EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,PtsPutbacks,Corner3Assists,Travels,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,OffCorner3ReboundPct,BlocksRecoveredPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange,3SecondViolations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
1005,1610612745,Walt Williams,Walt Williams,1005,HOU,21791.0,363,-37,666,670,132,112,91,1336,18.0,35.0,2.0,7.0,4.0,8.0,1.0,13.0,14.0,36.0,6.0,16.0,2.0,5.0,17.0,42.0,3.0,7.0,6.0,10.0,33.0,84.0,23.0,58.0,19.0,154.0,694,4.0,13.0,5.0,12.0,3.0,26.0,8.0,17.0,6.0,10.0,6.0,40.0,44.0,22.0,69.0,42.0,17.0,12.0,21.0,1.0,22.0,1.0,8.0,5.0,8.0,45.0,2.0,8.0,1.0,5.0,34.0,1.0,40.0,11.0,51.0,3.0,7.0,5.0,2.0,13.0,1.0,8.0,8.0,2.0,5.0,21.0,4.0,2.0,14,33,2.0,3.0,22.0,5.0,3.0,9.0,3.0,1.0,1.0,40.0,132,2.0,0.6666666666666666,0.6666666666666666,1.0,0.39655172413793105,0.4166666666666667,0.6,0.39655172413793105,0.39285714285714285,0.3076923076923077,0.47058823529411764,0.4753521126760563,0.46,0.6296296296296297,0.5100671140939598,0.5,0.6666666666666666,0.4084507042253521,0.14285714285714285,0.2,0.15384615384615385,0.08333333333333333,21.656050955414013,0.6190476190476191,0.07142857142857142,0.0625,0.1223021582733813,0.02857142857142857,0.0847457627118644,0.022988505747126436,0.11572700296735905,0.027247956403269755,0.041666666666666664,0.034482758620689655,0.010309278350515464,0.029850746268656716,0.09090909090909091,0.12345679012345678,0.14166666666666666,0.08695652173913043,0.07692307692307693,0.04054054054054054,0.24647887323943662,0.5142857142857142,0.6428571428571429,0.5555555555555556,0.09154929577464789,0.07692307692307693,0.09090909090909091,1.0,0.2535211267605634,0.3888888888888889,0.42424242424242425,0.7857142857142857,0.11267605633802817,0.375,0.375,1.0,0.29577464788732394,0.40476190476190477,0.40476190476190477,1.0,0.28,0.2857142857142857,1.0,0.2,0.4,1.0,0.28,0.42857142857142855,1.0,0.2962962962962963,0.5,0.37037037037037035,0.6,0.6549295774647887,0.40476190476190477,0.5033260563380282,0.5160842105263158,0.48258148148148144,0.06164383561643835,0.10227272727272728,0.16883116883116883,0.2597402597402597,9.351190476190478,24.648275862068967,0.1981981981981982,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1749,1610612745,Cuttino Mobley,Cuttino Mobley,1749,HOU,34665.0,578,-53,1054,1052,239,184,155,2106,21.0,40.0,3.0,6.0,3.0,5.0,9.0,35.0,36.0,90.0,6.0,20.0,1.0,1.0,17.0,44.0,2.0,5.0,5.0,16.0,66.0,165.0,23.0,64.0,45.0,246.0,1114,6.0,16.0,3.0,6.0,7.0,28.0,5.0,21.0,9.0,23.0,14.0,51.0,42.0,90.0,54.0,44.0,17.0,5.0,29.0,13.0,42.0,10.0,16.0,3.0,10.0,97.0,3.0,16.0,,10.0,33.0,,43.0,19.0,62.0,3.0,23.0,14.0,9.0,22.0,3.0,16.0,7.0,1.0,6.0,29.0,4.0,8.0,18,31,1.0,2.0,51.0,2.0,7.0,19.0,4.0,1.0,1.0,51.0,239,5.0,0.3181818181818182,0.328125,0.782608695652174,0.359375,0.5,0.391304347826087,0.359375,0.4,0.375,0.23809523809523808,0.4388646288209607,0.4772727272727273,0.42045454545454547,0.482,0.5384615384615384,0.4807692307692308,0.2794759825327511,0.030303030303030304,0.075,0.05714285714285714,,22.48186946011281,0.7586206896551724,,,0.07783018867924528,0.03747072599531616,0.10989010989010989,0.022058823529411766,0.08349514563106795,0.03374777975133215,0.027972027972027972,0.056,0.031446540880503145,0.00980392156862745,0.06896551724137931,0.05343511450381679,0.1016949152542373,0.11428571428571428,0.09523809523809523,0.022388059701492536,0.17467248908296942,0.525,0.5675675675675675,0.2857142857142857,0.15283842794759825,0.2571428571428571,0.2727272727272727,0.6666666666666666,0.3930131004366812,0.4,0.4,0.25,0.08733624454148471,0.3,0.3,1.0,0.19213973799126638,0.38636363636363635,0.38636363636363635,0.7058823529411765,0.2727272727272727,0.5,,0.045454545454545456,1.0,1.0,0.22727272727272727,0.4,1.0,0.11363636363636363,0.6,0.36363636363636365,0.3125,0.45414847161572053,0.38636363636363635,0.4613456331877729,0.4781924999999999,0.4573124999999999,0.07723577235772358,0.1043956043956044,0.11382113821138211,0.2073170731707317,12.103030303030305,24.61406249999999,0.22675521821631878,4.0,7.0,15.0,4.0,3.0,1.0,8.0,1.0,4.0,1.0,4.0,9.0,5.0,0.058823529411764705,0.5555555555555556,0.1590909090909091,0.5714285714285714,,,,,,,,,True,,,,
1883,1610612745,Steve Francis,Steve Francis,1883,HOU,22781.0,380,10,688,697,187,138,110,1385,29.0,67.0,4.0,10.0,8.0,19.0,9.0,22.0,18.0,48.0,1.0,4.0,,1.0,11.0,32.0,2.0,2.0,,9.0,56.0,137.0,12.0,36.0,60.0,208.0,712,6.0,18.0,2.0,3.0,3.0,21.0,17.0,42.0,1.0,10.0,19.0,56.0,22.0,90.0,15.0,30.0,11.0,16.0,39.0,12.0,51.0,10.0,21.0,7.0,11.0,114.0,6.0,16.0,1.0,8.0,34.0,,42.0,23.0,65.0,2.0,11.0,8.0,3.0,17.0,2.0,12.0,11.0,1.0,5.0,28.0,5.0,10.0,5,21,1.0,3.0,75.0,5.0,2.0,34.0,5.0,,1.0,56.0,187,3.0,0.19642857142857142,0.21153846153846154,0.4166666666666667,0.3333333333333333,0.6666666666666666,0.1,0.35294117647058826,0.40875912408759124,0.3333333333333333,0.40476190476190477,0.4277456647398844,0.42857142857142855,0.3557692307692308,0.4975845410628019,0.45454545454545453,0.4365079365079365,0.20809248554913296,0.11678832116788321,0.13432835820895522,0.2727272727272727,0.020833333333333332,28.519417475728154,0.6071428571428571,,0.06666666666666667,0.11074918566775244,0.05970149253731343,0.11428571428571428,0.06593406593406594,0.11140583554376658,0.06128133704735376,0.07766990291262135,0.04225352112676056,0.05319148936170213,0.058823529411764705,0.08888888888888889,0.11,0.1282051282051282,0.125,0.07142857142857142,0.024691358024691357,0.3872832369942196,0.43283582089552236,0.5,0.3448275862068966,0.12716763005780346,0.4090909090909091,0.5625,0.1111111111111111,0.2774566473988439,0.375,0.3829787234042553,,0.023121387283236993,0.25,0.25,1.0,0.18497109826589594,0.34375,0.34375,0.36363636363636365,0.47619047619047616,0.4,,0.047619047619047616,,,0.09523809523809523,1.0,,0.36538461538461536,0.42105263157894735,0.17307692307692307,,0.5953757225433526,0.36666666666666664,0.4734602339181288,0.4686333333333333,0.43418,0.16831683168316833,0.20481927710843373,0.10096153846153846,0.2692307692307692,7.975912408759124,27.591666666666672,0.27180232558139533,1.0,1.0,21.0,8.0,2.0,2.0,5.0,,2.0,,1.0,5.0,1.0,0.08695652173913043,0.2,0.019230769230769232,1.0,2.0,2.0,,,,,,,True,,,,
1903,1610612745,Kenny Thomas,Kenny Thomas,1903,HOU,22458.0,374,-104,688,690,161,138,94,1378,35.0,58.0,9.0,14.0,1.0,3.0,11.0,31.0,10.0,28.0,,,,,,3.0,,1.0,,1.0,56.0,117.0,,3.0,29.0,141.0,745,9.0,15.0,,1.0,7.0,25.0,6.0,13.0,,1.0,4.0,16.0,46.0,66.0,,3.0,,12.0,12.0,5.0,17.0,5.0,6.0,3.0,3.0,39.0,7.0,19.0,,14.0,29.0,4.0,47.0,26.0,73.0,3.0,18.0,11.0,7.0,12.0,6.0,6.0,15.0,3.0,6.0,27.0,3.0,6.0,8,27,5.0,4.0,49.0,5.0,,24.0,3.0,2.0,1.0,16.0,161,5.0,0.4107142857142857,0.46,,,,,,0.47863247863247865,0.6,0.46153846153846156,0.4666666666666667,0.5625,0.42857142857142855,0.4964788732394366,0.5952380952380952,0.4444444444444444,0.025,0.10256410256410256,0.08620689655172414,0.22580645161290322,,20.96774193548387,0.4444444444444444,0.26666666666666666,,0.11836734693877551,0.06462585034013606,0.2413793103448276,0.10144927536231885,0.1419141914191419,0.07162534435261708,0.041237113402061855,0.08333333333333333,0.06930693069306931,0.10909090909090909,0.08064516129032258,0.12,0.1388888888888889,0.21739130434782608,0.3333333333333333,0.058823529411764705,0.48333333333333334,0.603448275862069,0.660377358490566,0.3142857142857143,0.25833333333333336,0.3548387096774194,0.4583333333333333,0.45454545454545453,0.23333333333333334,0.35714285714285715,0.35714285714285715,0.7,,,,,0.025,,,,0.875,0.6428571428571429,0.2222222222222222,,,,0.0625,,,0.21428571428571427,0.3333333333333333,0.07142857142857142,,0.5083333333333333,,0.4688804166666666,0.5517846153846153,0.41215714285714283,0.17266187050359713,0.17647058823529413,0.1773049645390071,0.11347517730496454,6.591452991452993,25.566666666666666,0.23401162790697674,,,,12.0,,1.0,8.0,,5.0,,3.0,8.0,7.0,0.07142857142857142,0.875,,,,,1.0,,,,,,True,,,,
788,1610612745,Kevin Willis,Kevin Willis,788,HOU,51983.0,866,-118,1575,1580,335,280,239,3155,87.0,147.0,27.0,59.0,11.0,22.0,30.0,103.0,8.0,33.0,,,,,,1.0,,,,,125.0,283.0,,1.0,65.0,315.0,1676,39.0,83.0,,,11.0,89.0,19.0,47.0,,,17.0,55.0,166.0,84.0,,1.0,,17.0,6.0,8.0,14.0,5.0,4.0,1.0,1.0,36.0,24.0,79.0,2.0,32.0,142.0,20.0,194.0,105.0,299.0,13.0,25.0,22.0,3.0,17.0,5.0,8.0,24.0,2.0,9.0,41.0,3.0,5.0,34,98,14.0,10.0,87.0,6.0,1.0,40.0,6.0,,6.0,55.0,335,5.0,0.664,0.8469387755102041,,,,,,0.4416961130742049,0.46987951807228917,0.40425531914893614,0.44014084507042256,0.46987951807228917,0.40425531914893614,0.4845679012345679,0.489010989010989,0.45081967213114754,0.0035211267605633804,0.06007067137809187,0.06802721088435375,0.06796116504854369,,19.47705442902882,0.4146341463414634,0.5405405405405406,0.05405405405405406,0.22503961965134706,0.12042682926829268,0.2222222222222222,0.12,0.22451612903225807,0.12032710280373832,0.1872146118721461,0.08673469387755102,0.08713692946058091,0.10666666666666667,0.22988505747126436,0.24607329842931938,0.20676691729323307,0.21929824561403508,0.23333333333333334,0.09219858156028368,0.5176056338028169,0.5918367346938775,0.635036496350365,0.6896551724137931,0.3626760563380282,0.2912621359223301,0.3125,0.5333333333333333,0.11619718309859155,0.24242424242424243,0.24242424242424243,0.875,,,,,0.0035211267605633804,,,,0.7108433734939759,0.4576271186440678,0.18518518518518517,,,,,,,0.46808510638297873,0.5,,,0.5211267605633803,,0.48634119718309854,0.509744776119403,0.45857872340425526,0.12578616352201258,0.12618296529968454,0.28253968253968254,0.1746031746031746,5.159363957597175,24.4,0.2126984126984127,,,,54.0,3.0,5.0,23.0,,13.0,,9.0,23.0,16.0,0.16,0.6956521739130435,,,,1.0,1.0,,,,,,True,,,,
2204,1610612745,Eddie Griffin,Eddie Griffin,2204,HOU,21197.0,353,-49,634,639,138,87,114,1273,5.0,15.0,3.0,9.0,2.0,3.0,8.0,22.0,8.0,33.0,1.0,3.0,,,16.0,49.0,,2.0,3.0,8.0,21.0,70.0,17.0,52.0,8.0,101.0,661,6.0,20.0,,2.0,4.0,16.0,6.0,13.0,4.0,9.0,1.0,25.0,22.0,20.0,51.0,48.0,16.0,9.0,4.0,4.0,8.0,4.0,4.0,,,20.0,6.0,17.0,2.0,12.0,40.0,1.0,53.0,25.0,78.0,1.0,1.0,1.0,,8.0,1.0,6.0,4.0,1.0,2.0,12.0,2.0,1.0,22,29,,,11.0,1.0,,5.0,1.0,4.0,,25.0,138,,0.5238095238095238,0.6470588235294118,1.0,0.3269230769230769,,0.4444444444444444,0.3333333333333333,0.3,0.3,0.46153846153846156,0.38114754098360654,0.2727272727272727,0.5454545454545454,0.39763779527559057,0.3333333333333333,0.5434782608695652,0.4262295081967213,0.12857142857142856,0.2,0.22727272727272727,0.030303030303030304,18.075422626788036,0.6666666666666666,0.06666666666666667,0.1111111111111111,0.13937282229965156,0.06319702602230483,0.18461538461538463,0.06,0.14772727272727273,0.06233062330623306,0.06097560975609756,0.06756756756756757,0.061946902654867256,0.06578947368421052,0.12195121951219512,0.12643678160919541,0.16101694915254236,0.2,0.13333333333333333,0.013888888888888888,0.12295081967213115,0.3333333333333333,0.4166666666666667,0.4,0.18032786885245902,0.36363636363636365,0.47058823529411764,0.25,0.27049180327868855,0.24242424242424243,0.25,0.875,0.02459016393442623,0.3333333333333333,0.3333333333333333,1.0,0.4016393442622951,0.32653061224489793,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,,,,,0.09090909090909091,,,0.13636363636363635,0.6666666666666666,0.36363636363636365,0.375,0.5491803278688525,0.3333333333333333,0.47469628099173544,0.4976966666666666,0.46636190476190476,0.03968253968253968,0.06756756756756757,0.15841584158415842,0.24752475247524752,11.797142857142859,25.359615384615385,0.21766561514195584,1.0,1.0,,8.0,,1.0,22.0,,12.0,,9.0,22.0,7.0,0.041666666666666664,0.3181818181818182,0.045454545454545456,1.0,1.0,1.0,,1.0,0.019230769230769232,0.02040816326530612,,,True,,,,
2351,1610612745,Oscar Torres,Oscar Torres,2351,HOU,21461.0,358,-58,644,648,105,104,103,1292,12.0,26.0,3.0,8.0,1.0,2.0,5.0,21.0,13.0,27.0,3.0,10.0,,,14.0,32.0,,1.0,6.0,12.0,30.0,74.0,17.0,42.0,21.0,132.0,693,4.0,15.0,,1.0,2.0,10.0,2.0,5.0,7.0,13.0,4.0,29.0,34.0,26.0,39.0,32.0,14.0,10.0,9.0,4.0,13.0,4.0,4.0,2.0,3.0,30.0,7.0,13.0,,4.0,19.0,,23.0,20.0,43.0,2.0,7.0,5.0,2.0,8.0,4.0,4.0,12.0,1.0,4.0,20.0,1.0,2.0,7,17,1.0,2.0,25.0,,,11.0,,,,29.0,105,2.0,0.5666666666666667,0.6071428571428571,0.7647058823529411,0.40476190476190477,,0.5384615384615384,0.40476190476190477,0.40540540540540543,0.26666666666666666,0.4,0.47844827586206895,0.25,0.6944444444444444,0.515625,0.29411764705882354,0.725,0.3620689655172414,0.13513513513513514,0.19230769230769232,0.23809523809523808,,18.974358974358974,0.4,,,0.07421875,0.04779411764705882,0.07272727272727272,0.07446808510638298,0.07395498392282958,0.0546448087431694,0.05813953488372093,0.03488372093023256,0.05,0.09722222222222222,0.05714285714285714,0.0684931506849315,0.08849557522123894,0.09090909090909091,,0.03508771929824561,0.22413793103448276,0.46153846153846156,0.5714285714285714,0.5,0.1810344827586207,0.23809523809523808,0.3125,0.6,0.23275862068965517,0.48148148148148145,0.48148148148148145,0.6153846153846154,0.08620689655172414,0.3,0.3,0.6666666666666666,0.27586206896551724,0.4375,0.45161290322580644,0.7857142857142857,0.5,0.375,0.3333333333333333,,,,0.0625,,,0.1111111111111111,0.5,0.6666666666666666,0.5,0.5862068965517241,0.4375,0.49245474137931033,0.5374291666666667,0.4964972222222223,0.09375,0.12941176470588237,0.07575757575757576,0.2196969696969697,9.58918918918919,24.773809523809526,0.16304347826086957,1.0,1.0,12.0,4.0,,2.0,4.0,,2.0,,1.0,4.0,3.0,,0.75,0.05555555555555555,1.0,,1.0,,1.0,0.023809523809523808,0.03125,1.0,0.023255813953488372,True,,,,
779,1610612745,Glen Rice,Glen Rice,779,HOU,10316.0,172,23,315,314,96,80,39,629,2.0,7.0,,1.0,1.0,2.0,4.0,7.0,3.0,7.0,2.0,7.0,,1.0,2.0,11.0,,,,2.0,9.0,21.0,4.0,18.0,6.0,36.0,320,,1.0,,1.0,,,2.0,5.0,1.0,5.0,2.0,9.0,8.0,10.0,9.0,11.0,2.0,1.0,9.0,2.0,11.0,1.0,6.0,2.0,1.0,24.0,,1.0,,2.0,14.0,3.0,19.0,1.0,20.0,,3.0,2.0,1.0,5.0,1.0,3.0,3.0,1.0,2.0,8.0,,1.0,8,16,,1.0,7.0,,1.0,2.0,1.0,,,9.0,96,1.0,0.4444444444444444,0.4444444444444444,0.75,0.2222222222222222,,0.2,0.2222222222222222,0.42857142857142855,,0.4,0.38461538461538464,,0.35,0.4166666666666667,,0.4090909090909091,0.46153846153846156,0.047619047619047616,0.14285714285714285,,,13.850415512465375,0.625,0.25,,0.11382113821138211,0.009009009009009009,0.06896551724137931,,0.10526315789473684,0.0070921985815602835,,,0.03333333333333333,,0.1111111111111111,0.07692307692307693,0.14583333333333334,0.09090909090909091,,,0.1794871794871795,0.2857142857142857,0.3333333333333333,0.5,0.1794871794871795,0.5714285714285714,0.5714285714285714,0.25,0.1794871794871795,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.28205128205128205,0.18181818181818182,0.18181818181818182,0.5,0.5,,,0.5,,,,,,0.2,0.5,0.2,,0.6410256410256411,0.18181818181818182,0.4895564102564103,0.61395,0.49118000000000006,0.04878048780487805,0.08695652173913043,,0.25,9.666666666666668,24.450000000000003,0.3047619047619048,1.0,3.0,3.0,,1.0,,,,,,,,,,,0.3,0.3333333333333333,,,,,,,,,True,,,,
983,1610612745,Moochie Norris,Moochie Norris,983,HOU,33653.0,561,-106,1002,1006,171,161,164,2008,19.0,42.0,3.0,11.0,3.0,12.0,8.0,24.0,24.0,52.0,,4.0,,,10.0,28.0,,4.0,4.0,10.0,51.0,118.0,10.0,32.0,24.0,156.0,1103,8.0,25.0,,4.0,3.0,19.0,7.0,28.0,4.0,10.0,9.0,35.0,30.0,72.0,27.0,27.0,10.0,7.0,63.0,34.0,97.0,28.0,31.0,10.0,22.0,228.0,7.0,14.0,,5.0,30.0,,35.0,21.0,56.0,2.0,27.0,15.0,12.0,22.0,4.0,13.0,14.0,2.0,9.0,36.0,1.0,8.0,11,25,1.0,3.0,32.0,1.0,1.0,10.0,6.0,,,35.0,171,3.0,0.29411764705882354,0.3125,0.9,0.3125,,0.4,0.3225806451612903,0.4322033898305085,0.32,0.25,0.44,0.27586206896551724,0.34210526315789475,0.4696969696969697,0.3064516129032258,0.3977272727272727,0.21333333333333335,0.059322033898305086,0.09523809523809523,0.08333333333333333,0.019230769230769232,16.57048639736191,0.6111111111111112,,,0.08042895442359249,0.03263403263403263,0.050505050505050504,0.05511811023622047,0.07415254237288135,0.03776978417266187,0.05,0.022388059701492536,0.025806451612903226,0.053763440860215055,0.0891089108910891,0.09615384615384616,0.06547619047619048,0.06493506493506493,,0.025974025974025976,0.28,0.4523809523809524,0.5,0.10526315789473684,0.16,0.3333333333333333,0.36363636363636365,,0.3466666666666667,0.46153846153846156,0.47058823529411764,0.5416666666666666,0.02666666666666667,,,,0.18666666666666668,0.35714285714285715,0.37037037037037035,0.9,0.3793103448275862,0.2727272727272727,,,,,0.13793103448275862,,,0.3157894736842105,0.25,0.2631578947368421,0.4,0.49333333333333335,0.37037037037037035,0.4664976510067114,0.45408409090909085,0.43529189189189194,0.06289308176100629,0.07874015748031496,0.12179487179487179,0.22435897435897437,10.082203389830507,25.703124999999996,0.17065868263473055,,,3.0,6.0,6.0,3.0,2.0,,2.0,,,2.0,1.0,0.058823529411764705,0.5,,,1.0,,,1.0,0.03125,0.03571428571428571,,,True,,,,
2357,1610612745,Tierre Brown,Tierre Brown,2357,HOU,8305.0,138,-46,259,259,34,35,32,518,8.0,14.0,,1.0,1.0,3.0,3.0,7.0,4.0,16.0,,,,,2.0,6.0,,,1.0,1.0,15.0,37.0,2.0,6.0,9.0,45.0,271,,1.0,,,,,3.0,7.0,1.0,1.0,,9.0,10.0,20.0,3.0,6.0,2.0,6.0,19.0,5.0,24.0,3.0,11.0,2.0,6.0,53.0,,1.0,,1.0,10.0,,11.0,1.0,12.0,,6.0,5.0,1.0,8.0,2.0,3.0,6.0,1.0,5.0,14.0,,1.0,5,8,,2.0,10.0,,,5.0,,,,9.0,34,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,1.0,0.3333333333333333,0.40540540540540543,,0.42857142857142855,0.4186046511627907,,0.5625,0.46875,,0.5625,0.13953488372093023,0.16216216216216217,0.21428571428571427,0.42857142857142855,,20.735785953177256,0.5714285714285714,,,0.10101010101010101,0.008620689655172414,0.05263157894736842,,0.09322033898305085,0.00684931506849315,,,0.02040816326530612,,0.03333333333333333,0.1,0.15384615384615385,,0.5,,0.32558139534883723,0.5714285714285714,0.7272727272727273,0.375,0.16279069767441862,0.42857142857142855,0.75,,0.37209302325581395,0.25,0.25,0.5,,,,,0.13953488372093023,0.3333333333333333,0.3333333333333333,0.5,1.0,,,,,,,,,0.375,0.3333333333333333,0.125,1.0,0.46511627906976744,0.3333333333333333,0.45148023255813946,0.5452,0.43179999999999996,0.10416666666666667,0.11904761904761904,,0.2,9.72162162162162,25.099999999999998,0.13127413127413126,,,3.0,,2.0,1.0,2.0,,,,2.0,2.0,1.0,,0.5,,,,,,,,,,,True,,,,
