EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,OffThreePtRebounds,SelfOReb,Travels,BlockedAtRim,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,PenaltyCorner3FGM,BlockedLongMidRange,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,2935.0,49,-20.0,100,99,9,8,9,199,6.0,11,6.0,11,4.0,16.0,110,1.0,1.0,2.0,2.0,4.0,12.0,1,1,1.0,2,1.0,5,4.0,10,10,1.0,1.0,1,4,6,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,9,1.0,1.0,0.5454545454545454,0.5,0.5454545454545454,0.5,0.6153846153846154,0.6666666666666666,12.612612612612612,0.6666666666666666,0.13157894736842105,0.125,0.13043478260869565,0.1,0.09090909090909091,0.17647058823529413,0.14285714285714285,1.0,0.5454545454545454,0.5454545454545454,1.0,0.3840818181818182,0.381,0.3762,0.08333333333333333,0.08333333333333333,0.25,17.81818181818182,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,31837.0,531,-117.0,997,1001,246,258,113,1998,44.0,98,68.0,157,41.0,183.0,1093,9.0,13.0,33.0,22.0,48.0,48.0,116,131,52.0,277,3.0,39,2.0,44,50,8.0,19.0,47,25,63,3.0,53.0,13.0,11.0,2.0,2.0,2.0,48.0,246,0.35294117647058826,0.3582089552238806,0.43312101910828027,0.3939393939393939,0.4382716049382716,0.3611111111111111,0.48626373626373626,0.46938775510204084,20.19400352733686,0.07407407407407407,0.10103626943005181,0.028846153846153848,0.08571428571428572,0.06542056074766354,0.11926605504587157,0.11176470588235295,0.02666666666666667,0.6049382716049383,0.4489795918367347,0.4583333333333333,0.38636363636363635,0.43750314465408796,0.37754999999999994,0.4330909090909091,0.07602339181286549,0.0783132530120482,0.26229508196721313,12.497452229299363,0.24674022066198595,17.0,36.0,7.0,10.0,7.0,23.0,1.0,1.0,1.0,4.0,3.0,2.0,5.0,5.0,2.0,12.0,3.0,88.0,6.0,2.0,3.0,1.0,1.0,14.0,15.0,13.0,2.0,27.0,37.0,6.0,6.0,35.0,13.0,22.0,28.0,24.0,2.0,4.0,2.0,13.0,1.0,8.0,4.0,8.0,2.0,6.0,1.0,0.4,1.0,0.5555555555555556,0.5555555555555556,0.5454545454545454,0.030864197530864196,0.08917197452229299,0.2777777777777778,0.08695652173913043,0.02040816326530612,0.5957446808510638,0.0160857908847185,0.0136986301369863,0.02912621359223301,0.016666666666666666,0.006666666666666667,0.034482758620689655,1.0,0.2222222222222222,0.4722222222222222,0.6538461538461539,0.29411764705882354,0.1419753086419753,0.30434782608695654,0.3333333333333333,0.2857142857142857,0.006172839506172839,1.0,1.0,1.0,0.024691358024691357,0.25,0.25,1.0,0.2777777777777778,0.7,0.08333333333333333,0.25308641975308643,1.0,0.06557377049180328,37.419999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,55417.0,924,-131.0,1778,1790,565,426,229,3568,58.0,142,90.0,207,34.0,328.0,1872,12.0,24.0,49.0,21.0,105.0,56.0,191,213,93.0,448,16.0,57,2.0,75,86,17.0,28.0,90,9,44,3.0,43.0,7.0,10.0,2.0,1.0,2.0,105.0,565,0.3111111111111111,0.3111111111111111,0.43478260869565216,0.4897959183673469,0.39622641509433965,0.39622641509433965,0.41237113402061853,0.4358974358974359,23.237724842002915,0.03508771929824561,0.07692307692307693,0.08333333333333333,0.0782422293676313,0.0851063829787234,0.03827751196172249,0.09764309764309764,0.08496732026143791,0.38274932614555257,0.4084507042253521,0.4084507042253521,0.3448275862068966,0.48162169811320754,0.4871579999999999,0.466338679245283,0.018518518518518517,0.03271028037383177,0.3201219512195122,13.831884057971013,0.3177727784026997,20.0,37.0,4.0,10.0,12.0,28.0,3.0,17.0,35.0,147.0,52.0,38.0,164.0,4.0,2.0,19.0,57.0,124.0,45.0,,,147.0,35.0,2.0,22.0,11.0,11.0,33.0,65.0,10.0,11.0,48.0,33.0,15.0,62.0,46.0,4.0,16.0,4.0,26.0,1.0,2.0,,9.0,2.0,9.0,0.39473684210526316,0.23170731707317074,0.23170731707317074,0.3333333333333333,0.3148148148148148,0.3392857142857143,0.4420485175202156,0.00966183574879227,0.02702702702702703,0.03571428571428571,,0.6888888888888889,0.015723270440251572,0.013033175355450236,0.02824858757062147,0.015463917525773196,0.007547169811320755,0.07692307692307693,1.0,0.09973045822102426,0.5405405405405406,0.5555555555555556,0.25,0.07547169811320754,0.42857142857142855,0.4444444444444444,0.25,0.04582210242587601,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.39622641509433965,0.23809523809523808,0.23809523809523808,0.37142857142857144,0.09433962264150944,0.4,0.49056603773584906,0.5417789757412399,0.23809523809523808,0.057926829268292686,25.64390243902439,1.0,5.0,2.0,5.0,3.0,13.0,12.0,3.0,15.0,12.0,69.0,1.0,4.0,2.0,1.0,0.2,0.21052631578947367,0.004807692307692308,0.005988023952095809,0.016877637130801686,0.18518518518518517,0.2,0.07407407407407407,0.48148148148148145,0.23076923076923078,1.0,0.04716981132075472,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,True,,
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,52169.0,869,-176.0,1647,1662,520,436,207,3309,48.0,121,115.0,256,30.0,290.0,1803,25.0,24.0,59.0,14.0,71.0,174.0,33,38,19.0,81,30.0,79,1.0,110,134,5.0,10.0,36,21,48,3.0,46.0,20.0,4.0,7.0,3.0,7.0,71.0,520,0.7565217391304347,0.7767857142857143,0.44921875,0.4067796610169492,0.4529616724738676,0.4014084507042254,0.47068403908794787,0.44375,18.13855103120042,0.01818181818181818,0.11703703703703704,0.19230769230769232,0.13116726835138387,0.08411214953271028,0.1326530612244898,0.1320754716981132,0.17073170731707318,0.42160278745644597,0.39669421487603307,0.39669421487603307,0.875,0.4468220279720281,0.508225,0.4497471428571428,0.066006600660066,0.07352941176470588,0.24482758620689654,11.391406250000003,0.31572556162720095,34.0,59.0,11.0,18.0,33.0,76.0,2.0,9.0,8.0,22.0,11.0,10.0,31.0,11.0,2.0,24.0,12.0,56.0,30.0,6.0,1.0,21.0,8.0,13.0,5.0,3.0,2.0,4.0,10.0,21.0,24.0,21.0,14.0,7.0,26.0,18.0,3.0,8.0,2.0,10.0,,1.0,4.0,2.0,4.0,8.0,1.0,0.3225806451612903,0.3333333333333333,0.44,0.4230769230769231,0.42857142857142855,0.10801393728222997,0.05078125,0.13559322033898305,0.06578947368421052,,0.7222222222222222,0.034653465346534656,0.03247631935047361,0.045454545454545456,0.041666666666666664,0.0211864406779661,0.2727272727272727,0.5714285714285714,0.20557491289198607,0.576271186440678,0.6666666666666666,0.7058823529411765,0.26480836236933797,0.4342105263157895,0.4647887323943662,0.6363636363636364,0.0313588850174216,0.2222222222222222,0.2222222222222222,1.0,0.07665505226480836,0.36363636363636365,0.36363636363636365,1.0,0.2535211267605634,0.6111111111111112,0.15492957746478872,0.313588850174216,0.38095238095238093,0.08275862068965517,25.425806451612896,6.0,13.0,1.0,1.0,,,2.0,,1.0,3.0,,3.0,6.0,1.0,2.0,,0.25,0.022556390977443608,0.020202020202020204,0.041379310344827586,0.5,0.46153846153846156,0.038461538461538464,,,,0.014084507042253521,0.18181818181818182,1.0,2.0,2.0,0.029411764705882353,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,True,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,108089.0,1801,-309.0,3411,3434,1128,854,441,6845,27.0,87,293.0,608,217.0,803.0,3634,117.0,76.0,178.0,83.0,235.0,388.0,42,50,17.0,108,40.0,190,39.0,269,430,13.0,60.0,122,89,178,14.0,305.0,140.0,26.0,109.0,40.0,113.0,235.0,1128,0.6621160409556314,0.7886178861788617,0.4819078947368421,0.42696629213483145,0.4795417348608838,0.4222222222222222,0.5353333333333333,0.5,22.098327420172325,0.35454545454545455,0.13728323699421965,0.11331444759206799,0.13241220495106507,0.10440835266821345,0.14805194805194805,0.15492957746478872,0.13090909090909092,0.14238952536824878,0.3103448275862069,0.3176470588235294,0.8888888888888888,0.490468657937807,0.5249809999999999,0.47030472222222214,0.19337016574585636,0.1941747572815534,0.29265255292652553,5.326480263157896,0.3306948109058927,195.0,317.0,48.0,85.0,71.0,204.0,,,,3.0,2.0,,3.0,61.0,43.0,165.0,2.0,198.0,,94.0,,3.0,,66.0,8.0,7.0,1.0,8.0,17.0,129.0,161.0,53.0,34.0,19.0,62.0,26.0,7.0,36.0,11.0,32.0,,21.0,27.0,,66.0,20.0,,,,0.5213675213675214,0.5213675213675214,0.5809859154929577,0.004909983633387889,0.10855263157894737,0.10410094637223975,0.15196078431372548,0.022988505747126436,0.5081967213114754,0.10141509433962265,0.09586466165413533,0.11078717201166181,0.102803738317757,0.09381237524950099,0.05128205128205128,0.584070796460177,0.5188216039279869,0.6151419558359621,0.6866197183098591,0.6051282051282051,0.33387888707037644,0.3480392156862745,0.41040462427745666,0.7323943661971831,,,,,0.004909983633387889,,,,0.4722222222222222,0.5647058823529412,0.011111111111111112,0.5237315875613748,,0.2054794520547945,25.2,55.0,86.0,,,,,,,,,,24.0,19.0,9.0,60.0,,,0.07407407407407407,0.06746031746031746,0.07723577235772358,0.7350427350427351,0.6395348837209303,,,,,,,,9.0,8.0,0.09722222222222222,0.09090909090909091,,8.0,4.0,2.0,2.0,10.0,1.0,3.0,0.057971014492753624,,,,,,,,,True,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,59757.0,996,-82.0,1900,1910,685,494,229,3810,17.0,44,166.0,320,114.0,449.0,1987,71.0,61.0,114.0,66.0,191.0,226.0,57,69,19.0,150,33.0,123,14.0,170,253,7.0,19.0,71,31,56,7.0,166.0,67.0,28.0,54.0,14.0,57.0,191.0,685,0.6807228915662651,0.8129496402877698,0.51875,0.5350877192982456,0.5201863354037267,0.5387931034482759,0.5712468193384224,0.6121794871794872,21.245421245421245,0.24561403508771928,0.1554993678887484,0.1493212669683258,0.1541501976284585,0.15636363636363637,0.14423076923076922,0.16233766233766234,0.1566265060240964,0.13664596273291926,0.38636363636363635,0.4146341463414634,0.7647058823529411,0.4879439440993789,0.5287280701754385,0.4892693965517242,0.18356164383561643,0.18457300275482094,0.42538975501113585,5.232812500000001,0.3605263157894737,110.0,160.0,41.0,58.0,39.0,116.0,,,1.0,2.0,2.0,1.0,2.0,39.0,15.0,93.0,2.0,106.0,3.0,54.0,,2.0,1.0,32.0,12.0,9.0,3.0,14.0,24.0,61.0,83.0,9.0,9.0,,52.0,29.0,4.0,23.0,6.0,20.0,,3.0,24.0,,35.0,2.0,1.0,0.5,0.5,0.5492957746478874,0.5492957746478874,0.5670731707317073,0.006211180124223602,0.1,0.0875,0.12931034482758622,0.06818181818181818,0.7323943661971831,0.09063893016344725,0.08953488372093023,0.13043478260869565,0.09502262443438914,0.05970149253731343,0.12727272727272726,0.6140350877192983,0.4968944099378882,0.6875,0.7534246575342466,0.7090909090909091,0.36024844720496896,0.33620689655172414,0.38613861386138615,0.5641025641025641,,,,,0.006211180124223602,0.5,0.5,1.0,0.5,0.7068965517241379,0.017241379310344827,0.5031055900621118,0.5,0.2071269487750557,30.55,28.0,51.0,,,,,1.0,,,1.0,,16.0,8.0,3.0,37.0,,0.5,0.0855614973262032,0.0821917808219178,0.06666666666666667,0.7183098591549296,0.5490196078431373,,,,,,0.5,,3.0,,0.0975609756097561,0.25,,6.0,3.0,3.0,,,,1.0,0.0759493670886076,,,,,,,,,True,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,75022.0,1250,-84.0,2367,2380,820,581,314,4747,46.0,98,125.0,260,98.0,471.0,2461,55.0,39.0,90.0,50.0,167.0,150.0,72,87,32.0,189,18.0,90,3.0,111,182,4.0,18.0,57,47,81,3.0,138.0,46.0,23.0,31.0,6.0,31.0,167.0,820,0.6,0.7425742574257426,0.4807692307692308,0.43333333333333335,0.4933862433862434,0.45348837209302323,0.5316742081447964,0.5186335403726708,18.076225045372052,0.0375,0.09554140127388536,0.0703125,0.09015025041736227,0.10264900662251655,0.09328358208955224,0.0913978494623656,0.06862745098039216,0.25925925925925924,0.46938775510204084,0.4791666666666667,0.7391304347826086,0.4783461126005361,0.503122033898305,0.4501552419354838,0.11455847255369929,0.15384615384615385,0.35456475583864117,8.991923076923076,0.34643008027038447,55.0,91.0,16.0,26.0,24.0,71.0,19.0,47.0,22.0,71.0,27.0,41.0,118.0,36.0,13.0,97.0,39.0,100.0,114.0,48.0,4.0,67.0,22.0,23.0,15.0,10.0,5.0,16.0,24.0,57.0,71.0,43.0,25.0,18.0,39.0,26.0,3.0,13.0,7.0,22.0,,8.0,7.0,1.0,20.0,7.0,0.926829268292683,0.3474576271186441,0.35964912280701755,0.6545454545454545,0.6363636363636364,0.6575342465753424,0.31216931216931215,0.08846153846153847,0.15384615384615385,0.09859154929577464,0.02040816326530612,0.6842105263157895,0.06440677966101695,0.06205035971223022,0.05263157894736842,0.08843537414965986,0.05232558139534884,0.07692307692307693,0.6451612903225806,0.24074074074074073,0.6043956043956044,0.7142857142857143,0.4727272727272727,0.18783068783068782,0.3380281690140845,0.375,0.625,0.12433862433862433,0.40425531914893614,0.40425531914893614,0.9473684210526315,0.18783068783068782,0.30985915492957744,0.3142857142857143,0.9090909090909091,0.20155038759689922,0.6153846153846154,0.20930232558139536,0.5529100529100529,0.3283582089552239,0.2059447983014862,25.23305084745763,25.0,35.0,6.0,12.0,2.0,5.0,8.0,4.0,11.0,13.0,9.0,12.0,10.0,1.0,21.0,0.36363636363636365,0.3333333333333333,0.05286343612334802,0.045454545454545456,0.05555555555555555,0.5303030303030303,0.7142857142857143,0.09090909090909091,0.07575757575757576,0.4,1.0,0.09302325581395349,0.2962962962962963,5.0,4.0,,0.0784313725490196,0.12,0.4166666666666667,2.0,,,,,,,0.022222222222222223,2.0,1.0,2.0,0.00847457627118644,0.014084507042253521,0.3333333333333333,1.0,0.016666666666666666,True,,
2226,1610612763,Will Solomon,Will Solomon,2226,MEM,30877.0,515,-78.0,968,983,369,268,147,1951,18.0,46,41.0,98,29.0,189.0,1006,11.0,16.0,38.0,13.0,69.0,30.0,47,55,20.0,118,8.0,25,,33,42,7.0,15.0,43,17,41,,46.0,10.0,8.0,1.0,,1.0,69.0,369,0.36585365853658536,0.36585365853658536,0.41836734693877553,0.42105263157894735,0.425531914893617,0.37333333333333335,0.4468599033816425,0.3953488372093023,21.910604732690622,,0.05924170616113744,0.09411764705882353,0.0650887573964497,0.06299212598425197,0.07207207207207207,0.04891304347826087,0.11428571428571428,0.24468085106382978,0.391304347826087,0.4,0.4444444444444444,0.47803641304347816,0.42298928571428573,0.4647950704225351,0.05527638190954774,0.09259259259259259,0.36507936507936506,10.868367346938774,0.381198347107438,17.0,27.0,6.0,11.0,6.0,25.0,9.0,20.0,17.0,70.0,33.0,26.0,90.0,2.0,,13.0,37.0,52.0,69.0,,3.0,67.0,17.0,11.0,8.0,8.0,,9.0,18.0,9.0,9.0,27.0,20.0,7.0,28.0,19.0,1.0,9.0,,16.0,1.0,4.0,,7.0,1.0,6.0,0.8846153846153846,0.28888888888888886,0.2988505747126437,0.18181818181818182,0.4642857142857143,0.43333333333333335,0.4787234042553192,0.11224489795918367,0.14814814814814814,0.24,0.021739130434782608,0.6511627906976745,0.023376623376623377,0.018367346938775512,0.029411764705882353,0.014705882352941176,0.027210884353741496,,1.0,0.14361702127659576,0.6296296296296297,0.7391304347826086,0.35294117647058826,0.13297872340425532,0.24,0.3157894736842105,0.16666666666666666,0.10638297872340426,0.45,0.45,0.8888888888888888,0.3723404255319149,0.24285714285714285,0.2463768115942029,0.8823529411764706,0.14666666666666667,0.5454545454545454,0.44,0.6223404255319149,0.2537313432835821,0.06878306878306878,26.04222222222223,,,2.0,4.0,1.0,1.0,6.0,3.0,3.0,8.0,9.0,,4.0,,,1.0,0.21621621621621623,,,0.039603960396039604,,,0.14285714285714285,0.07142857142857142,1.0,1.0,0.05333333333333334,0.18181818181818182,2.0,1.0,,,,0.5,,,,,,,,,2.0,1.0,1.0,0.011111111111111112,0.014285714285714285,1.0,1.0,0.01098901098901099,True,,
3,1610612763,Grant Long,Grant Long,3,MEM,42630.0,710,-166.0,1341,1353,421,339,155,2694,39.0,89,66.0,137,33.0,168.0,1458,9.0,14.0,38.0,19.0,47.0,100.0,54,60,29.0,126,15.0,52,5.0,72,82,4.0,21.0,40,24,59,2.0,43.0,13.0,9.0,2.0,1.0,2.0,47.0,421,0.7575757575757576,0.7575757575757576,0.48175182481751827,0.3684210526315789,0.4753521126760563,0.35,0.5185185185185185,0.4519230769230769,13.065976714100906,0.10638297872340426,0.09576427255985268,0.0967741935483871,0.09598853868194843,0.06976744186046512,0.10738255033557047,0.10810810810810811,0.1,0.6267605633802817,0.43820224719101125,0.4431818181818182,0.9230769230769231,0.4500911971830987,0.420425,0.44255000000000005,0.08496732026143791,0.08783783783783784,0.27976190476190477,13.138686131386859,0.313944817300522,20.0,30.0,5.0,7.0,7.0,18.0,,2.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,10.0,2.0,32.0,3.0,,,3.0,1.0,7.0,6.0,3.0,3.0,13.0,12.0,7.0,10.0,19.0,11.0,8.0,19.0,14.0,4.0,5.0,5.0,11.0,,7.0,2.0,1.0,1.0,5.0,1.0,0.2,0.2,0.4444444444444444,0.36363636363636365,0.4166666666666667,0.035211267605633804,0.051094890510948905,0.1,0.16666666666666666,0.011235955056179775,0.475,0.013592233009708738,0.015873015873015872,0.022727272727272728,0.011428571428571429,0.009615384615384616,0.08571428571428572,0.5,0.2112676056338028,0.6666666666666666,0.7407407407407407,0.6,0.1267605633802817,0.3888888888888889,0.4666666666666667,0.2857142857142857,0.014084507042253521,,,,0.02112676056338028,0.3333333333333333,0.3333333333333333,1.0,0.175,0.7142857142857143,0.025,0.24647887323943662,0.3333333333333333,0.05952380952380952,24.58,,1.0,,1.0,,2.0,,,2.0,,,3.0,4.0,3.0,1.0,,,0.02608695652173913,0.010869565217391304,0.058823529411764705,0.09090909090909091,,,0.18181818181818182,,,0.025,,,,,0.08695652173913043,,,,,,,,,1.0,,,,,,,,,,True,,
1722,1610612763,Michael Dickerson,Michael Dickerson,1722,MEM,3963.0,66,-26.0,137,138,46,39,25,275,3.0,11,3.0,16,,15.0,147,4.0,1.0,3.0,,2.0,4.0,3,6,2.0,15,1.0,5,,6,8,,3.0,4,2,7,,,,,1.0,1.0,1.0,2.0,46,0.6666666666666666,0.6666666666666666,0.1875,0.3333333333333333,0.25862068965517243,0.14285714285714285,0.25862068965517243,0.14285714285714285,20.121951219512198,,0.14285714285714285,0.05555555555555555,0.11320754716981132,0.14285714285714285,0.23076923076923078,0.06666666666666667,0.0625,0.3793103448275862,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4879120689655172,0.47203,0.4635214285714286,,,0.13333333333333333,13.306250000000002,0.3357664233576642,,4.0,,1.0,,1.0,1.0,2.0,2.0,11.0,4.0,3.0,13.0,1.0,,5.0,4.0,2.0,9.0,,,11.0,2.0,3.0,3.0,1.0,2.0,1.0,,2.0,2.0,,,,1.0,1.0,,,,1.0,,2.0,,,,1.0,1.0,0.23076923076923078,0.23076923076923078,0.25,0.4166666666666667,0.4166666666666667,0.4482758620689655,0.1875,0.75,,,0.25,0.0392156862745098,0.025974025974025976,0.06666666666666667,0.08333333333333333,,,,0.13793103448275862,,,,0.034482758620689655,,,,0.06896551724137931,0.5,0.5,1.0,0.3793103448275862,0.18181818181818182,0.18181818181818182,1.0,0.14285714285714285,,0.5714285714285714,0.5862068965517241,0.18181818181818182,0.3333333333333333,24.576923076923077,,2.0,,,1.0,2.0,,1.0,2.0,,,,,1.0,,0.5,,,,,0.3333333333333333,,,0.3333333333333333,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,
