EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,FTOffRebounds,Technical Free Throw Trips,LongMidRangePctBlocked,OffFTReboundPct,PenaltyCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,BlockedCorner3,3pt And 1 Free Throw Trips
1720,1610612739,Michael Doleac,Michael Doleac,1720,CLE,42515.0,709,-125.0,1337,1340,359.0,459,171,2677,24.0,53,12.0,23.0,3.0,11.0,15.0,39.0,39.0,95.0,78.0,187,38.0,194.0,1495,19.0,39.0,15.0,53.0,14.0,44.0,16.0,44.0,132.0,24.0,18.0,16.0,23.0,2.0,25.0,1.0,1.0,7.0,5.0,11.0,52.0,6.0,41.0,20.0,89.0,12.0,121.0,47,168,1.0,15.0,13.0,2.0,19.0,5.0,11.0,18.0,2.0,8.0,1.0,37.0,10.0,11.0,55.0,98.0,9.0,8.0,46.0,2.0,20.0,4.0,11.0,7.0,1.0,3.0,11.0,9.0,2.0,3.0,44.0,359.0,13.0,0.8461538461538461,0.9565217391304348,0.41711229946524064,0.48717948717948717,0.3181818181818182,0.41711229946524064,0.48717948717948717,0.3181818181818182,0.46411483253588515,0.5638297872340425,0.4074074074074074,0.0855614973262032,0.2641509433962264,0.05128205128205128,16.005204944697464,0.5135135135135135,0.27906976744186046,0.18503118503118504,0.07606679035250463,0.15748031496062992,0.06521739130434782,0.17927631578947367,0.07448494453248812,0.09774436090225563,0.08227848101265822,0.06048387096774194,0.04411764705882353,0.125,0.16049382716049382,0.19827586206896552,0.19704433497536947,0.1590909090909091,0.15384615384615385,0.010869565217391304,0.8181818181818182,0.28342245989304815,0.4528301886792453,0.6153846153846154,0.5833333333333334,0.20855614973262032,0.38461538461538464,0.40540540540540543,0.8666666666666667,0.5080213903743316,0.4105263157894737,0.4105263157894737,1.0,0.5897435897435898,0.5217391304347826,0.25,0.25,0.2727272727272727,0.28342245989304815,0.4514620320855614,0.5091000000000001,0.4406681818181818,0.0975609756097561,0.0975609756097561,0.27319587628865977,0.2268041237113402,10.98663101604278,0.268511593118923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,19688.0,328,-75.0,617,613,210.0,242,77,1230,30.0,44,4.0,6.0,11.0,15.0,8.0,25.0,25.0,52.0,63.0,121,24.0,165.0,688,5.0,12.0,,13.0,21.0,34.0,18.0,66.0,74.0,52.0,6.0,9.0,20.0,5.0,25.0,3.0,2.0,5.0,5.0,10.0,55.0,2.0,8.0,13.0,21.0,1.0,35.0,10,45,,6.0,6.0,,22.0,3.0,11.0,10.0,2.0,11.0,2.0,32.0,2.0,9.0,9.0,24.0,1.0,,36.0,6.0,14.0,7.0,4.0,2.0,1.0,1.0,4.0,2.0,,,66.0,210.0,6.0,0.5873015873015873,0.6166666666666667,0.5206611570247934,0.4166666666666667,0.6176470588235294,0.5300751879699248,0.4642857142857143,0.6153846153846154,0.5574324324324325,0.4642857142857143,0.6470588235294118,0.0743801652892562,0.20454545454545456,,25.35211267605634,0.6875,0.041666666666666664,0.10096153846153846,0.03375527426160337,0.22033898305084745,0.045454545454545456,0.12734082397003746,0.03558718861209965,0.016666666666666666,0.043478260869565216,0.037037037037037035,0.030303030303030304,0.09090909090909091,0.08974358974358974,0.1276595744680851,0.0963855421686747,0.2558139534883721,0.125,,0.5,0.3308270676691729,0.6818181818181818,0.8571428571428571,0.5333333333333333,0.18796992481203006,0.32,0.32,0.375,0.39097744360902253,0.4807692307692308,0.4807692307692308,0.72,0.42857142857142855,0.6666666666666666,0.25,0.38461538461538464,0.7333333333333333,0.42105263157894735,0.4785118320610686,0.5069625,0.48688333333333333,0.09929078014184398,0.10852713178294573,0.07878787878787878,0.4,9.87190082644628,0.34035656401944897,1.0,2.0,1.0,1.0,4.0,10.0,1.0,2.0,5.0,5.0,12.0,1.0,2.0,2.0,5.0,9.0,6.0,2.0,8.0,4.0,1.0,0.6,0.4166666666666667,0.5,0.4,0.5,0.09022556390977443,0.015037593984962405,0.5,0.5,1.0,0.07518796992481203,0.4,0.4,0.5,0.07142857142857142,1.0,1.0,0.07142857142857142,0.1282051282051282,0.4,0.5,29.5,,,,,,,,,,,,,,,,,,True,,,,,,,
1730,1610612739,Brian Skinner,Brian Skinner,1730,CLE,7585.0,126,-3.0,231,233,78.0,113,36,464,6.0,15,2.0,6.0,3.0,5.0,2.0,7.0,4.0,4.0,12.0,26,5.0,29.0,264,3.0,9.0,1.0,7.0,4.0,9.0,,8.0,16.0,8.0,4.0,6.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,1.0,16.0,1.0,9.0,1.0,11.0,17,28,1.0,1.0,1.0,,2.0,,2.0,2.0,,,,4.0,,2.0,6.0,20.0,6.0,1.0,7.0,1.0,4.0,,8.0,6.0,,2.0,8.0,5.0,,1.0,8.0,78.0,5.0,0.6666666666666666,0.8,0.46153846153846156,0.3333333333333333,0.4444444444444444,0.46153846153846156,0.3333333333333333,0.4444444444444444,0.5,0.3888888888888889,0.4444444444444444,0.23076923076923078,0.3333333333333333,0.14285714285714285,12.043795620437955,0.5,0.1111111111111111,0.1111111111111111,0.17204301075268819,0.034482758620689655,0.06666666666666667,0.09090909090909091,0.1574074074074074,0.14285714285714285,0.06666666666666667,0.2619047619047619,0.08333333333333333,,0.14285714285714285,0.0625,0.1,0.05,,0.125,0.625,0.5769230769230769,0.4,0.6,0.6666666666666666,0.2692307692307692,0.2857142857142857,0.3333333333333333,,0.15384615384615385,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.5555555555555556,0.6,0.5769230769230769,0.50005,0.5507875,0.5284333333333334,0.13793103448275862,0.13793103448275862,0.2413793103448276,0.27586206896551724,5.484615384615386,0.33766233766233766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
179,1610612739,Bryant Stith,Bryant Stith,179,CLE,6180.0,103,-36.0,193,197,56.0,93,30,390,3.0,11,,2.0,2.0,5.0,2.0,5.0,2.0,9.0,7.0,25,7.0,36.0,208,,4.0,,3.0,3.0,8.0,5.0,14.0,10.0,4.0,,3.0,1.0,,1.0,,,,,1.0,2.0,3.0,4.0,1.0,5.0,,6.0,7,13,2.0,5.0,2.0,3.0,3.0,,3.0,,,,,3.0,1.0,1.0,6.0,7.0,,,8.0,2.0,3.0,2.0,,,,,,,,,14.0,56.0,1.0,0.7142857142857143,0.7142857142857143,0.28,,0.375,0.4027777777777778,0.25,0.4090909090909091,0.46153846153846156,0.25,0.5384615384615384,0.12,0.2727272727272727,,18.502202643171806,1.0,,0.0684931506849315,0.044444444444444446,0.058823529411764705,0.1875,0.06666666666666667,0.0660377358490566,,0.07142857142857142,0.046511627906976744,0.25,,,0.16666666666666666,0.06451612903225806,0.1,,0.10526315789473684,,0.3055555555555556,0.2727272727272727,0.375,1.0,0.1388888888888889,0.4,0.4,,0.25,0.2222222222222222,0.2222222222222222,1.0,0.3333333333333333,,,0.45454545454545453,0.4,0.6111111111111112,0.5134569444444445,0.43431999999999993,0.5667454545454546,0.08108108108108109,0.11538461538461539,0.08333333333333333,0.3888888888888889,9.484,0.29015544041450775,1.0,3.0,,,4.0,8.0,2.0,1.0,2.0,5.0,11.0,1.0,2.0,1.0,3.0,15.0,,,8.0,4.0,,1.0,0.45454545454545453,0.5,0.3333333333333333,0.45454545454545453,0.3055555555555556,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,,,,0.3333333333333333,0.18181818181818182,0.5,0.5,24.645454545454548,,1.0,1.0,0.5,1.0,0.09090909090909091,,,,,,,,,,,,True,,,,,,,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,34930.0,582,-67.0,1098,1098,284.0,376,135,2196,22.0,51,2.0,3.0,9.0,17.0,24.0,61.0,33.0,69.0,79.0,181,90.0,257.0,1213,4.0,18.0,9.0,17.0,24.0,44.0,39.0,90.0,32.0,126.0,2.0,24.0,153.0,38.0,191.0,25.0,13.0,48.0,23.0,82.0,420.0,1.0,12.0,8.0,37.0,1.0,46.0,14,60,2.0,18.0,12.0,6.0,42.0,5.0,31.0,7.0,1.0,11.0,,49.0,1.0,10.0,11.0,31.0,1.0,,111.0,2.0,41.0,13.0,4.0,3.0,,1.0,4.0,2.0,,1.0,90.0,284.0,6.0,0.20253164556962025,0.20512820512820512,0.43646408839779005,0.2222222222222222,0.5454545454545454,0.43041237113402064,0.2222222222222222,0.5,0.5142276422764228,0.3541666666666667,0.6,0.13259668508287292,0.27450980392156865,0.13114754098360656,23.524720893141946,0.8571428571428571,0.02631578947368421,0.09158415841584158,0.027649769585253458,0.07272727272727272,0.014285714285714285,0.08754863813229571,0.025793650793650792,0.0380952380952381,0.016,0.029411764705882353,0.019230769230769232,,0.07086614173228346,0.09090909090909091,0.10674157303370786,0.05405405405405406,0.1111111111111111,0.024096385542168676,0.5,0.26288659793814434,0.43137254901960786,0.5945945945945946,0.3181818181818182,0.31443298969072164,0.39344262295081966,0.4528301886792453,0.125,0.3556701030927835,0.4782608695652174,0.4925373134328358,0.18181818181818182,0.16666666666666666,0.6666666666666666,,0.3333333333333333,0.5294117647058824,0.32989690721649484,0.44819289473684215,0.3933733333333333,0.4320571428571428,0.1759656652360515,0.18636363636363637,0.06614785992217899,0.35019455252918286,9.876795580110498,0.2586520947176685,,,,,3.0,13.0,,1.0,7.0,3.0,13.0,,,1.0,7.0,9.0,,4.0,9.0,3.0,,1.0,0.23076923076923078,,0.14285714285714285,0.3333333333333333,0.06701030927835051,,,,,0.06701030927835051,0.23076923076923078,0.23076923076923078,1.0,,,,,0.13725490196078433,0.14285714285714285,0.3333333333333333,36.784615384615385,,,,,,,1.0,5.0,0.028985507246376812,0.04,,,,,,,,True,,,,,,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,6272.0,105,-19.0,201,206,86.0,72,30,407,2.0,2,,,,,,4.0,4.0,13.0,6.0,19,12.0,48.0,222,1.0,2.0,,5.0,2.0,4.0,6.0,25.0,4.0,8.0,,1.0,13.0,2.0,15.0,2.0,,4.0,2.0,7.0,32.0,,2.0,1.0,6.0,,7.0,2,9,,5.0,4.0,1.0,3.0,2.0,2.0,4.0,,1.0,1.0,7.0,1.0,4.0,3.0,9.0,1.0,1.0,13.0,1.0,5.0,1.0,1.0,1.0,,,1.0,,,,25.0,86.0,2.0,0.3333333333333333,0.3333333333333333,0.3157894736842105,0.5,0.5,0.45,0.625,0.7916666666666666,0.5111111111111111,0.625,0.8,0.05263157894736842,,0.25,22.127659574468083,0.42857142857142855,,0.09836065573770492,0.024390243902439025,0.05263157894736842,,0.0875,0.018867924528301886,0.0625,,0.02631578947368421,,,0.09090909090909091,,0.16666666666666666,,0.16666666666666666,,,0.05,1.0,1.0,,0.1,,,,0.325,0.3076923076923077,0.3076923076923077,0.5,,,,,,0.575,0.47264230769230764,0.4391,0.4680041666666667,0.11363636363636363,0.21739130434782608,0.10416666666666667,0.5208333333333334,13.978947368421053,0.42786069651741293,,2.0,,,8.0,19.0,2.0,5.0,8.0,8.0,21.0,1.0,2.0,5.0,8.0,15.0,9.0,1.0,18.0,8.0,,0.625,0.38095238095238093,0.5,0.625,0.4,0.525,0.05,,,,0.475,0.42105263157894735,0.42105263157894735,0.625,,,,0.5,0.6666666666666666,0.625,0.4444444444444444,26.947619047619046,,,1.0,0.5,,,,2.0,,,,,,,,,,True,,,,,,,
1908,1610612739,Jumaine Jones,Jumaine Jones,1908,CLE,18238.0,304,-76.0,568,571,143.0,230,83,1139,13.0,18,4.0,7.0,5.0,7.0,4.0,9.0,17.0,33.0,34.0,60,1.0,87.0,656,7.0,13.0,1.0,21.0,9.0,16.0,,21.0,48.0,20.0,8.0,1.0,14.0,4.0,18.0,3.0,1.0,3.0,1.0,10.0,40.0,,16.0,7.0,35.0,3.0,45.0,16,61,,11.0,7.0,4.0,8.0,3.0,5.0,10.0,,3.0,2.0,18.0,2.0,1.0,15.0,29.0,1.0,4.0,4.0,,2.0,,,,,,,,,1.0,21.0,143.0,7.0,0.7058823529411765,0.8,0.5666666666666667,0.5384615384615384,0.5625,0.5512820512820513,0.5882352941176471,0.5,0.54375,0.5833333333333334,0.5,0.016666666666666666,0.05555555555555555,,14.736842105263158,0.4444444444444444,0.15,0.18041237113402062,0.0653061224489796,0.15217391304347827,,0.175,0.05555555555555555,0.06896551724137931,0.04,0.08035714285714286,,,0.11666666666666667,0.16326530612244897,0.23529411764705882,0.1388888888888889,0.2,,,0.23076923076923078,0.7222222222222222,0.7647058823529411,0.46153846153846156,0.11538461538461539,0.4444444444444444,0.4444444444444444,0.75,0.4230769230769231,0.5151515151515151,0.5151515151515151,0.8823529411764706,0.4117647058823529,0.5714285714285714,,0.3333333333333333,0.7142857142857143,0.46153846153846156,0.46921923076923083,0.5157700000000001,0.4734642857142856,0.025,0.03225806451612903,0.2413793103448276,0.2413793103448276,11.553333333333335,0.2517605633802817,1.0,2.0,,1.0,5.0,16.0,3.0,1.0,5.0,6.0,18.0,2.0,4.0,1.0,5.0,18.0,,,16.0,5.0,,1.0,0.3333333333333333,0.5,0.2,0.3333333333333333,0.23076923076923078,0.02564102564102564,0.5,0.5,1.0,0.20512820512820512,0.3125,0.3125,1.0,0.058823529411764705,,,0.17647058823529413,0.23809523809523808,0.2,0.3125,25.555555555555554,,,2.0,0.6666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,23296.0,388,-65.0,738,733,164.0,205,89,1471,22.0,35,2.0,3.0,3.0,7.0,18.0,39.0,27.0,65.0,67.0,139,34.0,219.0,820,4.0,9.0,,17.0,13.0,26.0,8.0,46.0,80.0,54.0,4.0,9.0,15.0,3.0,18.0,2.0,1.0,5.0,8.0,2.0,39.0,4.0,9.0,8.0,35.0,5.0,48.0,14,62,4.0,12.0,6.0,6.0,8.0,4.0,3.0,15.0,2.0,5.0,2.0,23.0,4.0,8.0,13.0,23.0,,7.0,44.0,4.0,18.0,4.0,5.0,3.0,,2.0,5.0,3.0,,2.0,46.0,164.0,1.0,0.5970149253731343,0.6153846153846154,0.48201438848920863,0.4444444444444444,0.5,0.5138888888888888,0.6538461538461539,0.5757575757575758,0.5477386934673367,0.6538461538461539,0.5921052631578947,0.06474820143884892,0.08571428571428572,0.10256410256410256,26.334519572953738,0.34782608695652173,0.23809523809523808,0.12867647058823528,0.030303030303030304,0.12903225806451613,0.08333333333333333,0.12874251497005987,0.03768115942028986,0.024691358024691357,0.037037037037037035,0.02962962962962963,0.0625,0.125,0.13043478260869565,0.16923076923076924,0.10434782608695652,0.11904761904761904,0.15,0.047619047619047616,0.6,0.19444444444444445,0.6285714285714286,0.6875,0.5909090909090909,0.21666666666666667,0.46153846153846156,0.5142857142857142,0.5,0.3611111111111111,0.4153846153846154,0.42857142857142855,0.6666666666666666,0.23076923076923078,0.6666666666666666,,0.21212121212121213,0.42857142857142855,0.4222222222222222,0.4654100558659219,0.46365,0.4306378787878788,0.09743589743589744,0.11764705882352941,0.0776255707762557,0.2100456621004566,11.171223021582735,0.2222222222222222,9.0,19.0,1.0,1.0,8.0,22.0,3.0,1.0,4.0,17.0,41.0,3.0,4.0,4.0,7.0,51.0,,,22.0,8.0,,1.0,0.4146341463414634,0.75,0.5714285714285714,0.4146341463414634,0.22777777777777777,0.10555555555555556,0.47368421052631576,0.47368421052631576,1.0,0.12222222222222222,0.36363636363636365,0.38095238095238093,1.0,0.07692307692307693,1.0,1.0,0.23076923076923078,0.12121212121212122,0.25,0.36363636363636365,24.33170731707317,,3.0,2.0,0.6666666666666666,1.0,0.09090909090909091,1.0,1.0,0.03076923076923077,0.05555555555555555,3.0,1.0,1.0,0.024390243902439025,0.045454545454545456,1.0,0.023809523809523808,True,,,,,,,
445,1610612739,Wesley Person,Wesley Person,445,CLE,25958.0,433,-42.0,824,826,212.0,294,97,1650,15.0,20,4.0,4.0,2.0,3.0,6.0,17.0,26.0,59.0,47.0,96,18.0,181.0,920,5.0,11.0,,16.0,10.0,23.0,5.0,46.0,80.0,14.0,8.0,4.0,23.0,5.0,28.0,4.0,1.0,5.0,2.0,16.0,61.0,2.0,7.0,8.0,21.0,5.0,34.0,9,43,1.0,11.0,9.0,2.0,6.0,1.0,4.0,2.0,,2.0,,8.0,1.0,,5.0,12.0,,1.0,20.0,2.0,5.0,2.0,1.0,1.0,,,1.0,,,,46.0,212.0,,0.851063829787234,0.9302325581395349,0.4895833333333333,0.45454545454545453,0.43478260869565216,0.5469798657718121,0.5,0.5256410256410257,0.564935064935065,0.5,0.5487804878048781,0.041666666666666664,0.1,,17.289220917822842,0.75,0.22727272727272727,0.06818181818181818,0.021538461538461538,0.0975609756097561,0.03636363636363636,0.07435897435897436,0.02368421052631579,0.022988505747126436,0.01098901098901099,0.027210884353741496,0.047619047619047616,,0.05825242718446602,0.02531645569620253,0.10317460317460317,0.12962962962962962,0.03571428571428571,0.013333333333333334,,0.1342281879194631,0.75,0.8333333333333334,0.6666666666666666,0.11409395973154363,0.35294117647058826,0.35294117647058826,0.8333333333333334,0.3959731543624161,0.4406779661016949,0.45614035087719296,0.9615384615384616,0.25,1.0,,0.07692307692307693,0.6666666666666666,0.4899328859060403,0.49095771812080535,0.5127966666666667,0.4701371794871794,0.03289473684210526,0.050505050505050504,0.08839779005524862,0.2541436464088398,12.643749999999999,0.25728155339805825,9.0,16.0,1.0,2.0,14.0,37.0,3.0,5.0,11.0,23.0,53.0,2.0,5.0,7.0,16.0,66.0,3.0,,37.0,14.0,,0.9565217391304348,0.4339622641509434,0.4,0.4375,0.4339622641509434,0.35570469798657717,0.10738255033557047,0.5625,0.5625,0.8888888888888888,0.2483221476510067,0.3783783783783784,0.3783783783783784,1.0,0.125,0.5,1.0,0.1875,0.28205128205128205,0.45454545454545453,0.3783783783783784,25.02264150943396,,5.0,1.0,0.3333333333333333,1.0,0.1282051282051282,,8.0,0.03389830508474576,,2.0,,,,,0.4,,True,,,,,,,
902,1610612739,Bimbo Coles,Bimbo Coles,902,CLE,4324.0,72,-49.0,130,131,29.0,34,19,261,,2,,,,1.0,5.0,8.0,5.0,10.0,10.0,20,1.0,24.0,172,1.0,3.0,,2.0,2.0,4.0,,4.0,12.0,8.0,,,9.0,,9.0,,,2.0,2.0,5.0,18.0,1.0,,3.0,4.0,1.0,8.0,1,9,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,8.0,2.0,,2.0,,1.0,,,,,,,,,,4.0,29.0,1.0,0.6,0.6,0.5,0.3333333333333333,0.5,0.5476190476190477,0.3333333333333333,0.5,0.5454545454545454,0.3333333333333333,0.5,,,,15.131578947368421,1.0,0.3333333333333333,0.09302325581395349,,0.25,0.1111111111111111,0.12727272727272726,0.015384615384615385,,,,0.2,,0.13333333333333333,,0.09523809523809523,0.18181818181818182,1.0,,,0.09523809523809523,,,,0.38095238095238093,0.625,0.625,0.4,0.47619047619047616,0.5,0.5,0.8,,,,0.25,,0.14285714285714285,0.41686428571428574,0.39349999999999996,0.49277499999999996,0.045454545454545456,0.047619047619047616,0.08333333333333333,0.16666666666666666,12.950000000000003,0.2230769230769231,,,,,1.0,1.0,,,,1.0,1.0,,,,,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,0.047619047619047616,,,,,0.047619047619047616,1.0,1.0,1.0,,,,,,,1.0,25.2,,,,,,,,,,,,,,,,,,True,,,,,,,
