EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,Corner3Assists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,OffThreePtRebounds,2pt And 1 Free Throw Trips,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,SelfOReb,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,4629.0,77,-27.0,152,158,45,58,22,310,2.0,5,2.0,2.0,1.0,1,1.0,8.0,1.0,3.0,1.0,2.0,7.0,11.0,1.0,3.0,5.0,4,14,8.0,14.0,4.0,36,179,1.0,3.0,6,4.0,7.0,3.0,21.0,4.0,4.0,21.0,3.0,11.0,7.0,2.0,6.0,2.0,8,2.0,3.0,2.0,1.0,18,3.0,3,3,2.0,1.0,1.0,4.0,1.0,4.0,2.0,1.0,6.0,1.0,1.0,1.0,3,4.0,2.0,1.0,1.0,1.0,1.0,21.0,45,0.5,0.5,0.875,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.2857142857142857,0.5,0.5714285714285714,0.6923076923076923,0.5862068965517241,0.7142857142857143,0.5,0.14285714285714285,0.4,20.0,0.6666666666666666,0.057692307692307696,0.04838709677419355,0.1111111111111111,0.17857142857142858,0.4,0.6666666666666666,0.5,0.03571428571428571,1.0,1.0,0.2857142857142857,0.125,0.125,1.0,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.6363636363636364,0.6363636363636364,0.8571428571428571,1.0,0.15384615384615385,1.0,0.15384615384615385,0.5,0.38461538461538464,0.6,0.6785714285714286,0.6363636363636364,0.49263888888888885,0.474,0.48927500000000007,0.5833333333333334,12.592857142857142,25.75714285714286,0.29605263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1594,1610612757,Rick Brunson,Rick Brunson,1594,POR,6061.0,101,-41.0,204,208,64,70,31,412,3.0,6,2.0,3.0,,4,3.0,11.0,,,,,,2.0,,,,6,21,,2.0,8.0,20,232,,3.0,8,,,8.0,14.0,4.0,8.0,,,2.0,,3.0,18.0,4.0,22,2.0,8.0,1.0,9.0,48,4.0,7,12,1.0,1.0,,5.0,1.0,3.0,3.0,,8.0,,5.0,4.0,8,12.0,,5.0,,,,14.0,64,0.3333333333333333,0.3333333333333333,,,,,0.2857142857142857,0.375,0.2608695652173913,0.375,0.3448275862068966,0.5,0.08695652173913043,0.14285714285714285,0.16666666666666666,15.61181434599156,0.625,0.06060606060606061,0.07142857142857142,0.12903225806451613,0.2608695652173913,0.5,0.6,,0.17391304347826086,,,0.4782608695652174,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,,,0.08695652173913043,,,,,0.375,0.6666666666666666,,,,,0.34782608695652173,,0.46160434782608695,0.47445000000000004,0.43081250000000004,0.7,11.876190476190477,24.35,0.3137254901960784,2.0,2.0,4.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,0.5,0.16666666666666666,0.2,0.04597701149425287,0.1111111111111111,0.041237113402061855,0.09523809523809523,0.03225806451612903,0.02857142857142857,0.14285714285714285,0.041666666666666664,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,3760.0,63,-4.0,122,124,28,60,19,246,6.0,11,3.0,3.0,2.0,6,3.0,9.0,1.0,2.0,,,2.0,5.0,1.0,1.0,1.0,11,26,3.0,7.0,3.0,34,124,1.0,3.0,6,1.0,1.0,2.0,11.0,14.0,8.0,9.0,,5.0,2.0,1.0,5.0,,5,,3.0,1.0,1.0,10,7.0,8,12,1.0,,1.0,5.0,1.0,2.0,2.0,1.0,7.0,,1.0,7.0,7,3.0,,,,,,11.0,28,0.6363636363636364,0.6363636363636364,1.0,0.42857142857142855,1.0,0.42857142857142855,0.4230769230769231,0.5,0.4696969696969697,0.6428571428571429,0.5151515151515151,0.7857142857142857,0.21212121212121213,0.038461538461538464,0.09090909090909091,27.972027972027973,0.7142857142857143,0.14,0.13333333333333333,0.21052631578947367,0.3333333333333333,0.5454545454545454,0.6,0.6666666666666666,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.06060606060606061,0.5,0.5,1.0,0.15151515151515152,0.4,0.4,1.0,0.3333333333333333,0.42857142857142855,1.0,,,0.14285714285714285,1.0,0.5454545454545454,0.4,0.5035136363636364,0.5018,0.5352214285714286,0.3235294117647059,8.37692307692308,24.62857142857143,0.22950819672131148,2.0,,3.0,,1.0,,4.0,,3.0,3.0,,,,,0.06,0.1,0.06666666666666667,,0.15,,0.1111111111111111,0.09090909090909091,0.11538461538461539,1.0,1.0,3.0,0.1,0.14285714285714285,0.25,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,14228.0,237,-19.0,456,466,144,160,64,922,31.0,47,12.0,17.0,15.0,45,2.0,15.0,,,,,,,,,,48,107,,,18.0,114,488,,16.0,31,,,9.0,41.0,54.0,42.0,,,,,13.0,9.0,4.0,13,4.0,4.0,2.0,3.0,30,30.0,38,68,7.0,3.0,4.0,8.0,,5.0,7.0,,15.0,1.0,5.0,9.0,29,27.0,,2.0,4.0,3.0,4.0,41.0,144,0.5625,0.8181818181818182,,,,,0.4485981308411215,0.5161290322580645,0.4485981308411215,0.5161290322580645,0.4830508474576271,0.5394736842105263,,0.12149532710280374,0.1276595744680851,25.09433962264151,0.5333333333333333,0.17964071856287425,0.16990291262135923,0.14473684210526316,0.4392523364485981,0.6595744680851063,0.7560975609756098,0.4838709677419355,0.4205607476635514,0.3333333333333333,0.39473684210526316,0.14018691588785046,0.13333333333333333,0.13333333333333333,1.0,,,,,,,,,,0.5483870967741935,0.7058823529411765,,,,,0.4392523364485981,,0.4643196261682243,0.5126034482758621,0.4858129032258064,0.35964912280701755,5.715887850467291,,0.3157894736842105,34.0,,25.0,,5.0,3.0,30.0,,3.0,14.0,6.0,0.15555555555555556,0.23076923076923078,,0.13368983957219252,0.1282051282051282,0.1388888888888889,0.18181818181818182,0.15873015873015872,0.07246376811594203,0.07142857142857142,0.1206896551724138,0.1206896551724138,24.0,5.0,5.0,0.1724137931034483,0.19047619047619047,0.17073170731707318,0.6666666666666666,0.7058823529411765,17.0,20.0,4.0,44.0,30.0,3.0,5.0,5.0,1.0,3.0,1.0,2.0,0.5882352941176471,0.5882352941176471,0.5945945945945946,0.125,0.24,0.2727272727272727,0.06666666666666667,0.75,0.7083333333333334,0.058823529411764705,0.38596491228070173,,,,,,,,,,True,,,,,,,,,,,,,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,5096.0,85,-7.0,157,156,30,40,20,313,6.0,12,,2.0,1.0,5,6.0,8.0,,1.0,,,,,,,,13,25,,1.0,11.0,37,156,,2.0,5,,,1.0,5.0,18.0,8.0,,,,,3.0,2.0,,2,,1.0,,1.0,4,14.0,18,24,2.0,2.0,,2.0,1.0,,7.0,2.0,9.0,,,3.0,9,12.0,,1.0,1.0,1.0,1.0,5.0,30,0.6923076923076923,0.75,,,,,0.52,0.4,0.5,0.4,0.578125,0.4166666666666667,0.038461538461538464,0.12,0.16666666666666666,22.65193370165746,0.2222222222222222,0.25,0.24285714285714285,0.19230769230769232,0.46153846153846156,0.5,0.6,0.6666666666666666,0.19230769230769232,0.2,0.25,0.3076923076923077,0.75,0.75,0.6666666666666666,0.038461538461538464,,,,,,,,,0.4,,,,,,0.5,,0.44760576923076917,0.54775,0.4295999999999999,0.13513513513513514,7.324000000000001,23.1,0.1910828025477707,2.0,,5.0,,3.0,1.0,6.0,,2.0,5.0,1.0,0.2,0.2,,0.07352941176470588,0.21428571428571427,0.07894736842105263,0.13636363636363635,0.09090909090909091,,0.25,0.16129032258064516,0.16666666666666666,2.0,1.0,,0.125,,0.3,1.0,1.0,1.0,1.0,3.0,5.0,2.0,2.0,1.0,3.0,,1.0,,,0.5,0.5,0.625,0.3333333333333333,0.3,,0.2,1.0,0.5,,0.13513513513513514,,,,,,,,,,True,,,,,,,,,,,,,,,,,
757,1610612757,Damon Stoudamire,Damon Stoudamire,757,POR,5164.0,86,1.0,166,170,59,70,24,336,3.0,6,1.0,2.0,,3,6.0,10.0,,,,,3.0,7.0,,,1.0,9,19,3.0,7.0,6.0,33,179,,3.0,7,,1.0,3.0,9.0,6.0,12.0,3.0,6.0,7.0,3.0,1.0,20.0,5.0,25,4.0,12.0,4.0,4.0,55,8.0,11,11,4.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,,2.0,2.0,6,6.0,1.0,,,,,9.0,59,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.42857142857142855,0.47368421052631576,0.42857142857142855,0.5192307692307693,0.375,0.5714285714285714,0.4444444444444444,0.2692307692307692,0.05263157894736842,0.16666666666666666,17.36842105263158,0.4,0.14035087719298245,0.1388888888888889,0.20689655172413793,0.23076923076923078,0.5,0.6,0.3333333333333333,0.11538461538461539,,,0.38461538461538464,0.6,0.6,0.3333333333333333,,,,,0.2692307692307692,0.42857142857142855,0.42857142857142855,0.3333333333333333,,0.25,0.5,,,0.125,,0.5,0.42857142857142855,0.4775423076923077,,0.45859999999999995,0.2727272727272727,11.126315789473685,25.657142857142855,0.35542168674698793,,1.0,,,2.0,1.0,,1.0,1.0,1.0,4.0,,0.125,,,0.13333333333333333,,,,,0.16666666666666666,0.07142857142857142,0.05,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,0.0625,,,,,,,1.0,0.125,,,,,,,,True,,,,,,,,,,,,,,,,,
905,1610612757,Dale Davis,Dale Davis,905,POR,1597.0,27,-13.0,50,55,21,27,9,105,1.0,2,,,1.0,1,1.0,2.0,,,,,,,,,,3,5,,,4.0,10,62,,,1,,,1.0,1.0,4.0,2.0,,,,,,1.0,,1,,1.0,,,2,,1,5,,,,,,,1.0,,1.0,,1.0,,1,6.0,,,1.0,1.0,1.0,1.0,21,0.6666666666666666,1.0,,,,,0.6,,0.6,,0.625,0.25,,,,15.254237288135593,,,,,0.4,0.5,0.5,,0.2,1.0,1.0,0.4,0.5,0.5,1.0,,,,,,,,,,,,,,,,0.4,,0.44238,0.5910500000000001,0.3889,0.1,7.42,,0.42,2.0,,4.0,,,1.0,4.0,,,3.0,,,0.5,,0.19047619047619047,,0.15384615384615385,,0.08333333333333333,0.6,,0.375,0.375,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,,1.0,,1.0,,,0.5,0.5,0.5,,,,0.5,1.0,0.5,,0.3,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,7249.0,121,-18.0,236,236,63,52,34,472,13.0,22,2.0,4.0,2.0,5,1.0,4.0,,,,,4.0,5.0,1.0,3.0,4.0,16,31,4.0,5.0,16.0,60,261,1.0,2.0,5,3.0,4.0,,13.0,10.0,22.0,12.0,,4.0,4.0,1.0,6.0,,6,,3.0,,3.0,12,11.0,14,23,6.0,5.0,1.0,4.0,2.0,3.0,7.0,,11.0,2.0,3.0,3.0,14,16.0,,1.0,1.0,,1.0,13.0,63,0.3125,0.3333333333333333,1.0,0.8,0.75,1.0,0.5161290322580645,0.4,0.6111111111111112,0.7222222222222222,0.6818181818181818,0.7222222222222222,0.1388888888888889,0.03225806451612903,,19.855595667870038,0.36363636363636365,0.13253012048192772,0.13592233009708737,0.19047619047619047,0.6111111111111112,0.5909090909090909,0.5909090909090909,0.3076923076923077,0.1388888888888889,0.4,0.5,0.1111111111111111,0.25,0.25,1.0,,,,,0.1388888888888889,0.8,0.8,1.0,0.16666666666666666,0.4444444444444444,0.5,,,0.4444444444444444,0.75,0.75,1.0,0.51341,0.5599999999999999,0.49982499999999996,0.21666666666666667,4.464516129032258,28.1,0.2669491525423729,5.0,,8.0,,3.0,,9.0,1.0,1.0,7.0,2.0,0.2,,,0.08421052631578947,0.15,0.08181818181818182,0.09375,0.03571428571428571,0.11428571428571428,0.07692307692307693,0.16279069767441862,0.18421052631578946,5.0,1.0,,0.06666666666666667,0.07692307692307693,0.1,,0.8333333333333334,2.0,2.0,,7.0,2.0,,1.0,4.0,,1.0,,,0.4,0.5833333333333334,0.5833333333333334,,0.047619047619047616,0.2857142857142857,,1.0,0.4,0.5,0.11666666666666667,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,
2257,1610612757,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,2257,POR,2566.0,43,-3.0,86,89,41,49,14,175,2.0,4,,2.0,,3,,,,,,,,,,,,2,7,,,1.0,5,90,,,5,,,,,4.0,,,,,,1.0,1.0,,1,,1.0,,,2,5.0,8,11,1.0,,1.0,,,,,,,,,2.0,8,1.0,,,4.0,3.0,4.0,,41,1.0,1.0,,,,,0.2857142857142857,,0.2857142857142857,,0.35714285714285715,,,0.14285714285714285,0.25,6.862745098039215,,0.1282051282051282,0.13636363636363635,0.11764705882352941,0.5714285714285714,0.5,0.6666666666666666,1.0,0.42857142857142855,,,,,,,,,,,,,,,,0.4,,,,,,0.5714285714285714,,0.48199999999999993,0.6422,0.45455999999999996,,3.1857142857142855,,0.47674418604651164,2.0,,3.0,,1.0,2.0,3.0,,,1.0,,,1.0,,0.09375,0.2,0.07894736842105263,,0.1111111111111111,0.15384615384615385,0.3333333333333333,0.14285714285714285,0.14285714285714285,2.0,,1.0,,,0.18181818181818182,,1.0,1.0,1.0,1.0,3.0,,,3.0,,1.0,4.0,,,0.5,0.5,0.75,,0.09090909090909091,,,1.0,0.5,1.0,0.6,,,,,,,,,,True,,,,,,,,,,,,,,,,,
70,1610612757,Steve Kerr,Steve Kerr,70,POR,10405.0,173,8.0,323,331,96,94,40,654,2.0,3,,,1.0,4,12.0,27.0,4.0,4.0,2.0,2.0,7.0,12.0,1.0,2.0,3.0,15,34,11.0,16.0,7.0,70,336,1.0,3.0,8,4.0,5.0,5.0,23.0,24.0,6.0,27.0,6.0,12.0,7.0,1.0,8.0,5.0,13,3.0,2.0,3.0,3.0,31,6.0,9,11,2.0,1.0,1.0,1.0,3.0,,5.0,,6.0,,1.0,3.0,11,8.0,2.0,2.0,,,,23.0,96,0.8,0.8,0.8181818181818182,0.6875,0.8,0.6875,0.4411764705882353,0.375,0.63,0.6923076923076923,0.6415094339622641,0.7,0.32,0.029411764705882353,0.3333333333333333,15.86021505376344,0.16666666666666666,0.047244094488188976,0.057692307692307696,0.07692307692307693,0.06,0.6666666666666666,1.0,1.0,0.08,0.25,0.25,0.54,0.4444444444444444,0.4444444444444444,0.75,0.08,1.0,1.0,0.5,0.24,0.5833333333333334,0.5833333333333334,1.0,0.25,,,0.15384615384615385,1.0,0.23076923076923078,0.6666666666666666,0.38,0.5833333333333334,0.45221599999999995,0.4185666666666666,0.4506730769230769,0.32857142857142857,17.18529411764706,24.275000000000002,0.29721362229102166,3.0,2.0,1.0,,3.0,,2.0,1.0,1.0,1.0,1.0,,,,0.007462686567164179,0.10344827586206896,0.013245033112582781,,,0.019230769230769232,0.05263157894736842,0.0196078431372549,0.02857142857142857,,1.0,,0.058823529411764705,0.07142857142857142,,1.0,,,1.0,,2.0,,,,,,,,,0.3333333333333333,0.25,0.25,,0.047619047619047616,0.2,,,,,0.02857142857142857,,,,,,,,,,True,,,,,,,,,,,,,,,,,
