EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,LongMidRangeAssists,DefThreePtRebounds,LostBallTurnovers,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,OffTwoPtRebounds,OffRebounds,SelfOReb,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,FG3APctBlocked,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeAssists,PenaltyTurnovers,OffLongMidRangeReboundPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,BadPassSteals,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,on,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,FTOffRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,Clear Path Fouls,3SecondViolations,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3
105,1610612756,Dan Majerle,Dan Majerle,105,PHX,1459.0,24,-6,48,46,12.0,22.0,6.0,94,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,8.0,42,2.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,12.962962962962962,1.0,0.13636363636363635,0.11538461538461539,0.4,0.125,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.527625,18.549999999999997,24.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,148.0,2,-2,5,4,,,1.0,9,,1.0,,,,,,1.0,,,,5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,16.666666666666668,,,,,,1.0,,,,,,,,,,,,,0.4159,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,1610612756,Daniel Santiago,Daniel Santiago,2091,PHX,1459.0,24,-6,48,46,12.0,22.0,6.0,94,1.0,2.0,,,,,4.0,8.0,,,8.0,42,2.0,,,,1.0,1.0,2.0,1.0,,5.0,6.0,7.0,7.0,,,2.0,1.0,2.0,2.0,4.0,12.0,,,,0.5,0.5,0.5,,18.51851851851852,1.0,0.2727272727272727,0.2692307692307692,0.2,0.25,0.25,0.5,0.5,,,,,,,,,0.375,,0.42361249999999995,7.925,,0.25,1.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.75,0.75,1.0,0.5,1.0,0.5,1.0,0.5,0.125,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.5,1.0,0.375,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.5,0.5685,0.43115,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,148.0,2,-2,5,4,,,1.0,9,,,1.0,1.0,,,,2.0,1.0,1.0,3.0,5,,3.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,0.5,0.5,0.3333333333333333,50.0,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,1.0,,0.5397666666666666,,23.7,,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,1.0,,,,0.5759,,,,1.0,1.0,1.0,0.25,0.2,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,992.0,17,7,31,30,7.0,11.0,4.0,61,1.0,2.0,,,1.0,4.0,1.0,4.0,1.0,4.0,6.0,23,2.0,,4.0,1.0,2.0,2.0,4.0,,,10.0,,,,1.0,1.0,,,1.0,1.0,1.0,7.0,,0.25,0.25,0.25,0.3125,0.3333333333333333,0.5,28.571428571428573,,,,,,0.25,0.5,0.5,,,,,0.5,0.25,0.3333333333333333,,0.75,0.25,0.4575375,9.1,26.575,0.22580645161290322,,2.0,,,1.0,,,,,,1.0,2.0,2.0,,,2.0,,,1.0,,1.0,2.0,,,,0.5,,0.25,,0.25,,,,,,0.25,,,,,,,,,,,,0.25,0.4893,0.3868875,,0.3333333333333333,,,,,,,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,0.5,0.1111111111111111,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,1610612756,Alton Ford,Alton Ford,2228,PHX,645.0,11,-15,23,22,5.0,11.0,3.0,45,,,,,,,,4.0,,,1.0,26,,,,,,,,,,,1.0,3.0,4.0,,,,,,,2.0,5.0,,,,,,0.1,,19.23076923076923,,0.1111111111111111,0.23076923076923078,,,,,,,,,,,,,,0.5,,0.47367499999999996,4.05,,0.21739130434782608,,2.0,,1.0,,,2.0,,1.0,,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,0.25,0.5,0.5,0.16666666666666666,0.6666666666666666,0.5,,,,0.5,,,,,1.0,,,,0.551,0.3679,,,1.0,1.0,1.0,0.07142857142857142,0.06666666666666667,0.3333333333333333,0.3333333333333333,,,1.0,,,,,,,,2.0,1.0,,,,,,,,0.2,0.2,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,720.0,12,7,21,22,8.0,13.0,3.0,43,,,,,,,,1.0,,,,14,,,,,1.0,,1.0,,,2.0,2.0,2.0,3.0,,,1.0,,1.0,,1.0,8.0,,,,,,,,8.333333333333334,1.0,0.14285714285714285,0.14285714285714285,,0.2,,,,,,,,,,,,1.0,,0.6141,,,0.38095238095238093,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.16666666666666666,,1.0,,,,,,,,,1.0,,,,0.6141,,,,1.0,1.0,,0.1,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
961,1610612756,John Wallace,John Wallace,961,PHX,1311.0,22,-4,43,42,12.0,22.0,5.0,85,2.0,5.0,,,1.0,2.0,3.0,10.0,1.0,2.0,10.0,37,2.0,3.0,2.0,1.0,,,,,,,2.0,2.0,2.0,3.0,1.0,,,,,2.0,12.0,1.0,0.5,0.5,0.3,0.375,0.4166666666666667,0.16666666666666666,25.0,,0.09523809523809523,0.08,0.2,0.14285714285714285,0.4166666666666667,0.4,0.5,,,,,0.16666666666666666,0.5,0.5,1.0,0.25,0.5,0.4149833333333333,10.870000000000001,25.7,0.27906976744186046,,1.0,,,,1.0,4.0,,,3.0,2.0,5.0,7.0,4.0,1.0,,,,,,,7.0,0.6666666666666666,0.6666666666666666,,0.4,1.5,0.5833333333333334,1.5,0.5833333333333334,0.1,,,,,0.08333333333333333,,,,0.3333333333333333,0.25,0.25,,1.0,,,,,0.52965,0.39734166666666665,0.3,0.7,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,0.16666666666666666,0.08333333333333333,0.1,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,338.0,6,-11,12,11,,6.0,1.0,23,,1.0,,,,1.0,,2.0,,1.0,,14,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.3333333333333333,30.769230769230766,1.0,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.44753333333333334,9.95,24.9,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,75.0,1,2,4,3,4.0,3.0,,7,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
