EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LiveBallTurnoverPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3SecondViolations,on,FoulsDrawn,Offensive Fouls Drawn,BlockedCorner3
1073,1610612751,Reggie Slater,Reggie Slater,1073,NJN,278.0,5,4,9,8,5,3,1,17,9,1.0,1.0,1.0,1.0,1.0,5,10.0,1.0,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,92995.0,1550,122,2908,2919,753,771,343,5827,2860,43.0,13.0,79.0,121.0,212.0,753,18.162650602409638,0.5443037974683544,0.25894085281980744,139.0,214.0,31.0,59.0,36.0,53.0,73.0,179.0,19.0,44.0,2.0,1.0,2.0,231.0,437.0,2.0,130.0,592.0,38.0,86.0,1.0,23.0,99.0,52.0,94.0,2.0,43.0,147.0,336.0,126.0,50.0,1.0,1.0,45.0,68.0,9.0,77.0,4.0,5.0,27.0,8.0,33.0,163.0,19.0,90.0,6.0,40.0,172.0,12.0,224.0,115.0,339.0,11.0,29.0,16.0,13.0,7.0,36.0,4.0,30.0,3.0,10.0,24.0,19.0,21.0,186.0,16.0,89.0,12.0,76.0,60.0,3.0,13.0,76.0,38.0,3.0,1.0,147.0,13.0,0.7272727272727273,0.8155339805825242,0.528604118993135,0.4418604651162791,0.5531914893617021,0.5261958997722096,0.4367816091954023,0.5416666666666666,0.5648854961832062,0.495,0.5975609756097561,0.004555808656036446,0.10297482837528604,0.1308411214953271,0.09497206703910614,0.13636363636363635,0.06382978723404255,0.14381270903010032,0.07971656333038087,0.14869888475836432,0.0871559633027523,0.1447098976109215,0.08092056421677803,0.1414790996784566,0.06172839506172839,0.05263157894736842,0.0759493670886076,0.11666666666666667,0.12871287128712872,0.17757009345794392,0.1337579617834395,0.14,0.17391304347826086,0.06875,0.5,0.4874715261958998,0.6495327102803738,0.7473118279569892,0.7697841726618705,0.40774487471526194,0.40782122905027934,0.4506172839506173,0.589041095890411,0.10022779043280182,0.4318181818181818,0.4318181818181818,0.9473684210526315,0.004555808656036446,0.6781609195402298,0.5254237288135594,0.2903225806451613,0.011494252873563218,0.5520833333333334,0.6792452830188679,0.020833333333333332,0.4920273348519362,0.4812229452054794,0.5015291139240506,0.4920142105263159,0.173828125,0.17450980392156862,0.16722972972972974,0.2483108108108108,5.078718535469108,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,44318.0,739,110,1408,1411,401,391,167,2819,1370,24.0,12.0,47.0,25.0,64.0,401,21.923797626483445,0.5106382978723404,0.28480113636363635,65.0,91.0,16.0,20.0,14.0,21.0,36.0,88.0,17.0,68.0,13.0,1.0,10.0,118.0,247.0,17.0,59.0,307.0,18.0,28.0,1.0,,39.0,25.0,63.0,11.0,24.0,80.0,132.0,104.0,24.0,1.0,12.0,13.0,54.0,6.0,60.0,4.0,2.0,25.0,6.0,23.0,126.0,4.0,22.0,2.0,17.0,62.0,9.0,88.0,28.0,116.0,1.0,24.0,8.0,16.0,3.0,23.0,3.0,12.0,2.0,4.0,18.0,3.0,9.0,86.0,6.0,38.0,8.0,48.0,37.0,3.0,8.0,48.0,28.0,3.0,,80.0,8.0,0.559322033898305,0.6226415094339622,0.4777327935222672,0.6428571428571429,0.3968253968253968,0.4696969696969697,0.6724137931034483,0.3783783783783784,0.5049342105263158,0.65,0.45454545454545453,0.06439393939393939,0.05263157894736842,0.07692307692307693,0.06818181818181818,0.23684210526315788,0.046511627906976744,0.1054421768707483,0.04143126177024482,0.12781954887218044,0.03669724770642202,0.10957004160887657,0.040625,0.05970149253731343,0.029069767441860465,0.04,0.05063291139240506,,0.09134615384615384,0.1,0.12173913043478261,0.1111111111111111,0.17647058823529413,0.008064516129032258,0.5833333333333334,0.3446969696969697,0.7142857142857143,0.7738095238095238,0.676923076923077,0.3333333333333333,0.4090909090909091,0.43902439024390244,0.3055555555555556,0.25757575757575757,0.25,0.25,0.6470588235294118,0.04924242424242424,0.6896551724137931,0.8,0.3125,0.034482758620689655,0.28378378378378377,0.6666666666666666,0.13513513513513514,0.4090909090909091,0.467678897338403,0.5126346153846153,0.445591095890411,0.12837837837837837,0.13620071684587814,0.1270358306188925,0.26058631921824105,8.278137651821863,26.058823529411768,2.0,4.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,12.0,2.0,1.0,0.23529411764705882,1.0,0.18181818181818182,0.25,0.015151515151515152,0.5,0.5,1.0,0.15384615384615385,0.15384615384615385,1.0,1.0,1.0,0.013513513513513514,1.0,0.1,0.16666666666666666,,,,,,,,,,,,,,,,,,,,True,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,56748.0,946,24,1747,1749,441,455,203,3496,1740,24.0,14.0,36.0,25.0,56.0,441,19.458375125376126,0.6666666666666666,0.2524327418431597,49.0,76.0,3.0,7.0,5.0,15.0,14.0,28.0,67.0,151.0,39.0,3.0,11.0,130.0,255.0,53.0,87.0,404.0,10.0,22.0,4.0,11.0,40.0,25.0,60.0,16.0,31.0,87.0,190.0,70.0,6.0,1.0,38.0,15.0,57.0,10.0,67.0,8.0,2.0,25.0,10.0,22.0,144.0,5.0,23.0,1.0,13.0,76.0,2.0,91.0,29.0,120.0,3.0,31.0,19.0,12.0,4.0,12.0,3.0,10.0,1.0,4.0,13.0,3.0,4.0,106.0,8.0,36.0,16.0,5.0,1.0,3.0,1.0,5.0,3.0,,,87.0,4.0,0.7307692307692307,0.7480314960629921,0.5098039215686274,0.45454545454545453,0.4166666666666667,0.5146103896103896,0.5576923076923077,0.3684210526315789,0.5625,0.6060606060606061,0.46195652173913043,0.17207792207792208,0.058823529411764705,0.14473684210526316,0.07142857142857142,0.03278688524590164,0.015873015873015872,0.10826210826210826,0.03333333333333333,0.09558823529411764,0.0423728813559322,0.10620525059665871,0.034653465346534656,0.03763440860215054,0.027472527472527472,0.034161490683229816,0.05128205128205128,0.025,0.07488986784140969,0.13736263736263737,0.11604095563139932,0.10679611650485436,0.06060606060606061,0.02158273381294964,0.6,0.24675324675324675,0.6447368421052632,0.7538461538461538,0.7959183673469388,0.09090909090909091,0.5,0.5384615384615384,0.42857142857142855,0.4902597402597403,0.44370860927152317,0.44966442953020136,0.746268656716418,0.1266233766233766,0.2692307692307692,0.42857142857142855,0.3333333333333333,0.11538461538461539,0.19736842105263158,0.3333333333333333,0.14473684210526316,0.41883116883116883,0.4697753267973856,0.4417136363636364,0.4560783783783783,0.10714285714285714,0.127208480565371,0.09900990099009901,0.21534653465346534,12.090980392156863,25.42641509433962,2.0,14.0,,5.0,17.0,3.0,2.0,19.0,3.0,2.0,48.0,17.0,0.8421052631578947,0.3584905660377358,0.75,0.125,0.36538461538461536,0.045454545454545456,0.14285714285714285,0.15384615384615385,1.0,0.4358974358974359,0.4358974358974359,0.8235294117647058,1.0,1.0,0.06578947368421052,,0.18181818181818182,0.4473684210526316,1.0,9.0,1.0,10.0,0.018867924528301886,0.013245033112582781,0.07142857142857142,0.038461538461538464,,,,,,,,,,,,True,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,57915.0,965,144,1843,1854,555,572,234,3697,1829,63.0,58.0,98.0,12.0,35.0,555,24.468587623996218,0.6428571428571429,0.3011394465545307,33.0,62.0,5.0,10.0,9.0,17.0,13.0,47.0,75.0,168.0,90.0,5.0,37.0,121.0,277.0,110.0,64.0,420.0,13.0,30.0,7.0,8.0,40.0,34.0,89.0,41.0,36.0,146.0,104.0,138.0,12.0,7.0,83.0,9.0,222.0,38.0,260.0,32.0,6.0,158.0,22.0,42.0,558.0,5.0,27.0,3.0,20.0,121.0,6.0,147.0,35.0,182.0,13.0,57.0,37.0,20.0,27.0,35.0,1.0,5.0,2.0,6.0,24.0,1.0,5.0,81.0,5.0,25.0,13.0,4.0,1.0,1.0,2.0,4.0,2.0,,,146.0,4.0,0.4297520661157025,0.45217391304347826,0.4368231046931408,0.43333333333333335,0.38202247191011235,0.4599483204134367,0.43243243243243246,0.4230769230769231,0.49166666666666664,0.5,0.48333333333333334,0.2842377260981912,0.032490974729241874,0.08064516129032258,0.0851063829787234,0.11538461538461539,0.05084745762711865,0.15612903225806452,0.039764359351988215,0.1092896174863388,0.030120481927710843,0.14718162839248433,0.0378698224852071,0.050761421319796954,0.04568527918781726,0.028070175438596492,0.024793388429752067,0.044444444444444446,0.13043478260869565,0.14893617021276595,0.1832797427652733,0.09022556390977443,0.16,0.06435643564356436,0.5,0.16020671834625322,0.532258064516129,0.5789473684210527,0.42424242424242425,0.12144702842377261,0.2765957446808511,0.3023255813953488,0.15384615384615385,0.43410852713178294,0.44642857142857145,0.44642857142857145,0.48,0.23255813953488372,0.2702702702702703,0.5,,0.13513513513513514,0.13076923076923078,0.5294117647058824,0.2846153846153846,0.4444444444444444,0.4728313829787233,0.46183750000000007,0.44386844262295083,0.06142506142506143,0.08417508417508418,0.09523809523809523,0.3476190476190476,12.819855595667875,27.394545454545447,10.0,20.0,2.0,4.0,28.0,1.0,12.0,38.0,2.0,14.0,75.0,28.0,0.6578947368421053,0.34545454545454546,0.2857142857142857,0.34146341463414637,0.36893203883495146,0.05167958656330749,0.5,0.5,1.0,0.3111111111111111,0.3111111111111111,0.5357142857142857,0.2,1.0,0.03076923076923077,0.5,0.32432432432432434,0.3373493975903614,2.0,39.0,,10.0,,,,0.05405405405405406,1.0,0.5,1.0,,,,,,,,,True,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,59975.0,1000,42,1855,1867,470,521,213,3722,1817,35.0,26.0,66.0,53.0,114.0,470,21.15475627070516,0.5303030303030303,0.25336927223719674,83.0,135.0,13.0,26.0,19.0,31.0,18.0,44.0,42.0,114.0,16.0,2.0,7.0,143.0,293.0,31.0,94.0,404.0,18.0,37.0,4.0,9.0,45.0,32.0,57.0,11.0,24.0,94.0,188.0,98.0,14.0,,16.0,28.0,79.0,12.0,91.0,8.0,4.0,39.0,11.0,29.0,194.0,5.0,33.0,,17.0,73.0,18.0,108.0,38.0,146.0,4.0,40.0,27.0,13.0,8.0,31.0,5.0,9.0,4.0,7.0,14.0,6.0,7.0,130.0,15.0,64.0,8.0,24.0,16.0,3.0,5.0,27.0,14.0,3.0,1.0,94.0,19.0,0.6573426573426573,0.6911764705882353,0.4880546075085324,0.4864864864864865,0.5614035087719298,0.4783950617283951,0.43902439024390244,0.5147058823529411,0.5301837270341208,0.5,0.5529411764705883,0.09567901234567901,0.09556313993174062,0.11851851851851852,0.1590909090909091,0.32142857142857145,,0.09455958549222798,0.044534412955465584,0.10625,0.038461538461538464,0.09656652360515021,0.04362801377726751,0.04433497536945813,0.06965174129353234,0.02967359050445104,0.04395604395604396,0.02564102564102564,0.109375,0.08695652173913043,0.08737864077669903,0.09836065573770492,0.13157894736842105,0.028169014084507043,0.5185185185185185,0.4166666666666667,0.6148148148148148,0.6974789915966386,0.6987951807228916,0.13580246913580246,0.4090909090909091,0.4864864864864865,0.4444444444444444,0.35185185185185186,0.3684210526315789,0.3853211009174312,0.6666666666666666,0.04938271604938271,0.6341463414634146,0.5,0.3076923076923077,0.04878048780487805,0.45588235294117646,0.6129032258064516,0.10294117647058823,0.5123456790123457,0.491811145510836,0.5034287878787879,0.48995,0.17158176943699732,0.1871345029239766,0.11138613861386139,0.23267326732673269,8.498976109215016,25.11612903225807,4.0,15.0,,4.0,4.0,,2.0,8.0,,2.0,24.0,4.0,1.0,0.25806451612903225,,0.18181818181818182,0.25806451612903225,0.046296296296296294,0.26666666666666666,0.26666666666666666,1.0,0.25,0.25,1.0,,,0.058823529411764705,,0.2857142857142857,0.25,2.0,,,,,0.043859649122807015,,0.04878048780487805,,,,3.0,3.0,2.0,,,,,,True,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,48403.0,807,54,1532,1546,419,450,176,3078,1524,25.0,17.0,36.0,16.0,38.0,419,18.616714697406337,0.6944444444444444,0.2734986945169713,59.0,94.0,5.0,10.0,14.0,21.0,8.0,27.0,33.0,84.0,59.0,10.0,19.0,100.0,205.0,66.0,31.0,318.0,6.0,16.0,10.0,1.0,25.0,22.0,46.0,20.0,11.0,79.0,146.0,54.0,6.0,5.0,54.0,7.0,57.0,14.0,71.0,9.0,5.0,24.0,13.0,20.0,156.0,5.0,16.0,,13.0,45.0,,58.0,21.0,79.0,1.0,32.0,22.0,10.0,6.0,11.0,,8.0,,1.0,6.0,1.0,3.0,43.0,10.0,21.0,4.0,9.0,5.0,3.0,1.0,9.0,4.0,,,79.0,6.0,0.73,0.7525773195876289,0.4878048780487805,0.375,0.4782608695652174,0.5295202952029521,0.46153846153846156,0.5151515151515151,0.554006968641115,0.44642857142857145,0.5486111111111112,0.24354243542435425,0.03414634146341464,0.05319148936170213,0.07407407407407407,,,0.0706436420722135,0.027491408934707903,0.09090909090909091,0.04132231404958678,0.07435897435897436,0.029871977240398292,0.02247191011235955,0.04046242774566474,0.021645021645021644,0.041666666666666664,0.04,0.06437768240343347,0.04678362573099415,0.0944206008583691,0.08490566037735849,0.10810810810810811,0.007751937984496124,0.4444444444444444,0.34686346863468637,0.6276595744680851,0.6629213483146067,0.7796610169491526,0.0996309963099631,0.2962962962962963,0.32,0.375,0.30996309963099633,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.2177121771217712,0.38461538461538464,0.5,0.4,0.38461538461538464,0.3181818181818182,0.6666666666666666,0.2878787878787879,0.5904059040590406,0.5293355263157896,0.4994809523809524,0.5188193548387098,0.07773851590106007,0.09722222222222222,0.07861635220125786,0.24842767295597484,8.7,27.119696969696975,3.0,7.0,,1.0,26.0,4.0,8.0,29.0,4.0,8.0,78.0,26.0,0.896551724137931,0.4393939393939394,0.4,0.4,0.47540983606557374,0.025830258302583026,0.42857142857142855,0.42857142857142855,1.0,0.4406779661016949,0.4406779661016949,0.8846153846153846,0.4,0.75,0.015151515151515152,,0.42105263157894735,0.48148148148148145,,9.0,,,,,,,,,,,,,1.0,1.0,0.014925373134328358,,,True,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,41061.0,684,99,1302,1300,297,294,149,2602,1286,22.0,13.0,38.0,30.0,64.0,297,23.899796885578876,0.5789473684210527,0.22811059907834103,43.0,65.0,16.0,20.0,12.0,17.0,25.0,64.0,25.0,74.0,60.0,3.0,11.0,93.0,203.0,84.0,52.0,319.0,20.0,33.0,5.0,10.0,53.0,21.0,47.0,17.0,18.0,78.0,116.0,70.0,20.0,,60.0,10.0,40.0,7.0,47.0,6.0,1.0,16.0,10.0,14.0,101.0,3.0,29.0,1.0,29.0,90.0,19.0,138.0,33.0,171.0,4.0,19.0,12.0,7.0,4.0,16.0,1.0,9.0,3.0,2.0,6.0,3.0,4.0,66.0,4.0,28.0,4.0,13.0,9.0,,4.0,13.0,9.0,1.0,2.0,78.0,8.0,0.6236559139784946,0.6987951807228916,0.458128078817734,0.6060606060606061,0.44680851063829785,0.4651567944250871,0.5657894736842105,0.46875,0.4984126984126984,0.6162790697674418,0.52,0.2926829268292683,0.04926108374384237,0.07692307692307693,0.046875,0.48717948717948717,0.02564102564102564,0.16759776536312848,0.0613107822410148,0.20567375886524822,0.024390243902439025,0.17551622418879056,0.053691275167785234,0.13559322033898305,0.053691275167785234,0.024271844660194174,0.03125,,0.12571428571428572,0.22727272727272727,0.16521739130434782,0.22857142857142856,0.1388888888888889,0.025477707006369428,0.6923076923076923,0.2264808362369338,0.6615384615384615,0.7166666666666667,0.6046511627906976,0.2229965156794425,0.390625,0.4098360655737705,0.56,0.2578397212543554,0.33783783783783783,0.3472222222222222,0.72,0.20905923344947736,0.5263157894736842,0.8,0.1875,0.07894736842105263,0.265625,0.7058823529411765,0.171875,0.519163763066202,0.4926627177700349,0.5149083333333333,0.48737890625,0.09003215434083602,0.12334801762114538,0.16614420062695925,0.2445141065830721,9.914778325123153,24.56666666666667,8.0,24.0,3.0,6.0,19.0,1.0,3.0,27.0,1.0,6.0,81.0,19.0,1.0,0.32142857142857145,0.2,0.35294117647058826,0.32142857142857145,0.08362369337979095,0.3333333333333333,0.3333333333333333,1.0,0.31666666666666665,0.31666666666666665,1.0,0.3333333333333333,1.0,0.09375,0.5,0.2727272727272727,0.31666666666666665,2.0,,,6.0,,0.02702702702702703,,0.05263157894736842,,,,,,,,,,,,True,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,9918.0,165,12,298,301,68,65,30,599,292,7.0,5.0,13.0,5.0,16.0,68,15.773809523809524,0.5384615384615384,0.22818791946308725,5.0,10.0,1.0,1.0,2.0,4.0,2.0,9.0,6.0,16.0,1.0,,1.0,13.0,35.0,2.0,4.0,33.0,2.0,4.0,,,4.0,5.0,12.0,2.0,1.0,14.0,16.0,10.0,4.0,,1.0,2.0,23.0,2.0,25.0,1.0,1.0,11.0,2.0,10.0,52.0,1.0,4.0,,5.0,3.0,,8.0,5.0,13.0,,14.0,5.0,9.0,2.0,6.0,1.0,2.0,3.0,,3.0,1.0,,7.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,,,14.0,3.0,0.6153846153846154,0.7272727272727273,0.37142857142857144,0.5,0.4166666666666667,0.3918918918918919,0.5,0.4642857142857143,0.4125,0.5,0.4666666666666667,0.05405405405405406,0.05714285714285714,0.1,0.1111111111111111,,,0.02857142857142857,0.036036036036036036,0.15625,0.07692307692307693,0.058394160583941604,0.04032258064516129,,0.08333333333333333,0.02040816326530612,,0.2,0.06896551724137931,0.02564102564102564,,0.08695652173913043,0.3333333333333333,,1.0,0.2702702702702703,0.5,0.5555555555555556,0.4,0.24324324324324326,0.2222222222222222,0.25,,0.43243243243243246,0.375,0.375,1.0,0.02702702702702703,0.25,1.0,,,0.2857142857142857,0.5,0.07142857142857142,0.32432432432432434,0.4348918918918918,0.47396666666666665,0.41585,0.1,0.10526315789473684,0.12121212121212122,0.42424242424242425,10.777142857142856,24.8,,1.0,,1.0,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,0.5,,0.5,0.5,0.02702702702702703,,,,1.0,1.0,1.0,,,0.07142857142857142,,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,7477.0,125,11,237,243,91,76,29,480,265,8.0,5.0,11.0,5.0,13.0,91,11.313868613138686,0.7272727272727273,0.38396624472573837,,7.0,,2.0,,3.0,,1.0,3.0,6.0,3.0,,2.0,3.0,14.0,4.0,3.0,12.0,,3.0,,,,1.0,6.0,3.0,,2.0,6.0,,,1.0,2.0,4.0,5.0,5.0,10.0,4.0,1.0,3.0,,2.0,25.0,,6.0,,2.0,16.0,1.0,19.0,6.0,25.0,,3.0,2.0,1.0,,3.0,,3.0,2.0,,2.0,1.0,1.0,4.0,,2.0,,1.0,,,1.0,1.0,1.0,,,2.0,5.0,1.0,1.0,0.21428571428571427,,0.16666666666666666,0.25,,0.1111111111111111,0.3,,0.1111111111111111,0.2222222222222222,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,,0.19047619047619047,0.07317073170731707,0.1111111111111111,,0.17647058823529413,0.0625,0.0967741935483871,0.05,0.06451612903225806,,,0.14285714285714285,0.2,0.25,0.16666666666666666,,,1.0,0.3888888888888889,,,,0.05555555555555555,,,,0.3333333333333333,0.5,0.6,1.0,0.16666666666666666,0.6666666666666666,,,,0.3333333333333333,,0.2222222222222222,0.6111111111111112,0.4790735294117647,0.49720000000000003,0.48911875,0.1,0.125,,0.16666666666666666,8.171428571428573,33.05,,1.0,,1.0,1.0,,,1.0,,,3.0,1.0,1.0,0.25,,,0.3333333333333333,0.05555555555555555,,,,0.3333333333333333,0.5,1.0,,,0.1111111111111111,,,0.5,,,1.0,,0.25,0.16666666666666666,,,,,,,,,,,,0.3333333333333333,,True,,,
