EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceCorner3FGM,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,205.0,3,-3.0,9,8,9,4,17,1.0,1.0,1.0,1.0,2.0,10,1.0,1.0,2.0,2.0,1.0,1,2.0,9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,1.0,1.0,1.0,1.0,0.4145,0.4145,1.0,14.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,133237.0,2221,260.0,4172,4160,833,761,8332,50.0,132.0,324.0,656.0,687.0,4311,44.0,98.0,98.0,422.0,148.0,262,98.0,833,0.6512345679012346,0.8022813688212928,0.49390243902439024,0.4489795918367347,0.4931506849315068,0.4444444444444444,0.49782608695652175,0.4375,15.996735360130586,0.2009132420091324,0.3787878787878788,0.38461538461538464,0.94,0.453877286585366,0.4378683673469387,0.14264919941775836,7.104725609756097,0.19966442953020133,595.0,158.0,237.0,67.0,109.0,20.0,27.0,116.0,287.0,1.0,1.0,1.0,39.0,84.0,154.0,15.0,183.0,1.0,10.0,226.0,122.0,1.0,47.0,58.0,17.0,75.0,14.0,3.0,22.0,12.0,24.0,167.0,24.0,172.0,4.0,59.0,241.0,34.0,334.0,200.0,534.0,26.0,45.0,37.0,8.0,39.0,6.0,21.0,55.0,3.0,18.0,5.0,94.0,10.0,18.0,31.0,18.0,71.0,5.0,32.0,6.0,109.0,68.0,7.0,34.0,109.0,67.0,18.0,15.0,18.0,0.5454545454545454,0.5454545454545454,0.5613496932515337,0.0015220700152207,0.07164634146341463,0.06751054852320675,0.10104529616724739,0.015151515151515152,0.4148936170212766,0.3177570093457944,0.046511627906976744,0.1472205253512523,0.09668353007307476,0.14425427872860636,0.08759124087591241,0.1466275659824047,0.09547004383828543,0.13428571428571429,0.11620294599018004,0.06601466992665037,0.07582938388625593,0.12698412698412698,0.16901408450704225,0.15767634854771784,0.12757201646090535,0.1506849315068493,0.1282051282051282,0.0912280701754386,0.6146788990825688,0.3607305936073059,0.6666666666666666,0.7149321266968326,0.5506329113924051,0.4368340943683409,0.40418118466898956,0.4496124031007752,0.6637931034482759,0.0015220700152207,0.7077922077922078,0.6146788990825688,0.13432835820895522,0.2727272727272727,0.7407407407407407,0.010101010101010102,0.3622526636225266,0.5194678571428573,0.04678362573099415,0.04685212298682284,0.2663755458515284,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,9538.0,159,-11.0,292,292,103,98,584,2.0,11.0,18.0,42.0,59.0,319,7.0,16.0,28.0,16.0,8.0,14,28.0,103,0.4444444444444444,0.5714285714285714,0.42857142857142855,0.4375,0.45,0.425,0.5,0.5384615384615384,20.17543859649123,0.22,0.18181818181818182,0.18181818181818182,1.0,0.5223887755102042,0.5114210526315789,0.4745762711864407,6.2666666666666675,0.3527397260273973,48.0,14.0,24.0,5.0,7.0,6.0,11.0,2.0,7.0,2.0,1.0,8.0,14.0,6.0,11.0,2.0,14.0,4.0,11.0,20.0,8.0,,8.0,12.0,,12.0,,,2.0,5.0,5.0,24.0,,11.0,1.0,3.0,11.0,1.0,15.0,12.0,27.0,,5.0,,5.0,4.0,3.0,1.0,6.0,1.0,3.0,,10.0,,2.0,1.0,1.0,19.0,1.0,7.0,3.0,,,,,,,1.0,1.0,1.0,0.5454545454545454,0.46153846153846156,0.5,0.16,0.19047619047619047,0.25,0.2857142857142857,,0.4,0.1,0.09090909090909091,0.10891089108910891,0.08943089430894309,0.10714285714285714,,0.10852713178294573,0.0763888888888889,0.17391304347826086,0.07692307692307693,0.0625,,,0.14285714285714285,0.1111111111111111,0.09090909090909091,0.047619047619047616,0.2857142857142857,,,0.48,0.5833333333333334,0.7777777777777778,0.35714285714285715,0.14,0.2857142857142857,0.4,0.5,0.04,0.5384615384615384,0.7142857142857143,0.2,0.55,0.5454545454545454,0.05,0.64,0.5263076923076923,0.125,0.14583333333333334,0.23728813559322035,25.6625,2.0,6.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,6.0,3.0,2.0,1.0,0.6666666666666666,0.375,0.25,0.375,0.12,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.15384615384615385,0.15,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,44368.0,739,14.0,1393,1388,520,451,2781,48.0,99.0,71.0,149.0,271.0,1500,24.0,47.0,115.0,78.0,12.0,44,115.0,520,0.5492957746478874,0.5652173913043478,0.47651006711409394,0.5106382978723404,0.5020080321285141,0.5425531914893617,0.5231660231660231,0.575,17.654320987654323,0.39759036144578314,0.48484848484848486,0.4897959183673469,0.625,0.4859508064516128,0.4988736559139787,0.42435424354243545,13.533557046979867,0.37329504666188085,192.0,17.0,32.0,2.0,3.0,7.0,13.0,6.0,18.0,71.0,35.0,100.0,21.0,9.0,20.0,1.0,31.0,47.0,13.0,64.0,4.0,,3.0,48.0,13.0,61.0,6.0,7.0,17.0,15.0,16.0,135.0,2.0,11.0,,15.0,46.0,,61.0,13.0,74.0,2.0,20.0,10.0,10.0,15.0,3.0,12.0,12.0,1.0,3.0,,27.0,2.0,7.0,3.0,7.0,27.0,5.0,10.0,4.0,2.0,,1.0,1.0,2.0,2.0,,1.0,5.0,0.45,0.5769230769230769,0.5740740740740741,0.40160642570281124,0.020134228187919462,0.03125,0.05555555555555555,0.010101010101010102,0.5555555555555556,,,0.09349593495934959,0.019469026548672566,0.1056338028169014,0.015748031496062992,0.09621451104100946,0.01878612716763006,0.016260162601626018,0.011049723756906077,0.02681992337164751,0.020618556701030927,,0.09375,0.05442176870748299,0.11981566820276497,0.0784313725490196,0.175,0.014925373134328358,1.0,0.1285140562248996,0.53125,0.5483870967741935,0.29411764705882354,0.07228915662650602,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.285140562248996,0.11538461538461539,0.6666666666666666,,0.13829787234042554,0.5384615384615384,0.3723404255319149,0.5301204819277109,0.434795,0.043137254901960784,0.06493506493506493,0.11439114391143912,24.741999999999997,9.0,29.0,1.0,3.0,12.0,27.0,36.0,6.0,18.0,99.0,9.0,71.0,27.0,0.9166666666666666,0.36,0.3829787234042553,0.36,0.11646586345381527,0.3103448275862069,0.32142857142857145,1.0,0.38028169014084506,0.38571428571428573,0.038461538461538464,0.1276595744680851,0.25,0.38028169014084506,4.0,5.0,15.0,4.0,2.0,2.0,1.0,0.6666666666666666,0.02,0.034482758620689655,0.014084507042253521,0.8888888888888888,0.19230769230769232,0.8,1.0,0.42857142857142855,0.009900990099009901,,,,,,,,,True,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,66933.0,1116,227.0,2106,2109,224,214,4215,61.0,142.0,178.0,358.0,436.0,2073,13.0,26.0,42.0,230.0,68.0,134,42.0,224,0.6460674157303371,0.7666666666666667,0.4972067039106145,0.5,0.4972067039106145,0.5,0.543640897755611,0.6,18.757612667478686,0.39664804469273746,0.4295774647887324,0.4326241134751773,0.8524590163934426,0.45188659217877103,0.4160115384615385,0.0963302752293578,9.657262569832403,0.1063627730294397,288.0,73.0,114.0,36.0,52.0,4.0,8.0,44.0,102.0,,,,80.0,45.0,79.0,12.0,102.0,,16.0,126.0,56.0,,30.0,45.0,13.0,58.0,10.0,3.0,9.0,9.0,27.0,129.0,8.0,76.0,,36.0,125.0,5.0,166.0,84.0,250.0,10.0,25.0,21.0,4.0,32.0,6.0,17.0,29.0,3.0,15.0,6.0,61.0,7.0,10.0,15.0,12.0,94.0,8.0,46.0,5.0,30.0,17.0,5.0,8.0,30.0,21.0,2.0,6.0,6.0,0.569620253164557,0.569620253164557,0.6,,0.08379888268156424,0.09649122807017543,0.17647058823529413,0.007042253521126761,0.5245901639344263,0.11904761904761904,,0.14467592592592593,0.08444444444444445,0.17647058823529413,0.08602150537634409,0.150749063670412,0.08459214501510574,0.0847457627118644,0.12292358803986711,0.05687203791469194,0.08571428571428572,0.08695652173913043,0.16371681415929204,0.15584415584415584,0.12776412776412777,0.16666666666666666,0.2,0.06711409395973154,0.7,0.31843575418994413,0.6403508771929824,0.7087378640776699,0.5205479452054794,0.2849162011173184,0.43137254901960786,0.5238095238095238,0.5681818181818182,,0.6582278481012658,0.6923076923076923,0.16666666666666666,0.3076923076923077,0.5,,0.31843575418994413,0.5148902777777777,0.11616161616161616,0.11616161616161616,0.23394495412844038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,True,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,116412.0,1940,264.0,3651,3632,635,578,7283,131.0,293.0,327.0,640.0,937.0,3766,55.0,101.0,189.0,460.0,43.0,99,189.0,635,0.7033639143730887,0.7443365695792881,0.5109375,0.5445544554455446,0.5416666666666666,0.5537190082644629,0.5695970695970696,0.6143790849673203,21.613429703893683,0.38756613756613756,0.447098976109215,0.4548611111111111,0.8244274809160306,0.4816794039735099,0.4851413223140496,0.2017075773745998,10.98671875,0.1739249520679266,519.0,109.0,158.0,18.0,30.0,21.0,31.0,87.0,189.0,73.0,13.0,116.0,118.0,50.0,92.0,17.0,138.0,20.0,55.0,194.0,36.0,1.0,37.0,150.0,20.0,170.0,15.0,5.0,46.0,53.0,51.0,360.0,7.0,67.0,,34.0,126.0,6.0,166.0,74.0,240.0,17.0,40.0,27.0,13.0,57.0,10.0,33.0,51.0,8.0,24.0,11.0,108.0,13.0,18.0,8.0,16.0,146.0,16.0,58.0,21.0,6.0,2.0,1.0,3.0,11.0,4.0,2.0,4.0,5.0,0.5434782608695652,0.545045045045045,0.5756302521008403,0.15343915343915343,0.0578125,0.12658227848101267,0.06349206349206349,0.017064846416382253,0.5277777777777778,0.06896551724137931,,0.08525033829499323,0.043225806451612905,0.09577464788732394,0.029045643153526972,0.0872885979268958,0.0413176996091569,0.043333333333333335,0.04460966542750929,0.042134831460674156,0.03783783783783784,,0.05128205128205128,0.07415730337078652,0.11353032659409021,0.09765625,0.09090909090909091,0.050746268656716415,0.36363636363636365,0.20899470899470898,0.689873417721519,0.7898550724637681,0.7522935779816514,0.25,0.4603174603174603,0.4915254237288136,0.45977011494252873,0.09656084656084656,0.2702702702702703,0.6,0.2777777777777778,0.256198347107438,0.6774193548387096,0.10743801652892562,0.36243386243386244,0.4805436274509804,0.07268170426065163,0.08504398826979472,0.1472785485592316,24.73275862068966,24.0,43.0,4.0,5.0,7.0,31.0,55.0,19.0,8.0,159.0,6.0,72.0,31.0,0.9636363636363636,0.47413793103448276,0.4,0.4782608695652174,0.056878306878306875,0.5581395348837209,0.5581395348837209,1.0,0.4246575342465753,0.4246575342465753,0.036036036036036036,0.05785123966942149,0.7142857142857143,0.4305555555555556,6.0,15.0,3.0,7.0,,,,0.3684210526315789,,,,0.9354838709677419,0.13513513513513514,0.4,0.8333333333333334,0.23076923076923078,,,1.0,4.0,5.0,3.0,2.0,0.25,1.0,True,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,39506.0,658,113.0,1273,1272,224,229,2545,56.0,142.0,97.0,224.0,249.0,1288,20.0,47.0,57.0,102.0,8.0,29,57.0,224,0.5257731958762887,0.53125,0.4330357142857143,0.425531914893617,0.41841004184100417,0.39215686274509803,0.46525096525096526,0.46551724137931033,18.901242642249837,0.5941422594142259,0.39436619718309857,0.3971631205673759,0.6428571428571429,0.46777322175732217,0.4525862745098039,0.2289156626506024,13.090625,0.17596229379418696,203.0,25.0,47.0,2.0,2.0,5.0,11.0,16.0,35.0,13.0,3.0,15.0,49.0,7.0,17.0,1.0,18.0,4.0,17.0,92.0,2.0,,8.0,174.0,19.0,193.0,11.0,8.0,70.0,35.0,69.0,405.0,2.0,9.0,1.0,19.0,39.0,,58.0,12.0,70.0,1.0,32.0,24.0,8.0,20.0,5.0,15.0,10.0,3.0,5.0,,30.0,2.0,3.0,1.0,1.0,49.0,1.0,16.0,5.0,3.0,,1.0,2.0,4.0,2.0,,,5.0,0.4117647058823529,0.3541666666666667,0.3541666666666667,0.06276150627615062,0.03571428571428571,0.10638297872340426,0.05714285714285714,0.007042253521126761,0.6666666666666666,,0.034482758620689655,0.07602339181286549,0.015228426395939087,0.14285714285714285,0.0392156862745098,0.08978328173374613,0.017133956386292833,0.043478260869565216,0.010471204188481676,0.007017543859649123,0.02702702702702703,0.07142857142857142,0.04477611940298507,0.08633093525179857,0.0875,0.11956521739130435,0.1951219512195122,0.007692307692307693,0.5,0.19665271966527198,0.5319148936170213,0.5952380952380952,0.4,0.14644351464435146,0.45714285714285713,0.48484848484848486,0.3125,0.05439330543933055,0.08333333333333333,1.0,0.5,0.21568627450980393,0.45454545454545453,0.058823529411764705,0.2594142259414226,0.43252619047619045,0.06299212598425197,0.06694560669456066,0.07228915662650602,25.533333333333335,1.0,2.0,1.0,,1.0,1.0,2.0,7.0,,3.0,3.0,13.0,1.0,0.5,0.13333333333333333,,0.13333333333333333,0.008368200836820083,0.5,0.5,1.0,0.07692307692307693,0.07692307692307693,0.041666666666666664,0.0196078431372549,,0.07692307692307693,,6.0,,1.0,,,,0.14285714285714285,,,,,0.25,,,,,,1.0,8.0,1.0,1.0,,1.0,1.0,True,,
123,1610612750,Robert Pack,Robert Pack,123,MIN,5343.0,89,1.0,161,162,68,43,323,2.0,8.0,8.0,24.0,21.0,164,4.0,9.0,13.0,4.0,2.0,11,13.0,68,0.25,0.25,0.3333333333333333,0.4444444444444444,0.38,0.55,0.40384615384615385,0.5909090909090909,15.789473684210527,0.32,0.25,0.25,0.5,0.489882,0.49380500000000005,0.6190476190476191,8.7125,0.422360248447205,27.0,5.0,10.0,,,3.0,4.0,1.0,6.0,1.0,1.0,1.0,2.0,,,,,1.0,2.0,12.0,,,1.0,16.0,,16.0,,,3.0,5.0,8.0,32.0,,3.0,,,3.0,1.0,4.0,3.0,7.0,1.0,5.0,,5.0,2.0,,2.0,2.0,,,,4.0,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,1.0,,,,0.04,0.041666666666666664,0.1,,,0.5,0.16666666666666666,,0.061224489795918366,0.0410958904109589,,,0.046875,0.03571428571428571,0.05555555555555555,0.05,0.02857142857142857,,,0.13333333333333333,,0.05,,,0.06666666666666667,,0.4,0.5,0.5555555555555556,0.2,0.24,0.16666666666666666,0.16666666666666666,,0.04,,,,0.4,0.75,0.1,0.44,,0.038461538461538464,0.04,,24.1,,,,,,1.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,True,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,2603.0,43,-6.0,79,83,20,19,162,1.0,4.0,5.0,13.0,18.0,86,3.0,4.0,10.0,2.0,,8,10.0,20,0.2,0.5,0.38461538461538464,0.75,0.38461538461538464,0.75,0.5294117647058824,0.8333333333333334,22.22222222222222,0.3076923076923077,0.25,0.25,1.0,0.47584615384615386,0.41569999999999996,0.5555555555555556,7.638461538461538,0.25316455696202533,15.0,3.0,6.0,3.0,4.0,1.0,1.0,1.0,3.0,,,,8.0,3.0,4.0,3.0,9.0,,4.0,8.0,6.0,,1.0,,,,,,,,,,,7.0,,,7.0,,7.0,7.0,14.0,,1.0,1.0,,1.0,,,4.0,,1.0,1.0,5.0,1.0,2.0,,3.0,9.0,1.0,3.0,2.0,1.0,,,1.0,1.0,1.0,,,2.0,0.75,0.75,0.9,,0.07692307692307693,,0.3333333333333333,,0.2,,,0.18421052631578946,0.19444444444444445,,,0.16279069767441862,0.1590909090909091,0.16666666666666666,0.1111111111111111,0.26666666666666666,,,0.07692307692307693,0.375,0.17647058823529413,,,,1.0,0.46153846153846156,0.5,0.5,,0.23076923076923078,0.3333333333333333,0.5,,,1.0,0.75,,0.25,1.0,,0.46153846153846156,0.59275,0.2,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,117692.0,1962,315.0,3681,3663,708,645,7344,133.0,336.0,401.0,825.0,1057.0,3778,64.0,137.0,195.0,478.0,42.0,97,195.0,708,0.5960099750623441,0.6675977653631285,0.4860606060606061,0.46715328467153283,0.48742857142857143,0.4557823129251701,0.5332996972754793,0.527027027027027,26.397228637413395,0.384,0.3958333333333333,0.3970149253731343,0.6992481203007519,0.4422219931271477,0.427961301369863,0.18448438978240303,10.846424242424243,0.19233903830480847,529.0,116.0,175.0,40.0,61.0,20.0,26.0,152.0,314.0,49.0,10.0,50.0,204.0,66.0,126.0,33.0,165.0,10.0,61.0,324.0,86.0,2.0,27.0,251.0,35.0,286.0,22.0,13.0,87.0,48.0,116.0,607.0,14.0,133.0,6.0,78.0,358.0,38.0,474.0,153.0,627.0,20.0,60.0,49.0,11.0,81.0,17.0,50.0,71.0,9.0,31.0,16.0,152.0,10.0,28.0,7.0,16.0,254.0,21.0,105.0,31.0,74.0,45.0,3.0,26.0,76.0,38.0,7.0,3.0,9.0,0.5238095238095238,0.5238095238095238,0.5612244897959183,0.05714285714285714,0.03272727272727273,0.08571428571428572,0.03503184713375796,0.002976190476190476,0.5328947368421053,0.4318181818181818,0.08,0.24254742547425473,0.08520179372197309,0.22096317280453256,0.06086956521739131,0.2383816293056315,0.08207705192629816,0.10631229235880399,0.08455882352941177,0.07681564245810056,0.06896551724137931,0.03571428571428571,0.17010309278350516,0.2505854800936768,0.27987897125567324,0.21484375,0.23711340206185566,0.047505938242280284,0.5,0.2,0.6628571428571428,0.725,0.49137931034482757,0.3588571428571429,0.4840764331210191,0.5016501650165016,0.5855263157894737,0.056,0.48412698412698413,0.6557377049180327,0.125,0.17687074829931973,0.7692307692307693,0.06802721088435375,0.2571428571428571,0.48385714285714293,0.11041666666666666,0.11551155115511551,0.15610217596972564,26.305999999999997,,1.0,,,,17.0,17.0,,2.0,42.0,9.0,47.0,17.0,0.8235294117647058,0.34,0.2,0.3541666666666667,0.001142857142857143,,,,0.3469387755102041,0.3469387755102041,,,,0.3617021276595745,,,2.0,,,,1.0,,,,,0.8235294117647058,,,,0.2,0.0196078431372549,4.0,,,2.0,1.0,1.0,,,True,,
