EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,Corner3Assists,FTOffRebounds,Travels,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Arc3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,on,HeaveMakes,3pt And 1 Free Throw Trips,Clear Path Fouls
2036,1610612739,Chris Mihm,Chris Mihm,2036,CLE,34865.0,581,-169.0,1094,1090,297,225,127,2184,32,60,15.0,33.0,6.0,11.0,22.0,51,10.0,43,64,154,48.0,182,1171,16.0,38,13.0,45.0,13.0,37,13.0,42.0,84,44.0,32.0,17.0,5,1.0,6,1.0,2,1.0,2.0,13,9.0,47,16.0,69,8.0,93,58,151,4.0,6.0,4.0,2.0,6,3.0,4,20.0,,2,26,3.0,3,47,90,14.0,12.0,68.0,4.0,31.0,5.0,27.0,15.0,10.0,28,22.0,2.0,1.0,42.0,297,5.0,0.65625,0.875,0.4155844155844156,0.42105263157894735,0.35135135135135137,0.4240506329113924,0.42105263157894735,0.3625,0.4789473684210526,0.4891304347826087,0.4375,0.11038961038961038,0.16666666666666666,17.335473515248793,0.23076923076923078,0.18604651162790697,0.16707021791767554,0.10217391304347827,0.16842105263157894,0.13846153846153847,0.1673228346456693,0.10666666666666667,0.18269230769230768,0.0975609756097561,0.06866952789699571,0.1346153846153846,0.15384615384615385,0.18110236220472442,0.1926605504587156,0.14124293785310735,0.18571428571428572,0.12,0.05405405405405406,0.7857142857142857,0.379746835443038,0.5333333333333333,0.64,0.5,0.3227848101265823,0.43137254901960786,0.5,0.7272727272727273,0.2721518987341772,0.23255813953488372,0.23255813953488372,1.0,0.868421052631579,0.45454545454545453,,0.275,0.5454545454545454,0.4050632911392405,0.46637689873417715,0.5796382352941177,0.44950999999999997,0.16756756756756758,0.1712707182320442,0.24725274725274726,0.23076923076923078,7.809090909090906,0.27148080438756855,,,,,,2.0,4.0,,1.0,3.0,2.0,4.0,,,1.0,3.0,3.0,3.0,,4.0,2.0,,,2.0,3.0,,1.0,,2.0,6.0,,0.5,0.5,,0.3333333333333333,0.5,0.02531645569620253,,0.13725490196078433,,,0.06060606060606061,,,,,0.02531645569620253,0.5,0.5,0.5,,,,,,0.075,0.3333333333333333,0.5,27.825,,,,,,,,,1.0,True,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,3674.0,61,13.0,132,133,61,84,10,265,4,7,2.0,3.0,2.0,3.0,1.0,8,2.0,3,7,18,,14,119,2.0,3,,4.0,4.0,9,,8.0,8,6.0,4.0,2.0,3,,3,,2,1.0,,6,,4,1.0,4,2.0,7,4,11,,1.0,1.0,,3,2.0,1,6.0,1.0,2,9,,7,10,13,1.0,1.0,4.0,1.0,1.0,1.0,5.0,2.0,2.0,6,4.0,1.0,,8.0,61,2.0,0.5714285714285714,0.8,0.3888888888888889,0.6666666666666666,0.4444444444444444,0.3888888888888889,0.6666666666666666,0.4444444444444444,0.3684210526315789,0.6666666666666666,0.4,0.1111111111111111,,19.858156028368796,0.3333333333333333,0.25,0.08333333333333333,0.08695652173913043,0.08333333333333333,,0.08333333333333333,0.08163265306122448,0.09090909090909091,,0.15,,,0.07142857142857142,0.058823529411764705,0.11764705882352941,0.1,,,0.6666666666666666,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.25,0.4444444444444444,0.125,0.16666666666666666,1.0,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,,0.3333333333333333,0.6666666666666666,0.3888888888888889,0.4472833333333333,0.6227,0.4402777777777778,0.05555555555555555,0.05555555555555555,0.2857142857142857,0.5714285714285714,6.938888888888888,0.4621212121212121,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
238,1610612739,Tyrone Hill,Tyrone Hill,238,CLE,20709.0,345,,672,673,248,183,90,1345,20,43,5.0,10.0,8.0,15.0,6.0,12,6.0,12,32,67,43.0,107,733,7.0,14,12.0,26.0,11.0,25,18.0,40.0,48,16.0,8.0,13.0,7,,7,,4,1.0,2.0,14,5.0,23,16.0,53,13.0,82,31,113,1.0,7.0,4.0,3.0,10,4.0,5,14.0,1.0,5,24,4.0,8,29,53,7.0,8.0,64.0,6.0,25.0,11.0,7.0,6.0,1.0,7,2.0,,4.0,40.0,248,4.0,0.75,0.8571428571428571,0.47761194029850745,0.5,0.44,0.47058823529411764,0.5,0.4230769230769231,0.5459183673469388,0.5652173913043478,0.5,0.19402985074626866,0.2558139534883721,15.316455696202532,0.4166666666666667,0.43333333333333335,0.22362869198312235,0.09623430962343096,0.24242424242424243,0.09803921568627451,0.22772277227722773,0.09655172413793103,0.125,0.0625,0.09195402298850575,0.07894736842105263,0.15384615384615385,0.24705882352941178,0.20588235294117646,0.21428571428571427,0.2653061224489796,0.17647058823529413,0.043478260869565216,0.2857142857142857,0.6323529411764706,0.46511627906976744,0.625,0.6,0.17647058823529413,0.5,0.6,1.0,0.17647058823529413,0.5,0.5,1.0,0.7142857142857143,0.5,,0.5769230769230769,0.5333333333333333,0.6470588235294118,0.49951911764705886,0.5392333333333333,0.4709346153846154,0.28735632183908044,0.29069767441860467,0.24299065420560748,0.37383177570093457,5.094029850746269,0.36904761904761907,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,1.0,,,,3.0,,,,,,,,,,,,,0.014705882352941176,,0.16666666666666666,,,0.11538461538461539,,,,,0.014705882352941176,,,,,,,,,0.038461538461538464,,,25.0,,,,,,,,,,True,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,42144.0,702,-58.0,1295,1303,296,275,172,2598,54,105,16.0,35.0,6.0,19.0,52.0,135,24.0,69,130,309,116.0,376,1430,26.0,56,10.0,62.0,20.0,59,39.0,79.0,146,114.0,36.0,29.0,34,7.0,41,6.0,19,8.0,7.0,89,7.0,54,22.0,75,12.0,109,61,170,12.0,13.0,13.0,,20,3.0,11,30.0,1.0,9,50,4.0,11,54,101,13.0,10.0,147.0,10.0,65.0,13.0,44.0,24.0,19.0,45,24.0,4.0,3.0,79.0,296,9.0,0.5615384615384615,0.6517857142857143,0.42071197411003236,0.4642857142857143,0.3389830508474576,0.4166666666666667,0.4642857142857143,0.32786885245901637,0.4934210526315789,0.484375,0.47023809523809523,0.09385113268608414,0.17142857142857143,28.590425531914896,0.4,0.24489795918367346,0.16025641025641027,0.1073558648111332,0.16923076923076924,0.07216494845360824,0.16220735785953178,0.10166666666666667,0.16058394160583941,0.09803921568627451,0.07981220657276995,0.05263157894736842,0.14285714285714285,0.15625,0.1527777777777778,0.1683673469387755,0.13402061855670103,0.2727272727272727,0.08,0.5333333333333333,0.33653846153846156,0.5142857142857142,0.6206896551724138,0.5370370370370371,0.4326923076923077,0.3851851851851852,0.416,0.46153846153846156,0.22115384615384615,0.34782608695652173,0.35294117647058826,0.8333333333333334,0.625,0.45714285714285713,,0.3114754098360656,0.3157894736842105,0.34615384615384615,0.4534131832797428,0.5321666666666667,0.4367675,0.1771117166212534,0.17857142857142858,0.16489361702127658,0.21010638297872342,7.984789644012947,0.22857142857142856,,,,,,,3.0,,,2.0,,3.0,,,,2.0,,,,3.0,,,1.0,,11.0,1.0,1.0,,1.0,,,,,,,,0.009615384615384616,,0.07407407407407407,0.014492753623188406,,,,,,,0.009615384615384616,,,,,,,,,0.03278688524590164,,,28.099999999999998,,,,,,,,,1.0,True,,,
2244,1610612739,Jeff Trepagnier,Jeff Trepagnier,2244,CLE,2765.0,46,24.0,97,98,52,23,14,195,2,5,,1.0,1.0,2.0,,1,3.0,6,5,12,4.0,14,75,,2,,,3.0,6,,6.0,10,,,2.0,7,2.0,9,2.0,4,1.0,2.0,20,,2,2.0,5,,7,2,9,,5.0,1.0,4.0,6,,4,1.0,,2,7,1.0,2,3,5,,,7.0,,2.0,1.0,3.0,1.0,,3,3.0,,,6.0,52,,1.0,1.0,0.4166666666666667,,0.5,0.38461538461538464,,0.5,0.4375,,0.42857142857142855,0.16666666666666666,0.2,20.353982300884958,0.8571428571428571,,0.1388888888888889,0.06060606060606061,0.25,,0.1590909090909091,0.046511627906976744,0.1,0.14285714285714285,,,,0.08333333333333333,0.14285714285714285,0.2,0.2,0.3333333333333333,,1.0,0.38461538461538464,0.4,0.5,1.0,0.07692307692307693,,,,0.46153846153846156,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.5,0.46153846153846156,0.48968846153846146,0.49835,0.5027333333333334,0.13333333333333333,0.14285714285714285,,0.42857142857142855,10.216666666666667,0.5360824742268041,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,,,0.07692307692307693,,1.0,,,,,,,,0.07692307692307693,,,,,,,0.3333333333333333,,,,,26.8,,,,,,,,,,True,,,
1720,1610612739,Michael Doleac,Michael Doleac,1720,CLE,22827.0,380,-50.0,720,727,149,217,94,1447,17,34,9.0,13.0,2.0,4.0,8.0,25,21.0,47,46,106,22.0,114,807,11.0,22,9.0,31.0,7.0,18,6.0,20.0,74,18.0,14.0,13.0,13,1.0,14,,4,4.0,5.0,29,3.0,22,10.0,54,6.0,70,25,95,,9.0,8.0,1.0,9,4.0,5,11.0,1.0,4,20,7.0,2,26,45,7.0,4.0,24.0,,12.0,,6.0,3.0,2.0,6,4.0,1.0,1.0,20.0,149,4.0,0.8043478260869565,0.9487179487179487,0.4339622641509434,0.5,0.3888888888888889,0.4339622641509434,0.5,0.3888888888888889,0.4830508474576271,0.5740740740740741,0.47619047619047616,0.12264150943396226,0.3235294117647059,16.68681983071342,0.45,0.3157894736842105,0.1978021978021978,0.0728476821192053,0.14705882352941177,0.0625,0.187683284457478,0.07142857142857142,0.0958904109589041,0.0898876404494382,0.05,0.05714285714285714,0.07692307692307693,0.16666666666666666,0.15942028985507245,0.24166666666666667,0.13333333333333333,0.17391304347826086,,0.6666666666666666,0.32075471698113206,0.5,0.7391304347826086,0.5294117647058824,0.2358490566037736,0.32,0.34782608695652173,0.875,0.44339622641509435,0.44680851063829785,0.44680851063829785,1.0,0.5909090909090909,0.6923076923076923,0.2222222222222222,0.2222222222222222,0.5,0.32075471698113206,0.4520943396226415,0.5006894736842105,0.43327777777777776,0.1016949152542373,0.1016949152542373,0.2719298245614035,0.17543859649122806,10.316981132075473,0.20694444444444443,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
1730,1610612739,Brian Skinner,Brian Skinner,1730,CLE,28577.0,476,,882,892,243,290,112,1774,26,47,9.0,18.0,6.0,12.0,5.0,22,2.0,8,33,77,22.0,88,950,10.0,22,6.0,26.0,9.0,22,8.0,26.0,48,18.0,16.0,16.0,3,6.0,9,4.0,1,,2.0,24,12.0,31,10.0,64,5.0,79,45,124,1.0,13.0,8.0,5.0,8,1.0,3,12.0,3.0,5,20,4.0,4,22,56,11.0,5.0,39.0,7.0,20.0,3.0,19.0,16.0,2.0,19,12.0,,2.0,26.0,243,8.0,0.7272727272727273,0.96,0.42857142857142855,0.45454545454545453,0.4090909090909091,0.42857142857142855,0.45454545454545453,0.4090909090909091,0.4731182795698925,0.52,0.4642857142857143,0.2077922077922078,0.2127659574468085,11.143984220907297,0.4,0.19230769230769232,0.16666666666666666,0.09422492401215805,0.12048192771084337,0.16666666666666666,0.15845824411134904,0.10723192019950124,0.08,0.1,0.10084033613445378,0.14545454545454545,0.23529411764705882,0.12878787878787878,0.16216216216216217,0.20567375886524822,0.1206896551724138,0.12,0.037037037037037035,0.631578947368421,0.6103896103896104,0.5531914893617021,0.7027027027027027,0.7307692307692307,0.2857142857142857,0.22727272727272727,0.3125,0.6,0.1038961038961039,0.25,0.25,1.0,0.8181818181818182,0.5,0.2222222222222222,0.5454545454545454,0.5,0.6103896103896104,0.5349805194805196,0.57943,0.5343681818181819,0.2222222222222222,0.2222222222222222,0.29545454545454547,0.29545454545454547,4.876623376623377,0.2755102040816326,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,0.2727272727272727,,,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,
179,1610612739,Bryant Stith,Bryant Stith,179,CLE,19597.0,327,-29.0,607,615,183,182,82,1222,12,28,1.0,5.0,8.0,14.0,7.0,15,5.0,16,24,59,26.0,122,636,2.0,7,7.0,17.0,12.0,20,13.0,55.0,30,18.0,,5.0,19,3.0,22,2.0,7,7.0,5.0,47,7.0,5,8.0,32,,40,13,53,1.0,14.0,7.0,7.0,8,1.0,6,6.0,,2,14,1.0,4,11,22,1.0,3.0,32.0,7.0,14.0,5.0,2.0,2.0,,3,2.0,1.0,,55.0,183,4.0,0.625,0.625,0.4067796610169492,0.2857142857142857,0.6,0.46153846153846156,0.45454545454545453,0.525,0.5258620689655172,0.6071428571428571,0.6111111111111112,0.0847457627118644,0.14285714285714285,18.544935805991443,0.5714285714285714,,0.1285140562248996,0.021929824561403508,0.16,0.09722222222222222,0.13377926421404682,0.04,,0.016666666666666666,0.042105263157894736,0.1320754716981132,,0.08333333333333333,0.1643835616438356,0.14130434782608695,0.11428571428571428,0.26666666666666666,0.019230769230769232,0.6666666666666666,0.2692307692307692,0.42857142857142855,0.5,0.5833333333333334,0.14423076923076922,0.4666666666666667,0.5,0.42857142857142855,0.15384615384615385,0.3125,0.3125,1.0,0.45454545454545453,0.2,,0.35,0.5714285714285714,0.7019230769230769,0.516878431372549,0.47780000000000006,0.5230435897435899,0.12612612612612611,0.21212121212121213,0.13934426229508196,0.45081967213114754,8.066101694915254,0.3014827018121911,5.0,18.0,1.0,1.0,6.0,11.0,27.0,3.0,5.0,14.0,16.0,45.0,2.0,4.0,6.0,20.0,48.0,,1.0,26.0,11.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,0.35555555555555557,0.5,0.3,0.36363636363636365,0.4326923076923077,0.022222222222222223,0.06666666666666667,,0.05555555555555555,0.043478260869565216,0.17307692307692307,0.2777777777777778,0.29411764705882354,1.0,0.25961538461538464,0.4074074074074074,0.4074074074074074,1.0,0.09090909090909091,1.0,1.0,0.2727272727272727,0.15,0.35,0.35714285714285715,0.4230769230769231,25.317777777777778,1.0,1.0,0.3333333333333333,1.0,0.16666666666666666,,,,,False,,,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,106288.0,1771,-22.0,3305,3310,721,696,409,6615,105,176,16.0,25.0,29.0,50.0,86.0,205,78.0,188,269,569,209.0,792,3572,28.0,62,18.0,83.0,69.0,145,78.0,228.0,154,384.0,16.0,58.0,421,131.0,552,93.0,130,73.0,218.0,1235,9.0,46,28.0,131,1.0,160,59,219,13.0,68.0,41.0,27.0,97,17.0,71,47.0,6.0,26,144,5.0,29,43,134,6.0,16.0,259.0,13.0,104.0,27.0,20.0,14.0,4.0,20,9.0,,2.0,228.0,721,11.0,0.2862453531598513,0.2950191570881226,0.4727592267135325,0.45161290322580644,0.47586206896551725,0.47630718954248363,0.5,0.4601226993865031,0.5383036935704515,0.5460526315789473,0.5480769230769231,0.10193321616871705,0.17045454545454544,23.0,0.6736111111111112,0.012345679012345678,0.0974702380952381,0.03422619047619048,0.09061488673139159,0.03474903474903475,0.09618874773139746,0.034310667498440424,0.0427807486631016,0.04215456674473068,0.022099447513812154,0.041237113402061855,0.015384615384615385,0.06046511627906977,0.07894736842105263,0.1404494382022472,0.0784313725490196,0.11428571428571428,0.04961832061068702,0.45,0.2875816993464052,0.5965909090909091,0.7191780821917808,0.3619047619047619,0.3349673202614379,0.4195121951219512,0.4777777777777778,0.22093023255813954,0.30718954248366015,0.4148936170212766,0.42162162162162165,0.2564102564102564,0.38461538461538464,0.64,0.375,0.3067484662576687,0.58,0.35784313725490197,0.4566674917491749,0.46257830188679244,0.45008291139240497,0.14914772727272727,0.15757575757575756,0.10479797979797979,0.2878787878787879,9.327240773286468,0.21815431164901664,1.0,4.0,1.0,1.0,,14.0,39.0,2.0,4.0,18.0,15.0,43.0,3.0,3.0,4.0,18.0,27.0,18.0,6.0,32.0,13.0,,38.0,4.0,6.0,6.0,,,2.0,,,0.6,0.3488372093023256,1.0,0.2222222222222222,0.3783783783783784,0.07026143790849673,,0.12195121951219512,0.015957446808510637,,0.04878048780487805,0.006535947712418301,0.25,0.25,1.0,0.06372549019607843,0.358974358974359,0.358974358974359,0.5714285714285714,0.015384615384615385,1.0,1.0,0.03076923076923077,,0.11042944785276074,0.2222222222222222,0.40625,30.137209302325584,,2.0,1.0,,,,1.0,0.022727272727272728,,False,1.0,,
1892,1610612739,Trajan Langdon,Trajan Langdon,1892,CLE,8617.0,144,-1.0,273,278,86,83,41,551,4,6,,,,,,6,4.0,16,8,28,13.0,50,267,1.0,1,,2.0,2.0,6,10.0,23.0,8,8.0,,1.0,10,3.0,13,2.0,4,1.0,5.0,29,,1,1.0,11,,12,1,13,,2.0,1.0,1.0,5,1.0,3,6.0,,2,11,,5,5,10,,3.0,14.0,2.0,5.0,2.0,3.0,3.0,,3,,,,23.0,86,1.0,0.5,0.5,0.2857142857142857,1.0,0.3333333333333333,0.3490566037735849,1.0,0.5416666666666666,0.41379310344827586,1.0,0.6470588235294118,0.03571428571428571,,21.428571428571427,0.45454545454545453,,0.10185185185185185,0.008547008547008548,0.038461538461538464,,0.08955223880597014,0.006711409395973154,,,0.018867924528301886,,,0.12195121951219512,0.041666666666666664,0.11627906976744186,,0.08333333333333333,,,0.11320754716981132,0.6666666666666666,0.6666666666666666,0.25,0.11320754716981132,,,,0.3018867924528302,0.25,0.25,0.75,,,,,,0.5849056603773585,0.49155754716981137,0.4302,0.4434541666666667,0.08928571428571429,0.16129032258064516,0.04,0.46,13.114285714285712,0.315018315018315,,2.0,,,,7.0,23.0,,3.0,6.0,7.0,25.0,,,3.0,6.0,15.0,6.0,,23.0,7.0,,1.0,,1.0,2.0,,,,,,0.7142857142857143,0.28,,0.5,0.28,0.4716981132075472,,0.16666666666666666,,,,0.03773584905660377,,,,0.4339622641509434,0.30434782608695654,0.30434782608695654,0.7142857142857143,,,,,,0.5,0.5,0.30434782608695654,25.275999999999996,,,,,,,,,,False,,,
1908,1610612739,Jumaine Jones,Jumaine Jones,1908,CLE,67905.0,1132,-70.0,2104,2123,458,543,255,4227,48,80,9.0,20.0,12.0,16.0,17.0,40,61.0,133,126,253,25.0,379,2290,16.0,41,1.0,48.0,26.0,50,13.0,101.0,180,72.0,18.0,15.0,46,15.0,61,7.0,16,14.0,16.0,137,8.0,52,40.0,137,20.0,197,60,257,3.0,34.0,27.0,7.0,22,7.0,14,20.0,4.0,8,42,2.0,7,58,95,2.0,5.0,32.0,2.0,11.0,6.0,22.0,17.0,3.0,22,18.0,,,101.0,458,10.0,0.7142857142857143,0.7692307692307693,0.4980237154150198,0.3902439024390244,0.52,0.5221238938053098,0.4519230769230769,0.5238095238095238,0.5353107344632768,0.4528301886792453,0.5489130434782609,0.05928853754940711,0.1375,16.534446764091857,0.5238095238095238,0.37735849056603776,0.1581986143187067,0.06235011990407674,0.2222222222222222,0.041025641025641026,0.16921606118546845,0.05830903790087463,0.0673076923076923,0.05166051660516605,0.0676056338028169,0.03355704697986577,0.06521739130434782,0.15254237288135594,0.16666666666666666,0.15654952076677317,0.211864406779661,0.24193548387096775,0.018518518518518517,0.8181818181818182,0.2359882005899705,0.6,0.6956521739130435,0.6875,0.11799410029498525,0.425,0.4594594594594595,0.35294117647058826,0.39233038348082594,0.45864661654135336,0.4621212121212121,0.8360655737704918,0.38461538461538464,0.45,,0.19047619047619047,0.75,0.4896755162241888,0.4802100890207716,0.4769928571428571,0.4684847560975609,0.031609195402298854,0.04198473282442748,0.1266490765171504,0.26649076517150394,11.162055335968379,0.217680608365019,4.0,8.0,,2.0,3.0,30.0,78.0,9.0,11.0,31.0,34.0,86.0,5.0,11.0,12.0,34.0,93.0,9.0,1.0,76.0,29.0,,8.0,,2.0,,,,2.0,2.0,,0.9117647058823529,0.3953488372093023,0.45454545454545453,0.35294117647058826,0.38823529411764707,0.2536873156342183,,0.075,0.007518796992481203,,,0.02359882005899705,0.5,0.5,1.0,0.23008849557522124,0.38461538461538464,0.38461538461538464,0.9,0.038461538461538464,,,0.17307692307692307,0.03571428571428571,0.36904761904761907,0.3548387096774194,0.3815789473684211,26.122093023255818,1.0,5.0,0.5555555555555556,0.8,0.3333333333333333,,,,,False,1.0,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,90758.0,1513,-28.0,2825,2834,579,549,334,5659,64,122,9.0,15.0,9.0,25.0,61.0,135,93.0,241,218,498,135.0,790,3062,17.0,37,10.0,62.0,34.0,83,42.0,155.0,262,174.0,18.0,37.0,99,15.0,114,8.0,42,26.0,31.0,243,4.0,33,31.0,133,14.0,178,41,219,7.0,43.0,24.0,19.0,35,9.0,21,41.0,9.0,14,76,6.0,15,48,88,5.0,14.0,157.0,15.0,68.0,16.0,32.0,21.0,8.0,32,21.0,,4.0,155.0,579,8.0,0.6009174311926605,0.6267942583732058,0.43775100401606426,0.4594594594594595,0.40963855421686746,0.5023006134969326,0.5531914893617021,0.4829059829059829,0.5470914127423823,0.5961538461538461,0.5535714285714286,0.07429718875502007,0.1557377049180328,24.64484249536751,0.4605263157894737,0.21212121212121213,0.11790780141843972,0.028522039757994815,0.11313868613138686,0.018433179723502304,0.11697574893009986,0.026928675400291122,0.025889967637540454,0.033426183844011144,0.026584867075664622,0.012658227848101266,0.03389830508474576,0.11320754716981132,0.10509554140127389,0.1309255079006772,0.12849162011173185,0.08421052631578947,0.022222222222222223,0.65625,0.18711656441717792,0.5245901639344263,0.6213592233009708,0.671875,0.20705521472392638,0.45185185185185184,0.5041322314049587,0.4918032786885246,0.3696319018404908,0.38589211618257263,0.3924050632911392,0.6236559139784946,0.3191489361702128,0.6,0.2222222222222222,0.21367521367521367,0.36,0.4233128834355828,0.4724596450617284,0.5144583333333331,0.4536747826086957,0.09915014164305949,0.12341197822141561,0.07848101265822785,0.1962025316455696,11.556024096385542,0.20495575221238937,31.0,52.0,4.0,5.0,11.0,42.0,102.0,5.0,7.0,23.0,73.0,154.0,6.0,10.0,15.0,34.0,192.0,27.0,3.0,99.0,42.0,2.0,7.0,4.0,6.0,,,,3.0,1.0,,0.8767123287671232,0.474025974025974,0.6,0.4411764705882353,0.48344370860927155,0.2361963190184049,0.012987012987012988,0.1037037037037037,0.016597510373443983,,0.07142857142857142,0.07975460122699386,0.5961538461538461,0.5961538461538461,0.967741935483871,0.15644171779141106,0.4117647058823529,0.42,0.8095238095238095,0.10638297872340426,0.8,1.0,0.10638297872340426,0.09401709401709402,0.19658119658119658,0.30434782608695654,0.42424242424242425,25.274025974025975,8.0,2.0,0.4,0.5,0.7272727272727273,0.0196078431372549,2.0,0.012903225806451613,,False,,1.0,
