EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,HeaveAttempts,Arc3Assists,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes
1035,1610612743,Shawnelle Scott,Shawnelle Scott,1035,DEN,3925.0,65,1.0,122,124,31,56,22,246,12.0,19,5.0,10.0,2.0,5,3,1,12,23,1,25,128,5.0,11.0,10.0,2.0,6,1.0,5.0,16,8.0,8.0,4.0,1,1,1,2,2.0,11.0,4.0,8,2.0,14,13.0,27,1.0,1.0,3,1,3.0,1.0,2.0,1.0,6,6.0,16,2.0,1.0,3,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,31,4.0,0.6666666666666666,1.0,0.5217391304347826,0.45454545454545453,0.3333333333333333,0.5217391304347826,0.45454545454545453,0.3333333333333333,0.5208333333333334,0.45454545454545453,0.35714285714285715,0.17391304347826086,0.21052631578947367,19.35483870967742,0.5,0.25,0.16326530612244897,0.1896551724137931,0.3076923076923077,0.13333333333333333,0.1935483870967742,0.1780821917808219,0.2777777777777778,0.0625,0.20833333333333334,0.2222222222222222,0.4,0.14814814814814814,0.2222222222222222,0.5,0.5,0.8260869565217391,0.631578947368421,0.8,0.6666666666666666,0.13043478260869565,0.043478260869565216,0.9090909090909091,0.5,0.2,0.8333333333333334,0.4,0.8260869565217391,0.5479260869565218,0.5479222222222222,0.5408000000000001,0.043478260869565216,0.043478260869565216,0.4,0.2,1.9739130434782608,0.2540983606557377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1711,1610612743,Raef LaFrentz,Raef LaFrentz,1711,DEN,37948.0,632,39.0,1184,1198,249,300,156,2382,57.0,82,17.0,28.0,7.0,13,40,60,90,182,26,320,1231,22.0,38.0,46.0,11.0,27,7.0,53.0,128,52.0,28.0,22.0,18,20,8,42,4.0,34.0,18.0,73,10.0,101,40.0,141,14.0,10.0,11,8,15.0,2.0,3.0,,26,34.0,64,10.0,5.0,42,5.0,18.0,5.0,53.0,28.0,23.0,53.0,29.0,53.0,249,5.0,0.7111111111111111,0.8421052631578947,0.4945054945054945,0.5789473684210527,0.4074074074074074,0.5903614457831325,0.5641025641025641,0.575,0.599250936329588,0.5609756097560976,0.5638297872340425,0.12087912087912088,0.14634146341463414,21.278140885984023,0.4230769230769231,0.2631578947368421,0.16294642857142858,0.07234042553191489,0.144,0.032,0.15881326352530542,0.06386554621848739,0.12030075187969924,0.08208955223880597,0.034482758620689655,0.047619047619047616,0.14285714285714285,0.1564245810055866,0.13725490196078433,0.17391304347826086,0.5471698113207547,0.3293172690763052,0.6951219512195121,0.8142857142857143,0.6842105263157895,0.1606425702811245,0.24096385542168675,0.717948717948718,0.6071428571428571,0.17647058823529413,0.325,0.5384615384615384,0.5983935742971888,0.5042871485943775,0.5209545454545454,0.49857874999999996,0.07251908396946564,0.09230769230769231,0.14375,0.165625,7.971978021978021,0.21030405405405406,14.0,19.0,13.0,20.0,3.0,5.0,25.0,47.0,1.0,5.0,8.0,38.0,67.0,1.0,2.0,8.0,13.0,108.0,6.0,47.0,25.0,1.0,2.0,2.0,3.0,7.0,2.0,7.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.9473684210526315,0.5671641791044776,0.6153846153846154,0.5671641791044776,0.26907630522088355,0.014925373134328358,0.2,0.03333333333333333,0.02127659574468085,0.06451612903225806,0.024096385542168676,0.18666666666666668,0.07142857142857142,0.35,0.4375,0.5714285714285714,0.31666666666666665,0.3275862068965517,0.8947368421052632,0.08032128514056225,0.65,0.65,1.0,0.18875502008032127,0.5319148936170213,0.5434782608695652,0.92,0.02564102564102564,0.125,0.6,0.2,0.625,0.5319148936170213,0.014925373134328358,24.407462686567165,,,,,,,,,,,,,,,,,,,True,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,101274.0,1688,55.0,3186,3183,790,1097,471,6369,120.0,199,33.0,62.0,29.0,50,31,65,146,295,69,364,3286,36.0,76.0,81.0,33.0,66,24.0,93.0,206,86.0,52.0,35.0,41,52,22,115,22.0,110.0,30.0,117,18.0,165,134.0,299,75.0,46.0,22,11,19.0,4.0,11.0,6.0,41,88.0,171,15.0,7.0,92,12.0,46.0,6.0,41.0,29.0,12.0,41.0,22.0,93.0,790,22.0,0.7054794520547946,0.8583333333333333,0.49491525423728816,0.47368421052631576,0.5,0.4804560260586319,0.45569620253164556,0.46621621621621623,0.5244956772334294,0.4764705882352941,0.5406976744186046,0.11864406779661017,0.135678391959799,10.316405211379953,0.5365853658536586,0.16071428571428573,0.09932088285229201,0.08461538461538462,0.0967741935483871,0.07213114754098361,0.09879032258064516,0.08224299065420561,0.10899182561307902,0.07512953367875648,0.07495429616087751,0.046296296296296294,0.1167192429022082,0.09355509355509356,0.10126582278481013,0.0821917808219178,0.5365853658536586,0.6482084690553745,0.6030150753768844,0.6976744186046512,0.6666666666666666,0.10097719869706841,0.21172638436482086,0.7848101265822784,0.532258064516129,0.12121212121212122,0.6756756756756757,0.58,0.6872964169381107,0.5224519801980201,0.5421807142857143,0.5386850000000001,0.1348973607038123,0.1398176291793313,0.22252747252747251,0.2554945054945055,4.8918644067796615,0.24795982423101068,9.0,17.0,,4.0,,1.0,1.0,8.0,1.0,1.0,7.0,1.0,12.0,3.0,9.0,1.0,8.0,3.0,,4.0,1.0,,11.0,3.0,6.0,13.0,2.0,9.0,29.0,2.0,6.0,9.0,,,,,,,1.0,1.0,0.08333333333333333,0.125,0.125,0.03908794788273615,,0.1935483870967742,0.03076923076923077,,0.022727272727272728,0.08629441624365482,0.09210526315789473,0.07758620689655173,0.2903225806451613,0.36,0.6666666666666666,0.26153846153846155,0.2698412698412698,1.0,0.013029315960912053,,,,0.026058631921824105,0.125,0.125,1.0,0.012658227848101266,0.013513513513513514,,0.0945945945945946,0.14285714285714285,0.25,,34.141666666666666,2.0,4.0,8.0,0.02531645569620253,,,,,,,,,,,,,,,True,
1899,1610612743,James Posey,James Posey,1899,DEN,49886.0,831,77.0,1596,1599,408,547,235,3195,46.0,82,10.0,25.0,13.0,24,26,79,78,187,80,323,1652,12.0,39.0,46.0,22.0,43,27.0,89.0,116,40.0,10.0,21.0,50,72,28,166,4.0,34.0,23.0,94,10.0,127,41.0,168,45.0,22.0,27,22,32.0,5.0,5.0,3.0,59,26.0,81,5.0,7.0,97,4.0,36.0,9.0,14.0,9.0,3.0,16.0,10.0,89.0,408,17.0,0.7435897435897436,0.7945205479452054,0.41711229946524064,0.3076923076923077,0.5116279069767442,0.43238434163701067,0.33,0.43661971830985913,0.49537037037037035,0.40350877192982454,0.5176470588235295,0.11229946524064172,0.18292682926829268,20.340788072417464,0.4576271186440678,0.18518518518518517,0.16936936936936936,0.054140127388535034,0.15333333333333332,0.023255813953488372,0.16595744680851063,0.0475,0.04864864864864865,0.061452513966480445,0.05303030303030303,0.03076923076923077,0.14189189189189189,0.17857142857142858,0.16666666666666666,0.1111111111111111,0.625,0.2918149466192171,0.5609756097560976,0.6865671641791045,0.7391304347826086,0.09252669039145907,0.28113879003558717,0.5,0.4,0.5,0.3380281690140845,0.5416666666666666,0.6263345195729537,0.5152957142857144,0.5245127906976745,0.520067142857143,0.12063492063492064,0.1643835616438356,0.14241486068111456,0.2755417956656347,9.07807486631016,0.2556390977443609,10.0,22.0,18.0,54.0,4.0,14.0,11.0,40.0,6.0,2.0,14.0,29.0,94.0,11.0,13.0,6.0,28.0,81.0,6.0,39.0,11.0,,22.0,7.0,9.0,13.0,3.0,7.0,23.0,8.0,8.0,17.0,,2.0,2.0,4.0,2.0,1.0,,0.9310344827586207,0.30851063829787234,0.21428571428571427,0.3118279569892473,0.33451957295373663,,0.11538461538461539,0.0379746835443038,,0.06818181818181818,0.018691588785046728,0.18032786885245902,0.047619047619047616,0.38461538461538464,0.43478260869565216,0.5,0.27848101265822783,0.2894736842105263,0.8636363636363636,0.19217081850533807,0.3333333333333333,0.3333333333333333,1.0,0.1423487544483986,0.275,0.275,0.8181818181818182,0.12,0.19718309859154928,0.2857142857142857,0.19718309859154928,0.14285714285714285,0.28205128205128205,0.020833333333333332,24.27446808510638,5.0,1.0,15.0,0.1,2.0,1.0,3.0,4.0,2.0,1.0,1.0,0.2727272727272727,0.4,1.0,0.16666666666666666,1.0,,,True,
89,1610612743,Nick Van Exel,Nick Van Exel,89,DEN,44809.0,747,-15.0,1401,1408,301,474,211,2809,27.0,47,3.0,4.0,9.0,13,121,119,126,287,68,437,1494,9.0,26.0,29.0,27.0,60,24.0,102.0,68,184.0,4.0,6.0,130,164,74,362,2.0,7.0,18.0,47,1.0,66,9.0,75,14.0,8.0,39,31,13.0,,8.0,,52,9.0,22,,,88,10.0,31.0,10.0,2.0,1.0,1.0,2.0,1.0,102.0,301,2.0,0.2698412698412698,0.27419354838709675,0.43902439024390244,0.34615384615384615,0.45,0.464735516372796,0.32142857142857145,0.4642857142857143,0.4953271028037383,0.32954545454545453,0.51010101010101,0.020905923344947737,0.06382978723404255,28.950542822677928,0.75,0.02,0.09306930693069307,0.012048192771084338,0.11920529801324503,0.013071895424836602,0.09908536585365854,0.01226158038147139,0.012578616352201259,0.005555555555555556,0.01652892561983471,0.03389830508474576,0.058823529411764705,0.12149532710280374,0.11764705882352941,0.125,0.5,0.11838790931989925,0.574468085106383,0.6136363636363636,0.18518518518518517,0.3047858942065491,0.29974811083123426,0.09523809523809523,0.75,,0.15476190476190477,0.6923076923076923,0.3954659949622166,0.45845076142131974,0.4656542857142858,0.4430265432098765,0.07416267942583732,0.10064935064935066,0.06636155606407322,0.2334096109839817,11.195818815331009,0.21484653818700927,47.0,52.0,6.0,18.0,1.0,3.0,33.0,92.0,11.0,7.0,21.0,39.0,110.0,16.0,2.0,8.0,24.0,66.0,51.0,90.0,33.0,1.0,34.0,13.0,11.0,45.0,,2.0,6.0,11.0,4.0,16.0,,,,,,,,0.5641025641025641,0.35454545454545455,0.3333333333333333,0.3611111111111111,0.2770780856423174,0.00909090909090909,0.008264462809917356,0.01680672268907563,0.010869565217391304,,,0.08139534883720931,0.0091324200913242,0.3884297520661157,0.39166666666666666,0.1702127659574468,0.4369747899159664,0.4444444444444444,0.40384615384615385,0.04534005037783375,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.23173803526448364,0.358695652173913,0.3626373626373626,0.5151515151515151,0.2619047619047619,0.03571428571428571,0.3333333333333333,0.25,0.3333333333333333,0.36666666666666664,,25.720909090909092,5.0,2.0,21.0,0.11904761904761904,1.0,2.0,3.0,16.0,,,,0.1875,0.2,1.0,0.18181818181818182,1.0,,,True,
422,1610612743,Avery Johnson,Avery Johnson,422,DEN,34084.0,568,,1038,1042,224,374,154,2080,53.0,90,3.0,7.0,14.0,21,44,57,92,191,62,246,1125,6.0,18.0,18.0,25.0,44,24.0,74.0,60,124.0,2.0,22.0,93,128,33,291,2.0,5.0,6.0,19,,25,8.0,33,14.0,10.0,24,17,7.0,1.0,7.0,1.0,31,10.0,34,1.0,2.0,83,3.0,34.0,9.0,6.0,3.0,1.0,6.0,3.0,74.0,224,7.0,0.32608695652173914,0.32967032967032966,0.4816753926701571,0.3333333333333333,0.5681818181818182,0.4717948717948718,0.3333333333333333,0.5208333333333334,0.5234042553191489,0.42857142857142855,0.5873015873015873,0.11518324607329843,0.14444444444444443,21.521035598705502,0.7741935483870968,,0.04567307692307692,0.01126126126126126,0.06060606060606061,0.02247191011235955,0.04854368932038835,0.013133208255159476,0.007407407407407408,0.02912621359223301,0.0048543689320388345,0.02631578947368421,0.02702702702702703,0.06976744186046512,0.07692307692307693,,0.5,0.46153846153846156,0.5888888888888889,0.6883116883116883,0.32075471698113206,0.22564102564102564,0.2923076923076923,0.3888888888888889,0.42857142857142855,,0.4375,0.6666666666666666,0.48205128205128206,0.4785818652849741,0.4238866666666667,0.4774478260869564,0.1504424778761062,0.15315315315315314,0.07317073170731707,0.3008130081300813,7.165445026178009,0.21579961464354527,16.0,23.0,,1.0,,1.0,,3.0,,,3.0,,4.0,,6.0,,4.0,,,1.0,,,35.0,16.0,15.0,45.0,1.0,2.0,4.0,1.0,2.0,6.0,,,2.0,,,,1.0,,,,,0.020512820512820513,,0.1590909090909091,0.03508771929824561,,0.03571428571428571,0.0196078431372549,0.03007518796992481,0.025974025974025976,0.36363636363636365,0.43243243243243246,0.1875,0.40350877192982454,0.41818181818181815,0.43478260869565216,0.005128205128205128,,,,0.015384615384615385,,,,,0.020833333333333332,,0.0625,,,,40.3,,2.0,19.0,,,,,,,,,,,,,,,,True,
45,1610612743,George McCloud,George McCloud,45,DEN,41946.0,699,-34.0,1342,1337,360,537,200,2679,15.0,33,3.0,7.0,2.0,6,37,72,61,142,56,247,1377,11.0,22.0,40.0,11.0,31,26.0,66.0,72,50.0,6.0,10.0,81,90,37,189,3.0,21.0,17.0,60,3.0,80,24.0,104,17.0,13.0,48,33,19.0,2.0,15.0,,67,37.0,63,5.0,4.0,69,5.0,20.0,10.0,8.0,3.0,3.0,8.0,4.0,66.0,360,11.0,0.5901639344262295,0.6206896551724138,0.4295774647887324,0.5,0.3548387096774194,0.42444444444444446,0.4857142857142857,0.3389830508474576,0.47410358565737054,0.5263157894736842,0.4315068493150685,0.07042253521126761,0.18181818181818182,20.025188916876573,0.7164179104477612,0.075,0.12170385395537525,0.03932584269662921,0.13709677419354838,0.021739130434782608,0.12479740680713128,0.03571428571428571,0.0784313725490196,0.031055900621118012,0.01818181818181818,0.02,0.11510791366906475,0.15306122448979592,0.12222222222222222,0.17647058823529413,0.5,0.14666666666666667,0.45454545454545453,0.5555555555555556,0.5333333333333333,0.16444444444444445,0.32,0.2,0.42857142857142855,0.6666666666666666,0.1016949152542373,0.3333333333333333,0.5155555555555555,0.47490311111111116,0.46814821428571435,0.45166101694915256,0.08713692946058091,0.12738853503184713,0.16194331983805668,0.26720647773279355,11.8,0.26825633383010433,21.0,25.0,5.0,27.0,1.0,11.0,18.0,56.0,9.0,5.0,17.0,23.0,83.0,13.0,6.0,6.0,28.0,69.0,,56.0,18.0,1.0,9.0,3.0,16.0,28.0,,2.0,4.0,11.0,13.0,21.0,,1.0,2.0,,,,,1.0,0.27710843373493976,0.21428571428571427,0.27710843373493976,0.3688888888888889,0.012048192771084338,0.05405405405405406,0.027777777777777776,,,0.022727272727272728,0.08860759493670886,0.015748031496062992,0.5675675675675675,0.6,0.47619047619047616,0.3472222222222222,0.35714285714285715,0.72,0.12,0.18518518518518517,0.19230769230769232,1.0,0.24888888888888888,0.32142857142857145,0.32142857142857145,1.0,0.2571428571428571,0.1864406779661017,0.09090909090909091,0.288135593220339,0.29411764705882354,0.32142857142857145,0.011904761904761904,24.86626506024096,4.0,,6.0,0.11428571428571428,1.0,3.0,4.0,11.0,,,,0.3076923076923077,0.25,1.0,0.3333333333333333,1.0,0.037037037037037035,,True,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,39918.0,665,59.0,1256,1235,334,426,184,2491,30.0,45,5.0,5.0,7.0,11,61,116,95,222,36,346,1269,11.0,19.0,36.0,21.0,58,20.0,107.0,112,78.0,6.0,24.0,43,51,22,110,2.0,12.0,16.0,49,3.0,68,14.0,82,24.0,18.0,24,14,16.0,2.0,10.0,3.0,40,20.0,38,1.0,7.0,46,1.0,13.0,10.0,10.0,3.0,5.0,11.0,8.0,107.0,334,7.0,0.5894736842105263,0.6086956521739131,0.42792792792792794,0.5789473684210527,0.3620689655172414,0.48589341692789967,0.6071428571428571,0.5304878048780488,0.5073313782991202,0.6206896551724138,0.5691489361702128,0.10810810810810811,0.1111111111111111,25.83050847457627,0.6,0.06666666666666667,0.1074561403508772,0.024691358024691357,0.12903225806451613,0.013422818791946308,0.11206896551724138,0.02204724409448819,0.007633587786259542,0.02,0.03902439024390244,0.017543859649122806,0.09848484848484848,0.12429378531073447,0.11458333333333333,0.17857142857142858,0.7272727272727273,0.14106583072100312,0.6666666666666666,0.75,0.5666666666666667,0.19122257053291536,0.36363636363636365,0.17857142857142858,1.0,0.4,0.13414634146341464,0.6363636363636364,0.445141065830721,0.46738726415094345,0.4666270833333333,0.4520908536585366,0.03927492447129909,0.05555555555555555,0.10404624277456648,0.3092485549132948,12.100000000000001,0.2659235668789809,20.0,45.0,19.0,47.0,5.0,11.0,21.0,50.0,6.0,10.0,13.0,40.0,97.0,9.0,2.0,15.0,24.0,105.0,15.0,50.0,21.0,1.0,8.0,3.0,5.0,16.0,,1.0,6.0,2.0,2.0,9.0,,,2.0,,,,,0.875,0.41237113402061853,0.625,0.41237113402061853,0.30407523510971785,0.010309278350515464,0.18032786885245902,0.06896551724137931,,,0.010869565217391304,0.09523809523809523,0.006289308176100629,0.32786885245901637,0.4,0.3,0.3879310344827586,0.4166666666666667,0.7333333333333333,0.14733542319749215,0.40425531914893614,0.41304347826086957,1.0,0.15673981191222572,0.42,0.42,0.7619047619047619,0.21428571428571427,0.13414634146341464,0.45454545454545453,0.15853658536585366,0.7692307692307693,0.42,,24.456701030927842,3.0,,5.0,0.10714285714285714,1.0,3.0,4.0,1.0,1.0,1.0,,0.4444444444444444,0.3333333333333333,1.0,0.5,0.3333333333333333,0.02127659574468085,,True,
1985,1610612743,Zendon Hamilton,Zendon Hamilton,1985,DEN,14709.0,245,-4.0,464,456,166,155,87,920,31.0,60,9.0,25.0,8.0,21,13,17,37,90,37,111,488,11.0,30.0,35.0,11.0,31,20.0,42.0,52,22.0,14.0,13.0,5,5,2,10,6.0,33.0,10.0,36,6.0,52,41.0,93,6.0,4.0,9,2,9.0,2.0,7.0,2.0,18,10.0,28,5.0,2.0,54,4.0,22.0,7.0,4.0,2.0,2.0,4.0,4.0,42.0,166,6.0,0.7027027027027027,0.8666666666666667,0.4111111111111111,0.36666666666666664,0.3548387096774194,0.4111111111111111,0.36666666666666664,0.3548387096774194,0.4826086956521739,0.4375,0.45652173913043476,0.14444444444444443,0.11666666666666667,23.17073170731707,0.5,0.5,0.2236024844720497,0.15865384615384615,0.21739130434782608,0.1875,0.2222222222222222,0.1625,0.2112676056338028,0.17857142857142858,0.09876543209876543,0.26666666666666666,0.21951219512195122,0.22535211267605634,0.2222222222222222,0.2,1.0,0.6666666666666666,0.5166666666666667,0.5849056603773585,0.6774193548387096,0.14444444444444443,0.18888888888888888,0.8333333333333334,0.36,0.2222222222222222,0.6774193548387096,0.38095238095238093,0.6666666666666666,0.5255366666666665,0.5417,0.5301677419354839,0.2037037037037037,0.2037037037037037,0.3153153153153153,0.3783783783783784,4.432222222222222,0.3577586206896552,1.0,5.0,,,,,,,,,,,,,13.0,,,,,,,,,,1.0,2.0,2.0,7.0,2.0,1.0,3.0,6.0,,,,,,2.0,,,,,,,,0.3076923076923077,0.11764705882352941,,0.10526315789473684,0.11764705882352941,0.22448979591836735,0.1794871794871795,0.07692307692307693,0.1111111111111111,,0.29411764705882354,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
281,1610612743,Scott Williams,Scott Williams,281,DEN,14049.0,234,-7.0,432,426,58,154,68,858,13.0,21,7.0,15.0,1.0,4,20,43,30,84,6,66,449,10.0,23.0,20.0,1.0,10,2.0,4.0,46,14.0,14.0,5.0,1,2,1,5,3.0,24.0,6.0,31,8.0,45,28.0,73,5.0,3.0,3,2,5.0,,1.0,,8,11.0,24,4.0,1.0,6,,2.0,1.0,15.0,6.0,9.0,15.0,8.0,4.0,58,1.0,0.7666666666666667,1.0,0.35714285714285715,0.43478260869565216,0.1,0.35294117647058826,0.43478260869565216,0.09090909090909091,0.375,0.43478260869565216,0.16666666666666666,0.05952380952380952,,18.6046511627907,0.375,0.4444444444444444,0.16847826086956522,0.1188118811881188,0.17647058823529413,0.08333333333333333,0.16972477064220184,0.1134453781512605,0.21428571428571427,0.11290322580645161,0.08163265306122448,,0.07692307692307693,0.21176470588235294,0.25,,0.5333333333333333,0.24705882352941178,0.6190476190476191,0.6190476190476191,0.46153846153846156,0.23529411764705882,0.5058823529411764,0.6521739130434783,0.4666666666666667,,0.36363636363636365,0.25,0.25882352941176473,0.4343107142857144,0.49775454545454545,0.46015999999999996,0.022988505747126436,0.023255813953488372,0.30303030303030304,0.06060606060606061,10.807142857142859,0.13425925925925927,6.0,11.0,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,4.0,2.0,2.0,1.0,,,,,,2.0,,2.0,,,,,0.011764705882352941,,0.25,,,0.16666666666666666,0.12,0.16666666666666666,0.08163265306122448,0.3,0.4,1.0,0.2558139534883721,0.2558139534883721,1.0,,,,,0.011764705882352941,,,,,,,0.09090909090909091,,,,53.8,,1.0,1.0,,,,,,,,,,,,,,,,True,
