EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Steals,BadPassSteals,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,ShortMidRangeAssists,LostBallSteals,LostBallTurnovers,Travels,Loose Ball Fouls,BlockedAtRim,PenaltyFg3Pct,AtRimPctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Offensive Fouls,Corner3Assists,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,NonShootingFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,PtsUnassisted3s,Clear Path Fouls,BlockedArc3,Corner3PctBlocked,HeaveMakes
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,2241.0,37,-7,66,73,26,23,7.0,139,3.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,1.0,1.0,4.0,11.0,1.0,4.0,12.0,67.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,1.0,3.0,1.0,5.0,3.0,8.0,2.0,1.0,3.0,6.0,3.0,5.0,26,1.0,0.5,0.5,0.36363636363636365,0.5,0.4,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5,0.35714285714285715,0.08333333333333333,19.736842105263158,0.5,0.11538461538461539,0.1111111111111111,0.25,0.13333333333333333,0.08823529411764706,0.2222222222222222,0.06666666666666667,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,1.0,1.0,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.5,1.0,0.3333333333333333,1.0,0.16666666666666666,0.3333333333333333,0.43064166666666664,0.5201,0.45283333333333325,0.2,0.21428571428571427,0.3333333333333333,0.4166666666666667,11.254545454545454,22.6,0.3939393939393939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,1644.0,27,5,51,50,9,19,4.0,101,1.0,4.0,1.0,3.0,,,1.0,2.0,4.0,,,4.0,10.0,,,8.0,44.0,1.0,3.0,,2.0,,,,,,6.0,2.0,3.0,3.0,1.0,2.0,6.0,3.0,2.0,2.0,2.0,6.0,3.0,9.0,1.0,,1.0,,,,9,,0.75,0.75,0.4,0.3333333333333333,,0.4,0.3333333333333333,,0.4,0.3333333333333333,,,17.54385964912281,1.0,0.10526315789473684,0.13636363636363635,0.3333333333333333,0.16,0.1111111111111111,0.2,0.08333333333333333,0.125,0.2,0.2,0.16666666666666666,0.4,0.25,0.25,,0.2,0.5,0.5,0.4,,1.0,0.3333333333333333,,,,0.4,0.46073000000000003,0.5561666666666667,,,,0.25,,9.65,,0.17647058823529413,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.2,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,1867.0,31,-19,55,62,16,24,6.0,117,1.0,1.0,,,,,1.0,4.0,9.0,1.0,,5.0,14.0,2.0,1.0,14.0,63.0,,1.0,,,2.0,3.0,1.0,,4.0,4.0,6.0,,,,,,,1.0,1.0,,2.0,,2.0,,,4.0,2.0,1.0,4.0,16,2.0,0.4,0.4,0.35714285714285715,,0.6666666666666666,0.40625,,0.5,0.40625,,0.5,0.125,32.25806451612903,,0.045454545454545456,,0.3333333333333333,0.08,,,,,,0.3333333333333333,,0.0625,1.0,1.0,1.0,0.25,0.25,0.5,0.5625,0.0625,,,,,,0.1875,0.4185625,0.3888,0.3876125,0.0625,0.07142857142857142,,0.2857142857142857,14.635714285714286,24.4,0.2909090909090909,3.0,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.14285714285714285,0.5,0.25,0.125,1.0,1.0,1.0,0.0625,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,4186.0,70,3,124,129,27,44,15.0,253,2.0,4.0,,,2.0,3.0,2.0,2.0,9.0,6.0,4.0,7.0,15.0,11.0,5.0,31.0,113.0,1.0,2.0,,2.0,2.0,4.0,7.0,,13.0,6.0,8.0,4.0,4.0,1.0,2.0,8.0,,1.0,7.0,,8.0,,8.0,,,3.0,11.0,4.0,13.0,27,2.0,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.5,0.5,0.5,0.5,0.5909090909090909,0.5,0.5,0.5909090909090909,0.4230769230769231,23.448275862068968,,0.125,,0.1,0.12121212121212122,,,,0.058823529411764705,0.14285714285714285,0.125,,0.15384615384615385,0.5,0.6666666666666666,0.5,0.07692307692307693,1.0,1.0,0.34615384615384615,0.23076923076923078,,,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.5769230769230769,0.49197500000000005,0.3324,0.53245,0.13333333333333333,0.21052631578947367,0.06451612903225806,0.41935483870967744,12.286666666666665,24.690909090909088,0.21774193548387097,3.0,4.0,2.0,6.0,2.0,6.0,3.0,,,0.5,,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,5.0,3.0,4.0,12.0,5.0,1.0,2.0,,1.0,2.0,1.0,4.0,,1.0,,3.0,1.0,0.36363636363636365,0.36363636363636365,0.06666666666666667,,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.19230769230769232,0.2727272727272727,1.0,3.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,4.0,0.42857142857142855,0.25,0.6,0.6,1.0,0.25,0.6666666666666666,0.6,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,1610612748,Tang Hamilton,Tang Hamilton,2347,MIA,5876.0,98,-3,176,181,38,61,21.0,357,7.0,7.0,2.0,2.0,1.0,1.0,,2.0,9.0,,,10.0,18.0,1.0,,20.0,167.0,2.0,5.0,,4.0,1.0,2.0,1.0,,2.0,12.0,8.0,4.0,5.0,2.0,2.0,11.0,5.0,2.0,10.0,,12.0,6.0,18.0,,7.0,10.0,1.0,1.0,2.0,38,1.0,0.6,0.6666666666666666,0.5555555555555556,0.4,0.5,0.5263157894736842,0.4,0.3333333333333333,0.5263157894736842,0.4,0.3333333333333333,0.05263157894736842,10.344827586206897,,0.14084507042253522,0.06329113924050633,0.11764705882352941,0.13636363636363635,0.06666666666666667,0.07142857142857142,0.07692307692307693,0.20833333333333334,0.125,0.14285714285714285,,0.3684210526315789,1.0,1.0,0.42857142857142855,0.10526315789473684,,,0.47368421052631576,,0.4,1.0,0.3333333333333333,1.0,,0.42105263157894735,0.5100388888888889,0.46976000000000007,0.51425,0.05263157894736842,0.05555555555555555,0.2,0.1,10.33888888888889,40.7,0.2159090909090909,3.0,4.0,2.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,,1.0,2.0,,2.0,,,2.0,,,1.0,,,,,0.05555555555555555,0.5,1.0,0.08695652173913043,,,,0.05263157894736842,0.3333333333333333,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,1610612748,Sam Mack,Sam Mack,694,MIA,661.0,11,5,21,22,7,9,,43,1.0,1.0,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,3.0,,5.0,22.0,,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,1.0,1.0,4.0,,,,,,,,,1.0,1.0,,,2.0,7,,,,1.0,,1.0,0.625,,0.5,0.625,,0.5,0.75,19.047619047619047,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,0.5,,,0.5,1.0,0.5,1.0,0.53255,,0.454675,,,,0.4,,24.400000000000002,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.25,,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,1619.0,27,10,49,47,7,21,6.0,96,2.0,4.0,,1.0,,,,4.0,2.0,,,3.0,10.0,1.0,3.0,9.0,37.0,,2.0,,,,,,,,4.0,2.0,5.0,5.0,3.0,1.0,10.0,1.0,,3.0,,3.0,1.0,4.0,,2.0,4.0,4.0,2.0,,7,,0.6666666666666666,0.6666666666666666,0.3,,,0.2727272727272727,,,0.34615384615384615,,,0.09090909090909091,28.070175438596493,,0.15789473684210525,0.045454545454545456,,0.11538461538461539,0.037037037037037035,,,0.2,,,,0.36363636363636365,0.5,0.6666666666666666,0.5,0.36363636363636365,,,0.18181818181818182,,0.5,,,,,0.45454545454545453,0.442840909090909,0.3316,,0.15384615384615385,0.16666666666666666,,,8.99,26.2,0.14285714285714285,1.0,2.0,,,,,,0.2,,,,0.5,0.5,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,1.0,,,,,,0.1,,0.3333333333333333,0.16666666666666666,,,,0.09090909090909091,,,,,,,1.0,2.0,,,,,,0.25,,,,,,,,,,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,1396.0,23,-9,43,45,1,25,6.0,88,1.0,2.0,,,,,,1.0,5.0,,,2.0,8.0,,3.0,7.0,46.0,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,3.0,4.0,2.0,,1,1.0,0.5,0.5,0.25,,,0.25,,,0.35,,,,21.153846153846153,,0.08333333333333333,0.045454545454545456,,0.05263157894736842,0.04,,0.1,,0.2,,,0.25,0.5,0.5,,0.125,,,0.625,,,,,,,0.25,0.42929999999999996,,,0.2,0.2,,,12.5,,0.023255813953488372,1.0,,,,,,,,,,,0.2,0.2,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,3141.0,52,-3,96,97,19,26,13.0,193,3.0,6.0,,,1.0,1.0,,,3.0,,,4.0,9.0,1.0,2.0,10.0,96.0,,,,,1.0,2.0,1.0,,2.0,2.0,6.0,9.0,13.0,2.0,5.0,30.0,,1.0,5.0,,6.0,,6.0,,7.0,9.0,3.0,2.0,2.0,19,1.0,0.25,0.25,0.4444444444444444,,0.5,0.4,,0.3333333333333333,0.45454545454545453,,0.3333333333333333,0.1,14.414414414414413,,0.13157894736842105,,0.1,0.125,,,,0.125,0.125,0.125,,0.6,0.5,0.6,,,,,0.3,,,,0.3333333333333333,1.0,,0.7,0.5485333333333333,,0.5643,0.18181818181818182,0.2,,0.2,5.911111111111111,40.7,0.19791666666666666,1.0,4.0,3.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,,,,1.0,3.0,1.0,1.0,2.0,,5.0,1.0,3.0,1.0,,,,,0.1111111111111111,,0.6,0.14285714285714285,,,,0.1,0.3333333333333333,,,,,,2.0,1.0,2.0,,1.0,,,0.16666666666666666,,,,,,,,1.0,4.0,3.0,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,1610612748,Brian Grant,Brian Grant,258,MIA,2552.0,43,-13,75,75,12,6,10.0,150,1.0,2.0,,1.0,,,,2.0,3.0,,,2.0,7.0,,,4.0,79.0,,1.0,,,,,,,,4.0,,,1.0,,,3.0,1.0,1.0,3.0,,4.0,1.0,5.0,,2.0,6.0,,,,12,,1.0,1.0,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,13.793103448275863,,0.1,0.027777777777777776,0.14285714285714285,0.10810810810810811,0.02631578947368421,,0.05555555555555555,0.2,0.09090909090909091,0.2,,0.2857142857142857,0.5,1.0,1.0,0.2857142857142857,,,0.42857142857142855,,1.0,,,,,0.2857142857142857,0.45015714285714287,0.5248,,,,,,10.685714285714285,,0.16,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,4.0,,3.0,1.0,,5.0,,,,,,,,0.14285714285714285,,0.8,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
