EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2A,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShortMidRangeFGA,LongMidRangeFGA,FtPoints,SecondChanceFG2A,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Assists,Corner3Assists,AssistPoints,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,LiveBallTurnoverPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,OffShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGM,AtRimAssists,LostBallSteals,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceAtRimFGA,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,LongMidRangePctBlocked,DefAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,SelfOReb,SelfORebPct,Loose Ball Fouls,BlockedAtRim,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFtPoints,HeaveMakes,HeaveAttempts,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,71.0,1,-1.0,3,2,3.0,2,5,1,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,329.0,5,-4.0,8,10,3.0,10,18,11,3.0,0.375,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,30.0,0.5,0.2,0.2,0.2857142857142857,0.16666666666666666,0.5,0.5,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.6066,0.5902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,939.0,16,7.0,29,30,22.0,15,59,28,22.0,0.7586206896551724,3.0,,,,,3.0,2.0,3.0,,,,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,0.25,15.15151515151515,0.09090909090909091,,,0.07692307692307693,,,0.14285714285714285,,,,,,,,0.35253333333333337,0.35253333333333337,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,0.25,1.0,0.6666666666666666,0.3333333333333333,0.3566,1.0,11.933333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,2555.0,43,15.0,80,80,51.0,49,160,78,51.0,0.6375,11.0,,,,3.0,6.0,17.0,2.0,4.0,2.0,1.0,3.0,4.0,2.0,6.0,3.0,5.0,2.0,,0.6666666666666666,0.6666666666666666,0.5,0.5769230769230769,0.6071428571428571,14.893617021276597,0.10714285714285714,0.08333333333333333,0.08333333333333333,0.1,0.05,,0.16666666666666666,,,,,,,0.5384615384615384,0.43723076923076926,0.4523,,6.0,2.0,,2.0,7.0,1.0,2.0,,5.0,,,,7.0,0.5,,,0.46153846153846156,,0.4117647058823529,17.633333333333336,3.0,3.0,5.0,1.0,3.0,2.0,1.0,3.0,7.0,1.0,1.0,4.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.25,0.42857142857142855,0.5,0.4166666666666667,0.5384615384615384,0.6666666666666666,0.14285714285714285,0.5,0.5,0.6666666666666666,0.38461538461538464,0.6,0.6,1.0,0.15384615384615385,0.5,0.3333333333333333,0.16666666666666666,0.07142857142857142,0.14285714285714285,24.085714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,1779.0,30,9.0,55,54,32.0,29,109,52,32.0,0.5818181818181818,8.0,,,,3.0,3.0,12.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,0.8571428571428571,0.8571428571428571,13.846153846153845,,0.06666666666666667,,,0.03333333333333333,0.125,,,,,,,,0.5714285714285714,0.4282785714285714,0.4355375,2.0,1.0,,1.0,,5.0,2.0,4.0,2.0,10.0,2.0,,2.0,5.0,0.625,1.0,0.2857142857142857,0.14285714285714285,0.3562,0.4166666666666667,13.299999999999999,1.0,,,,,4.0,3.0,2.0,4.0,1.0,1.0,3.0,6.0,3.0,4.0,2.0,,1.0,2.0,1.0,,0.5,0.5,0.3333333333333333,0.5,1.0,0.625,0.5714285714285714,,,1.0,1.0,,,,,,0.5714285714285714,,,0.75,,,26.424999999999997,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1610612765,Clifford Robinson,Clifford Robinson,361,DET,323.0,5,-3.0,8,9,3.0,9,17,10,3.0,0.375,1.0,,,,1.0,2.0,3.0,2.0,2.0,,,,1.0,,1.0,,,2.0,,1.0,1.0,0.5,0.5,0.5,30.0,,,,,,,,,,,,,,,0.37095,0.37095,,2.0,1.0,,,2.0,,,,,,,,2.0,0.5,,,1.0,,0.6666666666666666,18.45,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,0.5,0.5,,,,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612765,Damon Jones,Damon Jones,1800,DET,2412.0,40,19.0,77,77,50.0,46,154,72,50.0,0.6493506493506493,11.0,1.0,3.0,2.0,2.0,5.0,19.0,4.0,,,1.0,4.0,5.0,1.0,6.0,,,5.0,1.0,,,0.4,0.5,0.5,23.076923076923077,0.14285714285714285,,0.1,0.13157894736842105,0.02631578947368421,,0.16666666666666666,0.2,0.1875,0.3333333333333333,0.3333333333333333,,0.2,0.875,0.50545,0.49965000000000004,1.0,1.0,3.0,,3.0,14.0,2.0,8.0,2.0,18.0,2.0,2.0,3.0,14.0,0.5416666666666666,0.6666666666666666,0.0625,0.0625,,0.7368421052631579,6.959999999999999,,3.0,7.0,3.0,5.0,4.0,1.0,4.0,11.0,1.0,3.0,6.0,4.0,6.0,4.0,6.0,,4.0,,,1.0,0.5,0.36363636363636365,0.5,0.36363636363636365,0.25,0.55,0.6875,,,,,,0.4375,0.42857142857142855,0.5,0.6666666666666666,0.25,0.5,0.6,0.1,0.058823529411764705,0.16666666666666666,24.636363636363637,1.0,1.0,,,3.0,6.0,1.0,2.0,,,,2.0,,,,,,1.5,1.5,,1.0,1.0,0.25,0.25,,,0.25,0.15789473684210525,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.14285714285714285,0.0625,0.125,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,246.0,4,1.0,6,7,2.0,7,13,6,2.0,0.3333333333333333,1.0,,2.0,2.0,,3.0,,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,37.5,,0.25,,,0.25,,,,0.6666666666666666,,,,1.0,0.6666666666666666,0.49476666666666663,0.5307,,1.0,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.4721,,6.1000000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,1821.0,30,18.0,60,59,41.0,28,119,57,41.0,0.6833333333333333,9.0,2.0,2.0,2.0,3.0,6.0,13.0,5.0,4.0,3.0,,5.0,6.0,3.0,9.0,2.0,2.0,4.0,1.0,0.6666666666666666,1.0,0.5,0.5625,0.65,15.714285714285715,0.23809523809523808,0.2,,0.2,0.1111111111111111,,0.23076923076923078,,0.25,1.0,1.0,0.5,0.2857142857142857,0.5,0.46728125,0.4882357142857143,2.0,2.0,4.0,1.0,4.0,13.0,,3.0,,6.0,1.0,,1.0,13.0,0.7222222222222222,1.0,0.25,0.25,0.6869,1.0,9.166666666666666,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,3.0,,1.0,,,1.0,1.0,0.5,0.5,0.5,0.6,0.6428571428571429,0.25,,,,,,0.125,1.0,1.0,1.0,0.125,0.14285714285714285,1.0,0.14285714285714285,0.1111111111111111,0.14285714285714285,24.4,1.0,,,1.0,2.0,,,2.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.5,0.5,,,,,,0.15384615384615385,1.0,0.25,,,,,,,,,,,,,,,0.25,,,1.0,1.0,0.16666666666666666,,0.6,1.0,1.0,2.0,2.0,0.5,0.25,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,1610612765,Victor Alexander,Victor Alexander,2349,DET,1029.0,17,7.0,34,33,25.0,21,67,35,25.0,0.7352941176470589,4.0,2.0,2.0,2.0,6.0,10.0,12.0,6.0,8.0,,,1.0,2.0,1.0,3.0,,1.0,,,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,31.57894736842105,0.08333333333333333,,,0.06666666666666667,0.07692307692307693,,0.125,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.46556250000000005,0.4919,1.0,7.0,,2.0,,6.0,1.0,1.0,1.0,3.0,,,,6.0,0.5,,0.08333333333333333,0.5833333333333334,0.554,0.5,14.13,3.0,,2.0,,,,,,2.0,3.0,,,4.0,,,,,,,,,,,,,0.5,0.5,0.16666666666666666,,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.16666666666666666,,,,,,,,,,23.3,1.0,,,2.0,4.0,,,,,,,,,,,,1.0,0.6666666666666666,0.6666666666666666,,1.0,1.0,,,,,,0.3333333333333333,1.0,0.5,,1.0,,1.0,,1.0,,,,,,,0.2,0.5,,0.3333333333333333,,1.0,,,,,0.3333333333333333,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
