EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,FTOffRebounds,Travels,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,DefensiveGoaltends,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,OffensiveGoaltends,PenaltyCorner3FGM,Clear Path Fouls,PenaltyCorner3Accuracy,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,8719.0,145,-20,277,277,72,54,40,554,5.0,10.0,2.0,4.0,9.0,16.0,19.0,39.0,2.0,7.0,1.0,2.0,1.0,4.0,2.0,33.0,65.0,3.0,11.0,15.0,90.0,301,3.0,7.0,1.0,6.0,9.0,19.0,4.0,9.0,27.0,30.0,36.0,9.0,2.0,4.0,1.0,2.0,17.0,6.0,23.0,5.0,1.0,11.0,1.0,5.0,52.0,3.0,6.0,11.0,17.0,3.0,20.0,2.0,6.0,3.0,3.0,4.0,4.0,3.0,6.0,1.0,10.0,1.0,2.0,6.0,12.0,1.0,2.0,15.0,2.0,1.0,5.0,3.0,5.0,2.0,1.0,2.0,5.0,4.0,27.0,72,0.45454545454545453,0.46875,1.0,0.2727272727272727,0.2727272727272727,0.5076923076923077,0.42857142857142855,0.47368421052631576,0.4934210526315789,0.375,0.391304347826087,0.5426829268292683,0.375,0.5,0.14473684210526316,0.03076923076923077,0.2,28.04878048780488,0.4,0.09482758620689655,0.02654867256637168,0.1935483870967742,0.11564625850340136,0.02040816326530612,0.04,0.046511627906976744,0.058823529411764705,0.06451612903225806,0.13725490196078433,0.20833333333333334,0.14285714285714285,0.05263157894736842,0.8,0.13157894736842105,0.5,0.625,0.4,0.21052631578947367,0.5625,0.5625,0.2222222222222222,0.5131578947368421,0.48717948717948717,0.48717948717948717,0.5789473684210527,0.09210526315789473,0.2857142857142857,0.2857142857142857,1.0,0.05263157894736842,0.25,0.25,1.0,0.125,0.17391304347826086,0.5,0.08695652173913043,0.08695652173913043,0.27631578947368424,0.25,0.45964539473684224,0.43894285714285713,0.45086304347826084,0.06329113924050633,0.07352941176470588,0.06666666666666667,0.3,13.352307692307692,24.39090909090909,0.259927797833935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,4437.0,74,18,148,144,59,77,10,292,5.0,6.0,3.0,4.0,3.0,3.0,6.0,10.0,1.0,1.0,,,,1.0,,14.0,19.0,1.0,2.0,5.0,36.0,134,1.0,1.0,,3.0,7.0,8.0,,4.0,18.0,22.0,6.0,3.0,2.0,1.0,,,6.0,,6.0,,,4.0,,2.0,12.0,1.0,,7.0,8.0,1.0,9.0,,1.0,1.0,,2.0,1.0,,2.0,2.0,4.0,,,2.0,4.0,,,7.0,1.0,,3.0,1.0,1.0,1.0,,,1.0,,18.0,59,0.7857142857142857,0.8461538461538461,1.0,0.5,0.5,0.7368421052631579,1.0,0.875,0.7380952380952381,1.0,0.875,0.75,0.75,0.9,0.09523809523809523,,,17.72151898734177,0.5,0.14285714285714285,0.025,,0.109375,0.019230769230769232,,0.045454545454545456,0.11764705882352941,0.09090909090909091,0.19047619047619047,,,,,0.2857142857142857,0.8333333333333334,0.8333333333333334,0.8,0.14285714285714285,1.0,1.0,0.6666666666666666,0.47619047619047616,0.6,0.6,0.8333333333333334,0.047619047619047616,1.0,1.0,1.0,0.047619047619047616,,,,,0.5,0.75,,,0.38095238095238093,,0.49112857142857147,0.5622,0.5382,0.13043478260869565,0.14285714285714285,0.08333333333333333,0.5,10.73157894736842,24.200000000000003,0.39864864864864863,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,20821.0,347,-28,637,632,209,155,79,1269,21.0,50.0,10.0,23.0,13.0,36.0,22.0,48.0,,1.0,,,2.0,13.0,6.0,56.0,134.0,2.0,14.0,35.0,153.0,669,10.0,29.0,1.0,24.0,13.0,39.0,6.0,12.0,41.0,70.0,42.0,3.0,12.0,12.0,2.0,13.0,13.0,8.0,21.0,6.0,2.0,4.0,1.0,8.0,50.0,21.0,8.0,37.0,47.0,27.0,74.0,6.0,9.0,6.0,3.0,13.0,3.0,7.0,14.0,6.0,27.0,3.0,8.0,11.0,30.0,3.0,7.0,50.0,4.0,,24.0,3.0,1.0,,,1.0,3.0,,41.0,209,0.625,0.7,0.5,0.14285714285714285,0.15384615384615385,0.417910447761194,0.3448275862068966,0.3333333333333333,0.39864864864864863,0.38333333333333336,0.32222222222222224,0.4473684210526316,0.3870967741935484,0.3867924528301887,0.0945945945945946,0.09701492537313433,0.14,27.012278308321964,0.48148148148148145,0.17703349282296652,0.0967741935483871,0.14285714285714285,0.16981132075471697,0.08306709265175719,0.06666666666666667,0.11702127659574468,0.12698412698412698,0.2,0.19791666666666666,0.11904761904761904,0.21428571428571427,0.08108108108108109,,0.33783783783783783,0.42,0.4883720930232558,0.47619047619047616,0.24324324324324326,0.3611111111111111,0.41935483870967744,0.3076923076923077,0.32432432432432434,0.4583333333333333,0.46808510638297873,0.9545454545454546,0.006756756756756757,,,,0.08783783783783784,0.15384615384615385,0.15384615384615385,0.5,,0.5111111111111111,0.43478260869565216,,0.13333333333333333,0.43243243243243246,0.16666666666666666,0.45628655172413796,0.524243181818182,0.48388488372093025,0.14285714285714285,0.15584415584415584,0.1568627450980392,0.2679738562091503,8.711194029850747,30.335714285714285,0.3281004709576138,5.0,20.0,1.0,2.0,,1.0,0.125,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.1388888888888889,0.020833333333333332,0.041666666666666664,0.052083333333333336,0.09523809523809523,0.05263157894736842,0.05,0.03333333333333333,1.0,0.16666666666666666,,,,,,,,True,,,,,,,,,,
2053,1610612741,Dalibor Bagaric,Dalibor Bagaric,2053,CHI,10333.0,172,-16,331,338,144,127,35,669,10.0,18.0,7.0,10.0,3.0,19.0,3.0,17.0,,,,,,1.0,1.0,16.0,54.0,,1.0,9.0,41.0,346,4.0,7.0,,11.0,9.0,25.0,1.0,3.0,21.0,22.0,10.0,,6.0,1.0,,4.0,4.0,2.0,6.0,2.0,,3.0,1.0,,14.0,7.0,5.0,25.0,33.0,9.0,42.0,1.0,7.0,6.0,1.0,6.0,1.0,2.0,4.0,4.0,10.0,,4.0,11.0,29.0,3.0,1.0,16.0,2.0,,8.0,1.0,6.0,3.0,1.0,2.0,6.0,6.0,21.0,144,0.6875,0.8461538461538461,,,,0.2962962962962963,0.5714285714285714,0.36,0.2909090909090909,0.5714285714285714,0.34615384615384615,0.33064516129032256,0.6875,0.3620689655172414,0.01818181818181818,0.07407407407407407,0.05555555555555555,19.51219512195122,0.6,0.2,0.059322033898305086,0.19230769230769232,0.1986754966887417,0.056962025316455694,0.03225806451612903,0.05555555555555555,0.21212121212121213,0.20833333333333334,0.19117647058823528,0.10526315789473684,0.42857142857142855,0.030303030303030304,1.0,0.32727272727272727,0.5555555555555556,0.5882352941176471,0.7,0.34545454545454546,0.15789473684210525,0.16666666666666666,0.6666666666666666,0.3090909090909091,0.17647058823529413,0.2,0.6666666666666666,,,,,0.01818181818181818,,,,,0.38461538461538464,0.7,,0.038461538461538464,0.34545454545454546,,0.4202481818181818,0.49400000000000005,0.4307288461538462,0.13114754098360656,0.13333333333333333,0.2682926829268293,0.5121951219512195,8.744444444444444,31.7,0.4350453172205438,3.0,4.0,3.0,3.0,1.0,5.0,0.23076923076923078,0.5714285714285714,0.75,,,,,,,,2.0,,,,,1.0,1.0,,,0.05263157894736842,0.11764705882352941,,0.05,0.09090909090909091,0.034482758620689655,0.09090909090909091,,,,3.0,,,,,,,True,,,,,,,,,,
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,36228.0,604,-43,1139,1139,395,349,149,2278,15.0,27.0,3.0,5.0,7.0,19.0,20.0,75.0,6.0,24.0,2.0,8.0,40.0,99.0,37.0,42.0,121.0,46.0,123.0,22.0,244.0,1185,2.0,8.0,11.0,19.0,9.0,33.0,45.0,14.0,80.0,30.0,54.0,108.0,2.0,97.0,40.0,3.0,65.0,16.0,81.0,15.0,1.0,26.0,9.0,30.0,178.0,11.0,7.0,24.0,32.0,12.0,44.0,4.0,10.0,3.0,7.0,28.0,2.0,20.0,9.0,8.0,37.0,3.0,6.0,9.0,23.0,,1.0,27.0,1.0,,8.0,6.0,7.0,1.0,3.0,3.0,7.0,3.0,80.0,395,0.35714285714285715,0.36585365853658536,0.782608695652174,0.37398373983739835,0.38016528925619836,0.34710743801652894,0.25,0.2727272727272727,0.45491803278688525,0.34210526315789475,0.4230769230769231,0.47470817120622566,0.4318181818181818,0.45977011494252873,0.5040983606557377,0.024793388429752067,0.07407407407407407,22.289613343442003,0.7567567567567568,0.05896805896805897,0.02650602409638554,0.06930693069306931,0.0610236220472441,0.021352313167259787,0.0380952380952381,0.011111111111111112,0.07258064516129033,0.08163265306122448,0.03783783783783784,0.09210526315789473,,0.027586206896551724,0.42857142857142855,0.11065573770491803,0.5555555555555556,0.6,0.4,0.0778688524590164,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.3073770491803279,0.26666666666666666,0.2702702702702703,0.4,0.09836065573770492,0.25,0.25,1.0,0.4057377049180328,0.40404040404040403,0.40404040404040403,0.75,0.10526315789473684,0.0641025641025641,0.6,0.10256410256410256,0.47435897435897434,0.6147540983606558,0.41237113402061853,0.4768200836820084,0.5167433333333333,0.46669594594594593,0.03187250996015936,0.0625,0.0778688524590164,0.32786885245901637,13.567768595041322,38.72845528455285,0.34679543459174716,1.0,3.0,6.0,1.0,4.0,6.0,0.029411764705882353,0.15789473684210525,0.3333333333333333,3.0,9.0,16.0,3.0,16.0,30.0,2.0,1.0,,1.0,,,,1.0,0.2727272727272727,0.35555555555555557,,0.013333333333333334,,0.006802721088435374,0.038461538461538464,0.008928571428571428,,0.47368421052631576,0.3333333333333333,0.43243243243243246,,1.0,,,,,,True,,,,,,,,,,
2199,1610612741,Tyson Chandler,Tyson Chandler,2199,CHI,16372.0,273,-10,531,538,166,147,71,1069,27.0,44.0,8.0,9.0,5.0,14.0,8.0,16.0,,,,,,,,40.0,74.0,,,26.0,106.0,545,5.0,12.0,,16.0,10.0,18.0,,14.0,34.0,68.0,12.0,,4.0,,,4.0,11.0,1.0,12.0,,1.0,5.0,,6.0,25.0,21.0,5.0,34.0,43.0,24.0,67.0,4.0,9.0,5.0,4.0,7.0,2.0,4.0,13.0,3.0,20.0,,6.0,14.0,32.0,5.0,3.0,47.0,3.0,,20.0,5.0,18.0,12.0,1.0,5.0,18.0,10.0,34.0,166,0.85,0.8947368421052632,,,,0.5405405405405406,0.4166666666666667,0.5555555555555556,0.5405405405405406,0.4166666666666667,0.5555555555555556,0.5520833333333334,0.5,0.5666666666666667,,0.05405405405405406,0.06818181818181818,18.92332789559543,0.35,0.16267942583732056,0.109375,0.10869565217391304,0.15294117647058825,0.09504132231404959,0.05128205128205128,0.125,0.13846153846153847,0.13725490196078433,0.1935483870967742,0.08571428571428572,0.18181818181818182,0.13333333333333333,0.5555555555555556,0.5945945945945946,0.6136363636363636,0.6585365853658537,0.8888888888888888,0.1891891891891892,0.35714285714285715,0.38461538461538464,0.6,0.21621621621621623,0.5,0.5,0.875,,,,,,,,,,0.5,0.8888888888888888,,,0.5945945945945946,,0.5177513513513514,0.5702083333333333,0.516788888888889,0.21978021978021978,0.21978021978021978,0.1509433962264151,0.32075471698113206,5.199999999999999,,0.3126177024482109,4.0,11.0,6.0,4.0,2.0,4.0,0.3333333333333333,0.9166666666666666,0.36363636363636365,,,,,,,,2.0,1.0,1.0,,,3.0,2.0,,,0.07142857142857142,,0.03225806451612903,0.04,0.12307692307692308,0.02631578947368421,0.08333333333333333,,,,4.0,,0.5,,,,,True,,,,,,,,,,
2201,1610612741,Eddy Curry,Eddy Curry,2201,CHI,14235.0,237,-24,459,463,148,119,58,922,35.0,67.0,15.0,25.0,4.0,16.0,2.0,6.0,,,,,,,,41.0,89.0,,,24.0,106.0,470,11.0,22.0,,23.0,18.0,33.0,,10.0,46.0,56.0,26.0,,20.0,,,18.0,8.0,1.0,9.0,1.0,,4.0,,4.0,19.0,20.0,4.0,22.0,28.0,25.0,53.0,9.0,2.0,1.0,1.0,5.0,2.0,2.0,6.0,3.0,11.0,4.0,3.0,16.0,32.0,4.0,1.0,41.0,3.0,,20.0,2.0,10.0,9.0,,1.0,10.0,5.0,46.0,148,0.6829268292682927,0.9032258064516129,,,,0.4606741573033708,0.5,0.5454545454545454,0.4606741573033708,0.5,0.5454545454545454,0.49074074074074076,0.4791666666666667,0.5897435897435898,,0.20224719101123595,0.19402985074626866,22.24299065420561,0.45454545454545453,0.12716763005780346,0.1092896174863388,0.09302325581395349,0.12037037037037036,0.1038961038961039,0.047619047619047616,0.06944444444444445,0.14285714285714285,0.16666666666666666,0.09333333333333334,0.12903225806451613,,0.3,0.5,0.7528089887640449,0.5223880597014925,0.6481481481481481,0.7428571428571429,0.1797752808988764,0.25,0.3333333333333333,0.25,0.06741573033707865,0.3333333333333333,0.4,0.5,,,,,,,,,,0.7575757575757576,0.6,,,0.7528089887640449,,0.5276337078651686,0.5811055555555557,0.5223060606060607,0.18867924528301888,0.18867924528301888,0.2169811320754717,0.4339622641509434,2.5584269662921346,,0.3224400871459695,10.0,19.0,1.0,2.0,1.0,1.0,0.15384615384615385,0.8636363636363636,0.5263157894736842,,,,,,,,4.0,1.0,1.0,,,,,,,0.25,0.16666666666666666,0.05555555555555555,0.08333333333333333,0.18840579710144928,0.08333333333333333,0.08333333333333333,,,,3.0,,0.1,1.0,,,,True,,,,,,,,,,
2239,1610612741,Trenton Hassell,Trenton Hassell,2239,CHI,24274.0,405,-48,758,759,242,213,108,1517,11.0,16.0,3.0,5.0,2.0,10.0,11.0,33.0,2.0,8.0,,3.0,12.0,32.0,12.0,24.0,59.0,14.0,40.0,24.0,114.0,825,7.0,14.0,2.0,20.0,7.0,15.0,15.0,14.0,37.0,20.0,28.0,42.0,8.0,31.0,12.0,3.0,21.0,11.0,32.0,7.0,4.0,11.0,3.0,7.0,75.0,12.0,9.0,29.0,38.0,14.0,52.0,1.0,10.0,5.0,5.0,9.0,2.0,8.0,6.0,1.0,15.0,1.0,5.0,15.0,34.0,,1.0,30.0,2.0,,11.0,5.0,6.0,4.0,2.0,,6.0,3.0,37.0,242,0.4166666666666667,0.5,1.0,0.35,0.358974358974359,0.4067796610169492,0.5,0.4666666666666667,0.45454545454545453,0.4375,0.38333333333333336,0.504424778761062,0.5263157894736842,0.47435897435897434,0.40404040404040403,0.05084745762711865,0.125,14.414414414414413,0.6,0.10943396226415095,0.041666666666666664,0.140625,0.11550151975683891,0.03664921465968586,0.04225352112676056,0.04310344827586207,0.09523809523809523,0.1095890410958904,0.12037037037037036,0.15384615384615385,0.08333333333333333,0.017543859649122806,0.5,0.16161616161616163,0.6875,0.7857142857142857,0.2727272727272727,0.10101010101010101,0.2,0.2222222222222222,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.08080808080808081,0.25,0.25,1.0,0.32323232323232326,0.375,0.375,1.0,,0.16666666666666666,0.6,0.1,0.4,0.5656565656565656,0.3870967741935484,0.4721877551020408,0.4670678571428572,0.4812724137931034,0.10185185185185185,0.16176470588235295,0.17543859649122806,0.32456140350877194,12.108474576271185,25.6125,0.31926121372031663,3.0,4.0,6.0,,1.0,5.0,,0.25,0.75,,2.0,3.0,,3.0,,1.0,2.0,,,,,,,,0.2,0.1,,,0.02127659574468085,0.039603960396039604,0.028169014084507043,,0.125,,0.25,,,,,,,,True,,,,,,,,,,
697,1610612741,Fred Hoiberg,Fred Hoiberg,697,CHI,18312.0,305,-28,558,565,172,170,68,1123,7.0,9.0,2.0,2.0,2.0,3.0,12.0,19.0,1.0,4.0,1.0,2.0,5.0,17.0,7.0,21.0,31.0,6.0,21.0,18.0,78.0,585,2.0,2.0,4.0,9.0,4.0,6.0,9.0,9.0,26.0,34.0,8.0,18.0,,17.0,5.0,2.0,25.0,10.0,35.0,8.0,2.0,9.0,5.0,11.0,80.0,2.0,11.0,36.0,53.0,4.0,57.0,,14.0,8.0,6.0,7.0,1.0,2.0,2.0,5.0,9.0,1.0,2.0,10.0,19.0,,1.0,23.0,1.0,4.0,10.0,,2.0,2.0,,,2.0,1.0,26.0,172,0.8095238095238095,0.8095238095238095,1.0,0.2857142857142857,0.2857142857142857,0.6774193548387096,1.0,0.6666666666666666,0.5769230769230769,0.5833333333333334,0.5666666666666667,0.6065573770491803,0.5714285714285714,0.6,0.40384615384615385,0.06451612903225806,0.1111111111111111,10.954616588419405,0.7777777777777778,0.18,0.010101010101010102,0.2391304347826087,0.1910569105691057,0.014336917562724014,0.01694915254237288,0.011627906976744186,0.13559322033898305,0.17777777777777778,0.20833333333333334,0.22857142857142856,0.2727272727272727,,0.5,0.17307692307692307,0.7777777777777778,0.875,0.5714285714285714,0.057692307692307696,0.6666666666666666,1.0,0.5,0.36538461538461536,0.631578947368421,0.631578947368421,1.0,0.07692307692307693,0.25,0.25,1.0,0.3269230769230769,0.29411764705882354,0.29411764705882354,1.0,0.16666666666666666,0.13333333333333333,1.0,0.13333333333333333,0.4666666666666667,0.5769230769230769,0.29411764705882354,0.48768269230769223,0.4782875,0.5184933333333334,0.16393442622950818,0.25,0.11538461538461539,0.3333333333333333,13.10322580645161,24.928571428571427,0.30824372759856633,,,2.0,6.0,,3.0,0.3157894736842105,,,1.0,3.0,2.0,1.0,3.0,,,2.0,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,0.024691358024691357,,0.03125,,0.5,0.3333333333333333,0.2857142857142857,,1.0,,,1.0,1.0,0.5,True,,,,,,,,,,
696,1610612741,Travis Best,Travis Best,696,CHI,711.0,12,4,25,26,12,9,3,51,1.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,3.0,,,,2.0,25,,,,,,2.0,,,,,2.0,,,,,,,2.0,2.0,1.0,1.0,,,,6.0,,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,12,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,14.285714285714285,1.0,0.09090909090909091,,,0.07142857142857142,,,,,1.0,,,,,,0.6666666666666666,0.5,0.5,,,,,,0.3333333333333333,,,,,,,,,,,,,0.5,,,,0.6666666666666666,,0.4393,,0.39195,,,,,6.0,,0.48,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
