EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DefensiveGoaltends,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,FG2M,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyPointsPct,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,Steals,LostBallSteals,FG3APct,DefAtRimReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,ShootingFouls,Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,BadPassTurnovers,on,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,BlockedAtRim,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,HeaveMakes,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,179.0,3,5,5,5,2,10,1.0,1.0,4,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5,12.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.3439,0.3439,18.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612738,Joe Johnson,Joe Johnson,2207,BOS,351.0,6,11,10,11,3,21,2.0,3.0,8,3.0,1.0,,,1.0,1.0,,11,26.666666666666668,,0.14285714285714285,,0.1,0.25,,0.6666666666666666,0.4512333333333333,0.4512333333333333,11.666666666666666,1.0,-4.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5617,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,1610612738,Kedrick Brown,Kedrick Brown,2208,BOS,351.0,6,11,10,11,3,21,1.0,2.0,8,2.0,,3.0,3.0,,3.0,,11,20.0,0.5,,0.42857142857142855,,,0.4,0.3333333333333333,0.5507,0.5507,10.1,1.0,-4.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,0.6666666666666666,0.3601,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,23.8,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,1610612738,Randy Brown,Randy Brown,753,BOS,351.0,6,11,10,11,3,21,,1.0,8,1.0,,,,,,,11,6.666666666666667,,,,,,,,0.5231,0.5231,2.0,1.0,-4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,179.0,3,5,5,5,2,10,1.0,1.0,4,1.0,1.0,,,1.0,1.0,,5,37.5,,0.3333333333333333,,0.2,0.3333333333333333,,0.3333333333333333,0.5174666666666666,0.5174666666666666,18.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,0.582,,,,2.0,2.0,,,0.6666666666666666,,,,25.1,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,172.0,3,6,5,6,1,11,1.0,1.0,4,1.0,,,,,,,6,14.285714285714285,,,,,,,1.0,0.383,0.383,15.8,1.0,-4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,172.0,3,6,5,6,1,11,,,4,,1.0,,,1.0,1.0,,6,14.285714285714285,,0.25,,0.2,1.0,,,,,,1.0,-4.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,98394.0,1640,3188,3213,1078,371,6401,101.0,241.0,3323,68.0,10.0,132.0,191.0,22.0,213.0,1.0,1078,17.9394612607609,0.12021857923497267,0.009970089730807577,0.12541694462975317,0.013530927835051547,0.0026455026455026454,0.14025500910746813,0.2069672131147541,0.511381378600823,0.49279409722222234,9.258091286307051,0.33814303638644916,-99.0,1225.0,109.0,5.0,28.0,29.0,95.0,606.0,13.0,27.0,191.0,64.0,51.0,14.0,94.0,6.0,32.0,191.0,0.3368421052631579,0.3404255319148936,0.3941908713692946,0.39705882352941174,0.48668032786885246,0.45517241379310347,0.5389492753623188,0.5340909090909091,0.5425531914893617,0.22336065573770492,0.2871287128712871,0.29292929292929293,0.3448275862068966,0.13157894736842105,0.19310344827586207,0.7295081967213115,0.4904458333333334,0.31518151815181517,57.0,13.0,247.0,77.0,56.0,28.0,0.5061475409836066,0.07446808510638298,0.1168032786885246,0.0896551724137931,25.099595141700394,97.0,184.0,32.0,455.0,49.0,145.0,1.0,1.0,1.0,,,190.0,17.0,64.0,25.0,188.0,0.38934426229508196,0.4473684210526316,0.4413793103448276,37.0,False,55.0,2.0,14.0,11.0,31.0,25.0,2.0,8.0,5.0,70.0,5.0,21.0,95.0,131.0,6.0,7.0,6.0,39.0,26.0,59.0,126.0,273.0,12.0,2.0,2.0,70.0,29.0,1.0,87.0,66.0,21.0,47.0,18.0,11.0,1.0,56.0,3.0,1.0,28.0,20.0,43.0,6.0,7.0,2.0,7.0,9.0,155.0,8.0,16.0,42.0,2.0,28.0,2.0,22.0,0.9578947368421052,0.38461538461538464,0.28,0.33766233766233766,0.3877551020408163,0.46153846153846156,0.4342105263157895,0.4634146341463415,0.004048582995951417,0.12033195020746888,0.23853211009174313,0.03225806451612903,0.019801980198019802,0.005263157894736842,0.027522935779816515,0.009523809523809525,0.1396508728179551,0.020036429872495445,0.013850415512465374,0.015151515151515152,0.022988505747126436,0.008771929824561403,0.12734082397003746,0.13564668769716087,0.15476190476190477,0.0038022813688212928,0.5045871559633027,0.6626506024096386,0.34545454545454546,0.06352459016393443,0.3548387096774194,0.36666666666666664,0.2727272727272727,0.43859649122807015,0.43859649122807015,1.0,0.3684210526315789,0.37037037037037035,0.9428571428571428,0.4,0.21052631578947367,0.25,1.0,0.29411764705882354,1.0,0.5,0.38461538461538464,0.328125,0.3723404255319149,0.08396946564885496,0.15272727272727274,0.008032128514056224,0.06435643564356436,,,,,,,,,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,109056.0,1818,3461,3493,576,402,6954,112.0,387.0,3447,39.0,120.0,198.0,296.0,183.0,479.0,7.0,576,12.73560876209883,0.15360744763382467,0.09787928221859707,0.15433161216293748,0.10184119677790564,0.08315565031982942,0.14854517611026033,0.2879177377892031,0.5043865979381444,0.510235,7.392248062015504,0.16642588847154002,121.0,609.0,187.0,79.0,23.0,48.0,211.0,510.0,102.0,17.0,63.0,308.0,25.0,15.0,51.0,8.0,6.0,63.0,0.7298578199052133,0.9506172839506173,0.5452196382428941,0.4358974358974359,0.5424164524421594,0.425,0.5679287305122495,0.5338983050847458,0.49019607843137253,0.480719794344473,0.42857142857142855,0.42857142857142855,0.9791666666666666,0.7745098039215687,0.575,0.48586118251928023,0.5582560975609755,0.12352941176470589,,,2.0,1.0,60.0,15.0,0.005141388174807198,0.15436241610738255,,,52.05,23.0,35.0,10.0,82.0,136.0,219.0,67.0,1.0,67.0,45.0,0.6716417910447762,2.0,,1.0,,1.0,0.005141388174807198,,0.025,10.0,False,136.0,56.0,13.0,27.0,88.0,,,,,,,,,88.0,64.0,,39.0,167.0,,29.0,114.0,,,98.0,1.0,,27.0,,12.0,11.0,1.0,10.0,3.0,57.0,6.0,71.0,27.0,6.0,45.0,5.0,26.0,8.0,,,12.0,4.0,130.0,10.0,,59.0,,11.0,10.0,11.0,,,,,,0.6274509803921569,0.6274509803921569,0.6472868217054264,,0.06976744186046512,0.0962566844919786,0.10227272727272728,,,0.32142857142857145,0.0594059405940594,0.15638766519823788,0.111328125,0.11138014527845036,0.10174418604651163,0.09923664122137404,0.15126050420168066,0.16272189349112426,0.1623931623931624,0.13592233009708737,0.040268456375838924,0.7272727272727273,0.8047337278106509,0.6397058823529411,0.2262210796915167,0.3068181818181818,0.34177215189873417,0.7407407407407407,,,,,,,0.7088607594936709,,,,,,0.5652173913043478,,,,0.13470319634703196,0.1353211009174312,,0.32745098039215687,44.0,22.0,1.0,8.0,0.14285714285714285,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,197941.0,3299,6368,6326,1535,766,12694,485.0,1078.0,6384,260.0,53.0,326.0,485.0,81.0,566.0,2.0,1535,29.22077922077922,0.1422959406372763,0.024743230625583566,0.14850843060959792,0.02379441624365482,0.00880503144654088,0.1682819383259912,0.30350438047559447,0.5000521135646685,0.49280269922879194,9.576716141001858,0.24104899497487436,314.0,1570.0,436.0,53.0,114.0,192.0,497.0,2144.0,90.0,118.0,603.0,540.0,151.0,77.0,241.0,16.0,58.0,603.0,0.5432595573440644,0.5636743215031316,0.461038961038961,0.45384615384615384,0.5081351689612015,0.4886934673366834,0.5653681963713981,0.580739299610895,0.6265560165975104,0.27284105131414266,0.3958762886597938,0.3991683991683992,0.5989583333333334,0.381294964028777,0.2864321608040201,0.5982478097622027,0.5204419642857142,0.28125,62.0,25.0,520.0,138.0,154.0,66.0,0.32540675844806005,0.09769094138543517,0.03879849812265332,0.06281407035175879,25.780769230769238,174.0,261.0,69.0,609.0,109.0,237.0,81.0,21.0,86.0,53.0,0.6162790697674418,458.0,37.0,113.0,49.0,447.0,0.28660826032540676,0.26618705035971224,0.28391959798994976,74.0,False,255.0,31.0,73.0,50.0,157.0,19.0,4.0,12.0,6.0,191.0,12.0,45.0,210.0,520.0,44.0,16.0,29.0,165.0,51.0,214.0,454.0,483.0,147.0,36.0,9.0,189.0,89.0,8.0,87.0,64.0,23.0,87.0,18.0,22.0,6.0,132.0,27.0,24.0,88.0,30.0,90.0,9.0,11.0,1.0,18.0,33.0,643.0,55.0,30.0,262.0,6.0,64.0,,28.0,0.7666666666666667,0.40384615384615385,0.32653061224489793,0.3695652173913043,0.4070450097847358,0.4888888888888889,0.4892086330935252,0.5292207792207793,0.015384615384615385,0.08256029684601113,0.1536697247706422,0.11464968152866242,0.008247422680412371,0.015283842794759825,0.16363636363636364,0.032432432432432434,0.1664564943253468,0.02178217821782178,0.04113110539845758,0.02460456942003515,0.021850899742930592,0.021551724137931036,0.13490725126475547,0.17049180327868851,0.15300546448087432,0.031007751937984496,0.5848623853211009,0.6910569105691057,0.5333333333333333,0.09824780976220275,0.3184713375796178,0.3597122302158273,0.38,0.3064516129032258,0.3114754098360656,0.9473684210526315,0.4170305676855895,0.42350332594235035,0.7486910994764397,0.5849056603773585,0.08633093525179857,0.3333333333333333,1.0,0.32432432432432434,0.9166666666666666,0.6403508771929824,0.24,0.39823008849557523,0.4228187919463087,0.14806629834254142,0.20389105058365758,0.011428571428571429,0.07695895522388059,36.0,24.0,,,0.2903225806451613,2.0,1.0,5.0,3.0,2.0,0.016129032258064516
