EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsAssisted2s,Corner3Assists,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveMakes
105,1610612756,Dan Majerle,Dan Majerle,105,PHX,13189.0,220.0,-61.0,411.0,413.0,136.0,177.0,55.0,824.0,2.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,4.0,13.0,2.0,2.0,3.0,11.0,37.0,3.0,3.0,3.0,11.0,5.0,10.0,15.0,50.0,5.0,60.0,452,2.0,2.0,3.0,5.0,13.0,2.0,5.0,14.0,15.0,10.0,42.0,3.0,4.0,37.0,11.0,1.0,15.0,1.0,16.0,1.0,8.0,3.0,4.0,33.0,1.0,5.0,11.0,13.0,1.0,25.0,6.0,31.0,1.0,5.0,2.0,3.0,4.0,4.0,4.0,1.0,3.0,7.0,15.0,1.0,7.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,3.0,15.0,136.0,1.0,0.9333333333333333,0.3,0.6,0.35714285714285715,0.3,0.5,1.0,0.4583333333333333,0.9285714285714286,0.46875,0.47619047619047616,0.9285714285714286,0.4411764705882353,0.8333333333333334,0.1,0.2,14.105263157894736,1.0,0.058823529411764705,0.09420289855072464,0.03424657534246575,0.23404255319148937,0.016666666666666666,0.12972972972972974,0.02912621359223301,0.047619047619047616,0.0625,0.07142857142857142,0.05263157894736842,0.1891891891891892,0.06349206349206349,0.23684210526315788,0.2222222222222222,0.02631578947368421,0.75,0.08333333333333333,0.4,0.5,0.03333333333333333,1.0,1.0,0.05,0.3333333333333333,0.3333333333333333,0.21666666666666667,0.3076923076923077,0.3076923076923077,1.0,0.6166666666666667,0.2972972972972973,0.2972972972972973,0.9090909090909091,0.2857142857142857,1.0,0.2857142857142857,0.42857142857142855,1.0,1.0,0.0625,0.1875,0.6666666666666666,0.6875,0.2727272727272727,0.9166666666666666,0.2972972972972973,0.5022166666666665,0.556825,0.48381875,0.03278688524590164,0.18181818181818182,0.21666666666666667,0.25,7.959999999999999,25.296,0.3309002433090024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,43997.0,733.0,-29.0,1386.0,1384.0,242.0,282.0,199.0,2770.0,48.0,74.0,16.0,23.0,14.0,40.0,102.0,58.0,144.0,6.0,14.0,,1.0,3.0,3.0,12.0,,,1.0,4.0,146.0,320.0,9.0,26.0,40.0,359.0,1458,28.0,47.0,,,65.0,55.0,2.0,7.0,70.0,86.0,24.0,3.0,26.0,12.0,3.0,10.0,37.0,8.0,45.0,5.0,11.0,10.0,16.0,98.0,5.0,39.0,17.0,93.0,5.0,115.0,45.0,160.0,15.0,33.0,27.0,6.0,26.0,13.0,43.0,5.0,5.0,28.0,46.0,1.0,45.0,9.0,24.0,1.0,26.0,15.0,9.0,27.0,10.0,70.0,242.0,4.0,0.8888888888888888,0.34615384615384615,,0.2857142857142857,0.34615384615384615,0.45625,0.5957446808510638,0.46098265895953755,0.5957446808510638,0.5,0.4903314917127072,0.6372549019607843,0.5390625,0.07514450867052024,0.03125,0.06756756756756757,24.907749077490774,0.6046511627906976,0.14285714285714285,0.17222222222222222,0.06521739130434782,0.12318840579710146,0.0641025641025641,0.16224188790560473,0.0650887573964497,0.07853403141361257,0.0365296803652968,0.08695652173913043,0.13872832369942195,0.18787878787878787,0.18811881188118812,0.1111111111111111,0.16666666666666666,0.0847457627118644,0.37037037037037035,0.2138728323699422,0.6486486486486487,0.6956521739130435,0.2947976878612717,0.39215686274509803,0.40816326530612246,0.4161849710982659,0.4027777777777778,0.40559440559440557,0.04046242774566474,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.03468208092485549,0.25,0.25,1.0,0.48936170212765956,0.6956521739130435,,,,,0.22580645161290322,0.04838709677419355,0.3333333333333333,0.06451612903225806,0.25,0.28901734104046245,0.25,0.4600728985507246,0.4810952380952382,0.458393442622951,0.0664819944598338,0.07164179104477612,0.181058495821727,0.19498607242339833,10.779375000000002,24.81923076923077,0.1746031746031746,8.0,9.0,28.0,8.0,206.0,3.0,1.0,5.0,17.0,3.0,13.0,2.0,6.0,4.0,1.0,1.0,2.0,4.0,0.7054794520547946,0.7744360902255639,0.509090909090909,0.0392156862745098,0.006944444444444444,0.02564102564102564,0.0851063829787234,0.05454545454545454,0.6041666666666666,0.625,0.8448275862068966,0.3125,0.5714285714285714,,,,,,,,True,,,,,,,,,
1960,1610612756,Milt Palacio,Milt Palacio,1960,PHX,4299.0,72.0,-4.0,117.0,129.0,17.0,30.0,14.0,246.0,6.0,13.0,,1.0,4.0,1.0,1.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,,,,,,,10.0,19.0,1.0,2.0,8.0,31.0,132,,1.0,,1.0,,4.0,1.0,2.0,11.0,10.0,3.0,,,,,2.0,5.0,3.0,8.0,2.0,5.0,,,19.0,,1.0,2.0,2.0,,4.0,1.0,5.0,,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,9.0,1.0,3.0,2.0,,,,,,11.0,17.0,,1.0,0.5,,0.5,0.5,0.5263157894736842,,0.5476190476190477,,0.5833333333333334,0.62,,0.6875,0.09523809523809523,0.10526315789473684,0.15384615384615385,21.641791044776117,0.5,,0.045454545454545456,0.022222222222222223,0.18181818181818182,,0.07272727272727272,0.018518518518518517,,,,,,0.11764705882352941,0.14285714285714285,0.25,,,0.6190476190476191,0.46153846153846156,0.5454545454545454,0.047619047619047616,1.0,1.0,0.23809523809523808,0.6,0.6,0.09523809523809523,0.5,0.5,1.0,,,,,0.5,,0.5,,,,0.6666666666666666,0.3333333333333333,0.5,,,0.7142857142857143,,0.5565880952380953,0.459675,0.6005083333333333,0.13043478260869565,0.14285714285714285,,0.3548387096774194,4.868421052631579,23.05,0.1452991452991453,2.0,,2.0,4.0,10.0,1.0,,,2.0,2.0,,,,,,,,,0.5,0.5,0.5,,,,0.045454545454545456,,0.3333333333333333,1.0,0.6666666666666666,,0.5,,,,,,,,True,,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,54057.0,901.0,-85.0,1700.0,1694.0,345.0,426.0,247.0,3394.0,91.0,144.0,35.0,63.0,27.0,13.0,42.0,3.0,7.0,,,,,,,,,,,,107.0,193.0,,,82.0,296.0,1790,39.0,75.0,,,92.0,36.0,,,58.0,70.0,,,60.0,,,26.0,16.0,2.0,18.0,2.0,8.0,3.0,5.0,38.0,10.0,93.0,24.0,96.0,27.0,147.0,103.0,250.0,6.0,11.0,6.0,5.0,15.0,7.0,48.0,3.0,7.0,47.0,139.0,21.0,109.0,7.0,54.0,4.0,23.0,13.0,9.0,23.0,13.0,58.0,345.0,17.0,,,,,,0.5544041450777202,0.52,0.5544041450777202,0.52,0.5,0.6065573770491803,0.5542168674698795,0.6041666666666666,,0.13471502590673576,0.125,14.636591478696742,0.3125,0.5625,0.14837712519319937,0.12827586206896552,0.13872832369942195,0.07874015748031496,0.14634146341463414,0.12089201877934272,0.11206896551724138,0.09125475285171103,0.029411764705882353,0.125,0.208955223880597,0.11811023622047244,0.145985401459854,0.1111111111111111,0.1016949152542373,0.5652173913043478,0.7461139896373057,0.6319444444444444,0.7222222222222222,0.21761658031088082,0.30952380952380953,0.37142857142857144,0.03626943005181347,0.42857142857142855,0.5,,,,,,,,,0.84,0.5555555555555556,,,,,0.75,,,,,0.7461139896373057,,0.5357067357512953,0.5368028985507245,0.5360305555555556,0.225,0.225,0.3108108108108108,0.19594594594594594,2.546113989637306,,0.20294117647058824,16.0,14.0,18.0,22.0,144.0,,,4.0,33.0,2.0,8.0,5.0,17.0,,,,1.0,,0.6728971962616822,0.935064935064935,0.5,0.16666666666666666,0.14285714285714285,,0.18695652173913044,0.0967741935483871,0.6703296703296703,0.6923076923076923,0.6666666666666666,0.14285714285714285,0.5925925925925926,4.0,9.0,,,,,,True,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,9144.0,152.0,-14.0,271.0,271.0,51.0,91.0,35.0,542.0,6.0,9.0,,1.0,2.0,5.0,12.0,10.0,18.0,,3.0,1.0,,,1.0,2.0,,,,1.0,21.0,39.0,1.0,5.0,2.0,47.0,288,1.0,4.0,,1.0,2.0,7.0,,1.0,12.0,16.0,3.0,,,2.0,1.0,2.0,11.0,2.0,13.0,,4.0,1.0,6.0,28.0,,4.0,4.0,8.0,,12.0,4.0,16.0,1.0,3.0,2.0,1.0,5.0,5.0,7.0,1.0,2.0,2.0,11.0,,2.0,,1.0,,1.0,1.0,,1.0,,12.0,51.0,4.0,1.0,0.2,,,0.2,0.5384615384615384,0.25,0.5113636363636364,0.2,0.75,0.5222222222222223,0.2,0.75,0.11363636363636363,0.05128205128205128,,16.666666666666668,0.7142857142857143,,0.06779661016949153,0.039603960396039604,0.23529411764705882,,0.08888888888888889,0.032,,0.1111111111111111,,0.10810810810810811,0.06896551724137931,0.038461538461538464,0.1875,1.0,0.05,,0.20454545454545456,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.4166666666666667,0.5,0.4090909090909091,0.5555555555555556,0.5555555555555556,0.06818181818181818,,,,0.045454545454545456,0.5,0.5,1.0,0.2,,0.2,,,,0.25,,,0.125,,0.3181818181818182,0.5,0.4445363636363636,0.44466,0.42221875000000003,0.022222222222222223,0.025,0.0425531914893617,0.2553191489361702,10.62820512820513,24.34,0.1881918819188192,2.0,,6.0,,26.0,2.0,,,2.0,1.0,,,1.0,,,,,,0.6190476190476191,0.6190476190476191,0.8571428571428571,0.16666666666666666,,,,,0.6666666666666666,0.6,0.6,,1.0,,,,,,,,True,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,15790.0,263.0,-30.0,517.0,512.0,33.0,54.0,61.0,1029.0,8.0,19.0,3.0,4.0,,6.0,20.0,19.0,47.0,,,,,,,,,,,,33.0,86.0,,,6.0,72.0,516,5.0,9.0,,,10.0,2.0,,,,10.0,,,6.0,,,5.0,15.0,2.0,17.0,2.0,8.0,5.0,2.0,36.0,,14.0,9.0,24.0,7.0,40.0,14.0,54.0,1.0,12.0,6.0,6.0,5.0,5.0,7.0,3.0,,13.0,26.0,4.0,8.0,2.0,5.0,,7.0,6.0,1.0,7.0,3.0,,33.0,3.0,,,,,,0.38372093023255816,0.5555555555555556,0.38372093023255816,0.5555555555555556,,0.4044943820224719,0.5555555555555556,,,0.05813953488372093,0.05263157894736842,16.271186440677965,0.7142857142857143,0.35,0.11822660098522167,0.056910569105691054,0.15,,0.12547528517110265,0.05384615384615385,0.07317073170731707,0.049019607843137254,,0.15254237288135594,0.125,0.08333333333333333,0.13333333333333333,0.2,0.020833333333333332,0.42857142857142855,0.22093023255813954,0.42105263157894735,0.4444444444444444,0.23255813953488372,0.3,0.375,0.5465116279069767,0.40425531914893614,0.40425531914893614,,,,,,,,,0.4444444444444444,0.75,,,,,,,,,,0.22093023255813954,,0.44913139534883717,0.48490000000000005,0.39995,0.056179775280898875,0.056179775280898875,0.1388888888888889,,11.395348837209303,,0.06382978723404255,,,,,56.0,,,,2.0,1.0,,,1.0,,,,,,0.8484848484848485,0.9333333333333333,,0.2,,,0.04838709677419355,,0.75,0.5,1.0,0.3333333333333333,,,1.0,,,,,,True,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,38111.0,635.0,-95.0,1196.0,1198.0,176.0,241.0,183.0,2394.0,34.0,63.0,10.0,15.0,11.0,33.0,84.0,32.0,86.0,,2.0,,,,5.0,14.0,1.0,2.0,2.0,5.0,99.0,233.0,5.0,16.0,27.0,240.0,1289,16.0,25.0,1.0,2.0,37.0,30.0,2.0,5.0,41.0,110.0,15.0,,14.0,14.0,5.0,13.0,59.0,6.0,65.0,5.0,26.0,14.0,19.0,136.0,2.0,22.0,15.0,40.0,,55.0,24.0,79.0,8.0,32.0,13.0,19.0,18.0,14.0,41.0,6.0,6.0,20.0,45.0,,34.0,6.0,18.0,1.0,10.0,5.0,4.0,11.0,5.0,41.0,176.0,3.0,1.0,0.3125,0.5,0.4,0.3125,0.4248927038626609,0.64,0.42771084337349397,0.6481481481481481,0.5142857142857142,0.4541984732824427,0.6607142857142857,0.5394736842105263,0.0642570281124498,0.055793991416309016,0.06349206349206349,21.413427561837455,0.43902439024390244,,0.0894854586129754,0.04036697247706422,0.12096774193548387,0.02564102564102564,0.09632224168126094,0.038523274478330656,0.03910614525139665,0.024271844660194174,,0.03076923076923077,0.10666666666666667,0.11976047904191617,0.12244897959183673,0.11538461538461539,0.06153846153846154,0.45454545454545453,0.25301204819277107,0.5396825396825397,0.576271186440678,0.3373493975903614,0.39285714285714285,0.4230769230769231,0.3453815261044177,0.37209302325581395,0.3855421686746988,0.008032128514056224,,,,0.05622489959839357,0.35714285714285715,0.35714285714285715,1.0,0.5555555555555556,0.6666666666666666,,0.07407407407407407,0.5,1.0,0.3142857142857143,,,0.14285714285714285,0.4,0.3172690763052209,0.35714285714285715,0.4575002016129034,0.5063279999999999,0.46267714285714284,0.06896551724137931,0.07346938775510205,0.15416666666666667,0.17083333333333334,9.778969957081543,25.468749999999996,0.14715719063545152,6.0,2.0,15.0,5.0,88.0,1.0,,6.0,23.0,3.0,4.0,2.0,12.0,2.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.4782608695652174,0.5,0.07142857142857142,0.03488372093023256,,0.0625,0.03636363636363636,0.35294117647058826,0.36363636363636365,0.625,,0.5454545454545454,,,1.0,0.0625,0.5,,,True,,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,44211.0,737.0,-45.0,1407.0,1389.0,251.0,326.0,205.0,2796.0,65.0,120.0,6.0,10.0,29.0,22.0,61.0,37.0,85.0,,2.0,1.0,,,8.0,40.0,,3.0,1.0,14.0,124.0,266.0,8.0,42.0,76.0,348.0,1470,10.0,19.0,,4.0,29.0,49.0,1.0,14.0,73.0,184.0,6.0,18.0,,40.0,8.0,22.0,134.0,19.0,153.0,12.0,62.0,17.0,55.0,325.0,1.0,13.0,11.0,32.0,,43.0,14.0,57.0,4.0,16.0,10.0,6.0,43.0,30.0,76.0,2.0,19.0,13.0,37.0,3.0,99.0,12.0,48.0,6.0,4.0,4.0,,5.0,4.0,73.0,251.0,6.0,0.25,0.19047619047619047,,0.07142857142857142,0.19047619047619047,0.46616541353383456,0.5263157894736842,0.44155844155844154,0.43478260869565216,0.42063492063492064,0.4928571428571429,0.5178571428571429,0.48026315789473684,0.13636363636363635,0.08270676691729323,0.13333333333333333,25.80254391278013,0.5657894736842105,,0.06060606060606061,0.02127659574468085,0.07857142857142857,0.010638297872340425,0.06437125748502993,0.019858156028368795,0.02072538860103627,0.008968609865470852,,0.05555555555555555,0.04938271604938271,0.07352941176470588,0.07207207207207207,0.10344827586206896,0.026845637583892617,0.8,0.38961038961038963,0.5416666666666666,0.625,0.19805194805194806,0.36065573770491804,0.4,0.275974025974026,0.43529411764705883,0.43529411764705883,0.006493506493506494,,,,0.12987012987012986,0.2,0.20512820512820512,0.25,0.43478260869565216,0.6,0.043478260869565216,0.13043478260869565,,,0.4603174603174603,,,0.2222222222222222,0.07142857142857142,0.525974025974026,0.2,0.49961899350649347,0.5034909090909091,0.49386269841269836,0.13953488372093023,0.15894039735099338,0.08333333333333333,0.20977011494252873,8.011278195488721,25.42142857142857,0.17839374555792467,14.0,9.0,25.0,20.0,64.0,7.0,,20.0,33.0,3.0,13.0,,7.0,3.0,1.0,,,,0.25806451612903225,0.25806451612903225,0.5102040816326531,0.09836065573770492,,,0.035897435897435895,0.014492753623188406,0.2,0.13636363636363635,0.43243243243243246,0.16666666666666666,0.4827586206896552,,,1.0,0.023809523809523808,,1.0,0.025,True,,,,,,,,,
2228,1610612756,Alton Ford,Alton Ford,2228,PHX,4531.0,76.0,-31.0,141.0,139.0,57.0,51.0,18.0,280.0,4.0,7.0,,1.0,2.0,4.0,9.0,4.0,6.0,,,,,,,,,,,,12.0,22.0,,,4.0,28.0,156,1.0,2.0,,,3.0,8.0,,,9.0,6.0,,,,,,2.0,1.0,,1.0,,,,1.0,2.0,1.0,1.0,2.0,8.0,1.0,11.0,2.0,13.0,,1.0,1.0,,5.0,4.0,7.0,1.0,3.0,5.0,16.0,2.0,7.0,1.0,3.0,1.0,,,,,,9.0,57.0,3.0,,,,,,0.5454545454545454,0.5,0.5454545454545454,0.5,0.5,0.56,0.5,0.5,,0.09090909090909091,0.14285714285714285,19.51219512195122,0.7142857142857143,0.125,0.1702127659574468,0.018518518518518517,0.1111111111111111,0.07692307692307693,0.15384615384615385,0.029850746268656716,,0.05263157894736842,,0.1,0.09090909090909091,0.23076923076923078,0.125,,,,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.4090909090909091,0.4444444444444444,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,,,,,,,,,0.5,,,,,,0.25,,,,,0.3181818181818182,,0.4297590909090909,0.2843,0.434875,0.125,0.125,0.10714285714285714,0.32142857142857145,8.649999999999999,,0.40425531914893614,1.0,1.0,4.0,1.0,18.0,,,,2.0,,1.0,,2.0,,,,,,0.75,0.75,0.5,0.1111111111111111,,,,0.08333333333333333,0.75,0.75,0.75,,0.5,,,,,,,,True,,,,,,,,,
960,1610612756,Tony Delk,Tony Delk,960,PHX,7472.0,125.0,24.0,246.0,242.0,103.0,102.0,38.0,488.0,3.0,11.0,1.0,1.0,5.0,6.0,7.0,2.0,12.0,4.0,7.0,,2.0,3.0,7.0,14.0,1.0,1.0,1.0,3.0,11.0,30.0,11.0,21.0,5.0,60.0,232,3.0,5.0,1.0,1.0,9.0,16.0,3.0,6.0,27.0,12.0,21.0,12.0,2.0,14.0,7.0,1.0,13.0,2.0,15.0,1.0,7.0,1.0,5.0,32.0,1.0,3.0,4.0,13.0,,17.0,4.0,21.0,2.0,3.0,1.0,2.0,6.0,4.0,8.0,,3.0,2.0,6.0,,7.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,27.0,103.0,1.0,0.6363636363636364,0.5238095238095238,1.0,0.5,0.5238095238095238,0.36666666666666664,0.6,0.5392156862745098,0.75,0.5227272727272727,0.5555555555555556,0.75,0.54,0.4117647058823529,0.03333333333333333,0.09090909090909091,21.453287197231834,0.75,,0.1326530612244898,0.030303030303030304,0.12903225806451613,0.037037037037037035,0.13178294573643412,0.031746031746031744,,0.0625,,0.17857142857142858,0.125,0.10526315789473684,0.12,0.16666666666666666,0.07407407407407407,1.0,0.21568627450980393,0.2727272727272727,0.3,0.13725490196078433,0.8571428571428571,0.8571428571428571,0.23529411764705882,0.16666666666666666,0.16666666666666666,0.13725490196078433,0.5714285714285714,0.5714285714285714,1.0,0.27450980392156865,0.5,0.5384615384615384,0.42857142857142855,0.16666666666666666,1.0,,0.16666666666666666,1.0,1.0,0.22727272727272727,0.13636363636363635,0.6666666666666666,0.13636363636363635,0.3333333333333333,0.6274509803921569,0.5,0.5115794117647059,0.4557125,0.5003500000000001,0.038461538461538464,0.06451612903225806,0.15,0.45,9.526666666666667,24.623809523809523,0.4186991869918699,1.0,,7.0,4.0,10.0,1.0,,1.0,2.0,1.0,2.0,,,,,,,,0.45454545454545453,0.5,0.4375,,,,0.027777777777777776,0.05263157894736842,,0.5,1.0,,0.2,,,1.0,0.047619047619047616,,,0.07142857142857142,True,,,,,,,,,
