EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,DefAtRimReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffArc3ReboundPct,Clear Path Fouls,Blocked3s,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,on,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1043,1610612759,Amal McCaskill,Amal McCaskill,1043,SAS,3229.0,54,-14,101,104,38,15,12.0,205,3.0,6.0,1.0,2.0,3.0,2.0,8.0,2.0,5.0,16.0,5.0,15.0,106,1.0,2.0,2.0,2.0,8.0,4.0,8.0,8.0,2.0,4.0,5.0,1.0,1,4,1.0,6,6.0,12,2,1.0,1.0,4.0,2.0,2.0,2.0,6.0,2.0,4.0,2,10,1.0,2.0,9.0,1.0,3.0,2.0,5.0,1.0,4.0,5.0,3.0,2.0,8.0,38,1.0,0.8,0.8,0.3125,0.25,0.3125,0.25,0.375,0.5,0.36363636363636365,0.25,0.3333333333333333,0.25,22.608695652173914,0.6666666666666666,1.0,0.25,0.07692307692307693,0.13513513513513514,0.14285714285714285,0.0847457627118644,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.08333333333333333,0.11764705882352941,0.15384615384615385,0.14285714285714285,0.6,0.375,0.5,0.75,1.0,0.5,0.25,0.3333333333333333,0.5,0.125,1.0,0.375,0.6666666666666666,0.375,0.47299375000000005,0.475,0.4527375,0.16666666666666666,0.16666666666666666,0.13333333333333333,0.5333333333333333,7.05,0.37623762376237624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
120,1610612759,Steven Smith,Steven Smith,120,SAS,26084.0,435,109,837,828,365,294,100.0,1665,19.0,31.0,6.0,7.0,13.0,10.0,20.0,33.0,38.0,84.0,29.0,198.0,834,10.0,1.0,21.0,13.0,32.0,16.0,78.0,22.0,54.0,10.0,6.0,1.0,2,23,,25,7.0,32,10,5.0,5.0,12.0,8.0,12.0,4.0,24.0,,9.0,16,38,1.0,4.0,31.0,3.0,8.0,6.0,4.0,2.0,1.0,4.0,1.0,,78.0,365,9.0,0.2894736842105263,0.3142857142857143,0.4523809523809524,0.40625,0.6401515151515151,0.5535714285714286,0.6713286713286714,0.6666666666666666,0.6048387096774194,0.11904761904761904,0.22580645161290322,0.15,17.50524109014675,0.5,,0.029411764705882353,0.0701219512195122,0.020761245674740483,0.02631578947368421,0.06188118811881188,0.01634877384196185,0.02040816326530612,0.01020408163265306,0.03225806451612903,0.05434782608695652,0.1111111111111111,0.03225806451612903,0.25,0.23484848484848486,0.6129032258064516,0.7916666666666666,0.3684210526315789,0.15151515151515152,0.5,0.5882352941176471,0.2,0.25,0.4,0.23214285714285715,0.5384615384615384,0.5984848484848485,0.4931774809160305,0.5454076923076924,0.4844309090909092,0.058394160583941604,0.0898876404494382,0.10606060606060606,0.3939393939393939,9.302380952380952,0.43608124253285546,5.0,9.0,18.0,26.0,3.0,9.0,14.0,13.0,22.0,2.0,2.0,3.0,10.0,31.0,48.0,7.0,2.0,5.0,12.0,24.0,81.0,12.0,6.0,1.0,21.0,13.0,16.0,6.0,22.0,3.0,3.0,9.0,5.0,2.0,50.0,1.0,5.0,1.0,6.0,1.0,0.8709677419354839,0.6458333333333334,0.4,0.5,0.6595744680851063,0.7,0.6666666666666666,0.36363636363636365,0.0297029702970297,0.0196078431372549,0.2727272727272727,0.2727272727272727,0.2222222222222222,0.19696969696969696,0.6923076923076923,0.6923076923076923,0.9444444444444444,0.16666666666666666,0.5909090909090909,0.5909090909090909,0.7692307692307693,0.8333333333333334,0.4,0.2,0.13333333333333333,1.0,1.0,0.25,0.6428571428571429,0.17857142857142858,0.3,0.6190476190476191,24.743750000000002,,,,,,,,,,,,,,,,,,,,True,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,15318.0,255,59,477,498,213,197,67.0,975,6.0,16.0,4.0,2.0,8.0,5.0,8.0,10.0,13.0,34.0,14.0,67.0,471,5.0,2.0,2.0,6.0,15.0,11.0,35.0,12.0,14.0,3.0,6.0,2.0,4,17,,21,12.0,33,14,9.0,5.0,6.0,3.0,3.0,3.0,9.0,,3.0,6,11,1.0,1.0,31.0,1.0,10.0,6.0,7.0,2.0,5.0,7.0,5.0,,35.0,213,2.0,0.46153846153846156,0.46153846153846156,0.38235294117647056,0.4,0.4649122807017544,0.48,0.4652777777777778,0.1111111111111111,0.5,0.08823529411764706,0.125,0.125,14.594594594594595,0.6666666666666666,,0.07142857142857142,0.08018867924528301,0.036585365853658534,0.09090909090909091,0.08203125,0.047619047619047616,0.05454545454545454,0.037037037037037035,0.01818181818181818,0.1095890410958904,0.0821917808219178,0.1,0.7142857142857143,0.2807017543859649,0.375,0.42857142857142855,0.5,0.14035087719298245,0.625,0.7142857142857143,0.2,0.17543859649122806,0.6666666666666666,0.32,0.25,0.6842105263157895,0.542498245614035,0.5454,0.5576340000000001,0.15151515151515152,0.23255813953488372,0.029850746268656716,0.5223880597014925,8.091176470588236,0.44654088050314467,,2.0,7.0,14.0,1.0,3.0,7.0,2.0,9.0,,,1.0,3.0,9.0,23.0,,,1.0,4.0,10.0,27.0,,,,9.0,2.0,8.0,3.0,11.0,1.0,2.0,4.0,1.0,3.0,25.0,2.0,1.0,,,,1.0,0.391304347826087,,0.4,0.391304347826087,,,0.40350877192982454,0.045454545454545456,0.0625,0.2,0.2,1.0,0.24561403508771928,0.5,0.5,1.0,0.15789473684210525,0.2222222222222222,0.2222222222222222,1.0,,,0.16666666666666666,,,,0.28,0.42857142857142855,0.12,0.3333333333333333,0.2222222222222222,24.156521739130437,4.0,1.0,0.08695652173913043,0.12903225806451613,,,,,,,,,,,,,,,,True,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,58309.0,972,368,1845,1826,679,538,216.0,3671,106.0,156.0,41.0,39.0,55.0,86.0,193.0,76.0,222.0,425.0,201.0,645.0,1695,62.0,15.0,87.0,75.0,148.0,91.0,241.0,198.0,246.0,35.0,54.0,6.0,43,165,15.0,223,79.0,302,14,10.0,4.0,35.0,19.0,33.0,16.0,68.0,5.0,19.0,22,66,10.0,15.0,256.0,24.0,112.0,28.0,73.0,49.0,23.0,74.0,52.0,1.0,241.0,679,7.0,0.44594594594594594,0.495,0.5223529411764706,0.5067567567567568,0.5174825174825175,0.4966887417218543,0.591743119266055,0.6214285714285714,0.5906862745098039,0.08235294117647059,0.10897435897435898,0.08290155440414508,29.26014319809069,0.5147058823529411,0.3488372093023256,0.07407407407407407,0.2080706179066835,0.08667736757624397,0.215,0.2094662638469285,0.09034653465346534,0.10526315789473684,0.06435643564356436,0.09090909090909091,0.21722846441947566,0.18874172185430463,0.23076923076923078,0.7027027027027027,0.36363636363636365,0.6794871794871795,0.762589928057554,0.4811320754716981,0.44988344988344986,0.44559585492227977,0.4858757062146893,0.38372093023255816,0.17715617715617715,0.6612903225806451,0.36423841059602646,0.7090909090909091,0.372960372960373,0.446086013986014,0.4852089285714286,0.4511443708609271,0.21663442940038685,0.21832358674463936,0.13488372093023257,0.3736434108527132,7.263529411764705,0.36802168021680215,27.0,30.0,,,,,,,4.0,,,,3.0,,4.0,36.0,,,,3.0,,,44.0,,4.0,,48.0,25.0,73.0,21.0,4.0,31.0,6.0,11.0,171.0,13.0,10.0,2.0,,1.0,,,,,,0.5806451612903226,0.5806451612903226,0.009324009324009324,0.22321428571428573,0.0783132530120482,0.39473684210526316,0.40540540540540543,0.5,,,,,0.009324009324009324,,,,0.6585365853658537,0.14814814814814814,,,,,,,0.019867549668874173,,,27.724999999999998,19.0,,0.10270270270270271,0.09230769230769231,1.0,1.0,1.0,4.0,2.0,0.02631578947368421,0.12727272727272726,0.1590909090909091,,,,,,,,True,,,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,77362.0,1289,370,2455,2453,810,631,300.0,4908,28.0,54.0,3.0,10.0,19.0,14.0,28.0,97.0,77.0,179.0,68.0,399.0,2331,9.0,4.0,34.0,30.0,65.0,51.0,183.0,38.0,116.0,13.0,3.0,1.0,24,124,4.0,152,12.0,164,45,25.0,20.0,49.0,36.0,36.0,13.0,85.0,4.0,24.0,34,89,,12.0,83.0,4.0,12.0,25.0,15.0,5.0,7.0,16.0,10.0,,183.0,810,11.0,0.24675324675324675,0.25,0.4301675977653631,0.46153846153846156,0.5155763239875389,0.5076923076923077,0.5536723163841808,0.6296296296296297,0.5796178343949044,0.07262569832402235,0.18518518518518517,0.10714285714285714,15.617218071860549,0.5764705882352941,0.07407407407407407,0.009259259259259259,0.12062256809338522,0.0035087719298245615,0.09125475285171103,0.11463981409759876,0.009990917347865577,0.007462686567164179,0.003816793893129771,,0.11363636363636363,0.13010204081632654,0.095,0.625,0.16822429906542055,0.5185185185185185,0.6363636363636364,0.35714285714285715,0.08722741433021806,0.5,0.56,0.07142857142857142,0.30218068535825543,0.12,0.14615384615384616,0.5263157894736842,0.6105919003115264,0.4905938679245283,0.50973,0.47899212598425184,0.0364741641337386,0.06417112299465241,0.08521303258145363,0.45864661654135336,11.59608938547486,0.329938900203666,2.0,35.0,19.0,40.0,5.0,7.0,19.0,40.0,102.0,4.0,11.0,17.0,46.0,59.0,142.0,3.0,8.0,16.0,24.0,65.0,126.0,51.0,2.0,,102.0,40.0,157.0,48.0,205.0,22.0,26.0,87.0,31.0,39.0,458.0,,14.0,4.0,12.0,3.0,0.711864406779661,0.4154929577464789,0.5,0.36923076923076925,0.4154929577464789,0.3333333333333333,0.6,0.4423676012461059,0.11619718309859155,,0.36082474226804123,0.36082474226804123,0.22857142857142856,0.12461059190031153,0.475,0.475,0.8947368421052632,0.3177570093457944,0.39215686274509803,0.39215686274509803,0.625,0.6666666666666666,,0.2,0.44,0.36363636363636365,0.75,0.14615384615384616,0.3684210526315789,0.35384615384615387,0.3695652173913043,0.39215686274509803,24.74788732394366,8.0,3.0,0.032520325203252036,0.03550295857988166,,1.0,1.0,,,,0.025974025974025976,0.07936507936507936,4.0,0.8,1.0,,,,,True,,,,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,56026.0,934,302,1769,1773,546,398,219.0,3542,67.0,93.0,2.0,19.0,25.0,16.0,46.0,57.0,98.0,196.0,70.0,350.0,1658,13.0,2.0,17.0,29.0,52.0,30.0,115.0,106.0,90.0,13.0,6.0,,17,50,,67,7.0,74,18,12.0,6.0,12.0,7.0,16.0,5.0,28.0,1.0,3.0,18,34,2.0,2.0,89.0,11.0,32.0,17.0,9.0,4.0,3.0,9.0,6.0,,115.0,546,1.0,0.5408163265306123,0.5463917525773195,0.5,0.5576923076923077,0.49295774647887325,0.53125,0.5403726708074534,0.4473684210526316,0.576530612244898,0.0663265306122449,0.07526881720430108,0.13043478260869565,17.232890201871,0.42857142857142855,,,0.06720430107526881,0.00974025974025974,0.08018867924528301,0.0700836820083682,0.00875,0.016129032258064516,0.005291005291005291,0.008298755186721992,0.05343511450381679,0.07042253521126761,0.09316770186335403,0.6666666666666666,0.3274647887323944,0.7204301075268817,0.7790697674418605,0.5970149253731343,0.1619718309859155,0.34782608695652173,0.4,0.3125,0.2007042253521127,0.11764705882352941,0.3125,0.76,0.6373239436619719,0.5289586572438164,0.44444411764705877,0.5086168749999999,0.10491803278688525,0.14746543778801843,0.04857142857142857,0.32857142857142857,7.43673469387755,0.30864895421141886,1.0,15.0,13.0,28.0,1.0,3.0,10.0,15.0,60.0,,3.0,6.0,18.0,28.0,88.0,6.0,1.0,4.0,9.0,28.0,75.0,9.0,2.0,1.0,59.0,15.0,65.0,31.0,96.0,16.0,15.0,26.0,16.0,23.0,223.0,1.0,4.0,5.0,2.0,2.0,0.8928571428571429,0.3181818181818182,0.25,0.32142857142857145,0.3218390804597701,0.46153846153846156,0.4411764705882353,0.30985915492957744,0.08080808080808081,0.007142857142857143,0.2631578947368421,0.2631578947368421,0.5333333333333333,0.09859154929577464,0.4642857142857143,0.4642857142857143,1.0,0.2112676056338028,0.25,0.25,0.8,0.5,1.0,0.058823529411764705,0.17647058823529413,,,0.125,0.3,0.225,0.3333333333333333,0.2542372881355932,24.735227272727272,1.0,1.0,0.005434782608695652,0.007874015748031496,,,,,,,,0.0392156862745098,1.0,1.0,1.0,,,,,True,,,,
1520,1610612759,Charles Smith,Charles Smith,1520,SAS,23048.0,384,83,742,746,208,172,89.0,1488,33.0,58.0,9.0,7.0,14.0,13.0,23.0,25.0,50.0,106.0,23.0,180.0,710,13.0,,26.0,9.0,27.0,9.0,45.0,38.0,62.0,11.0,6.0,1.0,6,22,1.0,29,8.0,37,17,14.0,3.0,10.0,6.0,9.0,4.0,19.0,2.0,8.0,18,41,2.0,4.0,35.0,5.0,14.0,6.0,20.0,8.0,9.0,22.0,13.0,1.0,45.0,208,2.0,0.38,0.40425531914893614,0.4716981132075472,0.3333333333333333,0.47865853658536583,0.46153846153846156,0.5027932960893855,0.6190476190476191,0.5,0.10377358490566038,0.15517241379310345,0.08695652173913043,23.376623376623375,0.5263157894736842,0.07142857142857142,0.02857142857142857,0.07801418439716312,0.024,0.06741573033707865,0.07547169811320754,0.020710059171597635,0.012048192771084338,0.02702702702702703,0.03225806451612903,0.1134020618556701,0.06666666666666667,0.05084745762711865,0.5909090909090909,0.35365853658536583,0.5689655172413793,0.673469387755102,0.48484848484848486,0.1402439024390244,0.5652173913043478,0.6190476190476191,0.15384615384615385,0.1524390243902439,0.45,0.358974358974359,0.5,0.7073170731707317,0.5326457317073171,0.537365625,0.5191961538461539,0.08092485549132948,0.12173913043478261,0.14444444444444443,0.25,6.343396226415094,0.2803234501347709,5.0,4.0,5.0,20.0,,3.0,4.0,14.0,38.0,4.0,7.0,3.0,8.0,19.0,58.0,7.0,4.0,7.0,6.0,12.0,54.0,3.0,6.0,,38.0,14.0,24.0,4.0,28.0,2.0,2.0,16.0,4.0,4.0,60.0,1.0,2.0,,,3.0,0.9473684210526315,0.3275862068965517,0.5714285714285714,0.5,0.3275862068965517,0.5384615384615384,0.65,0.35365853658536583,0.05,0.012195121951219513,0.16,0.16,0.25,0.12195121951219512,0.25,0.2631578947368421,1.0,0.23170731707317074,0.3684210526315789,0.3684210526315789,0.9285714285714286,0.5555555555555556,0.6,,0.35,0.5714285714285714,1.0,0.10256410256410256,0.75,0.20512820512820512,0.375,0.3684210526315789,24.73793103448276,1.0,,0.011363636363636364,0.016666666666666666,,2.0,1.0,,,,,0.1,,,,1.0,1.0,0.017241379310344827,0.05,True,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,6746.0,112,24,227,218,94,62,24.0,445,7.0,13.0,2.0,2.0,4.0,,,4.0,8.0,17.0,15.0,46.0,219,3.0,,5.0,2.0,5.0,10.0,17.0,6.0,10.0,3.0,2.0,,1,9,,10,3.0,13,4,2.0,2.0,4.0,2.0,1.0,2.0,5.0,,1.0,4,7,,,18.0,,5.0,4.0,,,,,,,17.0,94,,0.375,0.375,0.47058823529411764,0.4,0.5344827586206896,0.4375,0.6052631578947368,0.5,0.6071428571428571,0.17647058823529413,0.23076923076923078,,16.862745098039216,0.8,,,0.08411214953271028,0.025974025974025976,0.07142857142857142,0.08264462809917356,0.03,,0.047619047619047616,0.030303030303030304,0.15625,0.05263157894736842,0.09090909090909091,,0.4482758620689655,0.5384615384615384,0.7,0.42857142857142855,,,,,0.13793103448275862,0.4,0.5,0.5,0.8620689655172413,0.5765827586206896,0.46185,0.55678125,0.14705882352941177,0.22727272727272727,0.10869565217391304,0.3695652173913043,5.111764705882353,0.41409691629955947,,1.0,2.0,3.0,,1.0,1.0,3.0,9.0,1.0,2.0,,2.0,5.0,12.0,1.0,1.0,2.0,1.0,3.0,15.0,,,,9.0,3.0,6.0,10.0,16.0,4.0,6.0,2.0,,4.0,42.0,,,,,,1.0,0.4166666666666667,0.5,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.5,0.41379310344827586,0.05405405405405406,,0.25,0.25,,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,0.3103448275862069,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.5,1.0,0.125,1.0,0.25,,0.3333333333333333,24.600000000000005,1.0,1.0,0.043478260869565216,0.058823529411764705,,,,,,,,,,,,,,,,True,,,,
685,1610612759,Cherokee Parks,Cherokee Parks,685,SAS,4489.0,75,2,150,146,74,45,21.0,296,7.0,8.0,6.0,3.0,3.0,1.0,7.0,13.0,12.0,28.0,,24.0,147,8.0,,12.0,6.0,15.0,,12.0,14.0,10.0,1.0,3.0,3.0,2,10,,12,10.0,22,1,1.0,,4.0,1.0,2.0,3.0,6.0,1.0,3.0,3,11,,2.0,2.0,,1.0,,4.0,2.0,2.0,4.0,3.0,,12.0,74,2.0,0.5833333333333334,0.7777777777777778,0.42857142857142855,0.4,0.42857142857142855,0.4,0.41379310344827586,0.75,0.375,0.03571428571428571,,0.14285714285714285,19.662921348314608,0.6666666666666666,,0.3333333333333333,0.18518518518518517,0.05,0.13333333333333333,0.17391304347826086,0.10144927536231885,0.06666666666666667,0.041666666666666664,0.047619047619047616,0.23809523809523808,0.13043478260869565,0.07692307692307693,0.75,0.2857142857142857,0.875,0.875,0.42857142857142855,0.25,0.14285714285714285,0.16666666666666666,,0.4642857142857143,0.75,0.2,1.0,0.2857142857142857,0.46293928571428566,0.5310714285714285,0.4518733333333333,0.034482758620689655,0.034482758620689655,0.5,0.5,10.185714285714285,0.49333333333333335,5.0,4.0,,,,,,,,,,,,,,6.0,,,,,,,6.0,,,,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,,,,,,,,,,,0.75,0.75,,0.2,,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,0.8333333333333334,0.4,,,,,,,,,,,4.0,,0.4444444444444444,0.5714285714285714,,,,,,,,0.5,,,,,,,,True,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,31358.0,523,149,990,992,295,190,125.0,1982,57.0,96.0,30.0,13.0,26.0,15.0,40.0,40.0,83.0,176.0,67.0,233.0,954,40.0,12.0,52.0,15.0,40.0,18.0,48.0,96.0,70.0,22.0,48.0,1.0,21,77,9.0,107,57.0,164,19,13.0,6.0,18.0,8.0,8.0,10.0,26.0,2.0,5.0,21,44,3.0,1.0,103.0,9.0,45.0,11.0,34.0,18.0,15.0,34.0,19.0,,48.0,295,5.0,0.5783132530120482,0.75,0.4715909090909091,0.375,0.4715909090909091,0.375,0.5224215246636771,0.5306122448979592,0.4444444444444444,0.125,0.125,0.175,21.82296231375986,0.6923076923076923,0.4090909090909091,0.025,0.18509615384615385,0.138328530259366,0.2079207920792079,0.1895551257253385,0.12307692307692308,0.1724137931034483,0.15306122448979592,0.09774436090225563,0.2517985611510791,0.1566265060240964,0.15942028985507245,0.5588235294117647,0.5454545454545454,0.59375,0.6785714285714286,0.5087719298245614,0.22727272727272727,0.375,0.45454545454545453,0.5333333333333333,0.22727272727272727,0.75,0.65,0.5,0.5454545454545454,0.5030102272727273,0.5387264705882353,0.5193375,0.21226415094339623,0.21226415094339623,0.22317596566523606,0.20600858369098712,6.242045454545456,0.29797979797979796,20.0,11.0,,,,,,,,,,,,,,20.0,,,,,,,38.0,,,,16.0,3.0,19.0,2.0,1.0,11.0,2.0,3.0,41.0,10.0,2.0,,,1.0,,,,,,0.5,0.5,,0.14414414414414414,0.14084507042253522,0.275,0.2972972972972973,1.0,,,,,,,,,0.6666666666666666,0.05,,,,,,,,,,,8.0,2.0,0.07407407407407407,0.041666666666666664,,,,3.0,1.0,0.075,0.1388888888888889,0.3125,,,,,,,,True,,,,
