EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3Assists,OffThreePtRebounds,LostBallTurnovers,BlockedLongMidRange,ShortMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,ShortMidRangeFGM,HeaveAttempts,SecondChanceTurnovers,Loose Ball Fouls,BlockedAtRim,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,Offensive Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LongMidRangePctBlocked,PtsUnassisted3s,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,on,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,OffensiveGoaltends,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
1507,1610612757,Derek Anderson,Derek Anderson,1507,POR,7126.0,119,-21,213,213,79,67,32,426,2.0,7.0,1.0,1.0,6.0,5.0,15.0,5.0,8.0,1.0,1.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,1.0,7,28,8.0,14.0,11.0,49,236,2.0,2.0,2.0,6.0,2.0,8,2.0,3.0,4.0,14,12,2.0,24.0,6.0,3.0,2.0,11.0,6.0,17.0,6.0,7.0,2.0,2.0,40.0,1.0,2.0,5,7,1.0,8,8.0,6.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,2.0,4.0,7.0,12.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,14,79,1.0,0.8571428571428571,0.8571428571428571,1.0,0.5714285714285714,1.0,0.6666666666666666,0.5714285714285714,0.25,0.25,0.4523809523809524,0.75,0.45454545454545453,0.5106382978723404,0.75,0.5384615384615384,0.3333333333333333,0.07142857142857142,0.2857142857142857,20.8,0.4,0.06578947368421052,0.011627906976744186,0.06896551724137931,0.06666666666666667,0.009708737864077669,0.024390243902439025,0.15384615384615385,0.03125,0.2,1.0,0.16666666666666666,0.2857142857142857,0.4,0.5,0.14285714285714285,0.35714285714285715,0.3333333333333333,0.3333333333333333,1.0,0.19047619047619047,0.625,0.625,1.0,0.14285714285714285,0.5,0.5,1.0,0.25,1.0,1.0,0.25,1.0,1.0,0.09090909090909091,1.0,0.18181818181818182,0.5,0.09090909090909091,1.0,0.5,0.5,0.48035595238095247,0.49107500000000004,0.4332318181818182,0.10869565217391304,0.15625,0.12244897959183673,0.2857142857142857,12.553571428571429,23.821428571428573,0.37089201877934275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1594,1610612757,Rick Brunson,Rick Brunson,1594,POR,4805.0,80,-56,148,149,52,49,22,297,4.0,9.0,1.0,2.0,1.0,5.0,8.0,,,,,,,,1.0,,,,,9,18,,1.0,3.0,21,183,1.0,,,,2.0,6,,,3.0,7,6,12.0,,1.0,,3.0,14.0,3.0,17.0,1.0,4.0,2.0,8.0,37.0,2.0,1.0,6,7,5.0,12,5.0,1.0,4.0,9.0,2.0,7.0,2.0,,,11.0,4.0,4.0,8.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,7,52,,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.47368421052631576,,0.3333333333333333,0.5,,0.4375,0.05263157894736842,0.16666666666666666,0.2222222222222222,18.497109826589597,0.8181818181818182,0.11764705882352941,0.03636363636363636,0.058823529411764705,0.10294117647058823,0.07042253521126761,0.04,0.1111111111111111,0.2,,1.0,0.47368421052631576,0.4444444444444444,0.5714285714285714,0.25,0.05263157894736842,0.42105263157894735,0.625,0.625,0.4,,,,,0.05263157894736842,,,,,,,,,,0.3333333333333333,0.5,,,,,0.5263157894736842,,0.5137763157894738,0.4776,0.48658333333333337,0.05,0.05263157894736842,,0.3333333333333333,8.95,25.9,0.35135135135135137,2.0,3.0,2.0,1.0,1.0,0.1875,0.0625,0.1,0.3333333333333333,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1719,1610612757,Bonzi Wells,Bonzi Wells,1719,POR,3995.0,67,-44,119,133,43,67,15,252,6.0,8.0,4.0,5.0,6.0,4.0,13.0,,3.0,,1.0,,2.0,1.0,5.0,,,,2.0,11,27,1.0,8.0,4.0,29,153,3.0,,1.0,,7.0,12,,4.0,1.0,15,14,8.0,3.0,4.0,1.0,2.0,4.0,,4.0,,4.0,,,8.0,,3.0,3,6,,6,,,,5.0,,1.0,2.0,2.0,,7.0,1.0,,4.0,7.0,1.0,,4.0,,2.0,1.0,2.0,1.0,15,43,2.0,0.6363636363636364,0.6363636363636364,1.0,0.125,,,0.14285714285714285,0.4074074074074074,0.5833333333333334,0.35714285714285715,,0.4375,0.3815789473684211,,0.4411764705882353,0.22857142857142856,0.07407407407407407,,32.142857142857146,0.7142857142857143,0.061224489795918366,,0.23076923076923078,0.0967741935483871,,,0.05555555555555555,0.125,,0.5,0.22857142857142856,0.75,0.75,0.6666666666666666,0.17142857142857143,0.37142857142857144,0.3076923076923077,0.3076923076923077,0.5,0.08571428571428572,,,,0.14285714285714285,0.2,0.2,1.0,0.25,,,,,,0.3125,0.8,0.125,,0.125,,0.45714285714285713,0.25,0.5087911764705882,0.397575,0.5296833333333334,0.10526315789473684,0.13333333333333333,,0.5172413793103449,10.848148148148148,27.9125,0.36134453781512604,,,4.0,,0.3333333333333333,,,,,0.3,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2257,1610612757,Ruben Boumtje-Boumtje,Ruben Boumtje-Boumtje,2257,POR,14689.0,245,-88,449,464,149,169,64,913,12.0,22.0,2.0,7.0,9.0,,1.0,,,,,,,,,,,,,13,32,,,13.0,39,512,10.0,,,16.0,2.0,12,,,5.0,9,20,6.0,,,,5.0,2.0,2.0,4.0,1.0,2.0,,,10.0,18.0,4.0,25,34,21.0,55,3.0,2.0,1.0,6.0,1.0,3.0,8.0,,,14.0,7.0,15.0,38.0,25.0,4.0,,12.0,3.0,16.0,4.0,16.0,11.0,9,149,4.0,0.7692307692307693,1.0,,,,,,0.40625,0.16666666666666666,0.40625,0.5,0.16666666666666666,0.45348837209302323,0.5714285714285714,0.25,,0.15625,0.13636363636363635,10.857142857142858,0.42857142857142855,0.14705882352941177,0.09944751381215469,0.07547169811320754,0.13004484304932734,0.09170305676855896,0.10975609756097561,0.1016949152542373,0.13432835820895522,0.0625,0.6875,0.6875,0.5454545454545454,0.631578947368421,0.75,0.28125,0.03125,,,,,,,,,,,,,,,,,,0.5833333333333334,0.2857142857142857,,,,,0.6875,,0.518809375,0.5782125,0.48140000000000005,0.3,0.3,0.41025641025641024,0.23076923076923078,2.359375,,0.33184855233853006,1.0,3.0,3.0,,0.2222222222222222,0.0625,0.08333333333333333,0.058823529411764705,0.07142857142857142,0.08108108108108109,1.0,,3.0,9.0,12.0,0.1111111111111111,0.14285714285714285,1.0,5.0,10.0,5.0,6.0,6.0,5.0,1.0,5.0,3.0,2.0,1.0,0.5,0.29411764705882354,0.09803921568627451,0.22727272727272727,0.07142857142857142,1.0,0.5,0.4,,,,,,,,True,,,,,,,,,
431,1610612757,Shawn Kemp,Shawn Kemp,431,POR,3635.0,61,-31,114,110,20,19,15,224,4.0,7.0,,,2.0,3.0,8.0,,,,,,,,,,,,,8,17,,,6.0,22,134,,,,1.0,,1,,,3.0,3,12,4.0,,,,1.0,2.0,,2.0,,1.0,,1.0,4.0,,3.0,4,8,,8,4.0,4.0,,1.0,1.0,1.0,5.0,1.0,,6.0,1.0,4.0,10.0,10.0,,,5.0,,1.0,,1.0,1.0,3,20,,0.75,0.75,,,,,,0.47058823529411764,,0.47058823529411764,,,0.5,0.5,0.5,,0.058823529411764705,0.14285714285714285,22.22222222222222,0.16666666666666666,0.15384615384615385,,0.16666666666666666,0.1590909090909091,,,0.1,0.2,0.14285714285714285,1.0,0.4117647058823529,0.5714285714285714,0.6666666666666666,0.5,0.11764705882352941,0.47058823529411764,0.375,0.375,1.0,,,,,,,,,,,,,,,,,,,,,0.4117647058823529,,0.5001058823529412,,0.3825,0.22727272727272727,0.22727272727272727,0.045454545454545456,0.13636363636363635,11.1,,0.17543859649122806,,,,,,,,,,0.18181818181818182,1.0,,1.0,1.0,1.0,0.5,0.5,1.0,,,,1.0,,1.0,,3.0,,,,,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,
739,1610612757,Rasheed Wallace,Rasheed Wallace,739,POR,7387.0,123,-37,209,223,64,72,28,432,11.0,17.0,1.0,4.0,17.0,4.0,15.0,,3.0,,1.0,,2.0,2.0,11.0,,,2.0,6.0,22,49,2.0,14.0,12.0,62,245,5.0,,1.0,6.0,3.0,11,2.0,8.0,,12,24,20.0,6.0,11.0,2.0,3.0,5.0,1.0,6.0,,2.0,,3.0,13.0,9.0,6.0,9,20,9.0,29,2.0,1.0,1.0,,,,3.0,2.0,1.0,3.0,,6.0,9.0,12.0,2.0,,7.0,,5.0,2.0,5.0,2.0,12,64,,0.5454545454545454,0.6,1.0,0.14285714285714285,,0.25,0.14285714285714285,0.4489795918367347,0.2727272727272727,0.3968253968253968,0.5,0.3157894736842105,0.45588235294117646,0.5,0.3157894736842105,0.2222222222222222,0.061224489795918366,0.058823529411764705,28.86178861788618,,0.10344827586206896,0.10227272727272728,0.23076923076923078,0.13274336283185842,0.08035714285714286,0.12195121951219512,0.06666666666666667,0.1724137931034483,0.14285714285714285,0.4,0.2698412698412698,0.6470588235294118,0.6875,0.5454545454545454,0.2698412698412698,0.23809523809523808,0.26666666666666666,0.26666666666666666,0.5,0.047619047619047616,,,,0.1746031746031746,0.18181818181818182,0.18181818181818182,1.0,0.16666666666666666,,,,,,0.21052631578947367,0.25,0.10526315789473684,,0.3157894736842105,0.3333333333333333,0.49206349206349204,0.18181818181818182,0.4646380952380953,0.5214416666666667,0.46531052631578934,0.10294117647058823,0.12962962962962962,0.0967741935483871,0.1935483870967742,8.555102040816328,24.235714285714288,0.3062200956937799,1.0,,,,0.11764705882352941,,0.05,,,0.2631578947368421,7.0,,,,3.0,0.4117647058823529,0.4666666666666667,0.5714285714285714,3.0,5.0,3.0,,4.0,5.0,1.0,,,,,0.6,0.5,0.1111111111111111,0.07142857142857142,0.029411764705882353,0.8333333333333334,0.6,,,,,,,,,True,,,,,,,,,
1739,1610612757,Ruben Patterson,Ruben Patterson,1739,POR,7950.0,132,-52,235,234,54,48,38,469,13.0,21.0,2.0,5.0,8.0,2.0,13.0,,,,,,,2.0,4.0,,1.0,1.0,1.0,19,42,2.0,4.0,15.0,59,272,10.0,,1.0,8.0,5.0,12,1.0,1.0,4.0,17,12,26.0,6.0,4.0,2.0,8.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,7.0,2.0,7,9,10.0,19,6.0,4.0,2.0,2.0,1.0,,7.0,1.0,1.0,9.0,2.0,1.0,7.0,18.0,,,6.0,3.0,1.0,,1.0,,17,54,1.0,0.3157894736842105,0.35294117647058826,1.0,0.5,,1.0,0.5,0.4523809523809524,0.4166666666666667,0.4782608695652174,0.2727272727272727,0.5,0.5363636363636364,0.3333333333333333,0.53125,0.08695652173913043,0.19047619047619047,0.19047619047619047,23.021582733812952,0.2222222222222222,0.08860759493670886,0.0707070707070707,0.06666666666666667,0.08256880733944955,0.08196721311475409,0.06,,0.16666666666666666,0.1111111111111111,,0.45652173913043476,0.6190476190476191,0.7647058823529411,0.46153846153846156,0.17391304347826086,0.2826086956521739,0.15384615384615385,0.16666666666666666,,,,,,0.08695652173913043,0.5,0.5,1.0,,,,0.09090909090909091,,,0.38461538461538464,0.4,,,0.07692307692307693,1.0,0.5434782608695652,0.5,0.4984956521739129,0.5343555555555556,0.4512538461538462,0.11538461538461539,0.125,0.13559322033898305,0.288135593220339,6.9523809523809526,24.85,0.2297872340425532,,3.0,2.0,1.0,0.375,0.13043478260869565,0.11538461538461539,0.1111111111111111,0.2,0.047619047619047616,4.0,,,,,0.5,0.8,,3.0,6.0,3.0,2.0,4.0,,,2.0,,,,0.3,,0.043478260869565216,0.0625,,0.5454545454545454,0.5,,0.07692307692307693,,,,,,,True,,,,,,,,,
2216,1610612757,Zach Randolph,Zach Randolph,2216,POR,2566.0,43,-3,86,89,41,49,14,175,5.0,8.0,3.0,5.0,2.0,,2.0,,,,,,,,,,,,,5,12,,,6.0,16,90,6.0,,,9.0,3.0,6,,,5.0,11,6,4.0,,,,1.0,1.0,,1.0,,1.0,,,2.0,8.0,,9,9,8.0,17,3.0,1.0,2.0,3.0,,2.0,1.0,,,4.0,2.0,1.0,4.0,9.0,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,11,41,1.0,0.6,1.0,,,,,,0.4166666666666667,0.5,0.4166666666666667,0.5,0.5,0.5,0.5625,0.55,,0.08333333333333333,,19.607843137254903,0.75,0.23076923076923078,0.25,,0.20454545454545456,0.21052631578947367,0.23076923076923078,0.36363636363636365,0.17647058823529413,,1.0,0.6666666666666666,0.625,0.625,0.6,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,0.8333333333333334,0.6,,,,,0.6666666666666666,,0.5503999999999999,0.6095833333333335,0.5579833333333334,0.26666666666666666,0.26666666666666666,0.5625,0.6875,3.8166666666666664,,0.47674418604651164,,,1.0,,0.5,,0.3,,,,,,1.0,2.0,,,,,3.0,6.0,3.0,3.0,4.0,,1.0,1.0,,,,0.5,,0.2222222222222222,0.18181818181818182,0.2,1.0,0.5,0.3333333333333333,,,,,,,,True,,,,,,,,,
937,1610612757,Scottie Pippen,Scottie Pippen,937,POR,2289.0,38,-5,72,76,25,36,7,148,1.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,3.0,6.0,,,,,3,6,4.0,7.0,,18,78,,,,,1.0,3,,,,2,2,4.0,12.0,6.0,3.0,1.0,4.0,,4.0,,3.0,,1.0,8.0,2.0,2.0,2,4,2.0,6,1.0,,1.0,,,,,,,,,2.0,3.0,,,,,,,,,,2,25,,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,,,0.5714285714285714,0.5,0.3333333333333333,0.6923076923076923,,0.3333333333333333,0.6923076923076923,,0.3333333333333333,0.5384615384615384,0.16666666666666666,0.5,16.25,,0.06451612903225806,0.07407407407407407,0.3333333333333333,0.10810810810810811,0.05714285714285714,0.18181818181818182,,0.1111111111111111,0.5,,0.15384615384615385,0.5,1.0,1.0,0.15384615384615385,0.15384615384615385,0.5,0.5,,0.07692307692307693,1.0,1.0,1.0,0.46153846153846156,0.5,0.5,1.0,,,,,,,0.3333333333333333,,,,,,0.6923076923076923,0.5,0.5275500000000001,,0.4784333333333333,,,,0.1111111111111111,9.75,24.82857142857143,0.3472222222222222,,,,,,,,,,0.25,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,True,,,,,,,,,
348,1610612757,Mitchell Butler,Mitchell Butler,348,POR,1507.0,25,-12,50,54,23,25,8,104,2.0,6.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,,,3,8,1.0,2.0,4.0,13,53,3.0,,,2.0,1.0,5,1.0,1.0,2.0,7,2,4.0,3.0,,,,,,,,,,,,3.0,1.0,3,4,3.0,7,,,,1.0,,1.0,,,,1.0,1.0,,2.0,6.0,,,1.0,2.0,1.0,1.0,1.0,,7,23,,0.3333333333333333,0.5,1.0,0.5,,1.0,0.5,0.375,0.2,0.45,0.3333333333333333,0.4166666666666667,0.5,0.3333333333333333,0.4375,0.2,,,23.333333333333336,1.0,0.13043478260869565,0.15,0.125,0.12903225806451613,0.11538461538461539,0.125,0.2857142857142857,0.1,,,0.6,0.3333333333333333,0.3333333333333333,,0.1,0.1,1.0,1.0,1.0,0.2,0.5,0.5,1.0,,,,,,,,,,,0.8333333333333334,0.2,0.16666666666666666,1.0,,,0.8,,0.58362,0.6276333333333333,0.5924833333333334,0.09090909090909091,0.1111111111111111,0.15384615384615385,0.5384615384615384,3.7750000000000004,22.5,0.46,,,,,,,0.16666666666666666,,,0.16666666666666666,,,,1.0,,,,,1.0,3.0,1.0,,2.0,,1.0,,,,,0.3333333333333333,,0.16666666666666666,,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,
