EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGA,OffTwoPtRebounds,FTDefRebounds,Offensive Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PtsPutbacks,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Clear Path Fouls,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Corner3PctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,BlockedCorner3
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,15855.0,264,-8,497,500,179,212,74,997,5,13,1.0,2.0,1,4,4.0,10,23,44,2.0,9.0,22.0,2.0,3.0,4.0,10.0,32,67,9.0,24.0,15,106,508,6,9,2.0,3.0,2.0,20,17,27,4.0,10.0,10,56,30,34,24.0,3.0,22.0,9.0,1,26,6.0,32,5.0,1.0,11,1.0,14,70,1.0,5,18,23,1,24,9,7,2.0,19,1.0,14,3,1.0,5,22,3,14,27,2.0,19,1.0,2.0,4,5,3.0,3.0,3.0,3.0,56,179,3,0.46875,0.46875,0.8888888888888888,0.375,0.6666666666666666,0.4,0.375,0.47761194029850745,0.6666666666666666,0.6296296296296297,0.5,0.75,0.6216216216216216,0.5303030303030303,0.7692307692307693,0.6511627906976745,0.26373626373626374,0.014925373134328358,0.022727272727272728,20.683760683760685,0.8636363636363636,0.10227272727272728,0.1,0.024390243902439025,0.10176991150442478,0.004424778761061947,0.03225806451612903,0.10204081632653061,0.05454545454545454,0.1388888888888889,0.11363636363636363,1.0,0.14285714285714285,0.38461538461538464,0.38461538461538464,0.8,0.10989010989010989,0.4,0.4,0.25,0.4835164835164835,0.5227272727272727,0.5348837209302325,0.43478260869565216,0.02197802197802198,0.24175824175824176,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.16666666666666666,0.5,1.0,0.25,0.6666666666666666,1.0,0.10810810810810811,0.25,0.2702702702702703,0.4,0.4065934065934066,0.4090909090909091,0.45372472527472535,0.43672222222222223,0.4319581081081081,0.0425531914893617,0.05714285714285714,0.18867924528301888,0.5283018867924528,13.683582089552237,24.695833333333336,0.36016096579476864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1900,1610612762,Quincy Lewis,Quincy Lewis,1900,UTA,7134.0,119,-13,223,226,104,81,28,449,5,9,1.0,1.0,3,5,1.0,5,9,17,5.0,,1.0,,,,1.0,15,31,2.0,6.0,3,39,241,1,3,,,,2,7,10,,3.0,2,16,22,8,6.0,,1.0,,3,7,5.0,12,4.0,1.0,3,1.0,3,29,1.0,3,8,12,2,14,4,4,,4,2.0,3,7,,1,11,6,7,22,1.0,4,,,1,1,1.0,,1.0,,16,104,3,0.7333333333333333,0.7333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,0.4838709677419355,0.3333333333333333,0.7,0.4864864864864865,0.3333333333333333,0.5384615384615384,0.5,0.3333333333333333,0.5714285714285714,0.16216216216216217,0.0967741935483871,,19.607843137254903,0.36363636363636365,0.0975609756097561,0.13043478260869565,0.06666666666666667,0.10476190476190476,0.0196078431372549,0.1111111111111111,0.13636363636363635,0.047619047619047616,0.10256410256410256,0.16666666666666666,,0.24324324324324326,0.5555555555555556,0.7142857142857143,0.8,0.13513513513513514,0.2,0.25,,0.4594594594594595,0.5294117647058824,0.5294117647058824,0.7777777777777778,0.13513513513513514,0.02702702702702703,,,,0.3333333333333333,1.0,1.0,,,,0.38461538461538464,0.6,0.07692307692307693,,0.40540540540540543,,0.482195945945946,0.5414,0.5313653846153846,0.02631578947368421,0.03125,0.05128205128205128,0.41025641025641024,12.670967741935483,23.683333333333334,0.4663677130044843,2.0,2.0,1.0,1.0,4.0,1.0,2.0,0.2222222222222222,0.2,0.125,0.011494252873563218,0.037037037037037035,0.4,0.4,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,30906.0,515,106,978,983,359,411,149,1961,53,95,16.0,27.0,20,42,3.0,15,4,16,8.0,4.0,24.0,1.0,2.0,,11.0,60,126,6.0,32.0,61,199,930,16,28,1.0,2.0,10.0,45,22,52,,13.0,28,72,74,46,15.0,3.0,24.0,4.0,18,26,1.0,27,,1.0,16,3.0,7,55,10.0,10,45,67,40,107,28,17,11.0,13,3.0,10,15,4.0,3,28,5,15,34,2.0,91,1.0,,36,10,36.0,4.0,36.0,22.0,72,359,4,0.6166666666666667,0.7551020408163265,0.8333333333333334,0.1875,0.5,,0.1875,0.47619047619047616,0.5714285714285714,0.4230769230769231,0.43670886075949367,0.5833333333333334,0.3384615384615385,0.49014778325123154,0.5921052631578947,0.41379310344827586,0.20253164556962025,0.14285714285714285,0.125,20.08695652173913,0.4642857142857143,0.12534818941504178,0.12048192771084337,0.09009009009009009,0.1244343891402715,0.08496732026143791,0.09195402298850575,0.08080808080808081,0.11926605504587157,0.15894039735099338,0.12307692307692308,0.6111111111111112,0.6012658227848101,0.5578947368421052,0.6463414634146342,0.6226415094339622,0.0949367088607595,0.2,0.25,0.6666666666666666,0.10126582278481013,0.25,0.2857142857142857,0.5,0.05063291139240506,0.1518987341772152,0.16666666666666666,0.16666666666666666,0.75,0.9,0.5925925925925926,0.3125,0.06666666666666667,0.5,1.0,0.6461538461538462,0.47619047619047616,0.16923076923076924,,0.8037974683544303,0.16666666666666666,0.5426066878980893,0.5766499999999999,0.5464531250000001,0.18652849740932642,0.2236024844720497,0.22613065326633167,0.36180904522613067,3.466666666666667,24.978125000000002,0.3670756646216769,2.0,2.0,29.0,12.0,3.0,13.0,,0.1368421052631579,0.2,0.26666666666666666,0.08333333333333333,0.03125,0.25,0.25,1.0,0.03076923076923077,22.0,1.0,4.0,2.0,3.0,19.0,2.0,2.0,0.03125,0.12337662337662338,0.06153846153846154,0.08333333333333333,0.1111111111111111,0.0547945205479452,,,,,,,,,,,,,,,,,True,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,77497.0,1292,66,2432,2456,983,973,369,4888,96,171,35.0,59.0,36,61,11.0,38,32,73,13.0,41.0,100.0,6.0,13.0,16.0,41.0,139,282,49.0,113.0,75,500,2510,39,69,7.0,15.0,19.0,118,52,107,17.0,46.0,47,202,178,100,141.0,6.0,100.0,41.0,37,64,18.0,82,14.0,4.0,31,7.0,26,182,18.0,26,116,174,111,285,43,23,20.0,38,11.0,25,31,4.0,13,69,29,76,140,6.0,102,13.0,1.0,43,14,13.0,3.0,13.0,9.0,202,983,25,0.6402877697841727,0.8090909090909091,0.9591836734693877,0.4336283185840708,0.4666666666666667,0.3695652173913043,0.4336283185840708,0.4929078014184397,0.5652173913043478,0.48598130841121495,0.5379746835443038,0.5892857142857143,0.5065359477124183,0.5683371298405467,0.6344086021505376,0.5580110497237569,0.28607594936708863,0.13120567375886524,0.0273972602739726,17.787114845938376,0.5507246376811594,0.13302752293577982,0.10655737704918032,0.07964601769911504,0.12724014336917563,0.09082733812949641,0.07954545454545454,0.09322033898305085,0.14545454545454545,0.14958448753462603,0.11855670103092783,0.6923076923076923,0.43291139240506327,0.5614035087719298,0.6666666666666666,0.6041666666666666,0.09620253164556962,0.2894736842105263,0.36666666666666664,0.6363636363636364,0.1848101265822785,0.4383561643835616,0.4507042253521127,0.75,0.03291139240506329,0.25316455696202533,0.41,0.41414141414141414,0.9512195121951219,0.7023809523809523,0.5932203389830508,0.2,0.15476190476190477,0.46153846153846156,1.0,0.39869281045751637,0.5901639344262295,0.2679738562091503,0.3902439024390244,0.7189873417721518,0.41,0.5121072151898733,0.5513707142857142,0.4978575163398693,0.1011764705882353,0.13782051282051283,0.236,0.404,5.884751773049644,24.72300884955753,0.4041940789473684,8.0,5.0,83.0,32.0,6.0,3.0,,0.15789473684210525,0.21052631578947367,0.3076923076923077,0.09367945823927765,0.07614213197969544,0.6153846153846154,0.6153846153846154,1.0,0.032679738562091505,58.0,10.0,8.0,5.0,11.0,7.0,,1.0,0.11494252873563218,0.09826589595375723,0.09912536443148688,0.08,0.06,0.04819277108433735,1.0,2.0,1.0,1.0,1.0,1.0,0.008849557522123894,0.01,0.023809523809523808,0.5,1.0,0.2,,,,,True,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,40473.0,675,52,1290,1310,637,648,194,2600,71,107,15.0,22.0,30,48,26.0,71,55,136,,1.0,4.0,,,1.0,2.0,152,314,1.0,4.0,135,442,1387,27,49,,,13.0,67,62,138,1.0,2.0,70,197,226,78,,3.0,4.0,1.0,18,74,5.0,79,4.0,1.0,52,5.0,17,163,11.0,26,88,136,38,174,32,21,11.0,23,10.0,20,23,2.0,3,46,20,20,55,2.0,174,17.0,3.0,72,22,14.0,1.0,14.0,9.0,197,637,15,0.743421052631579,0.8129496402877698,,0.25,,0.5,0.25,0.4840764331210191,0.5510204081632653,0.4492753623188406,0.4827044025157233,0.5510204081632653,0.45357142857142857,0.5582278481012658,0.5677966101694916,0.5295698924731183,0.012578616352201259,0.05732484076433121,0.007352941176470588,29.22465208747515,0.5,0.20229885057471264,0.17687074829931973,0.10185185185185185,0.1958762886597938,0.06701940035273368,0.09302325581395349,0.21367521367521367,0.19424460431654678,0.2011173184357542,0.1504424778761062,0.6428571428571429,0.33647798742138363,0.6635514018691588,0.7395833333333334,0.7323943661971831,0.22327044025157233,0.36619718309859156,0.4,0.6153846153846154,0.4276729559748428,0.40441176470588236,0.4074074074074074,0.8181818181818182,,0.012578616352201259,0.25,0.25,,0.4489795918367347,0.6818181818181818,0.13333333333333333,,,,0.34285714285714286,0.625,0.014285714285714285,0.5,0.3490566037735849,0.25,0.4634676100628929,0.47353684210526314,0.46251892857142857,0.19302949061662197,0.1951219512195122,0.1515837104072398,0.4457013574660634,9.949044585987261,24.725,0.4937984496124031,,,27.0,22.0,9.0,5.0,3.0,0.102803738317757,0.08450704225352113,0.3793103448275862,0.058823529411764705,0.05825242718446602,,,,,26.0,,6.0,,2.0,8.0,,,,0.07471264367816093,0.04395604395604396,0.13636363636363635,0.2647058823529412,0.0410958904109589,,,,,,1.0,,,,,,,,,,,True,,,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,27962.0,466,-1,871,880,386,366,139,1751,23,48,5.0,8.0,11,26,5.0,19,30,80,3.0,2.0,11.0,,,,7.0,58,147,2.0,14.0,20,142,923,8,17,,1.0,4.0,20,21,64,,9.0,12,54,76,40,3.0,3.0,9.0,2.0,14,51,5.0,56,3.0,2.0,29,3.0,19,117,2.0,8,25,33,20,53,16,8,8.0,20,3.0,15,9,1.0,5,29,13,13,30,3.0,28,,,11,3,12.0,3.0,12.0,7.0,54,386,8,0.6551724137931034,0.7037037037037037,0.5,0.14285714285714285,,,0.16666666666666666,0.3945578231292517,0.47058823529411764,0.328125,0.37888198757763975,0.4444444444444444,0.2876712328767123,0.4057142857142857,0.45454545454545453,0.3333333333333333,0.08695652173913043,0.09523809523809523,0.025,19.63426371511068,0.6896551724137931,0.07598784194528875,0.10810810810810811,0.028169014084507043,0.08188585607940446,0.04807692307692308,0.03773584905660377,0.07216494845360824,0.07407407407407407,0.08064516129032258,0.078125,0.5833333333333334,0.2981366459627329,0.4791666666666667,0.5476190476190477,0.5217391304347826,0.11801242236024845,0.2631578947368421,0.38461538461538464,0.6,0.4968944099378882,0.375,0.38461538461538464,0.7666666666666667,0.018633540372670808,0.06832298136645963,0.18181818181818182,0.18181818181818182,0.5,0.4444444444444444,0.625,0.2,,,,0.3561643835616438,0.4230769230769231,0.0958904109589041,,0.38509316770186336,0.2222222222222222,0.4551465189873416,0.48231785714285713,0.4541771428571429,0.06395348837209303,0.06962025316455696,0.14084507042253522,0.38028169014084506,11.184353741496597,29.571428571428566,0.4431687715269805,,2.0,18.0,,2.0,3.0,,0.125,0.3157894736842105,,0.05217391304347826,0.05128205128205128,,,,0.0273972602739726,8.0,,7.0,2.0,3.0,6.0,,,,0.046153846153846156,0.058394160583941604,,0.3,0.08641975308641975,,1.0,,,,1.0,,,0.05555555555555555,,,,2.0,,,,True,,,
680,1610612762,John Amaechi,John Amaechi,680,UTA,15737.0,262,-38,499,498,209,198,78,997,17,33,3.0,6.0,3,9,4.0,27,3,8,,,,,,,,24,68,,,30,78,528,4,8,,,6.0,14,5,23,,,13,23,26,22,,,,,14,11,5.0,16,4.0,1.0,7,,4,37,7.0,3,19,24,26,50,4,3,1.0,8,2.0,5,13,,3,21,8,14,31,1.0,52,4.0,,24,4,2.0,,2.0,2.0,23,209,3,0.5416666666666666,0.6190476190476191,,,,,,0.35294117647058826,0.5,0.21739130434782608,0.35294117647058826,0.5,0.21739130434782608,0.42391304347826086,0.5384615384615384,0.359375,,0.20588235294117646,,19.185059422750424,0.38095238095238093,0.11377245508982035,0.06382978723404255,0.14,0.102803738317757,0.10256410256410256,0.1282051282051282,0.08695652173913043,0.16,0.09859154929577464,0.075,1.0,0.4852941176470588,0.5151515151515151,0.6538461538461539,0.47058823529411764,0.39705882352941174,0.14814814814814814,0.2,0.5,0.11764705882352941,0.375,0.375,1.0,,,,,,0.75,0.5,,,,,0.391304347826087,0.3333333333333333,,,0.4852941176470588,,0.4614264705882353,0.5057375,0.43545217391304364,0.2727272727272727,0.2727272727272727,0.1794871794871795,0.2948717948717949,5.219117647058823,,0.4188376753507014,,,17.0,2.0,8.0,2.0,1.0,0.21212121212121213,0.25925925925925924,0.08333333333333333,0.09239130434782608,0.05172413793103448,,,,,6.0,2.0,2.0,,2.0,,,,0.1,0.13559322033898305,0.08955223880597014,0.18181818181818182,,0.06896551724137931,,,,,,3.0,,,,,,,,,,,True,,,
935,1610612762,Bryon Russell,Bryon Russell,935,UTA,37515.0,625,63,1166,1184,467,473,173,2350,20,37,5.0,8.0,9,14,3.0,13,22,50,23.0,10.0,47.0,1.0,5.0,3.0,14.0,45,100,17.0,70.0,47,188,1207,7,14,2.0,9.0,8.0,28,14,34,6.0,24.0,33,79,74,16,51.0,,46.0,10.0,6,35,8.0,43,8.0,,14,6.0,15,94,9.0,20,51,72,27,99,21,8,13.0,18,10.0,13,19,3.0,5,37,10,27,67,6.0,59,1.0,,13,17,4.0,2.0,4.0,3.0,79,467,10,0.8222222222222222,0.9024390243902439,1.0,0.24285714285714285,0.2222222222222222,0.25,0.2463768115942029,0.45,0.5,0.4117647058823529,0.4147058823529412,0.43478260869565216,0.39655172413793105,0.4723618090452261,0.5185185185185185,0.512987012987013,0.4117647058823529,0.06,,17.11777615215801,0.4864864864864865,0.12469437652811736,0.15625,0.07377049180327869,0.13221601489757914,0.043726235741444866,0.08333333333333333,0.09183673469387756,0.10144927536231885,0.16184971098265896,0.17346938775510204,0.75,0.21764705882352942,0.5405405405405406,0.6451612903225806,0.8,0.07647058823529412,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.29411764705882354,0.44,0.44,0.9090909090909091,0.13529411764705881,0.27647058823529413,0.2127659574468085,0.2127659574468085,1.0,0.34782608695652173,0.625,0.2,0.21739130434782608,0.2,1.0,0.2413793103448276,0.6428571428571429,0.2413793103448276,0.21428571428571427,0.6294117647058823,0.21739130434782608,0.4853098214285715,0.522340625,0.4739394736842105,0.07142857142857142,0.11607142857142858,0.14893617021276595,0.42021276595744683,10.877000000000002,25.15571428571429,0.40051457975986277,7.0,10.0,14.0,1.0,5.0,1.0,,0.16216216216216217,,0.024390243902439025,0.034653465346534656,0.05747126436781609,0.30434782608695654,0.3181818181818182,1.0,0.1724137931034483,8.0,4.0,7.0,,5.0,1.0,,,0.08163265306122448,0.031055900621118012,0.02564102564102564,0.038461538461538464,0.1,0.07216494845360824,1.0,4.0,3.0,1.0,,,0.014285714285714285,,0.17391304347826086,0.25,1.0,0.3,1.0,0.043478260869565216,,,True,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,11205.0,187,-12,350,354,158,146,53,704,14,26,4.0,10.0,7,12,2.0,9,4,13,,,,,,,,20,48,,,21,61,378,4,11,,,3.0,11,10,22,,,15,35,30,10,,,,,8,5,1.0,6,1.0,,2,,3,13,4.0,7,12,20,15,35,3,1,2.0,6,1.0,4,5,1.0,2,11,4,12,29,3.0,29,3.0,,10,6,6.0,,6.0,4.0,35,158,3,0.75,0.8823529411764706,,,,,,0.4166666666666667,0.36363636363636365,0.45454545454545453,0.4166666666666667,0.36363636363636365,0.45454545454545453,0.5,0.4230769230769231,0.5833333333333334,,0.16666666666666666,,17.6039119804401,0.5454545454545454,0.09836065573770492,0.22580645161290322,0.12121212121212122,0.12418300653594772,0.09375,0.10344827586206896,0.1111111111111111,0.07692307692307693,0.10714285714285714,0.2,0.6666666666666666,0.5416666666666666,0.5384615384615384,0.6363636363636364,0.7857142857142857,0.1875,0.2222222222222222,0.4,0.5,0.2708333333333333,0.3076923076923077,0.3076923076923077,0.75,,,,,,0.9090909090909091,0.4,0.25,,,,0.5454545454545454,0.5833333333333334,,,0.5416666666666666,,0.4718083333333334,0.5687625000000001,0.4706136363636364,0.18181818181818182,0.18181818181818182,0.18032786885245902,0.5737704918032787,5.735416666666666,,0.4514285714285714,,,11.0,1.0,2.0,2.0,1.0,0.15384615384615385,0.4444444444444444,0.06666666666666667,0.08661417322834646,0.037037037037037035,,,,,6.0,,1.0,1.0,1.0,4.0,,,,0.13636363636363635,0.07142857142857142,0.25,0.3333333333333333,0.05,,,,,,,,,,,,,,,,,True,,,
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,21851.0,364,78,662,672,180,167,104,1334,21,45,10.0,20.0,4,12,5.0,15,1,2,,,,,,,,27,62,,,21,75,630,10,22,,,,20,7,18,,,7,21,42,12,,,,,9,17,7.0,24,7.0,,7,,10,55,7.0,10,56,72,36,108,8,5,3.0,17,3.0,9,10,1.0,8,27,2,37,47,3.0,44,4.0,,19,5,33.0,,33.0,14.0,21,180,2,0.7777777777777778,0.9545454545454546,,,,,,0.43548387096774194,0.45454545454545453,0.3888888888888889,0.43548387096774194,0.45454545454545453,0.3888888888888889,0.4573170731707317,0.43478260869565216,0.42,,0.14516129032258066,,13.867684478371501,0.6296296296296297,0.2028985507246377,0.17543859649122806,0.11864406779661017,0.1981981981981982,0.1174496644295302,0.11904761904761904,0.21052631578947367,0.2159090909090909,0.1875,0.18181818181818182,0.42424242424242425,0.7258064516129032,0.4666666666666667,0.5526315789473685,0.7619047619047619,0.24193548387096775,0.3333333333333333,0.38461538461538464,0.8,0.03225806451612903,0.5,0.5,1.0,,,,,,0.9090909090909091,0.5,0.5,,,,0.6666666666666666,0.3333333333333333,,,0.7258064516129032,,0.5098370967741936,0.547605,0.49382777777777775,0.24675324675324675,0.24675324675324675,0.26666666666666666,0.28,2.7145161290322575,,0.2719033232628399,,,28.0,6.0,1.0,13.0,3.0,0.15555555555555556,0.13333333333333333,0.21428571428571427,0.11715481171548117,0.0851063829787234,,,,,10.0,1.0,4.0,2.0,2.0,20.0,2.0,,0.037037037037037035,0.18556701030927836,0.06315789473684211,0.11764705882352941,0.15384615384615385,0.15384615384615385,,,,,,3.0,,,,,,,,,,,True,,,
