EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3SecondViolations,FoulsDrawn,Offensive Fouls Drawn,on,Corner3PctBlocked
1073,1610612751,Reggie Slater,Reggie Slater,1073,NJN,77.0,1,3,3,3,3.0,3,1,6,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,48403.0,807,54,1532,1546,419.0,450,176,3078,419.0,0.2734986945169713,76.0,115.0,18.0,34.0,19.0,26.0,45.0,103.0,9.0,20.0,1.0,1.0,130.0,238.0,1.0,65.0,325.0,1524.0,22.0,46.0,3.0,47.0,30.0,51.0,1.0,27.0,87.0,190.0,70.0,28.0,1.0,27.0,30.0,6.0,36.0,3.0,3.0,10.0,5.0,15.0,78.0,8.0,45.0,3.0,25.0,92.0,6.0,123.0,56.0,179.0,4.0,14.0,7.0,7.0,25.0,3.0,9.0,17.0,2.0,16.0,1.0,42.0,6.0,16.0,66.0,109.0,9.0,10.0,89.0,9.0,42.0,7.0,43.0,34.0,2.0,7.0,43.0,25.0,1.0,87.0,8.0,0.7307692307692307,0.8189655172413793,0.5462184873949579,0.4782608695652174,0.5882352941176471,0.5439330543933054,0.4782608695652174,0.5769230769230769,0.5824372759856631,0.47959183673469385,0.6397058823529411,0.0041841004184100415,0.1134453781512605,0.12173913043478261,0.1262135922330097,18.5014409221902,0.5952380952380952,0.12,0.07692307692307693,0.14442700156985872,0.07731958762886598,0.17482517482517482,0.06611570247933884,0.15,0.07539118065433854,0.12359550561797752,0.06936416184971098,0.047619047619047616,0.0625,0.08,0.13304721030042918,0.18128654970760233,0.12875536480686695,0.16981132075471697,0.1891891891891892,0.05,0.5813953488372093,0.4811715481171548,0.6608695652173913,0.7524752475247525,0.7631578947368421,0.4309623430962343,0.4368932038834951,0.5,0.6222222222222222,0.08368200836820083,0.45,0.45,1.0,0.0041841004184100415,0.7391304347826086,0.5294117647058824,0.3333333333333333,0.5,0.7307692307692307,0.019230769230769232,0.48535564853556484,0.4803315126050419,0.5004477272727273,0.4807117647058822,0.15441176470588236,0.15498154981549817,0.14461538461538462,0.2676923076923077,4.9483193277310935,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,57359.0,956,42,1819,1828,591.0,632,241,3647,591.0,0.32490379329301816,73.0,118.0,17.0,25.0,18.0,33.0,13.0,36.0,40.0,101.0,17.0,8.0,126.0,255.0,27.0,81.0,348.0,1806.0,19.0,33.0,9.0,47.0,30.0,63.0,10.0,32.0,101.0,160.0,92.0,26.0,1.0,25.0,62.0,17.0,79.0,13.0,4.0,33.0,13.0,16.0,175.0,11.0,31.0,1.0,20.0,54.0,19.0,93.0,43.0,136.0,4.0,29.0,21.0,8.0,27.0,7.0,19.0,27.0,4.0,8.0,2.0,54.0,5.0,18.0,41.0,105.0,9.0,7.0,114.0,14.0,54.0,10.0,19.0,12.0,1.0,6.0,22.0,10.0,1.0,101.0,22.0,0.6349206349206349,0.7079646017699115,0.49411764705882355,0.5757575757575758,0.47619047619047616,0.4734042553191489,0.5588235294117647,0.4726027397260274,0.5240963855421686,0.6351351351351351,0.5372340425531915,0.09574468085106383,0.09803921568627451,0.17796610169491525,0.08333333333333333,18.311195445920305,0.5,0.3064516129032258,0.016129032258064516,0.07427785419532325,0.04293628808864266,0.11764705882352941,0.06832298136645963,0.08249721293199554,0.04756511891279728,0.06172839506172839,0.03723404255319149,0.030927835051546393,0.07518796992481203,0.03571428571428571,0.06640625,0.057971014492753624,0.0946969696969697,0.10606060606060606,0.15789473684210525,0.03225806451612903,0.45454545454545453,0.41843971631205673,0.6186440677966102,0.7525773195876289,0.6301369863013698,0.1276595744680851,0.3611111111111111,0.3939393939393939,0.3076923076923077,0.35815602836879434,0.39603960396039606,0.4,0.75,0.06028368794326241,0.7352941176470589,0.68,0.11764705882352941,0.4520547945205479,0.5454545454545454,0.1095890410958904,0.5141843971631206,0.4962589285714285,0.49804482758620694,0.4911408450704225,0.16770186335403728,0.18305084745762712,0.13505747126436782,0.29022988505747127,8.554901960784312,26.203703703703702,1.0,10.0,2.0,4.0,1.0,3.0,5.0,1.0,3.0,15.0,16.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,0.18518518518518517,0.3,0.19230769230769232,0.009900990099009901,0.03546099290780142,0.1,0.1,1.0,0.23529411764705882,0.23529411764705882,1.0,0.029411764705882353,0.0273972602739726,0.375,0.25,,,,,,,,,,,,,,,,,,,,,,,,True,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,132071.0,2201,275,4335,4314,1070.0,1088,588,8649,1070.0,0.24682814302191464,80.0,157.0,13.0,26.0,22.0,46.0,30.0,86.0,108.0,259.0,215.0,69.0,218.0,502.0,256.0,127.0,827.0,4327.0,24.0,55.0,15.0,84.0,55.0,139.0,79.0,64.0,237.0,162.0,274.0,28.0,10.0,18.0,518.0,93.0,611.0,84.0,9.0,343.0,72.0,103.0,1315.0,27.0,71.0,4.0,57.0,269.0,16.0,342.0,102.0,444.0,20.0,120.0,58.0,62.0,144.0,47.0,117.0,59.0,2.0,27.0,2.0,203.0,14.0,48.0,36.0,96.0,2.0,7.0,153.0,7.0,41.0,24.0,15.0,8.0,,7.0,17.0,8.0,1.0,237.0,20.0,0.37155963302752293,0.39705882352941174,0.4342629482071713,0.43636363636363634,0.39568345323741005,0.46174142480211083,0.41566265060240964,0.3967889908256881,0.4938800489596083,0.46111111111111114,0.4641434262948207,0.33773087071240104,0.035856573705179286,0.08917197452229299,0.046511627906976744,20.214030915576693,0.7093596059113301,0.14414414414414414,0.03333333333333333,0.15749414519906324,0.0428226779252111,0.1360381861575179,0.05895196506550218,0.153267512929008,0.046313799621928164,0.062157221206581355,0.026476578411405296,0.03870967741935484,0.06970509383378017,0.011764705882352941,0.14128440366972478,0.16297786720321933,0.16666666666666666,0.12698412698412698,0.16346153846153846,0.04878048780487805,0.47058823529411764,0.20712401055408972,0.5095541401273885,0.5594405594405595,0.3625,0.11345646437994723,0.3488372093023256,0.36585365853658536,0.26666666666666666,0.341688654353562,0.416988416988417,0.416988416988417,0.4074074074074074,0.2836411609498681,0.3132530120481928,0.5,0.07692307692307693,0.21100917431192662,0.4782608695652174,0.3165137614678899,0.5448548812664907,0.4930960349462369,0.4994261194029851,0.4709128640776698,0.05296343001261034,0.07649253731343283,0.10157194679564692,0.28657799274486095,11.136454183266935,26.26015625,15.0,41.0,10.0,73.0,19.0,17.0,88.0,28.0,21.0,210.0,205.0,73.0,2.0,1.0,1.0,,,0.7954545454545454,0.34375,0.26582278481012656,0.35772357723577236,,0.05408970976253298,0.36585365853658536,0.36585365853658536,1.0,0.3395348837209302,0.3411214953271028,0.7534246575342466,0.2289156626506024,0.045871559633027525,0.2463768115942029,0.35609756097560974,2.0,9.0,4.0,5.0,7.0,54.0,1.0,25.0,1.0,0.25,0.00390625,0.004651162790697674,0.10843373493975904,0.2222222222222222,1.0,0.2631578947368421,0.8,0.4,0.0038910505836575876,,,,,True,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,155919.0,2599,233,5053,5041,1233.0,1287,663,10094,1233.0,0.24401345735206809,182.0,295.0,12.0,31.0,38.0,63.0,31.0,99.0,127.0,304.0,220.0,70.0,340.0,698.0,242.0,128.0,1102.0,5055.0,22.0,59.0,14.0,100.0,68.0,154.0,75.0,41.0,270.0,510.0,170.0,16.0,6.0,32.0,164.0,52.0,216.0,38.0,14.0,86.0,26.0,52.0,484.0,19.0,49.0,,47.0,159.0,1.0,207.0,68.0,275.0,12.0,130.0,78.0,52.0,68.0,18.0,46.0,41.0,8.0,22.0,2.0,109.0,4.0,18.0,41.0,108.0,2.0,11.0,172.0,20.0,77.0,16.0,31.0,19.0,5.0,7.0,31.0,16.0,,270.0,16.0,0.75,0.7680722891566265,0.4871060171919771,0.3728813559322034,0.44155844155844154,0.5180851063829788,0.4725274725274725,0.5,0.5423645320197045,0.5,0.531496062992126,0.2574468085106383,0.045845272206303724,0.07796610169491526,0.09090909090909091,19.19002050580998,0.6238532110091743,0.007194244604316547,,0.07946026986506746,0.025154004106776182,0.09957627118644068,0.03838383838383838,0.08329963606955115,0.02783462955382726,0.028481012658227847,0.024691358024691357,0.022696929238985315,0.03940886699507389,0.033707865168539325,0.06055900621118013,0.058419243986254296,0.11096774193548387,0.10584958217270195,0.07964601769911504,0.026200873362445413,0.5161290322580645,0.31382978723404253,0.6169491525423729,0.6691176470588235,0.8021978021978022,0.10531914893617021,0.31313131313131315,0.34444444444444444,0.4838709677419355,0.32340425531914896,0.41776315789473684,0.41776315789473684,0.7401574803149606,0.23404255319148937,0.34065934065934067,0.3870967741935484,0.3333333333333333,0.27510917030567683,0.6031746031746031,0.3056768558951965,0.5712765957446808,0.5240563704496789,0.4926090277777779,0.5008633928571429,0.07907907907907907,0.10198675496688742,0.09074410163339383,0.24500907441016334,9.349713467048712,25.72727272727273,7.0,22.0,5.0,91.0,31.0,30.0,98.0,32.0,31.0,267.0,214.0,91.0,,,,,,0.9081632653061225,0.4049586776859504,0.41333333333333333,0.4152542372881356,,0.023404255319148935,0.3181818181818182,0.3181818181818182,1.0,0.41363636363636364,0.41363636363636364,0.9010989010989011,0.34065934065934067,0.021834061135371178,0.42857142857142855,0.4252336448598131,,1.0,1.0,14.0,14.0,27.0,,1.0,2.0,0.4375,,,0.01098901098901099,,,0.45161290322580644,0.7857142857142857,0.2,0.00819672131147541,1.0,,,,True,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,115274.0,1921,168,3785,3753,785.0,781,492,7538,785.0,0.2073976221928666,155.0,261.0,53.0,84.0,35.0,63.0,71.0,179.0,71.0,200.0,171.0,35.0,297.0,640.0,222.0,117.0,942.0,3795.0,70.0,125.0,21.0,179.0,61.0,142.0,50.0,35.0,211.0,384.0,210.0,80.0,,60.0,109.0,23.0,132.0,21.0,2.0,61.0,22.0,26.0,287.0,17.0,94.0,3.0,57.0,259.0,42.0,358.0,114.0,472.0,19.0,47.0,31.0,16.0,65.0,10.0,35.0,56.0,13.0,30.0,10.0,121.0,12.0,22.0,80.0,182.0,9.0,13.0,145.0,12.0,60.0,13.0,33.0,21.0,4.0,8.0,33.0,21.0,2.0,211.0,21.0,0.6464646464646465,0.7470817120622568,0.4640625,0.56,0.4295774647887324,0.478538283062645,0.5683453237410072,0.4583333333333333,0.5070346320346321,0.5966666666666667,0.4953051643192488,0.25754060324825984,0.09375,0.1685823754789272,0.061452513966480445,23.842117271275384,0.5371900826446281,0.4421052631578947,0.03333333333333333,0.17655078391274712,0.06496199032480995,0.15489130434782608,0.04156479217603912,0.17220708446866484,0.05980603448275862,0.0947136563876652,0.057208237986270026,0.046762589928057555,0.032448377581120944,0.08571428571428572,0.10884353741496598,0.1935483870967742,0.21452702702702703,0.16906474820143885,0.1111111111111111,0.04439252336448598,0.6363636363636364,0.302784222737819,0.5938697318007663,0.7142857142857143,0.6516129032258065,0.20765661252900233,0.39664804469273746,0.4226190476190476,0.5211267605633803,0.23201856148491878,0.355,0.3641025641025641,0.7605633802816901,0.19837587006960558,0.60431654676259,0.6309523809523809,0.24528301886792453,0.328125,0.5555555555555556,0.18229166666666666,0.5603248259860789,0.5051209976798143,0.5097853448275862,0.500353125,0.06695938529088913,0.0872093023255814,0.19002123142250532,0.22399150743099788,8.304531250000002,24.683333333333337,20.0,51.0,15.0,57.0,7.0,12.0,77.0,14.0,18.0,228.0,171.0,57.0,,,,1.0,1.0,0.987012987012987,0.34684684684684686,0.36,0.34684684684684686,0.025,0.05916473317865429,0.39215686274509803,0.39215686274509803,1.0,0.3333333333333333,0.3333333333333333,0.9824561403508771,0.050359712230215826,0.078125,0.34285714285714286,0.3333333333333333,3.0,7.0,6.0,3.0,6.0,3.0,,8.0,1.0,0.42857142857142855,,,0.050359712230215826,0.42857142857142855,1.0,0.42857142857142855,1.0,0.4,0.004484304932735426,,2.0,,,True,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,3764.0,63,-22,113,114,19.0,32,8,227,19.0,0.168141592920354,1.0,2.0,,,,,,3.0,1.0,5.0,1.0,,2.0,10.0,1.0,3.0,7.0,116.0,,,,,1.0,4.0,,,2.0,,4.0,,,2.0,8.0,2.0,10.0,1.0,1.0,3.0,1.0,4.0,22.0,,1.0,,2.0,2.0,,4.0,1.0,5.0,,7.0,1.0,6.0,1.0,,1.0,5.0,,,3.0,6.0,,1.0,2.0,9.0,2.0,1.0,6.0,,3.0,,,,,,,,,2.0,,,,0.2,,0.25,0.18181818181818182,,0.25,0.25,,0.25,0.09090909090909091,0.2,0.5,0.3333333333333333,16.129032258064516,0.16666666666666666,,,0.05405405405405406,0.022727272727272728,0.13333333333333333,,0.07692307692307693,0.02,,,0.045454545454545456,,,0.16666666666666666,,,0.15384615384615385,,,,0.18181818181818182,0.5,1.0,,0.2727272727272727,,,,0.45454545454545453,0.2,0.2,,0.09090909090909091,,,,,,,0.2727272727272727,0.39752727272727273,,0.3172,0.21428571428571427,0.23076923076923078,,0.2857142857142857,11.89,25.6,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,4907.0,82,-31,151,156,48.0,65,16,307,48.0,0.31788079470198677,1.0,5.0,,2.0,,2.0,,,2.0,5.0,3.0,1.0,3.0,10.0,4.0,,12.0,180.0,,2.0,,,1.0,4.0,2.0,,2.0,4.0,2.0,,1.0,1.0,3.0,2.0,5.0,1.0,1.0,3.0,,,12.0,,3.0,,1.0,10.0,1.0,12.0,3.0,15.0,,3.0,1.0,2.0,5.0,,4.0,2.0,,1.0,1.0,7.0,,1.0,8.0,14.0,1.0,,,,,,,,,,,,,2.0,4.0,0.6666666666666666,0.6666666666666666,0.3,,0.25,0.42857142857142855,,0.16666666666666666,0.42857142857142855,,0.16666666666666666,0.2857142857142857,0.1,0.2,,12.068965517241379,0.7142857142857143,0.14285714285714285,,0.14285714285714285,0.04838709677419355,0.1,,0.1375,0.04,0.08333333333333333,0.05555555555555555,,,,0.09090909090909091,0.2,0.17647058823529413,0.1111111111111111,,,,0.35714285714285715,0.2,0.25,,,,,,0.35714285714285715,0.4,0.4,1.0,0.21428571428571427,1.0,,,0.3333333333333333,,0.16666666666666666,0.6428571428571429,0.4972692307692308,0.545,0.5108199999999999,,,,0.16666666666666666,9.58,32.699999999999996,,1.0,1.0,2.0,,,2.0,,,6.0,2.0,2.0,,,,,,1.0,0.5,,0.6666666666666666,,0.07142857142857142,,,,0.6666666666666666,1.0,1.0,,0.16666666666666666,,1.0,,,,,,,1.0,,,,0.25,0.3333333333333333,,,,,,,,,,,,True,
1760,1610612751,Derrick Dial,Derrick Dial,1760,NJN,746.0,12,5,25,25,5.0,11,2,50,5.0,0.2,1.0,3.0,,,,,,1.0,1.0,2.0,,,2.0,6.0,,1.0,5.0,23.0,,,,,1.0,1.0,,,2.0,,4.0,,,,2.0,,2.0,,,1.0,1.0,,4.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,0.3333333333333333,,1.0,0.3333333333333333,,1.0,0.4166666666666667,,1.0,,,,,22.22222222222222,,1.0,,,,,,,,,,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,,0.5,0.44203333333333333,,0.3304,0.16666666666666666,0.16666666666666666,,0.4,8.216666666666667,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,114556.0,1909,256,3741,3721,849.0,845,501,7462,849.0,0.2269446672012831,190.0,270.0,37.0,58.0,37.0,55.0,95.0,238.0,69.0,213.0,43.0,22.0,354.0,721.0,50.0,142.0,877.0,3736.0,46.0,83.0,5.0,100.0,64.0,137.0,24.0,47.0,184.0,444.0,264.0,48.0,2.0,35.0,117.0,35.0,152.0,27.0,8.0,63.0,19.0,35.0,339.0,14.0,75.0,2.0,44.0,150.0,14.0,208.0,91.0,299.0,7.0,72.0,32.0,40.0,75.0,7.0,41.0,62.0,8.0,34.0,13.0,137.0,10.0,46.0,63.0,197.0,13.0,21.0,197.0,19.0,97.0,11.0,87.0,63.0,8.0,16.0,89.0,49.0,9.0,184.0,24.0,0.6271186440677966,0.6727272727272727,0.4909847434119279,0.5542168674698795,0.46715328467153283,0.4766536964980545,0.5337078651685393,0.4254658385093168,0.5098837209302326,0.5263157894736842,0.4791666666666667,0.0648508430609598,0.04854368932038835,0.07407407407407407,0.06302521008403361,22.96705828150196,0.5474452554744526,0.15555555555555556,0.02040816326530612,0.10073875083948959,0.052521008403361345,0.12790697674418605,0.036458333333333336,0.10583742498636116,0.04911699779249448,0.07675438596491228,0.034482758620689655,0.04655493482309125,0.040880503144654086,0.015151515151515152,0.08176100628930817,0.1066350710900474,0.11186440677966102,0.13026819923371646,0.12048192771084337,0.019230769230769232,0.550561797752809,0.35019455252918286,0.7037037037037037,0.76,0.7473684210526316,0.3086900129701686,0.39915966386554624,0.4260089686098655,0.37894736842105264,0.27626459143968873,0.323943661971831,0.323943661971831,0.6376811594202898,0.055771725032425425,0.651685393258427,0.6379310344827587,0.32432432432432434,0.3416149068322981,0.6727272727272727,0.13664596273291926,0.4150453955901427,0.47898984375000003,0.5020151315789474,0.46462830188679244,0.11425206124852769,0.1214017521902378,0.11402508551881414,0.20980615735461802,8.267128987517337,26.59,4.0,7.0,2.0,5.0,5.0,1.0,9.0,6.0,3.0,27.0,41.0,5.0,2.0,,2.0,1.0,,1.0,0.18,0.125,0.1875,,0.009079118028534372,0.5714285714285714,0.5714285714285714,1.0,0.11627906976744186,0.11627906976744186,1.0,0.056179775280898875,0.012422360248447204,0.045454545454545456,0.12195121951219512,,1.0,2.0,1.0,1.0,,,,,0.16666666666666666,,,0.011235955056179775,,,0.2,1.0,1.0,,,1.0,,,True,
