EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,NonShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,Travels,Clear Path Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,BlockedAtRim,DefensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Corner3PctBlocked,BlockedCorner3
1134,1610612763,Ike Austin,Ike Austin,1134,MEM,6792.0,113,-28,221,223,43.0,29.0,15,444,2.0,7.0,1.0,3.0,1.0,5.0,1.0,2.0,10.0,24.0,1.0,13.0,33,1.0,2.0,28.0,219,1.0,5.0,2.0,3.0,10.0,2.0,8.0,24.0,2.0,2.0,1.0,5.0,5.0,2.0,3.0,10.0,2.0,4.0,5.0,18.0,3.0,26.0,6.0,32.0,4.0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,6.0,1.0,2.0,7.0,14.0,1.0,2.0,1.0,1.0,8.0,43.0,0.9230769230769231,1.0,0.3939393939393939,0.2,0.3,0.38235294117647056,0.2,0.3,0.4,0.2,0.36363636363636365,0.029411764705882353,0.030303030303030304,0.5,17.012448132780083,0.6666666666666666,0.375,0.21428571428571427,0.04938271604938271,0.18518518518518517,0.13333333333333333,0.2072072072072072,0.0625,0.13636363636363635,0.02564102564102564,0.08333333333333333,0.3333333333333333,0.17391304347826086,0.2857142857142857,0.18181818181818182,0.19047619047619047,0.16666666666666666,0.2,0.20588235294117646,0.2857142857142857,0.2857142857142857,0.5,0.058823529411764705,0.5,1.0,1.0,0.7058823529411765,0.4166666666666667,0.4166666666666667,1.0,0.029411764705882353,0.6,0.3333333333333333,0.5,0.2,0.23529411764705882,0.40187794117647063,0.45919999999999994,0.41906,0.07142857142857142,0.2857142857142857,13.678787878787876,23.1,0.19457013574660634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1510,1610612763,Brevin Knight,Brevin Knight,1510,MEM,68949.0,1149,-128,2182,2176,573.0,507.0,261,4358,37.0,79.0,1.0,1.0,15.0,22.0,20.0,48.0,82.0,199.0,1.0,139.0,326,8.0,87.0,371.0,2260,10.0,18.0,23.0,30.0,73.0,42.0,102.0,102.0,176.0,2.0,25.0,261.0,302.0,118.0,91.0,645.0,1.0,10.0,16.0,79.0,3.0,98.0,11.0,109.0,1.0,79.0,34.0,70.0,20.0,62.0,41.0,8.0,111.0,3.0,28.0,49.0,135.0,4.0,115.0,23.0,,102.0,573.0,0.3669064748201439,0.3695652173913043,0.4263803680981595,0.5555555555555556,0.410958904109589,0.4251497005988024,0.5555555555555556,0.379746835443038,0.4762532981530343,0.5476190476190477,0.47596153846153844,0.023952095808383235,0.07668711656441718,0.10416666666666667,19.639278557114228,0.6306306306306306,0.04838709677419355,0.09541062801932366,0.011806375442739079,0.07582938388625593,0.006756756756756757,0.09143407122232916,0.011055276381909548,0.012711864406779662,0.005681818181818182,0.008771929824561403,,0.06751054852320675,0.09561752988047809,0.11470588235294117,0.0875,0.0392156862745098,0.00625,0.23652694610778444,0.46835443037974683,0.5967741935483871,0.24324324324324326,0.1437125748502994,0.4166666666666667,0.46511627906976744,0.3,0.5958083832335329,0.4120603015075377,0.41836734693877553,0.43902439024390244,0.0029940119760479044,0.05555555555555555,1.0,0.27848101265822783,0.6818181818181818,0.26047904191616766,0.4453286363636365,0.40162000000000003,0.43660600000000005,0.06199460916442048,0.2749326145552561,12.283128834355827,37.0,0.2626031164069661,1.0,1.0,7.0,6.0,2.0,3.0,6.0,6.0,4.0,3.0,1.0,41.0,35.0,6.0,52.0,45.0,6.0,2.0,1.0,10.0,7.0,17.0,29.0,5.0,2.0,2.0,1.0,4.0,7.0,2.0,18.0,1.0,0.25,0.5,0.21518987341772153,0.01507537688442211,0.019305019305019305,0.2857142857142857,1.0,1.0,1.0,0.020958083832335328,0.14285714285714285,0.14285714285714285,1.0,0.0759493670886076,0.3333333333333333,0.08146067415730338,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,13653.0,228,-20,436,431,149.0,130.0,49,867,6.0,7.0,,1.0,,,5.0,12.0,7.0,20.0,8.0,18.0,39,43.0,9.0,72.0,456,,1.0,3.0,3.0,10.0,8.0,29.0,22.0,14.0,,,30.0,33.0,19.0,6.0,69.0,,2.0,6.0,10.0,,16.0,2.0,18.0,1.0,13.0,9.0,13.0,3.0,7.0,5.0,6.0,18.0,3.0,1.0,,7.0,1.0,13.0,4.0,,29.0,149.0,0.6111111111111112,0.6111111111111112,0.46153846153846156,,0.3,0.38414634146341464,0.375,0.375,0.40804597701149425,0.375,0.4375,0.524390243902439,,,21.29817444219067,0.7222222222222222,,0.06622516556291391,0.013422818791946308,0.13043478260869565,,0.08121827411167512,0.01015228426395939,0.043478260869565216,,,,0.022727272727272728,0.07692307692307693,0.09090909090909091,0.08108108108108109,0.3333333333333333,0.019230769230769232,0.08536585365853659,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.14634146341463414,0.4166666666666667,0.4166666666666667,0.6,0.24390243902439024,0.35,0.35,0.8571428571428571,0.0975609756097561,0.25,,,,0.6097560975609756,0.46479876543209875,0.5309499999999999,0.4296055555555555,0.041666666666666664,0.4027777777777778,12.392307692307693,26.03488372093023,0.34174311926605505,2.0,7.0,35.0,13.0,9.0,,18.0,24.0,1.0,34.0,7.0,3.0,1.0,2.0,5.0,4.0,,,,1.0,,3.0,1.0,,,,,,,,5.0,0.8888888888888888,0.20930232558139536,0.21428571428571427,,,,,0.25,0.25,1.0,0.4268292682926829,0.2,0.2,0.8571428571428571,0.4642857142857143,0.20588235294117646,0.012048192771084338,0.025,2.0,2.0,5.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,0.3333333333333333,0.2777777777777778,0.5,0.25,1.0,1.0,0.17857142857142858,0.4,0.23076923076923078,,,,,,,,,,,,,,,,,True,,
1934,1610612763,Rodney Buford,Rodney Buford,1934,MEM,34141.0,569,-91,1074,1081,304.0,275.0,114,2155,21.0,37.0,3.0,10.0,3.0,7.0,17.0,38.0,31.0,78.0,1.0,69.0,153,23.0,19.0,187.0,1182,5.0,15.0,13.0,9.0,30.0,7.0,34.0,110.0,28.0,2.0,8.0,17.0,19.0,5.0,9.0,40.0,2.0,7.0,21.0,50.0,2.0,73.0,9.0,82.0,2.0,16.0,12.0,9.0,3.0,6.0,8.0,3.0,17.0,1.0,3.0,20.0,33.0,1.0,29.0,3.0,2.0,34.0,304.0,0.7971014492753623,0.8088235294117647,0.45098039215686275,0.3333333333333333,0.3,0.4772727272727273,0.3333333333333333,0.35526315789473684,0.49206349206349204,0.375,0.3953488372093023,0.13068181818181818,0.05228758169934641,0.13157894736842105,17.024793388429753,0.5294117647058824,0.06060606060606061,0.12224938875305623,0.017456359102244388,0.18584070796460178,0.03389830508474576,0.1360153256704981,0.01956521739130435,0.038461538461538464,0.005952380952380952,0.041666666666666664,,0.05,0.13709677419354838,0.16363636363636364,0.17857142857142858,0.20689655172413793,0.022988505747126436,0.21022727272727273,0.5675675675675675,0.6176470588235294,0.7142857142857143,0.2159090909090909,0.4473684210526316,0.5151515151515151,0.6470588235294118,0.4431818181818182,0.3974358974358974,0.3974358974358974,0.9354838709677419,0.005681818181818182,0.6666666666666666,0.3,0.18421052631578946,0.42857142857142855,0.3409090909090909,0.45436342857142864,0.5312571428571429,0.449645945945946,0.06951871657754011,0.18181818181818182,11.688888888888888,26.09565217391305,0.28305400372439476,1.0,9.0,22.0,7.0,10.0,3.0,8.0,30.0,1.0,21.0,9.0,2.0,2.0,,3.0,4.0,4.0,1.0,,,2.0,1.0,12.0,4.0,,,1.0,2.0,4.0,2.0,5.0,1.0,0.43478260869565216,0.45454545454545453,0.08108108108108109,,0.015503875968992248,0.5,1.0,1.0,1.0,0.125,0.4090909090909091,0.4090909090909091,1.0,0.18421052631578946,0.42857142857142855,0.06451612903225806,0.0736196319018405,,1.0,1.0,,,2.0,,,3.0,,,0.375,,,,,0.02631578947368421,1.0,0.2857142857142857,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,True,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,31837.0,531,-117,997,1001,246.0,258.0,113,1998,56.0,96.0,10.0,23.0,10.0,20.0,20.0,55.0,13.0,29.0,,89.0,180,1.0,66.0,244.0,1093,13.0,34.0,35.0,20.0,44.0,16.0,56.0,134.0,44.0,20.0,20.0,13.0,16.0,4.0,8.0,35.0,3.0,41.0,11.0,51.0,8.0,70.0,48.0,118.0,7.0,15.0,11.0,28.0,5.0,12.0,17.0,16.0,45.0,4.0,11.0,32.0,55.0,1.0,98.0,7.0,1.0,56.0,246.0,0.7528089887640449,0.8481012658227848,0.49444444444444446,0.38235294117647056,0.45454545454545453,0.49171270718232046,0.38235294117647056,0.4444444444444444,0.5374449339207048,0.4268292682926829,0.4745762711864407,0.0055248618784530384,0.1111111111111111,0.18181818181818182,23.98589065255732,0.6222222222222222,0.2962962962962963,0.13212435233160622,0.10991957104557641,0.10576923076923077,0.046153846153846156,0.12653061224489795,0.1004566210045662,0.13592233009708737,0.11333333333333333,0.06382978723404255,,0.11214953271028037,0.11926605504587157,0.15294117647058825,0.12,0.06896551724137931,0.10144927536231885,0.5303867403314917,0.5833333333333334,0.6436781609195402,0.7142857142857143,0.30386740331491713,0.36363636363636365,0.4444444444444444,0.7,0.16022099447513813,0.4482758620689655,0.4642857142857143,1.0,,0.6764705882352942,0.43478260869565216,0.4444444444444444,0.5,0.5359116022099447,0.4868535911602212,0.49914375,0.45650888888888885,0.14344262295081966,0.22950819672131148,5.4866666666666655,26.5,0.24674022066198595,,,1.0,1.0,,9.0,1.0,,,1.0,,3.0,2.0,1.0,1.0,4.0,2.0,2.0,,4.0,6.0,,45.0,29.0,1.0,1.0,1.0,12.0,30.0,15.0,6.0,,,,0.09375,0.034482758620689655,0.08333333333333333,0.5,,,,0.0055248618784530384,,,,0.022222222222222223,,0.20454545454545456,0.2054794520547945,,,,,,,,,,,,,,,,,,,,16.0,3.0,,4.0,1.0,1.0,0.11764705882352941,,,,,,,,,,True,,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,48362.0,806,-83,1549,1531,426.0,338.0,190,3080,90.0,137.0,25.0,40.0,19.0,31.0,39.0,112.0,12.0,30.0,,141.0,279,2.0,91.0,376.0,1569,29.0,52.0,80.0,29.0,62.0,51.0,112.0,202.0,80.0,38.0,36.0,39.0,42.0,8.0,18.0,87.0,5.0,53.0,24.0,84.0,14.0,122.0,63.0,185.0,3.0,10.0,9.0,38.0,2.0,21.0,26.0,17.0,64.0,8.0,13.0,27.0,58.0,8.0,127.0,20.0,,112.0,426.0,0.7163120567375887,0.8278688524590164,0.5053763440860215,0.5576923076923077,0.46774193548387094,0.5071174377224199,0.5471698113207547,0.48412698412698413,0.5562130177514792,0.6153846153846154,0.5894736842105263,0.0071174377224199285,0.12903225806451613,0.11607142857142858,22.604284103720406,0.59375,0.3111111111111111,0.1423728813559322,0.08617886178861789,0.16216216216216217,0.04854368932038835,0.14634146341463414,0.0807799442896936,0.08139534883720931,0.0859375,0.05128205128205128,0.04,0.13966480446927373,0.14450867052023122,0.14285714285714285,0.15789473684210525,0.17647058823529413,0.029411764705882353,0.4875444839857651,0.656934306569343,0.7894736842105263,0.6777777777777778,0.398576512455516,0.3482142857142857,0.3939393939393939,0.717948717948718,0.10676156583629894,0.4,0.4,1.0,,0.7547169811320755,0.625,0.49206349206349204,0.6129032258064516,0.49466192170818507,0.48618523131672603,0.523016,0.4775674603174603,0.2127659574468085,0.2978723404255319,5.118279569892473,27.25,0.2750161394448031,,1.0,2.0,1.0,1.0,22.0,1.0,3.0,,2.0,1.0,3.0,3.0,,13.0,1.0,6.0,9.0,,7.0,14.0,,51.0,48.0,2.0,2.0,,16.0,50.0,31.0,6.0,1.0,0.5,0.5,0.1678832116788321,,0.09090909090909091,0.62,,,,0.0071174377224199285,0.5,0.5,1.0,0.015873015873015872,0.5,0.16037735849056603,0.16139240506329114,,,,,1.0,1.0,,1.0,1.0,,,1.0,,0.018867924528301886,,,,,1.0,32.0,,0.2,5.0,,1.0,0.08620689655172414,,,,,,,,,,True,,
3,1610612763,Grant Long,Grant Long,3,MEM,27428.0,457,-116,867,874,218.0,176.0,99,1741,13.0,19.0,1.0,4.0,3.0,4.0,3.0,7.0,24.0,54.0,1.0,40.0,80,4.0,29.0,109.0,930,3.0,6.0,8.0,3.0,14.0,16.0,22.0,62.0,18.0,2.0,2.0,28.0,31.0,10.0,10.0,65.0,2.0,5.0,10.0,42.0,2.0,54.0,7.0,61.0,2.0,21.0,14.0,16.0,3.0,10.0,14.0,6.0,30.0,,5.0,12.0,30.0,1.0,42.0,8.0,,22.0,218.0,0.775,0.7948717948717948,0.5,0.5,0.21428571428571427,0.47619047619047616,0.5,0.2,0.5240384615384616,0.5714285714285714,0.4230769230769231,0.047619047619047616,0.025,0.14285714285714285,13.715455475946776,0.5333333333333333,0.08695652173913043,0.13548387096774195,0.015060240963855422,0.10526315789473684,0.045454545454545456,0.12839506172839507,0.018617021276595744,0.03225806451612903,,0.03125,0.08333333333333333,0.10714285714285714,0.1782178217821782,0.12,0.11267605633802817,0.08333333333333333,0.05,0.2261904761904762,0.6842105263157895,0.7222222222222222,0.5384615384615384,0.08333333333333333,0.42857142857142855,0.5,0.6666666666666666,0.6428571428571429,0.4444444444444444,0.4444444444444444,0.9166666666666666,0.011904761904761904,0.6666666666666666,0.25,0.26666666666666666,0.75,0.27380952380952384,0.44567771084337343,0.48422,0.46425714285714287,0.07339449541284404,0.2018348623853211,13.26625,31.775,0.25144175317185696,,,3.0,1.0,,2.0,1.0,,1.0,2.0,,3.0,2.0,1.0,8.0,7.0,2.0,2.0,,4.0,1.0,,13.0,2.0,,,,1.0,2.0,1.0,1.0,,,,0.05263157894736842,,0.020202020202020204,0.5,,,,0.03571428571428571,,,,0.06666666666666667,,0.13541666666666666,0.14130434782608695,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,True,,
98,1610612763,Nick Anderson,Nick Anderson,98,MEM,7161.0,119,-31,224,221,44.0,46.0,27,445,2.0,3.0,,,1.0,1.0,,4.0,2.0,9.0,5.0,4.0,16,24.0,4.0,27.0,221,,,,2.0,4.0,2.0,9.0,8.0,,,1.0,8.0,9.0,3.0,4.0,19.0,,,4.0,14.0,,18.0,,18.0,,4.0,3.0,3.0,2.0,3.0,4.0,,7.0,1.0,3.0,3.0,9.0,,4.0,,,9.0,44.0,1.0,1.0,0.25,,0.5,0.2875,,0.4375,0.32142857142857145,,0.5,0.6,0.0625,,18.992248062015502,0.42857142857142855,,0.1917808219178082,,0.18181818181818182,,0.18947368421052632,,,,,,0.18181818181818182,0.125,0.22857142857142856,0.13333333333333333,0.2857142857142857,,0.075,0.6666666666666666,0.6666666666666666,1.0,0.1,,,,0.225,0.2222222222222222,0.25,1.0,0.125,,,0.125,1.0,0.675,0.4926166666666667,,0.5220857142857143,,0.3333333333333333,13.14375,26.02083333333333,0.19642857142857142,1.0,4.0,19.0,4.0,5.0,,4.0,12.0,1.0,18.0,4.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,3.0,,,1.0,,3.0,3.0,,0.8,0.20833333333333334,0.21739130434782608,,0.1111111111111111,,1.0,0.2,0.2,1.0,0.475,0.21052631578947367,0.21052631578947367,0.75,0.5,0.2222222222222222,0.047619047619047616,0.1111111111111111,,,,,,1.0,,,1.0,3.0,,0.25,,,,,,,0.25,2.0,,,,,,,,,,,,,,,,True,,
2203,1610612763,Shane Battier,Shane Battier,2203,MEM,46714.0,779,3,1474,1456,429.0,327.0,190,2930,45.0,77.0,15.0,24.0,16.0,24.0,18.0,53.0,30.0,75.0,21.0,93.0,205,71.0,58.0,340.0,1451,23.0,39.0,65.0,22.0,55.0,27.0,92.0,120.0,66.0,24.0,18.0,45.0,53.0,18.0,19.0,114.0,7.0,47.0,11.0,43.0,4.0,58.0,54.0,112.0,7.0,32.0,15.0,31.0,,16.0,15.0,15.0,46.0,3.0,14.0,25.0,54.0,2.0,80.0,10.0,,92.0,429.0,0.6451612903225806,0.7407407407407407,0.45365853658536587,0.5897435897435898,0.4,0.5108695652173914,0.6170212765957447,0.40625,0.545016077170418,0.6274509803921569,0.46464646464646464,0.2572463768115942,0.08780487804878048,0.018867924528301886,20.91388400702988,0.6739130434782609,0.10256410256410256,0.07861060329067641,0.07742998352553541,0.07971014492753623,0.07368421052631578,0.07883211678832117,0.07692307692307693,0.08571428571428572,0.056451612903225805,0.07142857142857142,0.08,0.0759493670886076,0.09340659340659341,0.06763285024154589,0.07339449541284404,0.10344827586206896,0.05426356589147287,0.27898550724637683,0.5844155844155844,0.7142857142857143,0.5333333333333333,0.19202898550724637,0.33962264150943394,0.34615384615384615,0.7222222222222222,0.2717391304347826,0.4,0.4166666666666667,0.7666666666666667,0.07608695652173914,0.5106382978723404,0.625,0.3,0.6666666666666666,0.5362318840579711,0.47982627737226263,0.5058402439024391,0.47803717948717933,0.19117647058823528,0.27058823529411763,8.96829268292683,25.54366197183099,0.291044776119403,9.0,23.0,50.0,19.0,32.0,7.0,25.0,90.0,2.0,48.0,23.0,8.0,6.0,2.0,8.0,17.0,6.0,,,8.0,7.0,1.0,30.0,17.0,,,1.0,10.0,17.0,12.0,7.0,0.9375,0.4507042253521127,0.463768115942029,0.18181818181818182,0.04,0.09782608695652174,0.7058823529411765,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.18115942028985507,0.46,0.46938775510204084,0.9565217391304348,0.2375,0.4791666666666667,0.10631229235880399,0.13157894736842105,4.0,1.0,6.0,2.0,4.0,6.0,4.0,8.0,7.0,6.0,0.5,0.28,0.0851063829787234,0.0851063829787234,0.5,0.5,0.075,0.16666666666666666,0.3157894736842105,6.0,,0.13333333333333333,,,,,2.0,1.0,2.0,0.014084507042253521,0.02,0.5,1.0,0.0273972602739726,,True,,
2226,1610612763,Will Solomon,Will Solomon,2226,MEM,11888.0,198,-2,389,393,108.0,119.0,51,782,5.0,9.0,,,1.0,2.0,1.0,8.0,8.0,21.0,10.0,14.0,38,51.0,6.0,79.0,374,1.0,3.0,5.0,3.0,7.0,1.0,25.0,20.0,8.0,,5.0,12.0,14.0,3.0,4.0,30.0,1.0,2.0,1.0,6.0,,7.0,3.0,10.0,3.0,7.0,4.0,6.0,1.0,2.0,6.0,4.0,12.0,1.0,2.0,4.0,16.0,1.0,7.0,,,25.0,108.0,0.7142857142857143,0.7142857142857143,0.3684210526315789,0.3333333333333333,0.42857142857142855,0.4101123595505618,0.35714285714285715,0.4444444444444444,0.42857142857142855,0.35714285714285715,0.46296296296296297,0.5730337078651685,0.13157894736842105,0.25,22.687224669603523,0.5,,0.03529411764705882,0.013157894736842105,0.037037037037037035,0.02127659574468085,0.03553299492385787,0.01507537688442211,0.022727272727272728,0.016129032258064516,,0.09090909090909091,0.04081632653061224,0.047619047619047616,0.02531645569620253,0.047619047619047616,,0.057692307692307696,0.10112359550561797,0.5555555555555556,0.8333333333333334,1.0,0.0898876404494382,0.125,0.16666666666666666,1.0,0.23595505617977527,0.38095238095238093,0.38095238095238093,0.5,0.11235955056179775,,,0.07407407407407407,0.5,0.6741573033707865,0.4915379310344829,0.45933571428571435,0.504216,0.06329113924050633,0.31645569620253167,12.118421052631579,25.67647058823529,0.2776349614395887,1.0,14.0,41.0,17.0,15.0,,20.0,33.0,1.0,40.0,14.0,2.0,2.0,,5.0,3.0,1.0,,,1.0,1.0,1.0,3.0,2.0,,,2.0,,2.0,2.0,1.0,0.7333333333333333,0.29411764705882354,0.3,0.3333333333333333,,,1.0,0.1,0.1,,0.4606741573033708,0.34146341463414637,0.34146341463414637,0.7857142857142857,0.6296296296296297,0.35,0.04395604395604396,0.075,1.0,,3.0,1.0,3.0,6.0,1.0,4.0,6.0,12.0,0.25,0.3,0.14285714285714285,0.42857142857142855,0.3333333333333333,1.0,0.1111111111111111,,0.35294117647058826,,,,,,,,,,1.0,,,,,0.0196078431372549,1.0,True,,
