EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,LongMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,Fg3aBlocked,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Arc3PctBlocked,on,Blocked3s,BlockedArc3
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,7945.0,132,34.0,284,263,146,130,37,547,6,14,1,4.0,8.0,4,16,5.0,10.0,1.0,1.0,1.0,1.0,6.0,11.0,3.0,4.0,15,40,7.0,12.0,4,55,275,2,3,1.0,1.0,7,6,19,3.0,4.0,4.0,25,2,28,15.0,6.0,11.0,6.0,6,18,6.0,24,5.0,1.0,9.0,3.0,6.0,54,2,6,8,8,4,4.0,7,4.0,6.0,6,1.0,1.0,13,6.0,2,14,7,1.0,1,3.0,25,146,7,0.06666666666666667,0.06666666666666667,0.7142857142857143,0.5833333333333334,1.0,0.75,0.5833333333333334,0.375,0.6666666666666666,0.3157894736842105,0.49038461538461536,0.875,0.45652173913043476,0.5,0.875,0.4807692307692308,0.23076923076923078,0.15,0.21428571428571427,0.1875,20.98765432098765,0.5384615384615384,0.06593406593406594,0.058823529411764705,0.064,0.10526315789473684,0.06060606060606061,0.05128205128205128,0.07692307692307693,0.2692307692307692,0.42857142857142855,0.5454545454545454,0.3076923076923077,0.25,0.3076923076923077,0.19230769230769232,0.5,0.5,0.2,0.019230769230769232,1.0,1.0,1.0,0.21153846153846154,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.25,0.25,1.0,1.0,0.34782608695652173,0.5,0.17391304347826086,0.75,0.5,0.5454545454545454,0.44926153846153843,0.4978125,0.4481978260869565,0.019230769230769232,0.025,0.12727272727272726,0.45454545454545453,8.032500000000002,25.09166666666667,0.5140845070422535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,63312.0,1055,-78.0,1924,1933,189,266,270,3857,119,190,86,13.0,22.0,5,33,,1.0,,,,,,,,,124,224,,,64,312,2119,52,91,,,130,13,23,,,10.0,36,132,116,,,,,23,11,4.0,15,4.0,,6.0,1.0,4.0,34,34,161,213,343,18,6.0,20,1.0,8.0,30,6.0,12.0,50,3.0,70,129,111,13.0,57,5.0,36,189,4,0.532258064516129,0.825,,,,,,0.5535714285714286,0.5714285714285714,0.5652173913043478,0.5535714285714286,0.5714285714285714,0.5652173913043478,0.5714285714285714,0.5855855855855856,0.5806451612903226,,0.10267857142857142,0.06842105263157895,0.30303030303030304,14.406779661016948,0.4,0.22085048010973937,0.20987654320987653,0.21885521885521886,0.2088607594936709,0.23193916349809887,0.21753246753246752,0.21951219512195122,0.8482142857142857,0.6263157894736842,0.672316384180791,0.14732142857142858,0.15151515151515152,0.21739130434782608,0.004464285714285714,,,,,,,,,,,,0.945054945054945,,,,0.9565217391304348,0.5909090909090909,,,0.8482142857142857,,0.5483915178571428,0.5800305882352941,0.551504347826087,0.2126865671641791,0.2126865671641791,0.4166666666666667,0.11538461538461539,1.8834821428571427,,0.09823284823284824,51.0,26.0,88.0,16.0,112.0,2.0,18.0,130.0,14.0,12.0,5.0,2.0,19.0,9.0,63.0,36.0,2.0,25.0,63.0,37.0,2.0,1.0,8.0,1.0,0.3673469387755102,0.047619047619047616,0.13099415204678364,0.13333333333333333,0.13128205128205128,0.18617021276595744,0.12195121951219512,0.11163895486935867,0.14285714285714285,0.09090909090909091,0.1794871794871795,0.18181818181818182,0.5873015873015873,0.5378151260504201,0.4,0.5930232558139535,0.11764705882352941,,,,,,,,,,,,,,,,,,,,True,,
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,37369.0,623,26.0,1172,1166,411,473,184,2338,34,51,19,14.0,19.0,5,23,33.0,86.0,3.0,6.0,,,3.0,15.0,2.0,5.0,72,160,6.0,21.0,28,190,1224,14,32,,,33,18,44,3.0,7.0,14.0,59,96,48,15.0,3.0,15.0,3.0,7,31,12.0,43,8.0,4.0,12.0,7.0,12.0,98,19,65,96,143,29,5.0,10,2.0,7.0,8,,3.0,18,6.0,35,69,41,7.0,23,1.0,59,411,13,0.6666666666666666,0.75,0.8333333333333334,0.2857142857142857,,0.42857142857142855,0.2857142857142857,0.45,0.4375,0.4090909090909091,0.44751381215469616,0.4375,0.4411764705882353,0.4797979797979798,0.44594594594594594,0.48360655737704916,0.11602209944751381,0.04375,0.0392156862745098,0.17391304347826086,15.573179524152849,0.5555555555555556,0.1625,0.152,0.16,0.16470588235294117,0.1554054054054054,0.16766467065868262,0.18085106382978725,0.281767955801105,0.6666666666666666,0.6938775510204082,0.1270718232044199,0.21739130434782608,0.2631578947368421,0.47513812154696133,0.38372093023255816,0.38823529411764707,0.7575757575757576,0.03314917127071823,0.5,0.5,1.0,0.08287292817679558,0.2,0.2,0.6666666666666666,0.59375,,,,0.37254901960784315,0.7368421052631579,0.09803921568627451,0.4,0.39779005524861877,0.2,0.4627627071823205,0.5092733333333332,0.4530186274509804,0.116751269035533,0.13068181818181818,0.1736842105263158,0.3105263157894737,11.3475,24.804761904761904,0.3506825938566553,12.0,5.0,16.0,6.0,37.0,4.0,12.0,47.0,4.0,24.0,1.0,1.0,4.0,5.0,9.0,4.0,1.0,4.0,9.0,5.0,,,,,0.3157894736842105,0.1,0.07613168724279835,0.0594059405940594,0.07325383304940375,0.09473684210526316,0.10179640718562874,0.049107142857142856,0.06172839506172839,0.05,0.06451612903225806,0.042105263157894736,0.5555555555555556,0.5294117647058824,1.0,0.631578947368421,0.16666666666666666,1.0,2.0,0.011627906976744186,0.0392156862745098,0.5,,,,,,,,,,,,,,,True,,
43,1610612764,Chris Whitney,Chris Whitney,43,WAS,130257.0,2171,-40.0,4046,4024,977,1094,566,8070,14,32,2,2.0,7.0,19,55,110.0,246.0,31.0,77.0,2.0,8.0,100.0,246.0,27.0,72.0,143,333,131.0,323.0,154,833,4346,6,23,17.0,37.0,75,23,68,33.0,87.0,99.0,244,194,92,312.0,81.0,246.0,100.0,16,290,24.0,314,19.0,5.0,96.0,53.0,141.0,652,34,102,141,152,72,35.0,55,19.0,40.0,30,3.0,15.0,85,17.0,87,182,175,11.0,33,42.0,244,977,22,0.6783216783216783,0.6783216783216783,0.7938931297709924,0.4055727554179567,0.4594594594594595,0.3793103448275862,0.4055727554179567,0.4294294294294294,0.2608695652173913,0.3382352941176471,0.5175304878048781,0.525,0.46774193548387094,0.5627586206896552,0.5555555555555556,0.5780487804878048,0.4923780487804878,0.04804804804804805,0.28125,0.07272727272727272,17.154368108566583,0.6470588235294118,0.06905890318212593,0.085,0.07245604688332445,0.06811145510835913,0.06483300589390963,0.07286821705426356,0.08666666666666667,0.04878048780487805,0.4375,0.6086956521739131,0.08384146341463415,0.34545454545454546,0.37254901960784315,0.375,0.44715447154471544,0.45267489711934156,0.7181818181818181,0.1173780487804878,0.4025974025974026,0.40789473684210525,0.967741935483871,0.375,0.4065040650406504,0.4065040650406504,0.74,0.03333333333333333,0.13333333333333333,0.25,1.0,0.04516129032258064,0.2857142857142857,0.4645161290322581,0.375,0.5411585365853658,0.4065040650406504,0.47508003048780484,0.4966409999999998,0.4548296774193549,0.055636896046852125,0.09295774647887324,0.09003601440576231,0.2929171668667467,15.765465465465459,25.181733746130035,0.24147305981216016,1.0,12.0,,4.0,7.0,,5.0,11.0,4.0,37.0,1.0,5.0,4.0,5.0,6.0,1.0,1.0,4.0,6.0,3.0,,,,,0.04504504504504504,,0.004032258064516129,0.013651877133105802,0.005421389847215377,,0.00546448087431694,0.004796163069544364,0.00847457627118644,0.03508771929824561,0.08,0.011111111111111112,0.5,0.5714285714285714,0.5263157894736842,0.5,1.0,6.0,15.0,0.012195121951219513,0.0967741935483871,0.4,15.0,29.0,1.0,1.0,21.0,5.0,0.0030959752321981426,0.012987012987012988,0.48333333333333334,0.5172413793103449,0.9333333333333333,0.01524390243902439,,,True,,
461,1610612764,Popeye Jones,Popeye Jones,461,WAS,72962.0,1216,61.0,2242,2235,549,549,350,4477,56,99,51,9.0,20.0,48,110,38.0,114.0,3.0,4.0,,,1.0,6.0,1.0,4.0,142,323,4.0,10.0,71,367,2407,37,73,,,100,21,54,2.0,5.0,28.0,76,200,84,12.0,,5.0,1.0,13,75,12.0,87,10.0,2.0,34.0,9.0,32.0,186,40,161,217,364,32,18.0,28,4.0,23.0,30,4.0,5.0,58,18.0,46,132,86,5.0,32,14.0,76,549,18,0.704225352112676,0.8620689655172413,1.0,0.4,,0.4,0.4444444444444444,0.43962848297213625,0.5068493150684932,0.3888888888888889,0.4444444444444444,0.5068493150684932,0.4067796610169492,0.49064171122994654,0.5617977528089888,0.5,0.03003003003003003,0.04024767801857585,0.09090909090909091,0.02727272727272727,16.190833959429,0.4827586206896552,0.19281437125748502,0.1694915254237288,0.1876750700280112,0.19653179190751446,0.21283783783783783,0.17486338797814208,0.16279069767441862,0.2972972972972973,0.5656565656565656,0.6222222222222222,0.3303303303303303,0.43636363636363634,0.4485981308411215,0.34234234234234234,0.3333333333333333,0.336283185840708,0.9210526315789473,0.012012012012012012,0.75,0.75,1.0,0.018018018018018018,0.16666666666666666,0.16666666666666666,1.0,0.6986301369863014,,,,0.3389830508474576,0.45,0.06779661016949153,0.25,0.32732732732732733,0.2,0.44381234939759023,0.5087695652173914,0.44628620689655185,0.08888888888888889,0.09142857142857143,0.2724795640326976,0.20708446866485014,9.555417956656349,30.2,0.2448706512042819,28.0,26.0,52.0,16.0,128.0,3.0,16.0,147.0,13.0,14.0,2.0,9.0,20.0,16.0,12.0,7.0,,5.0,12.0,11.0,,,3.0,1.0,0.23880597014925373,0.05357142857142857,0.1299492385786802,0.08888888888888889,0.12360515021459227,0.1919191919191919,0.15987460815047022,0.08333333333333333,0.09420289855072464,0.07142857142857142,0.1875,0.07602339181286549,0.9166666666666666,0.5178571428571429,0.75,0.5490196078431373,0.10714285714285714,1.0,1.0,0.008771929824561403,0.01694915254237288,1.0,,,,,,,,,,,,,1.0,,True,,
893,1610612764,Michael Jordan,Michael Jordan,893,WAS,74142.0,1236,75.0,2287,2264,473,500,337,4551,65,115,15,13.0,24.0,73,199,175.0,434.0,1.0,1.0,,,5.0,35.0,,8.0,313,748,6.0,36.0,152,796,2448,31,59,,5.0,73,63,140,1.0,9.0,58.0,187,290,336,12.0,6.0,35.0,5.0,28,150,45.0,195,29.0,16.0,51.0,27.0,72.0,435,41,112,162,195,50,22.0,67,10.0,41.0,28,8.0,26.0,95,23.0,36,68,184,17.0,80,18.0,187,473,6,0.46325878594249204,0.4707792207792208,0.6666666666666666,0.16666666666666666,,0.1111111111111111,0.16666666666666666,0.4184491978609626,0.5254237288135594,0.45,0.4107142857142857,0.484375,0.43288590604026844,0.45958429561200925,0.5140845070422535,0.5165745856353591,0.04591836734693878,0.0374331550802139,0.0782608695652174,0.07537688442211055,35.84483401715778,0.7052631578947368,0.13114754098360656,0.19617224880382775,0.14393226716839136,0.06285714285714286,0.10416666666666667,0.1815856777493606,0.19480519480519481,0.14668367346938777,0.5652173913043478,0.6132075471698113,0.2538265306122449,0.36683417085427134,0.3967391304347826,0.5535714285714286,0.4032258064516129,0.4069767441860465,0.49142857142857144,0.0012755102040816326,1.0,1.0,,0.044642857142857144,0.14285714285714285,0.14285714285714285,0.8,0.234375,,,,0.1610738255033557,0.5416666666666666,0.053691275167785234,,0.19260204081632654,0.14285714285714285,0.42687956577266906,0.45772232142857133,0.40778648648648647,0.09551886792452831,0.09864364981504316,0.09170854271356783,0.23492462311557788,12.907754010695193,25.630555555555556,0.20682116309575863,10.0,11.0,10.0,4.0,28.0,1.0,9.0,33.0,10.0,28.0,4.0,7.0,,6.0,12.0,2.0,3.0,7.0,12.0,5.0,,,,,0.140625,0.02127659574468085,0.028,0.023391812865497075,0.027327070879590094,0.014563106796116505,0.030612244897959183,0.032,0.02857142857142857,,0.2,0.023094688221709007,0.4166666666666667,0.4461538461538462,0.410958904109589,0.6666666666666666,0.3,1.0,1.0,0.009216589861751152,0.006711409395973154,1.0,,5.0,,,1.0,1.0,,,0.078125,,,0.02702702702702703,,,True,,
93,1610612764,Hubert Davis,Hubert Davis,93,WAS,37476.0,625,27.0,1155,1146,330,381,168,2301,7,11,1,,,11,32,26.0,54.0,3.0,8.0,,,29.0,57.0,8.0,20.0,44,97,32.0,65.0,7,191,1223,5,13,1.0,4.0,15,11,19,9.0,23.0,,49,58,30,84.0,12.0,57.0,29.0,3,44,16.0,60,11.0,5.0,6.0,10.0,28.0,136,5,26,31,35,14,,9,2.0,6.0,7,2.0,3.0,16,,10,32,10,,5,,49,330,6,0.6590909090909091,0.6590909090909091,0.875,0.49230769230769234,0.25,0.391304347826087,0.49230769230769234,0.4536082474226804,0.38461538461538464,0.5789473684210527,0.5679012345679012,0.38235294117647056,0.5833333333333334,0.5718562874251497,0.4166666666666667,0.5833333333333334,0.4012345679012346,0.030927835051546393,,0.03125,13.505535055350553,0.5625,0.05855855855855856,0.049019607843137254,0.056776556776556776,0.011111111111111112,0.060810810810810814,0.07766990291262135,0.03896103896103896,0.06790123456790123,0.6363636363636364,0.6363636363636364,0.19753086419753085,0.34375,0.3548387096774194,0.3333333333333333,0.48148148148148145,0.5,0.6923076923076923,0.04938271604938271,0.375,0.375,1.0,0.35185185185185186,0.5087719298245614,0.5178571428571429,0.8620689655172413,0.058823529411764705,,,,,,0.47619047619047616,0.4,0.4691358024691358,0.5087719298245614,0.46247839506172855,0.42230769230769233,0.44514047619047625,0.029940119760479042,0.049019607843137254,0.07853403141361257,0.25654450261780104,13.25463917525773,25.33692307692307,0.2857142857142857,,2.0,,,4.0,,,4.0,2.0,14.0,,2.0,3.0,3.0,2.0,,,2.0,2.0,1.0,,,,,,,0.00847457627118644,,0.0069084628670120895,,0.02027027027027027,0.004464285714285714,,,0.08,0.024691358024691357,0.5,0.42857142857142855,0.7272727272727273,,,1.0,3.0,0.037037037037037035,0.07142857142857142,0.3333333333333333,1.0,4.0,1.0,,,,0.015384615384615385,,0.23529411764705882,0.25,1.0,,,0.017543859649122806,True,,
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,74288.0,1238,-66.0,2336,2312,489,560,294,4648,81,142,18,12.0,27.0,83,239,105.0,234.0,4.0,5.0,,1.0,3.0,13.0,,2.0,269,615,7.0,18.0,158,717,2528,26,63,1.0,4.0,68,42,102,1.0,3.0,66.0,153,340,198,21.0,,13.0,3.0,59,81,15.0,96,10.0,5.0,27.0,14.0,40.0,207,17,47,66,104,19,7.0,46,8.0,22.0,28,4.0,24.0,74,16.0,21,74,174,18.0,67,24.0,153,489,10,0.6319702602230484,0.6463878326996197,1.0,0.3888888888888889,0.25,0.3333333333333333,0.3888888888888889,0.4373983739837398,0.4126984126984127,0.4117647058823529,0.4415481832543444,0.41044776119402987,0.4142857142857143,0.5021246458923513,0.4652777777777778,0.551094890510949,0.02843601895734597,0.0959349593495935,0.11971830985915492,0.15481171548117154,29.039463886820553,0.6216216216216216,0.05535924617196702,0.0735930735930736,0.05925925925925926,0.039603960396039604,0.0763888888888889,0.04735376044568245,0.07428571428571429,0.22432859399684044,0.5704225352112676,0.648,0.37756714060031593,0.3472803347280335,0.41089108910891087,0.3696682464454976,0.44871794871794873,0.4585152838427948,0.6761904761904762,0.007898894154818325,0.8,0.8,1.0,0.020537124802527645,0.23076923076923078,0.23076923076923078,1.0,0.26865671641791045,0.014925373134328358,,,0.2571428571428571,0.4444444444444444,0.01904761904761905,,0.2527646129541864,0.23076923076923078,0.445968591772152,0.45742539682539685,0.42721490384615374,0.09824046920821114,0.10090361445783133,0.09483960948396095,0.21338912133891214,10.333658536585366,114.35000000000001,0.2093321917808219,12.0,13.0,12.0,1.0,37.0,,2.0,38.0,13.0,12.0,3.0,7.0,3.0,10.0,6.0,3.0,,3.0,6.0,3.0,,,1.0,1.0,0.03333333333333333,,0.03652517275419546,0.007352941176470588,0.03307223672758921,0.02830188679245283,0.04746835443037975,0.032989690721649485,0.009259259259259259,,0.07142857142857142,0.04421768707482993,0.5,0.691358024691358,0.5180722891566265,0.6666666666666666,0.4166666666666667,1.0,1.0,0.021367521367521368,0.009523809523809525,1.0,1.0,3.0,,1.0,10.0,,,,0.04477611940298507,0.3333333333333333,1.0,,,,True,,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,10363.0,173,32.0,326,326,124,148,54,652,21,28,15,6.0,11.0,9,20,,1.0,,,,,,,,,30,49,,,9,69,339,13,20,,,29,6,16,,,5.0,17,36,24,,,,,5,2,,2,,,2.0,,,4,10,23,36,60,3,1.0,1,,1.0,5,1.0,,6,2.0,13,27,23,3.0,12,1.0,17,124,5,0.6,0.8571428571428571,,,,,,0.6122448979591837,0.65,0.375,0.6122448979591837,0.65,0.375,0.5847457627118644,0.6041666666666666,0.40476190476190477,,0.10204081632653061,0.07142857142857142,0.15,16.624040920716112,0.16666666666666666,0.20535714285714285,0.30303030303030304,0.22758620689655173,0.15,0.13157894736842105,0.2777777777777778,0.2692307692307692,0.5714285714285714,0.75,0.8076923076923077,0.40816326530612246,0.45,0.5294117647058824,0.02040816326530612,,,,,,,,,,,,0.75,,,,0.6875,0.5454545454545454,,,0.5714285714285714,,0.5115122448979592,0.49792000000000003,0.5264562500000001,0.20689655172413793,0.20689655172413793,0.42028985507246375,0.2463768115942029,4.077551020408163,,0.3803680981595092,10.0,3.0,18.0,7.0,16.0,1.0,3.0,24.0,,2.0,1.0,,2.0,3.0,5.0,4.0,,1.0,5.0,3.0,,,,,0.375,0.1,0.11940298507462686,0.2692307692307692,0.14375,0.07692307692307693,0.09259259259259259,0.16666666666666666,0.2727272727272727,0.25,0.42857142857142855,,0.6,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.2,,,,,,,,,,,,,,,,,,,,True,,
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,40304.0,672,-104.0,1258,1263,332,370,155,2521,31,52,7,9.0,12.0,18,46,65.0,130.0,1.0,1.0,,,3.0,7.0,2.0,4.0,114,228,4.0,8.0,64,304,1398,12,20,1.0,1.0,29,29,54,2.0,4.0,27.0,91,148,80,9.0,3.0,7.0,3.0,18,46,7.0,53,3.0,4.0,10.0,15.0,21.0,113,12,30,45,65,18,7.0,18,4.0,10.0,14,1.0,8.0,32,7.0,19,56,77,3.0,30,10.0,91,332,5,0.6491228070175439,0.6727272727272727,0.75,0.5,1.0,0.5,0.5,0.5,0.6,0.5370370370370371,0.5084745762711864,0.6428571428571429,0.5517241379310345,0.5567765567765568,0.6304347826086957,0.6148648648648649,0.03389830508474576,0.07894736842105263,0.1346153846153846,0.10869565217391304,21.151178918169208,0.5625,0.06976744186046512,0.0916030534351145,0.0748663101604278,0.058823529411764705,0.07051282051282051,0.0755813953488372,0.12,0.22033898305084745,0.5961538461538461,0.6888888888888889,0.19491525423728814,0.391304347826087,0.43902439024390244,0.5508474576271186,0.5,0.5241935483870968,0.6615384615384615,0.00423728813559322,1.0,1.0,1.0,0.029661016949152543,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,,,,0.20689655172413793,0.75,0.06896551724137931,0.5,0.2542372881355932,0.42857142857142855,0.4404404661016949,0.45572619047619045,0.42115431034482753,0.11406844106463879,0.11764705882352941,0.09539473684210527,0.2993421052631579,12.189912280701751,25.2125,0.26391096979332274,4.0,2.0,8.0,4.0,16.0,,3.0,20.0,3.0,11.0,2.0,4.0,1.0,6.0,3.0,2.0,,1.0,3.0,3.0,,,,,0.09090909090909091,,0.030534351145038167,0.05263157894736842,0.03333333333333333,0.02857142857142857,0.022727272727272728,0.037037037037037035,0.05970149253731343,,,0.030927835051546393,1.0,0.7096774193548387,0.5,0.5714285714285714,0.25,,,0.046153846153846156,,,1.0,1.0,,,,,,,0.047619047619047616,1.0,,,,,True,,
