EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,FTDefRebounds,DefensiveGoaltends,FG3APct,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,LiveBallTurnoverPct,OffShortMidRangeReboundPct,SelfORebPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,HeaveAttempts,SecondChanceTurnovers,Technical Free Throw Trips,Corner3FGM,PenaltyCorner3FGM,Loose Ball Fouls,NonShootingFoulsDrawn,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctAssisted,LostBallTurnovers,BlockedShortMidRange,Defensive 3 Seconds Violations,on,SecondChanceAtRimPctAssisted,Travels,BlockedLongMidRange,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,Blocked3s,BlockedCorner3,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,2670.0,44,-17.0,80,84,33.0,25,11.0,164,5.0,7.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,3.0,8.0,16.0,8.0,24.0,89,1.0,3.0,1.0,3.0,1.0,4.0,3.0,5.0,10.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,13.0,1.0,7.0,3.0,3.0,3.0,1.0,5.0,33.0,0.625,0.625,0.5,0.3333333333333333,0.25,0.5,0.3333333333333333,0.25,0.5454545454545454,0.375,0.4166666666666667,0.125,0.14285714285714285,0.16666666666666666,25.0,0.2,0.07407407407407407,0.05128205128205128,0.08333333333333333,0.07692307692307693,0.044444444444444446,0.14285714285714285,0.1,0.09090909090909091,0.125,0.3333333333333333,0.4375,0.7142857142857143,0.8333333333333334,0.8,0.375,0.3333333333333333,0.4,0.1875,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.5,0.5,0.4375,0.4741,0.5101666666666667,0.476175,0.3181818181818182,0.3181818181818182,0.125,0.20833333333333334,6.18125,0.4125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1496,1610612751,Keith Van Horn,Keith Van Horn,1496,NJN,940.0,16,6.0,25,26,2.0,4,6.0,51,1.0,2.0,,,,,2.0,4.0,,1.0,3.0,7.0,2.0,8.0,25,,,,,,,,,,6.0,,1.0,1.0,1.0,2.0,2.0,,,1.0,3.0,3.0,6.0,,,,,,,1.0,,4.0,,2.0,,,,,,2.0,,,0.42857142857142855,,,0.375,,,0.4,,,,,,32.25806451612903,,0.1,0.16666666666666666,,0.07692307692307693,0.1875,,,,,,0.25,0.5,0.5,,0.5,0.5,0.5,0.125,,,,,,,,0.375,0.4781125,0.5835,0.5835,0.2,0.2222222222222222,,,7.485714285714287,0.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.125,0.6666666666666666,0.25,0.3333333333333333,0.25,0.3333333333333333,0.125,1.0,1.0,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1533,1610612751,Anthony Johnson,Anthony Johnson,1533,NJN,5229.0,87,-10.0,170,168,123.0,71,23.0,338,5.0,10.0,1.0,2.0,4.0,9.0,1.0,1.0,1.0,12.0,7.0,23.0,1.0,21.0,162,2.0,4.0,,4.0,6.0,19.0,,18.0,4.0,10.0,2.0,7.0,10.0,2.0,23.0,4.0,,2.0,3.0,5.0,4.0,9.0,8.0,3.0,2.0,4.0,4.0,2.0,6.0,,2.0,,1.0,,,,,18.0,123.0,0.2857142857142857,0.4,0.30434782608695654,0.5,0.3157894736842105,0.35714285714285715,0.4,0.375,0.3620689655172414,0.4,0.375,0.08695652173913043,0.1,,16.417910447761194,,0.041666666666666664,0.05,0.11764705882352941,0.056179775280898875,0.042105263157894736,0.043478260869565216,0.15,,0.14285714285714285,,0.35714285714285715,0.5,0.5555555555555556,0.2,0.03571428571428571,1.0,1.0,0.42857142857142855,0.08333333333333333,0.09090909090909091,1.0,0.4,0.5,0.375,0.4444444444444444,0.5357142857142857,0.4896875,0.45805000000000007,0.4968354166666667,0.034482758620689655,0.041666666666666664,0.19047619047619047,0.8571428571428571,9.439130434782609,0.7235294117647059,4.0,1.0,4.0,5.0,1.0,5.0,4.0,,,,0.17857142857142858,,,0.02631578947368421,,,0.14285714285714285,0.2,0.16666666666666666,24.68,1.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.5,0.4,0.4,0.4,0.08333333333333333,0.5,0.10526315789473684,0.058823529411764705,0.03571428571428571,0.5,0.5,0.5,0.041666666666666664,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,1336.0,22,2.0,36,39,4.0,8,8.0,75,,1.0,,,,,,2.0,,2.0,,5.0,1.0,1.0,37,,,,,,1.0,,,,,,2.0,4.0,,10.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,20.454545454545453,,0.058823529411764705,,,0.047619047619047616,,,,0.16666666666666666,,,0.125,,,,0.25,,,0.25,,,,,,,,0.5,0.4468857142857143,,0.46365,,,,,10.76,0.1111111111111111,3.0,,2.0,3.0,,2.0,2.0,,,,0.375,,,,,,0.375,,0.6666666666666666,32.46666666666667,,,,,,,,,,,2.0,2.0,,,2.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
681,1610612751,Donny Marshall,Donny Marshall,681,NJN,7111.0,119,-14.0,220,223,132.0,89,32.0,443,3.0,10.0,2.0,3.0,3.0,7.0,1.0,7.0,2.0,8.0,6.0,25.0,12.0,30.0,214,2.0,5.0,3.0,7.0,5.0,14.0,6.0,19.0,6.0,6.0,5.0,4.0,5.0,3.0,11.0,8.0,,2.0,7.0,13.0,8.0,21.0,3.0,2.0,1.0,2.0,1.0,4.0,14.0,1.0,18.0,,6.0,,,,,19.0,132.0,0.5,0.75,0.24,0.4,0.35714285714285715,0.3103448275862069,0.4,0.38235294117647056,0.39473684210526316,0.5,0.4318181818181818,0.2,0.4,0.14285714285714285,15.325670498084293,,0.07368421052631578,0.0761904761904762,0.08695652173913043,0.07627118644067797,0.064,0.12903225806451613,0.06896551724137931,0.09090909090909091,0.11764705882352941,,0.3448275862068966,0.3,0.5,0.3333333333333333,0.2413793103448276,0.14285714285714285,0.16666666666666666,0.27586206896551724,0.25,0.25,0.5,0.6,0.6666666666666666,0.4117647058823529,0.42857142857142855,0.4827586206896552,0.4459448275862069,0.46456,0.4594558823529412,0.17142857142857143,0.1935483870967742,0.23333333333333334,0.6333333333333333,8.632,0.6,3.0,,2.0,4.0,,3.0,3.0,,4.0,,0.13793103448275862,0.36363636363636365,,0.06382978723404255,,0.06060606060606061,0.10344827586206896,,0.11764705882352941,24.875,1.0,1.0,1.0,,2.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,0.5,0.5,0.3333333333333333,0.5,,0.5,0.037037037037037035,0.0625,0.034482758620689655,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,0.3333333333333333,,,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
446,1610612751,Lucious Harris,Lucious Harris,446,NJN,2551.0,43,4.0,74,76,24.0,28,10.0,150,2.0,3.0,,,1.0,1.0,,,3.0,6.0,5.0,9.0,3.0,25.0,73,,1.0,1.0,4.0,1.0,3.0,,8.0,6.0,4.0,,3.0,3.0,2.0,6.0,1.0,,,5.0,5.0,2.0,7.0,,,,,,,1.0,,4.0,,2.0,,,,,8.0,24.0,0.6,0.6,0.5555555555555556,,0.3333333333333333,0.6470588235294118,0.75,0.6666666666666666,0.6578947368421053,0.6666666666666666,0.6666666666666666,,,,22.093023255813954,,0.1388888888888889,0.03125,,0.11904761904761904,0.05128205128205128,,0.23076923076923078,0.14285714285714285,,,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,,,,0.35294117647058826,0.5,0.5,0.6666666666666666,,,0.16666666666666666,1.0,0.6470588235294118,0.49454687499999994,0.53145,0.54288,0.10526315789473684,0.18181818181818182,0.16,0.32,11.11111111111111,0.32432432432432434,7.0,1.0,3.0,8.0,1.0,3.0,6.0,1.0,,,0.47058823529411764,,0.14285714285714285,,0.2,,0.4117647058823529,0.5,0.5,27.3625,1.0,,4.0,2.0,4.0,2.0,12.0,,,4.0,,,,1.0,,,,,,,,,1.0,0.5,0.6666666666666666,0.5714285714285714,,,0.1111111111111111,,0.058823529411764705,0.5714285714285714,0.5714285714285714,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
954,1610612751,Kerry Kittles,Kerry Kittles,954,NJN,1290.0,22,-9.0,34,39,5.0,16,4.0,73,,3.0,,,,,1.0,1.0,3.0,3.0,4.0,7.0,,11.0,37,,,,,,,,,8.0,,,2.0,2.0,,4.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,5.0,1.0,1.0,0.5714285714285714,,,0.6875,,,0.6875,,,,,,23.076923076923077,,0.07142857142857142,,,0.05,,,,0.25,,,0.375,,,,0.125,1.0,1.0,0.375,1.0,1.0,1.0,,,,,0.5,0.46179375,,,,,,,8.871428571428572,0.14705882352941177,1.0,,,1.0,,,1.0,,,,0.125,,,,,,0.125,,,27.2,,,1.0,,1.0,,3.0,,,1.0,,,,2.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2030,1610612751,Kenyon Martin,Kenyon Martin,2030,NJN,201.0,3,-4.0,4,7,,2,,11,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,0.14285714285714285,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2220,1610612751,Brandon Armstrong,Brandon Armstrong,2220,NJN,3651.0,61,-15.0,120,117,102.0,55,18.0,237,,4.0,,2.0,,3.0,,2.0,7.0,14.0,7.0,20.0,1.0,24.0,116,1.0,4.0,,2.0,5.0,17.0,1.0,20.0,6.0,8.0,1.0,3.0,3.0,1.0,6.0,4.0,,,3.0,3.0,4.0,7.0,2.0,1.0,2.0,3.0,2.0,4.0,7.0,1.0,2.0,,1.0,,,,,20.0,102.0,0.42857142857142855,0.42857142857142855,0.35,0.25,0.29411764705882354,0.39655172413793105,0.25,0.36538461538461536,0.4,0.25,0.37037037037037035,0.05,0.25,,22.758620689655174,,0.061224489795918366,0.06896551724137931,,0.05084745762711865,0.05714285714285714,0.05555555555555555,0.07692307692307693,0.058823529411764705,,,0.13793103448275862,,,,0.06896551724137931,,,0.4827586206896552,0.5,0.5,0.42857142857142855,0.5,,0.11538461538461539,,0.4482758620689655,0.4407310344827587,0.472175,0.4404461538461538,0.03333333333333333,0.047619047619047616,0.08333333333333333,0.8333333333333334,13.889999999999997,0.85,7.0,,7.0,9.0,,9.0,7.0,,,,0.3103448275862069,,,,,0.05263157894736842,0.2413793103448276,,0.2692307692307692,24.511111111111113,2.0,2.0,2.0,2.0,3.0,3.0,6.0,3.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.25,0.058823529411764705,0.06896551724137931,0.2857142857142857,0.3333333333333333,0.5,0.07692307692307693,0.2857142857142857,0.2857142857142857,,,,1.0,1.0,,,,0.5,0.5,0.5,,,,,,1.0,0.1111111111111111,0.14285714285714285,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,4143.0,69,-16.0,136,133,105.0,61,18.0,269,5.0,10.0,1.0,1.0,3.0,5.0,2.0,4.0,1.0,8.0,8.0,22.0,2.0,18.0,128,2.0,4.0,1.0,5.0,5.0,13.0,2.0,12.0,8.0,8.0,1.0,2.0,5.0,1.0,13.0,5.0,,1.0,13.0,15.0,5.0,20.0,1.0,1.0,3.0,6.0,5.0,2.0,5.0,,4.0,,,,,,,12.0,105.0,0.5,0.5714285714285714,0.36363636363636365,0.5,0.38461538461538464,0.32,0.5,0.3125,0.3333333333333333,0.5,0.3333333333333333,0.045454545454545456,0.1,,20.496894409937887,,0.24074074074074073,0.07692307692307693,0.07692307692307693,0.208955223880597,0.0641025641025641,0.1111111111111111,0.21428571428571427,0.22727272727272727,0.09090909090909091,,0.4,0.5,0.5555555555555556,0.6,0.16,0.5,0.5,0.32,0.125,0.125,1.0,0.25,1.0,0.3125,0.6,0.52,0.4856229166666666,0.42685,0.46703,,,0.2777777777777778,0.6666666666666666,8.577272727272726,0.7720588235294118,2.0,,2.0,3.0,,3.0,1.0,,1.0,,0.12,0.25,,0.07142857142857142,,0.2777777777777778,0.08,,0.125,35.36666666666667,1.0,1.0,,,,,,,2.0,,3.0,3.0,,1.0,,1.0,,3.0,1.0,3.0,1.0,3.0,,,,,,0.5,0.05263157894736842,0.06666666666666667,0.04,,,,0.0625,,,1.0,,,,,1.0,2.0,,,,,,,,,,1.0,0.3333333333333333,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,
