EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Steals,LostBallSteals,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Avg2ptShotDistance,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,PenaltyFtPoints,NonHeaveArc3FGA,OffThreePtRebounds,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Fg2aBlocked,FTDefRebounds,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceTurnovers,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,3SecondViolations,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,BlockedAtRim,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Defensive 3 Seconds Violations,Travels,on,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,SelfOReb,Blocked3s,BlockedCorner3,BlockedShortMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3
1085,1610612755,Ira Bowman,Ira Bowman,1085,PHI,199.0,3,10.0,10,10,9.0,10.0,20,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5257,0.5257,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,723.0,12,-2.0,22,23,10.0,11.0,45,,,,,2.0,4.0,4.0,22,2.0,2.0,4.0,4.0,1.0,,,,4.0,10.0,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,24.0,,,,,,,,0.38882500000000003,0.39075,1.0,0.45454545454545453,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.3333333333333333,0.1111111111111111,0.25,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,1083.0,18,-2.0,42,40,22.0,25.0,82,2.0,5.0,1.0,1.0,3.0,6.0,10.0,44,2.0,2.0,4.0,4.0,1.0,,3.0,,4.0,22.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.0,0.625,1.0,20.833333333333336,0.8333333333333334,0.4,0.4,0.5,0.5,1.0,0.8333333333333334,0.6148333333333333,0.57735,0.4,0.5238095238095238,5.0,,,1.0,1.0,4.0,5.0,2.0,2.0,11.0,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,,,,,,,,,,,0.16666666666666666,1.0,1.0,1.0,3.6166666666666667,1.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,3.0,0.5,0.5,0.6666666666666666,0.08333333333333333,0.07142857142857142,0.125,0.5,0.5224,0.375,0.375,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2245,1610612755,Damone Brown,Damone Brown,2245,PHI,3823.0,64,-16.0,139,140,74.0,99.0,279,3.0,6.0,1.0,2.0,8.0,20.0,23.0,139,5.0,11.0,14.0,8.0,1.0,,11.0,1.0,14.0,74.0,5.0,0.5,0.5,0.4,0.45454545454545453,0.38095238095238093,0.4166666666666667,0.4583333333333333,0.5,21.153846153846153,0.2857142857142857,0.5,0.5,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.4624809523809524,0.44033333333333324,0.6086956521739131,0.5323741007194245,16.0,2.0,6.0,3.0,8.0,2.0,2.0,2.0,,4.0,,,2.0,2.0,2.0,4.0,1.0,6.0,3.0,1.0,2.0,9.0,0.6666666666666666,,0.06451612903225806,,0.041666666666666664,0.1,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.5,0.38095238095238093,0.375,0.375,0.6666666666666666,10.08,2.0,7.0,,2.0,,,8.0,,,1.0,4.0,4.0,,8.0,1.0,3.0,,,,0.022727272727272728,0.04,0.06666666666666667,1.0,0.589,0.13043478260869565,0.13636363636363635,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.047619047619047616,0.16666666666666666,0.16666666666666666,0.14285714285714285,1.0,0.047619047619047616,0.08333333333333333,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
916,1610612755,Corie Blount,Corie Blount,916,PHI,849.0,14,12.0,32,32,12.0,19.0,64,1.0,3.0,1.0,1.0,2.0,4.0,4.0,22,1.0,1.0,2.0,,1.0,1.0,,,2.0,12.0,,,,0.5,1.0,0.5,1.0,0.5,1.0,11.76470588235294,0.75,0.3333333333333333,0.5,,1.0,1.0,0.75,0.4666,0.5199,0.5,0.375,2.0,1.0,1.0,,,3.0,3.0,3.0,,6.0,,2.0,1.0,4.0,,4.0,,,,,,,,,0.125,0.3333333333333333,0.21428571428571427,,0.3333333333333333,0.25,1.0,1.0,,,,,,2.3,,,1.0,1.0,,2.0,4.0,,,,,,,,,,1.0,1.0,1.0,,,,,0.2907,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.25,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,2755.0,46,-10.0,106,108,68.0,82.0,214,6.0,8.0,2.0,4.0,10.0,14.0,27.0,95,3.0,6.0,11.0,6.0,1.0,,2.0,,11.0,68.0,,0.3,0.3,0.7142857142857143,0.5,0.6764705882352942,0.5,0.6944444444444444,0.55,20.869565217391305,0.47058823529411764,0.75,0.75,0.5,0.4444444444444444,0.5,0.6470588235294118,0.5091882352941176,0.4855555555555556,0.4074074074074074,0.6415094339622641,9.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,2.0,8.0,,3.0,2.0,6.0,,6.0,1.0,3.0,3.0,1.0,2.0,6.0,0.5,,0.08695652173913043,0.25,0.14285714285714285,0.14285714285714285,0.25,0.23529411764705882,0.75,0.75,,0.11764705882352941,0.5,0.5,,5.2285714285714295,,4.0,,1.0,,,14.0,,,,1.0,3.0,2.0,6.0,2.0,3.0,,,,,,,,0.2929,0.16666666666666666,0.2,,2.0,2.0,3.0,3.0,2.0,2.0,,,2.0,,,,,,0.17647058823529413,,,0.2,,0.11764705882352941,0.2222222222222222,25.100000000000005,,1.0,,,0.14285714285714285,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.058823529411764705,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,3111.0,52,-26.0,113,114,58.0,82.0,227,4.0,5.0,3.0,3.0,11.0,17.0,28.0,120,7.0,9.0,18.0,8.0,,,6.0,,18.0,58.0,1.0,0.36363636363636365,0.36363636363636365,0.6470588235294118,0.7777777777777778,0.5238095238095238,0.6363636363636364,0.56,0.6428571428571429,23.25581395348837,0.23809523809523808,0.8,1.0,0.25,0.2727272727272727,1.0,0.42857142857142855,0.4676309523809524,0.4675909090909091,0.6428571428571429,0.5132743362831859,15.0,3.0,5.0,4.0,7.0,3.0,3.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,4.0,,4.0,1.0,,2.0,5.0,0.8,0.14285714285714285,0.04,0.07142857142857142,0.05128205128205128,,0.07692307692307693,0.23809523809523808,0.6,1.0,,0.3333333333333333,0.5714285714285714,0.5714285714285714,0.75,9.952941176470588,,6.0,1.0,2.0,,2.0,14.0,,,1.0,2.0,3.0,5.0,8.0,,3.0,0.5,0.5,0.5,0.025,0.022222222222222223,,,0.41464999999999996,0.125,0.15,0.07142857142857142,4.0,2.0,4.0,2.0,4.0,4.0,,,,1.0,,,,,0.19047619047619047,,,,,0.19047619047619047,0.18181818181818182,26.225,3.0,,0.17647058823529413,0.2,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,2.0,0.4,0.058823529411764705,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1610612755,Dikembe Mutombo,Dikembe Mutombo,87,PHI,1443.0,24,13.0,46,45,8.0,20.0,91,2.0,2.0,1.0,1.0,3.0,5.0,6.0,36,2.0,2.0,4.0,4.0,2.0,1.0,3.0,,4.0,8.0,1.0,0.6666666666666666,0.6666666666666666,0.6,1.0,0.6,1.0,0.6,1.0,16.0,0.4,1.0,1.0,1.0,0.5,1.0,0.4,0.43662,0.44480000000000003,0.6666666666666666,0.17391304347826086,5.0,1.0,3.0,,,1.0,1.0,1.0,,2.0,1.0,1.0,4.0,6.0,2.0,8.0,1.0,1.0,2.0,,,3.0,0.3333333333333333,0.5,0.2857142857142857,0.14285714285714285,0.23809523809523808,,0.16666666666666666,0.6,0.3333333333333333,0.3333333333333333,,,,,,5.72,,,,,,,2.0,,,1.0,1.0,1.0,1.0,,,,,,,0.07692307692307693,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,1.0,0.2857142857142857,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612755,Michael Ruffin,Michael Ruffin,1913,PHI,1332.0,22,-9.0,48,49,27.0,35.0,97,1.0,1.0,,,1.0,1.0,2.0,48,,,,,2.0,,3.0,,,27.0,,,,1.0,,1.0,,1.0,,1.8181818181818181,1.0,1.0,1.0,,,,1.0,0.5756,,,0.5625,7.0,,,,,,,,,,,,5.0,6.0,2.0,8.0,2.0,,,,,,,,0.45454545454545453,,0.29411764705882354,1.0,,,,,,,,,,,1.0,,1.0,1.0,,2.0,2.0,,,2.0,,,2.0,,,,1.0,1.0,1.0,0.16666666666666666,0.125,,1.0,0.5756,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,0.2857142857142857,,1.0,2.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,973.0,16,-9.0,39,42,34.0,42.0,81,1.0,2.0,1.0,2.0,1.0,2.0,3.0,35,1.0,2.0,3.0,2.0,3.0,2.0,2.0,,3.0,34.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,12.195121951219512,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.7796,0.7796,1.0,0.8717948717948718,2.0,,,,,,,,,,,,4.0,6.0,,6.0,1.0,2.0,,,1.0,2.0,1.0,,0.4444444444444444,,0.36363636363636365,0.5,,,,,,,,,,0.45,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,,1.0,0.6979,,,0.6666666666666666,,,,,1.0,,,,,1.0,2.0,,2.0,2.0,,,,,1.0,,,,,2.0,,,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
