EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefThreePtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LostBallSteals,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChancePointsPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,LostBallTurnovers,SecondChanceFg3Pct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceArc3Accuracy,Corner3Assists,HeaveAttempts,SecondChanceArc3PctAssisted,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
959,1610612742,Steve Nash,Steve Nash,959,DAL,21455.0,358,57,701,701,177,167,1402,731,4.0,23.0,30.0,177,0.05714285714285714,0.06111111111111111,0.0425531914893617,0.2524964336661912,66.0,17.0,23.0,4.0,4.0,11.0,24.0,14.0,35.0,21.0,38.0,5.0,12.0,42.0,82.0,21.0,40.0,30.0,177.0,5.0,8.0,17.0,5.0,13.0,12.0,43.0,26.0,58.0,48.0,38.0,21.0,62.0,17.0,79.0,10.0,29.0,175.0,7.0,18.0,1.0,7.0,3.0,2.0,1.0,22.0,4.0,16.0,8.0,30.0,3.0,10.0,6.0,15.0,33.0,9.0,4.0,,,,,43.0,0.30952380952380953,0.30952380952380953,0.7619047619047619,0.525,0.38461538461538464,0.525,0.5121951219512195,0.47058823529411764,0.6024590163934426,0.5166666666666667,0.6353383458646616,0.5735294117647058,0.32786885245901637,20.97812097812098,0.7333333333333333,0.047619047619047616,0.06206896551724138,0.03139013452914798,0.023411371237458192,0.061224489795918366,0.07446808510638298,0.038461538461538464,0.06779661016949153,0.06,,0.1885245901639344,0.7391304347826086,0.8095238095238095,0.17647058823529413,0.19672131147540983,0.4583333333333333,0.5,0.28688524590163933,0.4,0.4375,0.3114754098360656,0.5526315789473685,0.5526315789473685,0.7619047619047619,0.13333333333333333,1.0,0.4,0.4166666666666667,0.5163934426229508,0.5526315789473685,0.4917446721311475,0.47458,0.4846883333333333,0.06976744186046512,0.10112359550561797,0.24293785310734464,10.614634146341466,24.924999999999997,,1.0,2.0,1.0,,1.0,,1.0,3.0,,7.0,11.0,22.0,,,1.0,,2.0,1.0,2.0,,,,1.0,0.2,0.2,0.25,0.08536585365853659,0.08695652173913043,0.08333333333333333,0.08571428571428572,,,0.027777777777777776,0.0196078431372549,,0.08695652173913043,0.18181818181818182,0.5714285714285714,0.01639344262295082,0.2,,,0.03333333333333333,0.01694915254237288,,,,,6.0,,,,,,,,,,,3.0,,,,,,,,,,15.0,9.0,,7.0,,,True,,,,,,
436,1610612742,Juwan Howard,Juwan Howard,436,DAL,17045.0,284,7,545,550,101,126,1095,577,5.0,43.0,69.0,101,0.10204081632653061,0.12903225806451613,0.13793103448275862,0.1853211009174312,63.0,25.0,46.0,6.0,6.0,18.0,42.0,6.0,18.0,,,,,49.0,106.0,,,31.0,129.0,19.0,11.0,15.0,,,5.0,27.0,52.0,46.0,,,,19.0,3.0,22.0,3.0,9.0,47.0,18.0,31.0,7.0,26.0,5.0,9.0,7.0,8.0,,8.0,8.0,16.0,2.0,2.0,10.0,24.0,45.0,20.0,4.0,9.0,6.0,9.0,6.0,27.0,0.5306122448979592,0.6046511627906976,,,,,0.46226415094339623,0.7333333333333333,0.46226415094339623,0.7333333333333333,0.5078740157480315,0.6428571428571429,,23.214285714285715,0.5,0.5384615384615384,0.13478260869565217,0.09424083769633508,0.10569105691056911,0.2,0.08450704225352113,0.14492753623188406,0.16666666666666666,0.11627906976744186,0.6666666666666666,0.4339622641509434,0.5434782608695652,0.6578947368421053,0.48,0.39622641509433965,0.42857142857142855,0.4864864864864865,0.16981132075471697,0.3333333333333333,0.3333333333333333,,,,,0.4,1.0,,,0.4339622641509434,,0.47175754716981133,0.5216444444444446,0.46156666666666674,0.16260162601626016,0.16260162601626016,0.20930232558139536,6.558490566037737,,7.0,14.0,,,,8.0,,6.0,22.0,12.0,13.0,3.0,7.0,8.0,,2.0,5.0,3.0,1.0,3.0,3.0,1.0,1.0,5.0,0.42105263157894735,0.42105263157894735,0.5,0.12264150943396226,0.17391304347826086,0.11904761904761904,,,0.14545454545454545,0.0847457627118644,0.04597701149425287,0.1702127659574468,0.05,0.5555555555555556,0.6666666666666666,,0.7368421052631579,0.5,,,0.17054263565891473,,,,,,,,,,,0.14285714285714285,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
714,1610612742,Michael Finley,Michael Finley,714,DAL,20507.0,342,7,659,656,155,164,1315,725,6.0,25.0,32.0,155,0.09090909090909091,0.08064516129032258,0.06382978723404255,0.23520485584218512,72.0,23.0,27.0,4.0,5.0,17.0,35.0,29.0,67.0,5.0,24.0,,5.0,69.0,129.0,7.0,33.0,18.0,177.0,12.0,12.0,27.0,,6.0,10.0,34.0,76.0,62.0,18.0,21.0,5.0,28.0,17.0,45.0,16.0,9.0,107.0,5.0,19.0,,7.0,4.0,9.0,8.0,7.0,3.0,7.0,6.0,13.0,,2.0,6.0,16.0,24.0,11.0,2.0,4.0,3.0,4.0,3.0,34.0,0.5507246376811594,0.5671641791044776,0.8571428571428571,0.21212121212121213,,0.23333333333333334,0.5348837209302325,0.4444444444444444,0.49074074074074076,0.36363636363636365,0.5145348837209303,0.4358974358974359,0.2037037037037037,24.966261808367072,0.5384615384615384,,0.0778688524590164,0.022321428571428572,0.023809523809523808,0.017857142857142856,0.060240963855421686,0.06557377049180328,0.1,0.056338028169014086,0.75,0.16666666666666666,0.8518518518518519,0.92,0.6521739130434783,0.21604938271604937,0.4857142857142857,0.5483870967741935,0.41358024691358025,0.43283582089552236,0.4393939393939394,0.14814814814814814,0.20833333333333334,0.20833333333333334,1.0,0.15151515151515152,0.8,0.15151515151515152,,0.37037037037037035,0.23809523809523808,0.47394968553459116,0.4549888888888889,0.42984032258064525,0.06470588235294118,0.08029197080291971,0.192090395480226,11.922480620155046,27.85757575757576,2.0,2.0,9.0,1.0,1.0,6.0,1.0,2.0,17.0,4.0,7.0,8.0,11.0,2.0,,1.0,,3.0,,3.0,,,1.0,3.0,0.5,0.5769230769230769,0.6071428571428571,0.05426356589147287,0.07407407407407407,0.11428571428571428,0.014925373134328358,,0.02857142857142857,0.015384615384615385,0.02912621359223301,0.034482758620689655,0.15789473684210525,0.4117647058823529,0.5517241379310345,0.05555555555555555,0.15384615384615385,1.0,0.07692307692307693,0.030303030303030304,0.096045197740113,2.0,,,1.0,,1.0,,0.2222222222222222,0.2222222222222222,0.5,,,,,,2.0,,,,,1.0,,,,1.0,3.0,1.0,1.0,1.0,3.0,1.0,True,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,2106.0,35,-34,68,67,11,28,135,88,1.0,6.0,10.0,11,0.1111111111111111,0.17857142857142858,0.16666666666666666,0.16176470588235295,11.0,3.0,6.0,,,,1.0,,3.0,,1.0,,,3.0,10.0,,1.0,,6.0,3.0,,1.0,,,,,2.0,4.0,,1.0,,2.0,,2.0,,,4.0,2.0,4.0,1.0,4.0,,,,1.0,,1.0,1.0,2.0,,,2.0,6.0,,,,,,,,,0.3333333333333333,1.0,,,,,0.3,,0.2727272727272727,,0.2727272727272727,,0.09090909090909091,16.25,0.5,0.5,0.21052631578947367,0.06896551724137931,0.10256410256410256,,,0.5,0.2857142857142857,,,0.5454545454545454,0.5,0.6,0.3333333333333333,0.09090909090909091,,,0.2727272727272727,,,0.09090909090909091,,,,,,,,0.6363636363636364,,0.5377499999999998,0.6908,0.4063,,,,6.45,25.1,2.0,3.0,,,,2.0,,,4.0,4.0,2.0,,2.0,2.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2,0.16666666666666666,1.0,,,0.2,,0.15384615384615385,0.1111111111111111,,,,,1.0,0.6666666666666666,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
239,1610612742,Darrick Martin,Darrick Martin,239,DAL,946.0,16,-19,31,31,6,17,62,39,,,,6,,,,0.1935483870967742,6.0,,2.0,,,,3.0,,2.0,,1.0,,1.0,,7.0,,2.0,1.0,1.0,,,2.0,,1.0,,,,,,1.0,,,1.0,1.0,1.0,,3.0,,,,,,2.0,2.0,,,,,,,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,0.05,,0.2222222222222222,27.027027027027028,,,,,,,,,,,,0.2222222222222222,,,,0.3333333333333333,,,0.2222222222222222,,,0.1111111111111111,,,,,,0.3333333333333333,,0.4444444444444444,,0.4313222222222223,,0.2761,0.1,0.125,,8.32857142857143,25.950000000000003,,,1.0,,,,,1.0,1.0,,3.0,,,,,,,,,,,,,1.0,,,0.5,0.42857142857142855,0.5,0.6666666666666666,,,,,,,,,,0.1111111111111111,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
762,1610612742,Shawn Bradley,Shawn Bradley,762,DAL,7072.0,118,-23,231,231,89,87,462,240,3.0,16.0,20.0,89,0.1,0.12931034482758622,0.05,0.3852813852813853,20.0,6.0,8.0,2.0,2.0,2.0,13.0,1.0,7.0,,,,,9.0,28.0,,,14.0,32.0,3.0,2.0,8.0,,,8.0,12.0,6.0,12.0,,,,5.0,,5.0,,2.0,10.0,4.0,12.0,1.0,4.0,,4.0,2.0,3.0,,2.0,2.0,5.0,,1.0,8.0,17.0,14.0,6.0,1.0,9.0,6.0,9.0,3.0,12.0,0.3333333333333333,0.375,,,,,0.32142857142857145,0.25,0.32142857142857145,0.25,0.45714285714285713,0.5,,15.936254980079683,0.6,0.14285714285714285,0.13953488372093023,0.047619047619047616,0.038461538461538464,0.09090909090909091,0.16666666666666666,0.2222222222222222,0.09090909090909091,,0.3333333333333333,0.2857142857142857,0.75,0.75,0.3333333333333333,0.4642857142857143,0.15384615384615385,0.18181818181818182,0.25,0.14285714285714285,0.14285714285714285,,,,,0.25,1.0,,,0.2857142857142857,,0.43730357142857146,0.6244333333333333,0.42535,0.17647058823529413,0.17647058823529413,0.375,8.092857142857142,,2.0,3.0,,,,2.0,,,4.0,2.0,2.0,,3.0,,,2.0,1.0,,,,3.0,,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.07142857142857142,,0.15384615384615385,,,,0.034482758620689655,0.045454545454545456,,0.2,,1.0,,1.0,0.6666666666666666,,,0.125,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,True,,,,,,
1915,1610612742,Evan Eschmeyer,Evan Eschmeyer,1915,DAL,2003.0,33,-6,71,69,19,30,140,72,,9.0,13.0,19,,0.20588235294117646,,0.2676056338028169,10.0,2.0,2.0,,,,1.0,,,,,,,2.0,3.0,,,2.0,6.0,1.0,,,,,,,4.0,,,,,,1.0,1.0,1.0,,3.0,3.0,7.0,2.0,4.0,,,,1.0,,,1.0,2.0,,,6.0,8.0,4.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6,,,8.536585365853659,0.5,0.2857142857142857,0.2692307692307692,0.125,0.12121212121212122,,0.2,0.3076923076923077,0.25,,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,0.6666666666666666,,0.5320999999999999,,,0.4,0.4,,1.9333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,0.1111111111111111,0.125,0.16666666666666666,0.14285714285714285,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,
2051,1610612742,Donnell Harvey,Donnell Harvey,2051,DAL,3634.0,61,-21,126,123,61,69,249,130,8.0,17.0,23.0,61,0.4444444444444444,0.2711864406779661,0.46153846153846156,0.48412698412698413,11.0,5.0,9.0,1.0,4.0,2.0,2.0,,2.0,,,,,7.0,13.0,,,3.0,17.0,4.0,3.0,8.0,,,3.0,9.0,8.0,6.0,,,,1.0,,1.0,,1.0,2.0,5.0,8.0,1.0,6.0,1.0,3.0,2.0,1.0,,1.0,4.0,5.0,,2.0,3.0,8.0,10.0,2.0,3.0,1.0,,1.0,1.0,9.0,0.5714285714285714,0.8,,,,,0.5384615384615384,0.375,0.5384615384615384,0.375,0.4722222222222222,0.34615384615384615,,16.666666666666668,0.2,0.2,0.1951219512195122,0.11627906976744186,0.10714285714285714,0.2,0.25,0.16666666666666666,0.17647058823529413,0.2,1.0,0.6923076923076923,0.5555555555555556,0.625,0.6,0.15384615384615385,1.0,1.0,0.15384615384615385,,,,,,,0.5,0.25,,,0.6923076923076923,,0.4791384615384615,0.5694333333333333,0.4690125,0.13333333333333333,0.13333333333333333,0.5294117647058824,4.076923076923077,,2.0,4.0,,,,2.0,,,4.0,4.0,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,2.0,0.5,0.5,0.5,0.07692307692307693,0.1111111111111111,,,,0.07692307692307693,0.18181818181818182,0.045454545454545456,0.09090909090909091,0.4,0.5,,,1.0,0.5,,,0.23529411764705882,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,True,,,,,,
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,1274.0,21,3,41,43,23,16,84,45,,3.0,5.0,23,,0.1875,,0.5609756097560976,5.0,,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,6.0,1.0,3.0,,2.0,,2.0,2.0,2.0,,2.0,1.0,3.0,,1.0,3.0,5.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,12.5,0.6666666666666666,,0.1875,0.06666666666666667,0.1,0.3333333333333333,,,0.3333333333333333,,1.0,,,,,0.5,,,0.5,,,,,,,,,,,,,0.3966,,,0.3333333333333333,0.3333333333333333,,13.5,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,0.5,,1.0,,,0.2,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,False,,,,,,
1711,1610612742,Raef LaFrentz,Raef LaFrentz,1711,DAL,47318.0,789,89,1541,1527,242,373,3068,1622,26.0,141.0,200.0,242,0.16993464052287582,0.18059299191374664,0.18181818181818182,0.15704088254380272,169.0,62.0,103.0,8.0,16.0,6.0,26.0,17.0,37.0,20.0,75.0,4.0,10.0,85.0,166.0,29.0,95.0,35.0,292.0,49.0,13.0,26.0,5.0,11.0,8.0,49.0,116.0,54.0,87.0,75.0,20.0,21.0,8.0,29.0,6.0,9.0,66.0,49.0,108.0,7.0,59.0,8.0,24.0,19.0,15.0,6.0,11.0,19.0,34.0,4.0,4.0,72.0,108.0,46.0,22.0,3.0,60.0,44.0,60.0,43.0,49.0,0.6823529411764706,0.9354838709677419,1.0,0.30526315789473685,0.45454545454545453,0.30526315789473685,0.5120481927710844,0.5,0.49233716475095785,0.5540540540540541,0.5177304964539007,0.5697674418604651,0.36398467432950193,18.202764976958527,0.4411764705882353,0.14893617021276595,0.1833616298811545,0.09297912713472485,0.0776566757493188,0.13664596273291926,0.19696969696969696,0.19411764705882353,0.16289592760180996,0.061068702290076333,0.7166666666666667,0.3946360153256705,0.6019417475728155,0.6666666666666666,0.5806451612903226,0.09961685823754789,0.23076923076923078,0.25,0.1417624521072797,0.4594594594594595,0.4857142857142857,0.28735632183908044,0.26666666666666666,0.2702702702702703,1.0,0.43243243243243246,0.5,0.2702702702702703,0.4,0.7586206896551724,0.26666666666666666,0.532215325670498,0.5290428571428573,0.47990945945945945,0.07885304659498207,0.11956521739130435,0.1678082191780822,5.5036144578313255,24.684210526315784,25.0,45.0,20.0,1.0,4.0,28.0,4.0,5.0,61.0,46.0,14.0,1.0,11.0,8.0,2.0,5.0,,7.0,7.0,4.0,16.0,2.0,2.0,5.0,0.5714285714285714,0.5283018867924528,0.5446428571428571,0.08433734939759036,0.0970873786407767,0.07692307692307693,0.05405405405405406,0.06666666666666667,0.03864734299516908,0.09027777777777778,0.06306306306306306,0.04,0.14814814814814814,1.0,0.9411764705882353,0.07662835249042145,0.8490566037735849,0.5555555555555556,0.07547169811320754,0.02702702702702703,0.2089041095890411,9.0,,,,4.0,,0.03125,0.45,0.45,1.0,0.08,,,,1.0,3.0,,,,,,1.0,,,,,,,2.0,,,False,1.0,0.010526315789473684,0.013333333333333334,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,154874.0,2581,382,5045,5011,1323,1456,10056,5407,99.0,558.0,664.0,1323,0.19603960396039605,0.2036028487641391,0.18256130790190736,0.2622398414271556,592.0,160.0,268.0,36.0,61.0,68.0,175.0,175.0,360.0,109.0,272.0,21.0,59.0,403.0,803.0,118.0,303.0,405.0,1565.0,106.0,87.0,189.0,23.0,69.0,146.0,389.0,490.0,316.0,339.0,271.0,109.0,119.0,49.0,168.0,40.0,61.0,385.0,69.0,387.0,72.0,106.0,18.0,73.0,61.0,84.0,10.0,62.0,48.0,132.0,7.0,28.0,132.0,197.0,474.0,198.0,47.0,63.0,49.0,65.0,39.0,389.0,0.607940446650124,0.6447368421052632,0.9576271186440678,0.38943894389438943,0.3333333333333333,0.39072847682119205,0.50186799501868,0.4603174603174603,0.5244122965641953,0.47093023255813954,0.5915653495440729,0.5705882352941176,0.2739602169981917,25.275109170305676,0.6363636363636364,0.4444444444444444,0.20563230605738575,0.040162980209545986,0.04489623041084286,0.04007633587786259,0.18210862619808307,0.24953789279112754,0.193006993006993,0.03428571428571429,0.6,0.2423146473779385,0.5970149253731343,0.6751054852320675,0.54375,0.15822784810126583,0.38857142857142857,0.425,0.325497287522604,0.4861111111111111,0.4985754985754986,0.24593128390596744,0.4007352941176471,0.4007352941176471,0.9541284403669725,0.2364341085271318,0.5901639344262295,0.22868217054263565,0.3559322033898305,0.5162748643761302,0.4022140221402214,0.49314841628959283,0.49814306930693053,0.4768329457364339,0.16154452324665092,0.20582120582120583,0.2485623003194888,10.184308841843091,24.810231023102318,30.0,52.0,31.0,10.0,24.0,48.0,29.0,41.0,182.0,46.0,55.0,29.0,29.0,37.0,,12.0,5.0,12.0,20.0,39.0,11.0,1.0,9.0,11.0,0.4528301886792453,0.5222222222222223,0.5833333333333334,0.0684931506849315,0.11567164179104478,0.08571428571428572,0.025,,0.05754276827371695,0.03512396694214876,0.04366197183098591,0.05555555555555555,0.2318840579710145,0.4411764705882353,0.7314285714285714,0.02802893309222423,0.3851851851851852,0.5769230769230769,0.17777777777777778,0.03875968992248062,0.11629392971246007,9.0,2.0,5.0,15.0,22.0,0.5172413793103449,0.06796116504854369,0.2903225806451613,0.2903225806451613,1.0,0.16666666666666666,0.037037037037037035,0.4,1.0,2.0,7.0,3.0,7.0,2.0,2.0,3.0,0.2,0.02280130293159609,1.0,13.0,15.0,9.0,0.5416666666666666,9.0,1.0,0.9230769230769231,False,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,75126.0,1252,300,2432,2421,722,876,4853,2523,25.0,175.0,317.0,722,0.10504201680672269,0.145979020979021,0.1242603550295858,0.296875,334.0,99.0,185.0,33.0,57.0,16.0,41.0,19.0,48.0,,2.0,,2.0,134.0,274.0,,2.0,88.0,356.0,82.0,41.0,77.0,,2.0,42.0,124.0,176.0,92.0,,2.0,,19.0,15.0,34.0,13.0,9.0,83.0,109.0,142.0,8.0,142.0,12.0,47.0,38.0,21.0,3.0,18.0,17.0,38.0,11.0,9.0,52.0,147.0,127.0,48.0,21.0,24.0,17.0,24.0,15.0,124.0,0.6567164179104478,0.8148148148148148,,,,,0.48905109489051096,0.5324675324675324,0.4855072463768116,0.5189873417721519,0.5329341317365269,0.5849056603773585,0.007246376811594203,13.16348195329087,0.5526315789473685,0.10526315789473684,0.15673289183222958,0.12793427230046947,0.12199312714776632,0.15358361774744028,0.18553459119496854,0.14559386973180077,0.13761467889908258,0.10344827586206896,0.625,0.6702898550724637,0.5351351351351351,0.6036585365853658,0.6363636363636364,0.14855072463768115,0.3902439024390244,0.43243243243243246,0.17391304347826086,0.3958333333333333,0.3958333333333333,0.007246376811594203,,,,0.7215189873417721,0.5789473684210527,0.02531645569620253,,0.677536231884058,,0.5194740942028985,0.5550100000000001,0.5170183544303799,0.15335463258785942,0.15434083601286175,0.34831460674157305,4.420437956204379,27.55,33.0,74.0,,,,37.0,,21.0,95.0,52.0,25.0,2.0,8.0,33.0,,9.0,,27.0,9.0,11.0,2.0,,2.0,24.0,0.45121951219512196,0.45121951219512196,0.4797979797979798,0.09124087591240876,0.11351351351351352,0.0975609756097561,,,0.10576923076923077,0.12653061224489795,0.10509554140127389,0.09328358208955224,0.057971014492753624,0.625,0.7894736842105263,,0.9024390243902439,0.44594594594594594,,,0.26685393258426965,,,,,3.0,,0.18181818181818182,,,,0.15151515151515152,,,,,4.0,,,,,5.0,,,4.0,,,,,2.0,,,False,,,,,,
89,1610612742,Nick Van Exel,Nick Van Exel,89,DAL,44794.0,747,75,1431,1425,407,582,2856,1550,22.0,75.0,84.0,407,0.14193548387096774,0.10666666666666667,0.12871287128712872,0.28441649196366176,170.0,35.0,70.0,9.0,20.0,37.0,94.0,21.0,50.0,28.0,82.0,7.0,29.0,93.0,214.0,34.0,95.0,65.0,353.0,13.0,22.0,53.0,7.0,31.0,31.0,96.0,42.0,144.0,69.0,81.0,28.0,79.0,31.0,110.0,26.0,36.0,251.0,5.0,50.0,3.0,9.0,3.0,14.0,10.0,27.0,8.0,20.0,12.0,39.0,1.0,9.0,15.0,35.0,77.0,27.0,9.0,4.0,2.0,4.0,1.0,96.0,0.22580645161290322,0.22826086956521738,0.6764705882352942,0.35789473684210527,0.22580645161290322,0.3617021276595745,0.43457943925233644,0.41509433962264153,0.46601941747572817,0.3869047619047619,0.5101744186046512,0.47029702970297027,0.3074433656957929,23.43941248470012,0.6923076923076923,0.04411764705882353,0.09615384615384616,0.010183299389002037,0.013062409288824383,0.0189873417721519,0.0736196319018405,0.0736196319018405,0.13402061855670103,0.017964071856287425,0.25,0.22653721682847897,0.5,0.546875,0.2857142857142857,0.3042071197411003,0.39361702127659576,0.4157303370786517,0.16181229773462782,0.42,0.42,0.26537216828478966,0.34146341463414637,0.34146341463414637,0.6071428571428571,0.23809523809523808,0.45,0.34523809523809523,0.2413793103448276,0.5339805825242718,0.345679012345679,0.47815276872964196,0.4225892857142857,0.4643286585365854,0.08656716417910448,0.1134453781512605,0.2719546742209632,8.08551401869159,25.482105263157898,2.0,4.0,13.0,2.0,8.0,6.0,8.0,5.0,23.0,2.0,11.0,11.0,32.0,4.0,,4.0,2.0,3.0,1.0,3.0,2.0,,,4.0,0.46153846153846156,0.42857142857142855,0.5,0.0514018691588785,0.08571428571428572,0.05319148936170213,,,0.020202020202020204,0.00684931506849315,0.0053475935828877,0.012048192771084338,0.16666666666666666,0.10810810810810811,0.3333333333333333,0.042071197411003236,0.19047619047619047,0.5,0.38095238095238093,0.023809523809523808,0.06515580736543909,6.0,,,2.0,7.0,0.25,0.0625,0.46153846153846156,0.46153846153846156,1.0,,,,,,1.0,,2.0,,,,,0.020618556701030927,,2.0,33.0,2.0,0.25,5.0,1.0,1.0,False,,,,,,
