EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,Travels,BlockedArc3,on,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
1088,1610612765,Chucky Atkins,Chucky Atkins,1088,DET,1047.0,17,-13,34,35,18,17,5.0,69,1.0,1.0,1.0,1.0,1.0,2.0,3,3.0,5,2.0,8.0,45,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,18,0.6666666666666666,0.6666666666666666,0.6,0.3333333333333333,0.6,0.3333333333333333,0.6666666666666666,0.5,0.2,1.0,17.94871794871795,1.0,0.2,1.0,1.0,0.2,0.6,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,0.2,0.40384000000000003,0.4182333333333333,0.5,12.540000000000001,0.5294117647058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,34204.0,570,27,1027,1064,354,409,149.0,2091,41.0,69.0,9.0,18.0,11.0,7.0,12,51.0,92,29.0,131.0,1068,11.0,27.0,21.0,43.0,54.0,48.0,6.0,19.0,5.0,24.0,1.0,12.0,53.0,5.0,3.0,9.0,2.0,64.0,16.0,43.0,354,0.5294117647058824,0.7941176470588235,0.5543478260869565,0.4074074074074074,0.5483870967741935,0.4074074074074074,0.5282258064516129,0.4479166666666667,0.06521739130434782,0.18181818181818182,10.936205468102735,0.5555555555555556,0.7419354838709677,0.5942028985507246,0.6307692307692307,0.11827956989247312,0.12903225806451613,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.6666666666666666,0.5,0.7526881720430108,0.5111086021505377,0.5030888888888888,0.3282442748091603,3.4793478260869564,0.34469328140214217,18.0,34.0,3.0,1.0,1.0,22.0,41.0,9.0,53.0,34.0,4.0,6.0,1.0,16.0,56.0,1.0,23.0,103.0,23.0,149.0,73.0,222.0,8.0,25.0,14.0,11.0,1.0,4.0,2.0,16.0,35.0,4.0,2.0,3.0,18.0,53.0,1.0,36.0,1.0,2.0,15.0,54.0,30.0,3.0,2.0,0.5365853658536586,0.5365853658536586,0.5196078431372549,0.010752688172043012,0.057971014492753624,0.5,0.02702702702702703,0.24178403755868544,0.1568627450980392,0.23,0.11594202898550725,0.23954372623574144,0.14545454545454545,0.19491525423728814,0.09433962264150944,0.17293233082706766,0.09090909090909091,0.16,0.1875,0.2782608695652174,0.2568306010928962,0.22077922077922077,0.2608695652173913,0.22857142857142856,0.5555555555555556,0.5365853658536586,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.010752688172043012,0.8292682926829268,0.5294117647058824,0.05555555555555555,0.5209156250000001,0.16666666666666666,0.16822429906542055,0.40458015267175573,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1630,1610612765,Mikki Moore,Mikki Moore,1630,DET,6675.0,111,20,218,218,96,69,30.0,436,9.0,11.0,4.0,5.0,7.0,4.0,13,16.0,31,11.0,46.0,223,7.0,12.0,8.0,25.0,18.0,14.0,1.0,6.0,,6.0,,3.0,12.0,5.0,3.0,7.0,2.0,13.0,3.0,25.0,96,0.5625,0.75,0.5161290322580645,0.5833333333333334,0.5303030303030303,0.6071428571428571,0.5897435897435898,0.6944444444444444,0.03225806451612903,,18.4,0.7142857142857143,0.3333333333333333,0.8181818181818182,0.8181818181818182,0.21212121212121213,0.3939393939393939,0.3076923076923077,0.3333333333333333,1.0,0.35714285714285715,0.8,0.3939393939393939,0.4666863636363636,0.4766107142857143,0.5434782608695652,9.380645161290321,0.44036697247706424,4.0,4.0,3.0,1.0,2.0,4.0,4.0,2.0,10.0,8.0,,3.0,,3.0,7.0,,1.0,15.0,2.0,18.0,10.0,28.0,,3.0,3.0,,,2.0,2.0,7.0,12.0,1.0,1.0,1.0,4.0,6.0,,,,1.0,5.0,6.0,2.0,,1.0,1.0,1.0,1.0,0.06060606060606061,,0.2857142857142857,,0.2,0.10606060606060606,0.043478260869565216,0.10714285714285714,0.16326530612244897,0.10638297872340426,0.35714285714285715,,0.05714285714285714,0.058823529411764705,0.18181818181818182,0.17647058823529413,0.16666666666666666,0.225,0.05555555555555555,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.030303030303030304,1.0,1.0,,0.6184333333333333,0.1111111111111111,0.11764705882352941,0.21739130434782608,24.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.07692307692307693,1.0,1.0,1.0,0.030303030303030304,0.07142857142857142,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1800,1610612765,Damon Jones,Damon Jones,1800,DET,65306.0,1088,96,2026,2058,652,638,239.0,4084,27.0,45.0,9.0,17.0,15.0,14.0,38,45.0,98,43.0,340.0,2058,15.0,29.0,29.0,113.0,32.0,58.0,11.0,106.0,34.0,140.0,13.0,38.0,314.0,42.0,29.0,61.0,13.0,59.0,10.0,113.0,652,0.35555555555555557,0.35555555555555557,0.45918367346938777,0.5172413793103449,0.522887323943662,0.45161290322580644,0.545016077170418,0.5,0.11224489795918367,0.13333333333333333,16.09692773691043,0.6885245901639344,0.15845070422535212,0.6,0.7105263157894737,0.0528169014084507,0.13380281690140844,0.3684210526315789,0.3888888888888889,0.42857142857142855,0.1827956989247312,0.5294117647058824,0.8133802816901409,0.5085600706713781,0.5020152173913044,0.3323529411764706,8.825510204081633,0.32181638696939785,4.0,6.0,4.0,87.0,186.0,6.0,12.0,1.0,34.0,,21.0,50.0,18.0,6.0,7.0,,13.0,73.0,4.0,90.0,13.0,103.0,4.0,23.0,14.0,9.0,11.0,19.0,13.0,31.0,83.0,2.0,1.0,3.0,20.0,1.0,,,,,1.0,1.0,1.0,,22.0,0.5,0.515625,0.5151515151515151,0.6549295774647887,0.15555555555555556,0.05128205128205128,,0.0897908979089791,0.010510510510510511,0.06842105263157895,0.02214022140221402,0.08574277168494517,0.013874066168623266,,0.02336448598130841,0.007874015748031496,0.03488372093023256,,0.07171314741035857,0.08173076923076923,0.10734463276836158,0.07857142857142857,0.04,0.026490066225165563,1.0,0.3333333333333333,0.26666666666666666,0.3076923076923077,0.25,0.30633802816901406,0.1875,0.6666666666666666,0.25,0.48414423076923074,0.0664451827242525,0.17391304347826086,0.1,25.063440860215046,34.0,8.0,30.0,99.0,34.0,69.0,18.0,64.0,189.0,98.0,2.0,1.0,,0.9130434782608695,0.3709677419354839,0.28125,0.372972972972973,0.05263157894736842,0.39080459770114945,0.40963855421686746,0.9705882352941176,0.3485915492957746,0.3225806451612903,0.26666666666666666,0.3655913978494624,3.0,10.0,35.0,4.0,10.0,10.0,7.0,20.0,18.0,1.0,35.0,4.0,1.0,0.35,0.021505376344086023,0.04597701149425287,0.35353535353535354,0.35353535353535354,0.8571428571428571,0.3125,0.3,0.6666666666666666,0.3125,0.4,0.75,0.29411764705882354,0.35714285714285715,,,,,,,True,,,,
2206,1610612765,Rodney White,Rodney White,2206,DET,3733.0,62,9,131,133,78,77,16.0,264,3.0,6.0,1.0,4.0,12.0,3.0,11,9.0,29,10.0,34.0,132,4.0,16.0,8.0,22.0,2.0,16.0,3.0,5.0,1.0,6.0,1.0,2.0,13.0,6.0,4.0,8.0,4.0,12.0,5.0,22.0,78,0.1111111111111111,0.14285714285714285,0.3103448275862069,0.25,0.36363636363636365,0.3684210526315789,0.425,0.44,0.10344827586206896,0.16666666666666666,31.972789115646258,0.75,0.18181818181818182,0.5,0.5,0.36363636363636365,0.3333333333333333,0.2727272727272727,0.3,0.3333333333333333,0.21052631578947367,0.25,0.30303030303030304,0.43294242424242424,0.4441578947368421,0.6470588235294118,10.082758620689656,0.5954198473282443,2.0,2.0,3.0,1.0,4.0,2.0,2.0,,7.0,4.0,,1.0,2.0,,2.0,,3.0,4.0,1.0,8.0,2.0,10.0,2.0,7.0,5.0,2.0,,2.0,2.0,1.0,2.0,,1.0,,2.0,1.0,,1.0,,,,1.0,,,,1.0,1.1666666666666667,1.1666666666666667,0.12121212121212122,,0.25,,0.0851063829787234,0.046511627906976744,0.2,,0.11290322580645161,0.03508771929824561,0.16666666666666666,0.07142857142857142,,,,0.13333333333333333,0.14285714285714285,0.04,0.08333333333333333,0.6666666666666666,0.10526315789473684,,,0.25,0.3,,0.030303030303030304,0.6666666666666666,1.0,,0.5634833333333333,0.05714285714285714,0.06451612903225806,0.20588235294117646,25.5,,,,3.0,3.0,2.0,2.0,3.0,3.0,3.0,,,,0.5,0.5,0.6666666666666666,0.5,0.09090909090909091,,,,0.09090909090909091,,,0.15789473684210525,,,2.0,1.0,1.0,2.0,1.0,1.0,3.0,,2.0,,,1.0,,,0.6666666666666666,0.6666666666666666,0.5,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,True,,,,
468,1610612765,Jon Barry,Jon Barry,468,DET,53402.0,890,121,1648,1665,457,402,182.0,3313,26.0,41.0,8.0,11.0,20.0,31.0,68,69.0,129,51.0,357.0,1651,20.0,35.0,33.0,115.0,78.0,60.0,4.0,108.0,31.0,139.0,17.0,14.0,309.0,39.0,31.0,52.0,13.0,54.0,15.0,115.0,457,0.5652173913043478,0.5735294117647058,0.5348837209302325,0.5714285714285714,0.6,0.6212121212121212,0.6312949640287769,0.6867469879518072,0.031007751937984496,0.05,17.684887459807072,0.75,0.1607843137254902,0.6341463414634146,0.6842105263157895,0.0784313725490196,0.26666666666666666,0.45588235294117646,0.45588235294117646,0.5161290322580645,0.16666666666666666,0.7272727272727273,0.6549019607843137,0.4979098039215686,0.49696212121212124,0.32212885154061627,11.207751937984495,0.27730582524271846,1.0,3.0,12.0,36.0,126.0,3.0,6.0,,15.0,2.0,14.0,66.0,28.0,8.0,10.0,,14.0,62.0,2.0,78.0,18.0,96.0,3.0,46.0,34.0,12.0,9.0,13.0,8.0,21.0,57.0,3.0,2.0,1.0,8.0,11.0,,3.0,,2.0,6.0,11.0,6.0,,7.0,0.5,0.5357142857142857,0.5357142857142857,0.49411764705882355,0.07317073170731707,0.03333333333333333,,0.09582689335394126,0.019230769230769232,0.0915032679738562,0.03524229074889868,0.095,0.024096385542168676,0.012987012987012988,0.005681818181818182,0.03684210526315789,0.013422818791946308,0.07692307692307693,0.08673469387755102,0.07954545454545454,0.11272727272727273,0.10091743119266056,0.06818181818181818,0.024,0.5454545454545454,0.6153846153846154,0.6,0.631578947368421,0.5833333333333334,0.1411764705882353,0.21428571428571427,0.3333333333333333,1.0,0.50178125,0.034220532319391636,0.058823529411764705,0.04201680672268908,25.309523809523814,19.0,6.0,10.0,90.0,21.0,56.0,14.0,31.0,120.0,90.0,1.0,2.0,,0.7142857142857143,0.4444444444444444,0.45161290322580644,0.4444444444444444,,0.5277777777777778,0.5277777777777778,0.9473684210526315,0.35294117647058826,0.15151515151515152,0.6,0.3181818181818182,1.0,2.0,37.0,2.0,6.0,8.0,3.0,8.0,48.0,,37.0,,6.0,0.375,,,0.4111111111111111,0.4111111111111111,0.5945945945945946,0.14285714285714285,0.5,1.0,0.42857142857142855,0.3333333333333333,1.0,0.38095238095238093,0.4111111111111111,1.0,1.0,0.007874015748031496,,,,True,,,,
711,1610612765,Jerry Stackhouse,Jerry Stackhouse,711,DET,27267.0,454,12,863,870,369,409,100.0,1733,28.0,62.0,11.0,29.0,23.0,22.0,75,53.0,160,72.0,205.0,890,18.0,66.0,58.0,106.0,52.0,54.0,10.0,46.0,22.0,68.0,10.0,15.0,158.0,28.0,15.0,36.0,14.0,85.0,19.0,106.0,369,0.49056603773584906,0.5098039215686274,0.33125,0.2727272727272727,0.32439024390243903,0.27906976744186046,0.4176954732510288,0.4525862068965517,0.0625,0.13043478260869565,28.252032520325205,0.7777777777777778,0.3024390243902439,0.45161290322580644,0.5,0.11219512195121951,0.36585365853658536,0.29333333333333333,0.2972972972972973,0.5909090909090909,0.3372093023255814,0.3793103448275862,0.5219512195121951,0.47827034313725497,0.4745335294117647,0.5170731707317073,9.726249999999999,0.4275782155272306,4.0,10.0,3.0,18.0,45.0,6.0,18.0,8.0,20.0,4.0,12.0,23.0,8.0,3.0,10.0,1.0,6.0,33.0,1.0,40.0,14.0,54.0,3.0,18.0,12.0,6.0,1.0,8.0,13.0,12.0,25.0,1.0,2.0,5.0,23.0,4.0,,1.0,,1.0,2.0,4.0,2.0,1.0,6.0,0.3333333333333333,0.3157894736842105,0.43478260869565216,0.21951219512195122,0.0967741935483871,0.02127659574468085,0.03333333333333333,0.09322033898305085,0.034722222222222224,0.07317073170731707,0.02608695652173913,0.08944954128440367,0.03225806451612903,0.05825242718446602,0.03896103896103896,0.009259259259259259,0.028985507246376812,0.021739130434782608,0.06504065040650407,0.08791208791208792,0.12142857142857143,0.08196721311475409,0.047619047619047616,0.0234375,0.5,0.42857142857142855,0.13043478260869565,0.15,0.3333333333333333,0.08780487804878048,0.5263157894736842,0.4,,0.4742088235294118,0.10714285714285714,0.12921348314606743,0.0975609756097561,25.61111111111111,7.0,3.0,9.0,27.0,11.0,9.0,4.0,20.0,27.0,26.0,4.0,1.0,,1.0,0.2,0.2,0.20454545454545456,0.013333333333333334,0.3888888888888889,0.3888888888888889,1.0,0.13170731707317074,0.10465116279069768,0.3333333333333333,0.12790697674418605,,,2.0,,1.0,1.0,,1.0,,1.0,2.0,1.0,4.0,,0.022222222222222223,,0.07407407407407407,0.07692307692307693,1.0,,,,0.05263157894736842,,,0.09090909090909091,0.07692307692307693,1.0,,0.021739130434782608,0.037037037037037035,,,True,,,,
1442,1610612765,Zeljko Rebraca,Zeljko Rebraca,1442,DET,29345.0,489,35,905,914,236,174,101.0,1819,34.0,49.0,8.0,12.0,77.0,4.0,16,67.0,142,41.0,175.0,909,11.0,26.0,26.0,48.0,88.0,46.0,10.0,7.0,9.0,16.0,4.0,1.0,41.0,10.0,,33.0,4.0,53.0,13.0,48.0,236,0.6567164179104478,0.7457627118644068,0.47183098591549294,0.4230769230769231,0.47183098591549294,0.4230769230769231,0.5271084337349398,0.5714285714285714,0.07042253521126761,0.05194805194805195,19.49069539666993,0.30303030303030304,0.34507042253521125,0.6938775510204082,0.7555555555555555,0.5422535211267606,0.11267605633802817,0.25,0.2857142857142857,0.75,0.46153846153846156,0.6666666666666666,0.34507042253521125,0.4507788732394366,0.48551923076923076,0.2742857142857143,6.53661971830986,0.26077348066298345,7.0,12.0,29.0,,,10.0,18.0,5.0,25.0,16.0,5.0,4.0,2.0,7.0,27.0,1.0,20.0,63.0,8.0,91.0,35.0,126.0,2.0,9.0,7.0,2.0,1.0,23.0,10.0,23.0,76.0,5.0,10.0,5.0,16.0,32.0,,23.0,,2.0,7.0,32.0,22.0,4.0,6.0,0.5555555555555556,0.5555555555555556,0.625,,0.08163265306122448,0.36363636363636365,0.05555555555555555,0.16890080428954424,0.09310344827586207,0.24096385542168675,0.06140350877192982,0.18201754385964913,0.08415841584158416,0.06493506493506493,0.09917355371900827,0.10869565217391304,0.07142857142857142,0.045454545454545456,0.1834862385321101,0.2072072072072072,0.13071895424836602,0.23728813559322035,0.25,0.03076923076923077,0.6875,0.7352941176470589,0.37662337662337664,0.3972602739726027,0.5517241379310345,,0.6666666666666666,0.5833333333333334,0.2857142857142857,0.5174928571428572,0.10457516339869281,0.10457516339869281,0.14285714285714285,,,,,,,,,,,,,2.0,1.0,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,6.0,,True,,,,
2073,1610612765,Brian Cardinal,Brian Cardinal,2073,DET,2412.0,40,19,77,77,50,46,11.0,154,,,,,,3.0,5,3.0,5,2.0,17.0,72,1.0,2.0,2.0,7.0,4.0,2.0,,1.0,1.0,2.0,,1.0,5.0,,,,,2.0,,7.0,50,0.6666666666666666,0.6666666666666666,0.6,0.5,0.625,0.4166666666666667,0.6538461538461539,0.5,,,14.285714285714285,,,,,,0.4166666666666667,0.6,0.6,0.6666666666666666,,,0.5833333333333334,0.44305,0.4523,0.4117647058823529,17.2,0.6493506493506493,,,,5.0,7.0,,,,,,1.0,,,,2.0,,1.0,3.0,,4.0,2.0,6.0,,1.0,1.0,,,,,3.0,5.0,,,,1.0,,,,,,,,,,,,,,0.5833333333333334,,,,0.10714285714285714,0.09090909090909091,0.1,,0.10526315789473684,0.05263157894736842,,0.6666666666666666,,,,,,0.16666666666666666,0.2,,,,,,,,0.4166666666666667,,,,,0.07692307692307693,0.16666666666666666,,24.085714285714285,3.0,1.0,3.0,2.0,1.0,3.0,1.0,4.0,9.0,2.0,,,,1.0,0.42857142857142855,0.25,0.42857142857142855,,0.6,0.6,1.0,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
688,1610612765,Michael Curry,Michael Curry,688,DET,13462.0,224,30,421,435,168,181,52.0,856,7.0,13.0,,2.0,2.0,9.0,18,17.0,33,11.0,48.0,425,2.0,10.0,7.0,14.0,30.0,4.0,2.0,6.0,4.0,10.0,4.0,1.0,24.0,2.0,1.0,6.0,2.0,15.0,4.0,14.0,168,0.8823529411764706,0.9375,0.5151515151515151,0.2,0.5,0.2916666666666667,0.5454545454545454,0.4117647058823529,0.06060606060606061,,10.395010395010395,0.3333333333333333,0.35135135135135137,0.5384615384615384,0.6363636363636364,0.05405405405405406,0.4864864864864865,0.5,0.5,1.0,0.16666666666666666,,0.4594594594594595,0.4632824324324324,0.38345416666666665,0.2916666666666667,10.75757575757576,0.3990498812351544,1.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,6.0,2.0,,5.0,,1.0,2.0,,2.0,21.0,4.0,27.0,3.0,30.0,1.0,4.0,3.0,1.0,1.0,4.0,1.0,13.0,32.0,1.0,2.0,1.0,4.0,,,,,,,,,,6.0,1.0,1.0,1.0,0.10810810810810811,0.15384615384615385,0.21052631578947367,,0.12,0.013888888888888888,0.05263157894736842,0.02040816326530612,0.107981220657277,0.015544041450777202,0.04,,,,0.045454545454545456,0.1276595744680851,0.20588235294117646,0.0851063829787234,0.0625,,0.0625,,0.7142857142857143,0.5,0.5,1.0,0.02702702702702703,0.5,1.0,,0.45475,0.1,0.1111111111111111,0.125,25.4,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,1.0,0.25,0.5,0.25,,1.0,1.0,1.0,0.08108108108108109,0.08333333333333333,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
