EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LostBallTurnovers,DefAtRimReboundPct,FtPoints,PenaltyFtPoints,Fg2aBlocked,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,BadPassSteals,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,FTDefRebounds,DefFTReboundPct,HeaveAttempts,LostBallOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Corner3Assists,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,Arc3PctBlocked,Corner3PctAssisted,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,OffensiveGoaltends,Clear Path Fouls,BlockedCorner3,HeaveMakes
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,3452.0,58,-27.0,116,112,57.0,65,17,228,7.0,10.0,2.0,4.0,2.0,2.0,2.0,9.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,10.0,2.0,1.0,6.0,13.0,26,3.0,12.0,35,126,2.0,4.0,1.0,3.0,7.0,4.0,9.0,2.0,8.0,14.0,22.0,4.0,6.0,3.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,5.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,14.0,57.0,2.0,0.8461538461538461,0.9166666666666666,0.6666666666666666,0.25,0.3333333333333333,0.25,0.25,0.5,0.5,0.4444444444444444,0.4605263157894737,0.5,0.4117647058823529,0.4605263157894737,0.5,0.4117647058823529,0.3157894736842105,30.59701492537313,0.6666666666666666,0.0303030303030303,0.1351351351351351,0.0714285714285714,0.0425531914893617,0.0925925925925925,0.1666666666666666,0.1875,0.0769230769230769,0.125,0.0476190476190476,0.2631578947368421,0.7,0.7,0.8571428571428571,0.2368421052631578,0.2222222222222222,0.2222222222222222,1.0,0.1842105263157894,0.5714285714285714,0.5714285714285714,0.75,0.0526315789473684,0.5,0.5,0.2631578947368421,0.2,0.2,1.0,0.5714285714285714,0.5,0.5,0.1428571428571428,1.0,0.2857142857142857,0.1176470588235294,1.0,0.1176470588235294,0.5,0.3529411764705882,0.1666666666666666,0.5789473684210527,0.2,0.5029342105263158,0.5804750000000001,0.4807323529411764,0.2,0.4,8.173076923076923,24.6,0.4913793103448275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,808.0,13,-1.0,26,26,12.0,1,6,52,,1.0,,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,1.0,4,,,2,21,1.0,2.0,,,2.0,,3.0,,,,2.0,,,,,,,,,,,1.0,,3.0,3.0,1.0,4.0,,1.0,1.0,2.0,,1.0,,2.0,,,,,12.0,,1.0,1.0,,,,,,0.25,0.5,,0.25,0.5,,0.25,0.5,,,18.75,1.0,0.2727272727272727,0.0769230769230769,,0.25,0.0714285714285714,,0.25,0.4,,,0.25,,,,0.25,,,,0.5,0.5,0.5,1.0,,,,,,,,0.5,,,,,,0.3333333333333333,,,,,,0.25,,0.4254249999999999,0.4726,0.4211333333333333,1.0,,11.4,,0.4615384615384615,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2306,1610612761,Carlos Arroyo,Carlos Arroyo,2306,TOR,5710.0,95,-29.0,187,187,71.0,82,28,374,8.0,13.0,1.0,2.0,4.0,5.0,1.0,3.0,4.0,13.0,,,,,,,,,,,,13.0,29,,,30,187,1.0,3.0,,,2.0,7.0,12.0,,,16.0,14.0,12.0,,,,,,17.0,21.0,7.0,46.0,2.0,2.0,7.0,9.0,3.0,12.0,,6.0,2.0,5.0,2.0,5.0,7.0,12.0,6.0,5.0,12.0,16.0,71.0,2.0,0.5384615384615384,0.5384615384615384,,,,,,0.4482758620689655,0.3333333333333333,0.5833333333333334,0.4482758620689655,0.3333333333333333,0.5833333333333334,0.46875,0.3333333333333333,0.5714285714285714,,20.183486238532108,0.4166666666666667,0.1206896551724138,0.03125,0.0909090909090909,0.1125,0.034090909090909,,0.0357142857142857,0.16,0.0666666666666666,,0.4482758620689655,0.6153846153846154,0.8,0.5,0.1034482758620689,0.3333333333333333,0.5,1.0,0.4482758620689655,0.3076923076923077,0.3333333333333333,0.5,,,,,,,,0.6666666666666666,0.5,1.0,,,,0.4166666666666667,0.8,,,,,0.4482758620689655,,0.4639551724137931,0.5068,0.4571666666666666,0.0666666666666666,0.5333333333333333,9.255172413793105,,0.3796791443850267,,0.0714285714285714,4.0,2.0,5.0,4.0,4.0,9.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,6.0,2.0,1.0,0.1724137931034483,0.2307692307692307,0.3333333333333333,0.0769230769230769,0.0416666666666666,0.0588235294117647,0.05,0.1052631578947368,0.1428571428571428,0.064516129032258,0.064516129032258,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
376,1610612761,Eric Montross,Eric Montross,376,TOR,2377.0,40,-18.0,79,75,49.0,42,9,154,,,,,,,,3.0,2.0,4.0,,,,,,,,,,,,2.0,7,,,4,84,,,,,,,2.0,,,,4.0,,,,,,,,,,,,1.0,6.0,7.0,,7.0,,,,,,,2.0,2.0,,8.0,12.0,,49.0,1.0,1.0,1.0,,,,,,0.2857142857142857,,,0.2857142857142857,,,0.2857142857142857,,,,10.227272727272728,,0.2307692307692307,,0.1428571428571428,0.2121212121212121,,,,0.3,,,,,,,0.4285714285714285,,,,0.5714285714285714,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,0.3484571428571428,,0.3596,,,14.685714285714283,,0.620253164556962,,0.1666666666666666,,,,,,,,,,,,,2.0,,,,,,,,,,,0.2,0.2,,,3.0,2.0,1.0,3.0,2.0,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
966,1610612761,Jerome Williams,Jerome Williams,966,TOR,3531.0,59,-34.0,107,110,34.0,47,18,217,4.0,8.0,,1.0,2.0,3.0,,2.0,,3.0,,,,,,,,,,,,4.0,13,,,15,116,,1.0,,,,2.0,4.0,,,9.0,6.0,2.0,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,,3.0,3.0,6.0,,3.0,,1.0,,,,1.0,,1.0,5.0,9.0,34.0,1.0,0.75,0.75,,,,,,0.3076923076923077,,0.5,0.3076923076923077,,0.5,0.3571428571428571,,0.6428571428571429,,17.46031746031746,1.0,,0.0512820512820512,0.0833333333333333,0.0222222222222222,0.0566037735849056,0.0769230769230769,0.0625,,0.125,,0.6153846153846154,0.5,0.5,0.75,0.1538461538461538,,,,0.2307692307692307,,,,,,,,,,,1.0,,,,,,0.75,0.6666666666666666,,,,,0.6153846153846154,,0.4824230769230769,0.5656,0.477,,0.6,4.338461538461539,,0.3177570093457944,1.0,,7.0,5.0,,,,,,1.0,3.0,,1.0,,,16.0,5.0,3.0,,,,,0.0714285714285714,,0.0909090909090909,,,0.2777777777777778,0.2777777777777778,,,,,,,2.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1565,1610612761,Michael Stewart,Michael Stewart,1565,TOR,462.0,8,,14,15,9.0,2,1,29,,,,,,,1.0,2.0,,,,,,,,,,,,,,1.0,2,,,2,13,,,,,,,,,,,2.0,,,,,,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,1.0,2.0,,9.0,,1.0,1.0,,,,,,0.5,,,0.5,,,0.3333333333333333,,,,20.0,,0.1428571428571428,,,0.1,,,,,,,,,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3490499999999999,,,,,7.949999999999999,,0.6428571428571429,,0.25,,,1.0,,,,1.0,,,,,,,2.0,1.0,,0.5,,0.5,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,1245.0,21,-5.0,44,44,25.0,16,8,88,3.0,3.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,,,,,,1.0,6.0,,1.0,3.0,3.0,5,1.0,6.0,9,44,2.0,2.0,,,4.0,2.0,2.0,1.0,3.0,7.0,2.0,4.0,3.0,,2.0,6.0,1.0,2.0,2.0,1.0,4.0,,,1.0,1.0,2.0,3.0,,,,,1.0,,1.0,1.0,,3.0,4.0,7.0,25.0,,0.3333333333333333,0.5,1.0,0.1666666666666666,,0.3333333333333333,0.1666666666666666,0.6,1.0,1.0,0.4090909090909091,1.0,0.7,0.4090909090909091,1.0,0.7,0.5454545454545454,22.641509433962263,,0.0909090909090909,,,0.0666666666666666,0.0833333333333333,,,,,,0.2727272727272727,1.0,1.0,0.3333333333333333,0.0909090909090909,,,,0.0909090909090909,,,,,,,0.5454545454545454,0.1666666666666666,0.1666666666666666,1.0,1.0,1.0,,,,,0.4,1.0,,,0.6,0.3333333333333333,0.8181818181818182,0.1666666666666666,0.5537772727272727,,0.60366,0.4444444444444444,0.7777777777777778,4.48,25.066666666666663,0.5681818181818182,,0.3333333333333333,,,,,,1.0,,2.0,,,,,,,,,,,,,0.2222222222222222,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2214,1610612761,Michael Bradley,Michael Bradley,2214,TOR,2096.0,35,-32.0,73,71,48.0,45,7,144,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,,,,,,,2.0,,,2.0,3.0,4,,2.0,7,88,1.0,1.0,,,2.0,2.0,3.0,,2.0,5.0,6.0,,,,,1.0,,2.0,2.0,1.0,4.0,,3.0,1.0,6.0,1.0,7.0,,,,2.0,,,1.0,3.0,2.0,1.0,1.0,5.0,48.0,,1.0,1.0,,,,,,0.75,1.0,0.6666666666666666,0.5,1.0,0.4,0.4375,1.0,0.3571428571428571,0.3333333333333333,13.580246913580249,0.6666666666666666,0.0434782608695652,,0.3,0.1212121212121212,0.037037037037037,,,,0.2,,0.3333333333333333,1.0,1.0,1.0,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.3333333333333333,,,,1.0,1.0,1.0,,,,0.4,1.0,,,0.4,,0.6666666666666666,,0.48523,0.561,0.5165625,0.2857142857142857,0.7142857142857143,8.025,42.7,0.6575342465753424,2.0,,1.0,1.0,,,,,1.0,1.0,,,,,,4.0,2.0,,,,,,0.1111111111111111,,0.1428571428571428,0.1111111111111111,0.4,0.25,0.3333333333333333,1.0,,1.0,1.0,,,2.0,0.5,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
164,1610612761,Chris Childs,Chris Childs,164,TOR,404.0,7,4.0,16,15,5.0,5,1,31,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,1,1.0,1.0,3,11,,1.0,1.0,1.0,3.0,,,,,,,,3.0,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,5.0,1.0,,,1.0,1.0,1.0,,1.0,,,,0.75,0.75,,0.75,0.75,,0.5,11.76470588235294,,0.2,,,0.1428571428571428,,,,0.5,,,,,,,,,,,0.5,,,,,,,0.5,1.0,1.0,1.0,,,,,,0.5,,,,,,,0.5,1.0,0.45305,0.45305,,1.0,,17.8,24.7,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,2235.0,37,3.0,74,74,16.0,21,11,148,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,,,,,,,,,,,,6.0,11,,,12,63,1.0,3.0,,,2.0,3.0,4.0,,,6.0,2.0,10.0,,,2.0,,,4.0,5.0,,11.0,3.0,4.0,7.0,11.0,5.0,16.0,,1.0,,1.0,1.0,1.0,3.0,4.0,1.0,3.0,7.0,6.0,16.0,,0.1666666666666666,0.2,,,,,,0.5454545454545454,0.3333333333333333,0.75,0.5454545454545454,0.3333333333333333,0.75,0.5454545454545454,0.3333333333333333,0.75,,17.24137931034483,0.25,0.3684210526315789,0.1071428571428571,0.3636363636363636,0.3666666666666666,0.125,,0.0833333333333333,0.5,0.4444444444444444,,0.2727272727272727,0.6666666666666666,1.0,,0.3636363636363636,0.5,0.6666666666666666,,0.3636363636363636,0.5,0.5,0.5,,,,,,,,0.3333333333333333,1.0,,,,,0.5,1.0,,,,,0.2727272727272727,,0.4386272727272727,0.4651999999999999,0.4749,0.1666666666666666,0.5,8.518181818181818,,0.2162162162162162,,0.5,,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,,1.0,,,,0.1818181818181818,0.3333333333333333,0.25,,0.25,0.2222222222222222,0.25,0.2222222222222222,,,,3.0,2.0,1.0,3.0,2.0,0.6666666666666666,,,,,,,,1.0,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,
