EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceTurnovers,Loose Ball Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,DefAtRimReboundPct,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,LostBallSteals,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,FTOffRebounds,OffFTReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,Blocked3s,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceFtPoints,OffArc3ReboundPct,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,DefensiveGoaltends,3SecondViolations,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedArc3,HeaveMakes
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,6303.0,105,13.0,198,189,62,69,21.0,387,6.0,10.0,2.0,4.0,1.0,2.0,3.0,5.0,7.0,12.0,1.0,1.0,1.0,4.0,2.0,16.0,27.0,2.0,5.0,4.0,42.0,187,3.0,6.0,6.0,4.0,6.0,2.0,2.0,10.0,26.0,6.0,6.0,4.0,4.0,1.0,1.0,5.0,1.0,6.0,1.0,3.0,2.0,13.0,1.0,7.0,1.0,6.0,3.0,10.0,8.0,18.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,6.0,2.0,5.0,11.0,10.0,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,10.0,62,2.0,0.8125,0.9285714285714286,1.0,0.4,0.4,0.5925925925925926,0.5,0.6666666666666666,0.59375,0.5,0.5,0.5833333333333334,0.5,0.45454545454545453,0.15625,0.037037037037037035,0.1,18.83408071748879,0.8333333333333334,0.42857142857142855,0.0821917808219178,0.10606060606060606,0.041666666666666664,0.05263157894736842,0.07216494845360824,0.09411764705882353,0.1,0.1111111111111111,0.10526315789473684,0.125,0.10714285714285714,0.1111111111111111,0.045454545454545456,0.18181818181818182,0.5,0.3125,0.6,0.6666666666666666,0.6666666666666666,0.15625,0.6,0.6,0.6666666666666666,0.375,0.5833333333333334,0.5833333333333334,1.0,0.03125,1.0,1.0,1.0,0.125,0.25,0.25,1.0,0.6666666666666666,0.5,0.25,0.5,0.25,0.46875,0.25,0.4306546874999999,0.5305833333333333,0.3902625,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.23809523809523808,9.666666666666666,26.02,0.31313131313131315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,3007.0,50,-11.0,93,96,19,22,10.0,189,5.0,8.0,1.0,2.0,,1.0,2.0,6.0,2.0,4.0,,,,,,9.0,18.0,,,1.0,19.0,98,2.0,4.0,4.0,,2.0,,1.0,1.0,10.0,8.0,,2.0,,,2.0,1.0,,1.0,,1.0,,2.0,1.0,3.0,2.0,10.0,1.0,13.0,4.0,17.0,,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,4.0,6.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,,1.0,19,,0.5555555555555556,0.625,,,,0.5,0.5,,0.5,0.5,,0.475,0.5,0.125,,0.1111111111111111,0.125,22.857142857142858,0.75,1.0,0.29411764705882354,0.08108108108108109,0.15384615384615385,0.1111111111111111,0.2553191489361702,0.08695652173913043,0.14285714285714285,,0.09523809523809523,0.2,0.25,0.4166666666666667,0.15384615384615385,,,0.4444444444444444,0.625,0.7142857142857143,0.6,0.3333333333333333,0.3333333333333333,0.4,,0.2222222222222222,0.5,0.5,1.0,,,,,,,,,0.5,0.5,0.5,,,0.4444444444444444,,0.47569444444444453,0.4928333333333333,0.4852,0.15789473684210525,0.15789473684210525,0.21052631578947367,0.05263157894736842,6.433333333333334,,0.20430107526881722,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,4529.0,75,-3.0,147,137,54,60,14.0,284,1.0,2.0,,,,,,2.0,2.0,5.0,,,,1.0,1.0,3.0,9.0,,1.0,1.0,7.0,142,,,,,2.0,1.0,,,4.0,2.0,,,,,,16.0,11.0,27.0,7.0,9.0,6.0,65.0,,1.0,3.0,3.0,1.0,7.0,1.0,8.0,,2.0,2.0,2.0,1.0,1.0,1.0,,3.0,,4.0,6.0,2.0,,1.0,,,,,,,,54,,0.6666666666666666,0.6666666666666666,,,,0.3333333333333333,,,0.3,,,0.3181818181818182,,,0.1,,,8.695652173913043,0.6666666666666666,0.14285714285714285,0.05555555555555555,0.02040816326530612,0.17647058823529413,,0.08450704225352113,0.015625,,0.09090909090909091,,,0.08333333333333333,0.05263157894736842,0.1875,,,0.2,0.5,0.5,1.0,0.2,,,,0.5,0.4,0.4,0.5,,,,,0.1,,,,,,,,0.3333333333333333,0.3,,0.40928888888888887,,0.40185000000000004,0.09090909090909091,0.1,,,12.399999999999999,40.7,0.3673469387755102,,,,,,1.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,4771.0,80,5.0,149,142,42,47,15.0,291,1.0,3.0,,,,,1.0,2.0,6.0,16.0,,1.0,2.0,5.0,4.0,8.0,21.0,2.0,6.0,4.0,26.0,129,,1.0,3.0,3.0,5.0,4.0,,9.0,10.0,6.0,6.0,,4.0,2.0,1.0,11.0,2.0,13.0,2.0,2.0,8.0,28.0,,1.0,3.0,3.0,,6.0,1.0,7.0,,6.0,4.0,6.0,4.0,5.0,2.0,,11.0,3.0,2.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,,1.0,,9.0,42,2.0,0.625,0.625,1.0,0.3333333333333333,0.4,0.38095238095238093,,0.6,0.4074074074074074,0.75,0.5,0.4482758620689655,0.75,0.5,0.2222222222222222,0.047619047619047616,,24.096385542168676,0.5454545454545454,,0.05172413793103448,0.02040816326530612,0.1875,,0.08108108108108109,0.015151515151515152,,,0.03225806451612903,,,0.07142857142857142,0.15384615384615385,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.07407407407407407,0.5,0.5,1.0,0.5925925925925926,0.375,0.4,0.5,0.037037037037037035,,,,0.18518518518518517,0.4,0.4,1.0,,,,,0.4444444444444444,0.3333333333333333,0.5,0.43383269230769234,0.429775,0.41341249999999996,0.07142857142857142,0.09090909090909091,0.11538461538461539,0.34615384615384615,14.880952380952378,32.0,0.28187919463087246,,,,,0.07692307692307693,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.0625,0.3333333333333333,0.5,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
694,1610612748,Sam Mack,Sam Mack,694,MIA,9635.0,161,11.0,304,295,102,118,32.0,599,4.0,5.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,14.0,2.0,12.0,5.0,16.0,5.0,7.0,21.0,7.0,28.0,5.0,40.0,283,1.0,2.0,2.0,3.0,8.0,11.0,2.0,17.0,4.0,10.0,18.0,2.0,16.0,5.0,1.0,4.0,,4.0,,1.0,2.0,8.0,,,1.0,10.0,1.0,12.0,2.0,14.0,,5.0,4.0,3.0,2.0,4.0,1.0,1.0,7.0,5.0,8.0,17.0,7.0,1.0,3.0,1.0,1.0,,1.0,1.0,1.0,17.0,102,5.0,0.2857142857142857,0.3333333333333333,0.8571428571428571,0.25,0.25,0.3333333333333333,0.5,0.375,0.35714285714285715,0.3333333333333333,0.39473684210526316,0.38461538461538464,0.3333333333333333,0.425,0.5714285714285714,0.047619047619047616,,17.302052785923753,0.42857142857142855,0.1,0.08547008547008547,,0.02857142857142857,,0.07236842105263158,,,,,,0.10869565217391304,0.08888888888888889,,,1.0,0.10204081632653061,0.8,0.8,0.25,0.04081632653061224,0.5,0.5,,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.5,0.24489795918367346,0.16666666666666666,0.16666666666666666,1.0,0.32653061224489793,0.3125,0.3125,0.8,0.3333333333333333,1.0,0.10526315789473684,1.0,0.2631578947368421,0.673469387755102,0.3125,0.49656734693877563,0.538925,0.4827289473684211,0.058823529411764705,0.13043478260869565,0.05,0.425,13.166666666666664,24.585714285714285,0.3355263157894737,,,,,0.038461538461538464,,,1.0,,,1.0,2.0,,1.0,3.0,1.0,1.0,,,0.2727272727272727,0.07142857142857142,0.3333333333333333,0.3333333333333333,,,0.4,1.0,6.0,3.0,2.0,0.13333333333333333,0.3157894736842105,0.16666666666666666,,,,,,,,,,,True,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,5407.0,90,21.0,172,165,51,70,17.0,337,4.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,5.0,17.0,1.0,2.0,6.0,11.0,4.0,11.0,27.0,7.0,13.0,11.0,54.0,149,3.0,4.0,12.0,3.0,6.0,4.0,6.0,21.0,10.0,12.0,18.0,2.0,10.0,6.0,1.0,2.0,2.0,4.0,2.0,1.0,,10.0,,2.0,3.0,11.0,,14.0,3.0,17.0,,,,3.0,1.0,5.0,2.0,1.0,8.0,4.0,1.0,4.0,12.0,1.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,21.0,51,1.0,0.45454545454545453,0.5,0.8571428571428571,0.5384615384615384,0.5833333333333334,0.4074074074074074,0.75,0.5,0.5375,1.0,0.75,0.5888888888888889,1.0,0.8076923076923077,0.325,0.037037037037037035,,27.894736842105264,0.375,,0.1527777777777778,0.034482758620689655,0.13636363636363635,,0.14893617021276595,0.02666666666666667,,,0.0625,,0.1,0.20833333333333334,0.15,,1.0,0.15,0.6666666666666666,0.6666666666666666,0.5,0.1,0.5,0.5,,0.425,0.29411764705882354,0.3125,0.6,0.05,0.5,1.0,1.0,0.275,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.16666666666666666,1.0,0.1,1.0,0.4,0.475,0.6,0.47318461538461537,0.41618750000000004,0.4146222222222222,0.09302325581395349,0.13333333333333333,0.2222222222222222,0.3888888888888889,13.225925925925925,28.092307692307692,0.29651162790697677,2.0,1.0,,,0.16666666666666666,1.0,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,,3.0,1.0,1.0,0.75,0.058823529411764705,,0.3333333333333333,1.0,1.0,0.75,,,3.0,1.0,0.16666666666666666,,,1.0,1.0,1.0,1.0,0.07692307692307693,0.5,,,,,True,,,,,,,,,,,,,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,2366.0,39,1.0,76,75,30,31,11.0,151,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,3.0,8.0,,,2.0,8.0,75,1.0,1.0,2.0,2.0,2.0,,1.0,5.0,6.0,,,,,,,10.0,,10.0,,1.0,7.0,20.0,,,,1.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,,1.0,1.0,4.0,,2.0,,,,,,,5.0,30,,1.0,1.0,,,,0.375,1.0,1.0,0.375,1.0,1.0,0.4,1.0,0.8333333333333334,,,,14.444444444444445,0.6666666666666666,,0.038461538461538464,,,,0.029411764705882353,,,,,,,0.125,,,,0.5,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.125,,,,,,,,,,,,1.0,1.0,0.5,1.0,,0.5,,0.49484999999999996,0.5905,0.4928,0.2,0.2,0.25,0.625,6.5875,,0.39473684210526316,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,,,,
2347,1610612748,Tang Hamilton,Tang Hamilton,2347,MIA,661.0,11,5.0,21,22,7,9,,43,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,22,,,,,,,,,2.0,,,,,,,1.0,,1.0,,,1.0,2.0,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,7,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,,,,,4.761904761904762,,,0.25,,,,0.2,,,,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6026,,,1.0,1.0,,,,,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
383,1610612748,Kendall Gill,Kendall Gill,383,MIA,406.0,7,-1.0,16,15,10,9,2.0,31,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,1.0,2.0,,,,2.0,14,,1.0,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,2.0,10,,,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,0.5,,0.4954,0.3647,0.6261,,,,1.0,10.75,,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,2233.0,37,-8.0,66,65,15,27,10.0,131,4.0,5.0,2.0,3.0,1.0,1.0,,1.0,3.0,3.0,,,,,,7.0,9.0,,,2.0,16.0,65,2.0,3.0,4.0,2.0,2.0,,2.0,6.0,8.0,6.0,,2.0,,,,2.0,,2.0,,1.0,1.0,4.0,,3.0,1.0,5.0,,6.0,3.0,9.0,,1.0,1.0,1.0,1.0,4.0,,1.0,5.0,1.0,1.0,6.0,2.0,,,1.0,4.0,4.0,,4.0,3.0,6.0,15,2.0,0.5714285714285714,0.6666666666666666,,,,0.7777777777777778,0.6666666666666666,1.0,0.7777777777777778,0.6666666666666666,1.0,0.8,0.6666666666666666,1.0,,,,19.736842105263158,0.2,,0.2,0.13636363636363635,0.14285714285714285,,0.1875,0.0967741935483871,,0.3333333333333333,0.08333333333333333,,0.3333333333333333,0.08333333333333333,0.2,,0.75,0.5555555555555556,0.8,0.8,0.25,0.1111111111111111,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,1.0,0.6666666666666666,0.5,1.0,,0.5555555555555556,,0.48856666666666665,0.5979,0.4302,,,0.25,0.375,7.522222222222222,,0.22727272727272727,1.0,,,,0.3,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,True,,,,,,,,,,,,,
