EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,Technical Free Throw Trips,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,OffCorner3ReboundPct,OffensiveGoaltends,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
731,1610612762,Greg Ostertag,Greg Ostertag,731,UTA,13546.0,226,-18,422,421,83,48,66,843,1.0,2,,,,,,16.0,47,,,41.0,461,,18.0,,,14.0,18.0,,,,6.0,1.0,7.0,1.0,1.0,15.0,22.0,30.0,55.0,3.0,3.0,8.0,25.0,14.0,83,1.0,0.5625,0.8181818181818182,,,,,0.3404255319148936,0.3404255319148936,0.3333333333333333,0.37272727272727274,0.3333333333333333,,12.401574803149606,0.375,0.1286549707602339,0.13930348258706468,0.10526315789473684,0.0425531914893617,0.5,0.5,,,,,,,,,0.6595744680851063,,0.4803851063829787,0.49288333333333345,0.34146341463414637,3.5319148936170213,,0.1966824644549763,13.0,31.0,5.0,13.0,4.0,11.0,2.0,14.0,,,,9.0,5.0,16.0,5.0,15.0,6.0,2.0,14.0,,10.0,7.0,,1.0,4.0,3.0,22.0,6.0,2.0,25.0,3.0,2.0,2.0,,1.0,,5.0,,,2.0,2.0,21.0,,1.0,1.0,19.0,3.0,10.0,1.0,19.0,8.0,3.0,8.0,19.0,9.0,2.0,,0.3125,0.3333333333333333,0.3125,0.39473684210526316,0.14893617021276595,0.12903225806451613,0.21428571428571427,0.13333333333333333,0.12359550561797752,0.2,0.21428571428571427,0.13020833333333334,0.1935483870967742,0.10204081632653061,0.07462686567164178,0.2,0.15789473684210525,0.14035087719298245,0.21428571428571427,,0.125,0.47368421052631576,0.6595744680851063,0.41935483870967744,0.48148148148148145,0.5384615384615384,0.2978723404255319,0.14285714285714285,0.18181818181818182,1.0,,,,,0.8125,0.38461538461538464,,0.6111111111111112,0.36363636363636365,,0.52675625,0.18518518518518517,0.18518518518518517,0.36585365853658536,1.0,,,,,,,,,,0.25,1.0,,,,,,,,,,,,True,,,,,,
923,1610612762,Donyell Marshall,Donyell Marshall,923,UTA,17802.0,297,-11,564,561,100,88,75,1125,8.0,15,1.0,4.0,2.0,,1.0,62.0,107,3.0,8.0,157.0,597,2.0,17.0,1.0,2.0,32.0,90.0,9.0,4.0,1.0,14.0,1.0,15.0,1.0,5.0,31.0,30.0,43.0,70.0,17.0,7.0,26.0,18.0,32.0,100,2.0,0.7258064516129032,0.8490566037735849,1.0,0.375,0.5,0.375,0.5794392523364486,0.5782608695652174,0.6052631578947368,0.6181102362204725,0.6956521739130435,0.06956521739130435,23.28767123287671,0.6538461538461539,0.13636363636363635,0.14130434782608695,0.15306122448979592,0.13043478260869565,0.5333333333333333,0.5714285714285714,0.625,0.034782608695652174,0.25,0.25,1.0,0.08333333333333333,0.05263157894736842,,0.6608695652173913,0.25,0.5147169565217391,0.4801631578947369,0.20382165605095542,4.357943925233644,24.0375,0.1773049645390071,42.0,68.0,12.0,19.0,6.0,10.0,12.0,24.0,2.0,4.0,1.0,24.0,13.0,22.0,5.0,31.0,10.0,9.0,34.0,,18.0,14.0,,5.0,4.0,,26.0,9.0,4.0,27.0,2.0,5.0,3.0,2.0,3.0,10.0,9.0,4.0,1.0,4.0,6.0,9.0,,1.0,1.0,30.0,6.0,18.0,,6.0,4.0,1.0,1.0,7.0,4.0,,,0.5909090909090909,0.5882352941176471,0.5416666666666666,0.5740740740740741,0.1308411214953271,0.16176470588235295,0.08333333333333333,0.3333333333333333,0.11981566820276497,0.16071428571428573,,0.1111111111111111,0.13157894736842105,0.12244897959183673,0.10869565217391304,,0.1346153846153846,0.11428571428571428,0.14285714285714285,0.21428571428571427,0.05555555555555555,0.5714285714285714,0.591304347826087,0.6176470588235294,0.7368421052631579,0.7380952380952381,0.20869565217391303,0.5,0.5454545454545454,0.75,0.034782608695652174,0.5,0.5,1.0,0.7916666666666666,0.631578947368421,0.25,0.5263157894736842,0.6,0.05263157894736842,0.5525108695652173,0.14173228346456693,0.15126050420168066,0.19745222929936307,1.0,,,1.0,,,0.0625,,,0.06666666666666667,,,1.0,1.0,1.0,1.0,,,,,,,,True,,,,,,
317,1610612762,John Starks,John Starks,317,UTA,360.0,6,-1,13,12,9,6,5,25,,1,,,,,,,3,,,,7,,3.0,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,16.666666666666668,,,,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,0.47973333333333334,0.47973333333333334,,11.5,,0.6923076923076923,,1.0,,1.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.5,,,0.3333333333333333,,,0.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
304,1610612762,John Stockton,John Stockton,304,UTA,20701.0,345,-3,660,656,115,133,91,1316,22.0,39,3.0,8.0,,,3.0,42.0,86,5.0,10.0,130.0,698,1.0,16.0,1.0,4.0,32.0,36.0,15.0,7.0,3.0,109.0,4.0,113.0,4.0,51.0,230.0,20.0,26.0,33.0,20.0,3.0,33.0,27.0,32.0,115,3.0,0.42857142857142855,0.42857142857142855,1.0,0.5,0.25,0.5555555555555556,0.4883720930232558,0.515625,0.525,0.5642201834862385,0.6153846153846154,0.10416666666666667,18.513689700130378,0.6060606060606061,0.0851063829787234,0.08637873754152824,0.08181818181818182,0.40625,0.5641025641025641,0.5945945945945946,0.5454545454545454,0.08333333333333333,0.375,0.375,1.0,,0.15,,0.4375,0.42857142857142855,0.4809521052631579,0.45693157894736847,0.24615384615384617,10.083720930232559,26.070000000000004,0.17424242424242425,16.0,32.0,,3.0,4.0,6.0,4.0,15.0,2.0,2.0,1.0,31.0,2.0,8.0,,7.0,9.0,11.0,48.0,,,8.0,,18.0,40.0,,7.0,6.0,,7.0,1.0,16.0,7.0,9.0,6.0,17.0,13.0,2.0,,4.0,5.0,8.0,,,4.0,37.0,3.0,11.0,5.0,2.0,,,2.0,3.0,2.0,1.0,,0.25,0.5625,0.3888888888888889,0.3888888888888889,0.09302325581395349,0.1875,,,0.026923076923076925,0.09090909090909091,,0.02491103202846975,0.010869565217391304,0.031746031746031744,0.0380952380952381,,0.07017543859649122,0.10294117647058823,0.11538461538461539,,0.02564102564102564,0.6666666666666666,0.3333333333333333,0.5,0.6153846153846154,0.375,0.15625,0.26666666666666666,0.26666666666666666,,0.020833333333333332,1.0,1.0,1.0,0.3333333333333333,,,0.3,0.6666666666666666,0.05,0.47396666666666676,0.10576923076923077,0.11702127659574468,0.05384615384615385,,,1.0,,8.0,1.0,,,,0.05128205128205128,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,True,,,,,,
1601,1610612762,Rusty LaRue,Rusty LaRue,1601,UTA,31429.0,524,-74,981,987,409,441,163,1968,38.0,82,16.0,44.0,6.0,8.0,27.0,55.0,132,16.0,48.0,188.0,1066,6.0,56.0,8.0,27.0,97.0,62.0,36.0,43.0,16.0,58.0,10.0,68.0,7.0,19.0,146.0,28.0,37.0,48.0,33.0,6.0,42.0,57.0,97.0,409,6.0,0.5636363636363636,0.5636363636363636,0.75,0.3333333333333333,0.2962962962962963,0.3404255319148936,0.4166666666666667,0.4388888888888889,0.4578313253012048,0.47680412371134023,0.5159574468085106,0.26666666666666666,20.205479452054796,0.7857142857142857,0.07887323943661972,0.082039911308204,0.10638297872340426,0.45555555555555555,0.4634146341463415,0.4810126582278481,0.6052631578947368,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.75,0.23076923076923078,0.3253012048192771,0.2962962962962963,0.4777777777777778,0.37209302325581395,0.4653198324022347,0.45931158536585376,0.5159574468085106,12.467424242424242,25.510416666666668,0.4169215086646279,12.0,38.0,2.0,6.0,4.0,17.0,5.0,12.0,,4.0,,30.0,11.0,20.0,6.0,37.0,26.0,21.0,48.0,12.0,,9.0,3.0,8.0,31.0,4.0,7.0,9.0,,11.0,1.0,17.0,12.0,5.0,2.0,27.0,9.0,1.0,,4.0,16.0,28.0,,2.0,3.0,35.0,3.0,9.0,8.0,6.0,,5.0,1.0,7.0,7.0,,,0.55,0.4642857142857143,0.5961538461538461,0.6379310344827587,0.06818181818181818,0.15789473684210525,,,0.018518518518518517,0.09375,0.04878048780487805,0.02391304347826087,0.007194244604316547,0.0125,0.031446540880503145,0.04918032786885246,0.07692307692307693,0.045454545454545456,0.11688311688311688,,0.010526315789473684,1.0,0.2111111111111111,0.3157894736842105,0.375,0.5833333333333334,0.06666666666666667,0.4166666666666667,0.4166666666666667,0.2,0.022222222222222223,,,,0.23076923076923078,0.3333333333333333,0.5,0.20481927710843373,0.23529411764705882,,0.4402325,0.04838709677419355,0.06521739130434782,0.19680851063829788,,3.0,3.0,,4.0,0.5,,0.5,1.0,0.036585365853658534,0.047619047619047616,,,1.0,,,,,1.0,1.0,,,,False,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,119737.0,1996,345,3789,3789,1410,1271,554,7578,20.0,80,20.0,71.0,9.0,3.0,26.0,247.0,504,24.0,92.0,826.0,3761,12.0,181.0,4.0,34.0,325.0,336.0,63.0,70.0,20.0,79.0,8.0,87.0,5.0,41.0,182.0,161.0,231.0,374.0,52.0,22.0,100.0,145.0,325.0,1410,24.0,0.680161943319838,0.7813953488372093,0.875,0.2608695652173913,0.11764705882352941,0.26373626373626374,0.49007936507936506,0.4748322147651007,0.48372093023255813,0.5470198675496689,0.5527210884353742,0.15436241610738255,19.193512052264023,0.52,0.12087087087087087,0.12067919951485749,0.14028776978417265,0.1342281879194631,0.25,0.2597402597402597,0.85,0.11912751677852348,0.28169014084507044,0.28169014084507044,0.85,0.0891089108910891,0.12093023255813953,0.11538461538461539,0.7550335570469798,0.2857142857142857,0.5461186340640812,0.5455247641509433,0.3934624697336562,4.220238095238094,25.021739130434792,0.3721298495645289,214.0,358.0,43.0,77.0,84.0,133.0,13.0,66.0,4.0,21.0,8.0,260.0,44.0,89.0,57.0,154.0,98.0,117.0,158.0,9.0,64.0,53.0,3.0,4.0,34.0,24.0,112.0,38.0,32.0,143.0,15.0,111.0,69.0,42.0,10.0,30.0,48.0,9.0,6.0,11.0,27.0,64.0,,14.0,10.0,337.0,18.0,139.0,37.0,141.0,61.0,29.0,51.0,145.0,85.0,2.0,1.0,0.4943820224719101,0.5414364640883977,0.4801980198019802,0.5620437956204379,0.10515873015873016,0.10614525139664804,0.18181818181818182,0.23880597014925373,0.07837648705388384,0.11987381703470032,0.07973421926910298,0.07861271676300578,0.08990825688073395,0.07586206896551724,0.06902356902356903,0.06722689075630252,0.10354223433242507,0.1100244498777506,0.11688311688311688,0.12790697674418605,0.05660377358490566,0.5862068965517241,0.6006711409395973,0.5977653631284916,0.66875,0.6635514018691588,0.11073825503355705,0.19696969696969696,0.24074074074074073,0.6923076923076923,0.03523489932885906,0.19047619047619047,0.19047619047619047,1.0,0.7623762376237624,0.5584415584415584,0.23255813953488372,0.6186046511627907,0.631578947368421,0.037209302325581395,0.5503086206896552,0.19498607242339833,0.2224,0.1864406779661017,5.0,3.0,3.0,7.0,,0.25,0.05426356589147287,0.3333333333333333,1.0,0.0375,0.12698412698412698,2.0,1.0,4.0,1.0,0.125,,3.0,1.0,3.0,0.0297029702970297,,,False,1.0,0.010752688172043012,,,,
1909,1610612762,Scott Padgett,Scott Padgett,1909,UTA,70363.0,1173,79,2209,2230,879,892,341,4439,30.0,69,34.0,90.0,12.0,13.0,38.0,128.0,260,42.0,103.0,451.0,2269,14.0,97.0,14.0,43.0,179.0,166.0,120.0,90.0,34.0,59.0,16.0,75.0,14.0,30.0,166.0,106.0,159.0,257.0,32.0,11.0,62.0,130.0,179.0,879,23.0,0.6484375,0.8058252427184466,0.9523809523809523,0.4077669902912621,0.32558139534883723,0.4077669902912621,0.49230769230769234,0.5261707988980716,0.4857142857142857,0.5567901234567901,0.5391566265060241,0.2837465564738292,17.954632833525565,0.5161290322580645,0.1341772151898734,0.12858555885262116,0.15217391304347827,0.19008264462809918,0.43478260869565216,0.44776119402985076,0.7666666666666667,0.24793388429752067,0.37777777777777777,0.38202247191011235,0.9411764705882353,0.16,0.2714285714285714,0.34210526315789475,0.7245179063360881,0.37777777777777777,0.5122471074380165,0.5000849999999999,0.3968957871396896,5.864999999999999,24.690291262135922,0.3979176097781802,89.0,160.0,31.0,54.0,33.0,58.0,9.0,31.0,8.0,13.0,5.0,69.0,33.0,61.0,16.0,100.0,47.0,43.0,90.0,6.0,50.0,33.0,2.0,6.0,23.0,16.0,73.0,24.0,29.0,98.0,7.0,42.0,23.0,19.0,11.0,21.0,30.0,4.0,5.0,10.0,26.0,70.0,1.0,5.0,6.0,95.0,11.0,41.0,12.0,12.0,7.0,3.0,2.0,12.0,9.0,1.0,,0.5409836065573771,0.4845360824742268,0.56,0.6024096385542169,0.12692307692307692,0.15625,0.1935483870967742,0.3020833333333333,0.09136420525657071,0.1085972850678733,0.07582938388625593,0.08811881188118811,0.09538461538461539,0.08235294117647059,0.09210526315789473,0.0718562874251497,0.08411214953271028,0.15354330708661418,0.11931818181818182,0.06666666666666667,0.044585987261146494,0.75,0.44077134986225897,0.55625,0.6592592592592592,0.6067415730337079,0.08539944903581267,0.2903225806451613,0.36,0.6666666666666666,0.03581267217630854,0.6153846153846154,0.6153846153846154,1.0,0.72,0.5740740740740741,0.1935483870967742,0.4142857142857143,0.5689655172413793,0.03571428571428571,0.5535952380952381,0.10432569974554708,0.1413793103448276,0.22172949002217296,,5.0,6.0,9.0,,0.42857142857142855,0.10975609756097561,0.4166666666666667,1.0,0.028985507246376812,0.09090909090909091,1.0,1.0,,,0.2,1.0,2.0,,,0.02666666666666667,0.5,1.0,False,,,1.0,0.009708737864077669,0.011111111111111112,
2052,1610612762,DeShawn Stevenson,DeShawn Stevenson,2052,UTA,63533.0,1059,-110,1978,1994,662,649,289,3972,64.0,171,2.0,17.0,2.0,,10.0,130.0,313,2.0,24.0,298.0,2139,3.0,107.0,,15.0,98.0,198.0,3.0,14.0,2.0,100.0,6.0,106.0,4.0,50.0,218.0,63.0,82.0,123.0,37.0,12.0,61.0,72.0,98.0,662,17.0,0.7615384615384615,0.7983870967741935,0.5,0.08333333333333333,,0.09523809523809523,0.41533546325878595,0.39465875370919884,0.3360655737704918,0.41388888888888886,0.3656716417910448,0.0712166172106825,18.091963902019767,0.6065573770491803,0.08525033829499323,0.09151785714285714,0.08881578947368421,0.5074183976261127,0.3742690058479532,0.38095238095238093,0.828125,0.050445103857566766,0.11764705882352941,0.125,0.5,0.0425531914893617,0.08196721311475409,,0.3857566765578635,0.14285714285714285,0.4662397897897899,0.4616775423728813,0.3288590604026846,11.219488817891376,28.07083333333333,0.3346814964610718,56.0,106.0,8.0,15.0,19.0,41.0,10.0,36.0,,7.0,5.0,32.0,22.0,44.0,5.0,49.0,41.0,16.0,62.0,3.0,12.0,29.0,2.0,10.0,40.0,6.0,35.0,19.0,,41.0,9.0,26.0,12.0,14.0,8.0,25.0,24.0,4.0,2.0,9.0,21.0,32.0,,3.0,5.0,47.0,,16.0,6.0,22.0,12.0,6.0,4.0,23.0,13.0,1.0,,0.5,0.38317757009345793,0.46808510638297873,0.47115384615384615,0.0926517571884984,0.16037735849056603,0.25,,0.042787286063569685,0.12101910828025478,0.05128205128205128,0.04385026737967915,0.0425531914893617,0.05357142857142857,0.03804347826086957,0.047058823529411764,0.07804878048780488,0.08695652173913043,0.11450381679389313,0.15384615384615385,0.05421686746987952,0.5652173913043478,0.314540059347181,0.5283018867924528,0.6292134831460674,0.7142857142857143,0.10682492581602374,0.2777777777777778,0.37037037037037035,0.6,0.020771513353115726,,,,0.3191489361702128,0.5333333333333333,0.25,0.3360655737704918,0.4634146341463415,0.040983606557377046,0.451077380952381,0.0480225988700565,0.0486322188449848,0.1644295302013423,,,,,,,,,,0.017543859649122806,0.0625,,,1.0,1.0,,,1.0,3.0,,0.02127659574468085,,,False,1.0,0.04,1.0,0.041666666666666664,0.058823529411764705,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,79847.0,1331,18,2483,2489,689,455,358,4972,32.0,71,,1.0,,,1.0,147.0,319,,1.0,412.0,2554,,72.0,,1.0,103.0,194.0,,1.0,,45.0,12.0,57.0,10.0,22.0,126.0,114.0,149.0,276.0,27.0,11.0,54.0,213.0,103.0,689,22.0,0.6598639455782312,0.8220338983050848,,,,,0.4608150470219436,0.459375,0.3972602739726027,0.5202020202020202,0.5049019607843137,0.003125,15.495867768595042,0.5,0.12852311161217586,0.12944393801276208,0.1076923076923077,0.221875,0.4507042253521127,0.4507042253521127,0.875,0.003125,,,,,0.0136986301369863,,0.5625,,0.49201734375000006,0.48700479452054796,0.25,5.631347962382446,26.2,0.2774869109947644,95.0,179.0,40.0,66.0,19.0,43.0,20.0,69.0,,,,118.0,45.0,77.0,18.0,108.0,29.0,45.0,100.0,,58.0,60.0,2.0,4.0,19.0,11.0,112.0,28.0,7.0,127.0,7.0,27.0,17.0,10.0,1.0,16.0,27.0,6.0,6.0,5.0,12.0,95.0,,30.0,8.0,160.0,8.0,65.0,19.0,21.0,11.0,1.0,9.0,21.0,10.0,6.0,8.0,0.5844155844155844,0.4027777777777778,0.5844155844155844,0.6067415730337079,0.18808777429467086,0.24581005586592178,0.2318840579710145,0.1320754716981132,0.1076923076923077,0.13333333333333333,0.07692307692307693,0.10397295012679628,0.15789473684210525,0.0945273631840796,0.07531380753138076,0.06896551724137931,0.13865546218487396,0.15057915057915058,0.11875,0.18,0.061946902654867256,0.47619047619047616,0.559375,0.5307262569832403,0.7037037037037037,0.5894736842105263,0.215625,0.2898550724637681,0.37735849056603776,0.65,,,,,0.8571428571428571,0.6060606060606061,0.175,0.589041095890411,0.4418604651162791,,0.5329547945205478,0.1724137931034483,0.17287234042553193,0.2621359223300971,3.0,,,4.0,,,0.05,,,,0.1111111111111111,,,,,,,,,,,,,False,,,,,,
252,1610612762,Karl Malone,Karl Malone,252,UTA,157762.0,2629,85,4976,5000,1960,1774,724,9976,247.0,626,7.0,21.0,7.0,4.0,7.0,533.0,1180,8.0,22.0,1541.0,5233,7.0,402.0,5.0,8.0,626.0,834.0,18.0,21.0,7.0,274.0,23.0,297.0,20.0,166.0,617.0,321.0,463.0,588.0,129.0,20.0,214.0,202.0,626.0,1960,29.0,0.7823639774859287,0.8257425742574257,0.75,0.36363636363636365,0.625,0.36363636363636365,0.4516949152542373,0.45341098169717137,0.46219512195121953,0.523989033584647,0.5575539568345323,0.018302828618968387,28.733459357277884,0.602803738317757,0.1846950517836594,0.17785843920145192,0.18707940780619112,0.5207986688851913,0.39456869009584666,0.39967637540453077,0.8218623481781376,0.01747088186356073,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.04487179487179487,0.01707317073170732,0.5714285714285714,0.2978369384359401,0.3333333333333333,0.4540063696919233,0.4586817073170732,0.4062297209604153,11.332881355932201,25.295454545454547,0.39389067524115756,200.0,336.0,35.0,64.0,79.0,134.0,86.0,218.0,1.0,1.0,1.0,451.0,69.0,149.0,54.0,201.0,182.0,247.0,232.0,6.0,56.0,78.0,3.0,20.0,88.0,25.0,97.0,71.0,71.0,125.0,32.0,132.0,59.0,73.0,36.0,109.0,85.0,7.0,2.0,9.0,85.0,86.0,,10.0,31.0,568.0,35.0,216.0,75.0,51.0,26.0,4.0,21.0,52.0,34.0,5.0,7.0,0.46308724832214765,0.4527363184079602,0.47115384615384615,0.5291005291005291,0.06610169491525424,0.13690476190476192,0.11009174311926606,0.4409937888198758,0.05007743933918431,0.15236051502145923,0.0764525993883792,0.053886925795053005,0.08045977011494253,0.027707808564231738,0.035545023696682464,0.06201550387596899,0.16592920353982302,0.19705340699815838,0.1440677966101695,0.17857142857142858,0.055267702936096716,0.6538461538461539,0.2795341098169717,0.5952380952380952,0.6896551724137931,0.79,0.18136439267886856,0.3944954128440367,0.44329896907216493,0.6511627906976745,0.0008319467554076539,1.0,1.0,1.0,0.41025641025641024,0.546875,0.22857142857142856,0.32682926829268294,0.5895522388059702,0.0024390243902439024,0.46783901515151516,0.15679190751445088,0.15870683321087437,0.13043478260869565,,3.0,3.0,3.0,16.0,0.42857142857142855,0.017857142857142856,0.42857142857142855,0.6666666666666666,0.012779552715654952,0.13043478260869565,,1.0,1.0,,1.0,,,,1.0,,,,False,1.0,0.043478260869565216,,,,
680,1610612762,John Amaechi,John Amaechi,680,UTA,31136.0,519,-110,979,980,367,395,146,1959,7.0,28,,,,,,48.0,153,,,155.0,1050,,57.0,,,47.0,58.0,,,,20.0,5.0,25.0,4.0,8.0,55.0,30.0,44.0,94.0,20.0,8.0,47.0,56.0,47.0,367,9.0,0.6041666666666666,0.6590909090909091,,,,,0.3137254901960784,0.3137254901960784,0.19298245614035087,0.39141414141414144,0.30128205128205127,,21.17545375972342,0.425531914893617,0.09345794392523364,0.10049019607843138,0.1015625,0.1830065359477124,0.25,0.25925925925925924,0.8571428571428571,,,,,,,,0.5032679738562091,,0.4646908496732026,0.4472157894736841,0.3032258064516129,5.93202614379085,,0.3748723186925434,34.0,77.0,5.0,15.0,8.0,23.0,7.0,48.0,,,,59.0,8.0,28.0,8.0,24.0,11.0,25.0,38.0,,8.0,37.0,1.0,1.0,11.0,11.0,36.0,11.0,3.0,50.0,3.0,7.0,5.0,2.0,5.0,12.0,27.0,3.0,1.0,4.0,17.0,26.0,,2.0,11.0,96.0,6.0,42.0,9.0,6.0,3.0,,3.0,7.0,7.0,6.0,2.0,0.2857142857142857,0.19298245614035087,0.2857142857142857,0.34285714285714286,0.24183006535947713,0.2857142857142857,0.2916666666666667,0.06382978723404255,0.09090909090909091,0.12643678160919541,0.13580246913580246,0.09853249475890985,0.09701492537313433,0.06666666666666667,0.10191082802547771,0.125,0.09782608695652174,0.07920792079207921,0.1323529411764706,0.10526315789473684,0.046153846153846156,1.0,0.5032679738562091,0.44155844155844154,0.6181818181818182,0.6176470588235294,0.3137254901960784,0.14583333333333334,0.20588235294117646,0.2857142857142857,,,,,0.5357142857142857,0.3333333333333333,0.2,0.40350877192982454,0.34782608695652173,,0.4651166666666667,0.2222222222222222,0.2222222222222222,0.15483870967741936,,,,3.0,,,0.08823529411764706,,,0.03571428571428571,0.17647058823529413,,,1.0,,,,,,1.0,,,,False,,,,,,
