EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,BlockedLongMidRange,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3Assists,OffThreePtRebounds,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
1505,1610612742,Tariq Abdul-Wahad,Tariq Abdul-Wahad,1505,DAL,197.0,3.0,9.0,8,9,8,9,1.0,17,4.0,2.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1.0,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1917,1610612742,Wang Zhi-zhi,Wang Zhi-zhi,1917,DAL,6166.0,103.0,-4.0,209,209,90,75,24.0,418,206.0,1.0,4.0,1.0,9.0,9.0,17.0,21.0,3.0,3.0,14.0,6.0,,6.0,3.0,90,4.0,0.14285714285714285,0.1348314606741573,0.22727272727272727,0.5,0.430622009569378,8.0,15.0,2.0,3.0,4.0,6.0,3.0,16.0,2.0,9.0,7.0,15.0,4.0,8.0,13.0,40.0,7.0,15.0,7.0,54.0,3.0,6.0,2.0,8.0,6.0,20.0,4.0,8.0,4.0,28.0,12.0,14.0,21.0,4.0,15.0,7.0,5.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,6.0,10.0,5.0,5.0,1.0,28.0,0.46153846153846156,0.5454545454545454,1.0,0.4666666666666667,0.5,0.4666666666666667,0.325,0.5,0.3,0.42727272727272725,0.5,0.42857142857142855,0.45,0.5714285714285714,0.4666666666666667,0.2727272727272727,0.125,0.2,0.125,26.06837606837607,1.0,0.5555555555555556,0.16666666666666666,0.039473684210526314,0.11538461538461539,0.027522935779816515,0.09523809523809523,0.037037037037037035,0.08695652173913043,0.1111111111111111,0.11764705882352941,0.1111111111111111,0.06666666666666667,0.2727272727272727,0.5333333333333333,0.6666666666666666,0.5,0.2909090909090909,0.1875,0.21428571428571427,0.3333333333333333,0.16363636363636364,0.2222222222222222,0.2222222222222222,0.5,0.2727272727272727,0.4666666666666667,0.4666666666666667,1.0,0.5,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.2857142857142857,0.5,0.5454545454545454,0.4666666666666667,0.4745190909090909,0.44304,0.4525803571428571,0.08333333333333333,0.1111111111111111,0.14814814814814814,0.5185185185185185,8.154999999999998,25.07333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2059,1610612742,Eduardo Najera,Eduardo Najera,2059,DAL,13414.0,224.0,26.0,444,451,166,203,56.0,895,466.0,5.0,8.0,4.0,21.0,23.0,30.0,55.0,18.0,14.0,27.0,6.0,1.0,6.0,3.0,166,7.0,0.1503267973856209,0.14285714285714285,0.12,0.5,0.3738738738738739,16.0,30.0,4.0,12.0,6.0,14.0,4.0,9.0,5.0,12.0,,2.0,,2.0,25.0,51.0,,2.0,20.0,70.0,5.0,13.0,2.0,12.0,9.0,19.0,,2.0,13.0,31.0,36.0,14.0,,8.0,2.0,,1.0,3.0,1.0,1.0,1.0,19.0,,5.0,2.0,25.0,1.0,3.0,2.0,6.0,2.0,9.0,27.0,11.0,5.0,,31.0,0.72,0.8571428571428571,,,,,0.49019607843137253,0.38461538461538464,0.47368421052631576,0.4716981132075472,0.38461538461538464,0.42857142857142855,0.5303030303030303,0.4,0.5344827586206896,0.03773584905660377,0.0196078431372549,0.03333333333333333,,14.229249011857709,0.5,0.10526315789473684,,0.12751677852348994,0.11627906976744186,0.11848341232227488,0.125,0.175,0.1864406779661017,0.13636363636363635,0.12121212121212122,0.1,0.038461538461538464,0.5660377358490566,0.5333333333333333,0.5517241379310345,0.6875,0.16981132075471697,0.4444444444444444,0.4444444444444444,0.75,0.22641509433962265,0.4166666666666667,0.4166666666666667,0.8,0.03773584905660377,,,,0.9230769230769231,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.09523809523809523,,0.6037735849056604,,0.4841367924528302,0.5459090909090909,0.4928452380952381,0.1746031746031746,0.18032786885245902,0.17142857142857143,0.44285714285714284,5.67843137254902,27.55,1.0,6.0,4.0,3.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,0.0967741935483871,0.09836065573770492,0.07692307692307693,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
271,1610612742,Johnny Newman,Johnny Newman,271,DAL,43486.0,725.0,-3.0,1447,1454,418,466,149.0,2901,1528.0,3.0,14.0,1.0,31.0,27.0,40.0,49.0,29.0,22.0,88.0,3.0,2.0,4.0,2.0,418,15.0,0.05075187969924812,0.055232558139534885,0.04597701149425287,0.5,0.28887353144436767,25.0,42.0,4.0,8.0,11.0,16.0,3.0,9.0,17.0,40.0,14.0,40.0,2.0,7.0,45.0,91.0,22.0,57.0,42.0,198.0,5.0,11.0,4.0,20.0,15.0,26.0,6.0,11.0,22.0,70.0,56.0,34.0,60.0,2.0,40.0,14.0,9.0,11.0,4.0,2.0,5.0,7.0,,11.0,2.0,9.0,,10.0,5.0,21.0,6.0,22.0,58.0,24.0,1.0,,70.0,0.6222222222222222,0.6363636363636364,0.9090909090909091,0.38596491228070173,0.5454545454545454,0.38596491228070173,0.4945054945054945,0.45454545454545453,0.5769230769230769,0.527027027027027,0.5714285714285714,0.6486486486486487,0.5625,0.625,0.7,0.38513513513513514,0.0989010989010989,0.19047619047619047,0.1111111111111111,12.213267203967762,0.47619047619047616,0.03571428571428571,,0.01443298969072165,0.07051282051282051,0.013533834586466165,0.013605442176870748,0.014705882352941176,0.050761421319796954,0.055900621118012424,0.06837606837606838,0.07692307692307693,,0.28378378378378377,0.5952380952380952,0.7352941176470589,0.56,0.060810810810810814,0.3333333333333333,0.375,0.3333333333333333,0.2702702702702703,0.425,0.425,0.7647058823529411,0.2702702702702703,0.35,0.35,0.8571428571428571,0.5714285714285714,0.5,0.43243243243243246,0.6875,0.1891891891891892,0.2857142857142857,0.668918918918919,0.35,0.5285726351351351,0.5291090909090909,0.5416081081081082,0.1411764705882353,0.21238938053097345,0.10101010101010101,0.35353535353535354,9.214285714285717,24.396491228070175,2.0,2.0,7.0,11.0,1.0,5.0,1.0,3.0,4.0,2.0,6.0,0.011111111111111112,0.01485148514851485,0.006578947368421052,0.03571428571428571,8.0,17.0,4.0,4.0,2.0,3.0,2.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.11486486486486487,0.47058823529411764,0.47058823529411764,1.0,0.5,0.21428571428571427,0.6666666666666666,1.0,0.10810810810810811,1.0,,,,,,,,,,,,True,,,,,,,
422,1610612742,Avery Johnson,Avery Johnson,422,DAL,503.0,8.0,5.0,20,20,16,20,2.0,40,18.0,1.0,3.0,,7.0,,,,,,1.0,,,,,16,1.0,,,,,0.8,1.0,2.0,,,1.0,2.0,,,,,,,,,1.0,2.0,,,,2.0,,,,,1.0,2.0,,,,2.0,,2.0,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,,,,9.090909090909092,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,,0.52875,,0.52875,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1559,1610612742,Adrian Griffin,Adrian Griffin,1559,DAL,9137.0,152.0,21.0,309,314,90,95,33.0,623,326.0,2.0,13.0,2.0,28.0,12.0,21.0,26.0,8.0,2.0,15.0,3.0,,3.0,,90,1.0,0.11428571428571428,0.13380281690140844,0.07142857142857142,,0.2912621359223301,4.0,7.0,,,,1.0,2.0,8.0,4.0,9.0,,3.0,,1.0,10.0,24.0,,6.0,3.0,23.0,,2.0,2.0,2.0,1.0,6.0,,2.0,1.0,3.0,6.0,14.0,,,3.0,,1.0,11.0,7.0,3.0,1.0,4.0,,7.0,2.0,5.0,,3.0,1.0,4.0,1.0,5.0,4.0,1.0,3.0,,3.0,0.3,0.3,,,,,0.4166666666666667,,0.16666666666666666,0.3333333333333333,,0.125,0.359375,0.3333333333333333,0.16666666666666666,0.2,0.041666666666666664,0.14285714285714285,,10.434782608695652,0.75,0.125,,0.043010752688172046,0.1891891891891892,0.038461538461538464,0.038461538461538464,0.06451612903225806,0.1,0.16216216216216217,0.16129032258064516,0.3333333333333333,,0.23333333333333334,0.5714285714285714,0.6666666666666666,,0.26666666666666666,0.25,0.25,,0.3,0.4444444444444444,0.4444444444444444,0.75,0.1,,,,,,0.125,,0.125,,0.43333333333333335,,0.4519416666666667,0.31715000000000004,0.3801875,0.03225806451612903,0.04,0.08695652173913043,0.13043478260869565,9.133333333333335,24.416666666666668,,1.0,6.0,1.0,,2.0,,1.0,,,1.0,0.02702702702702703,0.027777777777777776,0.037037037037037035,,,3.0,,1.0,,,,,,1.0,,,,,,,0.1,,,,,,,,0.125,,,,,,,,,,,,,True,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,32519.0,542.0,6.0,1085,1090,259,304,110.0,2175,1169.0,10.0,38.0,9.0,86.0,106.0,151.0,172.0,14.0,10.0,40.0,22.0,7.0,23.0,12.0,259,,0.2697201017811705,0.26120857699805067,0.2595419847328244,0.5217391304347826,0.23870967741935484,38.0,59.0,6.0,12.0,8.0,11.0,14.0,36.0,42.0,86.0,23.0,54.0,6.0,12.0,94.0,181.0,26.0,60.0,80.0,346.0,8.0,20.0,5.0,33.0,16.0,30.0,6.0,14.0,32.0,82.0,116.0,72.0,72.0,10.0,54.0,23.0,10.0,28.0,13.0,5.0,10.0,17.0,,28.0,17.0,21.0,3.0,15.0,12.0,31.0,3.0,30.0,100.0,38.0,15.0,,82.0,0.6170212765957447,0.651685393258427,0.9230769230769231,0.43333333333333335,0.42857142857142855,0.43333333333333335,0.5193370165745856,0.4,0.5333333333333333,0.5518672199170125,0.5185185185185185,0.5681818181818182,0.6048951048951049,0.55,0.6507936507936508,0.24896265560165975,0.055248618784530384,0.0847457627118644,0.1111111111111111,26.328903654485053,0.4838709677419355,0.5151515151515151,,0.0480225988700565,0.23333333333333334,0.04375,0.05555555555555555,0.02197802197802198,0.21232876712328766,0.35344827586206895,0.19540229885057472,0.3333333333333333,0.02702702702702703,0.24481327800829875,0.6440677966101694,0.7037037037037037,0.7105263157894737,0.14937759336099585,0.3888888888888889,0.4375,0.21428571428571427,0.35684647302904565,0.4883720930232558,0.49411764705882355,0.6666666666666666,0.22406639004149378,0.42592592592592593,0.42592592592592593,0.9130434782608695,0.4444444444444444,0.5,0.25,0.7272727272727273,0.2727272727272727,0.5,0.49377593360995853,0.42592592592592593,0.4926846473029044,0.5222521739130436,0.4863534090909092,0.145985401459854,0.1792452830188679,0.0953757225433526,0.23699421965317918,10.301657458563534,24.72166666666666,1.0,4.0,4.0,16.0,2.0,3.0,1.0,1.0,5.0,7.0,12.0,0.031746031746031744,0.05806451612903226,0.019417475728155338,0.08695652173913043,3.0,6.0,,2.0,3.0,6.0,4.0,7.0,6.0,5.0,2.0,1.0,1.0,,1.0,0.5714285714285714,0.024896265560165973,0.5,0.5,1.0,0.16666666666666666,0.2222222222222222,0.5,1.0,0.045454545454545456,,1.0,1.0,1.0,2.0,1.0,0.011627906976744186,0.037037037037037035,1.0,1.0,0.03225806451612903,,True,,,,,,,
1761,1610612742,Greg Buckner,Greg Buckner,1761,DAL,4962.0,83.0,-6.0,166,166,45,55,22.0,332,159.0,1.0,2.0,1.0,5.0,8.0,13.0,17.0,3.0,2.0,7.0,3.0,,3.0,3.0,45,1.0,0.12121212121212122,0.15294117647058825,0.045454545454545456,1.0,0.2710843373493976,13.0,15.0,4.0,5.0,6.0,6.0,1.0,2.0,1.0,7.0,,1.0,,,15.0,24.0,1.0,2.0,3.0,36.0,4.0,6.0,,8.0,6.0,8.0,,,2.0,14.0,26.0,4.0,3.0,4.0,,,2.0,1.0,1.0,,,4.0,,5.0,,4.0,,3.0,3.0,5.0,1.0,1.0,5.0,2.0,2.0,1.0,14.0,0.8666666666666667,1.0,1.0,0.5,,1.0,0.625,0.6666666666666666,0.75,0.6346153846153846,0.6666666666666666,0.75,0.6428571428571429,0.6666666666666666,0.7777777777777778,0.07692307692307693,0.08333333333333333,0.06666666666666667,,17.5531914893617,0.6,,,0.057971014492753624,0.2631578947368421,0.047058823529411764,0.08695652173913043,,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.2,,0.5769230769230769,0.8666666666666667,0.9285714285714286,0.8461538461538461,0.07692307692307693,0.5,0.5,1.0,0.2692307692307692,0.14285714285714285,0.16666666666666666,1.0,0.038461538461538464,,,,0.8333333333333334,0.8,0.75,1.0,,,0.6538461538461539,,0.536098,0.4977666666666667,0.589475,0.07407407407407407,0.08,0.2222222222222222,0.3888888888888889,6.066666666666666,33.099999999999994,,,1.0,2.0,1.0,,1.0,,,1.0,1.0,,0.06060606060606061,,,1.0,1.0,,,,,,,,,1.0,,,,,,0.038461538461538464,1.0,1.0,1.0,0.5,,,,,,,,,,,0.14285714285714285,,,,,1.0,True,,,,,,,
959,1610612742,Steve Nash,Steve Nash,959,DAL,28826.0,480.0,75.0,972,972,245,267,90.0,1944,1007.0,31.0,125.0,24.0,281.0,27.0,46.0,53.0,11.0,11.0,22.0,,,,,245,4.0,0.07479224376731301,0.09322033898305085,0.10743801652892562,,0.25205761316872427,32.0,51.0,,1.0,6.0,10.0,12.0,31.0,24.0,58.0,20.0,37.0,7.0,11.0,68.0,140.0,23.0,43.0,54.0,259.0,4.0,7.0,1.0,12.0,11.0,25.0,7.0,12.0,38.0,81.0,28.0,108.0,39.0,2.0,37.0,20.0,7.0,94.0,61.0,7.0,26.0,4.0,,17.0,2.0,7.0,3.0,40.0,30.0,52.0,14.0,6.0,58.0,7.0,,,81.0,0.20588235294117646,0.208955223880597,0.5652173913043478,0.5348837209302325,0.5833333333333334,0.5348837209302325,0.4857142857142857,0.5714285714285714,0.44,0.5601092896174863,0.6875,0.581081081081081,0.6097560975609756,0.6875,0.7090909090909091,0.23497267759562843,0.05,0.09803921568627451,0.06451612903225806,23.951537744641193,0.7692307692307693,0.06896551724137931,,0.012618296529968454,0.15315315315315314,0.0166270783847981,0.020618556701030927,0.011494252873563218,0.04195804195804196,0.08247422680412371,0.18292682926829268,0.06896551724137931,0.03529411764705882,0.2786885245901639,0.6274509803921569,0.6956521739130435,0.15625,0.16939890710382513,0.3870967741935484,0.41379310344827586,0.3333333333333333,0.31693989071038253,0.41379310344827586,0.41379310344827586,0.20833333333333334,0.20218579234972678,0.5405405405405406,0.5405405405405406,0.5,0.125,,0.2702702702702703,0.6,0.2972972972972973,0.6363636363636364,0.5136612021857924,0.5405405405405406,0.5075371584699454,0.43001666666666666,0.49442297297297294,0.03723404255319149,0.04827586206896552,0.04633204633204633,0.3127413127413127,9.755,24.58837209302326,7.0,3.0,,12.0,4.0,10.0,7.0,2.0,2.0,2.0,17.0,0.028846153846153848,0.007518796992481203,0.03488372093023256,,3.0,6.0,,1.0,,,1.0,1.0,30.0,5.0,1.0,,,,,1.0,0.03278688524590164,0.5,0.5,1.0,,,,,0.02702702702702703,,1.0,1.0,12.0,,,,0.125,1.0,1.0,,,True,,,,,,,
330,1610612742,Danny Manning,Danny Manning,330,DAL,5523.0,92.0,-27.0,182,186,61,72,16.0,368,194.0,,5.0,,10.0,8.0,10.0,16.0,5.0,5.0,14.0,2.0,,2.0,1.0,61,1.0,0.1095890410958904,0.08695652173913043,0.16129032258064516,0.5,0.33516483516483514,12.0,17.0,3.0,4.0,4.0,4.0,,1.0,4.0,10.0,,,,,16.0,28.0,,1.0,4.0,36.0,3.0,4.0,2.0,8.0,4.0,4.0,,1.0,2.0,10.0,22.0,10.0,,6.0,,,1.0,5.0,5.0,,,6.0,,,2.0,6.0,1.0,1.0,1.0,2.0,1.0,9.0,5.0,3.0,2.0,,10.0,0.6875,0.8461538461538461,,,,,0.5714285714285714,0.75,1.0,0.5517241379310345,0.75,0.8,0.5806451612903226,0.8,0.8333333333333334,0.034482758620689655,0.03571428571428571,0.058823529411764705,,16.5,0.5,0.2222222222222222,,0.09523809523809523,,0.06896551724137931,0.06666666666666667,0.09090909090909091,0.13043478260869565,,,,0.08333333333333333,0.5862068965517241,0.7058823529411765,0.75,0.5833333333333334,0.034482758620689655,,,,0.3448275862068966,0.4,0.4,1.0,,,,,1.0,0.75,0.8,1.0,,,0.6206896551724138,,0.5342603448275863,0.569625,0.60333,0.0967741935483871,0.1,0.2222222222222222,0.2777777777777778,6.832142857142857,24.0,,,,1.0,,,,,1.0,1.0,,,0.11538461538461539,,,,1.0,,1.0,,,,,,,,,,,,,0.034482758620689655,,,,,,,,0.2,,,,,,,,,,,,,True,,,,,,,
