EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,FTDefRebounds,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Travels,Loose Ball Fouls,ShortMidRangePctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3,3SecondViolations,BlockedLongMidRange,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
1065,1610612738,Erick Strickland,Erick Strickland,1065,BOS,24273.0,405,-32,795,809,319,352,88.0,1604,14.0,31.0,1.0,5.0,11.0,4.0,10.0,12.0,44.0,5.0,8.0,1.0,2.0,2.0,2.0,23.0,50.0,3.0,5.0,8.0,19.0,30.0,85,28.0,58.0,44.0,188.0,832,2.0,4.0,4.0,7.0,5.0,21.0,8.0,26,10.0,21.0,20.0,66.0,14.0,46.0,81.0,3.0,1.0,49.0,23.0,9.0,34.0,23.0,57.0,14.0,9.0,17.0,4.0,13.0,137.0,1.0,4.0,12.0,36.0,48.0,5.0,53.0,1.0,17.0,9.0,8.0,11.0,6.0,8.0,10.0,1.0,3.0,21.0,1.0,9.0,6.0,36.0,1.0,3.0,48.0,4.0,4.0,15.0,1.0,7.0,1.0,1.0,66.0,319,10.0,0.23333333333333334,0.23333333333333334,0.9642857142857143,0.4827586206896552,0.5714285714285714,0.47619047619047616,0.49122807017543857,0.35294117647058826,0.5,0.3076923076923077,0.5034965034965035,0.7272727272727273,0.48936170212765956,0.5679012345679012,0.75,0.5714285714285714,0.40559440559440557,0.10588235294117647,0.25806451612903225,0.022727272727272728,20.56179775280899,0.5238095238095238,0.13186813186813187,0.01652892561983471,0.12903225806451613,0.007518796992481203,0.13114754098360656,0.013333333333333334,0.024691358024691357,0.03225806451612903,0.009433962264150943,0.11842105263157894,0.12727272727272726,0.14084507042253522,0.136986301369863,0.1,0.013513513513513514,0.21678321678321677,0.45161290322580644,0.6086956521739131,0.2857142857142857,0.06993006993006994,0.4,0.4,0.25,0.3076923076923077,0.2727272727272727,0.27906976744186046,0.16666666666666666,0.055944055944055944,0.625,0.625,1.0,0.34965034965034963,0.46,0.46,0.9565217391304348,0.09090909090909091,0.18181818181818182,0.5,1.0,0.45454545454545453,0.6,1.0,0.23404255319148937,0.45454545454545453,0.0425531914893617,1.0,0.40425531914893614,0.42105263157894735,0.6223776223776224,0.46938775510204084,0.48628345070422524,0.49113333333333337,0.4827074468085105,0.1032258064516129,0.15625,0.01694915254237288,0.11170212765957446,0.35106382978723405,10.714117647058826,25.615517241379315,0.40125786163522015,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1499,1610612738,Tony Battie,Tony Battie,1499,BOS,8198.0,137,-11,256,267,80,93,25.0,523,10.0,14.0,5.0,2.0,3.0,2.0,7.0,5.0,7.0,,,,,,,,1.0,,,,,17.0,28,,1.0,11.0,45.0,266,4.0,8.0,,,4.0,12.0,3.0,5,,,5.0,11.0,30.0,4.0,,,1.0,,,2.0,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,4.0,10.0,6.0,18.0,29.0,15.0,44.0,1.0,5.0,5.0,,,1.0,,3.0,,,3.0,,1.0,12.0,20.0,,2.0,17.0,1.0,,8.0,,1.0,,,11.0,80,2.0,0.8823529411764706,1.0,,,,,,0.6071428571428571,0.5,0.6,0.5862068965517241,0.5,0.6,0.6081081081081081,0.5454545454545454,0.6111111111111112,0.034482758620689655,0.07142857142857142,0.14285714285714285,,14.035087719298245,,0.1651376146788991,0.12195121951219512,0.1935483870967742,0.10810810810810811,0.17142857142857143,0.11764705882352941,0.14814814814814814,0.08333333333333333,0.13793103448275862,0.32142857142857145,0.15384615384615385,0.09090909090909091,0.13043478260869565,0.375,0.1111111111111111,0.4827586206896552,0.7142857142857143,0.8333333333333334,0.9,0.2413793103448276,0.2857142857142857,0.2857142857142857,0.5,0.2413793103448276,0.7142857142857143,0.7142857142857143,1.0,,,,,0.034482758620689655,,,,0.625,,,,,,,0.6,0.6666666666666666,,,,,0.5172413793103449,,0.5145285714285714,0.5837333333333333,0.57602,0.2222222222222222,0.22857142857142856,,0.26666666666666666,0.24444444444444444,7.078571428571429,79.1,0.3125,2.0,4.0,1.0,5.0,11.0,10.0,1.0,11.0,5.0,0.5555555555555556,0.1111111111111111,0.12903225806451613,0.45454545454545453,0.4,0.5,,,,,,,,,True,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,24578.0,410,-5,787,802,272,311,83.0,1589,35.0,60.0,6.0,14.0,22.0,6.0,17.0,28.0,71.0,1.0,3.0,,,1.0,2.0,24.0,60.0,1.0,6.0,4.0,13.0,69.0,148,25.0,63.0,81.0,294.0,872,6.0,9.0,1.0,6.0,4.0,19.0,22.0,52,5.0,15.0,50.0,109.0,70.0,68.0,60.0,15.0,1.0,59.0,24.0,13.0,17.0,14.0,31.0,10.0,4.0,8.0,1.0,8.0,76.0,4.0,4.0,17.0,33.0,53.0,9.0,62.0,2.0,17.0,9.0,8.0,22.0,5.0,11.0,8.0,,11.0,30.0,3.0,10.0,15.0,26.0,,2.0,98.0,9.0,6.0,35.0,1.0,14.0,,,109.0,272,4.0,0.5072463768115942,0.546875,0.8,0.3968253968253968,0.16666666666666666,0.3333333333333333,0.4032258064516129,0.46621621621621623,0.6666666666666666,0.4230769230769231,0.504739336492891,0.5,0.44029850746268656,0.5714285714285714,0.5277777777777778,0.5684210526315789,0.2985781990521327,0.08783783783783784,0.16666666666666666,0.014084507042253521,32.22857142857143,0.7333333333333333,0.12222222222222222,0.017391304347826087,0.17894736842105263,0.030303030303030304,0.136986301369863,0.022099447513812154,0.05,,0.02702702702702703,0.04411764705882353,0.171875,0.13768115942028986,0.18055555555555555,0.17391304347826086,0.02,0.2843601895734597,0.5833333333333334,0.7,0.45714285714285713,0.08056872037914692,0.35294117647058826,0.4,0.8333333333333334,0.33649289099526064,0.39436619718309857,0.4,0.5,0.014218009478672985,0.3333333333333333,0.3333333333333333,1.0,0.2843601895734597,0.4,0.4,0.7916666666666666,0.4,,,,0.4,0.16666666666666666,1.0,0.3283582089552239,0.6363636363636364,0.029850746268656716,0.5,0.19402985074626866,0.3076923076923077,0.5829383886255924,0.4067796610169492,0.5002459330143542,0.5323583333333334,0.4819590909090909,0.15126050420168066,0.20114942528735633,0.015625,0.06462585034013606,0.3707482993197279,9.847972972972974,25.99365079365079,0.34561626429479037,5.0,10.0,1.0,3.0,5.0,4.0,1.0,5.0,4.0,0.11538461538461539,0.043478260869565216,,0.8,0.8333333333333334,,1.0,1.0,0.11764705882352941,0.047619047619047616,,,,,True,,,,,,,,
1960,1610612738,Milt Palacio,Milt Palacio,1960,BOS,5811.0,97,-46,190,202,81,98,19.0,392,5.0,9.0,,1.0,3.0,2.0,5.0,1.0,8.0,4.0,6.0,,,,1.0,2.0,5.0,,,,3.0,8.0,22,6.0,11.0,8.0,42.0,221,,,,,,,2.0,10,,4.0,4.0,8.0,8.0,8.0,15.0,3.0,1.0,4.0,2.0,2.0,7.0,4.0,11.0,2.0,2.0,3.0,1.0,3.0,26.0,,2.0,1.0,10.0,11.0,2.0,13.0,1.0,7.0,2.0,5.0,5.0,,3.0,2.0,1.0,2.0,7.0,1.0,4.0,5.0,6.0,,,13.0,1.0,,4.0,,3.0,,,8.0,81,,0.5,0.5,0.8333333333333334,0.5454545454545454,,,0.6,0.36363636363636365,,0.2,0.5151515151515151,,0.14285714285714285,0.5384615384615384,,0.23529411764705882,0.3333333333333333,0.09090909090909091,0.1111111111111111,,21.69811320754717,0.7142857142857143,0.18867924528301888,0.025974025974025976,0.041666666666666664,,0.14285714285714285,0.02,0.045454545454545456,0.05555555555555555,,0.2222222222222222,0.1875,0.17857142857142858,0.0625,,0.07142857142857142,0.2727272727272727,0.5555555555555556,0.625,0.4,0.15151515151515152,0.4,0.5,0.5,0.24242424242424243,0.125,0.125,1.0,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.15151515151515152,0.4,0.4,0.5,,,,,,,,0.21428571428571427,0.3333333333333333,0.07142857142857142,,0.21428571428571427,,0.6060606060606061,0.5,0.45760312500000005,,0.37998846153846155,0.1111111111111111,0.16,,,0.19047619047619047,9.249999999999998,29.15454545454546,0.4263157894736842,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,0.2,,,,,,True,,,,,,,,
962,1610612738,Walter McCarty,Walter McCarty,962,BOS,43147.0,719,-41,1400,1429,515,593,159.0,2829,26.0,32.0,13.0,10.0,11.0,7.0,20.0,8.0,29.0,22.0,47.0,1.0,2.0,11.0,21.0,17.0,52.0,1.0,2.0,6.0,19.0,41.0,81,39.0,99.0,13.0,212.0,1477,14.0,19.0,2.0,4.0,,34.0,14.0,26,17.0,40.0,9.0,88.0,46.0,36.0,117.0,,2.0,50.0,17.0,6.0,23.0,18.0,41.0,13.0,5.0,11.0,6.0,6.0,100.0,10.0,20.0,24.0,64.0,96.0,32.0,128.0,,18.0,10.0,8.0,13.0,2.0,9.0,9.0,3.0,4.0,22.0,3.0,9.0,41.0,83.0,,4.0,19.0,1.0,,6.0,,4.0,,1.0,88.0,515,12.0,0.5609756097560976,0.8214285714285714,1.0,0.3939393939393939,0.5,0.425,0.4020618556701031,0.5061728395061729,0.7368421052631579,0.5384615384615384,0.5527777777777778,0.7391304347826086,0.5984848484848485,0.5608465608465608,0.7391304347826086,0.6197183098591549,0.55,0.07407407407407407,0.125,0.06896551724137931,13.405336721728082,0.5909090909090909,0.13278008298755187,0.04415011037527594,0.14285714285714285,0.046511627906976744,0.13538461538461538,0.04491017964071856,0.087248322147651,0.02459016393442623,0.052941176470588235,0.12698412698412698,0.12745098039215685,0.1377952755905512,0.12403100775193798,0.20512820512820512,,0.17777777777777778,0.8125,0.9285714285714286,0.4230769230769231,0.1111111111111111,0.35,0.35,0.5714285714285714,0.16111111111111112,0.27586206896551724,0.2962962962962963,1.0,0.2611111111111111,0.46808510638297873,0.46808510638297873,1.0,0.28888888888888886,0.3269230769230769,0.3269230769230769,1.0,0.5652173913043478,0.08695652173913043,0.5,1.0,0.08695652173913043,0.5,1.0,0.16666666666666666,0.9090909090909091,0.3181818181818182,0.5238095238095238,0.2878787878787879,0.3157894736842105,0.7277777777777777,0.34,0.5186578651685394,0.5584527777777778,0.5091078125,0.032432432432432434,0.06976744186046512,,0.16037735849056603,0.41509433962264153,9.051851851851854,25.181818181818176,0.3678571428571429,13.0,26.0,2.0,8.0,7.0,6.0,1.0,7.0,2.0,0.16326530612244897,0.04878048780487805,0.02197802197802198,0.2857142857142857,1.0,,,3.0,,0.022222222222222223,,,,,True,,,,,,,,
677,1610612738,Eric Williams,Eric Williams,677,BOS,10246.0,171,-8,342,352,157,144,33.0,694,4.0,8.0,,2.0,4.0,2.0,9.0,1.0,6.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,7.0,23,1.0,3.0,22.0,39.0,345,,2.0,,,,,3.0,11,1.0,1.0,14.0,23.0,6.0,8.0,3.0,,,1.0,,2.0,4.0,11.0,15.0,7.0,4.0,4.0,,,41.0,1.0,4.0,6.0,6.0,16.0,5.0,21.0,1.0,7.0,6.0,1.0,5.0,,4.0,4.0,2.0,1.0,9.0,,5.0,8.0,15.0,,2.0,29.0,3.0,,9.0,,7.0,,2.0,23.0,157,1.0,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,,1.0,0.3333333333333333,0.30434782608695654,,0.2727272727272727,0.3269230769230769,,0.375,0.5,,0.5476190476190477,0.11538461538461539,0.08695652173913043,0.25,,12.5,0.5555555555555556,0.05504587155963303,0.034782608695652174,0.17142857142857143,0.022222222222222223,0.08333333333333333,0.03125,0.02564102564102564,0.07692307692307693,0.029411764705882353,0.03571428571428571,0.03571428571428571,0.07547169811320754,0.16,0.2,0.0625,0.3076923076923077,0.5,0.6666666666666666,0.5,0.34615384615384615,0.2222222222222222,0.2222222222222222,,0.23076923076923078,0.16666666666666666,0.16666666666666666,1.0,0.07692307692307693,0.5,0.5,1.0,0.038461538461538464,,,,,,,,,,,0.3333333333333333,0.5,0.08333333333333333,1.0,,,0.4230769230769231,,0.4356173076923077,0.38895,0.4210833333333333,0.28125,0.3103448275862069,,,0.5897435897435898,8.217391304347826,18.666666666666668,0.4590643274853801,,,,4.0,1.0,,1.0,1.0,,0.25,,0.02,,,,,1.0,,,,,,,True,,,,,,,,
72,1610612738,Kenny Anderson,Kenny Anderson,72,BOS,12193.0,203,-22,387,396,112,144,40.0,783,12.0,19.0,1.0,2.0,5.0,3.0,5.0,12.0,30.0,,,,,,,,1.0,,,,,27.0,54,,1.0,5.0,59.0,423,1.0,3.0,,,,2.0,6.0,16,,,1.0,13.0,18.0,36.0,,,,1.0,,3.0,16.0,17.0,33.0,13.0,4.0,9.0,1.0,6.0,83.0,2.0,2.0,6.0,16.0,22.0,4.0,26.0,2.0,15.0,8.0,7.0,10.0,1.0,7.0,3.0,1.0,3.0,13.0,1.0,1.0,13.0,27.0,,1.0,6.0,,,2.0,,1.0,,,13.0,112,5.0,0.3333333333333333,0.3333333333333333,,,,,,0.5,0.3333333333333333,0.375,0.4909090909090909,0.3333333333333333,0.375,0.5086206896551724,0.3333333333333333,0.38235294117647056,0.01818181818181818,0.05555555555555555,0.10526315789473684,,16.511627906976745,0.7692307692307693,0.11851851851851852,0.014598540145985401,0.10909090909090909,0.047619047619047616,0.11578947368421053,0.0223463687150838,,,0.058823529411764705,0.1388888888888889,0.06666666666666667,0.13043478260869565,0.12195121951219512,0.07142857142857142,0.08,0.34545454545454546,0.631578947368421,0.7058823529411765,0.16666666666666666,0.09090909090909091,0.6,0.75,,0.5454545454545454,0.4,0.4,0.5833333333333334,,,,,0.01818181818181818,,,,0.3333333333333333,,,,,,,0.3125,0.4,,,,,0.36363636363636365,,0.48252818181818197,0.42019999999999996,0.446675,0.03508771929824561,0.03571428571428571,,0.03389830508474576,0.22033898305084745,11.451851851851856,25.5,0.28940568475452194,,,,,,,,2.0,,,,0.03389830508474576,,,,,,0.2,,2.0,2.0,,,True,,,,,,,,
915,1610612738,Rodney Rogers,Rodney Rogers,915,BOS,15850.0,264,56,507,509,187,249,65.0,1016,14.0,26.0,8.0,5.0,9.0,3.0,12.0,8.0,12.0,4.0,6.0,,,1.0,1.0,18.0,38.0,2.0,4.0,3.0,10.0,25.0,50,22.0,44.0,13.0,129.0,524,4.0,9.0,2.0,4.0,1.0,15.0,11.0,19,4.0,11.0,4.0,38.0,38.0,12.0,63.0,3.0,,38.0,18.0,4.0,14.0,8.0,22.0,6.0,2.0,7.0,4.0,3.0,52.0,,10.0,7.0,22.0,30.0,11.0,41.0,5.0,6.0,2.0,4.0,10.0,2.0,6.0,9.0,1.0,4.0,19.0,1.0,5.0,14.0,35.0,,3.0,18.0,2.0,,10.0,,,1.0,1.0,38.0,187,7.0,0.76,0.8636363636363636,0.9545454545454546,0.5,0.5,0.36363636363636365,0.5,0.5,0.4444444444444444,0.5789473684210527,0.6170212765957447,0.5384615384615384,0.5666666666666667,0.6323529411764706,0.5769230769230769,0.5588235294117647,0.46808510638297873,0.08,0.07692307692307693,,20.790378006872853,0.5263157894736842,0.12429378531073447,0.0684931506849315,0.1206896551724138,,0.12340425531914893,0.0425531914893617,0.08928571428571429,0.10869565217391304,,0.13725490196078433,0.058823529411764705,0.14130434782608695,0.1276595744680851,0.09090909090909091,0.11904761904761904,0.2765957446808511,0.5384615384615384,0.5833333333333334,0.6428571428571429,0.1276595744680851,0.25,0.3,0.6666666666666666,0.1276595744680851,0.6666666666666666,0.6666666666666666,1.0,0.06382978723404255,0.6666666666666666,0.6666666666666666,1.0,0.40425531914893614,0.47368421052631576,0.47368421052631576,0.9444444444444444,0.6153846153846154,,,,0.3076923076923077,0.5,1.0,0.3,0.5555555555555556,0.03333333333333333,1.0,0.3333333333333333,0.3,0.7446808510638298,0.47368421052631576,0.5209329787234044,0.5178083333333333,0.49562833333333334,0.09803921568627451,0.1724137931034483,,0.11627906976744186,0.29457364341085274,6.715999999999999,25.44545454545455,0.368836291913215,3.0,6.0,1.0,1.0,10.0,7.0,3.0,10.0,10.0,0.07142857142857142,0.05263157894736842,,1.0,0.375,,3.0,4.0,0.16666666666666666,,,,,,True,,,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,26323.0,439,8,845,854,272,296,93.0,1699,44.0,82.0,12.0,12.0,21.0,16.0,53.0,2.0,14.0,3.0,7.0,,,2.0,3.0,21.0,67.0,2.0,9.0,6.0,26.0,62.0,149,24.0,74.0,31.0,227.0,890,10.0,19.0,2.0,9.0,5.0,31.0,14.0,37,8.0,29.0,18.0,70.0,40.0,84.0,60.0,12.0,3.0,64.0,21.0,13.0,32.0,18.0,50.0,14.0,4.0,21.0,4.0,7.0,118.0,3.0,12.0,13.0,38.0,62.0,15.0,77.0,2.0,17.0,8.0,9.0,14.0,8.0,7.0,18.0,2.0,7.0,32.0,1.0,9.0,11.0,32.0,,5.0,44.0,4.0,,21.0,,3.0,,4.0,70.0,272,6.0,0.3225806451612903,0.3389830508474576,0.8333333333333334,0.32432432432432434,0.2222222222222222,0.27586206896551724,0.3380281690140845,0.4161073825503356,0.5263157894736842,0.3783783783783784,0.43946188340807174,0.4642857142857143,0.3939393939393939,0.4670781893004115,0.484375,0.45454545454545453,0.33183856502242154,0.087248322147651,0.12195121951219512,,29.039070749736005,0.4375,0.1292517006802721,0.04580152671755725,0.12380952380952381,0.02112676056338028,0.12781954887218044,0.03712871287128713,0.041666666666666664,0.05063291139240506,0.02654867256637168,0.11940298507462686,0.203125,0.10429447852760736,0.0963855421686747,0.22727272727272727,0.01680672268907563,0.36771300448430494,0.5365853658536586,0.6111111111111112,0.3181818181818182,0.23766816143497757,0.3018867924528302,0.32,0.3125,0.06278026905829596,0.14285714285714285,0.14285714285714285,0.5,0.03139013452914798,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3004484304932735,0.31343283582089554,0.31343283582089554,0.8571428571428571,0.42857142857142855,,,,0.32142857142857145,0.2222222222222222,1.0,0.3181818181818182,0.5714285714285714,0.045454545454545456,0.6666666666666666,0.3939393939393939,0.23076923076923078,0.6995515695067265,0.328125,0.5113077625570775,0.4932105263157895,0.477184126984127,0.0875,0.12650602409638553,,0.13656387665198239,0.30837004405286345,5.248993288590604,26.44324324324324,0.32189349112426036,8.0,6.0,,11.0,6.0,3.0,3.0,6.0,3.0,0.3793103448275862,,0.04597701149425287,0.5,0.6666666666666666,0.25,1.0,4.0,0.05660377358490566,,,,,,True,,,,,,,,
958,1610612738,Vitaly Potapenko,Vitaly Potapenko,958,BOS,15528.0,259,-68,506,520,183,204,54.0,1026,12.0,26.0,8.0,5.0,9.0,3.0,13.0,5.0,18.0,,,,,,,,,,,,,20.0,57,,,13.0,53.0,556,3.0,11.0,,,2.0,8.0,6.0,16,,,5.0,17.0,28.0,12.0,,,,,,2.0,2.0,3.0,5.0,2.0,1.0,,,2.0,13.0,14.0,8.0,1.0,20.0,23.0,22.0,45.0,1.0,9.0,4.0,5.0,8.0,1.0,5.0,13.0,2.0,3.0,21.0,4.0,8.0,20.0,44.0,,2.0,15.0,1.0,,7.0,,1.0,,4.0,17.0,183,8.0,0.7,0.8235294117647058,,,,,,0.3508771929824561,0.2727272727272727,0.375,0.3508771929824561,0.2727272727272727,0.375,0.4140625,0.3333333333333333,0.4473684210526316,,0.03508771929824561,0.038461538461538464,0.05555555555555555,15.070921985815604,0.38095238095238093,0.11904761904761904,0.04519774011299435,0.015625,0.18421052631578946,0.09051724137931035,0.08695652173913043,0.058823529411764705,0.027777777777777776,0.19672131147540983,0.15,0.1111111111111111,0.10869565217391304,,0.0625,0.029411764705882353,0.45614035087719296,0.46153846153846156,0.48,0.6666666666666666,0.22807017543859648,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.3157894736842105,0.2777777777777778,0.29411764705882354,1.0,,,,,,,,,0.7272727272727273,,,,,,,0.5625,0.5555555555555556,,,,,0.45614035087719296,,0.4725210526315789,0.577275,0.47264375,0.1111111111111111,0.1111111111111111,,0.1509433962264151,0.32075471698113206,8.23859649122807,,0.3616600790513834,3.0,6.0,,2.0,5.0,4.0,1.0,5.0,3.0,0.14285714285714285,,0.044444444444444446,0.6,0.375,,2.0,7.0,,0.13333333333333333,,,5.0,,True,,,,,,,,
