EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,ThreePtAssists,Corner3Assists,Steals,BadPassSteals,SecondChanceTurnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceTsPct,AtRimPctBlocked,LongMidRangePctBlocked,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGM,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedAtRim,OffensiveGoaltends,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Loose Ball Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimAccuracy,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,Arc3Assists,BlockedLongMidRange,3SecondViolations,PtsUnassisted3s,FTOffRebounds,LostBallSteals,OffFTReboundPct,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,4782.0,80,-34,145,148,33,50,19.0,293,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,1.0,3.0,10.0,4.0,7.0,18.0,162,2.0,1.0,1.0,2.0,2.0,2.0,4.0,12.0,3.0,1.0,1.0,7.0,7.0,1.0,4.0,2.0,14.0,1.0,2.0,3.0,5.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,33,0.3333333333333333,0.3333333333333333,1.0,0.5714285714285714,0.5714285714285714,0.3,1.0,0.5294117647058824,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.4117647058823529,0.1,0.3333333333333333,11.377245508982037,0.5,0.04838709677419355,0.014492753623188406,0.25,0.07142857142857142,0.013157894736842105,0.04,0.08695652173913043,0.045454545454545456,0.3333333333333333,0.1111111111111111,1.0,0.23529411764705882,0.75,0.75,0.3333333333333333,0.17647058823529413,0.17647058823529413,0.23529411764705882,0.75,0.75,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6470588235294118,0.3333333333333333,0.5317088235294118,0.4748,0.5755833333333333,0.1111111111111111,7.82,23.557142857142857,0.22758620689655173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,4345.0,72,-13,141,139,53,47,19.0,280,2.0,7.0,1.0,1.0,3.0,4.0,8.0,,,,,1.0,1.0,3.0,19.0,,1.0,11.0,149,1.0,1.0,8.0,1.0,5.0,,6.0,,1.0,,2.0,17.0,19.0,8.0,2.0,7.0,40.0,1.0,1.0,5.0,6.0,1.0,7.0,,1.0,1.0,2.0,3.0,,3.0,10.0,,,,,5.0,53,,,,,,0.15789473684210525,0.125,0.15,0.1111111111111111,0.22916666666666666,0.20833333333333334,0.05,0.10526315789473684,,16.167664670658684,0.3333333333333333,0.09615384615384616,0.015384615384615385,0.09090909090909091,0.09523809523809523,0.014084507042253521,0.047619047619047616,0.0625,0.05,0.125,,,0.35,0.2857142857142857,0.3333333333333333,,0.2,0.4,,,,,0.05,,,,1.0,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.4,,0.41106750000000003,0.5295,0.3790388888888889,0.45454545454545453,10.468421052631578,25.9,0.375886524822695,1.0,5.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,8.0,1.0,3.0,3.0,0.5,0.14285714285714285,0.125,0.1875,0.25,0.25,0.047619047619047616,0.05,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,7862.0,131,-34,248,247,83,97,32.0,495,11.0,17.0,4.0,3.0,4.0,10.0,17.0,,,,,1.0,1.0,21.0,44.0,,1.0,53.0,261,6.0,4.0,14.0,1.0,14.0,26.0,16.0,,1.0,,4.0,4.0,5.0,2.0,1.0,1.0,11.0,8.0,2.0,13.0,16.0,9.0,25.0,2.0,4.0,2.0,6.0,10.0,3.0,7.0,21.0,5.0,,5.0,3.0,14.0,83,0.6190476190476191,0.6190476190476191,,,,0.4772727272727273,0.2857142857142857,0.4666666666666667,0.26666666666666666,0.5098039215686274,0.3611111111111111,0.022222222222222223,0.09090909090909091,0.1,20.89041095890411,0.4,0.13402061855670103,0.06722689075630252,0.11764705882352941,0.13157894736842105,0.06766917293233082,0.061224489795918366,0.07692307692307693,0.18181818181818182,0.07692307692307693,0.10526315789473684,0.6,0.37777777777777777,0.6470588235294118,0.7857142857142857,0.45454545454545453,0.2222222222222222,0.37777777777777777,,,,,0.022222222222222223,,,,0.6666666666666666,0.26666666666666666,0.75,,0.06666666666666667,0.4,,0.4613811111111111,0.52102,0.42591,0.2641509433962264,9.25909090909091,24.1,0.3346774193548387,4.0,11.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,1.0,,15.0,6.0,2.0,4.0,0.14285714285714285,0.17647058823529413,,0.16,0.4,0.4444444444444444,0.12244897959183673,0.125,0.03773584905660377,6.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,5.0,1.0,0.07692307692307693,0.07142857142857142,0.0625,0.07894736842105263,0.08333333333333333,0.25,0.75,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,5219.0,87,-19,165,164,46,54,23.0,329,8.0,16.0,7.0,2.0,4.0,13.0,5.0,,,,,,,14.0,34.0,,,33.0,162,8.0,4.0,10.0,,10.0,16.0,12.0,,,,3.0,2.0,2.0,1.0,,1.0,4.0,11.0,1.0,10.0,16.0,11.0,27.0,3.0,2.0,,,2.0,,6.0,9.0,1.0,1.0,1.0,,10.0,46,0.5714285714285714,0.7272727272727273,,,,0.4117647058823529,0.4,0.4117647058823529,0.4,0.4342105263157895,0.45454545454545453,,0.08823529411764706,0.15384615384615385,20.0,1.0,0.1694915254237288,0.12643678160919541,0.1111111111111111,0.16176470588235295,0.11578947368421053,0.17142857142857143,0.2857142857142857,0.2,,0.17647058823529413,,0.47058823529411764,0.5,0.5333333333333333,0.625,0.38235294117647056,0.14705882352941177,,,,,,,,,0.875,0.4,0.5,,,0.47058823529411764,,0.45449117647058823,0.5385500000000001,0.43714,0.30303030303030304,6.226470588235293,,0.2787878787878788,5.0,5.0,,6.0,2.0,,,3.0,3.0,,,9.0,4.0,1.0,,0.3333333333333333,0.0625,,,0.38461538461538464,0.45454545454545453,0.10810810810810811,0.10810810810810811,0.18181818181818182,1.0,,5.0,,,2.0,,1.0,,,,0.45454545454545453,,0.12,0.07407407407407407,,0.3333333333333333,0.6,0.2,0.2,,3.0,3.0,6.0,1.0,0.375,0.375,0.42857142857142855,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,2191.0,37,-8,72,72,21,25,9.0,144,1.0,1.0,,,,4.0,6.0,,,,,1.0,1.0,4.0,11.0,,1.0,10.0,74,2.0,,1.0,1.0,,6.0,2.0,,1.0,,,,,,,,,2.0,,3.0,4.0,2.0,6.0,,4.0,4.0,2.0,6.0,2.0,5.0,10.0,1.0,,1.0,1.0,,21,0.75,0.75,,,,0.36363636363636365,,0.3333333333333333,,0.38461538461538464,,0.08333333333333333,,,22.35294117647059,0.6666666666666666,0.14285714285714285,0.06451612903225806,,0.11538461538461539,0.05555555555555555,0.09090909090909091,0.16666666666666666,0.125,,,1.0,0.08333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,0.08333333333333333,,,,,,,,0.5,0.16666666666666666,,0.43343333333333334,0.48256666666666664,0.47935000000000005,,11.40909090909091,24.7,0.2916666666666667,1.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,0.25,,,0.14285714285714285,0.25,0.25,0.07692307692307693,0.08333333333333333,0.2,2.0,,1.0,,,,1.0,,,1.0,,0.25,,0.16666666666666666,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,5170.0,86,-21,165,162,60,75,22.0,327,9.0,14.0,4.0,4.0,5.0,19.0,8.0,,,,,1.0,1.0,16.0,41.0,,1.0,41.0,165,5.0,7.0,13.0,1.0,14.0,20.0,12.0,,1.0,,10.0,6.0,7.0,4.0,1.0,1.0,15.0,8.0,1.0,6.0,10.0,8.0,18.0,1.0,1.0,1.0,5.0,6.0,1.0,3.0,12.0,3.0,1.0,3.0,1.0,14.0,60,0.625,0.7692307692307693,,,,0.3902439024390244,0.5384615384615384,0.38095238095238093,0.5,0.4270833333333333,0.5,0.023809523809523808,0.24390243902439024,0.3684210526315789,27.835051546391753,0.16666666666666666,0.08333333333333333,0.09523809523809523,0.1,0.08536585365853659,0.08695652173913043,0.05555555555555555,0.06666666666666667,0.13043478260869565,0.14285714285714285,0.0625,0.3333333333333333,0.3333333333333333,0.6428571428571429,0.8181818181818182,0.5555555555555556,0.4523809523809524,0.19047619047619047,,,,,0.023809523809523808,,,,0.8,0.35714285714285715,0.8,,0.07142857142857142,0.35714285714285715,,0.44573928571428567,0.5218200000000001,0.4748535714285715,0.34146341463414637,7.187804878048782,24.8,0.36363636363636365,3.0,9.0,,8.0,,1.0,,2.0,2.0,1.0,3.0,12.0,5.0,1.0,2.0,0.8,0.21428571428571427,,0.05263157894736842,0.15789473684210525,0.25,0.10638297872340426,0.10869565217391304,0.1951219512195122,4.0,,3.0,1.0,,,,,,1.0,,0.42857142857142855,,0.20833333333333334,0.041666666666666664,,,0.3333333333333333,0.5,0.5,1.0,4.0,4.0,6.0,1.0,0.8,0.8,1.0,,,,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,2068.0,34,-9,60,60,14,19,9.0,120,2.0,2.0,,1.0,1.0,5.0,2.0,,,,1.0,5.0,2.0,5.0,9.0,1.0,5.0,16.0,59,,2.0,3.0,2.0,4.0,2.0,8.0,,5.0,1.0,,2.0,3.0,1.0,,1.0,7.0,,,6.0,6.0,,6.0,,2.0,2.0,,2.0,,,2.0,,,,,4.0,14,0.2,0.2,,0.2,0.2,0.5555555555555556,0.6666666666666666,0.4642857142857143,0.4,0.5,0.4,0.35714285714285715,,,23.28767123287671,1.0,0.21428571428571427,,,0.2,,,0.2,0.14285714285714285,,,,0.14285714285714285,1.0,1.0,,0.35714285714285715,0.14285714285714285,,,,,0.35714285714285715,0.2,0.2,,,0.2,1.0,,0.4,0.5,0.2,0.45580000000000004,,0.43515,0.25,8.555555555555555,25.759999999999998,0.23333333333333334,2.0,3.0,,,,1.0,,1.0,1.0,1.0,,3.0,1.0,,,,,,0.3333333333333333,0.4,0.4,0.06666666666666667,0.1,,1.0,,,,,,,,1.0,,,,,,,,,0.5,0.5,0.5,,,,,,,,,,,,1.0,,,3.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,2252.0,38,-20,76,76,32,36,8.0,152,4.0,9.0,4.0,1.0,4.0,4.0,5.0,,,,,1.0,,8.0,18.0,,1.0,16.0,96,5.0,3.0,8.0,,6.0,6.0,10.0,,1.0,,5.0,1.0,1.0,,,1.0,2.0,2.0,2.0,2.0,4.0,4.0,8.0,,1.0,1.0,1.0,2.0,,1.0,3.0,,,,,6.0,32,0.375,0.42857142857142855,,,,0.4444444444444444,0.375,0.42105263157894735,0.375,0.42105263157894735,0.375,0.05263157894736842,0.2777777777777778,0.5,24.41860465116279,0.5,0.07407407407407407,0.058823529411764705,0.5,0.12903225806451613,0.08108108108108109,0.14285714285714285,,0.2222222222222222,1.0,,,0.47368421052631576,0.4444444444444444,0.6666666666666666,0.25,0.21052631578947367,0.2631578947368421,,,,,0.05263157894736842,,,,0.8,0.5,0.25,,,0.5263157894736842,,0.5071684210526315,0.534075,0.516875,0.375,6.611111111111111,25.8,0.42105263157894735,1.0,,,2.0,,,,1.0,,,1.0,,,,1.0,0.2,0.3333333333333333,,,0.25,0.5,,,0.125,3.0,1.0,,,,,,,,,,,0.3333333333333333,,,0.3333333333333333,,1.0,0.6,0.6,0.3333333333333333,1.0,1.0,2.0,,0.2,0.2,0.25,,,,,,,,1.0,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,1539.0,26,-15,46,46,26,24,3.0,92,,,,,,3.0,4.0,,,,,,,2.0,7.0,,,6.0,65,,1.0,3.0,,4.0,4.0,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,3.0,6.0,,,,,4.0,26,1.0,1.0,,,,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.375,0.5,,,,16.3265306122449,,0.10526315789473684,,,0.08333333333333333,,,0.25,,,,,,,,,0.42857142857142855,0.5714285714285714,,,,,,,,,,,,,,,,0.37972857142857147,,0.3860666666666666,0.6666666666666666,15.942857142857145,,0.5652173913043478,,2.0,,,2.0,,,1.0,,,,2.0,,1.0,3.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,1.0,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,1047.0,17,-1,32,34,16,14,5.0,66,2.0,3.0,2.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,5.0,6.0,,2.0,10.0,39,2.0,2.0,2.0,2.0,4.0,4.0,6.0,,1.0,,,1.0,1.0,,1.0,,2.0,2.0,,,,2.0,2.0,,,,,,,,1.0,,,,,4.0,16,0.4,0.5,,,,0.8333333333333334,1.0,0.625,0.5,0.625,0.5,0.25,,,20.0,,,0.11764705882352941,,,0.10526315789473684,,,,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,0.25,0.125,,,,0.125,,,,1.0,,,0.25,0.25,0.625,,0.4990875,0.56645,0.43794999999999995,0.4,7.016666666666667,24.5,0.5,1.0,,,2.0,,,,,,,,,,,1.0,0.5,,,,1.0,1.0,,,0.2,2.0,,,,,,,,,,,,,0.4,,,,,1.0,1.0,0.5,1.0,1.0,2.0,,0.5,0.5,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
