EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,2pt And 1 Free Throw Trips,AtRimPctAssisted,Corner3FGA,PenaltyCorner3FGA,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SecondChanceTurnovers,ShootingFouls,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,PenaltyAtRimFGM,SecondChanceFtPoints,BadPassTurnovers,Travels,BlockedAtRim,DefAtRimReboundPct,PenaltyAtRimAccuracy,SecondChanceAtRimFGA,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PtsPutbacks,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimAccuracy,Technical Free Throw Trips,LongMidRangePctBlocked,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,FoulsDrawn,Offensive Fouls Drawn,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,HeaveMakes,HeaveAttempts,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3
133,1610612766,David Wesley,David Wesley,133,CHH,1869.0,31,-2,66,65,43.0,47.0,4.0,131,1.0,2.0,1.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,3.0,6.0,8.0,1.0,6.0,2.0,17.0,60.0,1.0,1.0,2.0,5.0,7.0,1.0,3.0,2.0,15.0,8.0,4.0,3.0,6.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,43.0,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.75,1.0,0.7142857142857143,0.5357142857142857,1.0,0.65,0.53125,1.0,0.625,0.42857142857142855,0.125,0.5,25.35211267605634,0.5,0.034482758620689655,0.029411764705882353,0.09090909090909091,1.0,0.14285714285714285,0.5,1.0,0.07142857142857142,1.0,1.0,1.0,0.35714285714285715,0.8,0.8,0.75,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.1,0.3,0.3333333333333333,0.5714285714285714,0.16666666666666666,0.47238214285714275,0.44407499999999994,0.06666666666666667,0.1111111111111111,0.11764705882352941,0.8823529411764706,14.0,25.799999999999997,0.6515151515151515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1610612766,P.J. Brown,P.J. Brown,136,CHH,247.0,4,4,11,9,2.0,,1.0,20,1.0,1.0,,,,,,,,,,1.0,1.0,,,1.0,3.0,7.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,,1.0,,,1.5,,,,,,8.333333333333334,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.5595,,1.0,1.0,,,,,0.18181818181818182,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1610612766,Baron Davis,Baron Davis,1884,CHH,1404.0,23,21,54,49,32.0,26.0,5.0,103,,2.0,,1.0,1.0,,,2.0,3.0,,,1.0,3.0,2.0,4.0,3.0,11.0,37.0,,,,1.0,1.0,,1.0,,2.0,,2.0,6.0,3.0,2.0,2.0,12.0,,12.0,,,8.0,24.0,2.0,6.0,7.0,,,,2.0,,2.0,2.0,1.0,2.0,,4.0,2.0,,,,,,2.0,32.0,,,1.0,0.5,,0.5,0.3333333333333333,,1.0,0.5714285714285714,,0.5,0.6111111111111112,,0.5,0.5714285714285714,0.6666666666666666,1.0,18.333333333333336,1.0,0.1,0.2,0.2,,0.2857142857142857,,,0.14285714285714285,1.0,1.0,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,,,,0.8571428571428571,0.6666666666666666,0.46122857142857143,0.384225,0.2222222222222222,0.4,,0.18181818181818182,2.1333333333333333,25.525000000000002,0.5925925925925926,,,1.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,0.07142857142857142,0.4,0.058823529411764705,0.125,0.16666666666666666,0.4444444444444444,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,1610612766,Jamaal Magloire,Jamaal Magloire,2048,CHH,1515.0,25,14,60,56,34.0,38.0,5.0,116,3.0,5.0,2.0,1.0,1.0,,,,,,,4.0,6.0,,,6.0,14.0,44.0,,,2.0,3.0,3.0,,,3.0,9.0,8.0,,,,,,1.0,,1.0,,,,2.0,8.0,9.0,9.0,,,,3.0,1.0,1.0,4.0,4.0,1.0,,7.0,2.0,2.0,2.0,,2.0,1.0,9.0,34.0,1.0,1.0,,,,,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.7777777777777778,1.0,0.9,,,,19.11764705882353,0.75,0.3076923076923077,0.23684210526315788,0.2222222222222222,0.5,0.8333333333333334,0.6,0.6,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,0.6666666666666666,,,0.8333333333333334,,0.5778,0.5736666666666667,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.6428571428571429,1.3333333333333333,,0.5666666666666667,1.0,1.0,,,1.0,,1.0,,,1.0,,0.08333333333333333,,,0.4,0.1,,,2.0,2.0,2.0,1.0,2.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2213,1610612766,Kirk Haston,Kirk Haston,2213,CHH,4635.0,77,-14,167,162,99.0,110.0,17.0,329,1.0,6.0,4.0,3.0,13.0,7.0,17.0,,2.0,,,11.0,36.0,,3.0,4.0,26.0,155.0,,5.0,,8.0,20.0,,1.0,1.0,17.0,18.0,4.0,,2.0,,4.0,5.0,,5.0,,1.0,1.0,10.0,13.0,15.0,20.0,,,,1.0,2.0,1.0,3.0,,9.0,,8.0,3.0,1.0,1.0,,1.0,1.0,17.0,99.0,0.8181818181818182,0.8181818181818182,,,,,0.3055555555555556,,0.4,0.28205128205128205,,0.38095238095238093,0.3023255813953488,,0.3695652173913043,0.07692307692307693,0.1111111111111111,0.3333333333333333,24.083769633507856,0.3333333333333333,0.21666666666666667,0.16470588235294117,0.25,1.0,0.15384615384615385,0.16666666666666666,0.25,0.3333333333333333,0.23076923076923078,0.2727272727272727,0.6666666666666666,0.4358974358974359,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.05128205128205128,,,,0.19047619047619047,,,0.23076923076923078,,0.4155294871794871,0.42535238095238104,0.07142857142857142,0.07692307692307693,,0.6538461538461539,11.955555555555556,25.7,0.592814371257485,,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,7.0,0.05970149253731343,0.04,0.06329113924050633,0.09523809523809523,0.2631578947368421,0.05,0.02564102564102564,0.047619047619047616,1.0,,,1.0,1.0,0.14285714285714285,0.25,3.0,1.0,1.0,1.0,1.0,1.0,0.15384615384615385,1.0,0.08333333333333333,0.047619047619047616,0.04,0.3333333333333333,0.041666666666666664,0.6,0.48456,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,1610612766,Elden Campbell,Elden Campbell,922,CHH,758.0,13,-8,25,24,9.0,8.0,4.0,49,,,,,1.0,,2.0,,,,,,3.0,,,,,22.0,,,,,1.0,,,,,,,,,,,2.0,,2.0,,,1.0,4.0,2.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,,,,1.0,,1.0,1.0,,9.0,,,,,,,,,,,,,,,,,,,20.0,0.3333333333333333,0.2222222222222222,0.25,,1.0,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,,,,0.40020000000000006,0.4138,,,,,14.266666666666667,,0.36,,,,,1.0,,1.0,,,,,0.3333333333333333,,,0.5,0.3333333333333333,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1714,1610612766,Robert Traylor,Robert Traylor,1714,CHH,2545.0,42,-29,89,88,57.0,67.0,9.0,177,4.0,9.0,7.0,,1.0,,4.0,,,,,4.0,14.0,,,2.0,10.0,93.0,1.0,4.0,2.0,2.0,11.0,,,,4.0,6.0,2.0,,,,2.0,1.0,1.0,2.0,1.0,,,5.0,3.0,6.0,10.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,2.0,8.0,3.0,2.0,1.0,,1.0,,1.0,1.0,4.0,57.0,0.75,1.0,,,,,0.2857142857142857,0.25,0.18181818181818182,0.2857142857142857,0.25,0.18181818181818182,0.3333333333333333,0.25,0.18181818181818182,,0.14285714285714285,0.1111111111111111,18.446601941747574,0.25,0.10344827586206896,0.15384615384615385,0.09090909090909091,1.0,0.6428571428571429,0.4444444444444444,0.5,0.07142857142857142,,,,0.2857142857142857,,,,,,,,0.6363636363636364,,,0.6428571428571429,,0.5324285714285715,0.5264636363636364,0.06666666666666667,0.06666666666666667,0.2,0.4,5.621428571428572,,0.6404494382022472,,0.75,,,1.0,4.0,3.0,4.0,,3.0,0.0975609756097561,0.3,0.08163265306122448,0.3,,0.42857142857142855,,,2.0,,,,1.0,0.2857142857142857,0.2857142857142857,4.0,,,,,1.0,1.0,,,0.06666666666666667,,,,1.0,0.60605,1.0,2.0,2.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1724,1610612766,Bryce Drew,Bryce Drew,1724,CHH,3377.0,56,-18,122,119,73.0,84.0,13.0,241,1.0,3.0,3.0,2.0,4.0,3.0,7.0,,,,,6.0,14.0,,1.0,4.0,16.0,117.0,1.0,2.0,2.0,2.0,9.0,,1.0,,4.0,6.0,6.0,,,,,6.0,1.0,7.0,1.0,2.0,3.0,15.0,1.0,6.0,7.0,2.0,,2.0,5.0,3.0,2.0,8.0,3.0,4.0,1.0,4.0,2.0,,,,,,4.0,73.0,0.5,0.5,,,,,0.42857142857142855,0.5,0.2222222222222222,0.4,0.5,0.2,0.46875,0.5,0.2,0.06666666666666667,,,17.02127659574468,0.625,0.023809523809523808,0.09523809523809523,,,0.2,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.5,0.5,0.5,0.4666666666666667,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,,0.3,,,0.26666666666666666,,0.40640999999999994,0.430775,0.125,0.13333333333333333,0.125,0.25,12.928571428571429,24.7,0.5983606557377049,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.019230769230769232,0.23809523809523808,0.016666666666666666,,,0.3125,0.06666666666666667,0.1,1.0,,3.0,1.0,,0.06666666666666667,0.3333333333333333,1.0,,,,,,,,,,0.05263157894736842,,,0.5,0.4024,,,1.0,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,1610612766,George Lynch,George Lynch,248,CHH,1374.0,23,-19,48,49,28.0,30.0,4.0,97,,1.0,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,,3.0,51.0,,2.0,,,1.0,1.0,1.0,,3.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,4.0,4.0,6.0,1.0,1.0,,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,3.0,28.0,,,1.0,1.0,1.0,1.0,,,,0.25,,0.75,0.25,,0.75,0.16666666666666666,0.2,,15.094339622641508,0.5,0.2222222222222222,0.17391304347826086,0.16666666666666666,,0.16666666666666666,,,0.16666666666666666,,,,0.5,,,,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.46262500000000006,0.559575,,,,1.0,13.180000000000001,25.5,0.5833333333333334,,,,,,2.0,,2.0,,1.0,0.08333333333333333,,0.07407407407407407,0.2,0.3333333333333333,,,,,,1.0,,,0.16666666666666666,,1.0,,,,1.0,1.0,,,,,0.08333333333333333,,,0.5,0.5116,,,1.0,,,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,1610612766,Lee Nailon,Lee Nailon,1924,CHH,1600.0,27,-13,59,58,44.0,44.0,6.0,117,1.0,2.0,2.0,1.0,4.0,3.0,3.0,,,,,5.0,9.0,,,3.0,13.0,61.0,,1.0,,5.0,9.0,,,2.0,12.0,10.0,,,,,,1.0,,1.0,,,,2.0,1.0,2.0,3.0,,,,2.0,,,2.0,1.0,2.0,,4.0,1.0,1.0,,,,,12.0,44.0,1.0,1.0,,,,,0.5555555555555556,,0.5555555555555556,0.5555555555555556,,0.5555555555555556,0.5909090909090909,,0.6,,,,20.0,1.0,0.058823529411764705,0.07407407407407407,,,0.2222222222222222,0.5,0.5,0.4444444444444444,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,0.2222222222222222,,,0.2222222222222222,,0.3776777777777778,0.3776777777777778,0.1,0.1,,0.9230769230769231,9.555555555555555,,0.7457627118644068,,1.0,,,1.0,,1.0,1.0,,2.0,,0.1,0.03571428571428571,,,,,,1.0,,2.0,,,0.125,0.5,1.0,1.0,,,,,,,0.25,,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
