EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,FtPoints,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,HeaveAttempts,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,Technical Free Throw Trips,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,HeaveMakes
1035,1610612743,Shawnelle Scott,Shawnelle Scott,1035,DEN,1178.0,20,-2,42,43,21.0,34,11,85,4.0,6.0,1.0,2.0,1.0,3.0,4.0,6,8.0,41,1.0,2.0,2.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,4.0,4.0,8.0,1.0,1.0,1,2,1.0,2.0,21.0,1.0,0.75,1.0,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,12.499999999999998,0.2727272727272727,0.1,0.2,0.4,0.25,0.16,0.14285714285714285,0.125,0.25,1.0,0.75,0.25,1.0,0.6666666666666666,0.8,0.75,1.0,0.5,1.0,0.3333333333333333,1.0,0.6146833333333334,0.60275,0.6672333333333333,0.25,0.25,1.0666666666666664,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1763,1610612743,Ryan Bowen,Ryan Bowen,1763,DEN,14709.0,245,-4,464,456,166.0,155,87,920,18.0,27.0,5.0,10.0,4.0,8.0,23.0,47,61.0,488,5.0,12.0,17.0,5.0,14.0,17.0,34.0,12.0,6.0,3.0,8.0,11.0,5.0,25.0,2.0,21.0,3.0,17.0,21.0,24.0,45.0,1.0,5.0,14,23,,17.0,166.0,1.0,0.7391304347826086,0.85,0.48936170212765956,0.4166666666666667,0.35714285714285715,0.46938775510204084,0.4166666666666667,0.3333333333333333,0.5350877192982456,0.5,0.425,0.06382978723404255,0.1111111111111111,10.801393728222996,0.10559006211180125,0.10096153846153846,0.06521739130434782,0.0625,0.0966183574879227,0.09583333333333334,0.1267605633802817,0.07407407407407407,0.11764705882352941,,0.14634146341463414,0.05555555555555555,0.5510204081632653,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.5,0.5333333333333333,0.5,0.5918367346938775,0.5164572916666667,0.5399700000000001,0.5178428571428572,0.2786885245901639,0.2786885245901639,6.680851063829788,0.3577586206896552,2.0,5.0,3.0,15.0,1.0,1.0,1.0,2.0,15.0,7.0,1.0,7.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,11.0,7.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,19.0,3.0,10.0,1.0,6.0,4.0,2.0,6.0,5.0,0.04081632653061224,0.8,0.08333333333333333,0.05263157894736842,0.10714285714285714,0.061224489795918366,0.11267605633802817,0.1,0.047619047619047616,0.8333333333333334,0.10204081632653061,0.4,0.4,1.0,0.30612244897959184,0.2,0.2,1.0,0.02040816326530612,0.02040816326530612,0.2,0.06666666666666667,0.17857142857142858,0.18518518518518517,43.949999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1985,1610612743,Zendon Hamilton,Zendon Hamilton,1985,DEN,50771.0,846,-222,1588,1601,517.0,515,260,3189,80.0,157.0,27.0,62.0,26.0,52.0,103.0,245,324.0,1812,29.0,73.0,95.0,34.0,80.0,114.0,136.0,70.0,46.0,46.0,10.0,14.0,5.0,32.0,16.0,89.0,25.0,94.0,143.0,110.0,253.0,31.0,61.0,40,104,4.0,114.0,517.0,14.0,0.6601941747572816,0.85,0.4204081632653061,0.3972602739726027,0.425,0.4204081632653061,0.3972602739726027,0.425,0.49693251533742333,0.46568627450980393,0.5089285714285714,0.18775510204081633,0.17834394904458598,20.3577064702788,0.16936936936936936,0.13403614457831325,0.18248175182481752,0.11188811188811189,0.17196531791907516,0.13011152416356878,0.19047619047619047,0.09285714285714286,0.06741573033707865,0.18518518518518517,0.11976047904191617,0.2,0.6408163265306123,0.5095541401273885,0.6201550387596899,0.6125,0.8493150684931506,0.43548387096774194,0.65,0.5,0.6408163265306123,0.5051767346938777,0.543835483870968,0.5031375,0.2932098765432099,0.35185185185185186,4.711836734693877,0.3255667506297229,10.0,40.0,13.0,48.0,,,,,118.0,37.0,,46.0,,4.0,3.0,4.0,5.0,24.0,11.0,21.0,15.0,6.0,30.0,12.0,18.0,9.0,19.0,16.0,13.0,181.0,18.0,84.0,15.0,18.0,10.0,7.0,18.0,12.0,,0.4918032786885246,0.48,0.07246376811594203,0.13218390804597702,0.189873417721519,0.19130434782608696,0.14285714285714285,0.11827956989247312,0.6666666666666666,0.16326530612244897,0.25,0.4,0.7,0.19591836734693877,0.2708333333333333,0.28888888888888886,0.9230769230769231,,,0.14814814814814814,,0.27009646302250806,0.27009646302250806,,1.0,1.0,2.0,4.0,2.0,1.0,2.0,1.0,2.0,0.375,0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
422,1610612743,Avery Johnson,Avery Johnson,422,DEN,14163.0,236,-41,436,435,99.0,143,79,871,17.0,36.0,,,6.0,10.0,32.0,78,91.0,493,1.0,5.0,4.0,10.0,21.0,33.0,16.0,48.0,,15.0,40.0,55.0,17.0,125.0,1.0,1.0,2.0,9.0,11.0,2.0,13.0,5.0,17.0,4,7,,33.0,99.0,,0.25,0.25,0.41025641025641024,0.2,0.47619047619047616,0.41025641025641024,0.2,0.47619047619047616,0.4787234042553192,0.2857142857142857,0.5689655172413793,0.19230769230769232,0.2777777777777778,21.102661596958175,0.052941176470588235,0.005263157894736842,0.0625,0.023255813953488372,0.054455445544554455,0.008583690987124463,0.014492753623188406,,0.0625,,0.06521739130434782,0.08695652173913043,0.46153846153846156,0.4722222222222222,0.6538461538461539,0.29411764705882354,,,0.47619047619047616,0.6,0.46153846153846156,0.4704294871794872,0.35804,0.5033904761904763,0.04395604395604396,0.3626373626373626,6.625641025641026,0.22706422018348624,10.0,23.0,5.0,19.0,,,,,27.0,2.0,,13.0,,15.0,12.0,21.0,,,,8.0,7.0,1.0,12.0,11.0,1.0,2.0,4.0,,1.0,38.0,4.0,17.0,3.0,2.0,,,2.0,,,0.7058823529411765,,,,0.07142857142857142,0.029411764705882353,,,,0.2948717948717949,0.43478260869565216,0.5263157894736842,0.1,0.24358974358974358,0.2631578947368421,0.2777777777777778,0.4,,,,,0.18681318681318682,0.18681318681318682,,3.0,2.0,2.0,,1.0,2.0,,,,0.17391304347826086,0.05263157894736842,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,21326.0,355,-74,662,681,235.0,279,108,1343,14.0,21.0,2.0,2.0,5.0,8.0,52.0,110,185.0,760,4.0,6.0,17.0,18.0,42.0,64.0,56.0,48.0,2.0,13.0,21.0,24.0,11.0,51.0,4.0,4.0,3.0,21.0,26.0,8.0,34.0,12.0,21.0,13,28,,64.0,235.0,3.0,0.5384615384615384,0.5490196078431373,0.4727272727272727,0.6666666666666666,0.42857142857142855,0.4968553459119497,0.6111111111111112,0.45,0.5346820809248555,0.7083333333333334,0.49230769230769234,0.11818181818181818,0.14285714285714285,24.556962025316455,0.09251101321585903,0.016194331983805668,0.05555555555555555,0.0625,0.08540925266903915,0.02572347266881029,0.01282051282051282,0.019417475728155338,0.04878048780487805,0.08695652173913043,0.09230769230769231,0.04878048780487805,0.1320754716981132,0.6666666666666666,0.7777777777777778,0.2857142857142857,0.2222222222222222,1.0,0.13333333333333333,0.625,0.44025157232704404,0.45757753164556975,0.44218999999999997,0.4527316666666667,0.0918918918918919,0.34594594594594597,13.049090909090912,0.3549848942598187,10.0,25.0,28.0,64.0,22.0,27.0,11.0,49.0,27.0,6.0,18.0,10.0,,3.0,3.0,8.0,,2.0,3.0,12.0,7.0,5.0,9.0,6.0,3.0,3.0,6.0,2.0,5.0,34.0,4.0,15.0,3.0,4.0,2.0,1.0,4.0,2.0,0.3081761006289308,0.42857142857142855,0.07692307692307693,,0.015151515151515152,0.09090909090909091,0.09411764705882353,0.07692307692307693,0.04054054054054054,0.5,0.15723270440251572,0.4,0.5555555555555556,0.4,0.4025157232704403,0.4375,0.45901639344262296,0.7142857142857143,0.13836477987421383,0.16981132075471697,1.0,0.18333333333333332,0.08823529411764706,0.12396694214876033,24.783673469387747,,2.0,4.0,1.0,1.0,1.0,,,,0.28,0.046875,2.0,8.0,1.0,2.0,1.0,7.0,10.0,1.0,5.0,18.0,1.0,3.0,6.0,51.0,3.0,27.0,10.0,0.9444444444444444,0.3673469387755102,0.3333333333333333,0.3333333333333333,0.3673469387755102,0.36363636363636365,0.36363636363636365,0.875,0.37037037037037035,0.37037037037037035,1.0,0.2222222222222222,0.5,0.1111111111111111,0.11666666666666667,0.14285714285714285,0.45454545454545453,0.37037037037037035,,,,,,,,,True,,,,,,,,
89,1610612743,Nick Van Exel,Nick Van Exel,89,DEN,14393.0,240,-117,448,451,100.0,130,73,899,8.0,16.0,,,4.0,6.0,35.0,84,111.0,543,3.0,6.0,12.0,11.0,26.0,26.0,24.0,46.0,,3.0,44.0,56.0,26.0,124.0,2.0,2.0,5.0,22.0,27.0,5.0,32.0,7.0,18.0,5,8,,26.0,100.0,,0.34285714285714286,0.34285714285714286,0.4166666666666667,0.5,0.4230769230769231,0.45871559633027525,0.5454545454545454,0.390625,0.4826086956521739,0.5454545454545454,0.3939393939393939,0.03571428571428571,0.125,24.906367041198504,0.1456953642384106,0.010638297872340425,0.11904761904761904,0.041666666666666664,0.13989637305699482,0.01694915254237288,0.016666666666666666,0.013333333333333334,0.034482758620689655,0.05263157894736842,0.09090909090909091,0.0967741935483871,0.14678899082568808,0.5,0.5714285714285714,0.5,,,0.1875,0.6666666666666666,0.3761467889908257,0.4534831775700935,0.43842499999999995,0.4208666666666667,0.10810810810810811,0.23423423423423423,10.136904761904765,0.22321428571428573,16.0,40.0,11.0,28.0,2.0,23.0,6.0,25.0,11.0,,6.0,1.0,2.0,12.0,7.0,13.0,1.0,,1.0,4.0,4.0,,11.0,8.0,3.0,,2.0,,,15.0,2.0,7.0,1.0,,,,,,0.22935779816513763,0.6111111111111112,,0.07142857142857142,,0.13953488372093023,0.20754716981132076,0.18181818181818182,0.017543859649122806,,0.3669724770642202,0.4,0.41025641025641024,0.1875,0.25688073394495414,0.39285714285714285,0.39285714285714285,0.45454545454545453,0.01834862385321101,0.21100917431192662,,0.1875,0.06140350877192982,0.07865168539325842,27.676,5.0,5.0,4.0,1.0,1.0,,,,,0.025,,1.0,,,,,,10.0,5.0,1.0,10.0,2.0,5.0,1.0,15.0,15.0,21.0,10.0,0.5,0.4,0.4,0.16666666666666666,0.43478260869565216,,,,0.43478260869565216,0.43478260869565216,0.5,,,0.45454545454545453,,,0.16666666666666666,0.47619047619047616,2.0,0.4,1.0,,,,,,True,,,,,,,,
1899,1610612743,James Posey,James Posey,1899,DEN,26009.0,433,-137,822,824,268.0,243,135,1646,30.0,47.0,9.0,12.0,9.0,15.0,45.0,106,152.0,944,13.0,23.0,32.0,12.0,31.0,55.0,54.0,36.0,10.0,10.0,26.0,34.0,9.0,76.0,4.0,12.0,21.0,34.0,57.0,17.0,74.0,16.0,28.0,11,41,,55.0,268.0,7.0,0.6,0.675,0.42452830188679247,0.5652173913043478,0.3870967741935484,0.39215686274509803,0.5178571428571429,0.33,0.4349112426035503,0.5535714285714286,0.4344262295081967,0.09433962264150944,0.10638297872340426,19.939271255060728,0.12056737588652482,0.0332409972299169,0.29577464788732394,0.046511627906976744,0.1558073654390935,0.035794183445190156,0.056910569105691054,0.027210884353741496,0.03773584905660377,0.06060606060606061,0.13333333333333333,0.3191489361702128,0.30718954248366015,0.6382978723404256,0.7142857142857143,0.6,0.42857142857142855,0.75,0.3,0.6,0.6143790849673203,0.502969536423841,0.46849318181818184,0.49281458333333333,0.21052631578947367,0.3618421052631579,8.440566037735847,0.3260340632603406,4.0,18.0,11.0,41.0,26.0,21.0,12.0,47.0,32.0,3.0,19.0,22.0,1.0,8.0,4.0,9.0,1.0,2.0,2.0,16.0,8.0,8.0,12.0,7.0,5.0,2.0,6.0,3.0,8.0,47.0,6.0,16.0,4.0,8.0,7.0,,8.0,6.0,0.30718954248366015,0.42857142857142855,0.08695652173913043,0.03571428571428571,0.01098901098901099,0.13095238095238096,0.10185185185185185,0.25,0.023809523809523808,0.75,0.11764705882352941,0.2222222222222222,0.26666666666666666,0.5,0.2679738562091503,0.2682926829268293,0.28205128205128205,0.6363636363636364,0.16993464052287582,0.13725490196078433,0.3333333333333333,0.24,0.10909090909090909,0.13793103448275862,25.01063829787233,4.0,8.0,3.0,,1.0,1.0,1.0,,,0.16666666666666666,0.04878048780487805,7.0,7.0,1.0,3.0,2.0,7.0,3.0,2.0,1.0,10.0,1.0,5.0,3.0,30.0,,20.0,3.0,1.0,0.2127659574468085,0.2,0.15789473684210525,0.21739130434782608,0.2692307692307692,0.2692307692307692,1.0,0.14285714285714285,0.14285714285714285,1.0,0.10714285714285714,0.3333333333333333,0.07142857142857142,0.14,0.2857142857142857,0.08333333333333333,0.15,,,,1.0,2.0,1.0,0.04081632653061224,,True,,,,,,,,
2261,1610612743,Kenny Satterfield,Kenny Satterfield,2261,DEN,16403.0,273,-70,523,528,225.0,202,83,1051,18.0,32.0,2.0,2.0,8.0,18.0,33.0,84,111.0,584,2.0,7.0,10.0,11.0,37.0,49.0,16.0,50.0,,11.0,44.0,48.0,26.0,100.0,3.0,7.0,4.0,8.0,12.0,11.0,23.0,14.0,34.0,6,21,,49.0,225.0,4.0,0.24242424242424243,0.24242424242424243,0.39285714285714285,0.2857142857142857,0.2972972972972973,0.4264705882352941,0.4375,0.32978723404255317,0.4868421052631579,0.5555555555555556,0.4375,0.13095238095238096,0.09375,23.717948717948715,0.04878048780487805,0.03139013452914798,0.0975609756097561,0.07692307692307693,0.05853658536585366,0.03816793893129771,0.015151515151515152,0.04040404040404041,0.07407407407407407,0.08333333333333333,0.0625,0.11538461538461539,0.3137254901960784,0.5625,0.6206896551724138,0.2222222222222222,0.25,1.0,0.3829787234042553,0.4444444444444444,0.49019607843137253,0.46371421568627447,0.38481428571428566,0.45310212765957447,0.09009009009009009,0.44144144144144143,9.302380952380954,0.43021032504780116,7.0,21.0,8.0,31.0,,18.0,10.0,18.0,24.0,3.0,10.0,18.0,,4.0,3.0,14.0,1.0,,2.0,17.0,9.0,8.0,20.0,15.0,5.0,4.0,12.0,1.0,4.0,27.0,3.0,9.0,6.0,,,,,,0.17647058823529413,0.5882352941176471,,0.037037037037037035,0.034482758620689655,0.025,0.05263157894736842,0.06666666666666667,0.041666666666666664,,0.20588235294117646,0.3333333333333333,0.4666666666666667,0.2857142857142857,0.30392156862745096,0.25806451612903225,0.27586206896551724,0.25,,0.17647058823529413,,0.2127659574468085,0.08333333333333333,0.1,25.91111111111111,1.0,4.0,7.0,3.0,,,,,,0.2857142857142857,0.06451612903225806,,,,,,,7.0,1.0,3.0,7.0,1.0,1.0,3.0,15.0,6.0,18.0,7.0,0.7142857142857143,0.3888888888888889,1.0,0.3,0.3888888888888889,,,,0.3888888888888889,0.3888888888888889,0.7142857142857143,,,0.125,,,0.3,0.3888888888888889,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,
384,1610612743,Calbert Cheaney,Calbert Cheaney,384,DEN,26336.0,439,-124,816,823,241.0,206,131,1639,19.0,27.0,4.0,8.0,7.0,10.0,58.0,121,130.0,941,12.0,23.0,25.0,14.0,32.0,32.0,72.0,44.0,14.0,4.0,19.0,22.0,5.0,47.0,4.0,16.0,6.0,31.0,39.0,20.0,59.0,7.0,20.0,20,37,,32.0,241.0,2.0,0.6206896551724138,0.7058823529411765,0.4793388429752066,0.5217391304347826,0.4375,0.47540983606557374,0.5217391304347826,0.42424242424242425,0.5038759689922481,0.5208333333333334,0.45714285714285713,0.03305785123966942,0.07407407407407407,15.345005149330586,0.10508474576271186,0.045845272206303724,0.08571428571428572,0.0547945205479452,0.10136986301369863,0.04739336492890995,0.049019607843137254,0.05194805194805195,0.06521739130434782,0.037037037037037035,0.06521739130434782,0.075,0.22131147540983606,0.7037037037037037,0.76,0.5263157894736842,0.34782608695652173,0.5,0.30303030303030304,0.7,0.22950819672131148,0.43822479338842985,0.4592600000000001,0.44734375000000004,0.19230769230769232,0.24615384615384617,12.407438016528925,0.29534313725490197,7.0,21.0,32.0,73.0,,1.0,1.0,1.0,14.0,1.0,1.0,4.0,,3.0,,9.0,,2.0,3.0,9.0,8.0,1.0,13.0,9.0,4.0,2.0,6.0,2.0,4.0,17.0,3.0,10.0,,5.0,4.0,1.0,5.0,3.0,0.00819672131147541,0.65,0.06896551724137931,,0.03225806451612903,0.10666666666666667,0.1328125,0.1,0.05172413793103448,0.6,0.1721311475409836,0.3333333333333333,0.3684210526315789,0.42857142857142855,0.5983606557377049,0.4383561643835616,0.4383561643835616,0.71875,,0.00819672131147541,,0.030303030303030304,0.07751937984496124,0.078125,38.9,3.0,5.0,3.0,,,,,,,0.09523809523809523,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True,,,,,,,,
45,1610612743,George McCloud,George McCloud,45,DEN,15856.0,264,-86,495,502,169.0,200,80,997,7.0,11.0,2.0,3.0,1.0,3.0,29.0,47,105.0,589,5.0,8.0,22.0,8.0,13.0,38.0,32.0,26.0,2.0,1.0,23.0,25.0,6.0,52.0,2.0,5.0,3.0,15.0,20.0,7.0,27.0,1.0,21.0,12,20,,38.0,169.0,5.0,0.5517241379310345,0.5714285714285714,0.6170212765957447,0.625,0.6153846153846154,0.5059523809523809,0.5909090909090909,0.5185185185185185,0.5425531914893617,0.6470588235294118,0.5606060606060606,0.02127659574468085,,19.4585448392555,0.08982035928143713,0.02702702702702703,0.08571428571428572,0.03508771929824561,0.0891089108910891,0.028925619834710745,0.03125,0.015625,,0.09523809523809523,0.04,0.07692307692307693,0.13095238095238096,0.6363636363636364,0.6363636363636364,0.42857142857142855,0.2727272727272727,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.5714285714285714,0.4692596385542168,0.44889499999999993,0.45401153846153847,0.20952380952380953,0.3619047619047619,12.770212765957448,0.3414141414141414,5.0,9.0,17.0,27.0,12.0,25.0,7.0,37.0,20.0,9.0,14.0,10.0,,2.0,1.0,9.0,,2.0,,11.0,7.0,4.0,20.0,15.0,5.0,2.0,8.0,3.0,,27.0,2.0,10.0,2.0,3.0,2.0,1.0,3.0,2.0,0.44047619047619047,0.9523809523809523,0.13333333333333333,,0.03508771929824561,0.044444444444444446,0.1527777777777778,0.1111111111111111,,0.6666666666666666,0.10714285714285714,0.5555555555555556,0.625,0.6,0.32142857142857145,0.6296296296296297,0.6296296296296297,0.5882352941176471,0.14285714285714285,0.2976190476190476,0.5,0.25925925925925924,0.11956521739130435,0.18181818181818182,25.124324324324323,1.0,8.0,1.0,,,,,,,0.1111111111111111,,4.0,3.0,,1.0,2.0,7.0,6.0,2.0,2.0,9.0,1.0,3.0,4.0,21.0,6.0,25.0,6.0,0.7777777777777778,0.24324324324324326,0.3333333333333333,0.2857142857142857,0.24324324324324326,0.25,0.25,0.6666666666666666,0.24,0.24,0.8333333333333334,0.09090909090909091,,0.18181818181818182,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.24,1.0,0.5,1.0,,1.0,,0.02702702702702703,1.0,True,,,,,,,,
