EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,OffensiveGoaltends,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedArc3,3SecondViolations,LongMidRangePctBlocked,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked,on
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,39399.0,657,34.0,1224,1244,291,321.0,158,2468,53.0,83.0,8.0,12.0,10.0,21.0,6.0,18.0,3.0,9,3.0,2.0,62,110,3.0,35.0,159,1292,9.0,14.0,2.0,20.0,14.0,30.0,2.0,5.0,33,90.0,34.0,12.0,3.0,11.0,28.0,17.0,45.0,8.0,9.0,14.0,6.0,8.0,107.0,7.0,33.0,2.0,13.0,41.0,2.0,56.0,42.0,98.0,4.0,15.0,9.0,6.0,27.0,5.0,13.0,22.0,3.0,14.0,3.0,49.0,4.0,7.0,41.0,87,12.0,9.0,73.0,10.0,33.0,9.0,18.0,11.0,2.0,5.0,18.0,11.0,1.0,3.0,33,291,4.0,0.7258064516129032,0.8035714285714286,0.5636363636363636,0.6428571428571429,0.4666666666666667,0.5486725663716814,0.6428571428571429,0.4375,0.5482758620689655,0.5555555555555556,0.39285714285714285,0.02654867256637168,0.1,0.12048192771084337,0.05555555555555555,13.726884779516357,0.5510204081632653,0.06451612903225806,0.034482758620689655,0.08874458874458875,0.08354430379746836,0.09090909090909091,0.046052631578947366,0.08925619834710743,0.07312614259597806,0.09448818897637795,0.06504065040650407,0.0896551724137931,0.0392156862745098,0.06,0.09523809523809523,0.08208955223880597,0.0891089108910891,0.1,0.06976744186046512,0.10526315789473684,0.6111111111111112,0.7345132743362832,0.6385542168674698,0.726027397260274,0.7358490566037735,0.1592920353982301,0.3333333333333333,0.35294117647058826,0.6666666666666666,0.07964601769911504,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.02654867256637168,0.8571428571428571,0.6666666666666666,0.375,0.65625,0.47619047619047616,0.0625,0.7610619469026548,0.520391592920354,0.47865833333333335,0.5056890625,0.2426470588235294,0.24812030075187969,0.12578616352201258,0.20754716981132076,2.8972727272727266,28.666666666666668,0.23774509803921567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,43544.0,726,80.0,1347,1332,327,376.0,189,2679,58.0,97.0,12.0,23.0,15.0,21.0,18.0,52.0,17.0,55,83.0,26.0,93,204,111.0,69.0,372,1380,17.0,31.0,11.0,60.0,23.0,42.0,35.0,11.0,105,120.0,66.0,8.0,82.0,12.0,21.0,18.0,39.0,8.0,10.0,11.0,3.0,7.0,96.0,8.0,20.0,1.0,20.0,63.0,9.0,92.0,29.0,121.0,9.0,24.0,11.0,13.0,21.0,4.0,13.0,31.0,2.0,8.0,5.0,52.0,7.0,11.0,27.0,70,,16.0,94.0,9.0,43.0,4.0,11.0,7.0,2.0,2.0,11.0,6.0,,1.0,105,327,9.0,0.6451612903225806,0.6741573033707865,0.45588235294117646,0.5483870967741935,0.5476190476190477,0.48095238095238096,0.5975609756097561,0.6103896103896104,0.519774011299435,0.6041666666666666,0.6130952380952381,0.3523809523809524,0.058823529411764705,0.08247422680412371,0.07692307692307693,25.942492012779553,0.40384615384615385,0.20454545454545456,0.019230769230769232,0.12524850894632206,0.04357298474945534,0.12578616352201258,0.041666666666666664,0.12537764350453173,0.043010752688172046,0.07643312101910828,0.0410958904109589,0.01282051282051282,0.028169014084507043,0.08,0.10606060606060606,0.1676300578034682,0.10101010101010101,0.12037037037037036,0.13725490196078433,0.05421686746987952,0.5454545454545454,0.30793650793650795,0.5979381443298969,0.651685393258427,0.603448275862069,0.16507936507936508,0.34615384615384615,0.375,0.6111111111111112,0.1746031746031746,0.3090909090909091,0.3090909090909091,0.8235294117647058,0.2634920634920635,0.5609756097560976,0.5217391304347826,0.4166666666666667,0.2727272727272727,0.7142857142857143,0.33766233766233766,0.6603174603174603,0.49451137820512825,0.5172712121212121,0.49420067567567566,0.12571428571428572,0.18067226890756302,0.16129032258064516,0.28225806451612906,6.937254901960782,25.591891891891883,0.24276169265033407,11.0,28.0,2.0,3.0,6.0,9.0,28.0,3.0,7.0,10.0,39.0,5.0,10.0,16.0,117.0,1.0,28.0,5.0,1.0,1.0,1.0,0.35135135135135137,0.5,0.45714285714285713,0.35454545454545455,0.08888888888888889,0.39285714285714285,0.39285714285714285,1.0,0.3373493975903614,0.3373493975903614,1.0,0.07317073170731707,0.6666666666666666,1.0,0.17073170731707318,0.42857142857142855,1.0,0.11688311688311688,0.6666666666666666,0.38461538461538464,0.34146341463414637,0.008928571428571428,,,,,,,,,,,,,True
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,17246.0,287,3.0,529,536,133,187.0,62,1065,12.0,23.0,1.0,2.0,2.0,5.0,2.0,10.0,6.0,27,26.0,6.0,20,60,32.0,9.0,79,552,1.0,3.0,,11.0,3.0,10.0,9.0,1.0,16,10.0,30.0,2.0,26.0,6.0,51.0,26.0,77.0,17.0,9.0,24.0,7.0,20.0,180.0,2.0,2.0,,11.0,20.0,,31.0,4.0,35.0,1.0,16.0,8.0,8.0,12.0,2.0,5.0,7.0,1.0,7.0,3.0,19.0,2.0,6.0,8.0,20,,1.0,17.0,,8.0,,,,,,1.0,,,1.0,16,133,1.0,0.25,0.2631578947368421,0.3333333333333333,0.3333333333333333,0.3,0.3804347826086957,0.7857142857142857,0.39473684210526316,0.395,0.7857142857142857,0.38095238095238093,0.34782608695652173,0.1,0.21739130434782608,0.1,19.899665551839462,0.631578947368421,,,0.10050251256281408,0.012195121951219513,0.15942028985507245,0.022727272727272728,0.11567164179104478,0.015873015873015872,0.022222222222222223,0.017857142857142856,,0.03076923076923077,,0.057692307692307696,0.18333333333333332,0.06896551724137931,0.14583333333333334,0.19047619047619047,0.01818181818181818,,0.25,0.5217391304347826,0.6666666666666666,0.16666666666666666,0.10869565217391304,0.2,0.2222222222222222,0.5,0.29347826086956524,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2826086956521739,0.2857142857142857,0.5,,0.2631578947368421,0.4,0.3157894736842105,0.5978260869565217,0.4855010869565217,0.5349333333333334,0.4630684210526315,0.08,0.11764705882352941,0.13924050632911392,0.20253164556962025,9.933333333333334,25.393750000000004,0.2514177693761815,2.0,6.0,1.0,1.0,1.0,3.0,8.0,2.0,3.0,2.0,10.0,3.0,4.0,3.0,24.0,,8.0,1.0,,,0.8,0.3125,0.75,0.3333333333333333,0.3125,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.5,0.3076923076923077,0.3076923076923077,0.875,0.14285714285714285,1.0,,0.42857142857142855,0.6666666666666666,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.3076923076923077,,6.0,1.0,1.0,,,,,,,,,,True
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,52616.0,877,15.0,1645,1639,459,548.0,195,3284,42.0,83.0,9.0,16.0,12.0,19.0,28.0,70.0,9.0,18,,,79,171,,53.0,211,1806,11.0,20.0,3.0,25.0,23.0,46.0,,33.0,79,80.0,78.0,14.0,,22.0,67.0,21.0,88.0,14.0,7.0,24.0,18.0,25.0,197.0,9.0,29.0,,39.0,89.0,24.0,152.0,38.0,190.0,5.0,15.0,8.0,7.0,14.0,9.0,7.0,20.0,,7.0,,34.0,5.0,7.0,36.0,66,7.0,9.0,65.0,7.0,23.0,14.0,8.0,3.0,,5.0,8.0,3.0,,1.0,79,459,9.0,0.5063291139240507,0.5555555555555556,0.4619883040935672,0.55,0.5,0.4619883040935672,0.55,0.5,0.5248756218905473,0.5952380952380952,0.6076923076923076,,0.1286549707602339,0.14457831325301204,0.11428571428571428,12.466702184336707,0.4117647058823529,0.4528301886792453,,0.1480865224625624,0.050788091068301226,0.20526315789473684,0.043689320388349516,0.16182048040455121,0.0489060489060489,0.03783783783783784,0.039603960396039604,0.07608695652173914,0.027777777777777776,0.08064516129032258,0.08670520231213873,0.15463917525773196,0.18803418803418803,0.18253968253968253,0.25,0.07142857142857142,0.375,0.4853801169590643,0.5060240963855421,0.5915492957746479,0.5,0.4093567251461988,0.4,0.45161290322580644,0.42857142857142855,0.10526315789473684,0.5,0.5625,0.7777777777777778,,0.8,0.5625,0.2222222222222222,0.41304347826086957,0.631578947368421,,0.4853801169590643,0.4608491228070176,0.5032888888888889,0.44510434782608693,0.12299465240641712,0.12299465240641712,0.11848341232227488,0.3744075829383886,5.629824561403509,,0.2790273556231003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.1111111111111111,,,,,,,,True
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,85009.0,1417,45.0,2656,2662,686,821.0,334,5318,101.0,156.0,26.0,39.0,32.0,47.0,45.0,109.0,60.0,146,113.0,27.0,206,411,198.0,91.0,767,2819,36.0,61.0,10.0,109.0,53.0,99.0,46.0,39.0,202,252.0,160.0,54.0,112.0,30.0,69.0,22.0,91.0,15.0,7.0,27.0,18.0,24.0,204.0,23.0,53.0,1.0,40.0,104.0,3.0,147.0,77.0,224.0,17.0,42.0,27.0,15.0,29.0,5.0,21.0,28.0,3.0,8.0,3.0,57.0,2.0,20.0,42.0,96,3.0,12.0,115.0,9.0,50.0,10.0,6.0,4.0,1.0,1.0,7.0,5.0,,,202,686,6.0,0.6116504854368932,0.7039106145251397,0.5012165450121655,0.5901639344262295,0.5353535353535354,0.555008210180624,0.61875,0.5620689655172414,0.5795454545454546,0.6264367816091954,0.6128048780487805,0.3251231527093596,0.072992700729927,0.1346153846153846,0.045871559633027525,23.56227407163983,0.5087719298245614,0.03571428571428571,0.01098901098901099,0.10358565737051793,0.05941704035874439,0.12738853503184713,0.06686046511627906,0.10925644916540213,0.061488673139158574,0.0683453237410072,0.0625,0.04838709677419355,0.06611570247933884,0.06862745098039216,0.0958904109589041,0.11003236245954692,0.10421836228287841,0.14351851851851852,0.09183673469387756,0.06204379562043796,0.7142857142857143,0.2561576354679803,0.6474358974358975,0.7481481481481481,0.594059405940594,0.17898193760262726,0.41284403669724773,0.4326923076923077,0.4444444444444444,0.23973727422003285,0.410958904109589,0.4225352112676056,0.7666666666666667,0.18555008210180624,0.4875,0.6666666666666666,0.15384615384615385,0.32413793103448274,0.6808510638297872,0.18620689655172415,0.5812807881773399,0.49043889802631596,0.5171177419354839,0.48201041666666644,0.07692307692307693,0.11061946902654868,0.1421121251629726,0.2633637548891786,8.910218978102192,25.057575757575762,0.2582831325301205,40.0,85.0,2.0,8.0,10.0,19.0,48.0,7.0,11.0,9.0,88.0,9.0,19.0,19.0,246.0,1.0,48.0,4.0,,,0.9318181818181818,0.4444444444444444,0.47368421052631576,0.41304347826086957,0.4467005076142132,0.13957307060755336,0.47058823529411764,0.47058823529411764,0.975,0.4247787610619469,0.43243243243243246,0.8958333333333334,0.1,0.25,0.5,0.1375,0.6363636363636364,1.0,0.1310344827586207,0.5263157894736842,0.3333333333333333,0.42857142857142855,,18.0,1.0,,1.0,0.0273972602739726,2.0,1.0,0.010101010101010102,0.017699115044247787,,,,True
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,13886.0,231,-38.0,443,448,114,161.0,50,891,15.0,23.0,3.0,8.0,6.0,7.0,1.0,8.0,1.0,2,,,17,33,,6.0,40,485,4.0,10.0,1.0,9.0,7.0,9.0,,2.0,16,28.0,6.0,6.0,,5.0,5.0,,5.0,,,1.0,4.0,,10.0,3.0,9.0,,3.0,27.0,2.0,32.0,12.0,44.0,1.0,5.0,3.0,2.0,3.0,,3.0,7.0,2.0,,,10.0,1.0,3.0,19.0,39,3.0,2.0,21.0,3.0,10.0,2.0,21.0,15.0,,6.0,21.0,12.0,7.0,1.0,16,114,1.0,0.8235294117647058,1.0,0.5151515151515151,0.4,0.7777777777777778,0.5151515151515151,0.4,0.7777777777777778,0.47619047619047616,0.4090909090909091,0.7272727272727273,,0.15151515151515152,0.13043478260869565,0.25,10.276679841897234,0.3,0.16666666666666666,,0.14361702127659576,0.05263157894736842,0.06666666666666667,0.0625,0.12875536480686695,0.0547945205479452,0.07692307692307693,0.058823529411764705,0.03125,0.058823529411764705,0.07142857142857142,0.0625,0.16326530612244897,0.2,0.0625,0.07692307692307693,0.09090909090909091,0.5714285714285714,0.696969696969697,0.6521739130434783,0.75,0.8,0.24242424242424243,0.125,0.16666666666666666,1.0,0.06060606060606061,0.5,0.5,1.0,,0.8,0.375,,0.7777777777777778,0.8571428571428571,,0.696969696969697,0.5272787878787878,0.54145,0.5491222222222222,0.25,0.25,0.225,0.4,3.0878787878787874,,0.25733634311512416,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,True
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,8543.0,142,28.0,264,267,44,76.0,33,531,2.0,8.0,1.0,2.0,,,11.0,20.0,1.0,3,,,14,31,,7.0,35,257,3.0,7.0,2.0,8.0,2.0,5.0,,3.0,7,12.0,16.0,2.0,,4.0,7.0,5.0,12.0,4.0,1.0,5.0,2.0,,29.0,3.0,10.0,,4.0,9.0,1.0,14.0,13.0,27.0,2.0,2.0,2.0,,2.0,,1.0,5.0,2.0,1.0,,7.0,,1.0,4.0,13,2.0,3.0,12.0,,4.0,2.0,3.0,3.0,,,3.0,2.0,,,7,44,1.0,0.42857142857142855,0.46153846153846156,0.45161290322580644,0.42857142857142855,0.4,0.45161290322580644,0.42857142857142855,0.4,0.47297297297297297,0.4444444444444444,0.4375,,0.12903225806451613,0.125,0.1,14.473684210526315,0.2857142857142857,0.16666666666666666,,0.075,0.11363636363636363,0.09302325581395349,0.08333333333333333,0.07975460122699386,0.10483870967741936,0.13636363636363635,0.1111111111111111,0.10256410256410256,0.06666666666666667,0.16666666666666666,0.058823529411764705,0.034482758620689655,0.10526315789473684,0.06060606060606061,0.2,0.15384615384615385,0.6666666666666666,0.25806451612903225,0.25,0.2857142857142857,,0.6451612903225806,0.55,0.6111111111111112,0.5454545454545454,0.0967741935483871,0.3333333333333333,0.5,,,0.2857142857142857,0.5,,,,,0.25806451612903225,0.417958064516129,0.4327857142857144,0.3537,0.11428571428571428,0.11428571428571428,0.22857142857142856,0.2,7.441935483870967,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,True
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,41203.0,687,-7.0,1243,1262,246,313.0,171,2505,23.0,48.0,9.0,22.0,3.0,5.0,8.0,22.0,2.0,6,1.0,1.0,33,76,1.0,13.0,79,1314,10.0,24.0,5.0,25.0,6.0,11.0,1.0,6.0,18,48.0,18.0,14.0,,7.0,3.0,6.0,9.0,3.0,3.0,1.0,1.0,1.0,24.0,15.0,40.0,2.0,18.0,93.0,14.0,125.0,57.0,182.0,6.0,16.0,12.0,4.0,11.0,1.0,6.0,10.0,1.0,5.0,1.0,21.0,8.0,5.0,44.0,78,10.0,3.0,31.0,7.0,15.0,4.0,28.0,17.0,,11.0,28.0,15.0,3.0,7.0,18,246,7.0,0.7272727272727273,0.9230769230769231,0.4342105263157895,0.4166666666666667,0.5454545454545454,0.42857142857142855,0.4166666666666667,0.5,0.4438202247191011,0.44642857142857145,0.5294117647058824,0.012987012987012988,0.09210526315789473,0.10416666666666667,0.09090909090909091,7.676203768318214,0.5238095238095238,0.3783783783783784,0.045454545454545456,0.1987179487179487,0.09237875288683603,0.11842105263157894,0.0949367088607595,0.17903225806451614,0.09306260575296109,0.09230769230769231,0.08074534161490683,0.1056338028169014,0.06542056074766354,0.1568627450980392,0.24087591240875914,0.18421052631578946,0.1787709497206704,0.09,0.17307692307692307,0.16666666666666666,0.5357142857142857,0.6233766233766234,0.4791666666666667,0.5348837209302325,0.6521739130434783,0.2857142857142857,0.36363636363636365,0.4,0.875,0.07792207792207792,0.3333333333333333,0.3333333333333333,1.0,0.012987012987012988,0.9166666666666666,0.4090909090909091,0.2222222222222222,0.4166666666666667,0.6,0.08333333333333333,0.6363636363636364,0.49604999999999994,0.5463041666666667,0.4487909090909091,0.17647058823529413,0.17857142857142858,0.31645569620253167,0.22784810126582278,4.1078947368421055,60.0,0.19790828640386163,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,True
951,1610612749,Ray Allen,Ray Allen,951,MIL,35887.0,598,27.0,1115,1109,287,339.0,137,2224,28.0,46.0,3.0,8.0,7.0,11.0,20.0,47.0,27.0,49,95.0,25.0,75,142,129.0,58.0,361,1190,5.0,16.0,4.0,26.0,15.0,24.0,36.0,20.0,101,60.0,90.0,4.0,92.0,10.0,52.0,29.0,81.0,20.0,9.0,32.0,6.0,14.0,191.0,3.0,15.0,,16.0,48.0,1.0,65.0,18.0,83.0,4.0,20.0,13.0,7.0,22.0,7.0,15.0,26.0,6.0,7.0,,48.0,1.0,7.0,21.0,50,2.0,8.0,66.0,3.0,22.0,7.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,,101,287,5.0,0.4,0.410958904109589,0.528169014084507,0.3125,0.625,0.559040590405904,0.36666666666666664,0.675,0.5986622073578596,0.40625,0.7142857142857143,0.47601476014760147,0.07042253521126761,0.08695652173913043,0.06382978723404255,27.067082683307333,0.4583333333333333,0.024390243902439025,,0.11267605633802817,0.043227665706051875,0.125,0.017857142857142856,0.11552346570397112,0.03495145631067961,0.05309734513274336,0.0390625,0.03773584905660377,0.026785714285714284,,0.09375,0.08888888888888889,0.147239263803681,0.11494252873563218,0.14634146341463414,0.032,0.4,0.16974169741697417,0.6086956521739131,0.6666666666666666,0.25,0.17343173431734318,0.425531914893617,0.45454545454545453,0.15,0.18081180811808117,0.5510204081632653,0.5869565217391305,0.7407407407407407,0.3505535055350554,0.26666666666666666,0.375,,0.18333333333333332,0.6363636363636364,0.4166666666666667,0.6457564575645757,0.4865105660377359,0.5087642857142858,0.46460909090909097,0.08561643835616438,0.13664596273291926,0.07202216066481995,0.27977839335180055,9.1612676056338,26.108527131782942,0.25739910313901343,16.0,34.0,3.0,5.0,8.0,11.0,35.0,1.0,9.0,9.0,51.0,4.0,14.0,17.0,102.0,3.0,35.0,4.0,3.0,,0.6666666666666666,0.3953488372093023,0.2857142857142857,0.4722222222222222,0.40476190476190477,0.12546125461254612,0.47058823529411764,0.47058823529411764,0.875,0.3684210526315789,0.3723404255319149,0.5714285714285714,0.16666666666666666,0.6,1.0,0.3,0.1111111111111111,1.0,0.18333333333333332,0.7272727272727273,0.36,0.3804347826086957,0.022900763358778626,51.0,1.0,1.0,,0.061224489795918366,1.0,,0.007751937984496124,0.010526315789473684,1.0,,,True
998,1610612749,Mark Pope,Mark Pope,998,MIL,9052.0,151,-14.0,298,302,130,151.0,30,600,10.0,16.0,1.0,6.0,4.0,6.0,1.0,3.0,3.0,8,1.0,,14,27,4.0,2.0,33,311,1.0,6.0,2.0,4.0,6.0,11.0,,,12,22.0,6.0,2.0,1.0,,3.0,5.0,8.0,2.0,3.0,2.0,1.0,,21.0,,7.0,,5.0,14.0,2.0,21.0,7.0,28.0,1.0,6.0,5.0,1.0,2.0,3.0,2.0,3.0,,,,5.0,,2.0,9.0,15,2.0,,2.0,,1.0,,3.0,2.0,,1.0,3.0,3.0,,,12,130,2.0,0.7857142857142857,0.8461538461538461,0.5185185185185185,0.16666666666666666,0.5454545454545454,0.5,0.16666666666666666,0.5454545454545454,0.515625,0.2857142857142857,0.5454545454545454,0.12903225806451613,,,,11.212121212121213,0.4,0.2222222222222222,,0.1414141414141414,0.08139534883720931,0.10638297872340426,,0.13013698630136986,0.05426356589147287,0.19230769230769232,0.043478260869565216,0.02702702702702703,,,0.14814814814814814,0.09090909090909091,0.16,0.11764705882352941,0.07692307692307693,0.06666666666666667,1.0,0.5161290322580645,0.625,0.625,0.8,0.0967741935483871,0.3333333333333333,0.3333333333333333,1.0,0.25806451612903225,0.375,0.375,0.6666666666666666,0.03225806451612903,1.0,0.16666666666666666,,0.5454545454545454,0.6666666666666666,,0.6451612903225806,0.5161403225806452,0.5969000000000001,0.5314272727272727,0.03125,0.03571428571428571,0.12121212121212122,0.36363636363636365,6.7,23.9,0.436241610738255,,3.0,,,,,1.0,,,,1.0,,,,3.0,,1.0,,,,1.0,0.25,,,0.25,0.0967741935483871,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,True
