EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Corner3Assists,ShortMidRangeAssists,OffArc3ReboundPct,SecondChanceFtPoints,FTOffRebounds,SecondChanceTurnovers,Technical Free Throw Trips,OffFTReboundPct,SelfOReb,Travels,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,PenaltyArc3FGM,LongMidRangePctBlocked,PenaltyArc3Accuracy,HeaveAttempts,PtsUnassisted3s,on,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,Fg3aBlocked,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3
1723,1610612755,Matt Harpring,Matt Harpring,1723,PHI,3039.0,51,-8,101,96,25,18,16.0,197,3.0,6.0,2.0,2.0,3.0,3.0,2.0,7.0,1.0,6.0,1.0,1.0,6.0,19.0,1.0,1.0,6.0,21.0,100,2.0,5.0,4.0,3.0,4.0,2.0,8.0,8.0,4.0,3.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,5.0,1.0,7.0,6.0,13.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,6.0,3.0,8.0,25,0.6666666666666666,1.0,1.0,1.0,1.0,0.3157894736842105,0.4,0.75,0.375,0.4,0.75,0.45652173913043476,0.4,0.8,0.05,0.15789473684210525,0.16666666666666666,0.2857142857142857,22.5,0.25,0.25,0.14705882352941177,0.12195121951219512,0.2,0.16666666666666666,0.15384615384615385,0.1276595744680851,0.3,0.0625,0.06666666666666667,0.5,0.23076923076923078,0.1,0.09090909090909091,0.2,0.3,0.5,0.6,0.3333333333333333,0.35,0.2857142857142857,0.4,1.0,0.3,0.16666666666666666,0.16666666666666666,1.0,0.05,1.0,1.0,1.0,0.4,1.0,0.75,1.0,0.35,1.0,0.4555275,0.4460333333333333,0.5735250000000001,0.13043478260869565,0.13636363636363635,0.19047619047619047,0.38095238095238093,9.452631578947368,25.1,0.24752475247524752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1907,1610612755,Vonteego Cummings,Vonteego Cummings,1907,PHI,2976.0,50,-19,96,88,56,36,16.0,184,2.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,8.0,1.0,4.0,10.0,17.0,2.0,6.0,3.0,29.0,114,1.0,2.0,2.0,5.0,9.0,2.0,15.0,14.0,6.0,6.0,,4.0,1.0,1.0,,2.0,2.0,2.0,,4.0,2.0,6.0,1.0,,2.0,,,,1.0,2.0,1.0,3.0,6.0,5.0,2.0,15.0,56,0.7,0.7,1.0,0.3333333333333333,0.3333333333333333,0.5882352941176471,0.5,0.5555555555555556,0.5652173913043478,0.3333333333333333,0.5,0.58,0.3333333333333333,0.5357142857142857,0.2608695652173913,0.058823529411764705,0.25,,23.47826086956522,1.0,,0.08,0.05714285714285714,0.2222222222222222,,0.11764705882352941,0.04878048780487805,,0.1,0.058823529411764705,,,0.125,0.1,0.2857142857142857,0.17391304347826086,0.5,0.6666666666666666,1.0,0.21739130434782608,0.6,0.6,0.3333333333333333,0.34782608695652173,0.625,0.625,0.8,0.17391304347826086,0.25,0.25,1.0,0.3333333333333333,1.0,0.15384615384615385,0.5,0.43478260869565216,0.25,0.46424565217391306,0.38022500000000004,0.45820384615384613,0.08333333333333333,0.1111111111111111,0.06896551724137931,0.5172413793103449,10.623529411764707,25.116666666666664,0.5833333333333334,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,4.0,1.0,5.0,1.0,1.0,3.0,11.0,1.0,1.0,1.0,1.0,1.0,0.25,0.08695652173913043,0.5,0.5,1.0,1.0,0.3333333333333333,0.15384615384615385,0.5,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1952,1610612755,Raja Bell,Raja Bell,1952,PHI,2438.0,41,-34,83,80,55,43,16.0,163,1.0,1.0,,,1.0,1.0,2.0,2.0,4.0,8.0,,1.0,7.0,11.0,,3.0,,14.0,105,1.0,2.0,2.0,4.0,5.0,,8.0,8.0,6.0,,,1.0,,,1.0,2.0,,1.0,,1.0,3.0,4.0,,,2.0,,,,,2.0,2.0,4.0,5.0,,,8.0,55,0.5714285714285714,0.5714285714285714,,,,0.6363636363636364,0.5,0.8,0.5,0.5,0.5,0.5,0.5,0.5,0.21428571428571427,,,,15.533980582524272,1.0,,0.045454545454545456,0.06060606060606061,,0.16666666666666666,0.03125,0.07692307692307693,,0.14285714285714285,0.0625,,,,0.125,,0.07142857142857142,1.0,1.0,,0.14285714285714285,1.0,1.0,0.5,0.5714285714285714,0.5,0.5,0.75,0.07142857142857142,,,,,,0.125,1.0,0.2857142857142857,,0.4130892857142857,0.377,0.43836875,,,0.14285714285714285,0.5714285714285714,15.045454545454545,25.133333333333336,0.6626506024096386,,2.0,,,2.0,1.0,,,3.0,4.0,1.0,5.0,,,3.0,11.0,,2.0,,,,,0.14285714285714285,,,,,,0.25,,0.125,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2049,1610612755,Speedy Claxton,Speedy Claxton,2049,PHI,3598.0,60,-4,120,116,46,31,21.0,236,6.0,10.0,1.0,2.0,,1.0,1.0,3.0,2.0,8.0,,,9.0,21.0,,1.0,12.0,30.0,126,2.0,3.0,6.0,1.0,3.0,2.0,4.0,8.0,10.0,,,,,,,2.0,1.0,7.0,,8.0,3.0,11.0,7.0,5.0,3.0,,,,,3.0,1.0,1.0,1.0,14.0,6.0,4.0,46,0.4444444444444444,0.4444444444444444,,,,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.4090909090909091,0.6666666666666666,0.25,0.5178571428571429,0.75,0.4,0.045454545454545456,,,,21.52777777777778,1.0,,0.1891891891891892,0.045454545454545456,0.08333333333333333,,0.16326530612244897,0.0425531914893617,0.10526315789473684,,,,0.3333333333333333,,0.125,0.09090909090909091,0.45454545454545453,0.6,0.6,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,,0.36363636363636365,0.25,0.25,0.5,,,,,0.6666666666666666,0.5,0.25,,0.5,,0.5329159090909091,0.5736,0.5084375,0.2222222222222222,0.23076923076923078,0.2,0.13333333333333333,8.776190476190475,24.0,0.38333333333333336,,1.0,,,1.0,,,,1.0,8.0,,8.0,,3.0,4.0,16.0,2.0,3.0,1.0,1.0,,,0.045454545454545456,,,,,,0.25,,,,1.0,,2.0,1.0,1.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2264,1610612755,Alvin Jones,Alvin Jones,2264,PHI,7472.0,125,-11,241,236,102,79,41.0,477,6.0,12.0,4.0,8.0,2.0,5.0,,3.0,2.0,5.0,,,8.0,20.0,,,10.0,26.0,252,4.0,8.0,12.0,3.0,11.0,5.0,11.0,8.0,8.0,,6.0,,,1.0,3.0,10.0,5.0,15.0,3.0,23.0,13.0,36.0,3.0,1.0,1.0,,10.0,1.0,1.0,11.0,6.0,13.0,35.0,20.0,8.0,11.0,102,0.5,0.8,,,,0.4,0.5,0.2727272727272727,0.4,0.5,0.2727272727272727,0.43333333333333335,0.5,0.36666666666666664,,0.05,0.08333333333333333,,14.285714285714285,0.09090909090909091,0.3,0.18518518518518517,0.10989010989010989,0.2631578947368421,0.2727272727272727,0.2,0.12745098039215685,0.23333333333333334,0.038461538461538464,0.05714285714285714,0.25,0.10714285714285714,0.15789473684210525,0.2647058823529412,0.25,0.6,0.5,0.5454545454545454,0.3333333333333333,0.15,,,,0.25,0.4,0.4,1.0,,,,,1.0,0.5,0.45454545454545453,0.4,0.6,,0.4854350000000001,0.5313714285714285,0.4491,0.2857142857142857,0.2857142857142857,0.46153846153846156,0.4230769230769231,6.08,,0.42323651452282157,,,,,,,,,,3.0,,3.0,,1.0,1.0,6.0,2.0,,,2.0,2.0,,,,,,,,,,,,1.0,0.2857142857142857,4.0,,4.0,,,1.0,1.0,3.0,6.0,9.0,7.0,1.0,1.0,9.0,2.0,1.0,2.0,0.3333333333333333,0.1,0.2222222222222222,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,257.0,4,1,11,11,11,11,2.0,22,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,2370.0,40,-8,72,69,12,6,11.0,141,3.0,4.0,,,,,2.0,2.0,2.0,5.0,2.0,4.0,7.0,11.0,2.0,4.0,3.0,23.0,79,1.0,1.0,2.0,1.0,2.0,1.0,6.0,10.0,4.0,6.0,2.0,4.0,2.0,2.0,,1.0,,2.0,,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,,1.0,4.0,,1.0,2.0,5.0,2.0,6.0,12,0.7142857142857143,0.8333333333333334,1.0,0.5,0.5,0.6363636363636364,1.0,0.5,0.6666666666666666,1.0,0.8333333333333334,0.6764705882352942,1.0,0.75,0.26666666666666666,0.18181818181818182,0.25,,25.30120481927711,0.5,,0.07692307692307693,0.03571428571428571,,,0.07407407407407407,0.03225806451612903,,,0.07142857142857142,,0.1,,0.09090909090909091,,0.26666666666666666,0.75,1.0,1.0,0.13333333333333333,1.0,1.0,,0.3333333333333333,0.4,0.5,1.0,0.26666666666666666,0.5,0.5,1.0,,,,,0.5333333333333333,0.5,0.48139666666666664,0.3673,0.3939166666666667,0.125,0.16666666666666666,0.08695652173913043,0.2608695652173913,10.39090909090909,25.425,0.16666666666666666,,,,,,1.0,,1.0,1.0,5.0,1.0,6.0,1.0,3.0,1.0,13.0,,1.0,1.0,1.0,,1.0,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
727,1610612755,Eric Snow,Eric Snow,727,PHI,4115.0,69,12,130,130,50,39,20.0,260,1.0,4.0,,1.0,,2.0,5.0,9.0,5.0,7.0,,1.0,11.0,20.0,,1.0,1.0,23.0,118,2.0,4.0,4.0,4.0,9.0,1.0,9.0,8.0,14.0,,2.0,,,,,1.0,1.0,3.0,1.0,5.0,1.0,6.0,5.0,1.0,7.0,2.0,2.0,,,9.0,2.0,5.0,6.0,2.0,,9.0,50,0.36363636363636365,0.4,,,,0.55,0.5,0.4444444444444444,0.5238095238095238,0.5,0.4,0.5227272727272727,0.5,0.4090909090909091,0.047619047619047616,,,,20.52980132450331,0.7777777777777778,0.2,0.061224489795918366,0.021739130434782608,0.1111111111111111,,0.06896551724137931,0.0196078431372549,,,0.0625,,,0.18181818181818182,0.05,0.125,0.19047619047619047,0.25,0.25,1.0,0.42857142857142855,0.5555555555555556,0.5555555555555556,,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.6,0.047619047619047616,,,,0.25,,0.2,,0.23809523809523808,,0.43359500000000006,0.47136666666666666,0.44162222222222225,,,0.17391304347826086,0.391304347826087,9.920000000000002,41.3,0.38461538461538464,,,,,,1.0,,,1.0,8.0,3.0,11.0,3.0,5.0,2.0,25.0,4.0,7.0,,1.0,,,,,,,,,,,0.1,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
934,1610612755,Derrick Coleman,Derrick Coleman,934,PHI,432.0,7,8,14,13,9,7,,27,2.0,3.0,,,1.0,2.0,,,1.0,1.0,,,3.0,4.0,,,1.0,7.0,10,,,,2.0,3.0,1.0,5.0,6.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,1.0,,5.0,9,1.0,1.0,,,,0.75,,0.6666666666666666,0.75,,0.6666666666666666,0.75,,0.6666666666666666,,,,,28.57142857142857,,,0.16666666666666666,,,,0.14285714285714285,,,,,,,,0.3333333333333333,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,0.25,1.0,1.0,1.0,,,,,,,0.6666666666666666,0.5,0.75,,0.47175,,0.43593333333333334,,,,0.7142857142857143,4.425,,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
365,1610612755,Derrick McKey,Derrick McKey,365,PHI,3683.0,61,13,115,119,39,38,18.0,234,1.0,2.0,1.0,1.0,,,,1.0,2.0,5.0,,,3.0,8.0,,,,6.0,116,1.0,1.0,2.0,,,,,6.0,,,,,,,,1.0,,4.0,1.0,5.0,1.0,6.0,4.0,1.0,2.0,,1.0,,,3.0,1.0,5.0,10.0,,,,39,1.0,1.0,,,,0.375,1.0,,0.375,1.0,,0.375,1.0,,,,,,8.270676691729323,0.6666666666666666,0.2,0.10256410256410256,0.025,,,0.08888888888888889,0.023255813953488372,0.07692307692307693,,,,0.13333333333333333,0.125,0.0625,,0.25,0.5,0.5,1.0,0.125,,,,0.625,0.4,0.4,1.0,,,,,1.0,1.0,,,0.25,,0.40405,0.5272,,,,0.3333333333333333,,11.35,,0.3391304347826087,,,,,,,,,,5.0,,5.0,,1.0,3.0,10.0,3.0,2.0,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
