EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Defensive 3 Seconds Violations,HeaveAttempts,PtsUnassisted3s,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,Corner3PctBlocked,Clear Path Fouls,on,HeaveMakes
383,1610612748,Kendall Gill,Kendall Gill,383,MIA,59790.0,996,-17,1833,1832,349,221,190.0,3665,33.0,68.0,1.0,6.0,5.0,8.0,7.0,16.0,73.0,184.0,3.0,11.0,1.0,1.0,,1.0,2.0,21.0,1.0,5.0,1.0,8.0,113.0,268.0,5.0,32.0,31.0,272.0,1815.0,15.0,34.0,2.0,6.0,2.0,38.0,16.0,41.0,1.0,9.0,16.0,51.0,166.0,60.0,12.0,2.0,20.0,2.0,15.0,,57.0,8.0,65.0,5.0,3.0,29.0,9.0,19.0,138.0,2.0,17.0,,15.0,93.0,13.0,121.0,19.0,140.0,3.0,34.0,21.0,13.0,26.0,6.0,19.0,13.0,,7.0,,39.0,3.0,7.0,48.0,107.0,1.0,4.0,44.0,2.0,17.0,,6.0,6.0,4.0,,2.0,6.0,4.0,2.0,1.0,51.0,349,7.0,0.7345132743362832,0.7410714285714286,0.8,0.15625,0.3333333333333333,0.1111111111111111,0.16129032258064516,0.4216417910447761,0.4411764705882353,0.3902439024390244,0.40166666666666667,0.45,0.35,0.4236760124610592,0.4523809523809524,0.425,0.10666666666666667,,0.055970149253731345,0.14705882352941177,0.0625,0.021739130434782608,,17.535314174378957,0.6666666666666666,0.24074074074074073,,0.1225296442687747,0.02288021534320323,0.09554140127388536,0.017699115044247787,0.11790393013100436,0.02219626168224299,0.047619047619047616,0.006172839506172839,0.01937046004842615,,0.06666666666666667,0.1346153846153846,0.0888030888030888,0.14383561643835616,0.09016393442622951,0.11428571428571428,0.01818181818181818,0.6666666666666666,0.22666666666666666,0.4852941176470588,0.5689655172413793,0.5454545454545454,0.05333333333333334,0.4375,0.4666666666666667,0.42857142857142855,0.6133333333333333,0.3967391304347826,0.40555555555555556,0.8493150684931506,0.03666666666666667,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.07,0.09523809523809523,0.09523809523809523,1.0,0.15,0.16666666666666666,,0.025,1.0,,0.125,0.2,1.0,0.16,0.625,0.02,,0.16,0.125,0.3333333333333333,0.1,0.46586655518394654,0.43302121212121214,0.45922142857142845,0.05396825396825397,0.06007067137809187,,0.13970588235294118,0.1875,13.651492537313432,25.234375,0.19039825422804146,,1.0,3.0,,,,,,,True,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,119075.0,1985,162,3619,3595,936,954,449.0,7214,104.0,163.0,10.0,18.0,36.0,52.0,50.0,121.0,112.0,304.0,2.0,4.0,1.0,1.0,,1.0,5.0,18.0,1.0,3.0,3.0,11.0,266.0,588.0,7.0,22.0,144.0,697.0,3587.0,21.0,55.0,2.0,4.0,12.0,60.0,63.0,150.0,3.0,12.0,71.0,206.0,168.0,364.0,18.0,14.0,15.0,5.0,25.0,1.0,329.0,72.0,401.0,47.0,25.0,112.0,46.0,171.0,874.0,5.0,27.0,4.0,29.0,129.0,1.0,159.0,36.0,195.0,10.0,66.0,30.0,36.0,92.0,17.0,64.0,36.0,5.0,28.0,4.0,128.0,8.0,29.0,38.0,98.0,2.0,5.0,188.0,19.0,71.0,,32.0,9.0,3.0,2.0,4.0,10.0,8.0,,,206.0,936,14.0,0.3157894736842105,0.32432432432432434,0.8571428571428571,0.3181818181818182,0.5,0.25,0.3684210526315789,0.4523809523809524,0.38181818181818183,0.42,0.4532786885245902,0.4067796610169492,0.4166666666666667,0.5021613832853026,0.45454545454545453,0.5024390243902439,0.036065573770491806,0.045454545454545456,0.04251700680272109,0.11042944785276074,0.04132231404958678,0.006578947368421052,0.05555555555555555,19.859700048379292,0.71875,0.007633587786259542,0.03571428571428571,0.08811475409836066,0.018442622950819672,0.0821529745042493,0.02145922746781116,0.08695652173913043,0.01885680612846199,0.02922077922077922,0.01288659793814433,0.016927083333333332,0.024390243902439025,0.014492753623188406,0.09263657957244656,0.07775377969762419,0.09310344827586207,0.07720588235294118,0.09876543209876543,0.032679738562091505,0.8,0.26721311475409837,0.6380368098159509,0.7172413793103448,0.19230769230769232,0.19836065573770492,0.4132231404958678,0.43103448275862066,0.14,0.49836065573770494,0.3684210526315789,0.3708609271523179,0.5089285714285714,0.006557377049180328,0.5,0.5,1.0,0.029508196721311476,0.2777777777777778,0.29411764705882354,0.8,0.3050847457627119,0.5555555555555556,0.2,0.01694915254237288,1.0,1.0,0.05084745762711865,0.3333333333333333,1.0,0.32098765432098764,0.6923076923076923,0.006172839506172839,,0.06790123456790123,0.2727272727272727,0.30327868852459017,0.3333333333333333,0.45710107084019763,0.45387843137254896,0.465605031446541,0.10725075528700906,0.1109375,,0.08608321377331421,0.29555236728837875,11.401700680272107,27.322727272727274,0.25863498203923735,4.0,3.0,3.0,,1.0,1.0,,,,True,
423,1610612748,Chris Gatling,Chris Gatling,423,MIA,31755.0,529,45,958,955,301,381,131.0,1913,48.0,69.0,12.0,19.0,16.0,25.0,19.0,51.0,25.0,64.0,,5.0,,1.0,,3.0,1.0,2.0,,,1.0,2.0,92.0,184.0,1.0,7.0,55.0,242.0,922.0,18.0,33.0,,1.0,13.0,49.0,31.0,56.0,1.0,5.0,22.0,87.0,112.0,72.0,3.0,24.0,1.0,1.0,12.0,,10.0,7.0,17.0,2.0,5.0,6.0,1.0,3.0,41.0,8.0,41.0,3.0,11.0,70.0,15.0,96.0,52.0,148.0,5.0,9.0,5.0,4.0,20.0,4.0,10.0,20.0,2.0,10.0,1.0,40.0,1.0,10.0,22.0,83.0,7.0,13.0,80.0,6.0,29.0,,14.0,7.0,6.0,,1.0,7.0,4.0,2.0,,87.0,301,17.0,0.6086956521739131,0.7,1.0,0.14285714285714285,,0.2,0.16666666666666666,0.5,0.5454545454545454,0.5535714285714286,0.4895287958115183,0.5294117647058824,0.5327868852459017,0.5307017543859649,0.5833333333333334,0.5723684210526315,0.03664921465968586,,0.06521739130434782,0.057971014492753624,0.1568627450980392,,,24.014336917562723,0.5,0.3488372093023256,0.08333333333333333,0.17857142857142858,0.09761904761904762,0.13095238095238096,0.12307692307692308,0.17016806722689076,0.10103092783505155,0.1134020618556701,0.07563025210084033,0.10294117647058823,0.0975609756097561,0.16666666666666666,0.18269230769230768,0.175,0.17857142857142858,0.15,0.08333333333333333,0.058823529411764705,0.5714285714285714,0.3612565445026178,0.6956521739130435,0.7384615384615385,0.5208333333333334,0.2670157068062827,0.37254901960784315,0.4418604651162791,0.42105263157894735,0.33507853403141363,0.390625,0.390625,0.92,0.02617801047120419,,,,0.010471204188481676,0.5,0.5,1.0,0.5588235294117647,0.631578947368421,,0.029411764705882353,,,,,,0.4098360655737705,0.64,0.04918032786885246,,0.03278688524590164,0.5,0.39790575916230364,1.0,0.4511684210526316,0.4692222222222223,0.45581166666666656,0.13551401869158877,0.14009661835748793,,0.2024793388429752,0.359504132231405,8.753804347826087,27.657142857142855,0.31419624217118997,6.0,1.0,,,,,,,,True,
694,1610612748,Sam Mack,Sam Mack,694,MIA,5407.0,90,21,172,165,51,70,17.0,337,2.0,2.0,,,,,1.0,2.0,1.0,7.0,2.0,5.0,,,1.0,3.0,3.0,10.0,,1.0,1.0,4.0,4.0,11.0,5.0,15.0,3.0,26.0,149.0,,,,1.0,,,,3.0,2.0,7.0,,6.0,2.0,6.0,15.0,,10.0,3.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,1.0,1.0,6.0,,7.0,1.0,8.0,,,,,2.0,1.0,2.0,3.0,,,1.0,5.0,,4.0,4.0,9.0,,,5.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,,,6.0,51,4.0,0.25,0.25,1.0,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.36363636363636365,,,0.4423076923076923,,0.3,0.4642857142857143,,0.3,0.5769230769230769,,0.09090909090909091,,,0.14285714285714285,,17.36842105263158,0.4,,0.16666666666666666,0.08333333333333333,,0.045454545454545456,,0.07446808510638298,,,,,,,0.05555555555555555,0.1,0.08333333333333333,,0.5,,1.0,0.07692307692307693,1.0,1.0,0.5,0.07692307692307693,0.5,0.5,,0.2692307692307692,0.14285714285714285,0.16666666666666666,,0.19230769230769232,0.4,0.4,1.0,0.38461538461538464,0.3,0.3,1.0,,,,,,,1.0,,,,,0.3,0.3333333333333333,0.4,0.25,0.6538461538461539,0.3,0.5036423076923078,0.53655,0.5104599999999999,0.10714285714285714,0.23076923076923078,,,0.23076923076923078,13.181818181818182,24.473333333333336,0.29651162790697677,,,,,,,,,,True,
754,1610612748,Jim Jackson,Jim Jackson,754,MIA,76014.0,1267,138,2312,2303,689,798,314.0,4615,33.0,65.0,9.0,14.0,7.0,18.0,38.0,84.0,51.0,146.0,13.0,28.0,,2.0,6.0,12.0,16.0,32.0,3.0,4.0,7.0,8.0,122.0,295.0,29.0,60.0,41.0,372.0,2248.0,23.0,36.0,3.0,6.0,3.0,58.0,30.0,72.0,13.0,20.0,26.0,125.0,98.0,146.0,81.0,12.0,30.0,16.0,20.0,,80.0,15.0,95.0,9.0,6.0,26.0,14.0,40.0,205.0,4.0,33.0,2.0,27.0,131.0,18.0,176.0,39.0,215.0,5.0,34.0,17.0,17.0,37.0,11.0,25.0,31.0,5.0,12.0,3.0,68.0,5.0,29.0,57.0,101.0,1.0,7.0,49.0,3.0,12.0,,14.0,8.0,5.0,,3.0,8.0,2.0,,1.0,125.0,689,14.0,0.4016393442622951,0.4224137931034483,0.9310344827586207,0.48333333333333334,0.5,0.65,0.5,0.4135593220338983,0.6388888888888888,0.4166666666666667,0.46619718309859154,0.6547619047619048,0.5380434782608695,0.49206349206349204,0.6590909090909091,0.5787037037037037,0.16901408450704225,,0.06779661016949153,0.23076923076923078,0.05952380952380952,,,16.704119850187265,0.5441176470588235,0.18,0.03225806451612903,0.14702581369248036,0.03594771241830065,0.11203319502074689,0.023529411764705882,0.13957597173144876,0.03400735294117647,0.053763440860215055,0.02867383512544803,0.033112582781456956,0.025423728813559324,0.019230769230769232,0.13934426229508196,0.1384083044982699,0.15921787709497207,0.13513513513513514,0.03571428571428571,0.027932960893854747,0.25,0.18309859154929578,0.5076923076923077,0.66,0.36363636363636365,0.23661971830985915,0.4523809523809524,0.4810126582278481,0.15789473684210525,0.4112676056338028,0.3493150684931507,0.3493150684931507,0.6078431372549019,0.07887323943661972,0.4642857142857143,0.4642857142857143,1.0,0.09014084507042254,0.5,0.5,0.875,0.3333333333333333,0.6428571428571429,0.1111111111111111,0.047619047619047616,,,0.09523809523809523,0.75,0.3333333333333333,0.1956521739130435,0.3888888888888889,0.13043478260869565,0.5,0.08695652173913043,0.875,0.352112676056338,0.5333333333333333,0.441898583569405,0.45591111111111116,0.4418862637362638,0.03296703296703297,0.039473684210526314,,0.15591397849462366,0.33602150537634407,12.043389830508474,24.689999999999998,0.29801038062283736,,2.0,6.0,,,,,,,True,
2347,1610612748,Tang Hamilton,Tang Hamilton,2347,MIA,4186.0,70,3,124,129,27,44,15.0,253,5.0,5.0,1.0,1.0,1.0,1.0,,1.0,2.0,7.0,,,,,,,,,,,,,7.0,13.0,,,,14.0,113.0,1.0,3.0,,,,2.0,1.0,2.0,,,,2.0,8.0,6.0,,,,,1.0,,3.0,1.0,4.0,1.0,,2.0,,1.0,9.0,1.0,4.0,,1.0,7.0,,8.0,5.0,13.0,,4.0,2.0,2.0,,,,,,,,,,,6.0,9.0,,,,,,,,,,,,,,,,2.0,27,1.0,0.5714285714285714,0.5714285714285714,,,,,,0.5384615384615384,0.3333333333333333,0.5,0.5384615384615384,0.3333333333333333,0.5,0.5384615384615384,0.3333333333333333,0.5,,,0.07692307692307693,,1.0,,,8.965517241379311,,,,0.125,0.06557377049180328,0.1,0.1111111111111111,0.12121212121212122,0.07142857142857142,,0.08333333333333333,0.07142857142857142,,0.16666666666666666,0.1111111111111111,0.17647058823529413,0.09523809523809523,0.125,,,,0.38461538461538464,1.0,1.0,0.4,0.07692307692307693,,,,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,,,,,0.3333333333333333,1.0,,,,,,,,0.5,1.0,,,,,0.38461538461538464,,0.5249153846153846,0.47669999999999996,0.51425,,,,0.14285714285714285,0.14285714285714285,10.815384615384618,,0.21774193548387097,,,,,,,,,,True,
2229,1610612748,Mike James,Mike James,2229,MIA,3436.0,57,-10,101,103,3,11,13.0,204,1.0,1.0,,,,,,1.0,1.0,4.0,1.0,1.0,,,,,2.0,5.0,,,,,2.0,6.0,3.0,6.0,1.0,14.0,96.0,,1.0,,,,,,,,,1.0,1.0,4.0,,9.0,,5.0,2.0,,,6.0,3.0,9.0,1.0,2.0,2.0,1.0,3.0,21.0,1.0,,,2.0,4.0,,6.0,1.0,7.0,1.0,3.0,1.0,2.0,5.0,,5.0,3.0,,,,8.0,,,2.0,9.0,,2.0,2.0,,,,1.0,,,,,,,,,1.0,3,,1.0,1.0,1.0,0.5,,,0.5,0.3333333333333333,,,0.5416666666666666,,,0.5384615384615384,,0.5,0.5,,,,,,,18.42105263157895,0.625,,,0.10810810810810811,,0.2,0.14285714285714285,0.1276595744680851,0.02127659574468085,,,,0.16666666666666666,,0.18181818181818182,0.08333333333333333,0.07142857142857142,0.125,0.5,0.14285714285714285,,0.08333333333333333,1.0,1.0,1.0,0.08333333333333333,,,,0.3333333333333333,0.25,0.25,1.0,0.08333333333333333,1.0,1.0,1.0,0.4166666666666667,0.4,0.4,1.0,,,,,,,,,,,,,,,,0.5833333333333334,0.4,0.47252916666666667,0.4017,,,,,,0.07142857142857142,14.300000000000002,24.683333333333334,0.0297029702970297,,,,,,,,,,True,
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,28412.0,474,-120,847,864,190,252,122.0,1711,17.0,25.0,8.0,12.0,6.0,10.0,9.0,23.0,7.0,30.0,8.0,17.0,,2.0,2.0,3.0,6.0,30.0,2.0,4.0,,5.0,33.0,78.0,14.0,47.0,18.0,126.0,894.0,10.0,18.0,2.0,6.0,1.0,27.0,7.0,24.0,2.0,8.0,10.0,30.0,36.0,30.0,42.0,16.0,29.0,6.0,6.0,,15.0,2.0,17.0,1.0,1.0,6.0,1.0,8.0,36.0,,29.0,1.0,13.0,37.0,7.0,57.0,30.0,87.0,4.0,7.0,4.0,3.0,10.0,3.0,5.0,13.0,1.0,5.0,3.0,23.0,3.0,6.0,27.0,62.0,8.0,3.0,30.0,2.0,12.0,,4.0,9.0,7.0,,2.0,9.0,2.0,,3.0,30.0,190,7.0,0.5454545454545454,0.72,1.0,0.2978723404255319,0.3333333333333333,0.25,0.30434782608695654,0.4230769230769231,0.5555555555555556,0.2916666666666667,0.432,0.5416666666666666,0.3125,0.45323741007194246,0.5625,0.375,0.376,,0.07692307692307693,0.08,0.13043478260869565,0.03333333333333333,,16.4969450101833,0.43478260869565216,0.21212121212121213,0.03571428571428571,0.1189710610932476,0.0821529745042493,0.15294117647058825,,0.12626262626262627,0.0675990675990676,0.046153846153846156,0.06837606837606838,0.10526315789473684,,,0.125,0.06956521739130435,0.16129032258064516,0.15492957746478872,0.14285714285714285,0.058823529411764705,0.2222222222222222,0.2,0.68,0.7391304347826086,0.5294117647058824,0.184,0.391304347826087,0.45,0.2222222222222222,0.24,0.23333333333333334,0.2413793103448276,1.0,0.136,0.47058823529411764,0.47058823529411764,1.0,0.24,0.2,0.2,1.0,0.5,0.6666666666666666,,0.08333333333333333,,,0.16666666666666666,0.5,1.0,0.3125,0.6,0.09375,0.6666666666666666,0.15625,,0.576,0.20689655172413793,0.47366290322580645,0.5254181818181819,0.4573953125,0.08888888888888889,0.13636363636363635,,0.21428571428571427,0.23809523809523808,9.401282051282054,25.619148936170216,0.2243211334120425,2.0,1.0,,,,,,,,False,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,16385.0,273,-73,506,515,181,203,70.0,1021,21.0,31.0,7.0,10.0,5.0,6.0,6.0,19.0,9.0,24.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,36.0,74.0,1.0,2.0,18.0,93.0,539.0,11.0,18.0,,,5.0,27.0,8.0,16.0,1.0,1.0,7.0,26.0,38.0,34.0,3.0,12.0,1.0,,8.0,,2.0,,2.0,,,1.0,,1.0,4.0,4.0,22.0,2.0,10.0,41.0,10.0,61.0,28.0,89.0,2.0,10.0,7.0,3.0,4.0,,3.0,9.0,2.0,1.0,2.0,13.0,2.0,2.0,15.0,29.0,4.0,4.0,35.0,1.0,13.0,,5.0,12.0,7.0,1.0,4.0,13.0,7.0,1.0,1.0,26.0,181,,0.5277777777777778,0.6333333333333333,1.0,0.5,,1.0,0.5,0.4864864864864865,0.6111111111111112,0.5,0.4934210526315789,0.6111111111111112,0.5588235294117647,0.5,0.54,0.5,0.02631578947368421,,0.10810810810810811,0.12903225806451613,0.15789473684210525,0.041666666666666664,,18.18181818181818,0.3076923076923077,0.4,0.10526315789473684,0.22282608695652173,0.1073170731707317,0.22727272727272727,0.1,0.2236842105263158,0.10612244897959183,0.15,0.1568627450980392,0.07017543859649122,0.037037037037037035,0.23076923076923078,0.2653061224489796,0.2,0.21333333333333335,0.1875,0.3333333333333333,0.06451612903225806,0.5384615384615384,0.40789473684210525,0.6774193548387096,0.7777777777777778,0.3333333333333333,0.25,0.3157894736842105,0.375,0.6666666666666666,0.3157894736842105,0.375,0.391304347826087,0.8888888888888888,0.013157894736842105,1.0,1.0,1.0,0.013157894736842105,,,,0.5555555555555556,0.7,,,,,,,,0.35294117647058826,0.8333333333333334,0.058823529411764705,1.0,,,0.4342105263157895,,0.47253421052631583,0.50039375,0.44075294117647057,0.14772727272727273,0.1511627906976744,,0.2903225806451613,0.27956989247311825,8.141891891891891,24.549999999999997,0.3577075098814229,,,,,1.0,,1.0,,,False,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,4660.0,78,-17,153,155,48,91,16.0,308,7.0,10.0,1.0,2.0,,,,1.0,2.0,9.0,,,,,,,,,,,,,9.0,20.0,,,11.0,29.0,165.0,1.0,2.0,,,,2.0,,3.0,,,6.0,6.0,12.0,6.0,,2.0,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,6.0,,3.0,5.0,2.0,10.0,6.0,16.0,,1.0,1.0,,3.0,,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,11.0,,,12.0,,5.0,,1.0,1.0,1.0,,,1.0,1.0,,,6.0,48,2.0,0.6666666666666666,0.75,,,,,,0.45,0.5,,0.45,0.5,,0.5576923076923077,0.5,0.5,,,0.1,0.1,1.0,,,18.235294117647058,0.6,0.2,,0.1111111111111111,0.12,0.21428571428571427,,0.13559322033898305,0.1,,0.3,0.09375,,,0.125,,0.14285714285714285,0.23076923076923078,,,1.0,0.5,0.7,0.7777777777777778,0.5714285714285714,0.05,,,,0.45,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,0.5,,0.483615,0.5461,0.37716666666666665,0.2,0.2,,0.06896551724137931,0.20689655172413793,8.99,,0.3137254901960784,,,,,,,,,,False,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,19453.0,324,-63,594,597,168,231,77.0,1191,10.0,15.0,1.0,2.0,,,2.0,12.0,10.0,34.0,,1.0,,,,1.0,,10.0,,,,9.0,22.0,61.0,,11.0,6.0,50.0,602.0,3.0,9.0,,,,6.0,2.0,11.0,,10.0,2.0,6.0,6.0,38.0,,,5.0,,2.0,1.0,49.0,11.0,60.0,5.0,6.0,19.0,8.0,22.0,131.0,,7.0,,6.0,19.0,1.0,26.0,7.0,33.0,2.0,18.0,12.0,6.0,9.0,3.0,6.0,4.0,1.0,3.0,,13.0,1.0,3.0,19.0,29.0,1.0,,10.0,,3.0,,2.0,,,,,,,,,6.0,168,2.0,0.13636363636363635,0.13636363636363635,,,,,,0.36065573770491804,0.3333333333333333,0.18181818181818182,0.3055555555555556,0.3333333333333333,0.09523809523809523,0.3246753246753247,0.3333333333333333,0.13636363636363635,0.1527777777777778,0.09090909090909091,0.03278688524590164,0.06666666666666667,,0.029411764705882353,0.1,13.293943870014772,0.6923076923076923,0.038461538461538464,,0.08296943231441048,0.027777777777777776,0.09523809523809523,,0.08561643835616438,0.024475524475524476,0.02040816326530612,0.029850746268656716,0.029411764705882353,,,0.06666666666666667,0.06349206349206349,0.10377358490566038,0.07272727272727272,0.25,0.05263157894736842,,0.20833333333333334,0.6666666666666666,0.7142857142857143,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.4722222222222222,0.29411764705882354,0.30303030303030304,0.3,0.013888888888888888,,,,0.1388888888888889,,,,0.2222222222222222,0.5,,,,,,,,,,0.047619047619047616,,0.42857142857142855,,0.3611111111111111,,0.4301746153846153,0.4039,0.34926999999999997,0.04,0.046875,,0.12,0.12,12.693442622950819,37.43636363636363,0.2828282828282828,,5.0,,,,,,,,False,
2067,1610612748,Eddie House,Eddie House,2067,MIA,27046.0,451,-108,811,827,205,264,114.0,1638,8.0,17.0,,1.0,,2.0,9.0,22.0,48.0,102.0,9.0,17.0,,,2.0,3.0,11.0,44.0,2.0,3.0,1.0,16.0,65.0,141.0,20.0,61.0,17.0,207.0,862.0,3.0,8.0,2.0,3.0,,12.0,14.0,30.0,3.0,19.0,7.0,44.0,60.0,70.0,48.0,,40.0,11.0,4.0,2.0,30.0,3.0,33.0,,3.0,15.0,5.0,10.0,69.0,1.0,4.0,,9.0,27.0,,36.0,5.0,41.0,2.0,10.0,5.0,5.0,19.0,8.0,13.0,16.0,1.0,6.0,,35.0,2.0,9.0,10.0,29.0,2.0,3.0,20.0,2.0,7.0,,3.0,,,,,1.0,,,,44.0,205,5.0,0.46153846153846156,0.46153846153846156,0.8,0.32786885245901637,0.6666666666666666,0.15789473684210525,0.3508771929824561,0.46099290780141844,0.375,0.4666666666666667,0.47029702970297027,0.5454545454545454,0.37755102040816324,0.49047619047619045,0.5454545454545454,0.41509433962264153,0.30198019801980197,0.03278688524590164,0.028368794326241134,0.058823529411764705,0.09090909090909091,0.00980392156862745,0.045454545454545456,26.147278548559235,0.5428571428571428,,,0.09278350515463918,0.012121212121212121,0.1111111111111111,0.013513513513513514,0.0967741935483871,0.012376237623762377,0.03773584905660377,,0.010582010582010581,0.02,,0.05970149253731343,0.10204081632653061,0.10317460317460317,0.12903225806451613,0.05263157894736842,0.019230769230769232,,0.08415841584158416,0.47058823529411764,0.5,0.375,0.10891089108910891,0.4090909090909091,0.45,0.5555555555555556,0.504950495049505,0.47058823529411764,0.4752475247524752,0.4583333333333333,0.08415841584158416,0.5294117647058824,0.5294117647058824,1.0,0.21782178217821782,0.25,0.2619047619047619,0.6363636363636364,0.09090909090909091,,,,,,0.2727272727272727,0.6666666666666666,1.0,0.04081632653061224,,0.061224489795918366,0.6666666666666666,0.32653061224489793,0.0625,0.38613861386138615,0.275,0.45434390862944174,0.4527272727272727,0.42134888888888905,0.033816425120772944,0.04794520547945205,,0.057971014492753624,0.21256038647342995,15.417021276595746,26.62622950819672,0.2527743526510481,,4.0,12.0,2.0,1.0,1.0,,,,False,
