EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,SelfOReb,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,Assisted3sPct,SelfORebPct,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,on,BlockedCorner3
1032,1610612749,Darvin Ham,Darvin Ham,1032,MIL,31867.0,531,-41,996,1021,282,293,126,2017,44.0,60,5.0,11.0,12.0,15.0,3.0,14,3.0,8,1.0,2.0,1.0,2.0,1.0,2.0,50,82,1.0,2.0,21,124,1085,6.0,14.0,1.0,2.0,15.0,15,20,1.0,2.0,6.0,39,76,24,3.0,8.0,7.0,21,9.0,30,4.0,5.0,8,5.0,8.0,69,15.0,24.0,2.0,9,35,3.0,47,41.0,88,8.0,4.0,4.0,18.0,4.0,8.0,24.0,2.0,10.0,3.0,42.0,6.0,9.0,36,91,12.0,13.0,51,7.0,24.0,5.0,21.0,1.0,1.0,15.0,1.0,5.0,22.0,16.0,1.0,2.0,39,282,11.0,0.76,0.8260869565217391,0.5,0.5,0.5,0.5,0.6097560975609756,0.42857142857142855,0.75,0.6130952380952381,0.46875,0.75,0.5849056603773585,0.4166666666666667,0.6964285714285714,0.023809523809523808,0.08536585365853659,0.1,0.07142857142857142,12.971078001752849,0.42857142857142855,0.08823529411764706,0.04878048780487805,0.08928571428571429,0.07667731629392971,0.08256880733944955,0.10204081632653061,0.08782435129740519,0.08478260869565217,0.046511627906976744,0.09565217391304348,0.08035714285714286,0.10891089108910891,0.08695652173913043,0.07339449541284404,0.078125,0.10967741935483871,0.06578947368421052,0.12121212121212122,0.7272727272727273,0.7142857142857143,0.7333333333333333,0.8148148148148148,0.75,0.16666666666666666,0.21428571428571427,0.23076923076923078,1.0,0.09523809523809523,0.375,0.375,0.6666666666666666,0.023809523809523808,0.5,0.5,0.6875,0.45454545454545453,0.4,0.125,0.5,0.6818181818181818,0.8,0.09090909090909091,0.5,0.7380952380952381,0.5072392857142857,0.4945928571428571,0.4983181818181817,0.2376237623762376,0.24242424242424243,0.12096774193548387,0.31451612903225806,3.3902439024390243,23.299999999999997,0.28313253012048195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,66060.0,1101,85,2065,2042,607,570,254,4107,78.0,119,10.0,20.0,23.0,34.0,29.0,69,21.0,58,16.0,46.0,1.0,4.0,3.0,13.0,128,246,50.0,163.0,87,493,2168,17.0,35.0,4.0,17.0,60.0,31,61,15.0,50.0,34.0,141,180,76,,12.0,24.0,34,18.0,52,12.0,6.0,12,9.0,13.0,122,11.0,18.0,1.0,23,87,10.0,120,30.0,150,39.0,18.0,21.0,23.0,7.0,12.0,36.0,4.0,11.0,3.0,59.0,3.0,16.0,48,110,3.0,17.0,104,11.0,46.0,7.0,22.0,,,12.0,1.0,9.0,22.0,15.0,,,141,607,16.0,0.703125,0.7377049180327869,0.3067484662576687,0.23529411764705882,0.3,0.30864197530864196,0.5203252032520326,0.4857142857142857,0.5081967213114754,0.4963325183374083,0.4423076923076923,0.481981981981982,0.540929203539823,0.5087719298245614,0.5348837209302325,0.39853300733496333,0.0975609756097561,0.13445378151260504,0.11594202898550725,21.698513800424628,0.3898305084745763,0.17543859649122806,0.01818181818181818,0.10807453416149068,0.028892455858747994,0.0954356846473029,0.03254437869822485,0.10516252390057361,0.030176899063475548,0.027624309392265192,0.03305785123966942,0.025,0.024793388429752067,0.052083333333333336,0.08181818181818182,0.10507246376811594,0.12944983818770225,0.0903954802259887,0.109375,0.6818181818181818,0.29095354523227385,0.6554621848739496,0.7572815533980582,0.6923076923076923,0.1687041564792176,0.42028985507246375,0.47540983606557374,0.6551724137931034,0.14180929095354522,0.3620689655172414,0.3620689655172414,0.8095238095238095,0.11246943765281174,0.34782608695652173,0.34782608695652173,0.38461538461538464,0.5,0.4,0.07692307692307693,0.25,0.3063063063063063,0.6764705882352942,0.11711711711711711,0.23076923076923078,0.6894865525672371,0.5033497549019608,0.5041905405405405,0.5053627272727274,0.10561797752808989,0.16370106761565836,0.12170385395537525,0.28600405679513186,6.692276422764226,25.40306748466257,0.2939467312348668,34.0,117.0,3.0,13.0,12.0,37.0,14.0,150.0,1.0,116.0,34.0,6.0,1.0,5.0,1.0,1.0,1.0,0.0297029702970297,1.0,0.2860635696821516,0.2905982905982906,0.2905982905982906,1.0,1.0,0.25,0.23076923076923078,1.0,0.3333333333333333,0.32432432432432434,0.29310344827586204,0.006097560975609756,,,,,,,,True,
1747,1610612749,Rafer Alston,Rafer Alston,1747,MIL,15109.0,252,-2,463,460,88,97,53,923,11.0,22,1.0,3.0,2.0,3.0,2.0,7,5.0,21,5.0,11.0,,,3.0,3.0,18,50,11.0,21.0,4,73,474,1.0,5.0,,1.0,2.0,4,10,4.0,6.0,4.0,24,8,28,,2.0,4.0,36,27.0,63,18.0,9.0,9,6.0,21.0,153,,3.0,,9,18,,27,3.0,30,15.0,9.0,6.0,12.0,1.0,8.0,9.0,4.0,4.0,2.0,21.0,2.0,5.0,9,20,,,4,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,24,88,3.0,0.2222222222222222,0.23529411764705882,0.5238095238095238,,0.6666666666666666,0.5238095238095238,0.36,0.2,0.4,0.4859154929577465,0.16666666666666666,0.625,0.5,0.16666666666666666,0.6666666666666666,0.29577464788732394,0.08,0.13636363636363635,0.14285714285714285,17.938931297709924,0.5714285714285714,,,0.0989010989010989,0.018867924528301886,0.1836734693877551,,0.11688311688311688,0.013392857142857142,0.041666666666666664,0.017857142857142856,,,,0.09615384615384616,0.125,0.08108108108108109,0.19444444444444445,0.15384615384615385,,0.30985915492957744,0.5,0.5789473684210527,0.18181818181818182,0.09859154929577464,0.2857142857142857,0.3333333333333333,0.5,0.29577464788732394,0.23809523809523808,0.23809523809523808,0.2,0.15492957746478872,0.45454545454545453,0.45454545454545453,0.5,0.3333333333333333,,,,0.1875,0.6666666666666666,0.1875,1.0,0.6056338028169014,0.522380985915493,0.491125,0.5155593749999999,0.013888888888888888,0.0196078431372549,0.0273972602739726,0.3287671232876712,9.558,24.395238095238092,0.1900647948164147,6.0,10.0,,1.0,1.0,3.0,,33.0,,10.0,6.0,1.0,,,,,1.0,0.02631578947368421,1.0,0.14084507042253522,0.6,0.6,1.0,,0.16666666666666666,,,0.1875,0.3333333333333333,0.6,,,,,,,,,True,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,127172.0,2120,71,4008,3986,1033,1096,446,7994,107.0,190,17.0,32.0,30.0,53.0,93.0,204,13.0,38,,,,,,,213,432,1.0,1.0,105,534,4309,24.0,45.0,,,56.0,49,99,,,42.0,140,238,188,,20.0,39.0,173,67.0,240,51.0,16.0,49,50.0,74.0,547,31.0,60.0,,74,228,44.0,346,91.0,437,37.0,18.0,19.0,39.0,12.0,22.0,46.0,3.0,17.0,6.0,85.0,8.0,18.0,61,124,12.0,18.0,159,13.0,67.0,20.0,11.0,,,7.0,,4.0,11.0,6.0,3.0,5.0,140,1033,18.0,0.5586854460093896,0.5862068965517241,1.0,,,1.0,0.4930555555555556,0.5333333333333333,0.494949494949495,0.4953810623556582,0.5333333333333333,0.494949494949495,0.5266272189349113,0.5714285714285714,0.5426356589147286,0.0023094688221709007,0.09027777777777778,0.1,0.09313725490196079,13.072329130723292,0.4588235294117647,0.3384615384615385,,0.14634146341463414,0.045317220543806644,0.17370892018779344,0.06237424547283702,0.15221774193548387,0.049972542559033495,0.0547945205479452,0.029239766081871343,0.05605381165919283,0.062162162162162166,0.06299212598425197,0.10227272727272728,0.1843687374749499,0.1470113085621971,0.16181229773462782,0.20512820512820512,0.5454545454545454,0.4387990762124711,0.5631578947368421,0.6257309941520468,0.5981308411214953,0.47113163972286376,0.45588235294117646,0.5027027027027027,0.4838709677419355,0.08775981524249422,0.34210526315789475,0.35135135135135137,0.7692307692307693,,,,0.7111111111111111,0.53125,0.29411764705882354,,,0.5353535353535354,0.5660377358490566,,,0.44110854503464203,0.4550802540415705,0.493346875,0.4517333333333334,0.1375770020533881,0.13786008230452676,0.10486891385767791,0.26217228464419473,5.70763888888889,27.4,0.25773453093812376,1.0,1.0,,,,,8.0,3.0,,1.0,1.0,12.0,,,,,1.0,0.06666666666666667,,0.0023094688221709007,1.0,1.0,1.0,,,,,,,1.0,,0.02631578947368421,,,,,,,True,
951,1610612749,Ray Allen,Ray Allen,951,MIL,151542.0,2526,49,4752,4740,1170,1237,549,9492,107.0,197,14.0,31.0,30.0,46.0,96.0,217,98.0,206,61.0,138.0,9.0,16.0,17.0,33.0,301,620,229.0,528.0,214,1503,5081,35.0,69.0,22.0,52.0,152.0,68,127,58.0,133.0,107.0,417,270,332,156.0,28.0,51.0,197,74.0,271,51.0,23.0,90,47.0,60.0,616,14.0,67.0,,60,168,3.0,231,81.0,312,88.0,52.0,36.0,92.0,21.0,56.0,67.0,16.0,36.0,,159.0,8.0,30.0,72,157,5.0,23.0,245,14.0,75.0,45.0,17.0,1.0,1.0,9.0,4.0,4.0,18.0,9.0,,,417,1170,13.0,0.4485049833887043,0.47038327526132406,0.4337121212121212,0.4230769230769231,0.43609022556390975,0.441233140655106,0.4854838709677419,0.5072463768115942,0.5354330708661418,0.561411149825784,0.5619834710743802,0.5961538461538461,0.5959394904458599,0.59375,0.6561514195583596,0.45993031358885017,0.08225806451612903,0.15228426395939088,0.06451612903225806,26.25719057339024,0.5786163522012578,0.019867549668874173,,0.09037116729424421,0.043225806451612905,0.11834319526627218,0.022082018927444796,0.09636517328825021,0.03708791208791209,0.055944055944055944,0.03418803418803419,0.04291044776119403,0.02631578947368421,0.011235955056179775,0.0946969696969697,0.07537688442211055,0.0994550408719346,0.12295081967213115,0.10638297872340426,0.5,0.171602787456446,0.5431472081218274,0.6407185628742516,0.35514018691588783,0.18902439024390244,0.4423963133640553,0.4729064039408867,0.3020833333333333,0.1794425087108014,0.47572815533980584,0.49246231155778897,0.6938775510204082,0.12020905923344948,0.4420289855072464,0.44525547445255476,0.256198347107438,0.45161290322580644,0.07142857142857142,0.1322314049586777,0.5625,0.17692307692307693,0.6521739130434783,0.12692307692307692,0.5151515151515151,0.6315331010452961,0.49593453744493393,0.5018288888888889,0.47440239043824706,0.06606110652353427,0.11013215859030837,0.10113107119095142,0.2774451097804391,9.236129032258066,25.976515151515162,0.24621212121212122,168.0,390.0,13.0,36.0,41.0,100.0,16.0,531.0,9.0,381.0,168.0,25.0,1.0,10.0,5.0,1.0,0.7729257641921398,0.04621072088724584,0.8524590163934426,0.3397212543554007,0.4307692307692308,0.43523316062176165,0.7440476190476191,0.6666666666666666,0.2975206611570248,0.3611111111111111,0.9230769230769231,0.38461538461538464,0.41,0.4409448818897638,0.009433962264150943,0.03398058252427184,5.0,3.0,0.00946969696969697,0.007246376811594203,0.010256410256410256,,True,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,35887.0,598,27,1115,1109,287,339,137,2224,47.0,74,11.0,19.0,11.0,18.0,14.0,47,21.0,59,14.0,35.0,2.0,4.0,3.0,5.0,82,180,32.0,81.0,38,298,1190,15.0,28.0,5.0,9.0,50.0,15,40,7.0,13.0,19.0,70,96,68,3.0,20.0,16.0,27,9.0,36,6.0,3.0,11,7.0,9.0,81,14.0,23.0,1.0,13,41,3.0,57,38.0,95,22.0,17.0,5.0,10.0,4.0,7.0,14.0,1.0,3.0,2.0,24.0,1.0,7.0,17,40,2.0,5.0,47,4.0,21.0,4.0,3.0,,,3.0,,,3.0,2.0,1.0,,70,287,1.0,0.5853658536585366,0.6666666666666666,0.3950617283950617,0.5555555555555556,0.5384615384615384,0.3950617283950617,0.45555555555555555,0.5357142857142857,0.375,0.49808429118773945,0.6081081081081081,0.4811320754716981,0.526595744680851,0.6097560975609756,0.5555555555555556,0.3103448275862069,0.08888888888888889,0.14864864864864866,0.0851063829787234,23.868954758190327,0.4166666666666667,0.07317073170731707,0.03225806451612903,0.09624413145539906,0.06628242074927954,0.1015625,0.08333333333333333,0.09747292418772563,0.07184466019417475,0.07079646017699115,0.0546875,0.07547169811320754,0.08035714285714286,0.08928571428571429,0.1171875,0.08888888888888889,0.08588957055214724,0.12643678160919541,0.04878048780487805,0.6666666666666666,0.2835249042145594,0.6351351351351351,0.746031746031746,0.5319148936170213,0.18007662835249041,0.2978723404255319,0.32558139534883723,0.5,0.2260536398467433,0.3559322033898305,0.3620689655172414,0.7619047619047619,0.13409961685823754,0.4,0.4,0.5135135135135135,0.5789473684210527,0.18181818181818182,0.10810810810810811,0.5,0.33962264150943394,0.6111111111111112,0.09433962264150944,0.6,0.5938697318007663,0.49365785440613036,0.5366285714285713,0.4737990566037735,0.07553956834532374,0.1065989847715736,0.16778523489932887,0.2348993288590604,8.205555555555556,24.898765432098767,0.25739910313901343,18.0,46.0,3.0,5.0,4.0,8.0,5.0,93.0,,46.0,18.0,10.0,,1.0,,,0.96875,0.08064516129032258,0.9285714285714286,0.17624521072796934,0.391304347826087,0.391304347826087,1.0,0.5,0.13513513513513514,0.6,1.0,0.1509433962264151,0.5,0.391304347826087,,0.01694915254237288,,,,,,,True,
679,1610612749,Jason Caffey,Jason Caffey,679,MIL,9348.0,156,11,286,282,61,56,43,568,13.0,23,5.0,7.0,2.0,4.0,7.0,15,,3,,,,,,,20,41,,1.0,18,58,292,5.0,8.0,,,13.0,2,6,,1.0,9.0,13,22,18,,6.0,8.0,3,2.0,5,2.0,,2,1.0,,12,3.0,11.0,,4,11,1.0,16,14.0,30,2.0,1.0,1.0,5.0,1.0,3.0,5.0,,2.0,,10.0,,2.0,11,27,2.0,4.0,28,,11.0,3.0,4.0,,,3.0,,1.0,4.0,3.0,,,13,61,1.0,0.55,0.6470588235294118,,,,,0.4878048780487805,0.625,0.3333333333333333,0.47619047619047616,0.625,0.2857142857142857,0.5178571428571429,0.5416666666666666,0.5,0.023809523809523808,0.1951219512195122,0.21739130434782608,0.2,19.24198250728863,0.5,0.1,,0.088,0.11,0.12121212121212122,0.0625,0.0949367088607595,0.0945945945945946,0.1724137931034483,0.047619047619047616,0.13793103448275862,0.05714285714285714,0.07692307692307693,0.06060606060606061,0.04878048780487805,0.13725490196078433,0.125,0.1111111111111111,0.75,0.5476190476190477,0.5652173913043478,0.7222222222222222,0.5384615384615384,0.35714285714285715,0.4666666666666667,0.5833333333333334,0.5714285714285714,0.07142857142857142,,,,,,,0.875,0.7142857142857143,0.2,,,0.5714285714285714,0.5,,,0.5714285714285714,0.49577738095238094,0.5545857142857143,0.49672142857142854,0.20754716981132076,0.21153846153846154,0.22413793103448276,0.22413793103448276,4.804878048780488,25.8,0.21328671328671328,,1.0,,,,1.0,3.0,,,1.0,,2.0,,,,,,0.14285714285714285,,0.023809523809523808,,,,,,,,0.14285714285714285,,,,,,,,,,,True,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,62045.0,1034,-25,1875,1903,505,599,235,3778,34.0,71,19.0,40.0,8.0,17.0,23.0,45,5.0,7,,,,,,,62,123,,,19,143,2032,23.0,46.0,,,52.0,16,29,,,12.0,44,76,48,,34.0,11.0,13,8.0,21,4.0,4.0,6,1.0,6.0,50,23.0,72.0,,31,156,16.0,203,95.0,298,23.0,19.0,4.0,21.0,2.0,10.0,16.0,3.0,11.0,,37.0,11.0,6.0,82,143,20.0,7.0,39,3.0,15.0,6.0,52.0,,,37.0,1.0,14.0,52.0,24.0,1.0,6.0,44,505,19.0,0.6129032258064516,0.8444444444444444,,,,,0.5040650406504065,0.5,0.5517241379310345,0.5040650406504065,0.5,0.5517241379310345,0.5070921985815603,0.5098039215686274,0.5641025641025641,,0.08943089430894309,0.09859154929577464,0.08888888888888889,8.259860788863108,0.5675675675675675,0.27586206896551724,,0.21458046767537828,0.11822660098522167,0.14285714285714285,0.08646616541353383,0.19809322033898305,0.10857142857142857,0.1746987951807229,0.1038961038961039,0.08962264150943396,0.055865921787709494,0.14942528735632185,0.20276497695852536,0.2237442922374429,0.21649484536082475,0.14,0.14925373134328357,0.46153846153846156,0.5772357723577236,0.4788732394366197,0.53125,0.4411764705882353,0.36585365853658536,0.5111111111111111,0.5609756097560976,0.782608695652174,0.056910569105691054,0.7142857142857143,0.7142857142857143,1.0,,,,0.8695652173913043,0.475,0.10526315789473684,,,0.5862068965517241,0.47058823529411764,,,0.5772357723577236,0.47277642276422766,0.5292511111111111,0.45712068965517244,0.1111111111111111,0.1111111111111111,0.36363636363636365,0.3076923076923077,4.3951219512195125,,0.2693333333333333,,,,,,,6.0,,,,,13.0,,,,2.0,,0.26,,,,,,,,,,,,,,,,,,,,1.0,True,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,104053.0,1734,64,3316,3300,853,875,368,6616,40.0,71,5.0,8.0,12.0,21.0,90.0,180,164.0,351,14.0,33.0,3.0,8.0,,8.0,294,602,49.0,137.0,173,908,3537,35.0,69.0,6.0,16.0,103.0,56,123,9.0,41.0,97.0,236,240,348,39.0,6.0,14.0,248,81.0,329,65.0,16.0,99,79.0,70.0,739,9.0,25.0,1.0,31,139,6.0,176,35.0,211,58.0,25.0,33.0,84.0,8.0,60.0,34.0,2.0,24.0,5.0,118.0,6.0,23.0,42,143,7.0,12.0,198,9.0,55.0,44.0,7.0,3.0,3.0,3.0,2.0,2.0,10.0,6.0,,1.0,236,853,27.0,0.40816326530612246,0.41237113402061853,0.35766423357664234,0.375,0.21951219512195122,0.35766423357664234,0.4883720930232558,0.5072463768115942,0.45528455284552843,0.4972936400541272,0.5176470588235295,0.42378048780487804,0.5440289505428226,0.5483870967741935,0.5391705069124424,0.18538565629228687,0.023255813953488372,0.07042253521126761,0.03888888888888889,25.287356321839084,0.711864406779661,0.05405405405405406,0.013333333333333334,0.10684089162182936,0.02281021897810219,0.08781869688385269,0.021739130434782608,0.10278113663845223,0.022516556291390728,0.04827586206896552,0.01485148514851485,0.012437810945273632,0.02531645569620253,0.01020408163265306,0.09217877094972067,0.11217183770883055,0.11259541984732824,0.08015267175572519,0.10989010989010989,0.6,0.09607577807848444,0.5633802816901409,0.6060606060606061,0.225,0.2435723951285521,0.5,0.5202312138728323,0.28888888888888886,0.4749661705006766,0.4672364672364672,0.4699140401146132,0.5182926829268293,0.044654939106901215,0.42424242424242425,0.4375,0.09411764705882353,0.625,0.6,0.09411764705882353,0.375,0.12804878048780488,0.5714285714285714,0.04878048780487805,,0.2814614343707713,0.4450150202976995,0.4404730158730159,0.43979176829268285,0.07133757961783439,0.08487654320987655,0.11343612334801761,0.2599118942731278,13.338205980066444,25.090510948905113,0.2572376357056695,35.0,104.0,3.0,8.0,9.0,33.0,15.0,108.0,,104.0,35.0,6.0,1.0,9.0,1.0,,0.7346938775510204,0.016042780748663103,0.9285714285714286,0.14073071718538566,0.33653846153846156,0.33980582524271846,0.6571428571428571,1.0,0.09411764705882353,0.375,0.6666666666666666,0.20121951219512196,0.2727272727272727,0.33653846153846156,0.0072992700729927005,0.005698005698005698,2.0,1.0,0.014598540145985401,0.030303030303030304,0.009615384615384616,,True,
21,1610612749,Greg Anthony,Greg Anthony,21,MIL,11338.0,189,-8,334,333,84,95,43,667,4.0,5,,,2.0,2.0,8.0,10,6.0,19,1.0,9.0,1.0,2.0,,2.0,18,34,5.0,28.0,6,57,373,1.0,2.0,1.0,2.0,5.0,4,7,,6.0,5.0,13,18,18,,,3.0,15,8.0,23,4.0,4.0,6,5.0,4.0,54,,,,2,9,1.0,12,,12,6.0,2.0,4.0,11.0,6.0,9.0,7.0,,2.0,,18.0,,2.0,10,18,,1.0,9,1.0,4.0,1.0,,,,,,,,,,,13,84,1.0,0.5,0.5,0.17857142857142858,0.5,,0.17857142857142858,0.5294117647058824,0.5,0.5714285714285714,0.4112903225806452,0.625,0.3076923076923077,0.4318181818181818,0.625,0.40625,0.45161290322580644,0.08823529411764706,0.2,,21.875,0.6111111111111112,0.16666666666666666,,0.06870229007633588,,0.06666666666666667,,0.06832298136645963,,,,,,,0.04878048780487805,0.08571428571428572,0.07272727272727272,0.10526315789473684,,,0.08064516129032258,0.8,1.0,0.5,0.16129032258064516,0.8,0.8,0.5,0.3064516129032258,0.3157894736842105,0.35294117647058826,0.5,0.14516129032258066,0.1111111111111111,0.1111111111111111,,,,0.5,0.5,0.15384615384615385,1.0,0.15384615384615385,,0.532258064516129,0.4665798387096774,0.5044,0.44858846153846155,0.06153846153846154,0.10810810810810811,0.08771929824561403,0.22807017543859648,13.508823529411764,24.53214285714285,0.25149700598802394,4.0,19.0,,,,4.0,,15.0,,19.0,4.0,,,,,,1.0,,1.0,0.3064516129032258,0.21052631578947367,0.21052631578947367,1.0,1.0,,,,0.3076923076923077,,0.21052631578947367,,0.10526315789473684,,,,,,,True,
