EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,LiveBallTurnovers,BadPassTurnovers,Travels,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,FTOffRebounds,BlockedShortMidRange,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SelfOReb,LostBallTurnovers,Offensive Fouls,SelfORebPct,PenaltyArc3FGM,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,Defensive 3 Seconds Violations,on,FTDefRebounds,3SecondViolations,DefFTReboundPct,OffCorner3ReboundPct,DefensiveGoaltends,OffensiveGoaltends,SecondChanceCorner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,BlockedCorner3,ThreePtShootingFoulsDrawnPct
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,2717.0,45,-23,79,81,11,24,10,160,2.0,4.0,4.0,11.0,6,15,4.0,16,102,1.0,1.0,4.0,4.0,12.0,3.0,3.0,3,1.0,1.0,2.0,7,4.0,2.0,1.0,1.0,1.0,4.0,11,2.0,1.0,1.0,0.4,0.4,0.47058823529411764,0.6666666666666666,20.0,0.08333333333333333,0.06666666666666667,0.1,0.18181818181818182,0.26666666666666666,0.5,0.5,1.0,0.7333333333333333,0.36363636363636365,0.36363636363636365,1.0,0.3724466666666667,0.4104,0.3813,0.25,15.28,0.13924050632911392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,8463.0,141,-26,256,260,74,96,37,516,5.0,9.0,8.0,20.0,22,44,14.0,58,301,4.0,14.0,7.0,23.0,36.0,10.0,13.0,20,2.0,2.0,10.0,18,20.0,3.0,2.0,2.0,2.0,23.0,74,3.0,0.8181818181818182,0.8571428571428571,0.5,0.5,0.5471698113207547,0.6388888888888888,18.64406779661017,0.10869565217391304,0.1092436974789916,,0.1724137931034483,0.20454545454545456,0.5555555555555556,0.625,0.8,0.45454545454545453,0.4,0.4,1.0,0.45875227272727287,0.54165,0.47712857142857146,0.39655172413793105,10.084090909090909,0.2890625,9.0,15.0,1.0,3.0,4.0,6.0,2.0,3.0,7.0,8.0,8.0,2.0,3.0,6.0,2.0,8.0,2.0,5.0,1.0,18.0,1.0,6.0,3.0,7.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,8.0,0.5,0.5714285714285714,0.5,0.5714285714285714,0.5833333333333334,0.06818181818181818,0.13333333333333333,0.1111111111111111,0.06315789473684211,0.1111111111111111,0.05555555555555555,0.061946902654867256,0.16666666666666666,0.034482758620689655,0.023809523809523808,0.06666666666666667,0.125,0.1111111111111111,0.1111111111111111,0.3409090909090909,0.6,0.6923076923076923,0.6666666666666666,0.75,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.3409090909090909,0.16,0.16,0.1206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1742,1610612760,Shammond Williams,Shammond Williams,1742,SEA,2482.0,41,8,80,80,21,26,11,160,,,2.0,5.0,2,5,4.0,14,80,,,2.0,2.0,,5.0,6.0,6,2.0,4.0,,2,4.0,,,,,2.0,21,1.0,,,0.4,0.45454545454545453,0.5384615384615384,0.5,18.88888888888889,0.1724137931034483,0.15384615384615385,0.25,0.16666666666666666,,,,,0.45454545454545453,0.4,0.4,,0.49563636363636365,,0.55065,0.14285714285714285,18.96,0.2625,,,,,,,,,,,4.0,,,10.0,,10.0,,4.0,2.0,20.0,,,1.0,,,,,1.0,1.0,2.0,,,2.0,,,,,,,,,,0.1,,,,,,,0.13333333333333333,,0.25,,,,,,,,,0.5454545454545454,0.15384615384615385,0.2857142857142857,,2.0,2.0,4.0,1.0,2.0,6.0,1.0,6.0,4.0,2.0,4.0,2.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5,0.18181818181818182,0.36363636363636365,0.5,0.5,1.0,1.0,0.5,24.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,1821.0,30,3,51,53,6,25,11,104,2.0,4.0,,,3,5,2.0,8,57,2.0,,,,6.0,2.0,2.0,7,,,2.0,5,4.0,1.0,2.0,1.0,2.0,,6,1.0,1.0,1.0,0.6,0.6,0.5714285714285714,,11.11111111111111,0.09523809523809523,0.07142857142857142,,0.14285714285714285,0.8,0.5,0.5,1.0,,,,,0.46966,0.58535,,,7.540000000000001,0.11764705882352941,1.0,1.0,1.0,1.0,,,1.0,2.0,4.0,,,,,,,,,,,,,4.0,,5.0,,,,,,,2.0,,1.0,0.5,,0.5,,0.5,,,,0.16,,,0.16,,0.2222222222222222,0.15384615384615385,,0.125,,,0.2,1.0,1.0,1.0,0.5,1.0,,,0.2,0.16666666666666666,0.16666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,5949.0,99,-22,179,183,61,77,27,362,5.0,9.0,9.0,16.0,23,40,5.0,60,214,4.0,8.0,4.0,18.0,16.0,6.0,8.0,12,5.0,7.0,3.0,5,7.0,,,,,18.0,61,,0.34782608695652173,0.36363636363636365,0.575,0.5729166666666666,0.5882352941176471,0.75,27.751196172248807,0.08955223880597014,0.09411764705882353,,0.09523809523809523,0.1875,0.5555555555555556,0.625,0.2,0.3333333333333333,0.5625,0.5625,0.3333333333333333,0.4635542553191489,0.4576,0.43165555555555557,0.3,9.114999999999998,0.3407821229050279,9.0,15.0,1.0,2.0,3.0,4.0,1.0,,2.0,7.0,30.0,2.0,2.0,19.0,2.0,21.0,2.0,7.0,3.0,44.0,1.0,3.0,2.0,4.0,7.0,6.0,1.0,2.0,,2.0,,1.0,4.0,0.25,0.875,0.25,0.7,0.25,0.05,0.06666666666666667,0.1111111111111111,0.041666666666666664,0.1111111111111111,0.08333333333333333,0.047619047619047616,0.08695652173913043,,0.03571428571428571,0.09090909090909091,0.14285714285714285,0.07692307692307693,0.2,0.3125,0.6,0.6428571428571429,0.4444444444444444,0.5,0.5,0.4,0.75,0.4791666666666667,0.0784313725490196,0.09302325581395349,0.03333333333333333,,3.0,8.0,2.0,3.0,8.0,2.0,9.0,8.0,3.0,9.0,2.0,,2.0,1.0,0.375,0.375,0.16666666666666666,0.2857142857142857,,0.16666666666666666,0.375,0.375,1.0,0.2,0.375,26.974999999999998,,,,,,,1.0,2.0,1.0,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,2837.0,47,-29,94,94,44,46,15,188,1.0,4.0,5.0,7.0,8,16,1.0,20,124,1.0,8.0,,7.0,12.0,2.0,4.0,5,,2.0,,1,1.0,,1.0,1.0,1.0,7.0,44,1.0,0.75,0.75,0.5,0.5,0.5,0.3181818181818182,19.626168224299064,0.07142857142857142,0.11428571428571428,,,0.21052631578947367,0.25,0.25,,0.3684210526315789,0.7142857142857143,0.8333333333333334,0.8,0.4318763157894737,0.4067,0.42999545454545457,0.35,11.03125,0.46808510638297873,2.0,5.0,,,1.0,3.0,1.0,,2.0,2.0,4.0,,2.0,1.0,,1.0,,1.0,,2.0,,1.0,2.0,1.0,2.0,2.0,,,,,,,,1.0,0.25,1.0,0.3181818181818182,1.0,0.125,0.2,,0.02702702702702703,0.2857142857142857,,0.022222222222222223,,,0.09090909090909091,,0.125,0.16666666666666666,1.0,0.2631578947368421,0.4,0.5,1.0,,,0.2727272727272727,0.3333333333333333,0.42105263157894735,,,0.1,,1.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,1.0,,2.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.15789473684210525,1.0,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2727272727272727,0.3333333333333333,25.666666666666668,,,,,,,1.0,,,0.125,1.0,1.0,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
699,1610612760,Brent Barry,Brent Barry,699,SEA,5413.0,90,-31,170,168,52,70,30,338,,1.0,2.0,6.0,7,16,8.0,28,209,4.0,6.0,2.0,9.0,12.0,9.0,9.0,9,3.0,5.0,3.0,5,9.0,1.0,2.0,1.0,2.0,9.0,52,2.0,0.8571428571428571,0.8571428571428571,0.4375,0.4,0.4827586206896552,0.4090909090909091,17.0,0.14754098360655737,0.11842105263157894,0.08333333333333333,0.1,0.04,,,,0.24,0.3333333333333333,0.3333333333333333,1.0,0.542934,0.5254916666666666,0.5417799999999999,0.32142857142857145,7.981250000000001,0.3058823529411765,5.0,9.0,2.0,2.0,1.0,4.0,3.0,2.0,8.0,2.0,2.0,,2.0,11.0,2.0,13.0,2.0,4.0,2.0,28.0,,,,,7.0,6.0,1.0,2.0,,,,,3.0,0.75,0.3333333333333333,0.5,0.35,0.5714285714285714,0.125,0.2222222222222222,,,,,,,,,,0.20689655172413793,,,0.36,0.5555555555555556,0.7142857142857143,0.8,0.3333333333333333,1.0,0.4,0.25,0.72,0.10714285714285714,0.15789473684210525,0.2857142857142857,2.0,1.0,7.0,3.0,2.0,9.0,4.0,6.0,7.0,1.0,5.0,2.0,2.0,,1.0,0.2222222222222222,0.2222222222222222,0.36,0.4,0.08,0.28,0.14285714285714285,0.14285714285714285,1.0,0.3,0.14285714285714285,25.111111111111114,,,,,,1.0,,,,,1.0,1.0,1.0,0.25,,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,0.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2071,1610612760,Olumide Oyedeji,Olumide Oyedeji,2071,SEA,1640.0,27,18,50,51,19,26,4,101,1.0,1.0,,,4,6,1.0,9,43,1.0,2.0,1.0,5.0,4.0,5.0,7.0,9,1.0,1.0,,2,2.0,,,,,5.0,19,,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6428571428571429,0.8333333333333334,14.545454545454545,0.2777777777777778,0.28,,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,0.5815166666666667,0.6643,0.6053,0.5555555555555556,1.0833333333333333,0.38,3.0,5.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,2.0,2.0,,,,,,,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.4,,0.15384615384615385,0.2857142857142857,,0.11764705882352941,0.3333333333333333,,0.125,,0.25,0.16666666666666666,1.0,0.8333333333333334,0.6,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.8333333333333334,0.14285714285714285,0.14285714285714285,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,2609.0,43,-9,75,80,19,24,7,155,,1.0,1.0,2.0,3,5,2.0,14,90,,,2.0,5.0,4.0,,1.0,2,1.0,7.0,2.0,3,2.0,1.0,,,,5.0,19,,0.6666666666666666,0.6666666666666666,0.6,0.75,0.7777777777777778,1.25,19.27710843373494,,0.029411764705882353,,,0.125,,,,0.25,0.5,1.0,,0.5009875,0.5994,0.52455,0.35714285714285715,9.040000000000001,0.25333333333333335,2.0,2.0,,,,,,,3.0,,2.0,,1.0,7.0,2.0,9.0,2.0,3.0,2.0,20.0,,1.0,1.0,1.0,,,,1.0,,3.0,,,,,,1.5,1.5,1.5,0.2,,,0.041666666666666664,0.1111111111111111,,0.034482758620689655,,0.1,,,,0.2,,0.25,1.0,1.0,1.0,,,,,0.625,,,0.21428571428571427,,2.0,3.0,1.0,2.0,3.0,1.0,6.0,3.0,2.0,2.0,6.0,3.0,,1.0,0.6666666666666666,0.6666666666666666,0.375,0.8571428571428571,,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,24.96666666666667,,,,,,,,3.0,,,1.0,1.0,,1.0,0.5,1.0,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,1964.0,33,-6,62,64,26,22,5,126,,2.0,2.0,3.0,3,6,,12,72,1.0,3.0,,4.0,4.0,3.0,3.0,3,1.0,2.0,3.0,4,,,1.0,1.0,1.0,4.0,26,,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,0.6666666666666666,15.15151515151515,0.16666666666666666,0.13043478260869565,0.42857142857142855,,0.25,,,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.47548124999999997,0.47885,0.3737,0.3333333333333333,12.783333333333333,0.41935483870967744,1.0,1.0,,,,,,,3.0,2.0,2.0,,,1.0,2.0,3.0,1.0,,1.0,8.0,,,,,3.0,2.0,1.0,1.0,,,1.0,,,,0.6666666666666666,0.75,0.6666666666666666,0.75,,,,,,,,,,,,,,,0.125,1.0,1.0,1.0,,,,,0.375,,,0.25,,2.0,2.0,,2.0,2.0,,6.0,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,0.25,0.5,,0.25,1.0,1.0,1.0,,1.0,25.35,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,
