EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,BlockedAtRim,SecondChanceAtRimAccuracy,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,AtRimPctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,HeaveMakes,HeaveAttempts,LongMidRangePctBlocked,Clear Path Fouls,Technical Free Throw Trips,OffensiveGoaltends,OffCorner3ReboundPct,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
2369,1610612741,Norman Richardson,Norman Richardson,2369,CHI,3186.0,53,-17,100,99,16,12,10,199,3.0,7,2.0,,1.0,,,1,3,3.0,6.0,,,,,1.0,1.0,,,,,4,10,4.0,7.0,2,22,111,,3,,,,,,2,,,,,6,2.0,12.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,,3,,3,2.0,5,1.0,,,,2.0,1.0,2.0,1.0,,,,3.0,1.0,,1,4,,,5,1.0,3,,,,,,,16,,0.75,0.75,1.0,0.5714285714285714,,,0.5714285714285714,0.4,,,0.5882352941176471,,,0.5789473684210527,,,0.4117647058823529,0.1,,19.469026548672566,0.6666666666666666,,0.07692307692307693,0.023809523809523808,,0.16666666666666666,0.057692307692307696,0.041666666666666664,,,0.045454545454545456,,0.07692307692307693,0.1111111111111111,0.058823529411764705,,,0.125,,0.4117647058823529,0.42857142857142855,0.5,1.0,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,,0.35294117647058826,0.5,0.5,1.0,0.058823529411764705,1.0,1.0,1.0,0.6666666666666666,,,,,,,0.5,,,,,,0.8235294117647058,1.0,0.5477588235294117,0.3843666666666667,0.34845,0.15789473684210525,0.25,,,6.11,23.957142857142856,0.16,,,,,,,,,,,0.14285714285714285,,,,,,,,,0.3333333333333333,True,,,,,,
891,1610612741,Charles Oakley,Charles Oakley,891,CHI,26294.0,438,-113,802,798,120,179,97,1600,,2,2.0,,1.0,,4.0,31,73,,,,,,,,1.0,,,,,31,79,,1.0,6,68,857,2.0,6,,,2.0,6.0,2.0,8,,,2.0,6.0,58,4.0,,,,1.0,,2.0,37.0,4.0,41.0,3.0,1.0,19.0,4.0,14.0,86.0,5.0,18.0,15.0,59,8.0,82,25.0,107,2.0,15.0,9.0,6.0,21.0,7.0,19.0,12.0,2.0,2.0,,33.0,4.0,3.0,24,45,4.0,2.0,8,,2,2.0,4.0,2.0,4.0,4.0,6.0,120,2.0,0.9354838709677419,0.9354838709677419,,,,,,0.3924050632911392,0.3333333333333333,0.25,0.3875,0.3333333333333333,0.25,0.40476190476190477,0.42857142857142855,0.3333333333333333,0.0125,0.02531645569620253,,12.758996728462378,0.6363636363636364,0.25806451612903225,0.20205479452054795,0.05187319884726225,0.1724137931034483,0.07936507936507936,0.19525065963060687,0.05609756097560976,0.022727272727272728,0.028985507246376812,0.07368421052631578,0.10638297872340426,0.1643835616438356,0.20253164556962025,0.22142857142857142,0.15384615384615385,0.22727272727272727,0.0425531914893617,1.0,0.025,,,,0.05,,,,0.9125,0.4246575342465753,0.43661971830985913,0.9354838709677419,,,,,0.0125,,,,0.3333333333333333,,,,,,,0.125,,,,,,0.0375,,0.40265312499999995,0.42796,0.39525000000000005,0.024390243902439025,0.024691358024691357,0.08823529411764706,0.08823529411764706,17.848101265822784,25.1,0.14962593516209477,,2.0,,2.0,,,,,,5.0,,0.1,,,,0.0273972602739726,,,1.0,,True,,,,,,
2062,1610612741,A.J. Guyton,A.J. Guyton,2062,CHI,18312.0,305,-28,558,565,172,170,68,1123,9.0,14,2.0,1.0,2.0,3.0,12.0,9,40,4.0,16.0,,2.0,,6.0,21.0,55.0,3.0,7.0,5.0,16.0,21,66,25.0,71.0,10,127,585,1.0,3,3.0,9.0,2.0,13.0,1.0,14,5.0,22.0,6.0,23.0,14,28.0,57.0,18.0,2.0,53.0,21.0,,34.0,7.0,41.0,7.0,,14.0,2.0,18.0,89.0,1.0,3.0,2.0,11,1.0,14,4.0,18,2.0,4.0,2.0,2.0,11.0,,8.0,3.0,1.0,3.0,,14.0,1.0,,5,12,,1.0,10,,4,1.0,4.0,,4.0,2.0,23.0,172,4.0,0.3333333333333333,0.35,0.76,0.352112676056338,0.3333333333333333,0.22727272727272727,0.36231884057971014,0.3181818181818182,0.3333333333333333,0.07142857142857142,0.42700729927007297,0.4583333333333333,0.2361111111111111,0.4471830985915493,0.5,0.2948717948717949,0.5182481751824818,,,24.413145539906104,0.7857142857142857,0.05263157894736842,0.055,0.015151515151515152,0.043478260869565216,0.012345679012345678,0.052845528455284556,0.014336917562724014,0.018867924528301886,0.03389830508474576,,0.015625,0.06779661016949153,0.08888888888888889,0.03125,0.05714285714285714,,0.023255813953488372,0.5,0.10218978102189781,0.6428571428571429,0.6428571428571429,0.2222222222222222,0.08759124087591241,0.25,0.25,,0.291970802919708,0.225,0.225,0.5555555555555556,0.11678832116788321,0.25,0.25,1.0,0.40145985401459855,0.38181818181818183,0.38181818181818183,0.7142857142857143,0.16666666666666666,0.16666666666666666,,,0.5833333333333334,0.42857142857142855,1.0,0.05555555555555555,0.5,0.16666666666666666,,0.4444444444444444,0.3125,0.6204379562043796,0.39622641509433965,0.4824041666666667,0.5378550000000001,0.48415937500000006,0.028368794326241134,0.05714285714285714,0.10236220472440945,0.18110236220472442,13.625757575757577,48.70281690140846,0.30824372759856633,1.0,1.0,0.5,,,,3.0,,,,,,,,2.0,,,,,,True,,,,,,
21,1610612741,Greg Anthony,Greg Anthony,21,CHI,12899.0,215,-48,409,405,116,129,44,814,7.0,10,,2.0,4.0,4.0,11.0,13,29,1.0,5.0,,,,1.0,4.0,13.0,,,2.0,5.0,24,50,5.0,18.0,7,70,435,2.0,3,,,,4.0,7.0,16,2.0,6.0,4.0,24.0,14,34.0,9.0,6.0,,13.0,4.0,1.0,37.0,2.0,39.0,2.0,,18.0,5.0,14.0,80.0,,2.0,4.0,11,2.0,17,2.0,19,,14.0,8.0,6.0,13.0,1.0,12.0,3.0,1.0,1.0,,16.0,,6.0,7,11,1.0,,13,1.0,4,3.0,,,,,24.0,116,2.0,0.2916666666666667,0.2916666666666667,0.6,0.2777777777777778,,0.3333333333333333,0.2777777777777778,0.48,0.6666666666666666,0.4375,0.4632352941176471,0.6666666666666666,0.45454545454545453,0.47297297297297297,0.6666666666666666,0.48,0.2647058823529412,0.02,0.09090909090909091,19.565217391304348,0.8125,0.1111111111111111,0.07746478873239436,0.012195121951219513,0.09523809523809523,,0.08152173913043478,0.010362694300518135,,0.02564102564102564,0.011764705882352941,,0.1,0.05128205128205128,0.07936507936507936,0.03225806451612903,0.2727272727272727,,,0.14705882352941177,0.7,0.7,0.14285714285714285,0.16176470588235295,0.36363636363636365,0.4,,0.4264705882352941,0.4482758620689655,0.4482758620689655,0.46153846153846156,0.07352941176470588,0.2,0.2,1.0,0.19117647058823528,0.3076923076923077,0.3076923076923077,0.5,,,,,,,,0.18181818181818182,0.5,0.045454545454545456,,0.22727272727272727,0.4,0.4117647058823529,0.3076923076923077,0.4615205882352941,0.40149999999999997,0.4399181818181818,0.056338028169014086,0.07547169811320754,0.05714285714285714,0.34285714285714286,12.802,24.827777777777776,0.28361858190709044,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1500,1610612741,Ron Mercer,Ron Mercer,1500,CHI,21918.0,365,-54,698,680,192,203,83,1378,16.0,33,6.0,2.0,7.0,3.0,14.0,38,119,,2.0,,,,1.0,6.0,17.0,2.0,3.0,3.0,8.0,57,166,6.0,19.0,23,155,688,4.0,18,2.0,3.0,,14.0,17.0,53,3.0,9.0,8.0,51.0,88,26.0,18.0,,2.0,17.0,6.0,6.0,31.0,5.0,36.0,5.0,,11.0,5.0,15.0,77.0,1.0,12.0,11.0,20,,31,13.0,44,7.0,7.0,5.0,2.0,10.0,3.0,4.0,6.0,2.0,6.0,,16.0,1.0,,4,17,2.0,,32,2.0,16,1.0,3.0,1.0,3.0,2.0,51.0,192,6.0,0.7719298245614035,0.7857142857142857,1.0,0.3157894736842105,0.6666666666666666,0.3333333333333333,0.3157894736842105,0.3433734939759036,0.2222222222222222,0.32075471698113206,0.3567567567567568,0.3333333333333333,0.3467741935483871,0.3875,0.3333333333333333,0.38636363636363635,0.10270270270270271,0.03614457831325301,0.07142857142857142,27.169811320754718,0.625,,0.08695652173913043,0.041379310344827586,0.13580246913580246,0.016666666666666666,0.09967845659163987,0.037142857142857144,0.05555555555555555,0.03571428571428571,0.037037037037037035,0.020833333333333332,0.07407407407407407,0.11290322580645161,0.07894736842105263,0.07407407407407407,0.25925925925925924,0.06363636363636363,0.6666666666666666,0.1783783783783784,0.48484848484848486,0.5517241379310345,0.75,0.07567567567567568,0.21428571428571427,0.23076923076923078,0.6666666666666666,0.6432432432432432,0.31932773109243695,0.3220338983050847,0.7894736842105263,0.010810810810810811,,,,0.0918918918918919,0.35294117647058826,0.35294117647058826,1.0,0.2857142857142857,,,,0.14285714285714285,0.6666666666666666,1.0,0.11290322580645161,0.2857142857142857,0.016129032258064516,,0.12903225806451613,0.375,0.2810810810810811,0.35294117647058826,0.43489270270270264,0.4649324999999999,0.3975766129032259,0.08040201005025126,0.08888888888888889,0.09032258064516129,0.32903225806451614,13.737951807228914,25.205263157894734,0.27507163323782235,2.0,1.0,0.3333333333333333,,,,1.0,,,,0.12121212121212122,,,,,0.008403361344537815,,,,,True,,,,,,
1563,1610612741,Kevin Ollie,Kevin Ollie,1563,CHI,27094.0,452,-86,827,815,194,187,97,1642,24.0,40,4.0,8.0,11.0,4.0,15.0,18,54,,,,,,,,,,,,,46,109,,,44,136,878,4.0,8,,,2.0,10.0,12.0,24,,,20.0,44.0,58,34.0,,,2.0,,,8.0,62.0,13.0,75.0,11.0,2.0,21.0,6.0,35.0,163.0,,7.0,7.0,32,,39,7.0,46,3.0,11.0,9.0,2.0,18.0,10.0,15.0,19.0,1.0,3.0,2.0,37.0,3.0,9.0,9,24,1.0,3.0,54,6.0,24,6.0,1.0,,1.0,,44.0,194,7.0,0.6304347826086957,0.6444444444444445,,,,,,0.42201834862385323,0.5,0.5,0.42201834862385323,0.5,0.5,0.5112781954887218,0.5555555555555556,0.6470588235294118,,0.07339449541284404,0.13333333333333333,18.065887353878853,0.4864864864864865,,0.10355987055016182,0.021538461538461538,0.08139534883720931,,0.09873417721518987,0.01876675603217158,0.024390243902439025,0.04225352112676056,0.011627906976744186,,0.05434782608695652,0.08450704225352113,0.14383561643835616,0.08333333333333333,0.07692307692307693,0.05660377358490566,,0.3669724770642202,0.6,0.6857142857142857,0.5833333333333334,0.13761467889908258,0.26666666666666666,0.3076923076923077,0.25,0.4954128440366973,0.3333333333333333,0.33962264150943394,0.7777777777777778,,,,,,,,,0.5,,,,,,,0.4583333333333333,0.7272727272727273,,,,,0.3669724770642202,,0.4534155963302751,0.5223571428571429,0.4617250000000001,0.1889763779527559,0.1889763779527559,0.07352941176470588,0.3235294117647059,10.30091743119266,,0.23458282950423218,3.0,1.0,0.75,,,,,,,1.0,0.125,,0.6666666666666666,,,0.018518518518518517,,,,,True,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,21393.0,357,-52,647,643,176,164,88,1290,41.0,68,18.0,7.0,15.0,14.0,37.0,6,16,,,,,,,,,,,,,61,121,,,64,186,699,15.0,22,,,12.0,42.0,11.0,25,,,23.0,45.0,66,56.0,,,24.0,,,17.0,26.0,3.0,29.0,3.0,,8.0,2.0,16.0,61.0,6.0,31.0,11.0,43,7.0,61,37.0,98,7.0,12.0,12.0,,10.0,1.0,6.0,7.0,3.0,4.0,2.0,17.0,1.0,2.0,25,44,6.0,1.0,87,5.0,38,8.0,14.0,4.0,14.0,9.0,45.0,176,3.0,0.5409836065573771,0.673469387755102,,,,,,0.5041322314049587,0.6818181818181818,0.44,0.5041322314049587,0.6818181818181818,0.44,0.5740740740740741,0.7241379310344828,0.5625,,0.14049586776859505,0.16216216216216217,23.74005305039788,0.5882352941176471,0.25,0.1853448275862069,0.11610486891385768,0.18032786885245902,0.11320754716981132,0.18430034129692832,0.115625,0.1625,0.07936507936507936,0.10483870967741936,0.11627906976744186,0.16901408450704225,0.21153846153846154,0.1834862385321101,0.1875,0.15384615384615385,0.16279069767441862,0.6428571428571429,0.5619834710743802,0.6029411764705882,0.7192982456140351,0.5609756097560976,0.30578512396694213,0.3783783783783784,0.45161290322580644,0.42857142857142855,0.1322314049586777,0.375,0.375,0.6666666666666666,,,,,,,,,0.8181818181818182,,,,,,,0.6,0.4666666666666667,,,,,0.5619834710743802,,0.4844446280991736,0.5679380952380952,0.4862080000000001,0.24675324675324675,0.24675324675324675,0.22580645161290322,0.24193548387096775,4.980991735537191,,0.27202472952086554,13.0,9.0,0.7222222222222222,,,,1.0,,,,0.16176470588235295,,0.07692307692307693,,,,,,,0.1,True,,,,,,
1897,1610612741,Metta World Peace,Metta World Peace,1897,CHI,9075.0,151,-24,295,290,79,77,34,585,7.0,14,2.0,,2.0,6.0,14.0,7,18,,,,,,,5.0,8.0,2.0,2.0,2.0,2.0,20,46,5.0,8.0,18,73,310,1.0,4,2.0,2.0,1.0,9.0,4.0,12,2.0,2.0,9.0,23.0,24,16.0,15.0,,,8.0,5.0,3.0,13.0,3.0,16.0,3.0,,7.0,1.0,5.0,35.0,1.0,8.0,3.0,5,1.0,9,10.0,19,1.0,12.0,7.0,5.0,3.0,,,6.0,1.0,3.0,2.0,9.0,1.0,2.0,7,22,2.0,2.0,35,1.0,14,4.0,7.0,1.0,7.0,5.0,23.0,79,4.0,0.6,0.6,1.0,0.625,1.0,1.0,0.625,0.43478260869565216,0.25,0.3333333333333333,0.5092592592592593,0.6666666666666666,0.5,0.5140845070422535,0.6428571428571429,0.5476190476190477,0.14814814814814814,0.06521739130434782,,23.88059701492537,0.3333333333333333,0.125,0.06756756756756757,0.07476635514018691,0.08823529411764706,0.03125,0.07407407407407407,0.06474820143884892,0.08823529411764706,0.047619047619047616,0.07692307692307693,0.03571428571428571,0.04,0.1111111111111111,0.06451612903225806,0.08333333333333333,0.1,0.04,0.7142857142857143,0.25925925925925924,0.5,0.6363636363636364,0.5714285714285714,0.25925925925925924,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.5714285714285714,,,,,0.14814814814814814,0.625,0.625,1.0,0.3333333333333333,,,,0.3333333333333333,1.0,1.0,0.14285714285714285,,,,0.14285714285714285,1.0,0.4074074074074074,0.625,0.4471801886792454,0.48033333333333345,0.39274642857142855,0.208955223880597,0.23728813559322035,0.1232876712328767,0.3150684931506849,9.841304347826084,26.825,0.2677966101694915,1.0,6.0,0.5,1.0,,,,1.0,,,0.21428571428571427,0.05,1.0,,,,,,,,True,,,,,,
147,1610612741,Jalen Rose,Jalen Rose,147,CHI,57594.0,960,-232,1814,1821,407,517,220,3635,31.0,58,3.0,6.0,15.0,55.0,112.0,101,210,7.0,22.0,,2.0,,3.0,20.0,52.0,2.0,3.0,1.0,9.0,187,380,27.0,74.0,92,547,2077,11.0,27,2.0,5.0,5.0,33.0,37.0,81,1.0,12.0,34.0,111.0,206,168.0,75.0,6.0,4.0,52.0,20.0,14.0,114.0,16.0,130.0,16.0,,66.0,14.0,34.0,276.0,,9.0,16.0,67,3.0,86,9.0,95,4.0,23.0,14.0,9.0,44.0,15.0,29.0,27.0,,15.0,1.0,71.0,3.0,17.0,29,75,3.0,10.0,108,8.0,37,16.0,10.0,4.0,10.0,8.0,111.0,407,15.0,0.5508021390374331,0.5567567567567567,0.9259259259259259,0.36486486486486486,0.4,0.08333333333333333,0.36486486486486486,0.4921052631578947,0.4074074074074074,0.4567901234567901,0.501101321585903,0.4375,0.41397849462365593,0.5410821643286573,0.4714285714285714,0.49107142857142855,0.16299559471365638,0.03684210526315789,0.05357142857142857,27.56286266924565,0.6197183098591549,0.05,0.09911242603550297,0.012328767123287671,0.10666666666666667,,0.10048426150121065,0.01061320754716981,0.017699115044247787,0.005319148936170213,0.012658227848101266,,0.057971014492753624,0.11834319526627218,0.11666666666666667,0.10576923076923077,0.10869565217391304,0.01809954751131222,0.8,0.1277533039647577,0.5344827586206896,0.5961538461538461,0.6129032258064516,0.24669603524229075,0.49107142857142855,0.5188679245283019,0.45454545454545453,0.46255506607929514,0.48095238095238096,0.4855769230769231,0.5841584158415841,0.048458149779735685,0.3181818181818182,0.3181818181818182,1.0,0.1145374449339207,0.38461538461538464,0.38461538461538464,0.9,0.09375,0.0625,,,0.09375,0.6666666666666666,1.0,0.16129032258064516,0.4,0.03225806451612903,,0.0967741935483871,0.1111111111111111,0.2907488986784141,0.38461538461538464,0.44922593818984546,0.43910357142857137,0.42858532608695654,0.07660455486542443,0.09046454767726161,0.0603290676416819,0.20292504570383912,12.905526315789473,25.02567567567568,0.22436604189636164,1.0,4.0,0.3333333333333333,,,,2.0,1.0,,,0.10344827586206896,,,,,0.009523809523809525,,10.0,,,False,,,,,,
1944,1610612741,Eddie Robinson,Eddie Robinson,1944,CHI,30587.0,510,-129,977,970,264,315,116,1947,29.0,42,6.0,6.0,8.0,23.0,53.0,27,84,1.0,1.0,,,,,1.0,2.0,,,1.0,2.0,79,179,2.0,3.0,29,193,1112,15.0,23,,,3.0,33.0,22.0,42,1.0,2.0,13.0,60.0,116,42.0,6.0,,14.0,2.0,1.0,9.0,26.0,2.0,28.0,1.0,1.0,12.0,2.0,12.0,58.0,3.0,15.0,12.0,27,2.0,41,18.0,59,5.0,14.0,13.0,1.0,16.0,3.0,10.0,10.0,3.0,6.0,,26.0,1.0,3.0,16,24,,1.0,39,3.0,19,2.0,6.0,,7.0,6.0,60.0,264,2.0,0.7341772151898734,0.8055555555555556,1.0,0.6666666666666666,,0.5,0.6666666666666666,0.441340782122905,0.6521739130434783,0.5238095238095238,0.45054945054945056,0.6521739130434783,0.5340909090909091,0.4825,0.66,0.5882352941176471,0.016483516483516484,0.05027932960893855,0.1320754716981132,20.323741007194247,0.6153846153846154,0.05263157894736842,0.08681672025723473,0.03787878787878788,0.13953488372093023,0.058823529411764705,0.0982367758186398,0.040268456375838924,0.06451612903225806,0.009174311926605505,0.041237113402061855,0.07142857142857142,0.0851063829787234,0.06976744186046512,0.09923664122137404,0.16417910447761194,0.05263157894736842,0.054945054945054944,0.8571428571428571,0.23076923076923078,0.6904761904761905,0.7073170731707317,0.6551724137931034,0.29120879120879123,0.4339622641509434,0.5,0.7391304347826086,0.46153846153846156,0.32142857142857145,0.3253012048192771,0.8148148148148148,0.005494505494505495,1.0,1.0,1.0,0.01098901098901099,0.5,0.5,1.0,0.2608695652173913,,,,,,,0.18181818181818182,0.75,,,0.045454545454545456,0.5,0.24725274725274726,0.5,0.46310331491712686,0.4592380952380952,0.4450372093023256,0.09595959595959595,0.09743589743589744,0.17098445595854922,0.31088082901554404,11.180446927374303,28.166666666666668,0.27021494370522003,5.0,5.0,0.8333333333333334,,1.0,1.0,1.0,2.0,,,0.023809523809523808,,0.2,,,0.011904761904761904,,,,,False,,,,,,
2033,1610612741,Marcus Fizer,Marcus Fizer,2033,CHI,74429.0,1240,-169,2350,2344,737,808,275,4694,104.0,194,41.0,36.0,72.0,57.0,152.0,55,142,1.0,4.0,,,1.0,1.0,2.0,17.0,,,2.0,11.0,216,488,3.0,21.0,117,558,2528,24.0,62,,,16.0,64.0,62.0,153,3.0,12.0,44.0,177.0,284,148.0,9.0,,28.0,15.0,2.0,27.0,54.0,13.0,67.0,10.0,3.0,22.0,7.0,25.0,147.0,11.0,65.0,33.0,140,24.0,197,78.0,275,18.0,30.0,21.0,9.0,34.0,5.0,20.0,38.0,7.0,14.0,4.0,72.0,8.0,22.0,48,115,7.0,18.0,166,12.0,75,14.0,12.0,3.0,13.0,6.0,177.0,737,16.0,0.6574074074074074,0.7029702970297029,1.0,0.14285714285714285,,0.25,0.15789473684210525,0.4426229508196721,0.3870967741935484,0.40522875816993464,0.43320235756385067,0.3870967741935484,0.403030303030303,0.4761092150170648,0.4266666666666667,0.44923857868020306,0.0412573673870334,0.055327868852459015,0.07236842105263158,24.524785687663066,0.4722222222222222,0.24742268041237114,0.16766467065868262,0.06749740394600208,0.15714285714285714,0.07142857142857142,0.16555023923444975,0.06803939122649955,0.06115107913669065,0.06086956521739131,0.07472527472527472,0.09322033898305085,0.12556053811659193,0.14027149321266968,0.2071611253196931,0.1437908496732026,0.19298245614035087,0.0703125,0.46153846153846156,0.381139489194499,0.5360824742268041,0.5810055865921788,0.5769230769230769,0.29862475442043224,0.375,0.40425531914893614,0.5263157894736842,0.27897838899803534,0.3873239436619718,0.3900709219858156,0.9454545454545454,0.007858546168958742,0.25,0.25,1.0,0.03339882121807466,0.11764705882352941,0.11764705882352941,1.0,0.6612903225806451,,,,,,,0.43636363636363634,0.5,0.006060606060606061,1.0,0.06666666666666667,0.18181818181818182,0.4223968565815324,0.13333333333333333,0.46543073122529677,0.5181,0.4802820987654322,0.13111888111888112,0.13611615245009073,0.11469534050179211,0.3172043010752688,8.0030737704918,28.828571428571433,0.31361702127659574,18.0,8.0,0.43902439024390244,2.0,1.0,1.0,1.0,1.0,2.0,,0.07731958762886598,0.025974025974025976,0.2222222222222222,,2.0,0.007042253521126761,,,,,False,,,,,,
2037,1610612741,Jamal Crawford,Jamal Crawford,2037,CHI,20014.0,334,-82,632,640,143,198,74,1272,3.0,6,,,1.0,11.0,17.0,24,53,3.0,5.0,,1.0,2.0,4.0,15.0,33.0,1.0,1.0,4.0,8.0,38,76,18.0,38.0,8,138,745,2.0,3,1.0,2.0,,7.0,7.0,16,6.0,12.0,3.0,35.0,22,54.0,45.0,9.0,2.0,33.0,15.0,,34.0,6.0,40.0,6.0,,15.0,4.0,15.0,86.0,,1.0,7.0,16,,23,1.0,24,1.0,12.0,10.0,2.0,16.0,4.0,12.0,9.0,3.0,4.0,,25.0,2.0,4.0,8,12,,,11,1.0,5,1.0,3.0,1.0,4.0,1.0,35.0,143,2.0,0.2894736842105263,0.2972972972972973,0.8333333333333334,0.47368421052631576,0.5,0.5,0.47368421052631576,0.5,0.6666666666666666,0.4375,0.5701754385964912,0.7,0.5714285714285714,0.5798319327731093,0.7,0.5645161290322581,0.3333333333333333,,,20.224719101123597,0.64,,0.06808510638297872,0.0044444444444444444,0.13725490196078433,,0.08041958041958042,0.003703703703703704,,0.01694915254237288,,,0.0625,0.1016949152542373,0.05357142857142857,0.08571428571428572,0.25,0.017543859649122806,0.25,0.05263157894736842,0.5,0.5,0.3333333333333333,0.14912280701754385,0.6470588235294118,0.6470588235294118,0.45454545454545453,0.4649122807017544,0.4528301886792453,0.4528301886792453,0.20833333333333334,0.043859649122807015,0.6,0.6,1.0,0.2894736842105263,0.45454545454545453,0.45454545454545453,0.8,,0.2,,,0.2,1.0,1.0,0.03571428571428571,,0.14285714285714285,0.5,0.2857142857142857,0.5,0.38596491228070173,0.45454545454545453,0.44817105263157886,0.47981999999999997,0.44889999999999997,0.0423728813559322,0.0625,0.050724637681159424,0.2536231884057971,15.081578947368422,25.607894736842105,0.22626582278481014,,1.0,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,False,,,,,,
