EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Offensive Fouls,FG2APctBlocked,AtRimPctBlocked,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,AtRimAssists,OffThreePtRebounds,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PtsUnassisted3s,Technical Free Throw Trips,SelfOReb,Travels,3SecondViolations,OffCorner3ReboundPct,SelfORebPct,SecondChanceTurnovers,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyTurnovers,Clear Path Fouls,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,DefensiveGoaltends,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked,HeaveMakes
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,483.0,8,-8,14,14,2.0,28,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,20,1.0,2.0,3.0,2.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,18.75,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.5512666666666667,0.6057,20.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,3134.0,52,6,100,101,11.0,201,2.0,4.0,,,,10.0,12.0,1.0,1.0,27.0,98,,6.0,3.0,,,1.0,1.0,1.0,0.8333333333333334,0.8846153846153846,0.9,0.07692307692307693,14.912280701754387,0.3076923076923077,0.5,0.5,,,,,,0.6153846153846154,,0.5253846153846153,0.4083,7.108333333333334,23.2,34.0,43.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,3.0,1.0,1.0,2.0,9.0,14.0,2.0,1.0,3.0,6.0,1.0,10.0,3.0,13.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,6.0,2.0,4.0,1.0,1.0,1.0,1.0,9.0,34.0,1.0,0.7,0.7,1.0,1.0,0.6666666666666666,1.0,0.875,0.8333333333333334,0.9,0.5,0.16666666666666666,0.25,0.2,0.047619047619047616,0.2,0.2,0.04,0.06896551724137931,0.1111111111111111,0.2222222222222222,0.25,0.16666666666666666,0.3333333333333333,1.0,0.5384615384615384,1.0,1.0,0.5714285714285714,0.07692307692307693,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,1.0,0.25,1.0,0.25,1.0,0.43857500000000005,0.26666666666666666,0.2857142857142857,0.18518518518518517,0.3333333333333333,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,4072.0,68,-3,130,131,10.0,261,5.0,13.0,,,,7.0,18.0,,1.0,15.0,118,,10.0,,,,,,,0.3888888888888889,0.3684210526315789,0.375,0.05263157894736842,17.857142857142858,0.6842105263157895,0.38461538461538464,0.38461538461538464,,,,,,0.21052631578947367,,0.41405526315789476,0.39625,14.533333333333331,23.6,21.0,45.0,1.0,3.0,,,1.0,2.0,,1.0,,1.0,1.0,,2.0,,,,1.0,,1.0,,,4.0,,,1.0,7.0,,8.0,,8.0,6.0,3.0,2.0,1.0,3.0,1.0,5.0,1.0,3.0,2.0,,1.0,,,,,,21.0,,0.2857142857142857,0.2857142857142857,,,,,,,,0.4,,,0.14285714285714285,,0.05,0.11594202898550725,,,0.16666666666666666,0.16666666666666666,0.12,0.058823529411764705,,,0.15789473684210525,0.3333333333333333,0.5,,0.10526315789473684,0.5,0.5,,0.4,0.05263157894736842,,,,,,0.5,,0.36502500000000004,0.05,0.05263157894736842,,,0.16153846153846155,1.0,8.0,3.0,11.0,1.0,2.0,1.0,7.0,25.0,3.0,1.0,1.0,1.0,0.05555555555555555,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,9650.0,161,-8,303,301,37.0,604,8.0,23.0,,1.0,,22.0,50.0,,1.0,52.0,291,,18.0,,1.0,,,,,0.44,0.43137254901960786,0.4727272727272727,0.0196078431372549,16.379310344827587,0.45098039215686275,0.34782608695652173,0.36363636363636365,0.0196078431372549,,,,,0.2549019607843137,,0.41508627450980384,0.4763555555555556,11.382,24.7,69.0,97.0,7.0,12.0,3.0,3.0,7.0,15.0,,,,,8.0,5.0,9.0,2.0,12.0,5.0,6.0,,,6.0,16.0,26.0,14.0,,6.0,14.0,3.0,23.0,15.0,38.0,3.0,2.0,,,2.0,,2.0,8.0,16.0,10.0,2.0,4.0,8.0,4.0,8.0,4.0,16.0,69.0,4.0,0.5909090909090909,0.7222222222222222,,0.5555555555555556,0.8333333333333334,0.5555555555555556,0.8333333333333334,0.6,0.8888888888888888,,0.23076923076923078,,0.11764705882352941,0.1076923076923077,0.16666666666666666,0.12903225806451613,0.09554140127388536,0.14084507042253522,0.14705882352941177,0.1,0.10909090909090909,0.2,,0.5,0.23529411764705882,0.5833333333333334,0.7,0.42857142857142855,0.29411764705882354,0.4666666666666667,0.5,0.42857142857142855,0.875,,,,,0.5,1.0,,,0.4545333333333333,0.07547169811320754,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.22772277227722773,4.0,3.0,2.0,5.0,,2.0,,2.0,12.0,1.0,2.0,,,0.08,0.16666666666666666,4.0,6.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,0.06666666666666667,0.043478260869565216,0.037037037037037035,0.08,0.058823529411764705,0.05555555555555555,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,6240.0,104,-13,195,192,20.0,387,5.0,13.0,3.0,8.0,2.0,8.0,20.0,5.0,11.0,38.0,192,2.0,4.0,12.0,8.0,3.0,0.8,0.45454545454545453,0.45454545454545453,0.4,0.5,0.5441176470588235,0.3548387096774194,17.727272727272727,0.41935483870967744,0.38461538461538464,0.38461538461538464,0.25806451612903225,0.375,0.375,0.6666666666666666,0.6666666666666666,0.45161290322580644,0.375,0.4593145161290323,0.5622333333333334,14.26,24.33636363636364,29.0,42.0,1.0,3.0,,1.0,2.0,4.0,2.0,3.0,1.0,1.0,7.0,,1.0,,,1.0,4.0,1.0,1.0,2.0,7.0,12.0,2.0,,3.0,6.0,1.0,10.0,2.0,12.0,4.0,3.0,2.0,2.0,3.0,,5.0,6.0,10.0,8.0,1.0,3.0,2.0,,2.0,1.0,7.0,29.0,1.0,0.75,0.75,1.0,,0.25,,0.5,,0.5833333333333334,0.4,0.14285714285714285,,0.07142857142857142,0.024096385542168676,0.13043478260869565,0.08411214953271028,0.020202020202020204,0.024390243902439025,0.038461538461538464,,0.13513513513513514,0.1111111111111111,0.2,0.5,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.12903225806451613,0.5,0.5,0.5,1.0,0.0967741935483871,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.2,1.0,0.44889999999999997,0.09090909090909091,0.13636363636363635,,0.18421052631578946,0.14871794871794872,,11.0,2.0,13.0,1.0,1.0,,8.0,28.0,1.0,1.0,,1.0,,,,1.0,,3.0,,1.0,1.0,,2.0,,,,0.05555555555555555,,,0.3333333333333333,,3.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,4059.0,68,6,124,124,15.0,248,4.0,10.0,,,,10.0,23.0,,,25.0,124,,10.0,,,,,,,0.43478260869565216,0.43478260869565216,0.5,,21.83098591549296,0.43478260869565216,0.4,0.4,,,,,,0.34782608695652173,,0.44345652173913047,0.49197499999999994,9.378260869565217,,24.0,23.0,5.0,8.0,1.0,1.0,1.0,5.0,,,,,5.0,4.0,6.0,1.0,9.0,1.0,1.0,,,2.0,4.0,10.0,3.0,,3.0,10.0,1.0,14.0,4.0,18.0,2.0,2.0,,,6.0,,6.0,1.0,7.0,6.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,24.0,2.0,0.5,0.625,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,1.0,,0.3333333333333333,,0.18181818181818182,0.058823529411764705,0.2727272727272727,0.19696969696969696,0.06557377049180328,0.047619047619047616,0.07142857142857142,0.21428571428571427,0.2222222222222222,0.25,0.3333333333333333,0.6666666666666666,0.34782608695652173,0.625,0.625,0.2,0.21739130434782608,0.2,0.2,,1.0,,,,,1.0,1.0,,,0.6243,0.125,0.125,0.36,0.16,0.1935483870967742,,2.0,,2.0,,,,1.0,4.0,,1.0,,2.0,,,2.0,4.0,4.0,1.0,1.0,,1.0,,1.0,,,0.1,0.09090909090909091,0.05263157894736842,,0.6666666666666666,0.5,,,1.0,1.0,2.0,0.5,0.07692307692307693,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,2556.0,43,-14,79,79,7.0,158,2.0,7.0,,,,5.0,17.0,,,14.0,74,,6.0,,,,,,,0.29411764705882354,0.29411764705882354,0.3684210526315789,,22.727272727272727,0.4117647058823529,0.2857142857142857,0.2857142857142857,,,,,,0.4117647058823529,,0.4559588235294118,0.3447,9.088235294117647,,23.0,50.0,2.0,7.0,,,1.0,3.0,,,,,4.0,,1.0,,,2.0,3.0,,,2.0,6.0,4.0,4.0,,3.0,4.0,3.0,10.0,4.0,14.0,,,,,1.0,1.0,1.0,2.0,5.0,4.0,,2.0,,,,,6.0,23.0,3.0,0.4,0.4,,,0.6666666666666666,,0.6666666666666666,,0.75,,0.42857142857142855,,0.10256410256410256,0.10810810810810811,0.375,0.14893617021276595,0.1,0.05263157894736842,,0.07692307692307693,0.17647058823529413,0.2857142857142857,1.0,,0.4117647058823529,0.2857142857142857,0.4,,0.17647058823529413,0.3333333333333333,0.5,,1.0,,,,,,,,,0.3598666666666667,0.10526315789473684,0.10526315789473684,,0.42857142857142855,0.2911392405063291,3.0,,,,,,,,,,,,,0.17647058823529413,0.2857142857142857,,,,,,1.0,,,,0.3333333333333333,,,0.09090909090909091,0.2857142857142857,,,,,,1.0,,,,0.1111111111111111,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
2067,1610612748,Eddie House,Eddie House,2067,MIA,5126.0,85,21,159,157,27.0,316,8.0,19.0,2.0,7.0,,10.0,28.0,4.0,10.0,37.0,134,,12.0,6.0,7.0,2.0,0.5,0.4,0.4,0.35714285714285715,0.42105263157894735,0.45121951219512196,0.2631578947368421,26.17801047120419,0.5,0.42105263157894735,0.42105263157894735,0.18421052631578946,0.2857142857142857,0.2857142857142857,,,0.39473684210526316,0.2857142857142857,0.47486447368421053,0.3764,14.010714285714284,24.669999999999998,36.0,52.0,2.0,5.0,1.0,2.0,,4.0,2.0,3.0,,,5.0,1.0,3.0,,2.0,3.0,5.0,1.0,4.0,3.0,12.0,8.0,1.0,,1.0,9.0,,10.0,2.0,12.0,3.0,1.0,8.0,6.0,1.0,,9.0,2.0,5.0,6.0,,3.0,,,,,12.0,36.0,,0.4,0.4,0.25,0.3333333333333333,0.6,0.3333333333333333,0.5,0.3333333333333333,0.5454545454545454,0.8888888888888888,,,0.13636363636363635,0.014705882352941176,0.047619047619047616,0.11494252873563218,0.023529411764705882,,0.11764705882352941,0.21052631578947367,0.1,0.05555555555555555,,,0.13157894736842105,0.4,0.5,0.5,0.10526315789473684,,,,0.375,0.07894736842105263,0.6666666666666666,0.6666666666666666,1.0,0.2222222222222222,0.5,,,0.5384666666666668,0.07317073170731707,0.0967741935483871,0.05405405405405406,0.32432432432432434,0.22641509433962265,1.0,7.0,,7.0,,,2.0,2.0,14.0,2.0,1.0,2.0,,0.03571428571428571,0.2,,,,3.0,1.0,,,,,,,0.058823529411764705,,0.058823529411764705,0.07142857142857142,,,6.0,,1.0,,,,0.045454545454545456,,1.0,4.0,2.0,2.0,0.4444444444444444,0.25,,,,,,,,True,,,,,,,,,,,,,,,,,
2229,1610612748,Mike James,Mike James,2229,MIA,2823.0,47,-13,88,91,13.0,179,2.0,4.0,3.0,9.0,1.0,3.0,8.0,5.0,12.0,21.0,91,1.0,4.0,12.0,9.0,3.0,0.8,0.4166666666666667,0.4166666666666667,0.375,0.525,0.5,0.6,25.71428571428571,0.2,0.5,0.5,0.45,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,0.7,0.3333333333333333,0.47824,0.555,11.374999999999998,24.833333333333332,25.0,26.0,1.0,2.0,,1.0,,2.0,2.0,3.0,1.0,2.0,,,,,3.0,,2.0,2.0,6.0,,6.0,2.0,1.0,,3.0,4.0,,7.0,1.0,8.0,3.0,3.0,3.0,3.0,3.0,,6.0,1.0,5.0,2.0,,1.0,1.0,1.0,1.0,,6.0,25.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.5,0.375,0.75,0.375,0.5,,,0.13793103448275862,0.023809523809523808,0.23076923076923078,0.16666666666666666,0.019230769230769232,0.043478260869565216,0.4,,,0.18181818181818182,0.5,,0.1,0.5,0.5,,0.1,,,,0.5,0.15,0.6666666666666666,0.6666666666666666,1.0,0.125,,0.25,0.5,0.45838749999999995,0.047619047619047616,0.1111111111111111,0.14285714285714285,0.2857142857142857,0.2840909090909091,,7.0,1.0,8.0,,1.0,,2.0,17.0,,2.0,,1.0,,,,,,5.0,,,,,,,,,,,,,,3.0,,,,,,,,1.0,4.0,2.0,1.0,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,
393,1610612748,Rod Strickland,Rod Strickland,393,MIA,2757.0,46,2,88,84,9.0,172,1.0,4.0,,,,6.0,14.0,,,12.0,90,,10.0,,,,,,,0.42857142857142855,0.42857142857142855,0.42857142857142855,,16.161616161616163,0.2857142857142857,0.25,0.25,,,,,,0.21428571428571427,,0.4439428571428571,,10.242857142857144,,25.0,27.0,3.0,3.0,1.0,1.0,2.0,7.0,,,,,,,,,,3.0,6.0,,,,6.0,2.0,,,1.0,5.0,,6.0,,6.0,,,2.0,1.0,,,2.0,3.0,3.0,,,,,,,,6.0,25.0,,0.16666666666666666,0.16666666666666666,,,0.5,,0.5,,0.5,1.0,,,0.1388888888888889,,0.125,0.13636363636363635,,,0.25,,0.125,0.16666666666666666,,,0.21428571428571427,1.0,1.0,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,,,,,,,0.16666666666666666,1.0,,,0.44658333333333333,,,,0.5,0.2840909090909091,,8.0,2.0,10.0,2.0,,2.0,5.0,22.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
