EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceFtPoints,PtsAssisted3s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,LongMidRangePctBlocked,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,FTDefRebounds,DefFTReboundPct,PenaltyArc3Frequency,Travels,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,3SecondViolations,OffAtRimReboundPct,OffLongMidRangeReboundPct,Arc3PctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceTurnovers,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,on,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveMakes,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Arc3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3
1720,1610612739,Michael Doleac,Michael Doleac,1720,CLE,837.0,14,7.0,27,29,4.0,14,4,56,3.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,7.0,11.0,14.0,26,3.0,3.0,6.0,1.0,1.0,2.0,10.0,4.0,4.0,1.0,2.0,4.0,4,2.0,6,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.7142857142857143,1.0,0.6363636363636364,1.0,1.0,0.6363636363636364,1.0,1.0,0.6363636363636364,1.0,1.0,0.09090909090909091,0.25,38.70967741935484,0.3076923076923077,0.16666666666666666,0.23529411764705882,0.14285714285714285,0.4,0.375,0.3333333333333333,0.36363636363636365,0.75,1.0,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,0.45454545454545453,0.6,0.6,1.0,0.6666666666666666,1.0,1.0,1.0,0.36363636363636365,0.4863272727272728,0.5185000000000001,0.8623,0.42857142857142855,0.14285714285714285,8.990909090909092,0.14814814814814814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729,1610612739,Ricky Davis,Ricky Davis,1729,CLE,3674.0,61,13.0,132,133,61.0,84,10,265,7.0,10.0,2.0,2.0,4.0,6.0,3.0,8.0,4.0,10.0,14.0,28.0,39.0,119,2.0,3.0,4.0,9.0,14.0,23.0,12.0,16.0,4.0,1.0,2.0,3.0,6,2.0,8,,2.0,4.0,2.0,5.0,23.0,61.0,0.42857142857142855,0.5,0.5,0.6666666666666666,0.6428571428571429,0.5344827586206896,0.6666666666666666,0.6428571428571429,0.609375,0.6666666666666666,0.71875,0.03571428571428571,,25.531914893617024,0.0625,0.043478260869565216,0.1,0.04081632653061224,0.13333333333333333,0.07142857142857142,0.058823529411764705,0.3448275862068966,0.7,0.7,0.5714285714285714,0.27586206896551724,0.375,0.42857142857142855,0.3333333333333333,0.3448275862068966,0.4,0.4,0.25,0.6666666666666666,1.0,0.42857142857142855,0.6666666666666666,0.3793103448275862,0.47166724137931026,0.4505666666666666,0.4680857142857143,0.10256410256410256,0.5897435897435898,9.660714285714286,0.4621212121212121,1.0,1.0,1.0,1.0,8.0,5.0,3.0,1.0,1.0,5.0,4.0,9.0,2.0,2.0,2.0,1.0,2.0,22.0,3.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,8.0,2.0,5.0,1.0,1.0,1.0,0.034482758620689655,0.125,0.5,0.25,0.058823529411764705,0.3,0.034482758620689655,1.0,1.0,1.0,0.15625,0.16129032258064516,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1610612739,Bryant Stith,Bryant Stith,179,CLE,2806.0,47,11.0,98,98,25.0,41,9,196,2.0,4.0,1.0,1.0,,,2.0,3.0,2.0,6.0,6.0,13.0,16.0,83,1.0,2.0,3.0,1.0,2.0,2.0,8.0,4.0,2.0,3.0,1.0,5.0,9,1.0,10,,,3.0,2.0,3.0,2.0,25.0,0.6666666666666666,0.8,0.46153846153846156,0.5,0.5,0.5,0.5,0.5,0.5333333333333333,0.75,0.5,0.23076923076923078,0.25,16.666666666666664,0.13513513513513514,0.024390243902439025,0.2,0.02127659574468085,0.07692307692307693,,0.3076923076923077,0.26666666666666666,0.5,0.6666666666666666,0.5,0.2,0.6666666666666666,1.0,0.5,0.4,0.3333333333333333,0.4,1.0,0.5,1.0,,,0.4,0.4685133333333334,0.5032,0.37585,0.1875,0.125,10.346153846153847,0.25510204081632654,,,1.0,2.0,1.0,,,,,6.0,,6.0,,,1.0,2.0,3.0,12.0,4.0,1.0,,1.0,3.0,3.0,,,1.0,,1.0,1.0,1.0,,0.5,0.5,0.13333333333333333,0.3333333333333333,1.0,0.5,0.07692307692307693,0.3333333333333333,,,,,0.06666666666666667,0.07692307692307693,23.35,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612739,Andre Miller,Andre Miller,1889,CLE,2810.0,47,-9.0,80,86,15.0,40,10,166,,1.0,,,,,1.0,2.0,3.0,5.0,4.0,8.0,11.0,102,,,,,1.0,2.0,2.0,6.0,,,,5.0,9,,9,,,,1.0,4.0,2.0,15.0,0.25,0.25,0.5,,,0.4444444444444444,,,0.5,,0.3333333333333333,,,12.222222222222221,0.13513513513513514,,0.17391304347826086,,,0.08333333333333333,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,,0.5555555555555556,0.6,0.6,0.3333333333333333,,,,,0.2222222222222222,0.40959999999999996,,0.3703,,0.18181818181818182,12.4,0.1875,,1.0,,1.0,3.0,2.0,,,,13.0,1.0,14.0,1.0,,7.0,1.0,5.0,29.0,3.0,3.0,2.0,1.0,,,,,,,4.0,,2.0,1.0,,,0.1111111111111111,,,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.1111111111111111,,,,0.18181818181818182,0.2,66.2,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,6569.0,109,-5.0,216,219,72.0,105,21,435,5.0,11.0,3.0,4.0,2.0,5.0,5.0,14.0,2.0,4.0,12.0,29.0,25.0,222,3.0,4.0,6.0,4.0,11.0,8.0,12.0,12.0,6.0,2.0,5.0,9.0,12,5.0,17,2.0,6.0,12.0,15.0,19.0,8.0,72.0,0.5,0.6666666666666666,0.41379310344827586,0.75,0.36363636363636365,0.41379310344827586,0.75,0.36363636363636365,0.4166666666666667,0.75,0.3333333333333333,0.06896551724137931,,17.647058823529413,0.10843373493975904,0.06172839506172839,0.0970873786407767,0.05434782608695652,,0.08,0.1111111111111111,0.3793103448275862,0.45454545454545453,0.45454545454545453,0.2,0.4827586206896552,0.35714285714285715,0.4166666666666667,0.6,0.13793103448275862,0.5,0.5,1.0,1.0,0.75,0.45454545454545453,0.4,0.3793103448275862,0.4537655172413792,0.66135,0.46136363636363636,0.24,0.32,6.586206896551725,0.3333333333333333,,,,,1.0,,,,,4.0,1.0,5.0,1.0,,3.0,1.0,,11.0,1.0,1.0,1.0,,6.0,2.0,1.0,4.0,8.0,2.0,5.0,2.0,2.0,2.0,,,,0.14285714285714285,0.5,0.05,0.12903225806451613,0.07142857142857142,,,,,0.06896551724137931,0.06896551724137931,,,,,,9.0,3.0,10.0,5.0,,,,0.5,,,,,,,,2.0,0.18181818181818182,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,0.08695652173913043,0.08108108108108109,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1610612739,Wesley Person,Wesley Person,445,CLE,2281.0,38,-2.0,71,73,21.0,29,9,144,2.0,2.0,,,,,,,,2.0,2.0,4.0,12.0,79,,,,,,,4.0,,,,,4.0,5,,5,,,1.0,,,,21.0,1.0,1.0,0.5,,,0.7142857142857143,,,0.75,,,,,11.25,0.11764705882352941,,0.0975609756097561,,,,0.18181818181818182,0.2857142857142857,1.0,1.0,1.0,,,,,0.2857142857142857,,,,,,,,0.7142857142857143,0.5342285714285714,,,,,10.725,0.29577464788732394,1.0,2.0,2.0,3.0,2.0,,,2.0,1.0,5.0,1.0,6.0,,1.0,1.0,2.0,2.0,13.0,,,,,1.0,,,1.0,,,2.0,,1.0,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,1.0,,0.15384615384615385,,0.2857142857142857,0.5,0.5,0.5,0.125,0.2,25.166666666666668,1.0,1.0,,6.0,,,,,1.0,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,0.25,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,1610612739,Lamond Murray,Lamond Murray,441,CLE,2603.0,43,-12.0,78,81,20.0,35,8,159,2.0,3.0,,,,,1.0,2.0,2.0,6.0,5.0,11.0,16.0,91,1.0,1.0,2.0,,,2.0,8.0,2.0,,2.0,,2.0,4,,4,,,,2.0,3.0,2.0,20.0,0.8,0.8,0.45454545454545453,1.0,,0.43333333333333335,0.3333333333333333,,0.47058823529411764,0.3333333333333333,1.0,0.18181818181818182,0.3333333333333333,19.54022988505747,0.058823529411764705,,0.09523809523809523,,,0.1111111111111111,,0.2,0.6666666666666666,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,0.4,0.3333333333333333,0.4,0.5,,,,,0.4666666666666667,0.4825666666666667,0.5136666666666666,,0.125,0.125,12.47272727272727,0.2564102564102564,,2.0,1.0,4.0,3.0,2.0,,2.0,,,1.0,1.0,,1.0,,,,3.0,2.0,,,,,,,,,,5.0,,1.0,,0.25,0.25,0.26666666666666666,,,0.25,0.06666666666666667,,0.13333333333333333,,,,0.0625,0.08333333333333333,24.1,1.0,2.0,,3.0,,,,,1.0,0.16666666666666666,0.5,,0.13333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1730,1610612739,Brian Skinner,Brian Skinner,1730,CLE,2182.0,36,,72,74,23.0,36,4,146,2.0,2.0,,,1.0,1.0,2.0,2.0,,1.0,4.0,5.0,10.0,62,,,,1.0,1.0,2.0,6.0,2.0,,,1.0,7.0,10,1.0,11,,3.0,4.0,3.0,7.0,2.0,23.0,0.75,0.75,0.8,,1.0,0.8,,1.0,0.8333333333333334,,1.0,,,13.157894736842104,0.2413793103448276,0.03571428571428571,0.21212121212121213,0.03225806451612903,,0.3333333333333333,0.35714285714285715,0.4,1.0,1.0,1.0,0.4,1.0,1.0,0.5,0.2,,,,,,1.0,1.0,0.4,0.53362,,0.8155,,0.2,7.040000000000001,0.3194444444444444,,,,,2.0,,,,,1.0,,1.0,,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,,,1.0,,3.0,1.0,2.0,1.0,,,,,0.25,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,3.0,1.0,3.0,3.0,,,,1.0,,,,,,,,3.0,0.6,,,3.0,,,,,2.0,,,,0.058823529411764705,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,1610612739,Jeff Trepagnier,Jeff Trepagnier,2244,CLE,918.0,15,6.0,31,30,6.0,11,3,61,,3.0,,1.0,,,,1.0,2.0,5.0,2.0,9.0,6.0,24,,1.0,,1.0,1.0,2.0,4.0,,,1.0,,2.0,2,,2,,,1.0,,,2.0,6.0,1.0,1.0,0.2222222222222222,,1.0,0.2222222222222222,,1.0,0.3,,1.0,0.1111111111111111,0.3333333333333333,31.42857142857143,0.16666666666666666,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,,,,0.1111111111111111,,,,0.5555555555555556,0.4,0.4,1.0,1.0,,,,0.3333333333333333,0.4782555555555556,0.8172,0.3253,,0.3333333333333333,11.233333333333333,0.1935483870967742,,,,,2.0,,,,,2.0,,2.0,,,2.0,,,4.0,,1.0,,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,1.0,,0.2,,,,,,0.1,0.1,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,1610612739,Bimbo Coles,Bimbo Coles,902,CLE,2829.0,47,-17.0,94,92,30.0,33,8,186,1.0,1.0,,,1.0,1.0,,,2.0,7.0,3.0,8.0,6.0,102,,,,2.0,3.0,4.0,4.0,2.0,,,2.0,1.0,2,2.0,4,,,1.0,1.0,2.0,4.0,30.0,0.6666666666666666,0.6666666666666666,0.375,,0.6666666666666666,0.3,,0.6666666666666666,0.3,,0.6666666666666666,,,10.679611650485437,0.03333333333333333,0.05263157894736842,0.05405405405405406,0.046511627906976744,0.09090909090909091,0.1111111111111111,,0.1,1.0,1.0,,,,,,0.7,0.2857142857142857,0.2857142857142857,1.0,,,0.3333333333333333,1.0,0.3,0.39385000000000003,0.48945,0.3644,,0.6666666666666666,15.524999999999999,0.3191489361702128,,,,2.0,,,,,,11.0,2.0,13.0,1.0,1.0,4.0,1.0,6.0,28.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,0.2,,1.0,0.14285714285714285,,0.16666666666666666,,,,,,,23.4,,2.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,0.05,,1.0,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
