EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,SecondChanceFg2Pct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Travels,SecondChanceTurnovers,Offensive Fouls,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,BlockedCorner3,on,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,HeaveMakes
105,1610612756,Dan Majerle,Dan Majerle,105,PHX,13047.0,217.0,-32,429,417,123.0,164,53.0,846,1.0,1.0,1.0,2.0,2.0,7.0,7.0,15.0,1.0,2.0,1.0,3.0,8.0,26.0,2.0,3.0,2.0,7.0,4.0,10.0,15.0,41.0,53.0,452,1.0,3.0,5.0,9.0,1.0,1.0,3.0,10.0,11.0,2.0,6.0,42.0,3.0,26.0,8.0,14.0,3.0,17.0,2.0,1.0,5.0,5.0,4.0,37.0,2.0,1.0,8.0,21.0,4.0,33.0,3.0,36.0,11.0,4.0,7.0,9.0,2.0,8.0,2.0,1.0,11.0,1.0,6.0,16.0,1.0,4.0,2.0,2.0,4.0,2.0,11.0,123.0,2.0,0.25,0.25,0.9333333333333333,0.36585365853658536,0.6,0.3,0.36585365853658536,0.4,1.0,0.5196078431372549,0.75,0.5,0.5196078431372549,0.75,0.5,0.803921568627451,12.550607287449392,0.8181818181818182,0.26666666666666666,0.13125,0.006622516556291391,0.18181818181818182,0.041666666666666664,0.14215686274509803,0.01507537688442211,0.02127659574468085,0.05,0.10869565217391304,0.20588235294117646,0.1125,0.16666666666666666,0.25,0.5,0.0196078431372549,1.0,1.0,1.0,0.0392156862745098,0.5,0.5,0.13725490196078433,0.2857142857142857,0.2857142857142857,0.29411764705882354,0.4666666666666667,0.4666666666666667,1.0,0.5098039215686274,0.3076923076923077,0.3076923076923077,0.875,0.3333333333333333,0.5,1.0,0.5,0.6666666666666666,1.0,0.2727272727272727,0.3333333333333333,0.6363636363636364,0.2857142857142857,0.8235294117647058,0.3076923076923077,0.4856529411764705,0.5277200000000001,0.43941363636363634,0.16981132075471697,0.20754716981132076,14.719999999999999,25.019512195121955,0.2867132867132867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,14692.0,245.0,-16,466,459,128.0,154,76.0,925,16.0,24.0,16.0,32.0,17.0,45.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,3.0,49.0,101.0,8.0,12.0,151.0,507,13.0,2.0,2.0,32.0,12.0,23.0,2.0,4.0,36.0,72.0,26.0,24.0,,8.0,4.0,10.0,2.0,12.0,2.0,,4.0,2.0,4.0,26.0,2.0,18.0,9.0,33.0,7.0,49.0,21.0,70.0,8.0,3.0,5.0,10.0,1.0,6.0,3.0,4.0,13.0,2.0,5.0,13.0,1.0,6.0,4.0,,7.0,4.0,36.0,128.0,3.0,0.7346938775510204,0.8,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.48514851485148514,0.5217391304347826,0.5398230088495575,0.8,0.5555555555555556,0.584,0.8421052631578947,0.6,0.10619469026548672,24.95479204339964,0.7692307692307693,0.3684210526315789,0.21019108280254778,0.09782608695652174,0.16981132075471697,0.04878048780487805,0.2,0.08888888888888889,0.1016949152542373,0.05555555555555555,0.22727272727272727,0.21052631578947367,0.2,0.19047619047619047,0.09090909090909091,0.5714285714285714,0.21238938053097345,0.6666666666666666,0.6956521739130435,0.6875,0.2831858407079646,0.5,0.5161290322580645,0.39823008849557523,0.37777777777777777,0.3953488372093023,0.035398230088495575,1.0,1.0,1.0,0.07079646017699115,0.5,0.5714285714285714,1.0,0.06666666666666667,1.0,1.0,0.06666666666666667,1.0,1.0,0.037037037037037035,1.0,0.1111111111111111,0.3333333333333333,0.3185840707964602,0.5,0.4571349557522123,0.48580999999999996,0.43600000000000005,0.2119205298013245,0.23841059602649006,11.208910891089108,24.45,0.27467811158798283,5.0,7.0,4.0,4.0,29.0,9.0,8.0,6.0,8.0,4.0,1.0,1.0,7.0,1.0,31.0,2.0,5.0,13.0,1.0,1.0,1.0,2.0,0.6923076923076923,0.08333333333333333,0.039603960396039604,0.041666666666666664,0.03125,0.044444444444444446,0.125,0.09090909090909091,0.09375,0.09836065573770492,0.14,0.625,0.8823529411764706,0.4666666666666667,0.7142857142857143,0.2,0.14814814814814814,1.0,0.10483870967741936,0.11607142857142858,,,,,,,,,,,,True,,,,
1960,1610612756,Milt Palacio,Milt Palacio,1960,PHX,3137.0,52.0,-3,98,95,13.0,23,17.0,193,2.0,6.0,,2.0,,2.0,,,,,,,,2.0,,,,2.0,2.0,10.0,,2.0,6.0,97,2.0,,,,,2.0,,2.0,1.0,2.0,2.0,,,2.0,,2.0,1.0,3.0,1.0,,2.0,,,7.0,,,,2.0,,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,3.0,6.0,1.0,,,,,,1.0,13.0,,0.5,0.5,,,,,,0.2,,0.16666666666666666,,,0.21428571428571427,,0.1,0.16666666666666666,13.043478260869566,1.0,,0.06896551724137931,,,,0.05405405405405406,,,,,,0.11764705882352941,,,,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,,,0.16666666666666666,,,,,,,0.16666666666666666,,,,,,,,,,,,0.5,,0.6666666666666666,,0.504490909090909,0.4219,0.4801666666666667,,0.16666666666666666,5.45,31.299999999999997,0.1326530612244898,,,,2.0,2.0,,,1.0,,2.0,,,,,4.0,,,2.0,,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,,0.5,,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,True,,,,
2228,1610612756,Alton Ford,Alton Ford,2228,PHX,26979.0,450.0,-84,866,857,244.0,315,124.0,1723,40.0,68.0,17.0,41.0,4.0,9.0,,,,,,,,,,,,,61.0,118.0,,,164.0,948,24.0,,,29.0,13.0,24.0,,,37.0,88.0,34.0,,,,,7.0,,7.0,,,3.0,,4.0,14.0,4.0,28.0,20.0,51.0,4.0,75.0,32.0,107.0,6.0,4.0,2.0,15.0,1.0,6.0,17.0,9.0,32.0,7.0,33.0,99.0,16.0,7.0,5.0,2.0,7.0,4.0,37.0,244.0,21.0,0.7213114754098361,0.7586206896551724,,,,,,0.5169491525423728,0.5416666666666666,0.5169491525423728,0.4166666666666667,0.5416666666666666,0.5734265734265734,0.46774193548387094,0.6166666666666667,,17.292490118577078,0.46875,0.11428571428571428,0.16612377850162866,0.08284023668639054,0.21052631578947367,0.05,0.17661691542288557,0.07655502392344497,0.061946902654867256,0.058823529411764705,0.13636363636363635,0.19480519480519481,0.16901408450704225,0.25,0.05263157894736842,0.5714285714285714,0.576271186440678,0.5882352941176471,0.6451612903225806,0.725,0.3474576271186441,0.4146341463414634,0.4594594594594595,0.07627118644067797,0.4444444444444444,0.4444444444444444,,,,,,,,,,,,,,,,,,,0.576271186440678,,0.5030610169491525,0.5250772727272728,0.5021583333333333,0.17682926829268292,0.22560975609756098,4.600847457627118,,0.2817551963048499,6.0,15.0,9.0,14.0,42.0,10.0,9.0,11.0,6.0,10.0,,,5.0,2.0,57.0,7.0,,27.0,5.0,,,,0.4166666666666667,,0.0847457627118644,0.08823529411764706,0.0975609756097561,,,,0.102803738317757,0.0847457627118644,0.10638297872340426,0.7058823529411765,0.75,0.625,0.4,0.3333333333333333,0.5833333333333334,0.6428571428571429,0.1956521739130435,0.1956521739130435,3.0,7.0,10.0,1.0,1.0,1.0,,,,,,True,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,13854.0,231.0,-28,431,434,88.0,135,65.0,865,12.0,22.0,7.0,28.0,7.0,19.0,,,,,,,,5.0,,1.0,,1.0,26.0,69.0,,5.0,62.0,464,7.0,,1.0,6.0,9.0,13.0,,1.0,22.0,20.0,32.0,,,5.0,,35.0,5.0,40.0,3.0,2.0,17.0,10.0,8.0,85.0,1.0,9.0,2.0,18.0,,20.0,10.0,30.0,14.0,9.0,5.0,8.0,4.0,6.0,8.0,2.0,16.0,3.0,11.0,19.0,,3.0,1.0,1.0,4.0,4.0,22.0,88.0,3.0,0.38461538461538464,0.38461538461538464,,,,,,0.37681159420289856,0.6923076923076923,0.35135135135135137,0.375,0.6428571428571429,0.38125,0.375,0.6875,0.06756756756756757,18.860510805500983,0.5,,0.12162162162162163,0.05113636363636364,0.05128205128205128,0.030303030303030304,0.10695187165775401,0.04784688995215311,0.06779661016949153,0.034482758620689655,0.06976744186046512,0.12195121951219512,0.15625,0.0625,,1.0,0.2972972972972973,0.5454545454545454,0.6,0.3333333333333333,0.3783783783783784,0.25,0.28,0.25675675675675674,0.3684210526315789,0.3888888888888889,,,,,0.06756756756756757,,,,,,,0.125,,,,,0.07142857142857142,,0.36486486486486486,,0.46620958904109594,0.5049375,0.5310071428571428,0.0967741935483871,0.3548387096774194,9.018840579710146,28.419999999999998,0.20417633410672853,2.0,4.0,4.0,6.0,10.0,3.0,,4.0,,6.0,,,3.0,2.0,13.0,,1.0,5.0,1.0,1.0,1.0,1.0,0.42857142857142855,,0.08695652173913043,0.09090909090909091,0.10714285714285714,0.05263157894736842,,,0.03278688524590164,0.05357142857142857,0.07142857142857142,0.2857142857142857,0.5714285714285714,0.5,0.5,0.5,0.42857142857142855,0.6666666666666666,0.06329113924050633,0.06756756756756757,1.0,1.0,,,,,,,,,,True,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,15624.0,260.0,-32,492,491,122.0,172,74.0,983,21.0,46.0,7.0,18.0,11.0,32.0,,,,,,,4.0,21.0,,1.0,3.0,12.0,39.0,96.0,4.0,21.0,130.0,532,13.0,,1.0,16.0,6.0,16.0,3.0,12.0,43.0,20.0,58.0,6.0,6.0,18.0,4.0,39.0,13.0,52.0,8.0,5.0,23.0,9.0,7.0,117.0,1.0,3.0,6.0,13.0,,19.0,4.0,23.0,2.0,1.0,1.0,18.0,3.0,12.0,8.0,6.0,26.0,2.0,4.0,15.0,,,,,,,43.0,122.0,3.0,0.2564102564102564,0.2631578947368421,0.5,0.19047619047619047,,0.25,0.2222222222222222,0.40625,0.375,0.38461538461538464,0.5,0.375,0.46099290780141844,0.5333333333333333,0.524390243902439,0.1794871794871795,28.644939965694682,0.6923076923076923,,0.07514450867052024,0.014634146341463415,0.1016949152542373,0.022727272727272728,0.08189655172413793,0.01606425702811245,,0.02702702702702703,0.11764705882352941,0.05128205128205128,0.060240963855421686,0.13043478260869565,,,0.39316239316239315,0.45652173913043476,0.4883720930232558,0.2857142857142857,0.15384615384615385,0.3888888888888889,0.4375,0.27350427350427353,0.34375,0.34375,,,,,0.1794871794871795,0.19047619047619047,0.19047619047619047,0.5,,,,0.07142857142857142,,,,,0.42857142857142855,0.25,0.5726495726495726,0.2222222222222222,0.48252035398230086,0.4816136363636364,0.4921760000000001,0.12307692307692308,0.33076923076923076,8.003124999999999,28.842857142857145,0.24796747967479674,5.0,9.0,4.0,11.0,40.0,7.0,2.0,22.0,2.0,5.0,,,3.0,,52.0,3.0,,21.0,5.0,,,,0.5384615384615384,,0.052083333333333336,0.06521739130434782,0.1111111111111111,,,,0.039473684210526314,,0.046875,,0.36363636363636365,0.6428571428571429,0.5555555555555556,0.2,0.39285714285714285,0.36363636363636365,0.16176470588235295,0.18421052631578946,1.0,,4.0,,,,3.0,1.0,0.045454545454545456,,,True,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,4531.0,76.0,-31,141,139,57.0,51,18.0,280,5.0,11.0,,1.0,1.0,2.0,,,,,,,,,,,,,6.0,14.0,,,24.0,156,8.0,,,6.0,1.0,7.0,,,11.0,8.0,4.0,,,,,1.0,,1.0,,,,,1.0,2.0,3.0,8.0,3.0,7.0,5.0,15.0,11.0,26.0,,,,4.0,,1.0,1.0,3.0,5.0,2.0,4.0,13.0,2.0,,,,,,11.0,57.0,2.0,0.6666666666666666,1.0,,,,,,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.25,0.14285714285714285,0.5714285714285714,0.3333333333333333,0.4583333333333333,,15.853658536585368,0.8,0.625,0.14893617021276595,0.14814814814814814,0.16666666666666666,0.23076923076923078,0.15384615384615385,0.16417910447761194,,0.25,0.1,0.36363636363636365,0.07692307692307693,0.1875,,,0.7857142857142857,0.45454545454545453,0.45454545454545453,0.6,0.07142857142857142,,,0.14285714285714285,0.5,0.5,,,,,,,,,,,,,,,,,,,0.7857142857142857,,0.5507785714285715,0.5879142857142856,0.5216857142857142,0.25,0.4583333333333333,2.9785714285714286,,0.40425531914893614,2.0,8.0,,4.0,12.0,2.0,2.0,9.0,4.0,1.0,,,1.0,,14.0,,,4.0,3.0,,,,0.25,,0.07142857142857142,,1.0,,,,0.4117647058823529,0.05263157894736842,0.14285714285714285,,1.0,1.0,0.25,,0.5714285714285714,,0.2222222222222222,0.2222222222222222,,,1.0,,,,,,,,,True,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,6090.0,102.0,-2,195,189,32.0,63,20.0,384,3.0,4.0,3.0,10.0,2.0,7.0,,1.0,,,,,2.0,8.0,,,1.0,2.0,8.0,21.0,2.0,9.0,24.0,208,4.0,,,4.0,2.0,3.0,1.0,2.0,7.0,12.0,4.0,3.0,3.0,8.0,2.0,9.0,4.0,13.0,2.0,2.0,3.0,2.0,4.0,30.0,1.0,1.0,1.0,5.0,1.0,7.0,2.0,9.0,1.0,1.0,,5.0,1.0,2.0,2.0,3.0,7.0,,5.0,6.0,,2.0,,2.0,2.0,2.0,7.0,32.0,,0.75,0.75,0.5,0.2222222222222222,,0.5,0.2222222222222222,0.38095238095238093,0.6666666666666666,0.36666666666666664,0.5,0.7,0.3870967741935484,0.5,0.7,0.3,17.194570135746606,0.7142857142857143,0.125,0.06756756756756757,0.014285714285714285,0.0625,0.05555555555555555,0.06666666666666667,0.022727272727272728,,,,,0.1388888888888889,0.06666666666666667,,1.0,0.13333333333333333,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.03333333333333333,,,,0.26666666666666666,0.25,0.25,0.5,,,,,,,,,0.4,0.5,0.43333333333333335,0.25,0.44647931034482763,0.43696666666666667,0.37258,0.16666666666666666,0.2916666666666667,10.471428571428572,26.266666666666666,0.1641025641025641,,,,,2.0,2.0,,,,2.0,,,1.0,,2.0,,,1.0,,,,,0.5,,0.09523809523809523,0.25,0.1,,,,,0.04,0.058823529411764705,1.0,1.0,,,,,,0.03225806451612903,0.045454545454545456,,,1.0,,,,,,,0.5,,True,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,1354.0,23.0,-6,47,48,31.0,30,6.0,95,,1.0,,1.0,3.0,3.0,,,,,,,,,,,,,3.0,5.0,,,6.0,58,,,,,,1.0,,,,6.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,4.0,,1.0,1.0,,1.0,,,31.0,3.0,1.0,1.0,,,,,,0.6,,0.6,,,0.6,,,,9.433962264150942,,,0.0625,,,,0.038461538461538464,,,,,0.16666666666666666,,,,,0.2,,,,0.2,,,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,0.2,,0.38582,,0.3148,,,12.18,,0.6595744680851063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,
915,1610612756,Rodney Rogers,Rodney Rogers,915,PHX,4975.0,83.0,-38,151,156,27.0,41,24.0,307,5.0,10.0,2.0,8.0,4.0,11.0,4.0,4.0,,,2.0,2.0,,2.0,,,,1.0,11.0,29.0,4.0,6.0,38.0,185,5.0,,,2.0,1.0,3.0,2.0,3.0,8.0,10.0,12.0,12.0,,2.0,,5.0,,5.0,,,5.0,,,10.0,,4.0,1.0,5.0,,6.0,4.0,10.0,1.0,1.0,,5.0,1.0,2.0,3.0,3.0,8.0,1.0,,9.0,2.0,,,,1.0,,8.0,27.0,1.0,0.45454545454545453,0.45454545454545453,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.3793103448275862,0.3333333333333333,0.4857142857142857,,0.6666666666666666,0.5135135135135135,0.16666666666666666,0.6666666666666666,0.17142857142857143,25.0,0.625,,0.09433962264150944,0.05970149253731343,0.045454545454545456,,0.08,0.04938271604938271,0.045454545454545456,,0.18181818181818182,,0.1,0.08333333333333333,,,0.2857142857142857,0.5,0.5555555555555556,0.4,0.22857142857142856,0.25,0.25,0.3142857142857143,0.36363636363636365,0.36363636363636365,0.11428571428571428,1.0,1.0,1.0,0.05714285714285714,,,,,,,,,,0.3333333333333333,1.0,0.16666666666666666,,0.45714285714285713,,0.46790571428571426,0.5013799999999999,0.4870833333333333,0.05263157894736842,0.21052631578947367,9.003448275862068,23.866666666666664,0.17880794701986755,,3.0,,1.0,4.0,,2.0,,,1.0,,,,,5.0,1.0,,3.0,,1.0,,,,,0.034482758620689655,0.1,,,,,,0.12,,0.5,0.5,0.6,,,0.16666666666666666,,0.08108108108108109,0.0967741935483871,,2.0,2.0,,,,,,,,1.0,True,,,,
