EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BlockedAtRim,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChancePointsPct,PenaltyAtRimFGM,SecondChanceFtPoints,Arc3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,PenaltyAtRimAccuracy,SecondChanceTurnovers,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,NonShootingPenaltyNonTakeFouls,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Technical Free Throw Trips,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,Fg3aBlocked,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FoulsDrawn,Offensive Fouls Drawn,OffensiveGoaltends
2056,1610612754,Primoz Brezec,Primoz Brezec,2056,IND,651.0,11,1.0,22,23,5,7,3,45,,,,,,,,,,1.0,1.0,,,,2.0,24,,,,,,,,2.0,,,,,1.0,1.0,,,1.0,2.0,,,,,1,,,,,,,,,,1.0,3.0,,,,,1.0,,1.0,1.0,,,5,,,,,,1.0,,1.0,,1.0,,,,,4.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,0.6019,0.6019,,,,,1.9,,0.22727272727272727,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
1743,1610612754,Bruno Sundov,Bruno Sundov,1743,IND,633.0,11,3.0,24,23,6,15,1,47,,2.0,1.0,1.0,,,1.0,,,2.0,4.0,,1.0,,4.0,23,,,,,,,4.0,,,,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,2.0,2,,,,,,,,,,1.0,3.0,,,,,,,,,,,6,1.0,1.0,,,,0.5,,0.4,,0.4,,0.2,0.25,0.5,20.0,,1.0,,0.5,0.1,,,,,0.4,,,,0.2,1.0,1.0,1.0,,,,,0.2,,,0.4,0.41323,,,,,,12.275,24.7,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,399.0,7,8.0,16,15,6,15,1,31,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,1.0,2.0,,,1.0,5.0,,1.0,,1.0,1,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,5.88235294117647,1.0,,0.25,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1610612754,Jalen Rose,Jalen Rose,147,IND,110461.0,1841,84.0,3595,3580,974,915,429,7175,92.0,214.0,152.0,363.0,27.0,72.0,67.0,5.0,16.0,319.0,689.0,49.0,139.0,146.0,931.0,3671,14.0,79.0,190.0,29.0,79.0,261.0,410.0,228.0,120.0,1.0,66.0,43.0,153.0,190.0,72.0,34.0,47.0,417.0,44.0,158.0,11.0,213.0,242,43.0,23.0,53.0,35.0,43.0,1.0,6.0,96.0,33.0,62.0,142.0,21.0,176.0,64.0,28.0,26.0,9.0,27.0,16.0,1.0,261.0,974,0.6426332288401254,0.6612903225806451,0.8163265306122449,0.35251798561151076,0.35507246376811596,0.4629898403483309,0.41578947368421054,0.47403381642512077,0.4155251141552511,0.5110864745011087,0.4849056603773585,0.1678743961352657,0.062409288824383166,0.1261682242990654,24.38309308575617,0.5520833333333334,0.0990990990990991,0.11189801699716714,0.12643678160919541,0.11477272727272728,0.11156186612576065,0.13740458015267176,0.10784313725490197,0.5925925925925926,0.2584541062801932,0.42990654205607476,0.4919786096256685,0.45652173913043476,0.4384057971014493,0.418732782369146,0.4233983286908078,0.7368421052631579,0.08695652173913043,0.375,0.375,0.9259259259259259,0.08091787439613526,0.06329113924050633,0.0730593607305936,0.3031400966183575,0.4496294437726724,0.43551594202898547,0.425830504587156,0.07322654462242563,0.08707482993197278,0.280343716433942,12.477358490566035,24.493525179856114,0.2709318497913769,75.0,112.0,10.0,12.0,32.0,5.0,13.0,39.0,65.0,105.0,8.0,18.0,37.0,10.0,7.0,22.0,29.0,15.0,0.27586206896551724,0.6,0.5886075949367089,0.6176470588235294,0.10714285714285714,0.01636904761904762,0.02040816326530612,0.017190278601066984,0.020905923344947737,0.014598540145985401,0.022321428571428572,0.07848101265822785,0.13414634146341464,0.13526570048309178,0.6696428571428571,0.75,0.68,0.1518987341772152,0.8333333333333334,0.1461187214611872,0.0593607305936073,0.38461538461538464,0.11278195488721804,20.0,12.0,27.0,9.0,20.0,14.0,18.0,7.0,18.0,0.011019283746556474,0.015717092337917484,0.021739130434782608,0.625,6.0,22.0,3.0,22.0,18.0,0.3283582089552239,0.3283582089552239,0.6818181818181818,0.1875,0.3333333333333333,9.0,10.0,0.11392405063291139,,,False,4.0,1.0,5.0,27.0,1.0,1.0,2.0,0.35714285714285715,0.01680672268907563,0.3,0.4444444444444444,0.75,0.2,1.0,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,73192.0,1220,81.0,2368,2340,782,665,311,4708,22.0,65.0,51.0,118.0,18.0,52.0,84.0,7.0,30.0,134.0,291.0,48.0,136.0,87.0,499.0,2372,12.0,37.0,83.0,43.0,43.0,156.0,160.0,108.0,141.0,4.0,80.0,23.0,48.0,74.0,23.0,8.0,17.0,174.0,36.0,152.0,19.0,207.0,278,26.0,15.0,33.0,19.0,33.0,4.0,6.0,66.0,15.0,58.0,102.0,11.0,104.0,39.0,12.0,28.0,12.0,28.0,14.0,,156.0,782,0.5970149253731343,0.7017543859649122,0.9791666666666666,0.35294117647058826,0.36363636363636365,0.46048109965635736,0.4457831325301205,0.48243559718969553,0.44841269841269843,0.5212314225053079,0.51,0.3185011709601874,0.07903780068728522,0.1076923076923077,19.749908054431774,0.5,0.2345679012345679,0.16945373467112598,0.1565217391304348,0.1668145519077196,0.20205479452054795,0.14040114613180515,0.12698412698412698,0.5,0.1522248243559719,0.3384615384615385,0.3793103448275862,0.45454545454545453,0.27634660421545665,0.4322033898305085,0.4322033898305085,0.803921568627451,0.12177985948477751,0.34615384615384615,0.34615384615384615,1.0,0.19672131147540983,0.10606060606060606,0.23809523809523808,0.5714285714285714,0.4901033096926714,0.5302153846153843,0.4897756097560975,0.08496732026143791,0.12074303405572756,0.312625250501002,9.929209621993126,25.138235294117653,0.3302364864864865,61.0,108.0,26.0,42.0,33.0,1.0,13.0,30.0,54.0,90.0,13.0,40.0,26.0,10.0,14.0,53.0,71.0,14.0,0.3023255813953488,0.5555555555555556,0.5909090909090909,0.625,0.14814814814814814,0.06169965075669383,0.054474708171206226,0.06003584229390681,0.07407407407407407,0.06069364161849711,0.052941176470588235,0.171875,0.16766467065868262,0.2529274004683841,0.5648148148148148,0.6630434782608695,0.47540983606557374,0.6363636363636364,0.6190476190476191,0.2619047619047619,0.10317460317460317,0.07692307692307693,0.18036072144288579,18.0,12.0,16.0,4.0,11.0,7.0,14.0,7.0,7.0,,0.05387205387205387,0.018867924528301886,0.5454545454545454,5.0,30.0,12.0,30.0,7.0,0.35714285714285715,0.35714285714285715,0.9666666666666667,0.4,0.375,5.0,9.0,0.07575757575757576,4.0,0.05714285714285714,False,2.0,4.0,6.0,3.0,,,2.0,0.5,0.05747126436781609,0.23076923076923078,0.4,1.0,0.5714285714285714,1.0,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,72451.0,1208,-25.0,2328,2337,799,753,289,4665,73.0,168.0,49.0,121.0,,1.0,2.0,1.0,1.0,207.0,435.0,1.0,3.0,110.0,527.0,2424,1.0,81.0,163.0,1.0,47.0,212.0,232.0,182.0,3.0,,2.0,23.0,36.0,49.0,17.0,3.0,16.0,111.0,23.0,125.0,13.0,161.0,251,37.0,19.0,25.0,10.0,50.0,4.0,7.0,75.0,17.0,55.0,159.0,25.0,139.0,62.0,14.0,20.0,13.0,20.0,15.0,,212.0,799,0.5603864734299517,0.6628571428571428,1.0,0.3333333333333333,0.3333333333333333,0.47586206896551725,0.49693251533742333,0.476027397260274,0.5030487804878049,0.527,0.5520833333333334,0.00684931506849315,0.052873563218390804,0.07738095238095238,21.55980502437195,0.3333333333333333,0.15853658536585366,0.13982102908277405,0.0954356846473029,0.1303964757709251,0.13015873015873017,0.12923076923076923,0.1111111111111111,0.75,0.3835616438356164,0.43452380952380953,0.47096774193548385,0.4520547945205479,0.2762557077625571,0.4049586776859504,0.4049586776859504,0.6326530612244898,0.00228310502283105,,,,0.0045662100456621,0.011627906976744186,0.006097560975609756,0.3401826484018265,0.45484292237442914,0.5125354166666667,0.45659268292682903,0.12757201646090535,0.12836438923395446,0.40227703984819735,8.603448275862068,26.033333333333335,0.343213058419244,85.0,146.0,30.0,54.0,57.0,,,44.0,85.0,108.0,1.0,64.0,13.0,8.0,13.0,77.0,90.0,5.0,1.0,0.5176470588235295,0.5116279069767442,0.5567010309278351,0.0684931506849315,0.08565072302558398,0.06878306878306878,0.08272058823529412,0.15760869565217392,0.05913978494623656,0.05357142857142857,0.16535433070866143,0.0898876404494382,0.3333333333333333,0.5821917808219178,0.625,0.611764705882353,0.627906976744186,0.5555555555555556,0.3475609756097561,,,0.2049335863377609,36.0,20.0,5.0,14.0,18.0,5.0,15.0,21.0,14.0,,0.07580174927113703,0.06896551724137931,0.631578947368421,5.0,1.0,1.0,1.0,23.0,0.5,0.5,1.0,1.0,0.5,,,,,,False,,,,,,,2.0,,0.09090909090909091,0.13333333333333333,,,,,4.0,2.0,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,93421.0,1557,-32.0,2992,2993,944,866,354,5985,24.0,80.0,38.0,99.0,14.0,34.0,88.0,2.0,24.0,144.0,312.0,45.0,122.0,130.0,553.0,3077,8.0,43.0,80.0,33.0,54.0,170.0,180.0,108.0,132.0,,88.0,40.0,49.0,59.0,12.0,16.0,21.0,128.0,30.0,133.0,5.0,168.0,227,19.0,11.0,42.0,18.0,49.0,10.0,5.0,91.0,27.0,59.0,141.0,25.0,167.0,78.0,12.0,46.0,16.0,47.0,31.0,1.0,170.0,944,0.625,0.7086614173228346,0.9777777777777777,0.36885245901639346,0.36885245901639346,0.46153846153846156,0.5375,0.4873271889400922,0.5132743362831859,0.541095890410959,0.5944055944055944,0.28110599078341014,0.1282051282051282,0.175,17.7006762716848,0.46153846153846156,0.050505050505050504,0.1094650205761317,0.11406844106463879,0.11028416779431664,0.09647058823529411,0.12910284463894967,0.0821917808219178,0.6595744680851063,0.18433179723502305,0.3,0.36363636363636365,0.7083333333333334,0.22811059907834103,0.3838383838383838,0.3958333333333333,0.631578947368421,0.07834101382488479,0.4117647058823529,0.42424242424242425,1.0,0.20276497695852536,0.03389830508474576,0.21238938053097345,0.5875576036866359,0.4840602534562211,0.5172244444444444,0.47689557522123893,0.156312625250501,0.20689655172413793,0.3074141048824593,8.387500000000003,24.89918032786886,0.3155080213903743,82.0,133.0,22.0,34.0,45.0,4.0,9.0,26.0,51.0,86.0,10.0,34.0,10.0,5.0,15.0,44.0,59.0,30.0,0.30303030303030304,0.5098039215686274,0.5677966101694916,0.6142857142857143,0.17293233082706766,0.040740740740740744,0.0528169014084507,0.04325513196480939,0.03614457831325301,0.0498812351543943,0.05527638190954774,0.0990990990990991,0.12631578947368421,0.3064516129032258,0.6165413533834586,0.7454545454545455,0.5975609756097561,0.576271186440678,0.6470588235294118,0.39823008849557523,0.07964601769911504,0.4444444444444444,0.15551537070524413,31.0,19.0,5.0,10.0,8.0,4.0,24.0,13.0,13.0,0.030303030303030304,0.03414634146341464,0.05025125628140704,0.6888888888888889,4.0,31.0,6.0,31.0,21.0,0.3522727272727273,0.3563218390804598,0.967741935483871,0.25,0.3522727272727273,6.0,,0.1016949152542373,,,False,4.0,1.0,5.0,3.0,1.0,,,0.625,0.047058823529411764,0.22727272727272727,0.6666666666666666,1.0,0.5,1.0,2.0,3.0,2.0,1.0,0.01639344262295082,0.029411764705882353,0.011363636363636364,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,142804.0,2380,37.0,4654,4637,1325,1143,606,9291,65.0,180.0,71.0,178.0,7.0,25.0,142.0,9.0,41.0,239.0,570.0,41.0,167.0,126.0,727.0,4823,11.0,56.0,153.0,50.0,76.0,224.0,180.0,298.0,108.0,6.0,136.0,60.0,500.0,626.0,224.0,116.0,160.0,1378.0,43.0,157.0,11.0,211.0,289,133.0,53.0,165.0,125.0,102.0,8.0,4.0,267.0,74.0,94.0,241.0,22.0,180.0,61.0,34.0,33.0,19.0,38.0,22.0,1.0,224.0,1325,0.37656903765690375,0.39823008849557523,0.8780487804878049,0.24550898203592814,0.2546583850931677,0.4192982456140351,0.3660130718954248,0.4077340569877883,0.3645320197044335,0.4422141119221411,0.4375,0.2265943012211669,0.10526315789473684,0.15,20.366560688236394,0.6179775280898876,0.0873015873015873,0.0856519367157665,0.09598214285714286,0.08768084173608066,0.0746031746031746,0.10227272727272728,0.09322033898305085,0.5789473684210527,0.24423337856173677,0.3611111111111111,0.42483660130718953,0.3076923076923077,0.24151967435549526,0.398876404494382,0.398876404494382,0.5633802816901409,0.033921302578018994,0.28,0.28,1.0,0.1926729986431479,0.17647058823529413,0.2019704433497537,0.514246947082768,0.479640560875513,0.5084574468085106,0.47461472081218287,0.07741116751269035,0.09822866344605476,0.3081155433287483,8.998070175438597,25.962874251496995,0.2847013321873657,103.0,212.0,14.0,24.0,67.0,3.0,9.0,20.0,40.0,56.0,12.0,26.0,126.0,41.0,10.0,65.0,78.0,8.0,0.24,0.5,0.45098039215686275,0.4745762711864407,0.15566037735849056,0.0377906976744186,0.0211864406779661,0.034215328467153285,0.034482758620689655,0.026771653543307086,0.021021021021021023,0.07615230460921844,0.09696969696969697,0.2876526458616011,0.4858490566037736,0.5754189944134078,0.2912621359223301,0.47058823529411764,0.5833333333333334,0.33004926108374383,0.04433497536945813,0.3333333333333333,0.07702888583218707,28.0,10.0,85.0,18.0,80.0,59.0,40.0,12.0,10.0,,0.05076923076923077,0.046875,0.417910447761194,19.0,34.0,9.0,34.0,46.0,0.23943661971830985,0.24113475177304963,0.8529411764705882,0.21951219512195122,0.25,2.0,,0.0392156862745098,3.0,0.020833333333333332,False,,2.0,2.0,15.0,5.0,2.0,6.0,0.18181818181818182,0.02158273381294964,0.07142857142857142,,,0.2222222222222222,0.5,,,1.0,3.0,0.005988023952095809,,0.007042253521126761,,,,,,
2249,1610612754,Jamison Brewer,Jamison Brewer,2249,IND,2085.0,35,-7.0,68,74,13,23,8,142,1.0,2.0,,,,,1.0,,,2.0,4.0,,1.0,,4.0,65,,,,,,,4.0,,,1.0,,1.0,6.0,7.0,1.0,1.0,4.0,15.0,,5.0,,5.0,7,1.0,,2.0,1.0,,,,2.0,,2.0,3.0,,,,,,,,,,,13,1.0,1.0,,,,0.5,,0.4,,0.4,,0.2,0.25,0.5,8.860759493670885,1.0,,0.19230769230769232,,0.14285714285714285,0.16666666666666666,0.18181818181818182,,,0.4,0.5,1.0,1.0,,,,,,,,,0.2,,,0.6,0.469975,0.5405,,,,,3.0,72.6,0.19117647058823528,1.0,2.0,,1.0,,,,,1.0,,,,1.0,,1.0,1.0,2.0,,,,,,,0.03333333333333333,0.2,0.05714285714285714,,0.07142857142857142,0.3333333333333333,0.3333333333333333,,0.4,0.5,0.5,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,168186.0,2803,8.0,5424,5389,1614,1430,666,10813,28.0,64.0,121.0,292.0,57.0,124.0,309.0,40.0,91.0,225.0,454.0,175.0,433.0,292.0,1267.0,5707,55.0,45.0,100.0,134.0,154.0,406.0,356.0,94.0,462.0,5.0,304.0,15.0,219.0,246.0,94.0,61.0,64.0,519.0,46.0,139.0,2.0,187.0,209,86.0,56.0,67.0,43.0,52.0,9.0,6.0,119.0,31.0,44.0,138.0,14.0,320.0,78.0,60.0,9.0,2.0,10.0,4.0,,406.0,1614,0.7911111111111111,0.8090909090909091,0.88,0.40415704387990764,0.4088785046728972,0.4955947136563877,0.45,0.5496054114994363,0.5384615384615384,0.604228121927237,0.6435483870967742,0.4881623449830891,0.03303964757709251,0.078125,18.322830828889966,0.5630252100840336,0.011834319526627219,0.06625357483317446,0.08897485493230174,0.07074569789674952,0.05153203342618384,0.09375,0.11594202898550725,0.4,0.07215332581736189,0.4375,0.4745762711864407,0.7142857142857143,0.32919954904171367,0.4143835616438356,0.42160278745644597,0.7603305785123967,0.13979706877113868,0.4596774193548387,0.4672131147540984,0.9473684210526315,0.3483652762119504,0.4166666666666667,0.3888888888888889,0.5986471251409244,0.4999281498297391,0.5126093333333334,0.4782628820960698,0.08672936259143156,0.15,0.32044198895027626,13.56079295154185,25.340415704387986,0.2975663716814159,76.0,98.0,9.0,11.0,16.0,19.0,43.0,22.0,41.0,129.0,54.0,10.0,27.0,12.0,8.0,13.0,22.0,4.0,0.40298507462686567,0.5365853658536586,0.5260416666666666,0.5779816513761468,0.05102040816326531,0.006683804627249357,0.014311270125223614,0.008386581469648562,0.01639344262295082,0.0066844919786096255,0.007614213197969543,0.04655172413793104,0.079155672823219,0.1104847801578354,0.7755102040816326,0.8172043010752689,0.868421052631579,0.11458333333333333,0.8181818181818182,0.06837606837606838,0.18376068376068377,0.4418604651162791,0.10181531176006314,13.0,28.0,15.0,5.0,30.0,18.0,24.0,5.0,12.0,0.017123287671232876,,0.011013215859030838,0.8125,4.0,118.0,35.0,118.0,30.0,0.3818770226537217,0.3881578947368421,0.847457627118644,0.38461538461538464,0.3881578947368421,15.0,44.0,0.15625,1.0,0.006060606060606061,False,8.0,11.0,19.0,63.0,1.0,,3.0,0.34545454545454546,0.030303030303030304,0.6666666666666666,0.5333333333333333,0.75,0.275,1.0,,1.0,7.0,1.0,0.016166281755196306,0.016129032258064516,0.016181229773462782,1.0,5.0,0.011441647597254004,,,
696,1610612754,Travis Best,Travis Best,696,IND,52337.0,872,-37.0,1656,1659,451,512,201,3315,9.0,35.0,47.0,116.0,2.0,2.0,31.0,3.0,10.0,92.0,205.0,12.0,33.0,50.0,270.0,1719,4.0,23.0,52.0,10.0,20.0,75.0,52.0,132.0,27.0,1.0,30.0,12.0,122.0,158.0,31.0,29.0,62.0,352.0,15.0,40.0,4.0,59.0,69,51.0,20.0,32.0,20.0,20.0,5.0,,52.0,17.0,44.0,96.0,9.0,57.0,21.0,7.0,6.0,4.0,6.0,3.0,,75.0,451,0.2826086956521739,0.2826086956521739,0.75,0.36363636363636365,0.375,0.44878048780487806,0.4423076923076923,0.46218487394957986,0.4435483870967742,0.5076335877862596,0.5208333333333334,0.13865546218487396,0.05853658536585366,0.02857142857142857,16.596194503171247,0.6153846153846154,0.0625,0.06589785831960461,0.09433962264150944,0.07180156657963446,0.041666666666666664,0.08294930875576037,0.17073170731707318,0.5,0.14705882352941177,0.2571428571428571,0.2647058823529412,,0.48739495798319327,0.4051724137931034,0.41228070175438597,0.425531914893617,0.008403361344537815,1.0,1.0,1.0,0.13025210084033614,0.2,0.16129032258064516,0.36554621848739494,0.45955508474576284,0.4620349999999999,0.43269098360655733,0.08235294117647059,0.0945945945945946,0.2777777777777778,12.344878048780489,26.233333333333334,0.2723429951690821,36.0,54.0,2.0,5.0,12.0,,,4.0,11.0,21.0,3.0,,36.0,14.0,4.0,6.0,10.0,1.0,0.3,0.36363636363636365,0.4666666666666667,0.5526315789473685,0.16666666666666666,0.009538950715421303,0.024539877300613498,0.012626262626262626,0.007575757575757576,0.0072992700729927005,0.028037383177570093,0.07471264367816093,0.06779661016949153,0.226890756302521,0.6666666666666666,0.8,0.16666666666666666,0.3333333333333333,0.4,0.1935483870967742,,,0.07777777777777778,10.0,7.0,22.0,,31.0,5.0,12.0,2.0,4.0,0.017241379310344827,0.013452914798206279,,0.8333333333333334,2.0,10.0,3.0,10.0,20.0,0.3225806451612903,0.3225806451612903,0.7,0.3,0.3333333333333333,1.0,5.0,0.06666666666666667,,,False,1.0,1.0,2.0,9.0,,,1.0,0.5,0.017857142857142856,,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,161287.0,2688,97.0,5165,5138,1493,1262,624,10303,252.0,604.0,55.0,158.0,,4.0,10.0,2.0,8.0,537.0,1112.0,1.0,14.0,282.0,1359.0,5287,4.0,134.0,282.0,11.0,121.0,392.0,714.0,360.0,3.0,2.0,8.0,116.0,99.0,118.0,47.0,10.0,42.0,255.0,112.0,388.0,67.0,567.0,755,44.0,35.0,78.0,32.0,94.0,8.0,12.0,172.0,41.0,144.0,265.0,46.0,411.0,184.0,39.0,166.0,62.0,166.0,94.0,18.0,392.0,1493,0.664804469273743,0.7422037422037422,1.0,0.07142857142857142,0.08333333333333333,0.4829136690647482,0.475177304964539,0.47824156305506216,0.46245733788395904,0.5171232876712328,0.5226666666666666,0.012433392539964476,0.10431654676258993,0.10099337748344371,25.2422233554309,0.45348837209302323,0.4240506329113924,0.1844983357108892,0.21212121212121213,0.19004180919802358,0.20555555555555555,0.20659062103929024,0.20422535211267606,0.5662650602409639,0.5364120781527532,0.41721854304635764,0.46408839779005523,0.5714285714285714,0.14031971580817051,0.34810126582278483,0.35947712418300654,0.8,0.003552397868561279,,,,0.008880994671403197,0.012269938650306749,0.027303754266211604,0.32326820603907636,0.44543852313167254,0.4845914383561646,0.4371048109965635,0.14431372549019608,0.14591593973037273,0.2884473877851361,7.373201438848921,30.064285714285713,0.28906098741529523,230.0,350.0,59.0,86.0,92.0,,3.0,96.0,159.0,241.0,1.0,112.0,19.0,9.0,41.0,144.0,188.0,102.0,0.09090909090909091,0.6037735849056604,0.588957055214724,0.617948717948718,0.14285714285714285,0.0765143464399575,0.08668076109936575,0.07855626326963906,0.11441647597254005,0.06284916201117319,0.08806818181818182,0.12962962962962962,0.21502590673575128,0.3108348134991119,0.6571428571428571,0.7666666666666667,0.7347826086956522,0.5276073619631901,0.686046511627907,0.31399317406143346,0.010238907849829351,,0.17733627667402502,58.0,49.0,10.0,23.0,9.0,6.0,46.0,17.0,35.0,0.03164556962025317,0.06721536351165981,0.04956896551724138,0.6304347826086957,16.0,1.0,1.0,1.0,6.0,0.1,0.1111111111111111,1.0,0.125,0.125,2.0,,0.012269938650306749,3.0,0.01764705882352941,False,,,,,,,2.0,,0.08264462809917356,0.2542372881355932,,,,,16.0,18.0,1.0,,0.07142857142857142,,0.1,,,,1.0,1.0,1.0
