EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked,HeaveAttempts,on
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,11589.0,193,-2,360,358,114,107,59,718,13,20,6.0,8.0,3.0,4,8,18,,1.0,,,,,,,,,,,,,21,39,,,9,51,371,9,12,,,23,4,9,,,3.0,11,26,16,,,12.0,,,6,,1,,1,,,,,1.0,2,8,7,25,5.0,37,15,52,,4,4.0,,1,,,8,1.0,1.0,2.0,9,,3,15,28,1.0,18,4.0,,11,,11,114,3,0.6190476190476191,0.8666666666666667,,,,,,0.5384615384615384,0.75,0.4444444444444444,0.5384615384615384,0.75,0.4444444444444444,0.5543478260869565,0.71875,0.4583333333333333,,,0.15384615384615385,0.15,0.16666666666666666,,,12.850467289719626,0.1111111111111111,0.29411764705882354,0.18115942028985507,0.049079754601226995,0.1891891891891892,0.18285714285714286,0.07446808510638298,0.07692307692307693,0.017857142857142856,0.06172839506172839,0.17391304347826086,0.19607843137254902,0.171875,0.2,0.16666666666666666,,0.5128205128205128,0.65,0.7647058823529411,0.46153846153846156,0.46153846153846156,0.4444444444444444,0.5333333333333333,0.875,0.02564102564102564,,,,,,,,,,,,0.6666666666666666,0.75,,,,,,0.4444444444444444,0.75,,,,,0.5128205128205128,,0.5015641025641027,0.5498624999999999,0.4855111111111111,0.2391304347826087,0.2391304347826087,0.45098039215686275,0.21568627450980393,4.138461538461539,,0.31666666666666665,5.0,6.0,1.0,5.0,9.0,3.0,1.0,5.0,9.0,7.0,,,,,0.08333333333333333,0.24,0.2857142857142857,,0.7777777777777778,,,,,,,,,,True
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,17805.0,297,-18,547,551,176,199,81,1098,18,24,3.0,6.0,4.0,6,6,22,25.0,50.0,,,,,,,,2.0,,,,1.0,49,96,,2.0,9,107,599,7,17,,,16,12,31,,1.0,4.0,28,64,34,,,6.0,2.0,,5,,19,2.0,21,1.0,1.0,3.0,7.0,9.0,44,8,5,16,3.0,24,10,34,1.0,5,3.0,2.0,1,1.0,1.0,6,1.0,,,7,,2,9,24,1.0,11,1.0,,4,2.0,28,176,4,0.6530612244897959,0.6956521739130435,,,,,,0.5104166666666666,0.4117647058823529,0.3870967741935484,0.5,0.4117647058823529,0.375,0.5194174757281553,0.4444444444444444,0.4117647058823529,0.02040816326530612,,0.052083333333333336,0.041666666666666664,0.13636363636363635,0.02,,17.21439749608764,0.14285714285714285,0.14285714285714285,0.07655502392344497,0.03076923076923077,0.07936507936507936,0.07720588235294118,0.03508771929824561,0.024390243902439025,0.03571428571428571,0.02962962962962963,0.06818181818181818,0.09722222222222222,0.06451612903225806,0.1,0.043478260869565216,0.023255813953488372,0.24489795918367346,0.75,0.782608695652174,0.6666666666666666,0.22448979591836735,0.2727272727272727,0.3157894736842105,0.6666666666666666,0.5102040816326531,0.5,0.5102040816326531,0.64,,,,,0.02040816326530612,,,,0.35294117647058826,0.5,,,,,,0.1875,0.6666666666666666,,,0.03125,,0.2653061224489796,,0.4475066326530612,0.3896470588235294,0.41905781249999996,0.039603960396039604,0.04040404040404041,0.14953271028037382,0.2616822429906542,11.581250000000002,25.25,0.3217550274223035,2.0,2.0,,4.0,4.0,3.0,,1.0,4.0,3.0,,,,,,0.08,0.09090909090909091,,0.75,,,,,,,,,,True
93,1610612764,Hubert Davis,Hubert Davis,93,WAS,46013.0,767,47,1405,1392,377,413,224,2797,8,13,,,1.0,1,13,40,37.0,73.0,4.0,12.0,,,2.0,6.0,36.0,78.0,2.0,9.0,8.0,22.0,58,126,40.0,90.0,9,245,1501,6,15,2.0,9.0,19,15,29,10.0,28.0,2.0,62,80,36,114.0,6.0,,78.0,36.0,3,,64,14.0,78,10.0,4.0,10.0,18.0,36.0,170,3,8,30,1.0,39,3,42,1.0,26,22.0,4.0,15,3.0,9.0,9,2.0,6.0,,24,2.0,2,11,36,1.0,11,,1.0,4,1.0,62,377,4,0.6896551724137931,0.6896551724137931,0.95,0.4444444444444444,0.2222222222222222,0.35714285714285715,0.4444444444444444,0.4603174603174603,0.4,0.5172413793103449,0.5462962962962963,0.375,0.5263157894736842,0.5520361990950227,0.375,0.5344827586206896,0.4166666666666667,,0.023809523809523808,,0.05,0.0136986301369863,,14.723557692307692,0.625,0.023809523809523808,0.0546448087431694,0.0051635111876075735,0.05925925925925926,0.05555555555555555,0.004243281471004243,,0.015625,,0.009433962264150943,0.04712041884816754,0.07936507936507936,0.05,0.08571428571428572,0.008771929824561403,0.06018518518518518,0.6153846153846154,0.6153846153846154,0.375,0.18518518518518517,0.325,0.34210526315789475,0.6923076923076923,0.33796296296296297,0.5068493150684932,0.5138888888888888,0.7567567567567568,0.05555555555555555,0.3333333333333333,0.3333333333333333,1.0,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.9444444444444444,,,,,,0.375,0.2222222222222222,0.017543859649122806,1.0,0.10526315789473684,0.3333333333333333,0.38596491228070173,0.36363636363636365,0.47685185185185186,0.46153846153846156,0.4584974537037037,0.44640749999999996,0.43573421052631583,0.01818181818181818,0.03076923076923077,0.07755102040816327,0.2530612244897959,13.761111111111113,25.29,0.2683274021352313,1.0,,,4.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,True
2250,1610612764,Bobby Simmons,Bobby Simmons,2250,WAS,6167.0,103,-43,195,199,67,51,22,394,6,7,3.0,4.0,1.0,1,1,3,1.0,6.0,,1.0,,,,,,1.0,,,,1.0,8,16,,2.0,6,22,241,3,4,,,6,2,3,,1.0,1.0,5,8,8,,,6.0,1.0,,3,,5,,5,,,2.0,2.0,1.0,10,6,1,7,1.0,9,6,15,,2,,2.0,3,,2.0,3,1.0,1.0,1.0,6,,2,6,14,,7,1.0,,4,,5,67,2,0.5,0.8,,,,,,0.5,0.75,0.6666666666666666,0.4444444444444444,0.75,0.5,0.5238095238095238,0.75,0.5,0.1111111111111111,,0.1875,0.14285714285714285,0.6666666666666666,,,12.442396313364055,0.5,0.14285714285714285,0.11475409836065574,0.06896551724137931,0.04,0.09302325581395349,0.06382978723404255,,0.038461538461538464,0.10204081632653061,0.07142857142857142,0.21428571428571427,0.09090909090909091,,0.09090909090909091,,0.3888888888888889,0.8571428571428571,1.0,0.5,0.16666666666666666,0.3333333333333333,1.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,,0.05555555555555555,,,,0.05555555555555555,,,,1.0,0.75,,,,,,0.25,1.0,,,0.25,,0.5,,0.4931888888888889,0.516075,0.4865375,0.19047619047619047,0.21052631578947367,0.2727272727272727,0.22727272727272727,8.775,25.549999999999997,0.3435897435897436,,,,1.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,0.5,,,,,,,,,,True
1731,1610612764,Tyronn Lue,Tyronn Lue,1731,WAS,53366.0,889,-40,1641,1657,478,631,240,3298,33,61,2.0,5.0,8.0,15,21,68,55.0,123.0,6.0,8.0,2.0,2.0,1.0,1.0,35.0,76.0,5.0,8.0,11.0,29.0,109,252,41.0,84.0,28,369,1670,8,17,7.0,10.0,37,31,62,12.0,30.0,19.0,117,30,188,69.0,54.0,2.0,74.0,35.0,25,,156,8.0,164,6.0,2.0,49.0,34.0,73.0,336,9,15,47,1.0,63,10,73,3.0,33,17.0,16.0,50,14.0,35.0,23,5.0,15.0,2.0,73,4.0,19,15,61,3.0,35,8.0,,13,7.0,117,478,13,0.13761467889908258,0.1388888888888889,0.5609756097560976,0.4880952380952381,0.7,0.4,0.5,0.43253968253968256,0.47058823529411764,0.5,0.5074404761904762,0.6851851851851852,0.532608695652174,0.5286532951289399,0.6851851851851852,0.5735294117647058,0.25,,0.0992063492063492,0.14754098360655737,0.16176470588235295,0.04065040650406504,,21.876620010368068,0.684931506849315,0.01818181818181818,0.07219662058371736,0.012311901504787962,0.09146341463414634,0.07607361963190185,0.012165450121654502,0.019736842105263157,0.00390625,0.015479876160990712,0.03205128205128205,0.06912442396313365,0.09712230215827339,0.09243697478991597,0.08888888888888889,0.019736842105263157,0.18154761904761904,0.5409836065573771,0.6346153846153846,0.09090909090909091,0.20238095238095238,0.3088235294117647,0.3684210526315789,0.09523809523809523,0.36607142857142855,0.44715447154471544,0.4661016949152542,0.18181818181818182,0.023809523809523808,0.75,0.75,0.8333333333333334,0.2261904761904762,0.4605263157894737,0.4605263157894737,0.5142857142857142,0.18518518518518517,0.4,0.07407407407407407,1.0,1.0,0.2962962962962963,0.625,0.16304347826086957,0.5333333333333333,0.010869565217391304,1.0,0.31521739130434784,0.3793103448275862,0.43154761904761907,0.47297297297297297,0.44892102102102105,0.4724260869565219,0.42864945054945064,0.04093567251461988,0.05058365758754864,0.1002710027100271,0.3170731707317073,11.450000000000003,26.105952380952377,0.29128580134064597,,1.0,,1.0,,,,,,,,,,,,0.01098901098901099,0.013888888888888888,,,,1.0,1.0,,,0.011764705882352941,1.0,,2.0,False
1751,1610612764,Jahidi White,Jahidi White,1751,WAS,27036.0,451,-77,834,841,123,245,109,1675,39,74,14.0,29.0,9.0,12,1,19,,,,,,,,,,,,,,,40,93,,,29,109,886,14,32,,,39,9,15,,,6.0,24,40,40,,,24.0,,,13,,7,,7,,,3.0,,4.0,14,40,24,74,7.0,105,46,151,7.0,11,6.0,5.0,10,1.0,5.0,18,1.0,5.0,4.0,28,1.0,1,38,63,9.0,62,6.0,,27,7.0,24,123,5,0.5,0.7142857142857143,,,,,,0.43010752688172044,0.4375,0.6,0.43010752688172044,0.4375,0.6,0.45041322314049587,0.47560975609756095,0.5217391304347826,,,0.13978494623655913,0.10810810810810811,0.2631578947368421,,,15.48856548856549,0.35714285714285715,0.2692307692307692,0.23492063492063492,0.11173184357541899,0.26373626373626374,0.2413793103448276,0.1141439205955335,0.13095238095238096,0.102803738317757,0.10778443113772455,0.21333333333333335,0.2616822429906542,0.22556390977443608,0.23943661971830985,0.35,0.175,0.7956989247311828,0.527027027027027,0.5909090909090909,0.48717948717948717,0.20430107526881722,0.05263157894736842,0.07142857142857142,1.0,,,,,,,,,,,,,0.90625,0.4827586206896552,,,,,,0.8,0.75,,,,,0.7956989247311828,,0.5397247311827957,0.5650275862068965,0.5612933333333333,0.23684210526315788,0.23684210526315788,0.3577981651376147,0.22018348623853212,2.0720430107526884,,0.1474820143884892,11.0,6.0,,6.0,37.0,23.0,1.0,13.0,37.0,21.0,,1.0,5.0,,,0.13333333333333333,0.1388888888888889,0.1111111111111111,0.5675675675675675,0.07142857142857142,,,,,,,,,False
1838,1610612764,Tyrone Nesby,Tyrone Nesby,1838,WAS,57555.0,959,-23,1774,1791,510,687,279,3565,47,70,18.0,27.0,19.0,24,15,50,48.0,130.0,5.0,9.0,1.0,1.0,3.0,4.0,3.0,17.0,1.0,1.0,,5.0,110,250,8.0,26.0,44,288,1812,26,52,2.0,2.0,63,30,67,3.0,9.0,14.0,83,146,74,18.0,6.0,28.0,17.0,3.0,16,,40,15.0,55,11.0,4.0,14.0,11.0,15.0,125,53,26,92,17.0,135,63,198,9.0,44,31.0,13.0,18,4.0,12.0,17,4.0,6.0,2.0,35,3.0,13,47,98,4.0,67,8.0,2.0,32,4.0,83,510,17,0.6636363636363637,0.7604166666666666,0.75,0.3076923076923077,1.0,0.3333333333333333,0.3076923076923077,0.44,0.5,0.44776119402985076,0.4420289855072464,0.5370370370370371,0.45394736842105265,0.47368421052631576,0.5431034482758621,0.48255813953488375,0.09420289855072464,,0.064,0.07142857142857142,0.18,0.015384615384615385,,16.15054787994283,0.5142857142857142,0.27419354838709675,0.13710879284649777,0.06946264744429882,0.15384615384615385,0.14047619047619048,0.06583427922814983,0.07534246575342465,0.08960573476702509,0.05029585798816568,0.12162162162162163,0.125,0.15547703180212014,0.1774193548387097,0.08888888888888889,0.06428571428571428,0.2536231884057971,0.6714285714285714,0.7230769230769231,0.5319148936170213,0.18115942028985507,0.3,0.36585365853658536,0.6666666666666666,0.47101449275362317,0.36923076923076925,0.375,0.7916666666666666,0.03260869565217391,0.5555555555555556,0.5555555555555556,0.8,0.06159420289855073,0.17647058823529413,0.17647058823529413,0.6666666666666666,0.5,0.6666666666666666,0.018518518518518517,1.0,,0.018518518518518517,1.0,0.3157894736842105,0.7916666666666666,0.05263157894736842,0.75,0.06578947368421052,,0.34782608695652173,0.17647058823529413,0.45157373188405786,0.5078692307692306,0.4591223684210527,0.10666666666666667,0.11678832116788321,0.21875,0.2881944444444444,11.4496,25.12307692307692,0.2874859075535513,5.0,5.0,5.0,7.0,14.0,4.0,4.0,6.0,14.0,9.0,,,,,0.07692307692307693,0.0423728813559322,0.05,,0.6428571428571429,0.16666666666666666,,,,,,,,,False
1888,1610612764,Richard Hamilton,Richard Hamilton,1888,WAS,71122.0,1185,-46,2210,2223,616,777,278,4433,81,126,7.0,16.0,14.0,28,95,248,94.0,237.0,1.0,2.0,,1.0,1.0,1.0,7.0,22.0,1.0,6.0,3.0,11.0,270,611,8.0,24.0,184,748,2315,21,63,1.0,7.0,56,69,149,4.0,12.0,81.0,231,356,184,24.0,,10.0,21.0,7.0,61,,82,10.0,92,7.0,3.0,39.0,15.0,28.0,194,36,18,56,3.0,77,37,114,11.0,21,15.0,6.0,51,12.0,27.0,35,7.0,24.0,1.0,86,8.0,28,22,73,3.0,208,20.0,14.0,79,28.0,231,616,9,0.6592592592592592,0.6716981132075471,1.0,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.34782608695652173,0.44189852700491,0.3333333333333333,0.46308724832214765,0.4440944881889764,0.32142857142857145,0.4658385093167702,0.510387811634349,0.3684210526315789,0.565,0.03779527559055118,,0.09983633387888707,0.09523809523809523,0.14919354838709678,0.05063291139240506,,31.761006289308174,0.5930232558139535,0.04411764705882353,0.06690561529271206,0.037894736842105266,0.07758620689655173,0.06922357343311505,0.03513770180436847,0.020100502512562814,0.046296296296296294,0.03981264637002342,0.03431372549019608,0.07063197026022305,0.08241758241758242,0.08139534883720931,0.06666666666666667,0.03793103448275862,0.1984251968503937,0.6428571428571429,0.7105263157894737,0.7283950617283951,0.3905511811023622,0.38306451612903225,0.45023696682464454,0.5578947368421052,0.3732283464566929,0.39662447257383965,0.4177777777777778,0.7021276595744681,0.0031496062992125984,0.5,0.5,1.0,0.03464566929133858,0.3181818181818182,0.3181818181818182,1.0,0.22857142857142856,0.4375,0.014285714285714285,,,0.08571428571428572,0.16666666666666666,0.17391304347826086,0.5,0.006211180124223602,1.0,0.06832298136645963,0.2727272727272727,0.23622047244094488,0.3333333333333333,0.4384455766192733,0.4527371212121211,0.42405283018867945,0.1138328530259366,0.11791044776119403,0.0748663101604278,0.3088235294117647,10.701636661211126,93.3,0.27873303167420815,11.0,1.0,,14.0,8.0,4.0,1.0,3.0,9.0,4.0,,,,1.0,,0.009708737864077669,0.011904761904761904,,0.4444444444444444,0.5714285714285714,1.0,,1.0,1.0,,1.0,,1.0,False
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,25643.0,427,21,802,803,235,302,108,1605,39,61,15.0,27.0,9.0,17,18,42,3.0,9.0,,,,,,,,,,,,,60,112,,,32,152,805,16,30,,,42,10,24,,,14.0,34,80,40,,,26.0,,,11,,4,1.0,5,1.0,,4.0,,,11,32,13,70,6.0,89,40,129,,13,6.0,7.0,6,1.0,4.0,11,2.0,2.0,1.0,17,,3,25,48,8.0,56,8.0,,25,7.0,34,235,6,0.6666666666666666,0.851063829787234,,,,,,0.5357142857142857,0.5333333333333333,0.4166666666666667,0.5357142857142857,0.5333333333333333,0.4166666666666667,0.5588235294117647,0.5384615384615384,0.5,,,0.09821428571428571,0.14754098360655737,0.047619047619047616,,,16.487068965517242,0.35294117647058826,0.3333333333333333,0.219435736677116,0.0963855421686747,0.17567567567567569,0.21119592875318066,0.10106382978723404,0.056338028169014086,0.08,0.1323529411764706,0.16455696202531644,0.25,0.22916666666666666,0.18867924528301888,0.14285714285714285,,0.5446428571428571,0.639344262295082,0.75,0.5897435897435898,0.375,0.42857142857142855,0.45,0.7777777777777778,0.08035714285714286,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.9,0.5555555555555556,,,,,,0.7083333333333334,0.5294117647058824,,,,,0.5446428571428571,,0.4934642857142858,0.5187703703703703,0.5101916666666666,0.1937984496124031,0.1937984496124031,0.27631578947368424,0.2236842105263158,4.878571428571429,,0.29301745635910226,10.0,6.0,2.0,6.0,26.0,14.0,,12.0,26.0,12.0,1.0,,1.0,,0.07407407407407407,0.13636363636363635,0.10810810810810811,0.2857142857142857,0.46153846153846156,0.2,,,,,,,,,False
2042,1610612764,Courtney Alexander,Courtney Alexander,2042,WAS,61581.0,1026,-150,1923,1937,524,647,259,3860,47,79,6.0,12.0,14.0,24,28,79,94.0,202.0,1.0,4.0,,,,1.0,4.0,12.0,1.0,1.0,3.0,5.0,169,360,5.0,16.0,89,442,2081,19,37,1.0,1.0,44,43,90,3.0,6.0,36.0,131,216,122,12.0,3.0,12.0,12.0,4.0,28,,54,11.0,65,8.0,3.0,13.0,17.0,24.0,141,27,23,53,5.0,81,33,114,4.0,30,22.0,8.0,31,8.0,20.0,22,1.0,11.0,2.0,53,8.0,14,32,89,1.0,110,4.0,2.0,43,13.0,131,524,12,0.6390532544378699,0.6625766871165644,0.8,0.3125,1.0,0.5,0.3125,0.46944444444444444,0.5135135135135135,0.4777777777777778,0.46941489361702127,0.5394736842105263,0.4947916666666667,0.5151869158878505,0.55,0.5555555555555556,0.0425531914893617,,0.07777777777777778,0.12658227848101267,0.12658227848101267,0.039603960396039604,,21.55983863738234,0.5849056603773585,0.09433962264150944,0.07636887608069164,0.03210463733650416,0.11219512195121951,0.08453837597330367,0.034261241970021415,0.02857142857142857,0.02413793103448276,0.0398936170212766,0.05142857142857143,0.06837606837606838,0.09824561403508772,0.10457516339869281,0.1346153846153846,0.023391812865497075,0.21010638297872342,0.5949367088607594,0.6811594202898551,0.6595744680851063,0.21010638297872342,0.35443037974683544,0.4057971014492754,0.5714285714285714,0.5372340425531915,0.46534653465346537,0.4845360824742268,0.648936170212766,0.010638297872340425,0.25,0.25,1.0,0.031914893617021274,0.3333333333333333,0.3333333333333333,0.75,0.3157894736842105,0.5,,,,0.02631578947368421,1.0,0.25,0.5833333333333334,0.010416666666666666,,0.052083333333333336,0.6,0.2526595744680851,0.3333333333333333,0.4424482666666666,0.466495945945946,0.43500368421052626,0.10361445783132531,0.10776942355889724,0.09954751131221719,0.29638009049773756,12.139444444444441,25.981250000000003,0.27249089963598544,3.0,5.0,1.0,10.0,3.0,2.0,,1.0,3.0,3.0,,,,,0.017857142857142856,0.053763440860215055,0.0625,,1.0,0.16666666666666666,,,,,,,,,False
363,1610612764,Christian Laettner,Christian Laettner,363,WAS,46834.0,781,-104,1458,1458,347,445,174,2916,29,50,11.0,17.0,8.0,14,10,33,47.0,117.0,,1.0,,,,1.0,,5.0,,1.0,,1.0,86,200,,6.0,37,209,1560,14,29,,1.0,31,17,48,,2.0,18.0,52,120,52,,,14.0,4.0,,8,,75,16.0,91,13.0,3.0,15.0,21.0,39.0,198,26,24,99,16.0,139,32,171,1.0,35,18.0,17.0,32,11.0,23.0,25,3.0,9.0,3.0,57,1.0,10,22,66,4.0,41,4.0,1.0,17,5.0,52,347,10,0.6976744186046512,0.759493670886076,,,,,,0.43,0.4827586206896552,0.3541666666666667,0.4174757281553398,0.4666666666666667,0.34,0.4642857142857143,0.484375,0.43333333333333335,0.02912621359223301,,0.04,0.06,0.15151515151515152,,,16.856628674265146,0.5614035087719298,0.37209302325581395,0.18032786885245902,0.042833607907743,0.183206106870229,0.18088235294117647,0.040638606676342524,0.0625,0.03535353535353535,0.03914590747330961,0.1223021582733813,0.19883040935672514,0.200836820083682,0.1836734693877551,0.18181818181818182,0.009174311926605505,0.24271844660194175,0.58,0.6170212765957447,0.5172413793103449,0.16019417475728157,0.30303030303030304,0.35714285714285715,0.4,0.5679611650485437,0.4017094017094017,0.4017094017094017,0.8723404255319149,0.0048543689320388345,,,,0.024271844660194174,,,,0.5666666666666667,0.6470588235294118,,,,0.03333333333333333,,0.28,0.5714285714285714,0.02,,0.02,,0.27184466019417475,,0.431979512195122,0.525534,0.429391836734694,0.0776255707762557,0.07981220657276995,0.14832535885167464,0.24880382775119617,12.047999999999996,29.116666666666664,0.23799725651577502,3.0,2.0,4.0,7.0,10.0,2.0,2.0,6.0,10.0,7.0,,,1.0,2.0,0.13793103448275862,0.024390243902439025,0.028169014084507043,,0.7,0.36363636363636365,,,,,,,,1.0,False
461,1610612764,Popeye Jones,Popeye Jones,461,WAS,44513.0,742,21,1351,1378,383,442,221,2729,34,61,23.0,38.0,7.0,12,39,90,20.0,83.0,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,93,234,1.0,4.0,34,223,1424,30,54,,,72,21,49,1.0,2.0,17.0,62,104,82,3.0,,52.0,2.0,,11,,57,4.0,61,3.0,1.0,25.0,8.0,24.0,126,79,34,99,9.0,142,87,229,10.0,28,10.0,18.0,20,4.0,15.0,17,1.0,5.0,1.0,37,4.0,13,31,88,15.0,47,1.0,,15,9.0,62,383,20,0.5591397849462365,0.7761194029850746,1.0,0.25,,0.5,0.25,0.3974358974358974,0.5555555555555556,0.42857142857142855,0.39705882352941174,0.5555555555555556,0.4411764705882353,0.4272030651340996,0.5806451612903226,0.49206349206349204,0.01680672268907563,,0.04700854700854701,0.04918032786885246,0.05555555555555555,0.03614457831325301,,18.34975369458128,0.5405405405405406,0.225,0.1944990176817289,0.12908496732026145,0.2236842105263158,0.20121028744326777,0.12121212121212122,0.176,0.14220183486238533,0.09665427509293681,0.19491525423728814,0.17098445595854922,0.21717171717171718,0.18691588785046728,0.3111111111111111,0.07575757575757576,0.25630252100840334,0.5573770491803278,0.5862068965517241,0.3235294117647059,0.37815126050420167,0.43333333333333335,0.4588235294117647,0.6666666666666666,0.3487394957983193,0.24096385542168675,0.25,0.75,0.008403361344537815,0.5,0.5,1.0,0.008403361344537815,,,,0.7037037037037037,0.6052631578947368,,,,,,0.23529411764705882,0.5833333333333334,0.0196078431372549,1.0,0.0196078431372549,,0.27310924369747897,,0.43178739495798313,0.5124037735849056,0.4147960784313726,0.05952380952380952,0.06048387096774194,0.32286995515695066,0.27802690582959644,9.565811965811967,24.275,0.2834937083641747,12.0,5.0,3.0,8.0,5.0,2.0,1.0,2.0,5.0,4.0,,,2.0,1.0,0.06521739130434782,0.06172839506172839,0.06451612903225806,0.05263157894736842,0.8,0.08695652173913043,,,,,,,,,False
