EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,FTOffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,BlockedCorner3,BlockedLongMidRange,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked
1110,1610612737,Mark Strickland,Mark Strickland,1110,ATL,3062.0,51,-22.0,96,100,26,31,10.0,196,3.0,3.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,4.0,10.0,8.0,123,1.0,2.0,2.0,2.0,3.0,4.0,8.0,1.0,1,1.0,2,5.0,5.0,5.0,3.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,26,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,0.4,0.5,0.6666666666666666,11.926605504587155,1.0,0.16666666666666666,0.11904761904761904,0.25,0.09090909090909091,0.2,1.0,0.3,1.0,1.0,1.0,0.4,0.25,0.25,1.0,0.3,0.5,1.0,1.0,0.6666666666666666,1.0,0.3,0.5162100000000001,0.6045,0.6691333333333334,0.25,0.5,8.42,0.2708333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,23138.0,386,-49.0,713,716,167,262,99.0,1429,18.0,30.0,1.0,1.0,5.0,9.0,,8.0,63.0,43.0,101.0,126.0,752,4.0,9.0,16.0,11.0,28.0,34.0,36.0,66.0,79,33.0,171,28.0,35.0,43.0,11.0,7.0,4.0,11.0,8.0,3.0,24.0,6.0,15.0,43.0,,,1.0,,34.0,167,12.0,0.4186046511627907,0.42857142857142855,0.42574257425742573,0.4444444444444444,0.39285714285714285,0.4661016949152542,0.6363636363636364,0.3333333333333333,0.48828125,0.6666666666666666,0.4146341463414634,18.401937046004843,0.4583333333333333,0.10852713178294573,0.10029498525073746,0.14084507042253522,0.1111111111111111,0.08247422680412371,,0.2542372881355932,0.6,0.6428571428571429,0.3333333333333333,0.06779661016949153,,,,0.5338983050847458,0.09090909090909091,1.0,,0.2727272727272727,0.5555555555555556,0.3983050847457627,0.46345635593220336,0.42031111111111114,0.43882272727272725,0.12698412698412698,0.2698412698412698,12.093069306930694,0.23422159887798036,25.0,1.0,1.0,7.0,16.0,2.0,2.0,5.0,8.0,17.0,16.0,2.0,2.0,2.0,5.0,12.0,50.0,18.0,6.0,2.0,16.0,7.0,4.0,13.0,8.0,5.0,4.0,29.0,4.0,4.0,6.0,1.0,8.0,3.0,6.0,13.0,3.0,2.0,2.0,1.0,21.0,1.0,2.0,8.0,1.0,1.0,0.75,0.47058823529411764,1.0,0.47058823529411764,0.1440677966101695,0.039603960396039604,0.06666666666666667,0.25,0.043478260869565216,0.013888888888888888,0.07407407407407407,0.07142857142857142,0.023255813953488372,0.02564102564102564,0.023255813953488372,0.09523809523809523,0.06557377049180328,0.1,0.05084745762711865,0.3968253968253968,0.3968253968253968,0.48,0.00847457627118644,1.0,1.0,1.0,0.13559322033898305,0.4375,0.4375,0.7142857142857143,0.18181818181818182,1.0,0.5,0.15151515151515152,0.4375,0.016666666666666666,0.019417475728155338,25.164705882352937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1737,1610612737,Nazr Mohammed,Nazr Mohammed,1737,ATL,45510.0,758,-59.0,1447,1459,238,229,182.0,2906,58.0,119.0,18.0,41.0,8.0,22.0,25.0,80.0,43.0,99.0,242.0,243.0,1511,22.0,52.0,60.0,13.0,37.0,40.0,140.0,9.0,10,8.0,21,101.0,140.0,208.0,17.0,11.0,6.0,16.0,9.0,7.0,34.0,7.0,53.0,94.0,17.0,14.0,18.0,13.0,40.0,238,4.0,0.7070707070707071,0.8433734939759037,0.4090909090909091,0.4230769230769231,0.35135135135135137,0.4090909090909091,0.4230769230769231,0.35135135135135137,0.43862815884476536,0.46875,0.40816326530612246,18.689903846153847,0.47058823529411764,0.18231046931407943,0.1839080459770115,0.1949685534591195,0.22282608695652173,0.13744075829383887,0.7222222222222222,0.49173553719008267,0.48739495798319327,0.6170212765957447,0.6379310344827587,0.3305785123966942,0.3125,0.3424657534246575,0.76,0.17768595041322313,0.7884615384615384,0.43902439024390244,0.1111111111111111,0.5945945945945946,0.36363636363636365,0.49173553719008267,0.47866776859504134,0.519806,0.4986486486486486,0.24691358024691357,0.1646090534979424,6.130578512396695,0.16447823082239116,16.0,,,,,,,,,,45.0,,,16.0,,14.0,58.0,,,32.0,,,33.0,1.0,1.0,,1.0,,8.0,58.0,27.0,12.0,68.0,10.0,,18.0,2.0,3.0,7.0,10.0,74.0,,33.0,6.0,1.0,1.0,,,,,,0.13636363636363635,0.21008403361344538,0.0875,0.3333333333333333,0.10051993067590988,0.19014084507042253,0.06666666666666667,0.09469153515064563,0.1782178217821782,0.07734806629834254,0.05319148936170213,0.17117117117117117,0.25806451612903225,0.09090909090909091,0.37209302325581395,0.38095238095238093,0.875,,,,,,,,,,,,,,0.12177121771217712,0.12177121771217712,,2.0,4.0,4.0,3.0,1.0,1.0,0.023255813953488372,0.05,0.041237113402061855,0.11538461538461539,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,62106.0,1035,32.0,1980,1978,417,480,244.0,3958,57.0,110.0,,5.0,13.0,27.0,26.0,63.0,119.0,130.0,292.0,542.0,2026,10.0,23.0,42.0,23.0,55.0,126.0,66.0,173.0,193,85.0,406,57.0,83.0,97.0,44.0,32.0,12.0,54.0,41.0,13.0,75.0,14.0,20.0,47.0,5.0,3.0,6.0,6.0,126.0,417,8.0,0.25384615384615383,0.25984251968503935,0.4452054794520548,0.43478260869565216,0.41818181818181815,0.5044052863436124,0.47297297297297297,0.5529411764705883,0.5352822580645161,0.5,0.6138613861386139,25.232403718459494,0.72,0.07702702702702703,0.0870488322717622,0.046296296296296294,0.05531914893617021,0.11764705882352941,1.0,0.2422907488986784,0.5181818181818182,0.6063829787234043,0.22807017543859648,0.13876651982378854,0.4126984126984127,0.4727272727272727,0.07692307692307693,0.2621145374449339,0.13513513513513514,,,0.3176470588235294,0.48148148148148145,0.5991189427312775,0.5043752202643171,0.46309285714285714,0.48875470588235304,0.07749077490774908,0.23247232472324722,9.287671232876713,0.2106060606060606,47.0,8.0,22.0,58.0,140.0,5.0,14.0,29.0,66.0,162.0,84.0,5.0,14.0,7.0,30.0,32.0,194.0,135.0,63.0,6.0,140.0,58.0,25.0,20.0,13.0,7.0,30.0,58.0,2.0,11.0,25.0,1.0,14.0,3.0,8.0,21.0,5.0,2.0,3.0,3.0,106.0,14.0,37.0,13.0,1.0,,0.6818181818181818,0.4074074074074074,0.35714285714285715,0.4074074074074074,0.3568281938325991,0.08561643835616438,0.14545454545454545,0.12698412698412698,0.016666666666666666,0.014986376021798364,0.12376237623762376,0.010869565217391304,0.014161220043572984,0.011764705882352941,0.02127659574468085,,0.13245033112582782,0.09803921568627451,0.01327433628318584,0.3949579831932773,0.3983050847457627,0.3829787234042553,0.048458149779735685,0.36363636363636365,0.38095238095238093,1.0,0.30837004405286345,0.4142857142857143,0.4142857142857143,0.6379310344827587,0.3783783783783784,0.35714285714285715,0.8,0.3411764705882353,0.4142857142857143,0.07660455486542443,0.11526479750778816,25.094444444444445,1.0,,8.0,1.0,,,0.008403361344537815,0.017543859649122806,0.012295081967213115,0.05405405405405406,1.0,1.0,15.0,16.0,1.0,1.0,1.0,0.5333333333333333,0.006172839506172839,0.045454545454545456,0.011764705882352941,1.0,0.5172413793103449,,,,,,,,True,,,,,,
1956,1610612737,Ira Newble,Ira Newble,1956,ATL,76474.0,1275,3.0,2428,2432,527,619,319.0,4860,99.0,153.0,15.0,35.0,18.0,30.0,8.0,32.0,71.0,130.0,256.0,338.0,2470,18.0,45.0,50.0,23.0,49.0,75.0,210.0,29.0,45,15.0,106,102.0,142.0,222.0,38.0,26.0,12.0,26.0,22.0,4.0,49.0,5.0,62.0,117.0,19.0,11.0,20.0,12.0,75.0,527,11.0,0.8076923076923077,0.875,0.5078125,0.4,0.46938775510204084,0.5,0.391304347826087,0.4423076923076923,0.5577557755775577,0.46296296296296297,0.5434782608695652,12.607449856733524,0.5306122448979592,0.1118421052631579,0.1167381974248927,0.10150375939849623,0.12542372881355932,0.10826210826210826,0.6,0.5817490494296578,0.6470588235294118,0.7388059701492538,0.8181818181818182,0.12167300380228137,0.25,0.3076923076923077,0.375,0.26996197718631176,0.7608695652173914,0.42857142857142855,0.4,0.5769230769230769,0.6,0.6083650190114068,0.5095636882129279,0.5287805555555556,0.4738673076923078,0.14792899408284024,0.22189349112426035,5.9234375,0.2170510708401977,23.0,1.0,2.0,,5.0,,1.0,3.0,1.0,7.0,75.0,,1.0,14.0,3.0,29.0,50.0,3.0,,20.0,5.0,,28.0,16.0,12.0,4.0,6.0,8.0,15.0,65.0,34.0,6.0,80.0,2.0,5.0,23.0,5.0,4.0,6.0,6.0,88.0,,38.0,10.0,1.0,,1.0,0.14285714285714285,,0.14285714285714285,0.026615969581749048,0.109375,0.12418300653594772,0.1875,0.08450704225352113,0.06989247311827956,0.13438735177865613,0.06787330316742081,0.06950477845351868,0.07348242811501597,0.08041958041958042,0.04597701149425287,0.13513513513513514,0.1323529411764706,0.020618556701030927,0.323943661971831,0.3382352941176471,0.9130434782608695,0.0076045627376425855,0.5,0.5,1.0,0.019011406844106463,,,,0.021739130434782608,,,0.057692307692307696,,0.1296928327645051,0.13286713286713286,26.971428571428568,,1.0,8.0,5.0,,2.0,0.04225352112676056,,0.05740181268882175,0.14893617021276595,,,,,,1.0,3.0,,,,,,,,,,,,,,True,,,,,,
2069,1610612737,Hanno Mottola,Hanno Mottola,2069,ATL,17655.0,294,20.0,549,547,144,218,75.0,1096,15.0,26.0,4.0,8.0,4.0,5.0,6.0,21.0,52.0,48.0,99.0,104.0,545,6.0,18.0,12.0,10.0,22.0,25.0,72.0,5.0,9,3.0,22,33.0,46.0,64.0,4.0,2.0,2.0,12.0,9.0,3.0,19.0,2.0,14.0,32.0,1.0,,1.0,,25.0,144,3.0,0.75,0.8181818181818182,0.48484848484848486,0.3333333333333333,0.45454545454545453,0.48,0.3333333333333333,0.45454545454545453,0.49056603773584906,0.3333333333333333,0.5,19.592476489028215,0.631578947368421,0.16666666666666666,0.16176470588235295,0.14,0.15873015873015872,0.18823529411764706,,0.26,0.5769230769230769,0.75,0.5333333333333333,0.21,0.2857142857142857,0.3157894736842105,0.5,0.52,0.4444444444444444,0.5,,0.22727272727272727,0.8,0.27,0.4250989898989899,0.48185333333333336,0.4141272727272727,0.11538461538461539,0.2403846153846154,11.372727272727271,0.26229508196721313,27.0,,,,1.0,,,,,1.0,8.0,,,,,5.0,24.0,,,8.0,,,8.0,4.0,2.0,2.0,1.0,1.0,4.0,14.0,11.0,2.0,18.0,3.0,2.0,7.0,1.0,2.0,3.0,1.0,12.0,,5.0,1.0,,,,,,,0.01,0.08080808080808081,0.23076923076923078,0.09523809523809523,0.14285714285714285,0.06542056074766354,0.14864864864864866,0.08163265306122448,0.06844106463878327,0.1,0.04918032786885246,0.10256410256410256,0.16363636363636364,0.10526315789473684,0.07142857142857142,0.5192307692307693,0.5192307692307693,0.9259259259259259,,,,,0.01,,,,,,,,,0.047619047619047616,0.04807692307692308,44.7,,6.0,,1.0,,,,,0.053763440860215055,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,True,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,65198.0,1087,7.0,2074,2065,415,477,275.0,4139,97.0,159.0,20.0,39.0,16.0,27.0,79.0,173.0,120.0,227.0,452.0,611.0,2101,26.0,57.0,61.0,45.0,85.0,138.0,234.0,76.0,111,41.0,257,114.0,168.0,220.0,40.0,34.0,6.0,54.0,35.0,19.0,97.0,15.0,39.0,75.0,28.0,13.0,29.0,18.0,138.0,415,6.0,0.5154185022026432,0.5518867924528302,0.5022123893805309,0.45614035087719296,0.5294117647058824,0.4947916666666667,0.4482758620689655,0.4948453608247423,0.5494604316546763,0.4621212121212121,0.575,27.413937867338372,0.5567010309278351,0.14671814671814673,0.1446028513238289,0.1013215859030837,0.1825726141078838,0.15210355987055016,0.6206896551724138,0.33125,0.610062893081761,0.6928571428571428,0.5567010309278351,0.36041666666666666,0.45664739884393063,0.4968553459119497,0.3037974683544304,0.25,0.6724137931034483,0.5128205128205128,0.25,0.27835051546391754,0.5925925925925926,0.38958333333333334,0.45897693110647153,0.5262822222222223,0.4445252577319587,0.09983633387888707,0.22585924713584288,8.153982300884955,0.20009643201542912,51.0,4.0,9.0,3.0,19.0,,1.0,7.0,7.0,28.0,136.0,,1.0,9.0,12.0,42.0,220.0,21.0,,30.0,18.0,3.0,34.0,35.0,26.0,9.0,6.0,29.0,12.0,40.0,28.0,26.0,52.0,5.0,12.0,43.0,10.0,3.0,9.0,10.0,169.0,,75.0,18.0,1.0,1.0,1.0,0.25,,0.25925925925925924,0.058333333333333334,0.0752212389380531,0.11949685534591195,0.08092485549132948,0.4262295081967213,0.04987531172069826,0.13658536585365855,0.0625,0.052313883299798795,0.06474820143884892,0.024291497975708502,0.05921052631578947,0.15333333333333332,0.09090909090909091,0.023923444976076555,0.425,0.42857142857142855,0.7647058823529411,0.01875,0.4444444444444444,0.4444444444444444,1.0,0.03958333333333333,0.15789473684210525,0.15789473684210525,1.0,0.017241379310344827,,,0.07216494845360824,0.16666666666666666,0.13940520446096655,0.14705882352941177,25.667857142857137,,2.0,17.0,13.0,,3.0,0.008333333333333333,,0.05776173285198556,0.075,1.0,5.0,1.0,2.0,,,2.0,0.16666666666666666,,,0.05154639175257732,0.2,0.14285714285714285,1.0,1.0,1.0,1.0,,,,True,,,,,,
1898,1610612737,Cal Bowdler,Cal Bowdler,1898,ATL,3859.0,64,-2.0,122,125,50,65,17.0,247,2.0,6.0,1.0,4.0,1.0,1.0,1.0,2.0,11.0,7.0,19.0,22.0,129,2.0,5.0,5.0,1.0,7.0,5.0,12.0,2.0,2,1.0,4,6.0,11.0,17.0,2.0,,2.0,,,,,,7.0,11.0,1.0,,1.0,,5.0,50,2.0,0.8571428571428571,1.0,0.3684210526315789,0.4,0.14285714285714285,0.35,0.4,0.125,0.44,0.4166666666666667,0.25,17.73049645390071,,0.13636363636363635,0.1346153846153846,0.13333333333333333,0.16666666666666666,0.11764705882352941,,0.3,0.3333333333333333,0.5,0.5,0.1,0.5,1.0,1.0,0.55,0.8,0.25,,0.125,1.0,0.35,0.4344125,0.5540799999999999,0.39941875000000004,0.22727272727272727,0.22727272727272727,10.757894736842106,0.4098360655737705,4.0,,,,1.0,,,1.0,,1.0,8.0,,,1.0,1.0,3.0,2.0,,,2.0,1.0,,4.0,,,,,1.0,1.0,4.0,1.0,4.0,6.0,,,,,,,,10.0,,5.0,,,,,,,,0.05,0.21052631578947367,0.3333333333333333,0.5,0.4,0.09302325581395349,0.125,0.07692307692307693,0.08928571428571429,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.16666666666666666,,,0.36363636363636365,0.4,1.0,,,,,0.05,,,,,,,0.125,,0.2,0.20833333333333334,25.1,1.0,1.0,,1.0,,,0.09090909090909091,0.2,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,43214.0,720,4.0,1388,1406,250,252,182.0,2794,32.0,58.0,7.0,15.0,5.0,7.0,7.0,30.0,44.0,56.0,132.0,242.0,1398,7.0,21.0,23.0,6.0,17.0,42.0,60.0,29.0,31,18.0,64,68.0,97.0,119.0,24.0,23.0,1.0,21.0,12.0,9.0,45.0,9.0,32.0,63.0,27.0,19.0,27.0,16.0,42.0,250,4.0,0.5357142857142857,0.6122448979591837,0.42424242424242425,0.3333333333333333,0.35294117647058826,0.45147679324894513,0.4423076923076923,0.4125,0.4782608695652174,0.4423076923076923,0.4666666666666667,18.65998747651847,0.4666666666666667,0.12686567164179105,0.13988095238095238,0.07228915662650602,0.15060240963855423,0.15196078431372548,0.5925925925925926,0.24472573839662448,0.5517241379310345,0.6037735849056604,0.5625,0.12658227848101267,0.23333333333333334,0.2916666666666667,0.14285714285714285,0.18565400843881857,0.5769230769230769,0.4666666666666667,,0.175,0.7142857142857143,0.6877637130801688,0.5142608050847458,0.5145083333333333,0.5206025641025642,0.09504132231404959,0.17355371900826447,7.958333333333333,0.18011527377521613,17.0,10.0,29.0,24.0,76.0,3.0,5.0,15.0,34.0,105.0,28.0,3.0,5.0,,23.0,9.0,52.0,99.0,3.0,14.0,75.0,24.0,13.0,2.0,2.0,,2.0,9.0,2.0,20.0,26.0,3.0,22.0,2.0,6.0,24.0,5.0,6.0,3.0,3.0,33.0,,13.0,4.0,,,0.9705882352941176,0.3238095238095238,0.6,0.3269230769230769,0.4430379746835443,0.09848484848484848,0.08620689655172414,0.2,0.08571428571428572,0.03690036900369004,0.19117647058823528,0.014492753623188406,0.03235294117647059,0.047872340425531915,0.025157232704402517,0.018691588785046728,0.1958762886597938,0.1794871794871795,0.015151515151515152,0.38636363636363635,0.40476190476190477,0.6470588235294118,0.12236286919831224,0.3448275862068966,0.3448275862068966,1.0,0.3206751054852321,0.3157894736842105,0.3157894736842105,0.9583333333333334,0.19230769230769232,0.6,1.0,0.375,0.32,0.05220883534136546,0.09027777777777778,25.046666666666667,,,1.0,5.0,,,0.045454545454545456,,0.035897435897435895,,3.0,8.0,4.0,7.0,,,3.0,0.30434782608695654,,,0.2,0.375,0.26666666666666666,1.0,,,,,,,True,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,3876.0,65,10.0,123,125,40,54,20.0,248,7.0,11.0,2.0,2.0,3.0,4.0,,5.0,8.0,9.0,24.0,28.0,113,2.0,2.0,4.0,4.0,8.0,12.0,,9.0,10,5.0,21,5.0,7.0,8.0,4.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,,2.0,1.0,,1.0,1.0,12.0,40,1.0,,,0.375,1.0,0.5,0.3888888888888889,1.0,0.5,0.45161290322580644,1.0,0.6,24.489795918367346,0.4,0.09803921568627451,0.10144927536231885,0.05555555555555555,0.1111111111111111,0.13333333333333333,1.0,0.4074074074074074,0.6363636363636364,0.875,,0.18518518518518517,,,,0.2962962962962963,1.0,1.0,,0.5,0.75,0.5185185185185185,0.5002537037037037,0.5842,0.5219625,0.14285714285714285,0.42857142857142855,8.458333333333334,0.3252032520325203,2.0,,,1.0,3.0,,,,1.0,3.0,7.0,,,,,4.0,18.0,,3.0,2.0,3.0,1.0,3.0,1.0,,1.0,,4.0,,1.0,2.0,,1.0,,2.0,3.0,1.0,,,,9.0,,4.0,1.0,,,,0.3333333333333333,,0.3333333333333333,0.1111111111111111,0.125,0.2727272727272727,,,0.020833333333333332,0.1111111111111111,,0.017857142857142856,,0.058823529411764705,,0.1,0.125,,0.25,0.25,,,,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.13333333333333333,0.14814814814814814,24.8,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,
