EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,Corner3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,3SecondViolations,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips,on
145,1610612761,Tracy Murray,Tracy Murray,145,TOR,13648.0,227,-17,414,409,117,127,72,823,5.0,11.0,2.0,6.0,3.0,3.0,2.0,7.0,9.0,22.0,11.0,20.0,2.0,4.0,4.0,6.0,8.0,28.0,1.0,2.0,4.0,8.0,16,40,19.0,48.0,14.0,103,465,3.0,11.0,3.0,6.0,2.0,17.0,5,8,8.0,14.0,5.0,39,18.0,14.0,54.0,3.0,4.0,28.0,8.0,4.0,1.0,8.0,1.0,9.0,1.0,5.0,3.0,19.0,3.0,7.0,3.0,11.0,1.0,15.0,10.0,25,4.0,5.0,3.0,2.0,10.0,8.0,2.0,1.0,2.0,12.0,3.0,3.0,5.0,15.0,1.0,1.0,17.0,5.0,1.0,2.0,4.0,1.0,3.0,4.0,2.0,39,117,3.0,0.5625,0.6428571428571429,0.9473684210526315,0.3958333333333333,0.5,0.5714285714285714,0.3958333333333333,0.4,0.2727272727272727,0.625,0.5056818181818182,0.4411764705882353,0.7727272727272727,0.5364583333333334,0.4722222222222222,0.78,0.5454545454545454,0.020833333333333332,0.1,0.09090909090909091,0.14285714285714285,0.09090909090909091,0.03571428571428571,21.730382293762577,0.8333333333333334,0.047619047619047616,0.08029197080291971,0.042682926829268296,0.09090909090909091,0.057692307692307696,0.08235294117647059,0.046296296296296294,0.02564102564102564,0.0851063829787234,0.02564102564102564,0.047619047619047616,0.1,0.07317073170731707,0.16279069767441862,0.018867924528301886,0.11538461538461539,0.08333333333333333,0.5,0.125,0.45454545454545453,0.5,0.8,0.07954545454545454,0.2857142857142857,0.3333333333333333,1.0,0.25,0.4090909090909091,0.45,0.3333333333333333,0.22727272727272727,0.55,0.55,0.9090909090909091,0.3181818181818182,0.2857142857142857,0.2962962962962963,1.0,0.35294117647058826,0.3333333333333333,0.5,0.23529411764705882,0.5,0.5,0.11764705882352941,0.5,1.0,0.13636363636363635,1.0,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.5,0.6704545454545454,0.2857142857142857,0.5048596590909091,0.5054384615384615,0.5066977272727272,0.06382978723404255,0.1111111111111111,0.02040816326530612,0.1650485436893204,0.3786407766990291,11.3175,24.495833333333334,0.2826086956521739,,,,,,,,,,,,,,,,,,,,True
1541,1610612761,Alvin Williams,Alvin Williams,1541,TOR,144878.0,2415,-19,4487,4487,1014,1201,664,8974,71.0,148.0,11.0,23.0,14.0,36.0,50.0,113.0,148.0,364.0,14.0,28.0,1.0,4.0,2.0,3.0,41.0,136.0,3.0,7.0,9.0,40.0,269,625,55.0,164.0,88.0,791,4632,46.0,85.0,4.0,11.0,1.0,105.0,53,140,11.0,43.0,55.0,194,260.0,278.0,123.0,42.0,10.0,134.0,41.0,26.0,3.0,304.0,79.0,383.0,18.0,122.0,121.0,845.0,3.0,35.0,31.0,151.0,12.0,194.0,41.0,235,4.0,115.0,63.0,52.0,72.0,54.0,55.0,6.0,18.0,127.0,7.0,32.0,75.0,165.0,1.0,13.0,122.0,36.0,,27.0,24.0,16.0,3.0,25.0,12.0,194,1014,23.0,0.483271375464684,0.49242424242424243,0.7454545454545455,0.3353658536585366,0.36363636363636365,0.2558139534883721,0.3395061728395062,0.4304,0.5411764705882353,0.37857142857142856,0.44550063371356147,0.5416666666666666,0.3797814207650273,0.46619217081850534,0.5360824742268041,0.4340909090909091,0.20785804816223066,0.018292682926829267,0.0416,0.11486486486486487,0.035398230088495575,0.013736263736263736,0.014705882352941176,18.411552346570396,0.5669291338582677,0.08333333333333333,0.08407572383073497,0.01845018450184502,0.0775,0.007712082262210797,0.08287795992714025,0.016622922134733157,0.02,0.020905923344947737,0.015795868772782502,0.00980392156862745,,0.07662835249042145,0.08856088560885608,0.0860655737704918,0.06930693069306931,0.009411764705882352,0.48,0.18757921419518378,0.4797297297297297,0.5419847328244275,0.4788732394366197,0.1432192648922687,0.4424778761061947,0.45871559633027525,0.38,0.46134347275031684,0.4065934065934066,0.41225626740947074,0.5202702702702703,0.035487959442332066,0.5,0.5185185185185185,0.7857142857142857,0.17237008871989862,0.3014705882352941,0.30597014925373134,0.7317073170731707,0.23958333333333334,0.4782608695652174,0.5454545454545454,0.041666666666666664,0.25,1.0,0.07291666666666667,0.42857142857142855,1.0,0.19672131147540983,0.3888888888888889,0.01639344262295082,0.6666666666666666,0.2185792349726776,0.225,0.39543726235741444,0.30597014925373134,0.46231904458598744,0.46267692307692304,0.44075865921787705,0.04411764705882353,0.05521472392638037,,0.13274336283185842,0.24525916561314792,12.67072,25.725609756097562,0.22598618230443504,2.0,61.0,61.0,3.0,32.0,2.0,9.0,6.0,1.0,1.0,5.0,1.0,0.03571428571428571,0.025210084033613446,0.10309278350515463,,,,,True
164,1610612761,Chris Childs,Chris Childs,164,TOR,63310.0,1055,-40,1915,1916,531,743,297,3831,23.0,47.0,2.0,4.0,5.0,14.0,6.0,20.0,16.0,62.0,,5.0,,1.0,,2.0,20.0,76.0,1.0,6.0,7.0,30.0,45,129,20.0,81.0,40.0,190,1963,3.0,9.0,1.0,7.0,3.0,12.0,10,31,7.0,32.0,26.0,67,42.0,48.0,51.0,9.0,,69.0,20.0,14.0,,198.0,33.0,231.0,9.0,80.0,84.0,495.0,3.0,10.0,12.0,62.0,5.0,79.0,13.0,92,4.0,34.0,14.0,20.0,42.0,36.0,38.0,3.0,6.0,80.0,4.0,23.0,45.0,125.0,4.0,6.0,49.0,12.0,,11.0,4.0,2.0,2.0,4.0,2.0,67,531,28.0,0.4666666666666667,0.4666666666666667,0.85,0.24691358024691357,0.14285714285714285,0.21875,0.2702702702702703,0.3488372093023256,0.3333333333333333,0.3225806451612903,0.35714285714285715,0.28125,0.3253968253968254,0.39956331877729256,0.3235294117647059,0.4230769230769231,0.38571428571428573,,0.10852713178294573,0.2127659574468085,0.15,0.016129032258064516,,13.75166889185581,0.525,0.0641025641025641,0.0856353591160221,0.013003901170351105,0.0718562874251497,0.016042780748663103,0.08305274971941638,0.013598326359832637,0.019230769230769232,0.00851063829787234,0.012269938650306749,0.013422818791946308,0.02631578947368421,0.05660377358490566,0.07964601769911504,0.11188811188811189,0.06766917293233082,0.03305785123966942,0.5,0.22380952380952382,0.48936170212765956,0.6216216216216216,0.391304347826087,0.09523809523809523,0.3,0.35294117647058826,,0.29523809523809524,0.25806451612903225,0.26229508196721313,0.75,0.023809523809523808,,,,0.3619047619047619,0.2631578947368421,0.2631578947368421,0.85,0.25,0.5,0.5,0.0625,,,0.375,0.16666666666666666,1.0,0.2222222222222222,0.35714285714285715,0.031746031746031744,,0.47619047619047616,0.23333333333333334,0.6095238095238096,0.2898550724637681,0.4678076354679802,0.48471785714285714,0.46121339285714286,0.05504587155963303,0.08759124087591241,,0.06315789473684211,0.3526315789473684,10.339534883720932,27.83703703703704,0.2772845953002611,7.0,24.0,34.0,,25.0,1.0,4.0,7.0,,,,,,,0.08823529411764706,,,,,True
165,1610612761,Hakeem Olajuwon,Hakeem Olajuwon,165,TOR,51725.0,862,1,1590,1591,203,344,242,3181,42.0,65.0,13.0,21.0,8.0,12.0,36.0,94.0,35.0,87.0,,,,,,,,,,,,,113,246,,,27.0,253,1613,22.0,40.0,,,7.0,51.0,11,27,,,5.0,27,148.0,78.0,,,22.0,,,19.0,,28.0,10.0,38.0,1.0,17.0,9.0,86.0,9.0,52.0,29.0,128.0,17.0,174.0,61.0,235,3.0,50.0,24.0,26.0,42.0,29.0,12.0,1.0,13.0,54.0,8.0,11.0,50.0,93.0,13.0,,41.0,21.0,,2.0,45.0,31.0,1.0,46.0,27.0,27,203,10.0,0.6548672566371682,0.7254901960784313,,,,,,0.45934959349593496,0.55,0.4074074074074074,0.45934959349593496,0.55,0.4074074074074074,0.4791666666666667,0.5666666666666667,0.43548387096774194,,,0.07723577235772358,0.12307692307692308,0.06382978723404255,0.05747126436781609,,16.896918172157278,0.7777777777777778,0.30357142857142855,0.19601837672281777,0.07514450867052024,0.19463087248322147,0.05555555555555555,0.19576059850374064,0.07142857142857142,0.08024691358024691,0.08571428571428572,0.065625,0.05511811023622047,0.05714285714285714,0.17277486910994763,0.17341040462427745,0.22491349480968859,0.2,0.02631578947368421,0.5869565217391305,0.26422764227642276,0.6461538461538462,0.7368421052631579,0.6428571428571429,0.3821138211382114,0.3829787234042553,0.4090909090909091,0.5277777777777778,0.35365853658536583,0.40229885057471265,0.4268292682926829,0.8,,,,,,,,,0.525,0.6190476190476191,0.15384615384615385,,,,,,,0.4444444444444444,0.6666666666666666,,,,,0.26422764227642276,,0.43419186991869924,0.49890277777777775,0.4528962962962963,0.08015267175572519,0.08015267175572519,,0.2015810276679842,0.1067193675889328,9.541869918699184,,0.12767295597484277,,9.0,2.0,,4.0,5.0,5.0,,1.0,1.0,13.0,,,,0.18181818181818182,2.0,1.0,,,True
213,1610612761,Antonio Davis,Antonio Davis,213,TOR,178628.0,2977,-9,5490,5495,1271,1547,843,10985,184.0,332.0,54.0,104.0,41.0,69.0,105.0,297.0,121.0,333.0,,,,,,,,1.0,,,,,410,962,,1.0,293.0,1113,5657,79.0,165.0,,,58.0,216.0,79,200,,,101.0,259,522.0,298.0,,,76.0,,,85.0,,123.0,32.0,155.0,11.0,49.0,54.0,342.0,47.0,200.0,82.0,352.0,52.0,486.0,254.0,740,17.0,54.0,28.0,26.0,99.0,55.0,60.0,10.0,44.0,159.0,20.0,36.0,102.0,225.0,22.0,34.0,358.0,142.0,,44.0,83.0,57.0,1.0,83.0,52.0,259,1271,26.0,0.6365853658536585,0.7016129032258065,,,,,,0.4261954261954262,0.47878787878787876,0.395,0.4257528556593977,0.47878787878787876,0.395,0.4915480427046263,0.5512820512820513,0.49230769230769234,0.0010384215991692627,,0.08835758835758836,0.1355421686746988,0.10101010101010101,0.03003003003003003,,19.814671814671815,0.6226415094339622,0.287292817679558,0.16258660508083142,0.08620689655172414,0.1670061099796334,0.0951417004048583,0.16340361445783133,0.08777540867093106,0.09983633387888707,0.0858806404657933,0.07827788649706457,0.09536082474226804,0.09433962264150944,0.1271860095389507,0.16257668711656442,0.18778280542986425,0.1746031746031746,0.03695652173913044,0.6265060240963856,0.34475597092419524,0.5542168674698795,0.6411149825783972,0.6086956521739131,0.308411214953271,0.35353535353535354,0.39325842696629215,0.5428571428571428,0.34579439252336447,0.3633633633633634,0.3746130030959752,0.7603305785123967,,,,,0.0010384215991692627,,,,0.6303030303030303,0.5192307692307693,0.2037037037037037,,,,,,,0.345,0.5942028985507246,,,,,0.34579439252336447,,0.45292848232848243,0.506891095890411,0.4506529999999999,0.13148148148148148,0.13160333642261354,,0.1940700808625337,0.23270440251572327,8.731081081081081,40.1,0.231511839708561,1.0,21.0,20.0,7.0,5.0,9.0,25.0,11.0,,,25.0,2.0,,0.045454545454545456,0.1415929203539823,1.0,5.0,1.0,,True
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,110692.0,1845,13,3426,3421,723,870,530,6847,123.0,212.0,40.0,70.0,26.0,45.0,91.0,224.0,125.0,330.0,18.0,43.0,8.0,15.0,4.0,5.0,68.0,190.0,8.0,24.0,8.0,31.0,339,766,86.0,233.0,181.0,1117,3543,68.0,134.0,16.0,39.0,26.0,210.0,60,143,12.0,36.0,74.0,230,278.0,400.0,222.0,36.0,68.0,190.0,68.0,26.0,,149.0,27.0,176.0,10.0,82.0,44.0,379.0,16.0,93.0,29.0,103.0,2.0,134.0,111.0,245,33.0,65.0,47.0,18.0,70.0,40.0,47.0,6.0,30.0,117.0,8.0,28.0,68.0,153.0,10.0,19.0,227.0,73.0,1.0,32.0,30.0,11.0,8.0,33.0,25.0,230,723,17.0,0.41002949852507375,0.4557377049180328,0.8604651162790697,0.36909871244635195,0.41025641025641024,0.3333333333333333,0.36909871244635195,0.4425587467362924,0.5074626865671642,0.4195804195804196,0.46846846846846846,0.5317919075144508,0.43575418994413406,0.5022956841138659,0.5588235294117647,0.5090497737556561,0.23323323323323322,,0.033942558746736295,0.05660377358490566,0.03571428571428571,0.01818181818181818,,29.741060419235513,0.5982905982905983,0.017699115044247787,0.07452966714905933,0.06317934782608696,0.09034267912772585,0.047337278106508875,0.07751027598355843,0.06022099447513812,0.08839779005524862,0.06053811659192825,0.05120481927710843,0.03663003663003663,0.09230769230769231,0.0583756345177665,0.06483790523690773,0.0919931856899489,0.09465020576131687,0.06099815157116451,0.7575757575757576,0.2122122122122122,0.5801886792452831,0.615,0.37398373983739835,0.22422422422422422,0.40625,0.4212962962962963,0.3626373626373626,0.3303303303303303,0.3787878787878788,0.38580246913580246,0.48,0.043043043043043044,0.4186046511627907,0.4186046511627907,0.9444444444444444,0.19019019019019018,0.35789473684210527,0.35789473684210527,0.8382352941176471,0.4046242774566474,0.5714285714285714,0.1,0.08670520231213873,0.5333333333333333,0.875,0.13872832369942195,0.3333333333333333,1.0,0.25139664804469275,0.5777777777777777,0.027932960893854747,0.8,0.17318435754189945,0.25806451612903225,0.44544544544544545,0.35789473684210527,0.47421643286573156,0.5086771523178808,0.4571803370786515,0.07000946073793755,0.08859223300970874,0.004291845493562232,0.18800358102059087,0.20590868397493287,10.730287206266315,24.850214592274675,0.21103327495621715,,17.0,23.0,2.0,15.0,3.0,15.0,31.0,3.0,3.0,11.0,,,0.02564102564102564,0.07692307692307693,,,,1.0,True
1721,1610612761,Keon Clark,Keon Clark,1721,TOR,87826.0,1464,7,2694,2687,761,832,405,5381,147.0,225.0,38.0,56.0,29.0,52.0,46.0,142.0,55.0,128.0,,2.0,,,,2.0,,2.0,,,,1.0,248,495,,4.0,107.0,603,2826,47.0,73.0,,,6.0,100.0,47,105,,3.0,39.0,133,296.0,200.0,,,52.0,1.0,,48.0,,42.0,13.0,55.0,3.0,23.0,12.0,123.0,18.0,99.0,48.0,211.0,31.0,290.0,120.0,410,10.0,37.0,23.0,14.0,49.0,23.0,50.0,7.0,26.0,99.0,5.0,28.0,101.0,156.0,7.0,11.0,159.0,72.0,,16.0,81.0,48.0,7.0,82.0,44.0,133,761,8.0,0.5967741935483871,0.6666666666666666,,,,,,0.501010101010101,0.6438356164383562,0.44761904761904764,0.4969939879759519,0.6438356164383562,0.4351851851851852,0.5280210157618214,0.6493506493506493,0.5076335877862596,0.008016032064128256,,0.09696969696969697,0.12444444444444444,0.1056338028169014,0.0390625,,21.125869702719797,0.494949494949495,0.3780487804878049,0.20230105465004794,0.08902877697841727,0.2,0.08823529411764706,0.20187061574434917,0.08890577507598785,0.08414239482200647,0.09393939393939393,0.08879492600422834,0.08176100628930817,0.1111111111111111,0.1592356687898089,0.18006430868167203,0.2511961722488038,0.17297297297297298,0.05025125628140704,0.5365853658536586,0.45090180360721444,0.6533333333333333,0.7461928934010152,0.5918367346938775,0.2845691382765531,0.323943661971831,0.36220472440944884,0.5,0.2565130260521042,0.4296875,0.44715447154471544,0.6909090909090909,0.004008016032064128,,,,0.004008016032064128,,,,0.7671232876712328,0.6785714285714286,0.15789473684210525,,,,,,,0.48148148148148145,0.5576923076923077,0.018518518518518517,,0.009259259259259259,,0.4589178356713427,,0.46323152610441765,0.5154212121212122,0.4561528037383177,0.12972972972972974,0.1306715063520871,,0.16583747927031509,0.22056384742951907,7.040808080808079,33.4,0.28247958426132147,1.0,10.0,7.0,3.0,13.0,12.0,16.0,,1.0,1.0,26.0,8.0,,0.034482758620689655,0.2909090909090909,1.0,2.0,,,True
1983,1610612761,Jermaine Jackson,Jermaine Jackson,1983,TOR,8554.0,143,-17,264,270,100,111,39,534,6.0,8.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,7.0,,,,,,,,,,,,,9,18,,,7.0,25,278,1.0,1.0,,,1.0,3.0,5,7,,,5.0,15,2.0,16.0,,,2.0,,,1.0,,20.0,3.0,23.0,2.0,11.0,8.0,49.0,,3.0,,10.0,1.0,11.0,3.0,14,,8.0,3.0,5.0,9.0,7.0,,,2.0,9.0,2.0,4.0,3.0,12.0,,,12.0,2.0,,4.0,,,,,,15,100,5.0,0.1111111111111111,0.125,,,,,,0.5,1.0,0.7142857142857143,0.5,1.0,0.7142857142857143,0.5208333333333334,0.75,0.6818181818181818,,,0.05555555555555555,0.125,,,,10.819672131147541,1.0,0.1,0.0970873786407767,0.02702702702702703,,,0.08064516129032258,0.0234375,0.03125,,0.037037037037037035,,,0.06451612903225806,0.1875,0.05,,,,0.4444444444444444,0.75,0.8571428571428571,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,,0.3888888888888889,0.14285714285714285,0.14285714285714285,,,,,,,,,,1.0,1.0,,,,,,,,0.5714285714285714,1.0,,,,,0.4444444444444444,,0.4977777777777778,0.5377,0.5507142857142856,0.1,0.1,,0.12,0.6,7.905555555555555,,0.3787878787878788,,1.0,1.0,,,,,,,,,,,,,,,,,True
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,94110.0,1568,29,2922,2923,676,754,441,5845,97.0,163.0,10.0,24.0,29.0,47.0,32.0,96.0,64.0,161.0,25.0,59.0,6.0,13.0,4.0,11.0,47.0,130.0,6.0,22.0,13.0,26.0,193,420,72.0,189.0,100.0,702,2992,16.0,47.0,12.0,35.0,7.0,75.0,49,92,17.0,37.0,24.0,173,266.0,120.0,189.0,27.0,16.0,127.0,47.0,25.0,1.0,112.0,20.0,132.0,10.0,50.0,39.0,284.0,9.0,48.0,21.0,83.0,1.0,105.0,64.0,169,7.0,56.0,36.0,20.0,39.0,20.0,30.0,6.0,19.0,69.0,10.0,11.0,65.0,141.0,6.0,11.0,138.0,58.0,5.0,11.0,8.0,5.0,,8.0,3.0,173,676,13.0,0.689119170984456,0.7189189189189189,0.875,0.38095238095238093,0.34285714285714286,0.4594594594594595,0.3870967741935484,0.4595238095238095,0.3404255319148936,0.532608695652174,0.4942528735632184,0.4146341463414634,0.5775193798449613,0.5247005988023952,0.43103448275862066,0.596551724137931,0.3103448275862069,0.005291005291005291,0.05952380952380952,0.08588957055214724,0.09375,0.012422360248447204,0.007692307692307693,21.38711549622751,0.5652173913043478,0.011627906976744186,0.07016060862214708,0.03963666391412056,0.08713692946058091,0.034482758620689655,0.07303370786516854,0.03872282608695652,0.03715170278637771,0.030470914127423823,0.04743833017077799,0.03940886699507389,0.017241379310344827,0.05740181268882175,0.07493540051679587,0.07526881720430108,0.09392265193370165,0.022653721682847898,0.375,0.2676518883415435,0.5950920245398773,0.6510067114093959,0.7525773195876289,0.15763546798029557,0.3333333333333333,0.367816091954023,0.53125,0.26436781609195403,0.39751552795031053,0.4025157232704403,0.671875,0.09688013136288999,0.423728813559322,0.423728813559322,0.96,0.2134646962233169,0.36153846153846153,0.3643410852713178,0.8297872340425532,0.2926829268292683,0.4166666666666667,0.2,0.15853658536585366,0.46153846153846156,1.0,0.2682926829268293,0.2727272727272727,0.8333333333333334,0.3643410852713178,0.6170212765957447,0.08527131782945736,0.36363636363636365,0.20155038759689922,0.5,0.5779967159277504,0.3700787401574803,0.5070163366336633,0.5223473684210527,0.5125956692913387,0.0958904109589041,0.125,0.025906735751295335,0.10683760683760683,0.24643874643874644,9.359285714285713,25.0984126984127,0.23134839151266257,3.0,10.0,23.0,7.0,7.0,2.0,14.0,1.0,,,3.0,,,0.0707070707070707,0.06666666666666667,,,1.0,1.0,True
2055,1610612761,Mamadou N'diaye,Mamadou N'diaye,2055,TOR,1793.0,30,-2,51,52,25,17,13,103,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,2,4,,,8.0,12,48,2.0,3.0,,,4.0,8.0,1,2,,,5.0,7,,4.0,,,4.0,,,1.0,,,,,,,,,,5.0,2.0,3.0,,5.0,5.0,10,,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,10.0,5.0,,1.0,,,,,,7,25,,,,,,,,,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,0.8,0.7,,,0.25,,0.5,,,15.625,1.0,,0.15,0.2,0.4,,0.2,0.15151515151515152,0.16666666666666666,,0.4,,,0.3333333333333333,0.2,,0.4,,,0.5,1.0,1.0,,0.5,,,,,,,,,,,,,,,,0.6666666666666666,1.0,,,,,,,,0.5,1.0,,,,,0.5,,0.471075,0.5017,0.47825,0.625,0.625,,0.6666666666666666,0.5833333333333334,4.475,,0.49019607843137253,,,,,,,1.0,,,,,,,,,,1.0,,,True
