EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,SelfOReb,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Travels,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,BlockedShortMidRange,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,OffCorner3ReboundPct,BlocksRecoveredPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,on,3pt And 1 Free Throw Trips,OffensiveGoaltends
2230,1610612750,Maurice Evans,Maurice Evans,2230,MIN,252.0,4,-1.0,10,9,3,9,2,19,,1,,,2,,,1,3,2,11,,,,1,2,2,2.0,,,1.0,,,,,,,,,,,,1.0,,1,,,1,,,,,,2,3,1.0,1.0,1.0,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,0.5,0.3333333333333333,1.0,33.333333333333336,,,,,,,,,,,0.3333333333333333,,,0.6666666666666666,,,,,,,0.3333333333333333,0.43603333333333333,,0.38485,,1.0,5.033333333333333,0.3,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
123,1610612750,Robert Pack,Robert Pack,123,MIN,8209.0,137,-8.0,248,247,63,55,42,495,7.0,11,,1.0,7,3.0,14.0,12,32,33,266,,3.0,,4,9,15,10.0,14.0,,2.0,4.0,7.0,,9.0,4.0,13.0,7.0,2.0,7.0,2.0,5.0,4.0,,11,3.0,1.0,13,,,,,,15,63,1.0,0.4166666666666667,0.4166666666666667,0.375,,0.4444444444444444,0.35294117647058826,,0.4444444444444444,0.4230769230769231,,0.5769230769230769,0.0625,0.18181818181818182,16.611295681063122,0.6363636363636364,,0.07216494845360824,0.03333333333333333,0.0743801652892562,0.02962962962962963,0.09090909090909091,0.07142857142857142,0.06666666666666667,0.07692307692307693,0.3235294117647059,0.6363636363636364,0.7777777777777778,0.20588235294117646,0.4117647058823529,0.21428571428571427,0.21428571428571427,1.0,0.3333333333333333,,0.38235294117647056,0.474914705882353,0.4257333333333333,0.44809999999999994,,0.45454545454545453,10.246875,0.2540322580645161,1.0,1.0,2.0,,,,,,,,2.0,,,,,,2.0,9.0,,,,,,7.0,,,2.0,,25.0,1.0,26.0,1.0,,6.0,9.0,10.0,53.0,,,2.0,1.0,5.0,2.0,2.0,1.0,10.0,,,4.0,,1.0,,,,,,0.058823529411764705,,,,0.08333333333333333,,0.021739130434782608,0.019230769230769232,,0.125,,0.05,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,,,0.058823529411764705,,,,,,,,,,0.1111111111111111,1.0,,,,,,0.10526315789473684,0.1111111111111111,,25.4,,,,,,,,,,,,,,,,,,,True,,
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,6636.0,111,-38.0,203,200,55,70,29,403,6.0,9,4.0,4.0,8,5.0,14.0,13,31,35,231,4.0,8.0,13.0,4,7,11,14.0,12.0,8.0,5.0,9.0,17.0,2.0,21.0,10.0,31.0,1.0,1.0,2.0,,,5.0,1.0,7,1.0,8.0,20,3.0,,,,,11,55,1.0,0.5384615384615384,0.7777777777777778,0.41935483870967744,0.5,0.5714285714285714,0.41935483870967744,0.5,0.5714285714285714,0.5,0.65,0.6875,0.16129032258064516,0.2222222222222222,17.355371900826448,0.2857142857142857,0.2857142857142857,0.22077922077922077,0.09473684210526316,0.17757009345794392,0.09090909090909091,0.05555555555555555,0.16666666666666666,0.3333333333333333,0.18421052631578946,0.2903225806451613,0.6666666666666666,0.8571428571428571,0.25806451612903225,0.45161290322580644,0.35714285714285715,0.35714285714285715,1.0,0.5,1.0,0.2903225806451613,0.4462483870967741,0.4986375,0.4393142857142857,0.37142857142857144,0.3142857142857143,9.761290322580646,0.270935960591133,2.0,2.0,2.0,,,,,,,,,,,,,,,9.0,,,5.0,,,3.0,,,,,4.0,1.0,5.0,,1.0,1.0,1.0,2.0,11.0,1.0,,2.0,,,2.0,3.0,2.0,11.0,3.0,,7.0,,,,,,,,,0.375,,,0.06666666666666667,0.06666666666666667,0.11764705882352941,0.09302325581395349,0.07692307692307693,0.09090909090909091,,,0.16666666666666666,0.25,0.4,0.5,,,,,,,,,,,,,,,0.2857142857142857,1.0,,,,,,0.2,0.2,,,2.0,1.0,,,,,,,,,,,,,,,,,True,,
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,20910.0,348,-28.0,646,653,131,118,93,1299,19.0,40,12.0,25.0,51,6.0,23.0,48,114,96,722,15.0,36.0,30.0,7,17,14,56.0,40.0,24.0,10.0,38.0,33.0,4.0,48.0,42.0,90.0,4.0,3.0,4.0,1.0,,9.0,,13,1.0,28.0,45,4.0,15.0,10.0,1.0,15.0,14,131,3.0,0.5833333333333334,0.7777777777777778,0.42105263157894735,0.4166666666666667,0.4117647058823529,0.42105263157894735,0.4166666666666667,0.4117647058823529,0.41379310344827586,0.4166666666666667,0.4117647058823529,0.08771929824561403,0.1,16.796875,0.3076923076923077,0.26666666666666666,0.14601769911504425,0.12709030100334448,0.14814814814814814,0.12280701754385964,0.21052631578947367,0.18333333333333332,0.15942028985507245,0.1134020618556701,0.3508771929824561,0.475,0.5277777777777778,0.4473684210526316,0.20175438596491227,0.2608695652173913,0.2608695652173913,1.0,0.6944444444444444,0.48,0.3508771929824561,0.4470605263157894,0.5263588235294119,0.4461882352941176,0.3125,0.14583333333333334,7.38859649122807,0.20278637770897834,2.0,5.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,2.0,16.0,2.0,,2.0,4.0,8.0,34.0,4.0,,11.0,4.0,1.0,4.0,2.0,3.0,5.0,1.0,,3.0,,,,,,,,,0.11764705882352941,,,0.15492957746478872,0.09302325581395349,0.14150943396226415,0.08088235294117647,0.10526315789473684,0.16,0.14285714285714285,0.07142857142857142,0.3684210526315789,0.45098039215686275,0.5111111111111111,0.6521739130434783,,,,,,,,,,,,,,,0.29411764705882354,0.4,,,,,,0.02586206896551724,0.02586206896551724,,,1.0,,0.08333333333333333,,,,4.0,10.0,3.0,2.0,,0.6666666666666666,,,,,,,True,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,15436.0,257,40.0,471,463,93,115,66,934,20.0,26,11.0,14.0,22,14.0,26.0,43,74,107,489,15.0,21.0,38.0,10,12,26,38.0,48.0,18.0,2.0,19.0,30.0,4.0,41.0,22.0,63.0,3.0,2.0,1.0,1.0,,6.0,,7,,18.0,36,6.0,9.0,7.0,,9.0,26,93,3.0,0.4418604651162791,0.5588235294117647,0.581081081081081,0.7142857142857143,0.8333333333333334,0.581081081081081,0.7142857142857143,0.8333333333333334,0.6445783132530121,0.7916666666666666,0.9285714285714286,0.02702702702702703,0.07692307692307693,16.453382084095065,0.14285714285714285,0.23529411764705882,0.16483516483516483,0.10106382978723404,0.1574468085106383,0.09954751131221719,0.17391304347826086,0.15873015873015872,0.17647058823529413,0.16176470588235295,0.35135135135135137,0.7692307692307693,0.8333333333333334,0.2972972972972973,0.35135135135135137,0.5384615384615384,0.5384615384615384,0.6428571428571429,0.6666666666666666,0.7857142857142857,0.35135135135135137,0.4422324324324324,0.49324285714285715,0.4614666666666667,0.35514018691588783,0.24299065420560748,9.274324324324326,0.19745222929936307,5.0,6.0,9.0,,,,,,,,,,,,,,,21.0,,,8.0,,,6.0,,,,,5.0,4.0,9.0,3.0,1.0,3.0,1.0,1.0,22.0,3.0,,7.0,2.0,1.0,1.0,1.0,3.0,22.0,4.0,,12.0,,1.0,,,,,,,,,,0.1320754716981132,0.09090909090909091,0.06779661016949153,0.08433734939759036,0.07142857142857142,0.16666666666666666,,0.06666666666666667,0.35,0.4090909090909091,0.4090909090909091,0.3333333333333333,,,,,,,,,,,,,,,0.5,0.8333333333333334,,,,,,0.14634146341463414,0.14634146341463414,,,1.0,1.0,,,,,2.0,5.0,1.0,,0.2,0.5555555555555556,,,,,,,True,,
2254,1610612750,Loren Woods,Loren Woods,2254,MIN,10622.0,177,-23.0,323,327,96,96,48,650,5.0,12,2.0,4.0,6,2.0,9.0,10,27,41,363,2.0,5.0,12.0,3,8,10,14.0,6.0,4.0,2.0,9.0,18.0,6.0,28.0,10.0,38.0,1.0,,5.0,,2.0,6.0,1.0,11,4.0,14.0,24,3.0,15.0,11.0,1.0,15.0,10,96,1.0,0.7,0.875,0.37037037037037035,0.4,0.375,0.37037037037037035,0.4,0.375,0.5256410256410257,0.6666666666666666,0.5,0.07407407407407407,0.16666666666666666,12.9973474801061,0.45454545454545453,0.35294117647058826,0.15254237288135594,0.07086614173228346,0.1437908496732026,0.06369426751592357,0.12903225806451613,0.0625,0.23076923076923078,0.20454545454545456,0.4444444444444444,0.4166666666666667,0.5,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,1.0,0.8,0.5,0.4444444444444444,0.4716,0.5011599999999999,0.44425,0.2926829268292683,0.24390243902439024,7.655555555555555,0.29721362229102166,2.0,4.0,3.0,,,,,,,,,,,,,,,21.0,,,8.0,,,4.0,,,,,5.0,4.0,9.0,3.0,1.0,1.0,1.0,3.0,22.0,1.0,,4.0,,1.0,3.0,6.0,2.0,24.0,,,9.0,,3.0,,,,,,,,,,0.11428571428571428,0.03333333333333333,0.04878048780487805,0.05454545454545454,,0.1,0.13333333333333333,,0.6,0.5,0.5,0.6666666666666666,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.25,0.25,,,,1.0,,,,,3.0,10.0,3.0,,0.2,0.6666666666666666,,,,,,,True,,
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,6345.0,106,24.0,223,222,112,109,39,445,5.0,8,2.0,5.0,13,1.0,12.0,11,33,22,231,4.0,9.0,8.0,8,18,16,14.0,8.0,6.0,5.0,5.0,17.0,6.0,27.0,11.0,38.0,2.0,2.0,4.0,,4.0,,,4,,12.0,18,,7.0,6.0,,7.0,16,112,4.0,0.6363636363636364,0.875,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.3235294117647059,0.4444444444444444,0.42105263157894735,0.15151515151515152,0.125,13.768115942028986,1.0,0.3,0.22666666666666666,0.054945054945054944,0.20192307692307693,0.088,0.1111111111111111,0.36363636363636365,0.14814814814814814,0.19230769230769232,0.24242424242424243,0.625,0.7142857142857143,0.3939393939393939,0.36363636363636365,0.08333333333333333,0.1,1.0,0.5555555555555556,0.4,0.24242424242424243,0.4236606060606061,0.4775285714285714,0.4095777777777778,0.36363636363636365,0.7272727272727273,9.154545454545456,0.5022421524663677,3.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4.0,,1.0,1.0,,2.0,9.0,6.0,,4.0,1.0,,,1.0,,3.0,1.0,,1.0,,1.0,,,,,,,0.15384615384615385,0.16666666666666666,,0.13793103448275862,0.17647058823529413,0.03333333333333333,0.029411764705882353,0.14814814814814814,0.08695652173913043,0.3333333333333333,0.058823529411764705,0.6,0.38461538461538464,0.45454545454545453,0.6,,,,,,,,,,,,,,,0.16666666666666666,1.0,,,,,,0.030303030303030304,0.030303030303030304,,,,,,,,,1.0,5.0,,,0.2857142857142857,0.7142857142857143,,,,,,,False,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,100163.0,1669,216.0,3172,3153,958,851,425,6325,68.0,120,4.0,6.0,67,71.0,188.0,163,375,741,3272,10.0,29.0,60.0,51,116,224,130.0,196.0,4.0,31.0,23.0,106.0,3.0,139.0,30.0,169.0,53.0,42.0,63.0,11.0,47.0,41.0,5.0,104,6.0,43.0,121,2.0,15.0,5.0,1.0,15.0,224,958,21.0,0.3987730061349693,0.40372670807453415,0.43466666666666665,0.3448275862068966,0.4396551724137931,0.4966159052453469,0.5185185185185185,0.4572192513368984,0.5490936555891238,0.5263157894736842,0.5209302325581395,0.08266666666666667,0.19166666666666668,20.792616720955483,0.6057692307692307,0.029411764705882353,0.0884070058381985,0.018563357546408393,0.0903054448871182,0.019595035924232528,0.027777777777777776,0.07395498392282958,0.0702247191011236,0.10902255639097744,0.20304568527918782,0.5666666666666667,0.7010309278350515,0.11336717428087986,0.31810490693739424,0.3776595744680851,0.37967914438502676,0.4788732394366197,0.1111111111111111,0.6666666666666666,0.5685279187817259,0.5010718057921634,0.4916130434782608,0.4702875675675676,0.08097165991902834,0.30229419703103916,11.212533333333331,0.3020176544766709,20.0,34.0,24.0,15.0,39.0,2.0,5.0,5.0,13.0,72.0,177.0,10.0,20.0,18.0,58.0,87.0,216.0,154.0,12.0,25.0,4.0,23.0,71.0,53.0,168.0,93.0,173.0,72.0,272.0,44.0,316.0,32.0,12.0,84.0,65.0,123.0,676.0,7.0,,30.0,5.0,11.0,16.0,20.0,12.0,174.0,8.0,18.0,62.0,4.0,14.0,0.6436781609195402,0.4027777777777778,0.48,0.323943661971831,0.41037735849056606,0.36548223350253806,0.1044776119402985,0.005319148936170213,,0.09771986970684039,0.023972602739726026,0.009153318077803204,0.02181818181818182,0.026785714285714284,0.08035714285714286,0.14457831325301204,0.017006802721088437,0.4117647058823529,0.3582089552238806,0.4,0.125,0.06598984771573604,0.38461538461538464,0.39473684210526316,0.8,0.29949238578680204,0.4067796610169492,0.4114285714285714,0.6111111111111112,0.09259259259259259,0.4,0.5,0.37037037037037035,0.5,0.9,0.18181818181818182,0.5882352941176471,0.06951871657754011,0.38461538461538464,0.31016042780748665,0.3103448275862069,0.4161849710982659,0.10185185185185185,0.1445221445221445,0.0182648401826484,25.23888888888889,4.0,,0.5,,,,9.0,11.0,,,0.014705882352941176,0.7333333333333333,3.0,0.013888888888888888,0.02564102564102564,0.011299435028248588,4.0,,False,1.0,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,24008.0,400,-24.0,780,784,334,333,120,1564,25.0,49,8.0,13.0,15,4.0,24.0,32,88,120,825,9.0,18.0,21.0,14,36,61,32.0,32.0,14.0,13.0,20.0,24.0,2.0,31.0,26.0,57.0,11.0,2.0,8.0,4.0,4.0,17.0,2.0,25,6.0,21.0,52,4.0,1.0,1.0,,1.0,61,334,10.0,0.5,0.64,0.36363636363636365,0.5,0.3888888888888889,0.3991228070175439,0.391304347826087,0.43,0.44776119402985076,0.40384615384615385,0.49193548387096775,0.14772727272727273,0.22448979591836735,17.358078602620086,0.32,0.058823529411764705,0.08856088560885608,0.06557377049180328,0.07988980716253444,0.06544502617801047,0.09090909090909091,0.0821917808219178,0.07058823529411765,0.10619469026548672,0.4298245614035088,0.5102040816326531,0.6578947368421053,0.13157894736842105,0.21052631578947367,0.16666666666666666,0.16666666666666666,1.0,0.5652173913043478,0.6153846153846154,0.6578947368421053,0.5108146017699116,0.5336974999999999,0.5146693877551022,0.175,0.5083333333333333,6.27840909090909,0.4282051282051282,11.0,22.0,3.0,7.0,16.0,,3.0,4.0,8.0,2.0,10.0,,2.0,1.0,6.0,9.0,26.0,29.0,,5.0,3.0,5.0,14.0,18.0,27.0,,9.0,2.0,24.0,5.0,29.0,4.0,1.0,7.0,7.0,10.0,63.0,5.0,1.0,5.0,1.0,9.0,4.0,8.0,8.0,42.0,2.0,,17.0,,5.0,1.0,0.34615384615384615,,0.35714285714285715,0.36,0.22807017543859648,0.13333333333333333,,0.037037037037037035,0.05434782608695652,0.06493506493506493,0.05555555555555555,0.061068702290076333,0.08771929824561403,0.028985507246376812,0.13043478260869565,0.017857142857142856,0.4,0.2,0.23076923076923078,0.6666666666666666,0.14035087719298245,0.4375,0.4375,1.0,0.08771929824561403,0.2,0.2222222222222222,1.0,0.13043478260869565,,,0.08695652173913043,,,0.44,0.5,0.16,0.5,0.12,0.16666666666666666,0.2222222222222222,0.13178294573643412,0.1650485436893204,,24.80384615384616,2.0,1.0,0.125,,,,,,1.0,1.0,,,1.0,0.038461538461538464,,0.1,1.0,,False,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,142125.0,2369,308.0,4505,4492,1126,1053,632,8997,149.0,208,28.0,42.0,233,156.0,341.0,415,782,1209,4657,60.0,108.0,163.0,88,156,321,550.0,280.0,46.0,50.0,82.0,146.0,12.0,209.0,98.0,307.0,44.0,29.0,62.0,10.0,34.0,74.0,13.0,136,19.0,56.0,139,13.0,8.0,2.0,2.0,11.0,321,1126,17.0,0.6626506024096386,0.701530612244898,0.530690537084399,0.5555555555555556,0.5641025641025641,0.5559139784946237,0.55078125,0.6020942408376964,0.589128305582762,0.579136690647482,0.6611570247933884,0.0639386189258312,0.11057692307692307,22.00456447318372,0.45588235294117646,0.08823529411764706,0.08229988726042842,0.04542936288088643,0.08822212270488132,0.044990723562152134,0.05449591280653951,0.07024793388429752,0.05363984674329502,0.109375,0.22365591397849463,0.7163461538461539,0.8054054054054054,0.25053763440860216,0.36666666666666664,0.4574780058651026,0.46846846846846846,0.8076923076923077,0.328125,0.6666666666666666,0.3827956989247312,0.48117039827771785,0.48546238938053093,0.47742958115183237,0.1348221670802316,0.2655086848635236,10.659846547314581,0.24994450610432853,37.0,49.0,110.0,26.0,46.0,2.0,6.0,8.0,10.0,42.0,102.0,5.0,14.0,10.0,25.0,68.0,148.0,175.0,7.0,20.0,22.0,18.0,35.0,91.0,189.0,15.0,101.0,42.0,170.0,28.0,198.0,21.0,7.0,51.0,59.0,60.0,424.0,15.0,1.0,51.0,18.0,15.0,28.0,30.0,25.0,210.0,21.0,6.0,78.0,1.0,33.0,0.9264705882352942,0.4594594594594595,0.35,0.5142857142857142,0.46258503401360546,0.15913978494623657,0.0815450643776824,0.02346041055718475,0.01020408163265306,0.1111111111111111,0.042735042735042736,0.0429042904290429,0.04326923076923077,0.05454545454545454,0.1111111111111111,0.1111111111111111,0.04568527918781726,0.6711409395973155,0.4721030042918455,0.514018691588785,0.44545454545454544,0.04946236559139785,0.5652173913043478,0.5652173913043478,1.0,0.10967741935483871,0.4117647058823529,0.4117647058823529,0.8809523809523809,0.046875,0.3333333333333333,1.0,0.109375,0.35714285714285715,0.8,0.25654450261780104,0.7551020408163265,0.05235602094240838,0.8,0.13089005235602094,0.4,0.4158415841584158,0.07995951417004049,0.09296781883194279,0.006711409395973154,24.758783783783784,15.0,,0.21428571428571427,3.0,2.0,1.0,4.0,4.0,2.0,4.0,,0.36363636363636365,,,,,1.0,,False,,1.0
2230,1610612750,Maurice Evans,Maurice Evans,2230,MIN,2324.0,39,-1.0,87,86,60,48,13,173,7.0,8,4.0,4.0,5,,,8,13,19,85,4.0,4.0,9.0,8,10,19,8.0,8.0,6.0,,2.0,,1.0,1.0,3.0,4.0,,,1.0,,1.0,,,1,,4.0,8,1.0,,,,,19,60,2.0,0.5,0.8,0.6153846153846154,1.0,0.8,0.5,0.8,0.6666666666666666,0.5588235294117647,0.9,0.7307692307692307,,,16.9811320754717,1.0,0.14285714285714285,,0.06060606060606061,,0.06382978723404255,0.125,,,,0.5,0.875,0.875,0.3125,,,,,0.8,1.0,0.6875,0.53324375,0.5702625,0.5649208333333334,0.47368421052631576,1.0,3.4923076923076923,0.6896551724137931,7.0,8.0,1.0,,1.0,,,,,,2.0,,1.0,,2.0,,3.0,3.0,,1.0,1.0,,2.0,3.0,,,2.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,1.0,,,1.0,,,,,4.0,2.0,,2.0,,1.0,,,,,,0.1875,,,,,0.07142857142857142,0.06666666666666667,,0.08333333333333333,,,0.125,0.5714285714285714,0.2,0.2,,0.0625,,,,0.125,,,,,,,0.2,,,0.6666666666666666,0.875,,,0.16666666666666666,,,0.125,0.15384615384615385,,24.733333333333334,,,0.25,,,,,,,,,,,,,,,,False,,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,34890.0,582,46.0,1121,1110,352,409,160,2231,11.0,23,,4.0,28,42.0,97.0,65,148,185,1147,6.0,19.0,15.0,15,40,59,118.0,12.0,2.0,10.0,11.0,33.0,4.0,50.0,16.0,66.0,10.0,9.0,13.0,1.0,9.0,8.0,2.0,21,4.0,26.0,66,3.0,3.0,1.0,,3.0,59,352,12.0,0.9076923076923077,0.921875,0.4391891891891892,0.3157894736842105,0.375,0.4375,0.375,0.42452830188679247,0.4742268041237113,0.375,0.47580645161290325,0.06756756756756757,0.2608695652173913,16.399694889397406,0.6190476190476191,0.0975609756097561,0.08527131782945736,0.024070021881838075,0.08914728682170543,0.025044722719141325,0.041237113402061855,0.05319148936170213,0.07751937984496124,0.10975609756097561,0.13068181818181818,0.4782608695652174,0.6470588235294118,0.1590909090909091,0.5511363636363636,0.4329896907216495,0.4421052631578947,0.9761904761904762,0.2,,0.2897727272727273,0.44467755681818183,0.44183125,0.4304990566037735,0.08108108108108109,0.31891891891891894,14.021621621621623,0.31400535236396077,1.0,4.0,12.0,1.0,8.0,,,,3.0,7.0,20.0,1.0,1.0,5.0,10.0,8.0,28.0,31.0,1.0,1.0,,5.0,13.0,14.0,21.0,3.0,20.0,7.0,28.0,10.0,38.0,7.0,3.0,9.0,8.0,11.0,86.0,3.0,2.0,13.0,1.0,1.0,4.0,7.0,4.0,42.0,3.0,1.0,15.0,2.0,4.0,0.875,0.2857142857142857,1.0,0.38461538461538464,0.2857142857142857,0.1590909090909091,0.07142857142857142,0.020618556701030927,0.07407407407407407,0.10077519379844961,0.029411764705882353,0.014492753623188406,0.02252252252252252,0.02666666666666667,0.1276595744680851,0.02857142857142857,0.011111111111111112,0.8181818181818182,0.42857142857142855,0.46153846153846156,0.75,0.045454545454545456,0.125,0.125,1.0,0.11363636363636363,0.35,0.3684210526315789,0.8571428571428571,,,,0.05,1.0,1.0,0.07547169811320754,0.25,0.05660377358490566,,0.18867924528301888,0.5,0.35,0.08947368421052632,0.09375,0.06666666666666667,25.242857142857144,1.0,,,,,,2.0,1.0,,3.0,0.037037037037037035,0.3333333333333333,1.0,0.03571428571428571,,0.05,,2.0,False,,
