EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,FTOffRebounds,Travels,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,Corner3Assists,ShortMidRangeAssists,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,PtsPutbacks,BlockedAtRim,BlockedLongMidRange,SecondChanceAtRimAccuracy,OffThreePtRebounds,SelfOReb,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,PtsUnassisted3s,PenaltyArc3FGM,PenaltyArc3Accuracy,HeaveAttempts,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffCorner3ReboundPct,3SecondViolations,Defensive 3 Seconds Violations,on,SecondChanceArc3FGM,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3
990,1610612759,Malik Rose,Malik Rose,990,SAS,3910.0,65,-27,127,128,46,39.0,21,255,6.0,12.0,5.0,2.0,3.0,5.0,10.0,8.0,14.0,19.0,36.0,8.0,49,155,4.0,9.0,2.0,10.0,6.0,12.0,4.0,19.0,26.0,12.0,3.0,2.0,2.0,,4.0,4.0,2.0,11.0,1.0,14.0,7,21,3.0,2.0,1.0,2.0,1.0,2.0,1.0,,3.0,,1.0,3.0,4.0,1.0,,10.0,2.0,5.0,1.0,2.0,1.0,2.0,,,19.0,46,1.0,0.6842105263157895,0.7222222222222222,0.5277777777777778,0.4444444444444444,0.5,0.5540540540540541,0.4444444444444444,0.5769230769230769,0.5975609756097561,0.5,0.6333333333333333,0.08333333333333333,0.16666666666666666,28.94736842105263,0.6666666666666666,0.3333333333333333,0.2391304347826087,0.07272727272727272,0.2,0.23214285714285715,0.09523809523809523,0.08333333333333333,0.09523809523809523,,0.23529411764705882,0.16666666666666666,,0.32432432432432434,0.5,0.6,0.3333333333333333,0.2702702702702703,0.5,0.5555555555555556,0.8,0.3783783783783784,0.5714285714285714,0.5714285714285714,0.875,0.5555555555555556,0.23076923076923078,0.6666666666666666,0.35135135135135137,0.44530270270270267,0.5384,0.40524615384615387,0.125,0.1282051282051282,0.20408163265306123,0.3877551020408163,9.619444444444444,0.36220472440944884,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,3.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,0.02702702702702703,0.25,0.3333333333333333,0.02702702702702703,1.0,1.0,1.0,,,,,,,,0.07692307692307693,1.0,,,22.8,,,1.0,0.1,0.045454545454545456,0.25,,3.0,2.0,1.0,,0.6,2.0,1.0,,0.25,0.2,0.07142857142857142,0.3333333333333333,,,,,,,,0.3333333333333333,,,True,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,567.0,9,-10,18,21,8,7.0,2,39,,,,,,1.0,2.0,,,1.0,2.0,,2,24,,,,,,1.0,,,,2.0,,,,,,1.0,,1.0,,1.0,1,2,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,8,1.0,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,20.0,1.0,,0.25,0.3333333333333333,,0.125,0.2,,0.5,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,0.3333333333333333,0.35590000000000005,,0.3523,,,,,5.300000000000001,0.4444444444444444,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,,0.25,,,,,0.3333333333333333,,,,,,,,,,,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,4094.0,68,12,128,129,48,50.0,17,257,6.0,9.0,5.0,1.0,2.0,7.0,19.0,7.0,9.0,20.0,37.0,12.0,52,120,4.0,7.0,1.0,9.0,5.0,9.0,5.0,15.0,16.0,24.0,2.0,5.0,7.0,2.0,16.0,9.0,3.0,9.0,1.0,13.0,11,24,1.0,1.0,,5.0,,2.0,3.0,3.0,8.0,2.0,2.0,3.0,5.0,,,14.0,2.0,7.0,1.0,1.0,,1.0,1.0,,15.0,48,1.0,0.4,0.5,0.5405405405405406,0.5714285714285714,0.5555555555555556,0.5405405405405406,0.5714285714285714,0.5555555555555556,0.6046511627906976,0.6428571428571429,0.625,0.05405405405405406,0.1111111111111111,33.77483443708609,0.625,0.3333333333333333,0.17647058823529413,0.16363636363636364,0.21428571428571427,0.18461538461538463,0.16666666666666666,0.3333333333333333,0.1111111111111111,0.25,0.18181818181818182,0.16666666666666666,1.0,0.24324324324324326,0.6666666666666666,0.75,0.5,0.5135135135135135,0.3684210526315789,0.3888888888888889,0.2857142857142857,0.24324324324324326,0.7777777777777778,0.7777777777777778,0.42857142857142855,0.7142857142857143,0.2222222222222222,0.5,0.24324324324324326,0.4266702702702702,0.5304333333333333,0.43122222222222223,0.16666666666666666,0.16666666666666666,0.17307692307692307,0.28846153846153844,7.508108108108108,0.375,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,1.0,1.0,0.05263157894736842,0.125,0.5,,3.0,8.0,1.0,,0.6,2.0,2.0,,0.18181818181818182,0.14285714285714285,0.13333333333333333,,,,,,2.0,,,0.25,1.0,1.0,True,,,,,,,,,,,,
95,1610612759,Mark Bryant,Mark Bryant,95,SAS,2626.0,44,-33,93,88,18,40.0,13,181,2.0,3.0,2.0,1.0,1.0,4.0,6.0,1.0,7.0,7.0,16.0,,14,110,2.0,5.0,,4.0,1.0,1.0,,2.0,12.0,2.0,1.0,3.0,3.0,3.0,6.0,3.0,1.0,,2.0,3.0,5,8,1.0,,1.0,2.0,1.0,2.0,3.0,,5.0,,1.0,3.0,9.0,3.0,2.0,,,,,1.0,,1.0,1.0,,2.0,18,1.0,0.8571428571428571,1.0,0.4375,0.4,1.0,0.4375,0.4,1.0,0.4375,0.4,1.0,0.0625,0.3333333333333333,19.266055045871557,0.4,0.5,,0.07894736842105263,0.16666666666666666,0.02702702702702703,0.11363636363636363,0.07142857142857142,0.1111111111111111,,,0.2,1.0,0.1875,0.6666666666666666,1.0,0.5,0.375,0.6666666666666666,0.6666666666666666,1.0,0.4375,0.14285714285714285,0.14285714285714285,1.0,0.4,1.0,1.0,0.1875,0.4301625,0.4276333333333333,0.5081,,,0.2857142857142857,0.14285714285714285,10.79375,0.1935483870967742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06666666666666667,,,1.0,2.0,1.0,,0.5,2.0,,,0.3333333333333333,0.2,,,,,,,,,,1.0,,,True,,,,,,,,,,,,
764,1610612759,David Robinson,David Robinson,764,SAS,992.0,17,1,33,32,6,,4,65,1.0,4.0,,,1.0,2.0,3.0,,,3.0,7.0,1.0,7,30,,,,,,1.0,,,4.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,7.0,1,8,1.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,,,2.0,,,2.0,,1.0,,,,,,,,6,,0.6666666666666666,0.6666666666666666,0.42857142857142855,,,0.42857142857142855,,,0.4375,,,0.14285714285714285,0.25,27.027027027027028,1.0,1.0,0.45454545454545453,0.08333333333333333,0.5,0.46153846153846156,0.06666666666666667,,,,1.0,0.5,,0.5714285714285714,0.25,0.3333333333333333,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,,,,,,1.0,,0.5714285714285714,0.5301285714285715,,0.6165,0.125,0.125,,,5.885714285714286,0.18181818181818182,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1043,1610612759,Amal McCaskill,Amal McCaskill,1043,SAS,5901.0,98,-42,188,192,83,63.0,21,380,4.0,10.0,5.0,2.0,4.0,3.0,12.0,,3.0,7.0,25.0,4.0,18,202,1.0,5.0,,2.0,3.0,9.0,1.0,7.0,8.0,6.0,3.0,2.0,2.0,2.0,4.0,9.0,1.0,13.0,1.0,15.0,10,25,3.0,2.0,1.0,4.0,,3.0,3.0,1.0,7.0,2.0,5.0,5.0,13.0,1.0,1.0,8.0,,4.0,,9.0,5.0,9.0,6.0,2.0,7.0,83,3.0,0.5714285714285714,0.6666666666666666,0.28,0.2,0.3333333333333333,0.28,0.2,0.3333333333333333,0.3103448275862069,0.2,0.35,0.12,0.1,16.901408450704228,0.5714285714285714,0.25,0.1368421052631579,0.11842105263157894,0.08333333333333333,0.1308411214953271,0.09782608695652174,0.125,0.10714285714285714,0.06451612903225806,0.21875,0.09090909090909091,0.6666666666666666,0.4,0.4,0.4444444444444444,0.75,0.48,0.25,0.3,0.3333333333333333,0.12,,,,1.0,0.4444444444444444,0.5,0.4,0.47683199999999987,0.49734,0.5033,0.13793103448275862,0.13793103448275862,0.1111111111111111,0.3888888888888889,6.667999999999999,0.44148936170212766,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.14285714285714285,0.125,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.125,,,1.0,2.0,3.0,1.0,0.2,,2.0,,,,0.13333333333333333,,,,,,,,,,,,False,,,,,,,,,,,,
120,1610612759,Steven Smith,Steven Smith,120,SAS,129526.0,2159,304,4069,4051,1174,805.0,457,8120,96.0,147.0,31.0,28.0,43.0,41.0,121.0,53.0,159.0,190.0,427.0,150.0,869,4064,33.0,57.0,16.0,109.0,51.0,108.0,74.0,284.0,154.0,226.0,30.0,110.0,146.0,60.0,328.0,34.0,17.0,123.0,4.0,144.0,44,188,51.0,27.0,24.0,53.0,13.0,39.0,52.0,14.0,105.0,3.0,30.0,62.0,155.0,10.0,20.0,172.0,7.0,41.0,29.0,15.0,5.0,15.0,6.0,,284.0,1174,18.0,0.4052631578947368,0.4425287356321839,0.4449648711943794,0.5789473684210527,0.4722222222222222,0.5406015037593985,0.5670731707317073,0.5645161290322581,0.5761316872427984,0.5965909090909091,0.6199095022624435,0.0702576112412178,0.10204081632653061,18.053749458170785,0.5047619047619047,0.04938271604938271,0.07105719237435008,0.023660403618649965,0.05345911949685535,0.06832601268911664,0.023458810692853247,0.023094688221709007,0.02111324376199616,0.05040322580645161,0.05128205128205128,0.05371900826446281,0.4,0.22105263157894736,0.6530612244897959,0.7272727272727273,0.3958333333333333,0.18195488721804512,0.33884297520661155,0.3761467889908257,0.2682926829268293,0.23909774436090225,0.3333333333333333,0.33974358974358976,0.5283018867924528,0.3780487804878049,0.23118279569892472,0.6511627906976745,0.5789473684210527,0.4971570889894419,0.5113840579710145,0.48967038043478256,0.06,0.08893709327548807,0.12543153049482164,0.32681242807825084,9.653629976580799,0.28852297861882525,64.0,116.0,5.0,16.0,22.0,39.0,49.0,122.0,39.0,113.0,238.0,9.0,25.0,36.0,78.0,303.0,120.0,49.0,36.0,18.0,22.0,1.0,2.0,37.0,0.8938053097345132,0.47478991596638653,0.36,0.46153846153846156,0.4788135593220339,0.35789473684210527,0.007352941176470588,0.10159651669085631,0.17443609022556392,0.5517241379310345,0.5565217391304348,0.953125,0.18345864661654135,0.4016393442622951,0.4083333333333333,0.8163265306122449,0.1951219512195122,0.3125,1.0,0.20967741935483872,0.5641025641025641,0.20967741935483872,0.4083333333333333,24.546218487394952,9.0,18.0,28.0,0.09917355371900827,0.026915113871635612,0.05263157894736842,0.10975609756097561,21.0,32.0,8.0,2.0,0.6774193548387096,9.0,8.0,0.018867924528301886,0.022727272727272728,0.03137254901960784,0.02476780185758514,0.14285714285714285,36.0,14.0,0.358974358974359,2.0,10.0,,,0.0070921985815602835,,1.0,False,4.0,3.0,1.0,1.0,0.012605042016806723,0.008620689655172414,0.01639344262295082,0.4444444444444444,1.0,0.0041841004184100415,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,101382.0,1690,288,3101,3144,887,647.0,379,6245,52.0,94.0,14.0,11.0,31.0,22.0,69.0,24.0,85.0,98.0,248.0,46.0,410,3092,12.0,26.0,6.0,45.0,27.0,69.0,25.0,148.0,136.0,60.0,20.0,63.0,88.0,26.0,201.0,26.0,24.0,90.0,5.0,119.0,41,160,62.0,29.0,33.0,35.0,11.0,21.0,30.0,14.0,65.0,4.0,14.0,48.0,115.0,6.0,8.0,96.0,5.0,32.0,17.0,24.0,15.0,25.0,14.0,,148.0,887,5.0,0.6938775510204082,0.723404255319149,0.3951612903225806,0.46153846153846156,0.391304347826087,0.4607594936708861,0.5131578947368421,0.5347826086956522,0.4659090909090909,0.5,0.5285714285714286,0.08064516129032258,0.11702127659574468,14.189379039055913,0.5384615384615384,0.07575757575757576,0.06756756756756757,0.02315227070347284,0.08727272727272728,0.07093963907902924,0.02573266619013581,0.029239766081871343,0.014669926650366748,0.046875,0.06208425720620843,0.0892018779342723,0.56,0.2379746835443038,0.5531914893617021,0.6265060240963856,0.6730769230769231,0.17468354430379746,0.3188405797101449,0.36065573770491804,0.45454545454545453,0.21518987341772153,0.2823529411764706,0.2857142857142857,0.9583333333333334,0.3684210526315789,0.26956521739130435,0.3548387096774194,0.610126582278481,0.5173006329113924,0.5120689655172415,0.5233260869565218,0.07801418439716312,0.11636363636363636,0.10975609756097561,0.36097560975609755,8.913709677419355,0.28603676233473074,40.0,96.0,3.0,7.0,19.0,37.0,16.0,51.0,9.0,56.0,147.0,5.0,12.0,23.0,46.0,165.0,51.0,16.0,25.0,11.0,20.0,5.0,4.0,,0.9821428571428571,0.38095238095238093,0.4166666666666667,0.5,0.38095238095238093,0.3721518987341772,0.040983606557377046,0.08853118712273642,0.2430379746835443,0.4166666666666667,0.4166666666666667,0.975,0.1291139240506329,0.3137254901960784,0.3137254901960784,1.0,0.18421052631578946,0.42857142857142855,1.0,0.3217391304347826,0.5135135135135135,0.0782608695652174,0.3137254901960784,23.89319727891156,5.0,14.0,17.0,0.11594202898550725,0.026881720430107527,0.08064516129032258,0.13157894736842105,6.0,8.0,6.0,3.0,0.42857142857142855,10.0,8.0,0.011764705882352941,0.036231884057971016,0.04878048780487805,0.03636363636363636,0.3333333333333333,3.0,4.0,0.4444444444444444,,6.0,1.0,1.0,0.017857142857142856,,1.0,False,2.0,,,1.0,,,,0.4,1.0,0.006756756756756757,,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,195814.0,3264,549,6100,6089,1868,1346.0,694,12189,355.0,513.0,137.0,101.0,145.0,299.0,674.0,89.0,270.0,743.0,1457.0,548.0,2037,6016,129.0,216.0,68.0,326.0,218.0,420.0,217.0,656.0,692.0,794.0,111.0,232.0,300.0,164.0,668.0,181.0,122.0,583.0,56.0,761.0,257,1018,60.0,42.0,18.0,153.0,30.0,87.0,102.0,66.0,255.0,19.0,64.0,93.0,212.0,30.0,35.0,687.0,68.0,308.0,68.0,200.0,59.0,202.0,129.0,4.0,656.0,1868,20.0,0.46567967698519513,0.5250379362670713,0.5099519560741249,0.5972222222222222,0.5190476190476191,0.5074982958418541,0.5972222222222222,0.5140515222482436,0.5729577464788732,0.649402390438247,0.5947176684881603,0.07618393960192175,0.10136452241715399,29.280253858358577,0.6,0.417910447761194,0.22474942174248266,0.08477751756440281,0.22676579925650558,0.22509578544061304,0.08832116788321168,0.112,0.08398950131233596,0.2328767123287671,0.22491349480968859,0.2385542168674699,0.6386138613861386,0.3496932515337423,0.6920077972709552,0.7700650759219089,0.504225352112676,0.4594410361281527,0.443620178041543,0.482258064516129,0.391304347826087,0.18404907975460122,0.3296296296296296,0.33584905660377357,0.5617977528089888,0.6342592592592593,0.3395784543325527,0.696551724137931,0.3565098841172461,0.4521422290388547,0.4954637837837839,0.4453679156908666,0.18043350908025776,0.18149675898644668,0.16003927344133528,0.32204221894943547,7.47206588881263,0.3062295081967213,1.0,1.0,,,1.0,1.0,,9.0,6.0,1.0,10.0,,,1.0,7.0,3.0,9.0,,68.0,49.0,47.0,15.0,8.0,5.0,1.0,0.1,,0.14285714285714285,0.1,0.006816632583503749,0.06607929515418502,0.21865596790371114,0.0006816632583503749,1.0,1.0,1.0,0.006134969325153374,,,,,,,0.00234192037470726,1.0,0.01405152224824356,,26.580000000000002,,19.0,21.0,0.08011869436201781,0.06283422459893048,0.18699186991869918,,95.0,168.0,139.0,2.0,0.6934306569343066,61.0,45.0,0.018518518518518517,0.10082644628099173,0.09113924050632911,0.07450331125827815,0.10526315789473684,,,,,11.0,2.0,2.0,0.11904761904761904,6.0,8.0,False,,,1.0,,,,,,,,1.0,
1498,1610612759,Antonio Daniels,Antonio Daniels,1498,SAS,119716.0,1995,304,3723,3738,1281,954.0,442,7461,116.0,163.0,5.0,42.0,57.0,41.0,96.0,42.0,125.0,199.0,384.0,145.0,705,3715,10.0,24.0,7.0,45.0,66.0,122.0,74.0,254.0,212.0,186.0,26.0,152.0,212.0,60.0,484.0,14.0,30.0,108.0,,138.0,21,159,45.0,33.0,12.0,38.0,12.0,24.0,29.0,14.0,67.0,3.0,20.0,45.0,100.0,2.0,8.0,195.0,15.0,59.0,45.0,12.0,5.0,12.0,8.0,1.0,254.0,1281,7.0,0.5326633165829145,0.5353535353535354,0.5182291666666666,0.4166666666666667,0.5409836065573771,0.49295774647887325,0.4523809523809524,0.4787234042553192,0.5334855403348554,0.46875,0.5273109243697479,0.06770833333333333,0.09202453987730061,16.94078947368421,0.5671641791044776,,0.06936416184971098,0.010861132660977503,0.08174386920980926,0.07172557172557173,0.012477718360071301,0.0234375,0.004739336492890996,0.07674418604651163,0.075,0.08185053380782918,0.6666666666666666,0.2869718309859155,0.7116564417177914,0.7837837837837838,0.5948275862068966,0.16901408450704225,0.4270833333333333,0.47126436781609193,0.4146341463414634,0.22007042253521128,0.336,0.34146341463414637,0.47619047619047616,0.11904761904761904,0.30319148936170215,0.7368421052631579,0.6109154929577465,0.5228078900709223,0.4742847222222222,0.51549,0.09640522875816994,0.1378504672897196,0.06382978723404255,0.36028368794326243,8.458333333333336,0.3440773569701853,25.0,65.0,3.0,5.0,4.0,20.0,29.0,119.0,46.0,54.0,184.0,6.0,18.0,16.0,66.0,132.0,116.0,29.0,60.0,27.0,53.0,,1.0,4.0,0.8148148148148148,0.29347826086956524,0.3333333333333333,0.24242424242424243,0.2983425414364641,0.323943661971831,,0.05930807248764415,0.11443661971830986,0.38461538461538464,0.38461538461538464,1.0,0.20950704225352113,0.24369747899159663,0.24369747899159663,0.6551724137931034,0.11904761904761904,0.6,1.0,0.10638297872340426,0.2,0.24468085106382978,0.25,25.14673913043478,13.0,33.0,39.0,0.09375,0.006211180124223602,0.08139534883720931,0.30952380952380953,3.0,2.0,5.0,2.0,0.6,7.0,3.0,0.016,0.017766497461928935,0.026717557251908396,0.01090909090909091,0.6666666666666666,30.0,12.0,0.2608695652173913,3.0,5.0,,,,,,False,3.0,,1.0,,,,,0.23076923076923078,0.6666666666666666,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,127875.0,2131,234,3986,3984,1125,734.0,449,7970,134.0,238.0,12.0,44.0,69.0,12.0,58.0,51.0,132.0,197.0,428.0,100.0,662,3982,9.0,23.0,5.0,32.0,58.0,117.0,53.0,205.0,94.0,300.0,38.0,236.0,305.0,108.0,679.0,21.0,33.0,118.0,2.0,153.0,30,183,84.0,53.0,31.0,82.0,17.0,58.0,55.0,24.0,137.0,9.0,33.0,71.0,155.0,6.0,9.0,147.0,6.0,47.0,28.0,6.0,5.0,6.0,5.0,,205.0,1125,16.0,0.23857868020304568,0.23979591836734693,0.4602803738317757,0.391304347826087,0.49572649572649574,0.4636963696369637,0.35526315789473684,0.4444444444444444,0.4896449704142012,0.37209302325581395,0.48578199052132703,0.08878504672897196,0.11764705882352941,17.935142289874257,0.5985401459854015,0.025,0.06828703703703703,0.014809590973201692,0.10509554140127389,0.07394711067580803,0.016138007790762382,0.014634146341463415,0.013282732447817837,0.06157112526539278,0.053691275167785234,0.09243697478991597,0.8333333333333334,0.3927392739273927,0.5630252100840336,0.638095238095238,0.23134328358208955,0.09570957095709572,0.20689655172413793,0.24,,0.21782178217821782,0.38636363636363635,0.3923076923076923,0.3137254901960784,0.3157894736842105,0.40350877192982454,0.6376811594202898,0.6864686468646864,0.5376703488372093,0.5235172413793103,0.5181071856287425,0.07407407407407407,0.10021321961620469,0.04833836858006042,0.30966767371601206,7.262149532710281,0.2822378324134471,10.0,27.0,,1.0,5.0,9.0,46.0,151.0,45.0,56.0,178.0,3.0,15.0,12.0,54.0,156.0,148.0,46.0,69.0,27.0,70.0,1.0,8.0,,0.9285714285714286,0.3146067415730337,0.2,0.2222222222222222,0.32,0.29372937293729373,0.006944444444444444,0.08623298033282904,0.04455445544554455,0.37037037037037035,0.37037037037037035,1.0,0.24917491749174916,0.304635761589404,0.3087248322147651,0.9130434782608695,0.02631578947368421,,,0.05263157894736842,0.5555555555555556,0.2631578947368421,0.3108108108108108,25.330898876404493,14.0,42.0,58.0,0.13793103448275862,0.016632016632016633,0.14473684210526316,0.3684210526315789,6.0,2.0,1.0,,0.5,8.0,5.0,0.015151515151515152,0.021108179419525065,0.01646090534979424,0.016339869281045753,0.16666666666666666,12.0,7.0,0.15555555555555556,3.0,6.0,,,0.029411764705882353,,,False,3.0,2.0,,1.0,0.011235955056179775,,0.013245033112582781,0.21428571428571427,1.0,0.00558659217877095,,
345,1610612759,Terry Porter,Terry Porter,345,SAS,72873.0,1215,368,2305,2307,736,586.0,279,4612,24.0,49.0,2.0,9.0,17.0,14.0,26.0,33.0,92.0,71.0,167.0,65.0,375,2184,2.0,7.0,2.0,30.0,27.0,57.0,48.0,171.0,30.0,112.0,12.0,150.0,198.0,82.0,444.0,2.0,23.0,114.0,4.0,141.0,11,152,45.0,25.0,20.0,46.0,14.0,35.0,35.0,11.0,81.0,3.0,20.0,33.0,84.0,,11.0,79.0,4.0,12.0,23.0,15.0,7.0,16.0,10.0,,171.0,736,11.0,0.2112676056338028,0.2112676056338028,0.4251497005988024,0.2857142857142857,0.47368421052631576,0.5183946488294314,0.6363636363636364,0.5301724137931034,0.5575757575757576,0.6521739130434783,0.6028368794326241,0.0718562874251497,0.20408163265306123,15.609570831750856,0.5679012345679012,0.07547169811320754,0.11704312114989733,0.0025157232704402514,0.09274193548387097,0.11211129296235679,0.009689922480620155,0.007905138339920948,,0.10948905109489052,0.11178247734138973,0.0962566844919786,0.625,0.16387959866220736,0.4897959183673469,0.6153846153846154,0.3333333333333333,0.08695652173913043,0.5384615384615384,0.5833333333333334,0.07142857142857142,0.3076923076923077,0.358695652173913,0.358695652173913,0.18181818181818182,0.09090909090909091,0.14655172413793102,0.5294117647058824,0.6053511705685619,0.49114324324324315,0.4981277777777778,0.486708407079646,0.03908794788273615,0.06857142857142857,0.08,0.456,11.735329341317366,0.3193058568329718,18.0,38.0,4.0,5.0,7.0,18.0,38.0,94.0,41.0,56.0,132.0,8.0,15.0,23.0,59.0,120.0,94.0,38.0,48.0,22.0,37.0,1.0,3.0,12.0,0.7142857142857143,0.42424242424242425,0.5333333333333333,0.3898305084745763,0.42424242424242425,0.4414715719063545,0.010101010101010102,0.12737127371273713,0.12709030100334448,0.47368421052631576,0.47368421052631576,0.8888888888888888,0.31438127090301005,0.40425531914893614,0.40425531914893614,0.631578947368421,0.22727272727272727,0.8,1.0,0.15517241379310345,0.3888888888888889,0.35344827586206895,0.40425531914893614,24.766666666666666,10.0,26.0,31.0,0.07692307692307693,,0.08196721311475409,0.45454545454545453,1.0,,5.0,3.0,0.5,8.0,,,0.03375527426160337,0.037037037037037035,,,48.0,16.0,0.3902439024390244,,4.0,1.0,1.0,0.02666666666666667,,,False,4.0,,,,,,,0.4,0.75,,,
