EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,Offensive Fouls,TwoPtShootingFoulsDrawn,BlockedShortMidRange,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LiveBallTurnoverPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,Fg3aBlocked,Arc3Assists,LostBallSteals,BadPassTurnovers,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChancePointsPct,Travels,OffShortMidRangeReboundPct,Arc3PctAssisted,SelfOReb,Loose Ball Fouls,2pt And 1 Free Throw Trips,SelfORebPct,SecondChanceAtRimPctAssisted,FTOffRebounds,BadPassOutOfBoundsTurnovers,OffFTReboundPct,DefCorner3ReboundPct,HeaveAttempts,ShortMidRangePctBlocked,DefensiveGoaltends,on,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3SecondViolations,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
1725,1610612750,Rasho Nesterovic,Rasho Nesterovic,1725,MIN,171.0,3,5,6,5,2,1.0,11,,2.0,,,2.0,,6,1.0,,2.0,,,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,,5,,,,,,,,,,0.5,,50.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,0.6666666666666666,,,,,0.3675,0.2867,0.3675,,6.1,1.0,,,,,,,,,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,0.3333333333333333,,,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,
210,1610612750,Terrell Brandon,Terrell Brandon,210,MIN,597.0,10,22,20,11,6,2.0,42,1.0,2.0,1.0,3.0,4.0,8.0,21,,3.0,4.0,6.0,2.0,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,6.0,11,,0.3333333333333333,0.3333333333333333,0.75,0.75,0.6,0.6,0.6666666666666666,0.6,,,28.0,,,,,,,,,,,,,,,,0.4,0.5,0.5,1.0,0.2,0.45820999999999995,,0.45820999999999995,0.75,10.524999999999999,0.5,-5.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,1.0,2.0,,,1.0,,4.0,,1.0,,2.0,,2.0,,2.0,,,4.0,1.0,1.0,1.0,,,,1.0,,,,,0.2,,1.0,,0.2,1.0,1.0,,,0.2,,,,0.2,1.0,,0.2,,0.4,,0.16666666666666666,0.2,27.0,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,493.0,8,15,15,5,7,,30,,2.0,1.0,1.0,4.0,2.0,17,,,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,5,,1.0,1.0,0.25,,0.2,,0.2,,,,33.333333333333336,,,,,,,,,,,,,,,,0.4,,,,0.2,0.48156999999999994,,0.3894,,10.05,0.3333333333333333,-9.0,1.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,0.2,,,,0.2,1.0,1.0,1.0,,0.2,,,,,,,,,0.4,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,
693,1610612750,Joe Smith,Joe Smith,693,MIN,173.0,3,6,5,4,3,,11,,,1.0,1.0,1.0,2.0,5,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,4,,1.0,1.0,1.0,,1.0,,1.0,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,1.0,0.3885,,,,18.3,0.6666666666666666,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
1051,1610612750,Dean Garrett,Dean Garrett,1051,MIN,7457.0,124,243,243,103,102,38.0,486,4.0,11.0,11.0,13.0,32.0,26.0,259,12.0,8.0,13.0,16.0,16.0,4.0,4.0,5.0,3.0,19.0,4.0,26.0,9.0,35.0,1.0,,6.0,,12.0,20.0,1.0,,8.0,6.0,8.0,4.0,16.0,103,2.0,0.6153846153846154,0.8888888888888888,0.40625,0.6153846153846154,0.40625,0.6153846153846154,0.40625,0.6153846153846154,0.125,,13.10344827586207,0.2222222222222222,0.2087912087912088,0.05102040816326531,0.09375,0.12121212121212122,0.17886178861788618,0.06870229007633588,0.14814814814814814,,0.1111111111111111,0.16666666666666666,0.3181818181818182,0.13793103448275862,0.041666666666666664,0.5,0.34375,0.36363636363636365,0.4444444444444444,0.5,0.34375,0.42870624999999996,0.45516666666666666,0.413,0.6153846153846154,8.456250000000002,0.42386831275720166,,6.0,10.0,3.0,3.0,,,,,,,,,,,,,,,10.0,,,,3.0,1.0,4.0,1.0,1.0,,2.0,9.0,5.0,5.0,5.0,,1.0,,1.0,1.0,,,,,0.2,0.8333333333333334,0.2,0.3125,0.6,0.75,0.5,,,,,,0.23076923076923078,1.0,,,,0.3125,,0.03125,0.03125,,3.0,6.0,3.0,,,6.0,,12.0,,8.0,,,,5.0,,0.5,0.5,0.5,,,0.2727272727272727,0.2727272727272727,1.0,,,,0.5,0.5,,0.46153846153846156,,0.03333333333333333,,1.0,2.0,1.0,0.06666666666666667,,,1.0,,0.25,,0.18181818181818182,,False,1.0,,,,,,,,,,,,,,,,,,,,,,
1497,1610612750,Chauncey Billups,Chauncey Billups,1497,MIN,139323.0,2322,4364,4353,1205,1110,573.0,8717,30.0,84.0,260.0,221.0,502.0,1008.0,4629,36.0,57.0,135.0,272.0,176.0,39.0,8.0,26.0,46.0,138.0,4.0,188.0,35.0,223.0,52.0,9.0,135.0,8.0,65.0,163.0,224.0,19.0,16.0,6.0,16.0,10.0,272.0,1205,25.0,0.39819004524886875,0.4018264840182648,0.4402390438247012,0.4222222222222222,0.5006172839506173,0.43612334801762115,0.5477777777777778,0.5037453183520599,0.07768924302788845,0.007692307692307693,20.470727848101266,0.028169014084507043,0.08409506398537477,0.015231400117164616,0.10337078651685393,0.020100502512562814,0.08820709491850431,0.016152019002375298,0.022099447513812154,0.017082785808147174,0.022364217252396165,0.011764705882352941,0.066815144766147,0.07053941908713693,0.08734939759036145,0.625,0.1037037037037037,0.35714285714285715,0.40540540540540543,0.13333333333333333,0.32098765432098764,0.49891867245657545,0.4842377049180327,0.4656231111111112,0.2698412698412698,11.322908366533863,0.2761228230980752,168.0,86.0,158.0,20.0,36.0,49.0,16.0,105.0,259.0,31.0,22.0,76.0,123.0,308.0,197.0,37.0,28.0,92.0,74.0,266.0,138.0,255.0,105.0,377.0,68.0,445.0,15.0,109.0,101.0,167.0,958.0,63.0,48.0,83.0,20.0,29.0,14.0,77.0,8.0,0.39935064935064934,0.30434782608695654,0.40460526315789475,0.3802469135802469,0.17088607594936708,0.6148148148148148,0.10422535211267606,0.19506172839506172,0.5443037974683544,0.6564885496183206,0.4186046511627907,0.06049382716049383,0.3197530864197531,0.40540540540540543,0.4085603112840467,0.4246575342465753,0.15859030837004406,0.5555555555555556,0.07048458149779736,0.33480176211453744,0.2894736842105263,0.5753086419753086,0.4117647058823529,0.09307604994324631,0.13532513181019332,25.18798701298702,4.0,6.0,105.0,18.0,6.0,12.0,7.0,91.0,231.0,4.0,3.0,53.0,15.0,63.0,0.6260162601626016,0.3333333333333333,0.5753424657534246,0.5833333333333334,0.00974025974025974,0.007722007722007722,0.40384615384615385,0.4069767441860465,0.45714285714285713,0.3673469387755102,0.375,0.7777777777777778,0.0821917808219178,0.6666666666666666,0.375,0.09027777777777778,4.0,0.008561643835616438,0.6,6.0,4.0,10.0,0.014742014742014743,0.5,1.0,15.0,0.01098901098901099,0.1504424778761062,4.0,0.11904761904761904,,False,2.0,3.0,6.0,17.0,20.0,1.0,27.0,5.0,0.5405405405405406,0.02040816326530612,0.0821917808219178,0.5,0.6666666666666666,0.5483870967741935,0.9411764705882353,0.016025641025641024,,,,,,,
1732,1610612750,Felipe Lopez,Felipe Lopez,1732,MIN,32942.0,549,1042,1048,413,417,149.0,2090,4.0,20.0,31.0,42.0,116.0,159.0,1130,20.0,19.0,49.0,81.0,44.0,19.0,7.0,19.0,6.0,41.0,4.0,51.0,27.0,78.0,26.0,2.0,34.0,6.0,31.0,68.0,53.0,6.0,1.0,1.0,1.0,,81.0,413,7.0,0.5238095238095238,0.6111111111111112,0.3620689655172414,0.3877551020408163,0.4241379310344828,0.45384615384615384,0.4676470588235294,0.50625,0.16379310344827586,,16.915422885572138,0.0851063829787234,0.10991957104557641,0.04846938775510204,0.049586776859504134,0.07216494845360824,0.0951417004048583,0.053169734151329244,0.07954545454545454,0.03428571428571429,0.0945945945945946,,0.10476190476190476,0.09565217391304348,0.03488372093023256,,0.13793103448275862,0.2,0.25,0.75,0.21379310344827587,0.5157905594405593,0.5246260869565217,0.5263309523809526,0.5094339622641509,6.418965517241379,0.3963531669865643,-56.0,32.0,65.0,15.0,30.0,19.0,10.0,4.0,10.0,1.0,2.0,6.0,13.0,29.0,36.0,5.0,7.0,16.0,22.0,40.0,3.0,9.0,4.0,29.0,5.0,34.0,1.0,9.0,9.0,11.0,73.0,16.0,3.0,8.0,3.0,11.0,12.0,22.0,,0.4482758620689655,0.4375,0.4642857142857143,0.2,0.23076923076923078,0.23529411764705882,0.12418300653594772,0.4482758620689655,0.49230769230769234,0.64,0.4375,0.1310344827586207,0.06896551724137931,0.4,0.4,0.04,0.46153846153846156,0.5,0.15384615384615385,0.09230769230769231,0.3333333333333333,0.6482758620689655,0.4444444444444444,0.13414634146341464,0.16296296296296298,25.096551724137928,8.0,14.0,6.0,9.0,5.0,10.0,2.0,25.0,36.0,12.0,,4.0,13.0,5.0,0.9230769230769231,0.5,0.46,0.46296296296296297,,,0.1935483870967742,0.1935483870967742,0.8333333333333334,0.47368421052631576,0.47368421052631576,1.0,0.56,0.5714285714285714,0.5,0.15723270440251572,3.0,0.046511627906976744,0.75,2.0,5.0,3.0,0.029411764705882353,0.25,1.0,7.0,0.02631578947368421,0.08571428571428572,1.0,0.2,2.0,False,,1.0,4.0,,1.0,,,,0.2,,0.16,0.25,1.0,,,,1.0,1.0,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,187123.0,3119,5905,5898,1477,1425,830.0,11803,144.0,303.0,442.0,522.0,1009.0,1528.0,6203,142.0,111.0,206.0,405.0,686.0,65.0,19.0,99.0,65.0,180.0,26.0,271.0,119.0,390.0,95.0,14.0,179.0,21.0,71.0,188.0,272.0,45.0,16.0,8.0,21.0,9.0,405.0,1477,26.0,0.657088122605364,0.692929292929293,0.5173439048562933,0.5388349514563107,0.5429524603836531,0.5654761904761905,0.5770106221547799,0.63125,0.06442021803766106,0.01809954751131222,21.65097755249819,0.14207650273224043,0.07894736842105263,0.041318864774624375,0.1053484602917342,0.04112554112554113,0.08457024508111839,0.041287613715885234,0.04590818363273453,0.03966789667896679,0.04904632152588556,0.010526315789473684,0.05918057663125948,0.06576980568011959,0.10643015521064302,0.42857142857142855,0.2527105921601334,0.4752475247524752,0.5124555160142349,0.4583333333333333,0.3686405337781485,0.47950346410684475,0.4803361842105263,0.4847821428571427,0.2650523560209424,10.748761149653125,0.25012701100762064,280.0,180.0,264.0,46.0,67.0,61.0,11.0,54.0,129.0,21.0,13.0,35.0,86.0,190.0,226.0,28.0,21.0,46.0,120.0,358.0,21.0,128.0,54.0,220.0,37.0,257.0,10.0,69.0,68.0,83.0,551.0,66.0,46.0,84.0,38.0,48.0,35.0,96.0,5.0,0.45263157894736844,0.45652173913043476,0.455026455026455,0.15846538782318598,0.13257575757575757,0.4692737430167598,0.10189075630252101,0.22018348623853212,0.6818181818181818,0.7860262008733624,0.6388888888888888,0.05087572977481234,0.10758965804837364,0.4186046511627907,0.4186046511627907,0.12352941176470589,0.26587301587301587,0.6865671641791045,0.04365079365079365,0.1388888888888889,0.37142857142857144,0.3786488740617181,0.421875,0.07776904948939513,0.08888888888888889,24.708421052631575,34.0,52.0,198.0,32.0,8.0,75.0,26.0,209.0,237.0,54.0,,27.0,20.0,46.0,0.9186046511627907,0.528169014084507,0.538235294117647,0.5655737704918032,,,0.4479638009049774,0.45622119815668205,0.8181818181818182,0.5245901639344263,0.5245901639344263,1.0,0.3058823529411765,0.6538461538461539,0.7272727272727273,0.13678010471204188,16.0,0.040690505548705305,0.8703703703703703,23.0,16.0,25.0,0.04397705544933078,0.20588235294117646,1.0,14.0,0.007633587786259542,0.10240963855421686,1.0,0.07260726072607261,2.0,False,3.0,2.0,7.0,9.0,11.0,,7.0,3.0,0.39285714285714285,,0.041176470588235294,0.2857142857142857,1.0,0.42857142857142855,0.8888888888888888,0.015544041450777202,3.0,5.0,5.0,3.0,2.0,1.0,
417,1610612750,Sam Mitchell,Sam Mitchell,417,MIN,42526.0,709,1368,1352,416,477,181.0,2720,16.0,34.0,128.0,85.0,187.0,233.0,1413,22.0,20.0,47.0,74.0,156.0,10.0,4.0,10.0,15.0,43.0,5.0,63.0,16.0,79.0,11.0,4.0,24.0,3.0,30.0,78.0,47.0,5.0,4.0,2.0,4.0,2.0,74.0,416,14.0,0.9176470588235294,0.9285714285714286,0.45454545454545453,0.425531914893617,0.4497716894977169,0.4603174603174603,0.48535564853556484,0.5068493150684932,0.053475935828877004,0.015625,16.63504111321948,0.09090909090909091,0.09168443496801706,0.01841620626151013,0.0949367088607595,0.03418803418803419,0.09250398724082935,0.021212121212121213,0.027522935779816515,0.01845018450184502,0.03614457831325301,0.029411764705882353,0.08943089430894309,0.07692307692307693,0.12173913043478261,0.5,0.1552511415525114,0.47058823529411764,0.5,0.75,0.5844748858447488,0.43961986301369854,0.43970555555555557,0.42328174603174606,0.31759656652360513,14.64598930481284,0.30409356725146197,43.0,13.0,25.0,1.0,3.0,10.0,5.0,7.0,22.0,1.0,5.0,11.0,9.0,32.0,36.0,1.0,6.0,16.0,16.0,14.0,3.0,22.0,7.0,32.0,13.0,45.0,4.0,9.0,10.0,13.0,103.0,10.0,9.0,13.0,2.0,6.0,4.0,17.0,2.0,0.28125,0.375,0.28125,0.1461187214611872,0.24,0.5416666666666666,0.10344827586206896,0.1141552511415525,0.52,0.6842105263157895,0.8461538461538461,0.045662100456621,0.1004566210045662,0.3181818181818182,0.3333333333333333,0.043478260869565216,0.047619047619047616,0.3333333333333333,0.07936507936507936,0.1746031746031746,0.45454545454545453,0.2602739726027397,0.3181818181818182,0.0811965811965812,0.085,25.087499999999995,,4.0,56.0,2.0,1.0,7.0,,17.0,24.0,2.0,1.0,9.0,1.0,11.0,0.8888888888888888,0.3181818181818182,0.3695652173913043,0.3695652173913043,0.03125,0.045454545454545456,0.4375,0.4444444444444444,0.9821428571428571,0.2,0.2,1.0,0.17391304347826086,,0.2,0.07296137339055794,1.0,0.012269938650306749,0.8571428571428571,1.0,3.0,4.0,0.009009009009009009,,2.0,2.0,0.06896551724137931,0.023255813953488372,,0.058823529411764705,,False,,,,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,1.0,0.058823529411764705,,4.0,,,,,2.0
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,189808.0,3163,5982,5953,1608,1507,842.0,11935,219.0,478.0,496.0,621.0,1281.0,1712.0,6213,193.0,144.0,300.0,456.0,730.0,56.0,30.0,204.0,129.0,530.0,80.0,739.0,242.0,981.0,117.0,13.0,229.0,18.0,71.0,184.0,448.0,60.0,123.0,72.0,125.0,69.0,456.0,1608,29.0,0.5877616747181964,0.6494661921708185,0.4847775175644028,0.48,0.48459885386819485,0.4638728323699422,0.5339987523393637,0.5302325581395348,0.04371584699453552,0.006048387096774193,26.193880468973408,0.41025641025641024,0.23306948109058928,0.08468244084682441,0.20806451612903226,0.06607929515418502,0.22771250863856254,0.08173244848061474,0.09368635437881874,0.08043875685557587,0.07163323782234957,0.047619047619047616,0.1787974683544304,0.23889739663093415,0.2092511013215859,0.552,0.3424068767908309,0.4581589958158996,0.48237885462555063,0.5570776255707762,0.3553008595988539,0.44305844109195375,0.48095989010989004,0.44243746355685143,0.26635514018691586,10.37665886026542,0.2688064192577733,367.0,197.0,307.0,56.0,84.0,3.0,2.0,37.0,112.0,6.0,11.0,44.0,37.0,115.0,359.0,7.0,11.0,46.0,135.0,512.0,18.0,108.0,37.0,361.0,60.0,421.0,21.0,122.0,66.0,173.0,902.0,96.0,78.0,112.0,43.0,60.0,33.0,179.0,44.0,0.3217391304347826,0.2391304347826087,0.3333333333333333,0.08237822349570201,0.09446254071661238,0.4890829694323144,0.2639029322548028,0.21991404011461319,0.6416938110749185,0.7086330935251799,0.5228426395939086,0.002148997134670487,0.08022922636103152,0.33035714285714285,0.3333333333333333,0.03,0.24277456647398843,0.6666666666666666,0.005780346820809248,0.12716763005780346,0.25,0.3022922636103152,0.3425925925925926,0.11665586519766688,0.12543798177995796,26.08869565217391,58.0,95.0,205.0,,,96.0,58.0,259.0,93.0,118.0,1.0,39.0,18.0,69.0,0.8378378378378378,0.49740932642487046,0.5025,0.555793991416309,0.008695652173913044,0.008928571428571428,0.41330645161290325,0.4158215010141988,0.6829268292682927,,,,0.475,0.6105263157894737,,0.15128504672897197,23.0,0.08495145631067962,0.8378378378378378,34.0,13.0,33.0,0.05112781954887218,0.10344827586206896,8.0,28.0,0.058394160583941604,0.20481927710843373,4.0,0.0502092050209205,8.0,False,7.0,,1.0,3.0,3.0,,,1.0,0.42857142857142855,,0.005,,,0.5,1.0,0.008620689655172414,11.0,4.0,2.0,1.0,1.0,,
718,1610612750,Gary Trent,Gary Trent,718,MIN,68236.0,1137,2111,2110,568,572,290.0,4221,84.0,182.0,61.0,190.0,376.0,472.0,2323,51.0,45.0,88.0,120.0,232.0,40.0,24.0,78.0,38.0,110.0,17.0,165.0,102.0,267.0,34.0,4.0,57.0,5.0,84.0,160.0,144.0,13.0,26.0,14.0,27.0,9.0,120.0,568,10.0,0.6105263157894737,0.655367231638418,0.5053191489361702,0.5113636363636364,0.5026455026455027,0.5113636363636364,0.5363636363636364,0.5405405405405406,0.10638297872340426,0.01639344262295082,20.162271805273836,0.2073170731707317,0.14473684210526316,0.08975834292289989,0.15966386554621848,0.14201183431952663,0.14829659318637275,0.09826589595375723,0.11229946524064172,0.07106598984771574,0.14893617021276595,0.10714285714285714,0.13389121338912133,0.17727272727272728,0.18604651162790697,0.3333333333333333,0.48148148148148145,0.46153846153846156,0.525,0.5,0.16137566137566137,0.44752301587301596,0.4951772727272728,0.4416125000000001,0.2542372881355932,6.8281914893617,0.2690667929891047,-64.0,83.0,133.0,17.0,28.0,,,,2.0,,,,,2.0,92.0,,,,30.0,148.0,,2.0,,42.0,18.0,60.0,3.0,12.0,11.0,19.0,138.0,21.0,16.0,23.0,12.0,9.0,15.0,69.0,8.0,,,,0.005291005291005291,0.12781954887218044,0.40350877192982454,0.12956810631229235,0.35185185185185186,0.6240601503759399,0.7155172413793104,0.6746987951807228,,0.005291005291005291,,,,0.3181818181818182,0.6071428571428571,,,,0.35714285714285715,,0.16159250585480095,0.1623529411764706,26.7,18.0,34.0,23.0,,,24.0,21.0,69.0,,26.0,,15.0,5.0,11.0,,0.47058823529411764,0.47058823529411764,0.5227272727272727,,,0.3770491803278688,0.38333333333333336,0.782608695652174,,,,0.6666666666666666,0.5294117647058824,,0.1461864406779661,7.0,0.10069444444444445,,8.0,16.0,20.0,0.055944055944055944,0.2777777777777778,,4.0,,0.09090909090909091,,0.12087912087912088,2.0,False,4.0,,,,,,,,,,,,,,,,3.0,6.0,1.0,,1.0,,
2254,1610612750,Loren Woods,Loren Woods,2254,MIN,29295.0,488,914,920,302,319,136.0,1834,7.0,22.0,25.0,30.0,87.0,103.0,981,22.0,7.0,25.0,29.0,46.0,8.0,9.0,33.0,15.0,39.0,15.0,69.0,42.0,111.0,19.0,4.0,34.0,11.0,32.0,59.0,57.0,7.0,30.0,18.0,31.0,14.0,29.0,302,6.0,0.7666666666666667,0.8846153846153846,0.3448275862068966,0.28,0.33707865168539325,0.25925925925925924,0.44017094017094016,0.4027777777777778,0.09195402298850575,0.04,13.912231559290381,0.3125,0.11607142857142858,0.08991825613079019,0.16483516483516483,0.08823529411764706,0.12646370023419204,0.08955223880597014,0.11764705882352941,0.08928571428571429,0.038461538461538464,0.25,0.0847457627118644,0.13580246913580246,0.16393442622950818,0.45161290322580644,0.24719101123595505,0.3181818181818182,0.3333333333333333,0.7142857142857143,0.2808988764044944,0.4862926966292136,0.4688733333333334,0.4458870370370371,0.2815533980582524,7.173563218390805,0.3304157549234136,-44.0,18.0,40.0,6.0,10.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,43.0,1.0,,2.0,15.0,14.0,,1.0,,15.0,6.0,21.0,2.0,6.0,3.0,6.0,48.0,16.0,11.0,15.0,7.0,13.0,6.0,23.0,9.0,,,,0.02247191011235955,0.15,0.4411764705882353,0.13138686131386862,0.449438202247191,0.45,0.5294117647058824,0.7777777777777778,0.011235955056179775,0.011235955056179775,,,0.043478260869565216,0.37037037037037035,0.6,0.037037037037037035,0.037037037037037035,,0.47191011235955055,,0.20909090909090908,0.21296296296296297,24.15,3.0,12.0,5.0,,,7.0,14.0,28.0,,8.0,,4.0,5.0,8.0,,0.3181818181818182,0.30434782608695654,0.4375,,,0.2,0.20833333333333334,0.8,,,,0.5217391304347826,0.25,,0.27184466019417475,1.0,0.07017543859649122,,2.0,5.0,2.0,0.0392156862745098,,,2.0,,0.16666666666666666,,0.045454545454545456,1.0,False,3.0,,,,,,,,,,,,,,,,6.0,1.0,1.0,1.0,,,
