EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGM,HeaveMakes,HeaveAttempts,DefensiveGoaltends,3SecondViolations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,Arc3PctBlocked,on,3pt And 1 Free Throw Trips
1051,1610612744,Dean Garrett,Dean Garrett,1051,GSW,500.0,8,4,17,16,3,12,2,33,1,1,1.0,1.0,1.0,1.0,1,1,2,2,19,1.0,1.0,2.0,1,1,2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,3,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,10.526315789473685,0.1,0.2,0.09090909090909091,0.14285714285714285,0.3333333333333333,0.16666666666666666,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.40525,0.4164,0.4164,1.0,1.0,3.95,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1712,1610612744,Antawn Jamison,Antawn Jamison,1712,GSW,129016.0,2150,-249,4312,4319,1349,1244,698,8631,188,277,49.0,81.0,67.0,99.0,334,391,823,1142,4746,71.0,135.0,191.0,119,248,381,238.0,94.0,51.0,99.0,116.0,18.0,249.0,109.0,179.0,247.0,141.0,388.0,62.0,137.0,381,1349,0.47509113001215064,0.5259259259259259,0.4798387096774194,0.4669042769857434,0.5099337748344371,0.44666666666666666,0.5094170403587444,0.5520231213872833,0.5150684931506849,0.061968408262454436,0.08682634730538923,23.507893723527147,0.10776640577965081,0.059595407326407876,0.10758885686839577,0.06119673617407072,0.06056338028169014,0.12643678160919541,0.2820773930753564,0.6787003610108303,0.734375,0.34012219959266804,0.5364238410596026,0.6049382716049383,0.33,0.6767676767676768,0.4439918533604888,0.48037571283095737,0.5040677685950412,0.48317716666666655,0.1672504378283713,0.3336252189141856,7.930984204131231,0.312847866419295,134.0,69.0,212.0,8.0,30.0,4.0,2.0,11.0,37.0,129.0,4.0,12.0,8.0,41.0,45.0,159.0,225.0,4.0,16.0,37.0,10.0,52.0,113.0,544.0,132.0,3.0,129.0,37.0,1.0,17.0,16.0,1.0,33.0,48.0,26.0,6.0,45.0,23.0,23.0,50.0,25.0,25.0,64.0,8.0,41.0,42.0,5.0,23.0,4.0,106.0,13.0,30.0,7.0,22.0,307.0,35.0,8.0,124.0,1.0,43.0,29.0,12.0,1.0,16.0,29.0,16.0,21.0,0.6956521739130435,0.7906976744186046,0.9777777777777777,0.2830188679245283,0.25,0.19230769230769232,0.2830188679245283,0.16191446028513237,0.006289308176100629,0.07581227436823104,0.0047169811320754715,0.03333333333333333,0.6037735849056604,0.16312056737588654,0.03680981595092025,0.10688836104513064,0.06896551724137931,0.07465618860510806,0.04590163934426229,0.06832298136645963,0.07272727272727272,0.0891566265060241,0.10204081632653061,0.10736196319018405,0.10526315789473684,0.04722792607802875,0.5517241379310345,0.6542553191489362,0.40119760479041916,0.43934426229508194,0.6716417910447762,0.2158859470468432,0.32547169811320753,0.32701421800947866,0.855072463768116,0.03054989816700611,0.26666666666666666,0.27586206896551724,1.0,0.13136456211812628,0.2868217054263566,0.2868217054263566,0.972972972972973,0.1836734693877551,0.026490066225165563,0.07947019867549669,0.3333333333333333,1.0,0.03666666666666667,0.18181818181818182,0.13666666666666666,0.1951219512195122,0.2868217054263566,0.1166044776119403,0.13596491228070176,0.00625,24.96226415094341,,,,,,,,,,,,,,,True,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,157671.0,2628,-275,5236,5241,1602,1502,834,10477,203,314,46.0,81.0,53.0,89.0,236,382,844,1151,5714,60.0,138.0,154.0,106,230,375,402.0,78.0,66.0,207.0,236.0,57.0,501.0,104.0,171.0,216.0,124.0,340.0,69.0,195.0,375,1602,0.45260663507109006,0.43478260869565216,0.4608695652173913,0.463302752293578,0.4349112426035503,0.4625,0.48565400843881856,0.4425287356321839,0.5053908355795148,0.07819905213270142,0.11440677966101695,21.441096763908817,0.084863523573201,0.04764086120018323,0.08392999204455051,0.044680045437334344,0.05237515225334957,0.07482993197278912,0.28807339449541286,0.6464968152866242,0.7147887323943662,0.21651376146788992,0.47928994082840237,0.5679012345679012,0.278125,0.5955056179775281,0.5137614678899083,0.48961273062730615,0.48784419354838704,0.47761942675159236,0.13379669852302345,0.32580364900086883,8.747511848341235,0.3059587471352177,79.0,100.0,294.0,12.0,35.0,5.0,4.0,15.0,70.0,211.0,8.0,26.0,24.0,75.0,82.0,246.0,141.0,9.0,31.0,7.0,28.0,90.0,79.0,362.0,228.0,18.0,204.0,69.0,,29.0,24.0,5.0,78.0,72.0,14.0,6.0,40.0,5.0,19.0,106.0,80.0,26.0,101.0,16.0,57.0,59.0,5.0,44.0,1.0,160.0,12.0,47.0,10.0,25.0,210.0,20.0,,83.0,,32.0,31.0,13.0,2.0,16.0,31.0,15.0,45.0,0.4738219895287958,0.5276967930029155,0.926829268292683,0.3333333333333333,0.2903225806451613,0.3111111111111111,0.3375,0.22568807339449543,,0.09554140127388536,0.030612244897959183,,0.63125,0.029411764705882353,0.02926829268292683,0.08016032064128256,0.03056768558951965,0.05902192242833052,0.033810143042912875,0.028795811518324606,0.039473684210526314,0.07647058823529412,0.1,0.0741687979539642,0.10185185185185185,0.034420289855072464,0.4838709677419355,0.4876847290640394,0.3347457627118644,0.37799043062200954,0.3291139240506329,0.26972477064220185,0.3401360544217687,0.3508771929824561,0.56,0.03211009174311927,0.34285714285714286,0.34285714285714286,1.0,0.19357798165137616,0.33175355450236965,0.33175355450236965,0.9142857142857143,0.10869565217391304,0.029585798816568046,0.15384615384615385,0.3076923076923077,1.0,0.046875,0.26666666666666666,0.234375,0.32,0.3382352941176471,0.07198612315698179,0.09151047409040794,,25.731300813008126,1.0,1.0,6.0,5.0,1.0,0.2,1.0,,,,,,,,True,
2240,1610612744,Gilbert Arenas,Gilbert Arenas,2240,GSW,50507.0,842,-118,1739,1733,532,553,252,3472,75,116,11.0,18.0,23.0,39.0,25,114,212,409,1910,16.0,27.0,43.0,34,65,130,168.0,22.0,24.0,107.0,141.0,20.0,316.0,25.0,56.0,74.0,31.0,105.0,25.0,82.0,130,532,0.5377358490566038,0.5925925925925926,0.5230769230769231,0.523972602739726,0.5428571428571428,0.4777777777777778,0.5809248554913294,0.5657894736842105,0.5560344827586207,0.11320754716981132,0.24,20.4390243902439,0.08695652173913043,0.03597122302158273,0.08935128518971848,0.03575547866205306,0.04291845493562232,0.08860759493670886,0.3972602739726027,0.646551724137931,0.7352941176470589,0.08561643835616438,0.5142857142857142,0.6111111111111112,0.43333333333333335,0.5897435897435898,0.6712328767123288,0.5148453287197233,0.5023387096774193,0.5085568965517241,0.10513447432762836,0.31784841075794623,7.528773584905659,0.30592294422081656,5.0,34.0,71.0,1.0,5.0,1.0,,,25.0,75.0,2.0,7.0,6.0,25.0,26.0,80.0,103.0,2.0,8.0,5.0,6.0,25.0,44.0,60.0,57.0,21.0,73.0,25.0,,34.0,24.0,10.0,53.0,34.0,6.0,,17.0,1.0,7.0,52.0,36.0,16.0,43.0,11.0,34.0,30.0,4.0,9.0,2.0,73.0,5.0,23.0,4.0,10.0,132.0,10.0,13.0,50.0,1.0,13.0,3.0,,,3.0,4.0,1.0,21.0,0.2631578947368421,0.2912621359223301,0.7307692307692307,0.325,0.25,0.24,0.3333333333333333,0.273972602739726,,0.1206896551724138,0.056338028169014086,,0.589041095890411,0.01818181818181818,,0.09826589595375723,0.03488372093023256,0.024154589371980676,0.0392156862745098,0.02040816326530612,0.12,0.04878048780487805,0.1111111111111111,0.0948905109489051,0.1111111111111111,0.056,0.25,0.18666666666666668,0.2,0.2631578947368421,0.2,0.24315068493150685,0.4788732394366197,0.5074626865671642,0.4411764705882353,0.017123287671232876,0.2,0.2,1.0,0.2568493150684932,0.3333333333333333,0.3333333333333333,0.72,,0.02857142857142857,0.2,0.2857142857142857,1.0,,,0.2777777777777778,0.24,0.3424657534246575,0.15315315315315314,0.1984126984126984,0.012345679012345678,26.098750000000006,,,2.0,,,,,1.0,1.0,1.0,,,,,True,
956,1610612744,Erick Dampier,Erick Dampier,956,GSW,69111.0,1152,-150,2258,2270,501,522,349,4528,77,133,25.0,53.0,17.0,28.0,135,127,297,342,2518,30.0,74.0,70.0,27,64,82,116.0,44.0,36.0,38.0,50.0,8.0,112.0,80.0,107.0,148.0,97.0,245.0,88.0,150.0,82,501,0.4276094276094276,0.40540540540540543,0.421875,0.4276094276094276,0.40540540540540543,0.421875,0.4830508474576271,0.4268292682926829,0.5125,0.12121212121212122,0.14074074074074075,16.771799628942485,0.11797133406835722,0.08820286659316427,0.11853832442067737,0.08469945355191257,0.08746355685131195,0.12574850299401197,0.4478114478114478,0.5789473684210527,0.6637931034482759,0.45454545454545453,0.7162162162162162,0.4716981132075472,0.4375,0.6071428571428571,0.4478114478114478,0.46601952861952856,0.5212457142857144,0.4579749999999999,0.2046783625730994,0.23976608187134502,4.878114478114479,0.22187776793622674,38.0,12.0,29.0,,,,,,,,,,,,,,88.0,,,10.0,,,28.0,138.0,,,,,,12.0,11.0,1.0,14.0,16.0,13.0,4.0,26.0,15.0,12.0,10.0,7.0,3.0,38.0,2.0,16.0,60.0,13.0,22.0,11.0,98.0,7.0,20.0,9.0,25.0,131.0,17.0,,64.0,,10.0,111.0,46.0,4.0,61.0,113.0,72.0,7.0,0.5433070866141733,0.6571428571428571,,,,,,,,0.12781954887218044,,,0.3877551020408163,0.22388059701492538,0.05,0.12093023255813953,0.06806282722513089,0.0984251968503937,0.08064516129032258,0.06832298136645963,0.06666666666666667,0.12334801762114538,0.1069364161849711,0.10059171597633136,0.1956521739130435,0.09090909090909091,0.6371681415929203,0.5194805194805194,0.2814814814814815,0.3275862068965517,0.47368421052631576,0.09764309764309764,0.41379310344827586,0.41379310344827586,0.9166666666666666,,,,,,,,,0.08,,,,,,,,,,0.18604651162790697,0.18604651162790697,,,,,,11.0,5.0,,,,2.0,1.0,1.0,2.0,8.0,,True,
2352,1610612744,Dean Oliver,Dean Oliver,2352,GSW,3915.0,65,6,142,141,68,73,12,283,3,5,,,1.0,1.0,4,10,17,25,145,,,,2,3,4,18.0,,1.0,7.0,8.0,2.0,17.0,,4.0,4.0,,4.0,2.0,10.0,4,68,0.5882352941176471,,0.6666666666666666,0.5,,0.2857142857142857,0.5208333333333334,,0.2857142857142857,0.058823529411764705,,19.23076923076923,0.07547169811320754,,0.06666666666666667,,,0.05,0.21739130434782608,0.6,0.75,0.17391304347826086,,,0.14285714285714285,1.0,0.4782608695652174,0.45658043478260874,0.46605,0.45752857142857145,,0.16,11.264705882352942,0.4788732394366197,1.0,6.0,8.0,,,,,,1.0,6.0,,1.0,,4.0,1.0,6.0,2.0,,1.0,,,4.0,,2.0,,3.0,6.0,1.0,,1.0,1.0,,4.0,1.0,,,,,,2.0,1.0,1.0,5.0,,3.0,1.0,1.0,2.0,,6.0,,4.0,1.0,,5.0,2.0,1.0,3.0,,,,,,,,,2.0,0.1,0.1,,0.16666666666666666,,,0.16666666666666666,0.2608695652173913,,0.2,,,0.8333333333333334,,,,,,,,,0.07692307692307693,0.1,,,,,,0.25,0.25,,0.34782608695652173,0.75,0.75,0.16666666666666666,,,,,0.2608695652173913,0.16666666666666666,0.16666666666666666,,,,1.0,,,,,0.5714285714285714,,0.16666666666666666,0.125,0.16666666666666666,,25.099999999999998,,,,,,,,,,,,,,,True,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,46831.0,781,-26,1555,1539,557,548,225,3094,31,52,11.0,21.0,10.0,18.0,45,92,218,251,1674,14.0,36.0,43.0,31,70,91,46.0,18.0,15.0,32.0,44.0,8.0,100.0,38.0,81.0,120.0,49.0,169.0,55.0,108.0,91,557,0.42201834862385323,0.3888888888888889,0.44285714285714284,0.42117117117117114,0.4189189189189189,0.4391891891891892,0.48643410852713176,0.48863636363636365,0.5,0.06880733944954129,0.06666666666666667,16.34668129456939,0.14972273567467653,0.06429780033840947,0.15239477503628446,0.06147540983606557,0.06179775280898876,0.15736040609137056,0.23423423423423423,0.5961538461538461,0.7209302325581395,0.20270270270270271,0.5675675675675675,0.5238095238095238,0.24324324324324326,0.5555555555555556,0.25225225225225223,0.4343961538461538,0.49494705882352946,0.43828561643835623,0.17131474103585656,0.36254980079681276,11.661467889908256,0.3581993569131833,19.0,42.0,121.0,,1.0,,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,64.0,1.0,1.0,12.0,1.0,4.0,26.0,138.0,3.0,,2.0,1.0,,12.0,8.0,4.0,15.0,9.0,7.0,4.0,24.0,15.0,5.0,16.0,11.0,5.0,21.0,3.0,9.0,19.0,3.0,12.0,4.0,40.0,2.0,11.0,10.0,7.0,82.0,10.0,,31.0,,15.0,11.0,4.0,2.0,5.0,12.0,5.0,12.0,0.75,0.8313253012048193,1.0,0.25,1.0,0.25,0.3333333333333333,0.018018018018018018,,0.17307692307692307,0.024793388429752067,,0.525,0.25862068965517243,0.0625,0.16216216216216217,0.04964539007092199,0.09316770186335403,0.047619047619047616,0.06306306306306306,,0.1796875,0.125,0.13043478260869565,0.2727272727272727,0.04424778761061947,0.4166666666666667,0.45161290322580644,0.4222222222222222,0.4523809523809524,0.7894736842105263,0.545045045045045,0.34710743801652894,0.3559322033898305,0.9523809523809523,0.0045045045045045045,,,,0.013513513513513514,0.3333333333333333,0.3333333333333333,1.0,,,0.02702702702702703,1.0,1.0,0.013513513513513514,,0.04054054054054054,0.3333333333333333,0.5,0.12757201646090535,0.1297071129707113,,35.525,,,1.0,1.0,,,,,1.0,1.0,,,,,True,
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,61416.0,1024,-148,2003,2019,495,493,321,4022,59,113,22.0,55.0,8.0,20.0,133,112,264,249,2124,34.0,76.0,72.0,14,43,36,106.0,52.0,18.0,29.0,31.0,8.0,64.0,76.0,118.0,167.0,103.0,270.0,73.0,118.0,36,495,0.42424242424242425,0.4473684210526316,0.32558139534883723,0.42424242424242425,0.4473684210526316,0.32558139534883723,0.4337979094076655,0.43902439024390244,0.3333333333333333,0.06818181818181818,0.09022556390977443,13.714047519799918,0.14081145584725538,0.08548931383577053,0.1405940594059406,0.09107981220657277,0.09770114942528736,0.11842105263157894,0.42803030303030304,0.5221238938053098,0.5514018691588785,0.5037878787878788,0.7236842105263158,0.4,0.46511627906976744,0.4,0.42803030303030304,0.46187765151515153,0.51301875,0.45901627906976755,0.2891566265060241,0.14457831325301204,4.783333333333335,0.24712930604093858,45.0,8.0,18.0,,,,,,,,,,,,,,25.0,,,4.0,,,8.0,118.0,,,,,,2.0,2.0,,16.0,5.0,21.0,6.0,24.0,25.0,14.0,22.0,17.0,5.0,16.0,1.0,9.0,26.0,5.0,7.0,7.0,42.0,3.0,8.0,6.0,9.0,52.0,7.0,,20.0,,10.0,129.0,63.0,3.0,63.0,130.0,81.0,11.0,0.5267857142857143,0.686046511627907,,,,,,,,0.05309734513274336,,,0.38095238095238093,0.3968253968253968,0.075,0.13953488372093023,0.11931818181818182,0.1111111111111111,0.05379746835443038,0.13194444444444445,0.0625,0.16203703703703703,0.14779874213836477,0.13138686131386862,0.17142857142857143,0.1044776119402985,0.6230769230769231,0.4406779661016949,0.3383458646616541,0.371900826446281,0.5555555555555556,0.06818181818181818,0.4444444444444444,0.4444444444444444,1.0,,,,,,,,,0.045454545454545456,,,,,,,,,,0.07220216606498195,0.07220216606498195,,,,,,3.0,1.0,,,,1.0,1.0,,,2.0,,True,
1504,1610612744,Danny Fortson,Danny Fortson,1504,GSW,97501.0,1625,-192,3237,3250,851,751,537,6487,95,170,59.0,103.0,30.0,52.0,128,223,496,626,3525,72.0,154.0,202.0,53,125,195,206.0,92.0,46.0,84.0,103.0,27.0,225.0,167.0,324.0,445.0,204.0,649.0,57.0,197.0,195,851,0.4495967741935484,0.4675324675324675,0.424,0.4498997995991984,0.4675324675324675,0.42913385826771655,0.5159128978224455,0.5372340425531915,0.5511363636363636,0.09274193548387097,0.1640625,18.218933401377903,0.2559241706161137,0.11597222222222223,0.2594249201277955,0.11645870469399881,0.11320754716981132,0.26997840172786175,0.3406813627254509,0.5588235294117647,0.6506849315068494,0.2565130260521042,0.6688311688311688,0.5728155339805825,0.4094488188976378,0.5769230769230769,0.3466933867735471,0.4515227454909818,0.4970217391304348,0.4630334645669291,0.3226837060702875,0.31150159744408945,9.5,0.2628977448254557,39.0,89.0,198.0,,,,,,1.0,3.0,,,1.0,2.0,1.0,3.0,177.0,,,58.0,1.0,2.0,86.0,240.0,3.0,,3.0,1.0,,19.0,18.0,1.0,46.0,11.0,29.0,8.0,82.0,39.0,18.0,33.0,23.0,10.0,53.0,16.0,34.0,66.0,3.0,19.0,8.0,119.0,18.0,25.0,50.0,22.0,225.0,18.0,13.0,87.0,,29.0,15.0,6.0,2.0,7.0,15.0,8.0,24.0,0.5381165919282511,0.6779661016949152,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.006012024048096192,,0.1411764705882353,0.005050505050505051,,0.44537815126050423,0.37142857142857144,0.07142857142857142,0.27424749163879597,0.11934156378600823,0.1443850267379679,0.09730848861283643,0.1201923076923077,0.11428571428571428,0.26229508196721313,0.2389558232931727,0.28448275862068967,0.23880597014925373,0.07860262008733625,0.5333333333333333,0.2631578947368421,0.3046875,0.3644859813084112,0.5384615384615384,0.3967935871743487,0.4494949494949495,0.4517766497461929,0.8314606741573034,,,,,0.006012024048096192,0.3333333333333333,0.3333333333333333,1.0,0.0847457627118644,,,,,,,0.015748031496062992,0.5,0.3333333333333333,0.15316901408450703,0.15398230088495576,,24.333333333333332,,,,1.0,7.0,,,,,,,,10.0,,True,
168,1610612744,Chris Mills,Chris Mills,168,GSW,33704.0,562,-35,1083,1075,403,327,190,2158,18,29,10.0,14.0,6.0,8.0,36,56,134,226,1190,14.0,25.0,45.0,11,38,54,42.0,18.0,9.0,30.0,39.0,10.0,87.0,26.0,37.0,57.0,30.0,87.0,18.0,50.0,54,403,0.417910447761194,0.56,0.2894736842105263,0.4742268041237113,0.6166666666666667,0.3469387755102041,0.5140845070422535,0.6515151515151515,0.4344262295081967,0.06716417910447761,0.16666666666666666,17.772692601067888,0.09319899244332494,0.06103286384976526,0.10179640718562874,0.0544464609800363,0.05921052631578947,0.060810810810810814,0.14948453608247422,0.6206896551724138,0.6666666666666666,0.18556701030927836,0.4666666666666667,0.7142857142857143,0.16326530612244897,0.75,0.4587628865979381,0.4587247395833333,0.4823880000000001,0.44303404255319145,0.19911504424778761,0.23893805309734514,11.476865671641793,0.3721144967682364,14.0,24.0,69.0,8.0,25.0,1.0,4.0,4.0,16.0,35.0,2.0,4.0,,7.0,24.0,60.0,42.0,3.0,5.0,8.0,4.0,11.0,20.0,70.0,69.0,3.0,34.0,16.0,1.0,9.0,6.0,3.0,10.0,10.0,4.0,,14.0,6.0,9.0,15.0,11.0,4.0,15.0,3.0,9.0,5.0,1.0,6.0,,20.0,2.0,7.0,4.0,1.0,51.0,4.0,9.0,11.0,,12.0,8.0,2.0,,6.0,8.0,5.0,10.0,0.625,0.7446808510638298,0.9583333333333334,0.4,0.6,0.36363636363636365,0.4067796610169492,0.30927835051546393,0.016666666666666666,0.06896551724137931,0.014492753623188406,,0.75,0.16216216216216217,,0.1346153846153846,0.032,0.0784313725490196,0.05232558139534884,0.021505376344086023,0.0625,0.06542056074766354,0.14788732394366197,0.17073170731707318,,0.0891089108910891,0.625,0.5555555555555556,0.3888888888888889,0.4666666666666667,0.42857142857142855,0.3556701030927835,0.34782608695652173,0.35294117647058826,0.7916666666666666,0.12886597938144329,0.32,0.32,1.0,0.18041237113402062,0.45714285714285713,0.47058823529411764,0.9375,0.2,0.03333333333333333,0.13333333333333333,0.5,1.0,0.08163265306122448,1.0,0.14285714285714285,,0.47058823529411764,0.05472636815920398,0.07801418439716312,,25.258333333333333,1.0,,1.0,,,1.0,1.0,,,,,,,0.02857142857142857,True,
