EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedCorner3,DefensiveGoaltends,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Corner3PctBlocked,on,HeaveMakes
111,1610612748,LaPhonso Ellis,LaPhonso Ellis,111,MIA,41274.0,688,-63,1244,1259,288,381,163.0,2503,25.0,44.0,12.0,18.0,7.0,10.0,15.0,38.0,23.0,56.0,7.0,24.0,2.0,1.0,5.0,7.0,29.0,1.0,2.0,3.0,11.0,63.0,138,14.0,53.0,22.0,190,1244,13.0,24.0,1.0,4.0,7.0,36.0,9.0,24.0,4.0,16.0,10.0,40.0,78.0,48.0,42.0,18.0,29.0,7.0,8.0,18.0,6.0,24.0,2.0,4.0,7.0,1.0,10.0,54.0,6.0,35.0,1.0,14.0,52,8.0,74,42.0,116,9.0,10.0,2.0,8.0,20.0,4.0,9.0,13.0,2.0,11.0,2.0,33.0,3.0,11.0,37.0,92,13.0,4.0,29.0,2.0,11.0,1.0,3.0,13.0,6.0,2.0,5.0,13.0,7.0,1.0,2.0,40.0,288,16.0,0.6190476190476191,0.7222222222222222,1.0,0.2641509433962264,0.25,0.25,0.2641509433962264,0.45652173913043476,0.5416666666666666,0.375,0.4397905759162304,0.5178571428571429,0.375,0.46568627450980393,0.5625,0.4444444444444444,0.2774869109947644,0.057971014492753624,0.06818181818181818,0.07894736842105263,0.03571428571428571,16.526610644257705,0.6060606060606061,0.17777777777777778,0.029411764705882353,0.1092436974789916,0.06903353057199212,0.11864406779661017,0.045112781954887216,0.1111111111111111,0.0640625,0.05102040816326531,0.0738255033557047,0.07307692307692308,0.03529411764705882,0.0625,0.0970873786407767,0.08383233532934131,0.13592233009708737,0.13131313131313133,0.05263157894736842,0.08737864077669903,0.5384615384615384,0.23036649214659685,0.5681818181818182,0.6097560975609756,0.52,0.19895287958115182,0.39473684210526316,0.42857142857142855,0.4666666666666667,0.2931937172774869,0.4107142857142857,0.42592592592592593,0.8260869565217391,0.1256544502617801,0.2916666666666667,0.2916666666666667,1.0,0.1518324607329843,0.2413793103448276,0.2413793103448276,1.0,0.6428571428571429,0.6666666666666666,0.08333333333333333,0.07142857142857142,0.07142857142857142,0.5,1.0,0.25,0.7,0.125,0.2,0.275,0.2727272727272727,0.5078534031413613,0.2413793103448276,0.4630892670157069,0.5142282608695653,0.4526699999999999,0.05970149253731343,0.07482993197278912,0.018518518518518517,0.18947368421052632,0.21052631578947367,9.78768115942029,24.392452830188674,0.2315112540192926,,,,,,,,,,,,,,,,True,
1735,1610612748,Vladimir Stepania,Vladimir Stepania,1735,MIA,24333.0,406,-51,744,750,226,294,107.0,1494,38.0,54.0,15.0,22.0,8.0,9.0,12.0,26.0,8.0,24.0,,,,,,,1.0,,,,,58.0,104,,1.0,24.0,140,791,17.0,31.0,,,3.0,37.0,13.0,20.0,,,9.0,35.0,58.0,58.0,,24.0,1.0,,7.0,5.0,1.0,6.0,1.0,,3.0,,2.0,13.0,6.0,41.0,1.0,15.0,48,8.0,71,48.0,119,4.0,13.0,9.0,4.0,10.0,,3.0,16.0,2.0,7.0,7.0,26.0,4.0,7.0,16.0,35,5.0,6.0,50.0,4.0,18.0,,9.0,20.0,12.0,1.0,7.0,21.0,13.0,,1.0,35.0,226,5.0,0.5,0.6304347826086957,,,,,,0.5576923076923077,0.5483870967741935,0.65,0.5523809523809524,0.5483870967741935,0.65,0.546875,0.5138888888888888,0.546875,0.009523809523809525,0.0673076923076923,0.1111111111111111,0.038461538461538464,,17.782909930715935,0.38461538461538464,0.32,0.03333333333333333,0.1839080459770115,0.13712374581939799,0.22058823529411764,0.09523809523809523,0.19148936170212766,0.1298342541436464,0.1694915254237288,0.16417910447761194,0.11560693641618497,0.09523809523809523,0.09523809523809523,0.19117647058823528,0.12941176470588237,0.2222222222222222,0.22641509433962265,0.2,0.1,0.6190476190476191,0.5142857142857142,0.7037037037037037,0.7916666666666666,0.4473684210526316,0.24761904761904763,0.46153846153846156,0.48,0.4166666666666667,0.22857142857142856,0.3333333333333333,0.3333333333333333,0.875,,,,,0.009523809523809525,,,,0.7096774193548387,0.6818181818181818,0.06666666666666667,,,,,0.45,0.8888888888888888,,,,,0.5238095238095238,,0.48466285714285706,0.5166642857142857,0.457,0.15126050420168066,0.15254237288135594,,0.2642857142857143,0.25,6.176923076923075,25.9,0.30376344086021506,1.0,1.0,1.0,,,,,,,,,,,,,True,
1752,1610612748,Sean Marks,Sean Marks,1752,MIA,7972.0,133,1,250,250,65,112,32.0,500,12.0,15.0,4.0,5.0,3.0,3.0,,7.0,3.0,13.0,,,,,,,,,,,,15.0,35,,,11.0,41,236,4.0,5.0,,,,8.0,5.0,10.0,,,6.0,16.0,18.0,12.0,,6.0,,,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,9.0,,4.0,15,2.0,21,10.0,31,1.0,2.0,1.0,1.0,2.0,,,4.0,1.0,2.0,1.0,6.0,,1.0,10.0,15,,1.0,18.0,,8.0,,1.0,2.0,2.0,,,2.0,1.0,,,16.0,65,2.0,0.6,0.75,,,,,,0.42857142857142855,0.8,0.5,0.42857142857142855,0.8,0.5,0.4659090909090909,0.6666666666666666,0.5714285714285714,,0.08571428571428572,0.06666666666666667,0.2857142857142857,,17.482517482517483,0.3333333333333333,0.2,,0.1595744680851064,0.09782608695652174,0.21052631578947367,0.05263157894736842,0.168141592920354,0.09009009009009009,0.16666666666666666,0.13043478260869565,0.058823529411764705,,0.1111111111111111,0.058823529411764705,0.20689655172413793,0.16666666666666666,0.23529411764705882,,0.058823529411764705,0.5,0.42857142857142855,0.8,0.8571428571428571,0.5,0.2,,,,0.37142857142857144,0.23076923076923078,0.23076923076923078,1.0,,,,,,,,,1.0,0.8,0.25,,,,,0.3,1.0,,,,,0.42857142857142855,,0.47222571428571425,0.5431666666666667,0.45877,0.18604651162790697,0.18604651162790697,,0.1951219512195122,0.3902439024390244,8.771428571428572,,0.26,,,,,,,,,,,,,,,,True,
1853,1610612748,Anthony Carter,Anthony Carter,1853,MIA,18886.0,315,-36,576,580,165,187,68.0,1156,6.0,14.0,,1.0,1.0,2.0,3.0,13.0,10.0,37.0,,1.0,,,1.0,,3.0,,,,2.0,19.0,64,,4.0,4.0,42,605,,6.0,,,,,5.0,19.0,,3.0,4.0,14.0,14.0,24.0,,,1.0,,3.0,57.0,14.0,71.0,6.0,8.0,17.0,8.0,32.0,156.0,,6.0,1.0,7.0,22,,29,7.0,36,2.0,17.0,9.0,8.0,11.0,3.0,8.0,8.0,2.0,3.0,1.0,19.0,,6.0,16.0,29,,2.0,10.0,2.0,4.0,,2.0,,,,,,,,,14.0,165,1.0,0.3684210526315789,0.3684210526315789,,,,,,0.296875,,0.2631578947368421,0.27941176470588236,,0.22727272727272727,0.2916666666666667,,0.2916666666666667,0.058823529411764705,0.046875,0.21428571428571427,,,14.0,0.5789473684210527,,0.06666666666666667,0.10232558139534884,0.027906976744186046,0.15217391304347827,,0.1111111111111111,0.02214022140221402,,0.0625,0.0234375,,,0.08163265306122448,0.0967741935483871,0.11538461538461539,0.10256410256410256,0.42857142857142855,0.046511627906976744,,0.20588235294117646,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.19117647058823528,0.23076923076923078,0.23076923076923078,,0.5441176470588235,0.2702702702702703,0.2702702702702703,0.5,0.014705882352941176,,,,0.04411764705882353,,,,0.16666666666666666,,,,,,,0.09090909090909091,0.5,0.045454545454545456,,0.09090909090909091,,0.2647058823529412,,0.427125,0.40968,0.40486904761904763,0.05714285714285714,0.06060606060606061,,,0.3333333333333333,12.565625,36.375,0.2864583333333333,,,,2.0,1.0,0.25,0.3333333333333333,,,,,,,,,True,
2067,1610612748,Eddie House,Eddie House,2067,MIA,73809.0,1230,-53,2250,2258,636,799,305.0,4508,18.0,43.0,,2.0,5.0,10.0,24.0,66.0,113.0,258.0,24.0,48.0,3.0,6.0,10.0,30.0,109.0,6.0,11.0,8.0,48.0,155.0,367,54.0,157.0,42.0,514,2271,11.0,29.0,7.0,14.0,4.0,47.0,36.0,76.0,14.0,58.0,21.0,135.0,156.0,154.0,129.0,,102.0,30.0,17.0,97.0,26.0,123.0,17.0,9.0,35.0,10.0,52.0,272.0,3.0,14.0,,19.0,73,1.0,93,17.0,110,4.0,43.0,25.0,18.0,45.0,13.0,27.0,35.0,2.0,18.0,3.0,80.0,3.0,20.0,40.0,98,5.0,7.0,49.0,2.0,14.0,,9.0,4.0,3.0,1.0,,5.0,1.0,,,135.0,636,20.0,0.5032258064516129,0.5032258064516129,0.7962962962962963,0.34394904458598724,0.5,0.2413793103448276,0.36,0.4223433242506812,0.3793103448275862,0.47368421052631576,0.45038167938931295,0.5,0.4253731343283582,0.4688073394495413,0.5222222222222223,0.4589041095890411,0.29961832061068705,0.04632152588555858,0.13953488372093023,0.10606060606060606,0.015503875968992248,24.029219530949632,0.5625,0.011363636363636364,,0.08816425120772947,0.01553829078801332,0.08837209302325581,0.013157894736842105,0.08820709491850431,0.015057573073516387,0.028901734104046242,0.016597510373443983,0.01026694045174538,0.012903225806451613,0.0136986301369863,0.07106598984771574,0.07063197026022305,0.11049723756906077,0.09467455621301775,0.06521739130434782,0.014388489208633094,0.2,0.08206106870229007,0.4186046511627907,0.4864864864864865,0.5,0.12595419847328243,0.36363636363636365,0.4067796610169492,0.5,0.49236641221374045,0.437984496124031,0.4448818897637795,0.504424778761062,0.0916030534351145,0.5,0.5,1.0,0.20801526717557253,0.27522935779816515,0.2857142857142857,0.6333333333333333,0.046511627906976744,,,0.06976744186046512,0.2558139534883721,0.5454545454545454,0.6666666666666666,0.07462686567164178,0.5,0.07462686567164178,0.6,0.3582089552238806,0.16666666666666666,0.3816793893129771,0.29411764705882354,0.45395594541910306,0.43945000000000006,0.4487371999999999,0.026119402985074626,0.036939313984168866,,0.0914396887159533,0.26264591439688717,15.047138964577643,26.20700636942675,0.2826666666666667,1.0,,,7.0,4.0,0.025477707006369428,0.03669724770642202,1.0,33.0,2.0,5.0,1.0,0.3333333333333333,1.0,,True,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,46763.0,779,55,1439,1431,431,535,191.0,2870,36.0,58.0,6.0,12.0,15.0,21.0,11.0,34.0,39.0,100.0,12.0,27.0,3.0,2.0,9.0,34.0,80.0,4.0,12.0,15.0,24.0,86.0,192,46.0,107.0,76.0,386,1409,12.0,28.0,5.0,15.0,7.0,46.0,26.0,58.0,17.0,33.0,39.0,142.0,56.0,116.0,117.0,10.0,79.0,34.0,9.0,55.0,11.0,66.0,4.0,7.0,20.0,12.0,23.0,143.0,6.0,18.0,1.0,16.0,69,8.0,93,25.0,118,4.0,19.0,19.0,,23.0,7.0,17.0,13.0,3.0,6.0,1.0,36.0,7.0,12.0,26.0,73,1.0,,92.0,9.0,30.0,1.0,11.0,12.0,4.0,2.0,6.0,15.0,14.0,,,142.0,431,24.0,0.32558139534883723,0.345679012345679,0.8478260869565217,0.42990654205607476,0.3333333333333333,0.5151515151515151,0.4339622641509434,0.4479166666666667,0.42857142857142855,0.4482758620689655,0.5183946488294314,0.45348837209302323,0.5659340659340659,0.5602409638554217,0.4787234042553192,0.6192660550458715,0.35785953177257523,0.046875,0.08620689655172414,0.11764705882352941,,22.115384615384613,0.6388888888888888,0.13559322033898305,0.02127659574468085,0.12849162011173185,0.03152364273204904,0.11940298507462686,0.03896103896103896,0.12667660208643816,0.03310344827586207,0.041666666666666664,0.05228758169934641,0.016778523489932886,0.0380952380952381,0.04081632653061224,0.13076923076923078,0.1111111111111111,0.13983050847457626,0.102803738317757,0.18518518518518517,0.025974025974025976,0.9333333333333333,0.1939799331103679,0.6206896551724138,0.6792452830188679,0.3055555555555556,0.11371237458193979,0.3235294117647059,0.36666666666666664,0.09090909090909091,0.33444816053511706,0.39,0.39,0.41025641025641024,0.0903010033444816,0.4444444444444444,0.46153846153846156,0.9166666666666666,0.26755852842809363,0.425,0.425,0.8235294117647058,0.27906976744186046,0.5,0.16666666666666666,0.06976744186046512,0.27906976744186046,0.3333333333333333,1.0,0.23076923076923078,0.7142857142857143,0.0989010989010989,0.2222222222222222,0.26373626373626374,0.625,0.5518394648829431,0.43037974683544306,0.4698320469798657,0.4756471428571428,0.4553244444444444,0.09657320872274143,0.14084507042253522,0.009259259259259259,0.11917098445595854,0.36787564766839376,11.307291666666666,25.018691588785046,0.2995135510771369,3.0,1.0,,1.0,1.0,0.009345794392523364,,1.0,21.0,,15.0,2.0,0.3333333333333333,1.0,0.037037037037037035,True,
258,1610612748,Brian Grant,Brian Grant,258,MIA,24822.0,414,-40,741,747,196,257,100.0,1488,20.0,31.0,10.0,13.0,3.0,7.0,10.0,25.0,24.0,52.0,,1.0,,,,,,,,,,54.0,108,,1.0,22.0,130,766,13.0,17.0,,,4.0,30.0,11.0,26.0,,,8.0,30.0,70.0,38.0,,20.0,,,7.0,11.0,7.0,18.0,6.0,1.0,2.0,4.0,5.0,43.0,10.0,21.0,1.0,11.0,49,11.0,71,32.0,103,2.0,8.0,6.0,2.0,7.0,2.0,5.0,9.0,2.0,2.0,1.0,16.0,2.0,5.0,19.0,47,5.0,4.0,26.0,2.0,10.0,,4.0,3.0,2.0,1.0,,3.0,1.0,,3.0,30.0,196,12.0,0.6481481481481481,0.7954545454545454,,,,,,0.5,0.7647058823529411,0.4230769230769231,0.4954128440366973,0.7647058823529411,0.4230769230769231,0.5371900826446281,0.75,0.5,0.009174311926605505,0.06481481481481481,0.0967741935483871,0.16,,16.00467289719626,0.4375,0.4230769230769231,0.06666666666666667,0.18702290076335878,0.06907894736842106,0.1375,0.11764705882352941,0.17543859649122806,0.07969151670951156,0.09803921568627451,0.05,0.06936416184971098,0.10714285714285714,0.13793103448275862,0.16923076923076924,0.2222222222222222,0.1724137931034483,0.14545454545454545,0.12,0.041666666666666664,0.3333333333333333,0.28440366972477066,0.6451612903225806,0.7142857142857143,0.45,0.22935779816513763,0.4,0.47619047619047616,0.4,0.47706422018348627,0.46153846153846156,0.46153846153846156,0.9166666666666666,0.009174311926605505,,,,,,,,0.7647058823529411,0.7692307692307693,0.1,,,,,0.2692307692307692,0.42857142857142855,,,,,0.29357798165137616,,0.42677247706422017,0.49496875000000007,0.40951538461538467,0.08547008547008547,0.08620689655172414,,0.23076923076923078,0.23076923076923078,10.87777777777778,22.8,0.26450742240215924,,,,,,,,,,,,,,,,True,
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,34157.0,569,11,1039,1036,310,356,142.0,2075,68.0,89.0,16.0,21.0,21.0,26.0,21.0,67.0,19.0,48.0,,,,,,,1.0,,,,1.0,108.0,204,,1.0,57.0,273,1022,22.0,31.0,,,13.0,57.0,29.0,52.0,,1.0,22.0,80.0,132.0,84.0,,30.0,1.0,,11.0,16.0,5.0,21.0,2.0,3.0,8.0,1.0,7.0,47.0,9.0,33.0,,23.0,63,19.0,105,42.0,147,6.0,6.0,4.0,2.0,15.0,1.0,5.0,28.0,2.0,10.0,6.0,43.0,6.0,7.0,19.0,59,6.0,11.0,89.0,11.0,38.0,,12.0,32.0,25.0,1.0,6.0,32.0,21.0,7.0,4.0,80.0,310,11.0,0.6111111111111112,0.7096774193548387,,,,,,0.5294117647058824,0.7096774193548387,0.5576923076923077,0.526829268292683,0.7096774193548387,0.5471698113207547,0.5594262295081968,0.7125,0.5797101449275363,0.004878048780487805,0.05392156862745098,0.0898876404494382,0.029850746268656716,0.020833333333333332,23.95659432387312,0.3488372093023256,0.3958333333333333,,0.16449086161879894,0.07746478873239436,0.20909090909090908,0.08035714285714286,0.1744421906693712,0.07806691449814127,0.15476190476190477,0.078125,0.04672897196261682,0.07407407407407407,0.0967741935483871,0.17204301075268819,0.176,0.15151515151515152,0.2087912087912088,0.21052631578947367,0.07058823529411765,0.65625,0.43414634146341463,0.7640449438202247,0.8395061728395061,0.5882352941176471,0.32682926829268294,0.31343283582089554,0.3230769230769231,0.5714285714285714,0.23414634146341465,0.3958333333333333,0.40425531914893614,0.7368421052631579,,,,,0.004878048780487805,,,,0.6774193548387096,0.7619047619047619,0.1875,,,,,0.49056603773584906,0.8076923076923077,,,0.018867924528301886,,0.43902439024390244,,0.46807804878048775,0.5185884615384615,0.4662641509433963,0.16379310344827586,0.1645021645021645,,0.2087912087912088,0.29304029304029305,6.659803921568628,25.1,0.2983638113570741,,,4.0,,,,,,,,,,,,,True,
423,1610612748,Chris Gatling,Chris Gatling,423,MIA,22462.0,374,-22,663,671,201,249,93.0,1334,32.0,47.0,6.0,14.0,11.0,15.0,10.0,35.0,20.0,49.0,,3.0,1.0,,2.0,,1.0,,,,1.0,62.0,131,,4.0,30.0,154,694,9.0,25.0,,1.0,9.0,27.0,18.0,36.0,,3.0,6.0,42.0,74.0,50.0,,12.0,,,9.0,8.0,3.0,11.0,1.0,2.0,3.0,1.0,4.0,25.0,9.0,27.0,2.0,6.0,35,6.0,47,38.0,85,5.0,8.0,5.0,3.0,16.0,,6.0,8.0,1.0,10.0,2.0,24.0,3.0,2.0,10.0,41,3.0,5.0,44.0,4.0,20.0,,4.0,6.0,5.0,1.0,,6.0,1.0,,2.0,42.0,201,6.0,0.5967741935483871,0.6607142857142857,,,,,,0.4732824427480916,0.36,0.5,0.45925925925925926,0.34615384615384615,0.46153846153846156,0.4967741935483871,0.421875,0.4772727272727273,0.02962962962962963,0.06870229007633588,0.06382978723404255,0.17142857142857143,,22.94871794871795,0.6666666666666666,0.25,0.08,0.1377952755905512,0.09818181818181818,0.10909090909090909,0.16071428571428573,0.13268608414239483,0.10876132930513595,0.10526315789473684,0.08,0.1048951048951049,0.15384615384615385,0.17647058823529413,0.16071428571428573,0.16049382716049382,0.1111111111111111,0.1282051282051282,0.0625,0.07936507936507936,0.16666666666666666,0.34814814814814815,0.6808510638297872,0.7272727272727273,0.5625,0.25925925925925924,0.2857142857142857,0.3448275862068966,0.3,0.362962962962963,0.40816326530612246,0.40816326530612246,0.8,0.022222222222222223,,,,0.007407407407407408,,,,0.5384615384615384,0.42857142857142855,,0.038461538461538464,,,,0.38461538461538464,0.7333333333333333,0.05128205128205128,,0.02564102564102564,,0.37777777777777777,,0.44882761194029835,0.47231000000000006,0.4520131578947368,0.13245033112582782,0.1360544217687075,,0.17532467532467533,0.2727272727272727,8.859541984732823,30.175,0.3031674208144796,,,2.0,1.0,,,,,,,,,,,,True,
694,1610612748,Sam Mack,Sam Mack,694,MIA,4771.0,80,5,149,142,42,47,15.0,291,3.0,3.0,,,1.0,1.0,,,1.0,8.0,,5.0,,,2.0,2.0,6.0,,,,1.0,4.0,11,2.0,11.0,2.0,16,129,,1.0,,,,,2.0,4.0,,3.0,,4.0,4.0,4.0,6.0,,6.0,2.0,,2.0,,2.0,,,,,2.0,4.0,,,,1.0,5,,6,,6,,2.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,1.0,2.0,7,,,3.0,1.0,2.0,,,,,,,,,,,4.0,42,2.0,0.5,0.5,1.0,0.18181818181818182,,,0.18181818181818182,0.36363636363636365,,0.5,0.3181818181818182,,0.2857142857142857,0.34782608695652173,,0.2857142857142857,0.5,,,,,15.060240963855422,0.5,,,0.08620689655172414,,0.0625,,0.08108108108108109,,,,,,,0.07692307692307693,0.11764705882352941,0.07142857142857142,,0.3333333333333333,,,0.13636363636363635,1.0,1.0,0.3333333333333333,,,,,0.36363636363636365,0.125,0.125,1.0,0.22727272727272727,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.14285714285714285,1.0,0.2857142857142857,,0.14285714285714285,,0.6363636363636364,0.3333333333333333,0.48688863636363633,,0.4715642857142857,0.08695652173913043,0.16666666666666666,,,0.25,14.118181818181817,24.536363636363635,0.28187919463087246,,,,,,,,,,,,,,,,True,
