EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ThreePtAssists,Arc3Assists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,SelfOReb,Travels,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGM,HeaveAttempts,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,on,Corner3PctBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct
1738,1610612760,Ansu Sesay,Ansu Sesay,1738,SEA,2482.0,41,8,80,80,21.0,26,11.0,160,3.0,3.0,,,1.0,3.0,5.0,2.0,7.0,8,15,8.0,24,80,1.0,1.0,2.0,4.0,2.0,4.0,2.0,6.0,14,2.0,,1.0,1.0,2.0,1.0,,5.0,,,1.0,2.0,,3.0,,3,,,,,,,,,,5.0,9.0,,10.0,4.0,1.0,1.0,1.0,,1.0,,,6.0,21.0,2.0,0.875,0.875,0.5333333333333333,1.0,0.5,0.5333333333333333,1.0,0.5,0.6,1.0,0.6,0.06666666666666667,,0.2,22.22222222222222,,,0.06896551724137931,,0.1,,0.07692307692307693,,,,,,,,,0.13333333333333333,0.16666666666666666,,,0.2,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6,0.75,1.0,0.4666666666666667,0.2857142857142857,0.2857142857142857,1.0,,,,0.25,0.2,0.42548666666666674,0.3453,0.4151,0.21052631578947367,0.21052631578947367,0.16666666666666666,0.25,11.520000000000001,0.2625,1.0,1.0,1.0,,2.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,4980.0,83,-7,149,146,15.0,37,13.0,295,2.0,3.0,1.0,2.0,,6.0,12.0,,1.0,8,16,5.0,21,157,2.0,3.0,2.0,6.0,,1.0,,,8,8.0,2.0,,,2.0,,,6.0,1.0,5.0,1.0,5.0,2.0,8.0,6.0,14,2.0,,,2.0,,2.0,4.0,,,3.0,12.0,2.0,6.0,3.0,,9.0,2.0,3.0,9.0,3.0,,,15.0,1.0,0.5,0.5714285714285714,0.5,0.6666666666666666,,0.5,0.6666666666666666,,0.5526315789473685,0.75,,,,,13.93939393939394,0.5,0.4,0.08771929824561403,0.10869565217391304,0.05263157894736842,0.043478260869565216,0.07894736842105263,0.08695652173913043,0.1111111111111111,0.09523809523809523,0.125,0.058823529411764705,,0.07142857142857142,,0.14285714285714285,0.0625,,0.3333333333333333,0.1875,0.6666666666666666,0.6666666666666666,0.5,0.75,0.5,0.5,0.5,0.0625,,,,0.6666666666666666,0.5,,,0.1875,0.4150375,0.57805,0.3519,0.15789473684210525,0.15789473684210525,0.2857142857142857,,6.45625,0.10067114093959731,,2.0,2.0,,1.0,,1.0,3.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,
452,1610612760,Vin Baker,Vin Baker,452,SEA,8501.0,142,-1,255,249,81.0,77,43.0,504,12.0,14.0,4.0,5.0,4.0,8.0,14.0,2.0,11.0,22,39,15.0,59,286,6.0,9.0,6.0,18.0,7.0,13.0,5.0,19.0,26,18.0,12.0,1.0,4.0,6.0,1.0,2.0,14.0,5.0,12.0,6.0,8.0,1.0,15.0,17.0,32,6.0,1.0,2.0,10.0,,4.0,16.0,5.0,4.0,10.0,25.0,7.0,26.0,11.0,4.0,4.0,1.0,3.0,4.0,2.0,,19.0,81.0,3.0,0.5909090909090909,0.8125,0.5641025641025641,0.6666666666666666,0.5384615384615384,0.55,0.6666666666666666,0.5,0.5784313725490197,0.75,0.5277777777777778,0.02564102564102564,,0.07142857142857142,22.259136212624586,0.375,0.09090909090909091,0.10526315789473684,0.13636363636363635,0.23076923076923078,0.2,0.13725490196078433,0.1504424778761062,0.26666666666666666,0.09090909090909091,0.125,0.2,0.2,,0.16129032258064516,0.09090909090909091,0.2777777777777778,0.125,0.5,0.35,0.8571428571428571,0.8571428571428571,0.5833333333333334,0.35,0.5714285714285714,0.6153846153846154,0.625,0.275,0.18181818181818182,0.18181818181818182,0.5,0.5555555555555556,0.8,,0.2857142857142857,0.375,0.45209625,0.48660000000000003,0.44846071428571427,0.23404255319148937,0.2391304347826087,0.3050847457627119,0.3220338983050847,8.217948717948717,0.3176470588235294,3.0,2.0,1.0,,5.0,2.0,3.0,3.0,4.0,,,,0.75,,1.0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,0.025,0.0625,0.025,,,,,,,,,,,0.07142857142857142,,,,,23.3,,,,,,,1.0,,,,,1.0,True,,,,,,
988,1610612760,Randy Livingston,Randy Livingston,988,SEA,2253.0,38,16,69,67,13.0,8,14.0,136,3.0,5.0,1.0,1.0,1.0,,4.0,2.0,4.0,5,13,1.0,14,63,2.0,2.0,,4.0,2.0,4.0,,4.0,6,4.0,2.0,,6.0,6.0,2.0,2.0,12.0,,2.0,,,,,2.0,2,,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,4.0,13.0,,0.6,0.75,0.38461538461538464,1.0,0.5,0.40625,1.0,0.4,0.4375,1.0,0.4,,,,20.481927710843376,,,,0.08,,,,0.06666666666666667,,0.1,0.08333333333333333,,,,,,,,,0.3125,0.6,0.6,0.6666666666666666,0.25,,,,0.25,0.5,0.5,0.5,0.5,1.0,,0.2,0.5,0.49272499999999997,0.46295000000000003,0.45524000000000003,0.0625,0.07692307692307693,0.2857142857142857,0.2857142857142857,8.953846153846154,0.18840579710144928,1.0,,,,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,,,,2.0,,,1.0,1.0,3.0,,,,1.0,3.0,,2.0,,,2.0,1.0,,1.0,0.3333333333333333,,,0.3333333333333333,0.1875,0.1,0.0625,1.0,1.0,1.0,0.125,,,,,,,,,0.2,,,24.833333333333332,,,,,,,,,,,,,True,,,,,,
176,1610612760,Antonio Harvey,Antonio Harvey,176,SEA,204.0,3,3,7,7,,7,,14,,,,,,,,1.0,1.0,1,1,,2,6,,,,,,,,,2,,,,,,,,,,,,1.0,,1.0,,1,,,,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,14.285714285714285,,,0.25,,,,0.2,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.3963,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1916,1610612760,Calvin Booth,Calvin Booth,1916,SEA,938.0,16,-10,30,28,10.0,11,4.0,58,,,,,,1.0,2.0,2.0,3.0,3,5,4.0,10,38,,,2.0,2.0,,1.0,2.0,2.0,6,,,,,,,,,,2.0,,1.0,,1.0,2.0,3,,,,1.0,,,1.0,,,1.0,3.0,1.0,4.0,2.0,,,,,,,,2.0,10.0,,1.0,1.0,0.6,,,0.6,,,0.7142857142857143,1.0,0.5,,,,23.52941176470588,,,0.14285714285714285,0.2222222222222222,,,0.07142857142857142,0.18181818181818182,0.5,,0.25,,,,0.3333333333333333,,,,,,,,,0.4,0.5,0.5,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.38628,,0.3897,0.2857142857142857,0.2857142857142857,0.2,0.2,15.12,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1542,1610612760,Predrag Drobnjak,Predrag Drobnjak,1542,SEA,55541.0,926,120,1720,1704,380.0,465,214.0,3424,55.0,97.0,15.0,31.0,22.0,18.0,51.0,77.0,171.0,150,319,43.0,343,1780,22.0,47.0,12.0,56.0,32.0,71.0,20.0,84.0,250,50.0,30.0,30.0,35.0,47.0,15.0,16.0,106.0,8.0,53.0,23.0,74.0,13.0,110.0,61.0,171,18.0,2.0,10.0,21.0,6.0,8.0,39.0,3.0,11.0,36.0,91.0,8.0,55.0,25.0,6.0,20.0,7.0,12.0,20.0,11.0,,84.0,380.0,15.0,0.8333333333333334,0.9259259259259259,0.4702194357366771,0.46808510638297873,0.4507042253521127,0.4672897196261682,0.46808510638297873,0.4444444444444444,0.4971014492753623,0.5185185185185185,0.5121951219512195,0.09404388714733543,0.1958762886597938,0.19607843137254902,19.492385786802032,0.46153846153846156,0.23636363636363636,0.12071778140293637,0.08153846153846153,0.11274509803921569,0.0547945205479452,0.11872705018359853,0.07663316582914573,0.12290502793296089,0.05714285714285714,0.07279693486590039,0.038834951456310676,0.09302325581395349,0.14583333333333334,0.12121212121212122,0.1070110701107011,0.1282051282051282,0.0625,0.55,0.30218068535825543,0.5670103092783505,0.7051282051282052,0.6727272727272727,0.1588785046728972,0.35294117647058826,0.43902439024390244,0.8333333333333334,0.5327102803738317,0.4502923976608187,0.45294117647058824,0.948051948051948,0.6595744680851063,0.4838709677419355,,0.3055555555555556,0.308411214953271,0.44529750778816196,0.5061309523809525,0.4345986111111111,0.07374631268436578,0.07418397626112759,0.16326530612244897,0.24489795918367346,11.162382445141064,0.22093023255813954,11.0,12.0,8.0,,20.0,16.0,4.0,7.0,7.0,1.0,,,0.5,,,,,,,,2.0,,,1.0,,2.0,,,,1.0,,,2.0,,4.0,4.0,1.0,2.0,,,,,,0.006230529595015576,0.007246376811594203,,,,,0.006230529595015576,,,,,,,,,0.013888888888888888,,,25.35,,,,0.005847953216374269,,,5.0,,,,,,False,,,,,,
1609,1610612760,Art Long,Art Long,1609,SEA,50366.0,839,-35,1537,1557,308.0,380,203.0,3094,70.0,121.0,29.0,54.0,19.0,26.0,67.0,4.0,19.0,100,207,33.0,233,1659,32.0,67.0,9.0,73.0,17.0,27.0,12.0,46.0,130,70.0,48.0,17.0,30.0,33.0,15.0,9.0,69.0,18.0,71.0,24.0,86.0,14.0,124.0,91.0,215,21.0,5.0,11.0,32.0,3.0,10.0,53.0,8.0,9.0,68.0,152.0,13.0,66.0,27.0,8.0,22.0,15.0,7.0,22.0,11.0,5.0,46.0,308.0,11.0,0.65,0.8552631578947368,0.4830917874396135,0.47761194029850745,0.6296296296296297,0.4830917874396135,0.47761194029850745,0.6296296296296297,0.4874476987447699,0.48026315789473684,0.5897435897435898,0.0821256038647343,0.08264462809917356,0.1044776119402985,16.30252100840336,0.39622641509433965,0.4117647058823529,0.15302491103202848,0.12116040955631399,0.12972972972972974,0.11842105263157894,0.14725568942436412,0.12059620596205962,0.15384615384615385,0.115,0.09803921568627451,0.10891089108910891,0.13725490196078433,0.14388489208633093,0.17318435754189945,0.14344262295081966,0.15384615384615385,0.07272727272727272,0.5,0.5845410628019324,0.5785123966942148,0.6306306306306306,0.6,0.32367149758454106,0.3880597014925373,0.43333333333333335,0.7307692307692307,0.09178743961352658,0.21052631578947367,0.21052631578947367,1.0,0.8059701492537313,0.5370370370370371,0.20689655172413793,0.7037037037037037,0.5845410628019324,0.49183913043478267,0.5297403508771931,0.5267037037037037,0.11688311688311688,0.11688311688311688,0.3133047210300429,0.19742489270386265,4.323188405797102,0.2003903708523097,13.0,3.0,1.0,2.0,17.0,9.0,8.0,24.0,3.0,,4.0,0.038461538461538464,0.6842105263157895,,,,,,,,,,,,,,,,,,,,,,2.0,6.0,4.0,4.0,,,,,,,0.044444444444444446,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,1.0,False,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,138947.0,2316,257,4349,4351,1014.0,1054,556.0,8700,121.0,182.0,27.0,46.0,44.0,113.0,250.0,71.0,164.0,305,596,142.0,1070,4548,47.0,89.0,20.0,141.0,68.0,122.0,56.0,276.0,388,222.0,54.0,42.0,72.0,109.0,29.0,34.0,255.0,25.0,94.0,70.0,217.0,33.0,320.0,122.0,442,45.0,10.0,21.0,46.0,8.0,24.0,91.0,11.0,18.0,80.0,157.0,13.0,178.0,83.0,18.0,39.0,20.0,18.0,39.0,19.0,,276.0,1014.0,18.0,0.6360655737704918,0.697841726618705,0.511744966442953,0.5280898876404494,0.5573770491803278,0.5302857142857142,0.555045871559633,0.5472636815920398,0.5621052631578948,0.5875,0.5952380952380952,0.07046979865771812,0.08791208791208792,0.088,20.80335731414868,0.4945054945054945,0.24087591240875914,0.1337030191004313,0.05964467005076142,0.13916500994035785,0.05307855626326964,0.1349952963311383,0.05813385442110405,0.0683371298405467,0.057283142389525366,0.055133079847908745,0.055384615384615386,0.04794520547945205,0.10609480812641084,0.13360323886639677,0.15160349854227406,0.1400560224089636,0.136986301369863,0.48717948717948717,0.208,0.6648351648351648,0.7289156626506024,0.5702479338842975,0.2857142857142857,0.452,0.4956140350877193,0.5575221238938053,0.18742857142857142,0.4329268292682927,0.44375,0.8732394366197183,0.42201834862385323,0.5869565217391305,0.1111111111111111,0.21890547263681592,0.5268571428571428,0.4837085910652922,0.49363055555555563,0.48700525,0.0890557939914163,0.12710566615620214,0.13177570093457944,0.25794392523364484,8.738590604026843,0.23315704759714878,29.0,37.0,25.0,3.0,93.0,81.0,12.0,10.0,26.0,1.0,,0.025,0.6590909090909091,41.0,113.0,3.0,9.0,11.0,27.0,65.0,166.0,11.0,17.0,52.0,106.0,279.0,9.0,20.0,28.0,79.0,315.0,3.0,165.0,65.0,12.0,9.0,17.0,6.0,0.9905660377358491,0.37992831541218636,0.45,0.35443037974683544,0.381294964028777,0.31885714285714284,0.0413625304136253,0.12914285714285714,0.36283185840707965,0.37272727272727274,1.0,0.18971428571428572,0.39156626506024095,0.3987730061349693,0.9846153846153847,0.08256880733944955,0.3333333333333333,0.10091743119266056,0.13432835820895522,0.4074074074074074,0.25870646766169153,0.3269230769230769,0.3939393939393939,24.7505376344086,6.0,1.0,2.0,0.024390243902439025,0.5454545454545454,1.0,1.0,1.0,6.0,0.021505376344086023,0.018072289156626505,2.0,False,0.02654867256637168,,,,,
2046,1610612760,Desmond Mason,Desmond Mason,2046,SEA,121156.0,2019,244,3773,3779,1072.0,1158,482.0,7552,96.0,151.0,9.0,20.0,42.0,41.0,126.0,148.0,325.0,285,602,171.0,780,3913,27.0,59.0,15.0,75.0,65.0,151.0,64.0,209.0,392,178.0,16.0,39.0,58.0,89.0,27.0,22.0,209.0,19.0,48.0,50.0,146.0,26.0,222.0,71.0,293,43.0,5.0,24.0,50.0,9.0,19.0,93.0,5.0,25.0,47.0,132.0,14.0,202.0,90.0,15.0,22.0,16.0,5.0,22.0,14.0,2.0,209.0,1072.0,21.0,0.6877192982456141,0.7075812274368231,0.473421926910299,0.4576271186440678,0.4304635761589404,0.4706336939721793,0.46875,0.4367469879518072,0.5257801899592944,0.5136986301369864,0.5280612244897959,0.06478405315614617,0.09271523178807947,0.1746031746031746,19.168591224018478,0.46236559139784944,0.22413793103448276,0.10533910533910534,0.03495994173343044,0.11547344110854503,0.05397727272727273,0.10775151181968114,0.03884057971014493,0.02696078431372549,0.031446540880503145,0.045081967213114756,0.043478260869565216,0.08080808080808081,0.08753315649867374,0.09722222222222222,0.12305025996533796,0.11598746081504702,0.11403508771929824,0.6363636363636364,0.23338485316846985,0.6357615894039735,0.7007299270072993,0.59375,0.1947449768160742,0.3253968253968254,0.3942307692307692,0.4878048780487805,0.5023183925811437,0.4553846153846154,0.45962732919254656,0.8040540540540541,0.3125,0.45,,0.25301204819277107,0.3029366306027821,0.44418057275541806,0.43407363636363633,0.43805181818181826,0.12465373961218837,0.1329394387001477,0.09615384615384616,0.26794871794871794,12.045016611295681,0.28412403922608004,24.0,31.0,20.0,4.0,59.0,41.0,18.0,8.0,15.0,1.0,1.0,0.038461538461538464,0.5714285714285714,6.0,18.0,,3.0,2.0,2.0,7.0,27.0,2.0,3.0,13.0,13.0,45.0,2.0,5.0,5.0,15.0,33.0,6.0,26.0,7.0,11.0,9.0,8.0,13.0,0.8461538461538461,0.28888888888888886,0.4,0.3333333333333333,0.29545454545454547,0.0695517774343122,0.02631578947368421,0.027820710973724884,0.3333333333333333,0.3333333333333333,1.0,0.04173106646058733,0.25925925925925924,0.25925925925925924,0.7142857142857143,0.046875,,0.03125,0.012048192771084338,1.0,0.0783132530120482,0.23076923076923078,0.2692307692307692,25.640000000000004,2.0,1.0,7.0,0.009230769230769232,1.0,1.0,,,,,,,False,,,,,,
56,1610612760,Gary Payton,Gary Payton,56,SEA,177915.0,2965,198,5543,5554,1289.0,1475,733.0,11097,277.0,428.0,19.0,31.0,107.0,147.0,385.0,176.0,399.0,600,1212,240.0,1635,5843,41.0,84.0,11.0,108.0,124.0,262.0,121.0,402.0,400,800.0,12.0,57.0,504.0,680.0,213.0,189.0,1536.0,16.0,52.0,76.0,190.0,4.0,270.0,69.0,339,124.0,23.0,71.0,62.0,8.0,53.0,186.0,9.0,53.0,56.0,150.0,14.0,299.0,110.0,45.0,22.0,13.0,6.0,24.0,11.0,,402.0,1289.0,17.0,0.3333333333333333,0.3367003367003367,0.49504950495049505,0.4880952380952381,0.4732824427480916,0.49363057324840764,0.4369369369369369,0.45616883116883117,0.5266406757634828,0.45726495726495725,0.5292553191489362,0.04702970297029703,0.0514018691588785,0.08311688311688312,26.908069299203998,0.6666666666666666,0.024096385542168676,0.0930004894762604,0.024940047961630695,0.11550151975683891,0.02882882882882883,0.09848204368752314,0.025757575757575757,0.025466893039049237,0.027237354085603113,0.022068965517241378,0.03307888040712468,0.018518518518518517,0.08928571428571429,0.08823529411764706,0.0991636798088411,0.1040339702760085,0.1443850267379679,0.4583333333333333,0.3029016277423921,0.647196261682243,0.6822660098522167,0.37906137184115524,0.2724699221514508,0.38181818181818183,0.4164305949008499,0.12244897959183673,0.2823779193205945,0.44110275689223055,0.4444444444444444,0.4375,0.27927927927927926,0.6129032258064516,0.21052631578947367,0.3474025974025974,0.4451521585279547,0.4722201984408219,0.4599421875,0.4588744299674267,0.07429718875502007,0.08513931888544891,0.06605504587155964,0.24587155963302754,8.632260726072603,0.23254555294966625,67.0,176.0,135.0,1.0,112.0,74.0,38.0,10.0,30.0,3.0,,0.006329113924050633,0.6261682242990654,17.0,52.0,3.0,8.0,3.0,11.0,48.0,149.0,19.0,8.0,35.0,65.0,201.0,5.0,27.0,11.0,46.0,156.0,39.0,148.0,48.0,41.0,102.0,21.0,11.0,0.8,0.32338308457711445,0.18518518518518517,0.2391304347826087,0.325,0.14225053078556263,0.0310192023633678,0.03680113234253362,0.3269230769230769,0.3269230769230769,1.0,0.10544939844302902,0.3221476510067114,0.3221476510067114,0.7291666666666666,0.07207207207207207,0.375,0.17117117117117117,0.03571428571428571,0.2727272727272727,0.11363636363636363,0.22857142857142856,0.32432432432432434,25.032835820895524,2.0,1.0,18.0,0.007518796992481203,0.10526315789473684,0.5,1.0,1.0,,,,,False,,1.0,2.0,1.0,1.0,0.0049504950495049506
2248,1610612760,Earl Watson,Earl Watson,2248,SEA,51422.0,857,26,1555,1575,389.0,438,182.0,3130,42.0,69.0,6.0,11.0,14.0,15.0,45.0,15.0,33.0,72,147,16.0,202,1591,9.0,15.0,3.0,30.0,13.0,29.0,8.0,43.0,80,64.0,10.0,15.0,97.0,113.0,44.0,41.0,242.0,5.0,23.0,11.0,36.0,3.0,50.0,29.0,79,25.0,10.0,18.0,18.0,1.0,7.0,43.0,1.0,10.0,34.0,89.0,3.0,27.0,10.0,5.0,3.0,,1.0,5.0,2.0,,43.0,389.0,9.0,0.5555555555555556,0.5970149253731343,0.4897959183673469,0.6,0.4482758620689655,0.5027027027027027,0.6428571428571429,0.44871794871794873,0.5126903553299492,0.6521739130434783,0.48863636363636365,0.10204081632653061,0.10144927536231885,0.17777777777777778,13.536379018612521,0.5813953488372093,0.06382978723404255,0.06569343065693431,0.03993055555555555,0.0582010582010582,0.03759398496240601,0.06377204884667571,0.039492242595204514,0.04827586206896552,0.04591836734693878,0.029787234042553193,0.05434782608695652,,0.046511627906976744,0.07303370786516854,0.07053941908713693,0.0625,0.044444444444444446,0.4,0.372972972972973,0.6086956521739131,0.6774193548387096,0.5714285714285714,0.24324324324324326,0.3333333333333333,0.40540540540540543,0.4,0.1783783783783784,0.45454545454545453,0.45454545454545453,0.6666666666666666,0.5238095238095238,0.5454545454545454,0.16666666666666666,0.358974358974359,0.5783783783783784,0.4930951086956522,0.4905763157894737,0.45851315789473684,0.052083333333333336,0.06493506493506493,0.1485148514851485,0.21287128712871287,6.864625850340136,0.25016077170418005,10.0,16.0,11.0,1.0,54.0,21.0,33.0,4.0,3.0,2.0,,0.022727272727272728,0.7142857142857143,2.0,12.0,,2.0,2.0,4.0,12.0,26.0,4.0,1.0,6.0,14.0,38.0,3.0,6.0,3.0,10.0,36.0,6.0,25.0,12.0,5.0,12.0,3.0,2.0,0.8571428571428571,0.3684210526315789,0.5,0.3,0.3783783783783784,0.20540540540540542,0.0375,0.06486486486486487,0.16666666666666666,0.16666666666666666,1.0,0.14054054054054055,0.46153846153846156,0.48,0.8333333333333334,0.09523809523809523,,0.19047619047619047,0.10256410256410256,0.5,0.15384615384615385,0.16666666666666666,0.48,25.260526315789473,3.0,1.0,,,0.75,0.6666666666666666,,,1.0,0.02631578947368421,0.038461538461538464,,False,,,2.0,2.0,,
