EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceArc3FGM,FtPoints,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,FTOffRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,3SecondViolations,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Clear Path Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,OffensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,3pt And 1 Free Throw Trips,BlockedCorner3
1023,1610612737,Emanual Davis,Emanual Davis,1023,ATL,3725.0,62,-22,116,118,20.0,20.0,10.0,234,1.0,1.0,2.0,1.0,4.0,3.0,3.0,10.0,1.0,1.0,1.0,2.0,7.0,3.0,13.0,13.0,121,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,6.0,3.0,10.0,3.0,3.0,3.0,1.0,2.0,6.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,10.0,3.0,20.0,2.0,0.5,0.5,0.6666666666666666,0.23076923076923078,1.0,0.23076923076923078,0.2857142857142857,0.325,0.75,0.325,0.75,0.65,17.96875,1.0,0.06666666666666667,0.02564102564102564,0.04918032786885246,0.017857142857142856,0.05555555555555555,0.09090909090909091,0.1,0.05,1.0,1.0,1.0,0.1,0.2,0.25,0.25,0.15,0.5,0.3,0.3,0.6666666666666666,0.5,0.5,1.0,0.7,0.3,0.49926999999999994,0.466775,0.336275,0.23076923076923078,12.642857142857142,24.907692307692304,0.1724137931034483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,1610612737,Mark Strickland,Mark Strickland,1110,ATL,177.0,3,-2,6,7,,3.0,,13,1.0,1.0,,,,,,,,,,1.0,1.0,,,2.0,4,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,16.666666666666668,,0.5,,0.25,,,0.5,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,0.5673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612737,Jason Terry,Jason Terry,1891,ATL,4192.0,70,-31,133,132,30.0,29.0,11.0,265,3.0,3.0,2.0,6.0,12.0,,4.0,6.0,1.0,1.0,2.0,10.0,17.0,4.0,6.0,36.0,143,,1.0,5.0,1.0,2.0,9.0,4.0,16.0,6.0,6.0,6.0,4.0,2.0,5.0,1.0,,13.0,,5.0,7.0,,7.0,4.0,4.0,,2.0,1.0,1.0,3.0,1.0,4.0,9.0,30.0,1.0,0.2,0.2,0.5,0.6666666666666666,0.5,0.6666666666666666,0.5882352941176471,0.6956521739130435,0.6428571428571429,0.72,0.6428571428571429,0.2608695652173913,19.047619047619047,0.6666666666666666,0.10204081632653061,,0.1044776119402985,,,0.07692307692307693,0.09523809523809523,0.13043478260869565,1.0,1.0,,0.08695652173913043,0.5217391304347826,0.5,0.5,,0.2608695652173913,0.6666666666666666,0.6666666666666666,0.5,1.0,0.2857142857142857,0.5,0.391304347826087,0.6666666666666666,0.4562869565217391,0.53655,0.47943571428571424,0.25,13.041176470588235,25.133333333333336,0.22556390977443608,2.0,2.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,0.6,1.5,1.5,0.1111111111111111,0.13333333333333333,0.08333333333333333,0.16666666666666666,0.5,0.5,0.3333333333333333,1.0,0.2857142857142857,1.0,0.08,0.10526315789473684,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,1610612737,Theo Ratliff,Theo Ratliff,689,ATL,4929.0,82,-23,156,157,30.0,37.0,13.0,313,4.0,6.0,13.0,,1.0,,,,,,,10.0,20.0,,,26.0,159,6.0,,4.0,,,8.0,6.0,14.0,,,,,1.0,1.0,1.0,,2.0,5.0,5.0,11.0,5.0,16.0,1.0,1.0,,2.0,,2.0,7.0,3.0,8.0,8.0,30.0,1.0,0.3,0.42857142857142855,,,,,0.5,0.5,0.5,0.52,0.5,,18.6046511627907,0.2857142857142857,0.07936507936507936,0.09259259259259259,0.11904761904761904,0.06666666666666667,0.125,,0.07692307692307693,0.3,0.6666666666666666,0.6666666666666666,0.25,0.65,0.05,,,,,,,,,,,0.3,,0.44947499999999996,0.53134,0.45555,0.3076923076923077,5.790000000000001,,0.19230769230769232,1.0,1.0,6.0,,6.0,,9.0,2.0,,,,,5.0,1.0,5.0,,11.0,3.0,,0.5,0.6666666666666666,0.75,0.23809523809523808,0.1875,0.26666666666666666,0.16666666666666666,0.46153846153846156,0.5,,,0.25,1.0,0.13636363636363635,0.13636363636363635,0.34615384615384615,3.0,4.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,8.0,4.0,4.0,8.0,4.0,1.0,0.6666666666666666,0.05,0.07692307692307693,0.3333333333333333,0.08333333333333333,0.05555555555555555,0.1111111111111111,0.5,0.3333333333333333,0.6666666666666666,0.75,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
949,1610612737,Shareef Abdur-Rahim,Shareef Abdur-Rahim,949,ATL,4561.0,76,-28,144,145,30.0,37.0,12.0,289,6.0,12.0,9.0,1.0,5.0,1.0,,3.0,,,2.0,11.0,26.0,,4.0,31.0,148,3.0,,4.0,,2.0,7.0,6.0,16.0,,,3.0,,1.0,4.0,,,11.0,1.0,14.0,20.0,3.0,23.0,1.0,1.0,,5.0,,5.0,10.0,,5.0,7.0,30.0,1.0,0.2727272727272727,0.3333333333333333,,,,,0.4230769230769231,0.36666666666666664,0.16666666666666666,0.44285714285714284,0.3888888888888889,0.13333333333333333,28.30188679245283,0.5,0.2545454545454545,0.02,0.26666666666666666,0.04225352112676056,,0.25,0.30434782608695654,0.4,0.5,0.6666666666666666,0.3333333333333333,0.3,0.16666666666666666,0.2,0.2,0.03333333333333333,0.1,,,,,0.3333333333333333,,0.5333333333333333,,0.4629866666666667,0.5831500000000001,0.4241,0.22580645161290322,6.4192307692307695,25.349999999999998,0.20833333333333334,,1.0,4.0,,9.0,,7.0,1.0,3.0,3.0,,1.0,6.0,1.0,5.0,3.0,11.0,4.0,,0.25,1.0,1.1666666666666667,0.3,0.1875,0.2857142857142857,0.3333333333333333,0.4444444444444444,0.5,1.0,,0.16666666666666666,,0.12121212121212122,0.13793103448275862,0.22580645161290322,3.0,3.0,3.0,1.0,5.0,4.0,4.0,,,,3.0,1.0,2.0,2.0,2.0,,2.0,,,1.0,0.15384615384615385,0.1111111111111111,,,0.058823529411764705,,,,1.0,1.0,2.0,1.0,1.0,2.0,0.25,0.09523809523809523,0.0625,0.2,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612737,Jacque Vaughn,Jacque Vaughn,1521,ATL,828.0,14,6,28,28,1.0,7.0,1.0,56,,,1.0,,5.0,,,,,,,,6.0,,,2.0,22,,,,,,,,,,,,,5.0,5.0,3.0,,10.0,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,0.14285714285714285,,,27.586206896551726,,0.07692307692307693,,0.058823529411764705,,,0.14285714285714285,,,,,,0.16666666666666666,0.8333333333333334,,,,,,,,,,,,,0.3830833333333333,,,,15.666666666666666,,0.03571428571428571,,,,,2.0,,,,,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,1610612737,Toni Kukoc,Toni Kukoc,389,ATL,1779.0,30,-2,56,54,14.0,27.0,7.0,110,,1.0,,,2.0,,1.0,3.0,,,1.0,,3.0,1.0,3.0,4.0,51,,,,,1.0,,,,3.0,,3.0,1.0,2.0,2.0,2.0,,4.0,,4.0,5.0,,5.0,2.0,1.0,1.0,,,,,,1.0,,14.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,0.25,,0.21428571428571427,,0.5,10.769230769230768,,0.19047619047619047,,0.14285714285714285,,,0.1111111111111111,0.3333333333333333,0.16666666666666666,,,,,0.3333333333333333,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,1.0,,0.6666666666666666,0.3333333333333333,0.42595,,0.53415,,12.833333333333334,25.233333333333334,0.25,,,,,1.0,,,,,,,,,,,,3.0,1.0,,,,,,0.16666666666666666,,,,,,,,,0.14285714285714285,0.25,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1.0,0.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1544,1610612737,Chris Crawford,Chris Crawford,1544,ATL,1090.0,18,1,35,34,9.0,16.0,4.0,69,,2.0,1.0,,1.0,,,,,,,,4.0,,,,32,3.0,,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,,1.0,1.0,4.0,,9.0,1.0,,,,,,,,,,,,,12.5,1.0,0.05555555555555555,0.13333333333333333,0.047619047619047616,0.16666666666666666,,0.1,,0.5,,,,0.25,0.25,,,,,,,,,,,0.5,,0.438075,0.55435,0.2518,,7.175,,0.2571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,0.25,,,0.3333333333333333,0.125,0.3333333333333333,,,0.6666666666666666,,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,1610612737,Dion Glover,Dion Glover,1901,ATL,2260.0,38,-15,69,73,5.0,8.0,4.0,142,4.0,5.0,1.0,2.0,5.0,,,2.0,,,,6.0,11.0,,2.0,13.0,80,,,,,,,4.0,8.0,,,2.0,,,,,,,,1.0,2.0,,2.0,3.0,1.0,2.0,2.0,,2.0,3.0,,1.0,,5.0,,0.3333333333333333,0.3333333333333333,,,,,0.5454545454545454,0.46153846153846156,,0.4642857142857143,,0.15384615384615385,22.972972972972972,0.6666666666666666,0.030303030303030304,,0.04878048780487805,,,,0.06666666666666667,0.38461538461538464,0.8,1.0,0.5,0.07692307692307693,0.38461538461538464,0.4,0.4,,0.15384615384615385,,,,,,,0.5384615384615384,,0.5119115384615385,,,,8.963636363636365,26.35,0.07246376811594203,,,,,1.0,,,,,,,,1.0,,1.0,,2.0,1.0,,,,,0.125,,0.2,,,,,,,,0.07142857142857142,0.08333333333333333,,,,,,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,0.09090909090909091,,,,,,1.0,,,,,,,1.0,0.2,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1610612737,DerMarr Johnson,DerMarr Johnson,2035,ATL,736.0,12,-4,25,25,11.0,1.0,2.0,50,,,,,,2.0,,1.0,,,1.0,,,1.0,3.0,3.0,24,,,,,1.0,,,,3.0,,1.0,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,2.0,,11.0,,,,1.0,0.3333333333333333,,0.3333333333333333,,0.5,,0.5,,1.0,14.814814814814813,1.0,,,0.07692307692307693,,,,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,1.0,,1.0,,0.56155,,0.53265,,,24.433333333333334,0.44,,,,,,,,,,,,,1.0,,,1.0,,,,,,,0.2,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
