EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,SelfOReb,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,FG2M,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,DefThreePtRebounds,NonShootingPenaltyNonTakeFouls,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeFGM,Steals,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,AtRimPctBlocked,LongMidRangePctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3Assists,DefensiveGoaltends,Corner3FGM,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Loose Ball Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,Blocked3s,BlockedArc3,HeaveAttempts,Clear Path Fouls,BlockedCorner3
15,1610612746,Eric Piatkowski,Eric Piatkowski,15,LAC,1585.0,26,10,49,47,21,20,10,96,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,4,46,2.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,21,1.0,0.5,0.5,0.25,0.25,0.3333333333333333,9.836065573770492,0.1,0.07692307692307693,0.5,0.14285714285714285,0.25,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.43934999999999996,0.40895,0.41006666666666663,0.25,7.25,25.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1709,1610612746,Michael Olowokandi,Michael Olowokandi,1709,LAC,4864.0,81,10,148,150,47,44,22,298,8.0,3.0,5.0,26.0,4.0,,,38.0,,,4.0,26,142,6.0,13.0,,8.0,,,,1.0,2.0,1.0,,5.0,5.0,8.0,25.0,,6.0,,8.0,47,,,,0.2894736842105263,0.3170731707317073,,27.586206896551726,0.08928571428571429,0.09722222222222222,,0.06666666666666667,,0.21052631578947367,0.6842105263157895,0.10526315789473684,,,,,0.5,0.38461538461538464,0.21052631578947367,,0.4152342105263158,0.475625,0.45339999999999997,0.3076923076923077,8.034210526315789,,0.31756756756756754,6.0,3.0,3.0,5.0,11.0,4.0,8.0,4.0,2.0,20.0,8.0,2.0,1.0,1.0,2.0,1.0,15.0,2.0,17.0,2.0,5.0,1.0,2.0,1.0,7.0,2.0,1.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,1.0,2.0,0.09090909090909091,0.14285714285714285,0.2894736842105263,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.3076923076923077,0.6666666666666666,0.3076923076923077,0.05263157894736842,0.07692307692307693,0.2857142857142857,0.6666666666666666,0.2,0.2542372881355932,0.125,0.22727272727272727,0.11428571428571428,0.13333333333333333,0.11764705882352941,0.30434782608695654,0.3157894736842105,0.3333333333333333,0.75,0.75,0.16666666666666666,0.19230769230769232,0.20833333333333334,1.0,0.6,0.07317073170731707,0.07317073170731707,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1762,1610612746,Tremaine Fowlkes,Tremaine Fowlkes,1762,LAC,1119.0,19,-10,40,39,11,24,6,79,,,,1.0,1.0,,,2.0,,,2.0,2,41,,1.0,,,,,,,1.0,,,3.0,,,4.0,,4.0,,,11,,,,,0.25,,12.765957446808512,,,,,,,0.5,0.5,,,,,,,,,0.43965,,0.4507,,12.5,,0.275,,,,,,,1.0,,,,,,1.0,1.0,,,2.0,,4.0,1.0,1.0,,1.0,,2.0,,1.0,4.0,,2.0,,,,,,1.0,,,,,,,,,0.5,,,,0.5,,,0.13333333333333333,,0.2222222222222222,,,,0.3333333333333333,,,,,,,,,,0.5,0.5,0.5,1.0,2.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,4815.0,80,15,150,148,61,49,26,298,13.0,7.0,6.0,11.0,2.0,,,26.0,,,13.0,45,146,8.0,11.0,7.0,17.0,,,,1.0,2.0,1.0,,5.0,8.0,11.0,20.0,1.0,15.0,,17.0,61,,,,0.6153846153846154,0.703125,,19.444444444444443,0.1568627450980392,0.15942028985507245,0.3333333333333333,0.23076923076923078,0.125,0.5,0.4230769230769231,0.07692307692307693,,,,,0.875,0.5454545454545454,0.5,,0.48347692307692314,0.5474857142857142,0.43775454545454545,0.37777777777777777,5.0576923076923075,,0.4066666666666667,10.0,6.0,5.0,5.0,16.0,6.0,18.0,5.0,16.0,16.0,12.0,2.0,1.0,1.0,3.0,,7.0,,9.0,1.0,2.0,,,1.0,3.0,1.0,3.0,5.0,1.0,5.0,4.0,1.0,2.0,4.0,4.0,,,0.5,0.8,0.6153846153846154,0.75,0.45454545454545453,0.75,0.45454545454545453,0.9,0.5666666666666667,0.07692307692307693,,0.3333333333333333,,,0.1206896551724138,0.16666666666666666,0.1267605633802817,0.09375,0.11764705882352941,0.11764705882352941,0.19047619047619047,0.05,1.0,0.7692307692307693,0.8333333333333334,0.4,0.45454545454545453,0.45454545454545453,0.8571428571428571,0.8333333333333334,0.17857142857142858,0.17857142857142858,0.4,6.0,2.0,1.0,0.15384615384615385,0.2,1.0,2.0,2.0,1.0,3.0,4.0,1.0,0.07692307692307693,0.5,1.0,0.6,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
77,1610612746,Doug Overton,Doug Overton,77,LAC,7886.0,131,-3,250,249,89,87,35,499,4.0,,2.0,6.0,7.0,7.0,23.0,17.0,7.0,27.0,4.0,39,249,1.0,7.0,2.0,17.0,18.0,23.0,7.0,9.0,13.0,3.0,2.0,30.0,,1.0,12.0,,7.0,1.0,17.0,89,0.8571428571428571,0.25925925925925924,0.25925925925925924,0.3977272727272727,0.42391304347826086,0.6136363636363636,20.069204152249135,,0.009009009009009009,,,,0.09090909090909091,0.13636363636363635,0.1590909090909091,0.5227272727272727,0.30434782608695654,0.30434782608695654,0.8571428571428571,,0.125,0.7045454545454546,0.30434782608695654,0.4780313953488372,0.34197500000000003,0.44685,0.4358974358974359,11.364705882352942,26.048148148148154,0.356,2.0,,1.0,3.0,7.0,,,3.0,6.0,8.0,,1.0,4.0,4.0,1.0,,10.0,,11.0,5.0,7.0,1.0,3.0,,12.0,5.0,4.0,10.0,2.0,3.0,1.0,,1.0,1.0,1.0,,,0.42857142857142855,0.42857142857142855,0.4117647058823529,,0.42857142857142855,,0.46875,,0.4722222222222222,0.058823529411764705,,0.4166666666666667,,,0.10101010101010101,0.03571428571428571,0.09482758620689655,,0.041666666666666664,0.07142857142857142,0.11428571428571428,0.1111111111111111,1.0,0.5,0.6666666666666666,,0.5,0.5,,0.5,0.06666666666666667,0.16666666666666666,,,1.0,1.0,0.058823529411764705,0.07142857142857142,2.0,3.0,2.0,2.0,2.0,1.0,,0.25,,,0.3333333333333333,0.2857142857142857,0.2857142857142857,1.0,4.0,1.0,2.0,3.0,8.0,2.0,3.0,9.0,3.0,1.0,4.0,1.0,4.0,1.0,0.3333333333333333,0.037037037037037035,0.25,0.09090909090909091,0.6666666666666666,0.0625,0.5,0.375,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2032,1610612746,Darius Miles,Darius Miles,2032,LAC,7244.0,121,5,226,226,79,70,31,452,17.0,4.0,7.0,4.0,8.0,,,29.0,,,12.0,46,223,5.0,10.0,5.0,19.0,,,,12.0,15.0,7.0,2.0,33.0,3.0,5.0,21.0,,18.0,,19.0,79,,,,0.5862068965517241,0.6216216216216216,,17.692307692307693,0.039473684210526314,0.04950495049504951,0.07692307692307693,,,0.5862068965517241,0.13793103448275862,0.27586206896551724,,,,,0.8,0.7,0.5862068965517241,,0.5201965517241379,0.5919,0.5532199999999999,0.41304347826086957,6.637931034482759,,0.3495575221238938,15.0,4.0,6.0,,17.0,4.0,8.0,7.0,12.0,22.0,6.0,1.0,3.0,2.0,2.0,,13.0,2.0,16.0,6.0,3.0,2.0,2.0,,9.0,4.0,5.0,9.0,1.0,9.0,8.0,5.0,2.0,8.0,6.0,,,0.35294117647058826,0.42857142857142855,0.5862068965517241,0.8,0.7,0.8,0.7,0.8,0.7307692307692307,0.034482758620689655,0.25,0.6666666666666666,0.3333333333333333,,0.14942528735632185,0.08,0.13592233009708737,0.05,0.09090909090909091,0.2222222222222222,0.1,0.13333333333333333,0.75,0.8823529411764706,0.8823529411764706,0.4,,,1.0,0.8571428571428571,0.25,0.25,0.17391304347826086,,1.0,1.0,0.0625,0.07692307692307693,2.0,5.0,1.0,4.0,2.0,1.0,1.0,,,,,0.25,0.25,,,,,,,,,,,,3.0,4.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2047,1610612746,Quentin Richardson,Quentin Richardson,2047,LAC,6334.0,106,-6,199,200,65,49,23,399,8.0,3.0,3.0,10.0,3.0,5.0,12.0,21.0,7.0,14.0,7.0,50,203,5.0,10.0,5.0,19.0,21.0,12.0,5.0,5.0,7.0,4.0,,16.0,1.0,2.0,12.0,,8.0,1.0,19.0,65,1.0,0.5,0.5,0.6142857142857143,0.6621621621621622,0.4,20.444444444444443,0.016129032258064516,0.024096385542168676,,0.047619047619047616,,0.22857142857142856,0.2857142857142857,0.08571428571428572,0.34285714285714286,0.4166666666666667,0.4166666666666667,1.0,0.5,0.25,0.6285714285714286,0.4166666666666667,0.47998571428571424,0.4693,0.44227500000000003,0.38,6.7714285714285705,25.9,0.32663316582914576,7.0,3.0,3.0,4.0,11.0,4.0,8.0,4.0,8.0,14.0,4.0,2.0,2.0,2.0,1.0,,8.0,,10.0,4.0,5.0,2.0,1.0,,9.0,2.0,4.0,9.0,3.0,3.0,,,,,,,,0.36363636363636365,0.4444444444444444,0.5238095238095238,0.8,0.4,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.6785714285714286,0.09523809523809523,0.2,0.4444444444444444,,,0.1095890410958904,0.047619047619047616,0.11363636363636363,,0.05263157894736842,,0.1111111111111111,0.20833333333333334,,0.875,0.875,0.42857142857142855,0.4,0.5,1.0,1.0,0.08571428571428572,0.14285714285714285,0.16,,2.0,,0.13333333333333333,,,4.0,2.0,3.0,3.0,2.0,,,,,0.25,,,,2.0,,1.0,2.0,2.0,1.0,2.0,2.0,,,1.0,2.0,,,1.0,,,0.05714285714285714,0.16666666666666666,,0.16666666666666666,1.0,,,2.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,
399,1610612746,Sean Rooks,Sean Rooks,399,LAC,2485.0,41,-18,77,79,23,28,10,156,1.0,1.0,,,6.0,,,7.0,,,,8,83,1.0,1.0,,2.0,,,,1.0,2.0,,,5.0,1.0,3.0,11.0,,,,2.0,23,,,,0.5714285714285714,0.5714285714285714,,9.30232558139535,0.04,0.08333333333333333,,0.125,,0.14285714285714285,,0.8571428571428571,,,,,1.0,,0.14285714285714285,,0.42177142857142863,,0.3916,0.25,14.957142857142856,,0.2987012987012987,,,,,4.0,,,1.0,8.0,,,,1.0,1.0,2.0,,5.0,1.0,8.0,1.0,,,1.0,,1.0,,3.0,5.0,,,,,,,,,,1.0,1.0,0.5714285714285714,,1.0,,1.0,,1.0,,,1.0,0.3333333333333333,,0.18518518518518517,0.18181818181818182,0.23333333333333334,,0.1111111111111111,0.1111111111111111,0.4,0.15384615384615385,,,,,,,,,,,,,2.0,1.0,0.6666666666666666,0.6666666666666666,4.0,1.0,,,,,,,,0.5,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
976,1610612746,Jeff McInnis,Jeff McInnis,976,LAC,282.0,5,-7,15,13,13,13,3,28,,,,,,,1.0,,,1.0,2.0,2,16,,,2.0,2.0,,1.0,,,,,,,,,,,2.0,,2.0,13,,,,,0.5,1.0,16.666666666666668,,,,,,,,,1.0,,,,,,1.0,,0.44595,,,1.0,,25.4,0.8666666666666667,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,608.0,10,4,18,20,3,2,1,38,2.0,,,1.0,2.0,,,5.0,,,,8,16,,,,,,,,,1.0,,,3.0,,,,,,,,3,,,,0.8,0.8,,31.57894736842105,,,,,,0.4,0.2,0.4,,,,,,,0.4,,0.5506800000000001,,,,9.14,,0.16666666666666666,2.0,,,,4.0,,,,8.0,,,,1.0,,,,,,,1.0,,,1.0,,1.0,,,2.0,,,,,,,,,,1.0,1.0,0.8,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
