EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,TwoPtAssists,LongMidRangeAssists,Steals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,TwoPtShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG3APct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Corner3Assists,AtRimAssists,SelfOReb,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Fg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,PtsAssisted3s,Assisted3sPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Fg2aBlocked,BadPassSteals,SecondChanceTurnovers,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3FGA,HeaveAttempts,PenaltyArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG3M,Fg3aBlocked,Technical Free Throw Trips,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,OffCorner3ReboundPct,BadPassOutOfBoundsTurnovers,Arc3PctAssisted,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BlockedShortMidRange,on,Loose Ball Fouls,Offensive Fouls,Blocked3s,BlockedCorner3,ShortMidRangePctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,ShortMidRangeAssists,Travels,Clear Path Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,FTOffRebounds,BlockedLongMidRange,Corner3PctBlocked,OffFTReboundPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,3SecondViolations
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,1273.0,21,-18,41,45,19,21,4.0,86,2.0,4.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,6.0,2.0,8.0,52,2.0,3.0,4.0,2.0,4.0,2.0,6.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,19,1.0,0.6666666666666666,1.0,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5714285714285714,0.6666666666666666,0.6,15.217391304347826,1.0,0.07142857142857142,0.13333333333333333,1.0,0.2,0.23529411764705882,0.15,0.3333333333333333,0.3333333333333333,0.25,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.3333333333333333,0.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5057166666666667,0.59755,0.4598,0.5,0.75,6.883333333333333,0.4634146341463415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,1617.0,27,-22,45,60,23,20,4.0,105,1.0,1.0,,,1.0,1.0,2.0,3.0,3.0,5.0,4.0,10.0,65,,,,3.0,3.0,2.0,8.0,2.0,4.0,,,1.0,,2.0,,,,5.0,,5.0,,5.0,3.0,,4.0,,,,,,8.0,23,,0.3333333333333333,0.3333333333333333,0.6,,1.0,0.42857142857142855,,0.75,0.5555555555555556,,0.8,20.833333333333336,,0.19230769230769232,,,,0.15625,,,,0.08333333333333333,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,0.25,1.0,0.42857142857142855,0.4420071428571429,,0.4357375,,0.8,12.22,0.5111111111111111,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,0.2857142857142857,1.0,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.25,0.2222222222222222,0.2857142857142857,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,2325.0,39,-42,67,86,28,34,8.0,153,7.0,11.0,2.0,3.0,2.0,2.0,,2.0,7.0,14.0,2.0,19.0,103,2.0,4.0,4.0,2.0,3.0,,4.0,4.0,10.0,2.0,1.0,8.0,,17.0,1.0,4.0,,3.0,,3.0,5.0,8.0,2.0,,2.0,,,,,,4.0,28,,0.2857142857142857,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5666666666666667,0.5,0.6666666666666666,0.59375,0.5,0.6666666666666666,25.0,,0.08333333333333333,0.16,,0.1111111111111111,0.06818181818181818,0.14705882352941177,0.2222222222222222,0.125,0.05555555555555555,,,0.7333333333333333,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.13333333333333333,,,,0.75,0.6666666666666666,0.5,0.6666666666666666,1.0,0.8,0.53239,0.55185,0.5190666666666667,0.21052631578947367,0.21052631578947367,4.121428571428572,0.417910447761194,1.0,,,1.0,1.0,,1.0,7.0,3.0,,,2.0,1.0,3.0,1.0,2.0,8.0,,1.0,,3.0,0.06666666666666667,0.6666666666666666,,0.06666666666666667,,0.06666666666666667,,0.0625,0.06666666666666667,24.9,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.2,0.09090909090909091,0.25,0.42857142857142855,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,368.0,6,-4,10,15,2,7,,25,,,,,,,,,,,,3.0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,1.5,,,1.5,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6618,,,,,,0.2,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,23.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,3617.0,60,-55,108,131,47,55,12.0,239,3.0,5.0,,,2.0,3.0,1.0,1.0,4.0,8.0,1.0,9.0,153,,,,2.0,4.0,1.0,5.0,6.0,2.0,,,3.0,,6.0,1.0,,2.0,6.0,,8.0,1.0,9.0,2.0,,1.0,,,,,,5.0,47,,0.75,0.75,0.5,,0.5,0.5,,0.5,0.5625,,0.625,7.377049180327869,,0.11538461538461539,,0.18181818181818182,0.07142857142857142,0.12698412698412698,0.018518518518518517,,0.09090909090909091,0.125,0.18181818181818182,,0.625,0.6,0.75,0.6666666666666666,0.125,1.0,1.0,1.0,,,,0.75,0.6666666666666666,0.625,0.521325,,0.554775,,0.5555555555555556,4.3125,0.4351851851851852,2.0,,,,,,,3.0,,2.0,1.0,1.0,1.0,1.0,,3.0,4.0,,1.0,,,,1.0,0.125,0.25,,,,0.125,0.125,,,,,,,3.0,,,,,,,,,0.08333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,1331.0,22,-22,41,52,19,25,2.0,93,,,,,,,1.0,5.0,1.0,5.0,,2.0,63,,,,1.0,2.0,,2.0,,2.0,,2.0,5.0,,12.0,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,19,,,,0.2,,0.5,0.16666666666666666,,0.3333333333333333,0.16666666666666666,,0.3333333333333333,15.909090909090908,,0.0625,,,,0.047619047619047616,,,,,,,,,,,0.8333333333333334,0.2,0.2,,,,,,,0.16666666666666666,0.38228,,0.35814999999999997,,1.0,18.84,0.4634146341463415,,,,1.0,1.0,1.0,,3.0,3.0,,,1.0,,1.0,1.0,3.0,4.0,,,,1.0,0.16666666666666666,1.0,0.16666666666666666,,,0.16666666666666666,,,,42.9,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,1191.0,20,-37,31,48,7,29,5.0,79,,2.0,,,,,1.0,1.0,1.0,3.0,1.0,9.0,60,,,,1.0,1.0,,5.0,2.0,,,,,,,,,,2.0,,2.0,,2.0,,,1.0,,,,,,5.0,7,,1.0,1.0,0.3333333333333333,,1.0,0.36363636363636365,,1.25,0.36363636363636365,,1.25,28.94736842105263,,0.10526315789473684,,,,0.09090909090909091,,,,,,,0.18181818181818182,,,,0.09090909090909091,1.0,1.0,1.0,,,,,,0.9090909090909091,0.5349772727272727,0.6072,0.485375,,0.5555555555555556,6.366666666666666,0.22580645161290322,,2.0,1.0,6.0,8.0,1.0,6.0,,,1.0,,,,,,,,,,,,0.7272727272727273,,,,0.18181818181818182,0.5454545454545454,0.5,,,24.725,,2.0,,,,,,,,,0.25,0.25,,,0.5,,,,,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.125,0.16666666666666666,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,451.0,8,-7,15,18,6,4,3.0,33,1.0,3.0,,1.0,,,,,1.0,3.0,4.0,6.0,21,,1.0,,,,2.0,2.0,,2.0,,,,,,1.0,,,3.0,,3.0,1.0,4.0,3.0,,6.0,1.0,,,,,2.0,6,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.5,,1.0,38.88888888888889,,0.3,,,1.0,0.2727272727272727,0.1111111111111111,,,0.3333333333333333,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,1.0,0.6523666666666667,,,,0.3333333333333333,1.0666666666666667,0.4,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,0.4,0.4,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,960.0,16,-16,31,34,9,8,4.0,65,,1.0,,,,,2.0,5.0,2.0,6.0,,10.0,41,,,,,2.0,,,4.0,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,9,,1.0,1.0,0.3333333333333333,,,0.38461538461538464,,,0.38461538461538464,,,38.88888888888889,,0.09090909090909091,,,,0.07692307692307693,,,,0.3333333333333333,,,0.07692307692307693,,,,0.38461538461538464,0.4,0.4,1.0,,,,,,0.6153846153846154,0.5163192307692308,,0.43073333333333336,,,18.21666666666667,0.2903225806451613,,3.0,,4.0,7.0,1.0,4.0,,,,,,,1.0,,1.0,1.0,,,,,0.5384615384615384,,,,0.23076923076923078,0.3076923076923077,,,,24.057142857142857,1.0,2.0,,1.0,,,,,1.0,,0.2857142857142857,0.2857142857142857,,,,,0.25,0.25,0.25,1.0,6.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201172,1610612738,Gabe Pruitt,Gabe Pruitt,201172,BOS,640.0,11,-7,22,23,17,18,2.0,45,,,,,,,,2.0,,2.0,,,25,,1.0,,,1.0,,,,,,1.0,2.0,,5.0,,,,,,,,,,,,,1.0,1.0,1.0,,,17,,,,,,,,,,,,,20.833333333333336,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,0.3333333333333333,0.45398333333333335,,0.47392500000000004,,,21.049999999999997,0.7727272727272727,,,,1.0,1.0,1.0,1.0,1.0,,,,2.0,,2.0,1.0,,,,,,,0.3333333333333333,1.0,,,,0.3333333333333333,,,,24.6,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
