EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,FTDefRebounds,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,PtsAssisted3s,PtsPutbacks,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,Assisted3sPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffArc3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,Technical Free Throw Trips,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,OffensiveGoaltends,FTOffRebounds,OffFTReboundPct,on,DefensiveGoaltends
101108,1610612740,Chris Paul,Chris Paul,101108,NOH,9083.0,151,-65,281,280,64.0,75.0,27,561,13.0,19.0,2.0,1.0,2.0,5.0,10.0,2.0,12.0,4.0,11.0,2.0,4.0,2.0,4.0,20.0,41,4.0,11.0,16.0,68.0,348,1.0,3.0,2.0,4.0,4.0,12.0,1.0,4.0,2.0,4.0,7.0,15.0,2.0,38.0,12.0,11.0,4.0,4.0,25.0,15.0,40.0,8.0,7.0,15.0,1.0,9.0,95.0,4.0,5.0,9.0,14.0,4.0,18.0,2.0,6.0,2.0,4.0,14.0,2.0,7.0,5.0,7.0,1.0,19.0,5.0,1.0,6.0,26.0,2.0,18.0,2.0,8.0,2.0,15.0,64.0,2.0,0.05,0.05,0.36363636363636365,0.5,0.5,0.36363636363636365,0.4878048780487805,0.3333333333333333,0.25,0.5,0.5714285714285714,0.5,0.5666666666666667,0.6666666666666666,0.625,0.21153846153846154,0.0975609756097561,0.21052631578947367,25.32051282051282,0.7368421052631579,0.1,0.044444444444444446,0.17857142857142858,0.11864406779661017,0.031746031746031744,0.037037037037037035,0.07692307692307693,0.02702702702702703,0.08333333333333333,0.13725490196078433,0.16,0.3333333333333333,0.09090909090909091,0.36538461538461536,0.6842105263157895,0.8666666666666667,0.07692307692307693,0.19230769230769232,0.5,0.5,0.23076923076923078,0.16666666666666666,0.16666666666666666,0.21153846153846154,0.36363636363636365,0.36363636363636365,0.2857142857142857,0.5714285714285714,0.5,0.25,0.5,0.5,0.5,0.5769230769230769,0.36363636363636365,0.49876634615384613,0.5199400000000001,0.46196875,0.13793103448275862,0.1702127659574468,0.17647058823529413,0.22058823529411764,7.541463414634148,26.30909090909091,0.2277580071174377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1498,1610612740,Antonio Daniels,Antonio Daniels,1498,NOH,994.0,17,-2,30,30,4.0,3.0,5,60,,1.0,,,,,,,1.0,,,,,,,,2,,,3.0,3.0,38,,,,,,,,,,,2.0,2.0,,,,,,1.0,,1.0,1.0,,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,4.0,,1.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,0.375,,1.0,,0.5,1.0,10.81081081081081,,,,,,,,,,,,,,,0.5,,,,,,,0.5,,,,,,,,,,,,,0.5,,0.4834,,,0.3333333333333333,0.3333333333333333,,0.6666666666666666,8.35,,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1752,1610612740,Sean Marks,Sean Marks,1752,NOH,2548.0,42,9,82,82,27.0,40.0,11,164,5.0,8.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,5.0,10,,,4.0,14.0,85,1.0,2.0,,,,2.0,1.0,2.0,,,3.0,5.0,10.0,,,,,1.0,,,,,,,,,,6.0,1.0,4.0,6.0,6.0,12.0,2.0,1.0,,1.0,,,,,,,,,5.0,7.0,6.0,,5.0,1.0,1.0,2.0,5.0,27.0,2.0,1.0,1.0,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,0.625,,0.1,0.125,12.631578947368421,,0.16,0.2,0.07142857142857142,0.1282051282051282,0.15384615384615385,0.16666666666666666,0.2857142857142857,0.18181818181818182,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.5,0.8,0.625,0.7142857142857143,1.0,0.1,,,0.1,,,,,,1.0,,,0.5,1.0,,,0.8,,0.5422499999999999,0.5586500000000001,0.51045,0.1,0.1,0.14285714285714285,0.35714285714285715,2.44,,0.32926829268292684,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.2,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1899,1610612740,James Posey,James Posey,1899,NOH,4078.0,68,-20,129,129,62.0,68.0,14,258,6.0,8.0,4.0,2.0,2.0,,3.0,,,3.0,9.0,,,1.0,4.0,6.0,11,3.0,12.0,16.0,37.0,154,3.0,5.0,,1.0,,6.0,2.0,2.0,1.0,6.0,10.0,17.0,2.0,10.0,,9.0,3.0,1.0,1.0,,1.0,,,,,1.0,2.0,2.0,1.0,10.0,13.0,3.0,16.0,1.0,2.0,1.0,1.0,3.0,,1.0,4.0,2.0,,7.0,3.0,2.0,7.0,12.0,2.0,20.0,,6.0,1.0,17.0,62.0,1.0,0.16666666666666666,0.3333333333333333,0.25,,0.16666666666666666,0.25,0.5454545454545454,0.6,1.0,0.45652173913043476,0.5,0.4375,0.578125,0.5,0.6071428571428571,0.5217391304347826,0.09090909090909091,0.125,26.896551724137932,0.42857142857142855,0.29411764705882354,0.06060606060606061,0.043478260869565216,0.19298245614035087,0.05357142857142857,0.07692307692307693,0.125,,0.25,0.25,0.05263157894736842,,0.08333333333333333,0.34782608695652173,0.75,0.8571428571428571,0.16666666666666666,0.13043478260869565,,,,,,0.391304347826087,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.25,1.0,0.5,0.25,0.8695652173913043,0.3333333333333333,0.5207304347826086,0.499625,0.546375,0.25806451612903225,0.35294117647058826,0.16216216216216217,0.4594594594594595,2.7181818181818183,24.816666666666663,0.4806201550387597,3.0,2.0,,,,,,,2.0,0.3333333333333333,,0.75,,3.0,1.0,2.0,9.0,6.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.043478260869565216,0.1111111111111111,0.5,0.13043478260869565,1.0,0.16666666666666666,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,
2446,1610612740,Rasual Butler,Rasual Butler,2446,NOH,9453.0,158,-72,292,291,67.0,78.0,29,583,2.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,12.0,2.0,5.0,,,,2.0,7.0,18,10.0,19.0,9.0,53.0,364,2.0,2.0,,1.0,,4.0,3.0,4.0,3.0,7.0,6.0,21.0,6.0,8.0,6.0,5.0,2.0,2.0,1.0,,1.0,,,,,1.0,2.0,1.0,3.0,8.0,12.0,3.0,15.0,,1.0,,1.0,4.0,,2.0,2.0,2.0,1.0,6.0,1.0,6.0,14.0,6.0,,9.0,1.0,3.0,2.0,21.0,67.0,1.0,0.42857142857142855,0.5,0.5263157894736842,,0.42857142857142855,0.5263157894736842,0.3888888888888889,1.0,0.75,0.5945945945945946,0.6666666666666666,0.6818181818181818,0.6463414634146342,0.6666666666666666,0.75,0.5135135135135135,0.1111111111111111,0.3333333333333333,14.41717791411043,0.6666666666666666,0.08695652173913043,0.010526315789473684,0.0967741935483871,0.08943089430894309,0.022727272727272728,,,0.02631578947368421,0.041666666666666664,0.11538461538461539,0.1111111111111111,,,0.08108108108108109,0.6666666666666666,1.0,0.5,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.32432432432432434,0.3333333333333333,0.36363636363636365,0.13513513513513514,0.4,0.4,0.3333333333333333,,,0.2727272727272727,0.6666666666666666,0.18181818181818182,,0.5945945945945946,0.4,0.5016608108108108,0.5838749999999999,0.5563318181818181,0.07692307692307693,0.15,0.07547169811320754,0.39622641509433965,13.972222222222221,23.83157894736842,0.22945205479452055,1.0,1.0,,4.0,4.0,,4.0,2.0,1.0,0.09090909090909091,0.5,1.0,,14.0,1.0,5.0,24.0,2.0,2.0,,,,1.0,,0.8,0.05405405405405406,0.07692307692307693,0.0625,0.3783783783783784,,0.3333333333333333,0.45454545454545453,,8.0,3.0,1.0,0.08333333333333333,0.041666666666666664,0.5,0.5714285714285714,0.5714285714285714,1.0,0.6,,,,,,,,,True,
2561,1610612740,David West,David West,2561,NOH,8063.0,134,-57,244,245,50.0,62.0,21,489,7.0,16.0,2.0,2.0,3.0,5.0,14.0,10.0,25.0,,,,,,,22.0,55,,,14.0,58.0,310,2.0,4.0,,,2.0,6.0,3.0,6.0,,,5.0,11.0,26.0,18.0,,,,3.0,5.0,1.0,6.0,,1.0,5.0,,,13.0,5.0,4.0,16.0,22.0,5.0,27.0,4.0,5.0,1.0,4.0,5.0,,4.0,3.0,1.0,,8.0,,10.0,15.0,12.0,1.0,17.0,1.0,6.0,2.0,11.0,50.0,2.0,0.5909090909090909,0.65,,,,,0.4,0.5,0.5,0.4,0.5,0.5,0.4596774193548387,0.6,0.6875,,0.05454545454545454,0.0625,26.119402985074625,0.625,0.19753086419753085,0.06578947368421052,0.16666666666666666,0.19047619047619047,0.04807692307692308,0.2,,0.029411764705882353,0.25,0.1111111111111111,0.17391304347826086,,0.13793103448275862,0.2909090909090909,0.4375,0.4666666666666667,0.42857142857142855,0.2545454545454545,0.35714285714285715,0.38461538461538464,0.45454545454545453,0.4,0.4166666666666667,,,,0.5,,,0.5,0.6666666666666666,,,0.2909090909090909,,0.4469127272727273,0.5019,0.4508833333333333,0.1,0.1,0.10344827586206896,0.1896551724137931,10.556363636363637,,0.20491803278688525,2.0,2.0,,2.0,2.0,,2.0,1.0,1.0,0.3333333333333333,0.5,1.0,,,,,,4.0,,,,,2.0,,,,,0.4166666666666667,,,,,,,,,0.04,,0.9,,,,,1.0,2.0,1.0,0.07142857142857142,0.2,,,,True,
2199,1610612740,Tyson Chandler,Tyson Chandler,2199,NOH,4384.0,73,-52,133,132,13.0,9.0,11,265,5.0,9.0,2.0,1.0,1.0,,2.0,,,,,,,,,5.0,11,,,,10.0,177,,2.0,,,,,1.0,1.0,,,,2.0,10.0,,,,,,2.0,,2.0,,,1.0,,1.0,4.0,5.0,2.0,6.0,8.0,5.0,13.0,2.0,1.0,1.0,,3.0,,3.0,5.0,,,8.0,1.0,8.0,15.0,4.0,,2.0,,1.0,,2.0,13.0,,1.0,1.0,,,,,0.45454545454545453,,1.0,0.45454545454545453,,1.0,0.4166666666666667,,1.0,,,,13.698630136986301,0.375,0.13333333333333333,0.10416666666666667,0.18181818181818182,0.14285714285714285,0.08064516129032258,0.21428571428571427,0.07142857142857142,0.05,0.2,0.17391304347826086,0.18181818181818182,,0.3333333333333333,0.8181818181818182,0.5555555555555556,0.5555555555555556,1.0,0.18181818181818182,,,,,,,,,1.0,,,1.0,1.0,,,0.8181818181818182,,0.5576272727272727,0.5891,0.6206,0.08333333333333333,0.08333333333333333,,0.2,1.1636363636363638,,0.09774436090225563,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,2.0,,1.0,,,1.0,,,True,
1763,1610612740,Ryan Bowen,Ryan Bowen,1763,NOH,98.0,2,1,4,4,3.0,4.0,1,8,,1.0,,,1.0,,,,,,,,,,,,1,,,,,3,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,1.0,20.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.5766,,0.5766,,,,,,,0.75,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,
978,1610612740,Peja Stojakovic,Peja Stojakovic,978,NOH,6959.0,116,-78,213,211,34.0,40.0,22,424,4.0,7.0,1.0,,,,5.0,3.0,8.0,5.0,16.0,,1.0,,3.0,7.0,20,6.0,21.0,9.0,41.0,272,1.0,1.0,,1.0,1.0,3.0,,1.0,,3.0,4.0,4.0,10.0,4.0,,16.0,5.0,3.0,,,,,,,,,,,1.0,5.0,6.0,3.0,9.0,1.0,3.0,1.0,2.0,1.0,,,2.0,1.0,,3.0,,8.0,13.0,7.0,,10.0,1.0,3.0,2.0,4.0,34.0,2.0,0.7142857142857143,0.7142857142857143,0.2857142857142857,,,0.2857142857142857,0.35,1.0,,0.3902439024390244,0.5,,0.45555555555555555,0.75,0.3333333333333333,0.5121951219512195,0.15,,20.0836820083682,0.3333333333333333,0.07246376811594203,,0.06666666666666667,0.07142857142857142,0.02857142857142857,,,,,0.10526315789473684,0.07692307692307693,,0.041666666666666664,0.17073170731707318,0.5714285714285714,0.5714285714285714,1.0,0.12195121951219512,,,0.1951219512195122,0.375,0.42857142857142855,0.3902439024390244,0.3125,0.3125,0.5,0.5,,,,0.75,,0.6829268292682927,0.3125,0.5172707317073171,,0.42785,0.06976744186046512,0.13636363636363635,0.07317073170731707,0.0975609756097561,9.525,24.652380952380955,0.1596244131455399,1.0,,,,,,,,,,,1.0,1.0,5.0,,,18.0,,3.0,,1.0,,1.0,,1.0,0.0967741935483871,,0.07142857142857142,0.12195121951219512,1.0,,,,1.0,,,0.125,0.13043478260869565,0.3333333333333333,0.2,0.2,1.0,,1.0,1.0,,0.4,,,,,True,
200756,1610612740,Hilton Armstrong,Hilton Armstrong,200756,NOH,1465.0,24,-15,47,46,11.0,11.0,3,93,3.0,4.0,1.0,1.0,2.0,,,,,,,,,,,3.0,4,,,2.0,8.0,58,1.0,1.0,,,,2.0,1.0,2.0,,,,2.0,4.0,2.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,1.0,3.0,3.0,6.0,,1.0,1.0,,,,,1.0,,,1.0,,4.0,6.0,4.0,,6.0,,3.0,,2.0,11.0,,0.6666666666666666,1.0,,,,,0.75,1.0,0.5,0.75,1.0,0.5,0.5714285714285714,1.0,0.5,,,,16.0,,0.07692307692307693,,0.3333333333333333,0.125,0.125,,,,,0.125,0.5,,,1.0,0.75,0.75,0.6666666666666666,,,,,,,,,,1.0,,,1.0,0.5,,,1.0,,0.57075,0.5289,0.62755,0.42857142857142855,0.42857142857142855,0.25,0.25,,,0.23404255319148937,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,2.0,2.0,,,,1.0,,,0.5,0.5,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,0.5,True,
