EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGA,PenaltyFtPoints,Steals,LostBallSteals,LongMidRangeFrequency,SecondChanceAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,SelfOReb,BadPassSteals,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,SecondChanceCorner3FGA,SecondChanceFG3A,SecondChanceCorner3Frequency,PtsUnassisted3s,HeaveAttempts,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Offensive Fouls,StepOutOfBoundsTurnovers,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,2350.0,39,2,66,69,31,23,9.0,135,1.0,2.0,1.0,1.0,2.0,4.0,,,,,,,3.0,6.0,,,2.0,8.0,82,2.0,2.0,4.0,,,6.0,2.0,4.0,,,,,,,,,,,,,,2.0,,4.0,,4.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,3.0,,4.0,,2.0,,,3.0,2.0,3.0,3.0,6.0,31,,0.3333333333333333,0.5,,,,,0.5,0.5,0.5,0.5,0.5714285714285714,0.6,,11.688311688311687,0.5,,0.18181818181818182,0.09523809523809523,,,0.14814814814814814,0.06896551724137931,,,0.42857142857142855,0.14285714285714285,,1.0,0.3333333333333333,0.5,1.0,,0.6666666666666666,,,,,,,,,0.5,0.5,0.5,,,0.3333333333333333,,0.47681666666666667,0.55965,0.48324999999999996,,,0.75,3.583333333333334,,0.4696969696969697,,2.0,1.0,,,1.0,2.0,,1.0,2.0,4.0,2.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.16666666666666666,0.5,,0.3333333333333333,0.1,,,,,0.5,0.5,0.5,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,117.0,2,5,4,5,4,5,,9,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101120,1610612742,Antoine Wright,Antoine Wright,101120,DAL,5669.0,94,-34,178,178,36,48,20.0,356,3.0,5.0,2.0,,,2.0,2.0,7.0,3.0,6.0,1.0,1.0,7.0,12.0,5.0,13.0,5.0,34.0,220,2.0,1.0,3.0,1.0,2.0,6.0,4.0,10.0,9.0,6.0,3.0,3.0,,3.0,,,2.0,,1.0,6.0,,3.0,2.0,2.0,,4.0,3.0,7.0,1.0,,3.0,1.0,8.0,15.0,,6.0,1.0,7.0,1.0,4.0,,,,,6.0,36,,0.2857142857142857,0.2857142857142857,0.6,0.38461538461538464,0.5,0.38461538461538464,0.5833333333333334,0.3333333333333333,0.58,0.5,0.6071428571428571,0.6,0.52,15.346534653465346,0.3333333333333333,,0.03571428571428571,0.05172413793103448,0.1111111111111111,,0.05405405405405406,0.038461538461538464,,,,0.15384615384615385,0.08333333333333333,,0.2,0.6,0.6,0.6666666666666666,0.08,0.28,0.2857142857142857,0.2857142857142857,1.0,0.24,0.5,0.5,0.3333333333333333,0.6666666666666666,,,0.2,1.0,0.72,0.5,0.5337,0.6686,0.40781999999999996,0.14285714285714285,0.26666666666666666,0.17647058823529413,9.9,23.700000000000003,0.20224719101123595,5.0,1.0,3.0,2.0,0.2,1.0,1.0,3.0,1.0,,5.0,,,1.0,1.0,2.0,1.0,,1.0,,,,,,0.5,0.8333333333333334,0.8333333333333334,,,,0.2,0.03225806451612903,,,0.16666666666666666,0.07692307692307693,0.5,0.5,,0.6,0.6,,0.5,1.0,0.14705882352941177,,1.0,,6.0,,,1.0,1.0,,1.0,,,,,0.3333333333333333,0.2,,1.0,1.0,1.0,1.0,1.0,,,1.0,,False,,,,,,,
101123,1610612742,Gerald Green,Gerald Green,101123,DAL,978.0,16,-14,29,30,15,22,4.0,59,,,,,,1.0,,1.0,,2.0,,,2.0,4.0,,3.0,,4.0,34,,2.0,3.0,,,4.0,,4.0,,2.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,,,,,,,,,,4.0,15,2.0,,,,,,,0.5,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.42857142857142855,26.470588235294116,1.0,,0.2,,,,0.2,,,,,,,,,,,,0.14285714285714285,0.14285714285714285,,,,0.2857142857142857,,,,,,,,,0.42857142857142855,,0.46515,,0.3957,,,1.0,15.2,24.166666666666668,0.5172413793103449,3.0,,,,0.42857142857142855,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
101189,1610612742,James Singleton,James Singleton,101189,DAL,1276.0,21,-25,38,44,21,32,6.0,82,,,,,,,,,1.0,3.0,,1.0,2.0,3.0,1.0,3.0,,7.0,55,,1.0,2.0,,1.0,2.0,4.0,,3.0,3.0,1.0,,,,,,,,,,,1.0,1.0,1.0,2.0,4.0,1.0,5.0,,,1.0,1.0,1.0,2.0,,1.0,,2.0,,1.0,,,,,2.0,21,1.0,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.5,0.5833333333333334,0.3333333333333333,0.5,0.3333333333333333,0.5,17.77777777777778,,0.5,0.125,0.07692307692307693,0.25,,0.16666666666666666,0.05,,,,,0.5,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.3333333333333333,,0.5,0.3333333333333333,0.462075,,0.43746666666666667,0.14285714285714285,0.25,0.2857142857142857,18.5,25.066666666666666,0.5526315789473685,3.0,,,,0.5,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,0.25,,,0.2,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,False,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,10156.0,169,-53,325,322,127,124,40.0,647,3.0,7.0,1.0,1.0,5.0,12.0,2.0,5.0,11.0,29.0,1.0,8.0,17.0,41.0,13.0,34.0,12.0,85.0,399,6.0,5.0,18.0,2.0,10.0,23.0,10.0,24.0,33.0,28.0,11.0,9.0,,9.0,,,2.0,1.0,6.0,18.0,1.0,5.0,2.0,10.0,,12.0,6.0,18.0,8.0,4.0,10.0,5.0,2.0,9.0,1.0,9.0,1.0,15.0,,5.0,1.0,1.0,1.0,1.0,23.0,127,1.0,0.29411764705882354,0.3125,0.8461538461538461,0.38235294117647056,0.2,0.3939393939393939,0.4146341463414634,0.2777777777777778,0.4866666666666667,0.2857142857142857,0.5182926829268293,0.359375,0.4533333333333333,25.0,0.8,,0.10638297872340426,0.05263157894736842,0.04878048780487805,0.022222222222222223,0.08888888888888889,0.04285714285714286,0.08695652173913043,0.030303030303030304,0.08108108108108109,0.047619047619047616,0.06060606060606061,1.0,0.09333333333333334,0.42857142857142855,0.5,,0.16,0.06666666666666667,0.4,0.4,1.0,0.38666666666666666,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.1111111111111111,0.17857142857142858,0.2,0.2857142857142857,0.125,0.5466666666666666,0.39285714285714285,0.5003162162162161,0.48457142857142854,0.5100814814814816,0.07407407407407407,0.10869565217391304,0.27058823529411763,11.853658536585366,25.605882352941176,0.39076923076923076,22.0,7.0,5.0,1.0,0.29333333333333333,1.0,6.0,8.0,3.0,2.0,8.0,2.0,3.0,2.0,4.0,2.0,4.0,,,,1.0,,,1.0,0.5,0.3333333333333333,0.4,0.07317073170731707,0.14285714285714285,0.16666666666666666,0.07407407407407407,0.022222222222222223,,0.16666666666666666,,0.04878048780487805,0.5,0.6,0.3333333333333333,0.36363636363636365,0.36363636363636365,0.375,1.0,,0.09411764705882353,,3.0,,6.0,1.0,1.0,2.0,3.0,1.0,,,,,,0.3333333333333333,0.07142857142857142,0.5,,,,,,,,,,False,1.0,0.02857142857142857,,,,,
200797,1610612742,Ryan Hollins,Ryan Hollins,200797,DAL,4143.0,69,-23,133,136,49,87,13.0,269,7.0,10.0,3.0,3.0,3.0,1.0,,,,,,,7.0,12.0,,,4.0,18.0,150,3.0,3.0,3.0,,,8.0,12.0,2.0,,,,,,,,,,,,,1.0,5.0,8.0,4.0,1.0,13.0,6.0,19.0,1.0,1.0,2.0,,9.0,17.0,,8.0,,6.0,,3.0,3.0,1.0,3.0,2.0,8.0,49,5.0,0.8571428571428571,1.0,,,,,0.5833333333333334,1.0,0.5833333333333334,1.0,0.6,0.8,,11.564625850340136,0.5,0.1,0.12121212121212122,0.11904761904761904,0.2962962962962963,0.058823529411764705,0.2,0.1016949152542373,0.07142857142857142,0.07142857142857142,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.7,0.7777777777777778,0.8571428571428571,0.08333333333333333,,,,,,,,,1.0,1.0,1.0,,,0.8333333333333334,,0.5432333333333333,0.56985,0.6261666666666666,0.2,0.2,0.4444444444444444,2.475,,0.3684210526315789,1.0,2.0,1.0,1.0,0.08333333333333333,2.0,,,2.0,2.0,6.0,2.0,2.0,,,1.0,,1.0,,2.0,,2.0,,,0.6666666666666666,0.6666666666666666,0.75,0.16666666666666666,0.1,,0.1,0.16666666666666666,,0.06666666666666667,0.16666666666666666,,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,False,,,1.0,,,,
200826,1610612742,J.J. Barea,J.J. Barea,200826,DAL,7248.0,121,12,218,221,46,33,26.0,439,7.0,17.0,1.0,,3.0,8.0,1.0,1.0,2.0,7.0,,,12.0,31.0,3.0,8.0,5.0,38.0,248,3.0,,4.0,,,2.0,4.0,20.0,3.0,7.0,2.0,9.0,7.0,16.0,5.0,2.0,3.0,1.0,5.0,39.0,,,2.0,9.0,,11.0,,11.0,4.0,3.0,5.0,,2.0,4.0,,8.0,3.0,5.0,1.0,3.0,,,,,2.0,46,,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.375,,0.375,0.3870967741935484,,0.4230769230769231,,0.4634146341463415,0.2,0.20512820512820512,18.77551020408163,0.8,,0.12857142857142856,,0.0625,,0.10784313725490197,,,,0.2,0.13636363636363635,,,0.4358974358974359,0.4117647058823529,0.4666666666666667,0.14285714285714285,0.20512820512820512,0.02564102564102564,1.0,1.0,1.0,0.1794871794871795,0.2857142857142857,0.2857142857142857,,0.3333333333333333,0.75,,,,0.6410256410256411,0.2857142857142857,0.5371794871794872,0.4930666666666667,0.584125,0.07317073170731707,0.09090909090909091,0.05263157894736842,5.387096774193548,24.650000000000002,0.21100917431192662,6.0,2.0,3.0,2.0,0.15384615384615385,1.0,2.0,3.0,2.0,1.0,5.0,,3.0,,1.0,1.0,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.0967741935483871,0.11764705882352941,0.125,,,,0.07142857142857142,0.14285714285714285,,0.25,0.2857142857142857,,0.5,0.5,0.3333333333333333,1.0,,0.13157894736842105,,,,6.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,False,,,,,,,
2679,1610612742,Matt Carroll,Matt Carroll,2679,DAL,701.0,12,-10,20,21,7,19,3.0,41,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,2.0,,,,2.0,24,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,2.0,7,1.0,,,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,13.043478260869565,1.0,,,,1.0,,0.3333333333333333,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,1.0,1.0,,,0.5,,0.46555,,0.5819,,,1.0,6.25,,0.35,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,16202.0,270,-6,512,510,134,124,57.0,1022,14.0,23.0,1.0,3.0,6.0,24.0,,,4.0,9.0,1.0,3.0,62.0,107.0,4.0,9.0,49.0,185.0,578,9.0,14.0,28.0,1.0,3.0,53.0,52.0,72.0,9.0,9.0,4.0,7.0,13.0,20.0,5.0,8.0,5.0,1.0,1.0,53.0,2.0,5.0,9.0,38.0,7.0,54.0,8.0,62.0,12.0,6.0,15.0,7.0,11.0,16.0,,56.0,2.0,54.0,2.0,19.0,7.0,6.0,7.0,4.0,53.0,134,,0.41935483870967744,0.41935483870967744,0.75,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.5794392523364486,0.5,0.5862068965517241,0.5,0.65,0.6190476190476191,0.07758620689655173,27.050610820244327,0.8,0.3181818181818182,0.23030303030303031,0.033112582781456956,0.13432835820895522,0.03125,0.2025862068965517,0.03255813953488372,0.024390243902439025,0.0425531914893617,0.18333333333333332,0.25,0.12,0.5714285714285714,0.19827586206896552,0.6086956521739131,0.7777777777777778,0.14285714285714285,0.20689655172413793,,,,,0.07758620689655173,0.4444444444444444,0.5,0.75,0.1111111111111111,0.1935483870967742,0.5,0.0967741935483871,0.3333333333333333,0.27586206896551724,0.4444444444444444,0.452153448275862,0.4577166666666666,0.4349064516129032,0.14285714285714285,0.1532258064516129,0.2864864864864865,11.955140186915889,24.988888888888887,0.26171875,60.0,22.0,6.0,2.0,0.5172413793103449,1.0,14.0,34.0,7.0,12.0,26.0,,10.0,,4.0,3.0,6.0,,3.0,2.0,7.0,1.0,,7.0,0.7777777777777778,0.7777777777777778,0.8666666666666667,0.09345794392523364,0.21739130434782608,0.125,0.047619047619047616,0.029411764705882353,,0.26229508196721313,0.17647058823529413,,0.5833333333333334,0.6666666666666666,0.21428571428571427,0.5666666666666667,0.5862068965517241,0.6176470588235294,1.0,,0.14054054054054055,,,,3.0,,,,,1.0,,4.0,,,0.03333333333333333,,,,,,,,,1.0,0.1,2.0,,False,,,,1.0,0.1111111111111111,0.1111111111111111,
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,12246.0,204,28,391,388,95,73,41.0,779,11.0,17.0,3.0,1.0,3.0,24.0,4.0,10.0,4.0,13.0,1.0,2.0,32.0,68.0,8.0,23.0,23.0,111.0,408,5.0,2.0,10.0,2.0,6.0,18.0,18.0,46.0,21.0,13.0,4.0,8.0,4.0,12.0,3.0,1.0,4.0,1.0,3.0,28.0,,4.0,10.0,16.0,4.0,30.0,4.0,34.0,10.0,8.0,16.0,5.0,5.0,15.0,2.0,23.0,,32.0,2.0,13.0,3.0,3.0,3.0,2.0,18.0,95,,0.28125,0.3,0.875,0.34782608695652173,0.3333333333333333,0.34782608695652173,0.47058823529411764,0.2,0.4835164835164835,0.3125,0.5285714285714286,0.42857142857142855,0.25274725274725274,27.880184331797235,0.625,0.26666666666666666,0.12213740458015267,0.037383177570093455,0.19230769230769232,,0.14207650273224043,0.025,0.03225806451612903,,0.0425531914893617,0.1388888888888889,0.21052631578947367,0.6666666666666666,0.18681318681318682,0.6470588235294118,0.7333333333333333,0.36363636363636365,0.26373626373626374,0.10989010989010989,0.4,0.4,1.0,0.14285714285714285,0.3076923076923077,0.3076923076923077,0.75,0.6,0.1875,0.3333333333333333,0.125,0.5,0.43956043956043955,0.3076923076923077,0.4970631868131868,0.5251250000000001,0.48825,0.14423076923076922,0.16455696202531644,0.16216216216216217,10.939705882352941,24.09130434782609,0.24296675191815856,27.0,8.0,4.0,,0.2967032967032967,3.0,11.0,10.0,3.0,,6.0,4.0,4.0,1.0,4.0,6.0,2.0,,1.0,1.0,1.0,,,1.0,0.6,0.6,0.6,0.058823529411764705,0.11764705882352941,0.08333333333333333,0.07142857142857142,0.020833333333333332,,0.1875,0.14285714285714285,0.02127659574468085,0.4583333333333333,0.5,0.18181818181818182,0.37037037037037035,0.37037037037037035,0.3,1.0,0.3333333333333333,0.05405405405405406,,,,3.0,,1.0,4.0,,3.0,1.0,,,,,,0.25,0.25,,,,,,,,2.0,,False,2.0,0.08,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,14904.0,248,1,478,475,127,125,48.0,953,2.0,3.0,,,,5.0,6.0,8.0,7.0,20.0,1.0,5.0,11.0,23.0,13.0,28.0,3.0,64.0,527,1.0,2.0,4.0,4.0,8.0,19.0,8.0,14.0,30.0,20.0,7.0,28.0,10.0,38.0,6.0,4.0,8.0,5.0,15.0,86.0,3.0,1.0,4.0,20.0,5.0,29.0,4.0,33.0,11.0,10.0,15.0,4.0,12.0,15.0,,3.0,1.0,4.0,,,2.0,2.0,2.0,1.0,19.0,127,,0.36363636363636365,0.36363636363636365,0.7692307692307693,0.4642857142857143,0.5,0.4642857142857143,0.4782608695652174,0.5,0.5980392156862745,0.6666666666666666,0.6037735849056604,0.6785714285714286,0.5490196078431373,12.830188679245284,0.7333333333333333,0.22727272727272727,0.13245033112582782,0.007462686567164179,0.06349206349206349,0.04838709677419355,0.11214953271028037,0.02040816326530612,,0.06382978723404255,0.12962962962962962,0.12195121951219512,0.06382978723404255,0.5,0.058823529411764705,0.6666666666666666,0.6666666666666666,0.5,0.09803921568627451,0.1568627450980392,0.75,0.75,1.0,0.39215686274509803,0.35,0.35,0.5714285714285714,,,,0.4166666666666667,0.2,0.6078431372549019,0.35,0.514743137254902,0.523825,0.5140875,,,0.296875,14.13478260869565,24.314285714285713,0.26569037656903766,15.0,3.0,14.0,7.0,0.29411764705882354,,1.0,8.0,,,6.0,,,2.0,7.0,4.0,1.0,,,,2.0,,,2.0,,0.75,0.75,,,,,0.01694915254237288,,0.14285714285714285,0.0625,0.07692307692307693,0.2,0.2,,0.5333333333333333,0.5333333333333333,0.375,,,0.09375,,3.0,,9.0,,3.0,3.0,3.0,4.0,,,,,,0.75,0.25,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,,,,False,,,,,,,
956,1610612742,Erick Dampier,Erick Dampier,956,DAL,12937.0,216,14,403,400,98,58,47.0,803,15.0,24.0,10.0,4.0,5.0,3.0,,,,,,,19.0,30.0,,,11.0,49.0,452,10.0,5.0,6.0,,,13.0,26.0,12.0,,,,5.0,2.0,7.0,2.0,,1.0,,4.0,16.0,6.0,17.0,9.0,20.0,3.0,32.0,23.0,55.0,6.0,2.0,17.0,5.0,19.0,38.0,5.0,15.0,,19.0,3.0,9.0,6.0,5.0,6.0,2.0,13.0,98,1.0,0.6842105263157895,0.9285714285714286,,,,,0.6333333333333333,0.8333333333333334,0.6333333333333333,0.8333333333333334,0.6447368421052632,0.7222222222222222,,12.114537444933921,0.35294117647058826,0.2,0.14492753623188406,0.1504424778761062,0.23076923076923078,0.1111111111111111,0.1638418079096045,0.1377245508982036,0.16666666666666666,0.1,0.1346153846153846,0.14285714285714285,0.2413793103448276,0.3333333333333333,0.8,0.625,0.6818181818181818,0.6,0.1,,,,,,,,,1.0,0.8333333333333334,0.8,,,0.8,,0.5848866666666667,0.5907444444444444,0.6303666666666666,0.25,0.25,0.2653061224489796,2.9000000000000004,,0.24317617866004962,3.0,3.0,3.0,1.0,0.1,5.0,2.0,2.0,5.0,3.0,13.0,10.0,2.0,1.0,2.0,11.0,4.0,,3.0,,2.0,1.0,2.0,2.0,0.5,0.5,0.5416666666666666,0.06666666666666667,0.08333333333333333,,0.26666666666666666,0.07547169811320754,0.14285714285714285,0.1568627450980392,0.2,0.125,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,,0.2653061224489796,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,2.0,,False,,,,,,,1.0
