EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PtsPutbacks,HeaveAttempts,Fg3aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimFGM,Corner3FGA,PenaltyCorner3FGA,PtsUnassisted3s,LongMidRangeAssists,BadPassTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,SecondChanceFtPoints,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SelfOReb,SecondChanceTurnovers,Technical Free Throw Trips,BlockedShortMidRange,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3PctBlocked
101144,1610612745,Von Wafer,Von Wafer,101144,HOU,3396.0,57,1.0,108,105,24.0,22,11,213,2.0,4.0,4.0,8.0,5.0,12.0,4.0,7.0,1.0,2.0,1.0,3.0,11.0,24.0,4.0,7.0,6.0,40.0,113,1.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,8.0,6.0,16.0,12.0,7.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,5.0,5.0,2.0,7.0,8.0,1.0,3.0,1.0,1.0,1.0,1.0,8.0,24.0,1.0,0.2727272727272727,0.2727272727272727,1.0,0.5714285714285714,0.5,0.3333333333333333,0.5714285714285714,0.4583333333333333,1.0,0.5483870967741935,0.75,0.7,0.5882352941176471,0.75,0.6666666666666666,0.22580645161290322,0.041666666666666664,0.08333333333333333,28.571428571428573,0.08108108108108109,0.14285714285714285,0.09803921568627451,0.16666666666666666,0.09090909090909091,0.1,0.25,0.12903225806451613,0.5,0.5,0.25806451612903225,0.5,0.5,0.25,0.3870967741935484,0.4166666666666667,0.45454545454545453,0.4,0.22580645161290322,0.5714285714285714,0.5714285714285714,1.0,1.0,0.5,1.0,0.6,0.3333333333333333,0.3548387096774194,0.5714285714285714,0.46439516129032266,0.5382750000000001,0.48896999999999996,0.11764705882352941,0.11538461538461539,0.125,0.075,0.2,12.762500000000001,25.37142857142857,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
101236,1610612745,Chuck Hayes,Chuck Hayes,101236,HOU,10399.0,173,3.0,312,312,76.0,65,46,624,5.0,10.0,5.0,9.0,,,,2.0,,,,1.0,10.0,19.0,,2.0,,20.0,315,,,6.0,3.0,6.0,,1.0,,6.0,12.0,8.0,,1.0,,4.0,5.0,5.0,10.0,,,25.0,10.0,15.0,26.0,39.0,27.0,4.0,,,,,2.0,2.0,2.0,6.0,76.0,3.0,0.6,0.75,,,,,,0.5263157894736842,0.5,0.47619047619047616,0.6,0.42857142857142855,0.47619047619047616,0.6,0.42857142857142855,0.09523809523809523,0.21052631578947367,,6.9252077562326875,0.13043478260869565,0.2564102564102564,0.16233766233766234,0.17142857142857143,0.12195121951219512,0.36,0.07142857142857142,0.47619047619047616,0.5,0.7142857142857143,0.42857142857142855,0.5555555555555556,0.625,0.6,,,,,0.09523809523809523,,,,,,,0.14285714285714285,,0.5714285714285714,,0.46995249999999994,0.537625,0.43805000000000005,,,,0.3,0.3,3.857894736842106,42.25,0.24358974358974358,2.0,3.0,2.0,3.0,5.0,4.0,1.0,1.0,5.0,5.0,3.0,10.0,1.0,13.0,13.0,9.0,4.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,14.0,1.0,1.0,2.0,1.0,1.0,0.6,0.5,0.3,0.1111111111111111,0.5,0.25,0.09090909090909091,0.09523809523809523,0.058823529411764705,0.08333333333333333,0.075,0.08695652173913043,0.11904761904761904,0.05128205128205128,0.08333333333333333,0.10256410256410256,0.5,0.6,0.6,0.6666666666666666,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1897,1610612745,Metta World Peace,Metta World Peace,1897,HOU,8332.0,139,6.0,245,247,64.0,51,37,492,7.0,12.0,,3.0,6.0,18.0,6.0,23.0,1.0,3.0,1.0,7.0,13.0,33.0,6.0,27.0,2.0,46.0,241,1.0,3.0,5.0,3.0,6.0,1.0,8.0,2.0,11.0,6.0,20.0,12.0,22.0,6.0,3.0,11.0,3.0,14.0,1.0,2.0,31.0,2.0,9.0,16.0,18.0,10.0,7.0,3.0,1.0,1.0,,1.0,1.0,1.0,11.0,64.0,1.0,0.23076923076923078,0.25,0.6666666666666666,0.2222222222222222,0.3333333333333333,0.125,0.23076923076923078,0.3939393939393939,0.5,0.36666666666666664,0.4166666666666667,0.32142857142857145,0.3770491803278688,0.4166666666666667,0.36666666666666664,0.45,0.09090909090909091,0.05555555555555555,24.561403508771928,0.0989010989010989,0.06666666666666667,0.09090909090909091,0.08,0.11428571428571428,0.05555555555555555,0.08333333333333333,0.2,0.5833333333333334,0.7,0.05,,,,0.3,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.38333333333333336,0.2608695652173913,0.2608695652173913,0.6666666666666666,0.5,0.3333333333333333,,0.5,0.14285714285714285,0.65,0.2727272727272727,0.4921457627118644,0.50899,0.4741961538461539,0.016666666666666666,0.030303030303030304,,0.10869565217391304,0.2391304347826087,11.524242424242425,27.055555555555557,0.2612244897959184,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,2.0,5.0,,2.0,5.0,2.0,5.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,9.0,3.0,3.0,2.0,1.0,,,,0.3333333333333333,,0.16666666666666666,,,0.5555555555555556,0.5,0.024390243902439025,,0.016260162601626018,0.06451612903225806,,,,,0.0967741935483871,,0.14285714285714285,0.3333333333333333,0.5,0.14285714285714285,2.0,4.0,1.0,6.0,4.0,3.0,1.0,1.0,0.06666666666666667,1.0,0.07142857142857142,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
200768,1610612745,Kyle Lowry,Kyle Lowry,200768,HOU,4404.0,73,-9.0,137,138,26.0,21,15,275,5.0,11.0,,1.0,2.0,5.0,,3.0,,2.0,,1.0,7.0,17.0,,4.0,4.0,18.0,147,,2.0,,1.0,1.0,,1.0,3.0,5.0,4.0,10.0,,3.0,,1.0,5.0,4.0,9.0,,2.0,22.0,,7.0,8.0,9.0,3.0,9.0,5.0,1.0,3.0,,,,,5.0,26.0,,0.2857142857142857,0.2857142857142857,,,,,,0.4117647058823529,1.0,0.3333333333333333,,0.5,0.391304347826087,,0.625,0.19047619047619047,0.058823529411764705,0.2,18.30065359477124,0.1320754716981132,,0.10144927536231885,,0.3333333333333333,,,0.5238095238095238,0.45454545454545453,0.45454545454545453,0.047619047619047616,,,,0.23809523809523808,0.4,0.5,,0.14285714285714285,,,,1.0,,,0.5,,0.7142857142857143,,0.523145238095238,0.45345,0.390775,0.13043478260869565,0.15789473684210525,,,0.2777777777777778,6.047058823529412,25.5,0.1897810218978102,,,,,,,,,4.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,2.0,,,5.0,,2.0,1.0,1.0,2.0,,,,,,,,0.6,0.2,0.022222222222222223,,0.015873015873015872,,,0.047619047619047616,,,0.08695652173913043,,0.4,,,,,1.0,,,2.0,3.0,,,0.047619047619047616,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,
201171,1610612745,Carl Landry,Carl Landry,201171,HOU,3635.0,61,30.0,110,110,31.0,14,13,220,9.0,12.0,6.0,7.0,1.0,5.0,,,,,,,16.0,24.0,,,8.0,40.0,104,,,11.0,6.0,8.0,,,2.0,14.0,22.0,10.0,,,,3.0,,,,,,,3.0,6.0,11.0,16.0,5.0,10.0,18.0,2.0,8.0,,1.0,1.0,1.0,14.0,31.0,,0.6875,0.8461538461538461,,,,,,0.6666666666666666,0.75,0.6666666666666666,0.8333333333333334,0.75,0.625,0.9166666666666666,0.7,,0.125,,30.89430894308943,0.16666666666666666,0.16666666666666666,0.16666666666666666,,0.07692307692307693,0.16666666666666666,0.16666666666666666,0.5,0.75,1.0,0.2916666666666667,0.8571428571428571,0.8571428571428571,1.0,0.20833333333333334,0.2,0.2,1.0,,,,,,,,,,0.5,,0.49661249999999996,0.51544,0.523575,0.26666666666666666,0.26666666666666666,,0.275,0.35,6.266666666666667,,0.2818181818181818,4.0,4.0,5.0,5.0,6.0,6.0,,,,,2.0,3.0,2.0,5.0,1.0,,1.0,2.0,,4.0,2.0,1.0,6.0,,1.0,,,,1.0,,0.8333333333333334,,0.25,,,0.3333333333333333,1.0,0.0967741935483871,0.18181818181818182,0.11904761904761904,0.2222222222222222,0.1111111111111111,,0.2,,0.3333333333333333,1.0,0.4444444444444444,0.6666666666666666,1.0,0.625,4.0,,,,,,2.0,2.0,,0.8,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,
2203,1610612745,Shane Battier,Shane Battier,2203,HOU,7686.0,128,-13.0,225,227,56.0,46,35,452,2.0,3.0,1.0,3.0,2.0,2.0,3.0,11.0,,1.0,,2.0,5.0,8.0,7.0,19.0,5.0,36.0,234,1.0,4.0,5.0,1.0,3.0,,4.0,3.0,5.0,6.0,4.0,21.0,11.0,3.0,2.0,4.0,4.0,8.0,,2.0,20.0,2.0,6.0,8.0,15.0,9.0,4.0,6.0,,,,3.0,1.0,3.0,5.0,56.0,,0.6,0.6,1.0,0.3684210526315789,0.25,,0.3684210526315789,0.625,0.3333333333333333,0.5740740740740741,0.3,0.14285714285714285,0.5862068965517241,0.4166666666666667,0.2777777777777778,0.7037037037037037,0.25,,12.167300380228138,0.07407407407407407,0.06451612903225806,0.07142857142857142,0.038461538461538464,0.03333333333333333,,0.18181818181818182,0.1111111111111111,0.6666666666666666,1.0,0.1111111111111111,0.3333333333333333,0.5,,0.07407407407407407,1.0,1.0,0.5,0.4074074074074074,0.2727272727272727,0.3333333333333333,1.0,0.2,,,0.2857142857142857,,0.8148148148148148,0.2727272727272727,0.5224037037037037,0.54105,0.4997357142857143,,,,0.1388888888888889,0.1388888888888889,8.0625,24.74736842105263,0.24888888888888888,,,2.0,,1.0,,,2.0,4.0,1.0,4.0,3.0,,7.0,2.0,2.0,,3.0,,,2.0,,3.0,,8.0,,1.0,1.0,3.0,,,0.10526315789473684,0.3333333333333333,0.3333333333333333,0.18181818181818182,1.0,,0.03896103896103896,0.1,0.05982905982905983,0.03225806451612903,0.05263157894736842,0.037037037037037035,0.07142857142857142,0.16666666666666666,0.16,1.0,1.0,,,0.2857142857142857,1.0,8.0,2.0,,1.0,1.0,2.0,2.0,0.2962962962962963,0.5,0.2857142857142857,,2.0,,,,,4.0,1.0,3.0,1.0,1.0,2.0,2.0,0.09090909090909091,0.5,0.5,1.0,0.6,0.3333333333333333,1.0,True,,,,,,,
2449,1610612745,Luis Scola,Luis Scola,2449,HOU,5875.0,98,-4.0,175,172,34.0,36,31,347,7.0,19.0,5.0,8.0,5.0,16.0,,,,,,,17.0,43.0,,,7.0,41.0,170,,,8.0,1.0,5.0,,,,2.0,16.0,18.0,,,,7.0,5.0,2.0,7.0,,3.0,16.0,4.0,23.0,28.0,37.0,9.0,11.0,11.0,1.0,5.0,,,,,2.0,34.0,1.0,0.47058823529411764,0.5333333333333333,,,,,,0.3953488372093023,0.2,0.3953488372093023,0.42857142857142855,0.2,0.4270833333333333,0.5,0.16666666666666666,,0.16279069767441862,0.0625,25.96153846153846,0.34328358208955223,0.21052631578947367,0.313953488372093,0.13636363636363635,0.44,0.3333333333333333,,0.4418604651162791,0.3684210526315789,0.4666666666666667,0.18604651162790697,0.625,0.8333333333333334,0.4,0.37209302325581395,0.3125,0.3333333333333333,1.0,,,,,,,,,,0.4418604651162791,,0.477846511627907,0.54794,0.43932000000000004,0.10638297872340426,0.10638297872340426,,0.1951219512195122,0.04878048780487805,8.481395348837209,,0.19428571428571428,2.0,5.0,2.0,3.0,7.0,4.0,,,2.0,1.0,2.0,7.0,1.0,9.0,1.0,1.0,,4.0,1.0,2.0,2.0,,6.0,2.0,5.0,,,1.0,,,0.42857142857142855,,0.21052631578947367,0.25,,0.6666666666666666,0.14285714285714285,0.10144927536231885,0.0625,0.0891089108910891,0.13333333333333333,,0.1111111111111111,0.047619047619047616,0.09090909090909091,0.45,,0.14285714285714285,0.7142857142857143,0.4,0.4,1.0,,,,1.0,2.0,1.0,1.0,,0.5,,1.0,2.0,,,,,,,,2.0,1.0,,,0.10526315789473684,,,,,,,True,,,,,,,
201166,1610612745,Aaron Brooks,Aaron Brooks,201166,HOU,7234.0,121,,214,215,57.0,51,34,429,7.0,13.0,4.0,9.0,5.0,12.0,8.0,14.0,3.0,3.0,3.0,4.0,16.0,34.0,8.0,17.0,10.0,66.0,215,3.0,4.0,17.0,4.0,8.0,3.0,4.0,6.0,23.0,4.0,28.0,18.0,14.0,8.0,3.0,6.0,4.0,10.0,2.0,3.0,24.0,4.0,4.0,8.0,9.0,5.0,12.0,11.0,,3.0,,2.0,1.0,2.0,23.0,57.0,,0.125,0.125,0.75,0.47058823529411764,0.75,0.75,0.47058823529411764,0.47058823529411764,0.5,0.5490196078431373,0.85,0.7083333333333334,0.5803571428571429,0.85,0.7333333333333333,0.3333333333333333,0.08823529411764706,0.08333333333333333,25.896414342629484,0.05,0.14285714285714285,0.07407407407407407,0.1111111111111111,,0.1111111111111111,0.2,0.2549019607843137,0.5384615384615384,0.5833333333333334,0.17647058823529413,0.4444444444444444,0.5,0.25,0.23529411764705882,0.4166666666666667,0.45454545454545453,,0.27450980392156865,0.5714285714285714,0.5714285714285714,0.75,0.3,1.0,0.6666666666666666,0.3333333333333333,0.75,0.5882352941176471,0.5714285714285714,0.48219117647058823,0.511275,0.4483958333333334,0.05555555555555555,0.08108108108108109,,0.25757575757575757,0.3484848484848485,9.391176470588235,25.511764705882353,0.26635514018691586,1.0,1.0,3.0,4.0,6.0,,,,2.0,,1.0,,,1.0,3.0,1.0,2.0,6.0,2.0,3.0,3.0,1.0,9.0,5.0,2.0,,1.0,,1.0,,0.6666666666666666,,0.07692307692307693,0.1111111111111111,,0.6666666666666666,,,0.02564102564102564,0.009009009009009009,,,,0.03571428571428571,,0.045454545454545456,0.5,0.14285714285714285,0.1,1.0,0.25,2.0,3.0,,6.0,3.0,3.0,2.0,2.0,0.058823529411764705,0.6666666666666666,,,,2.0,,,,,,1.0,,,1.0,1.0,,,,,0.1,,,True,,,,,,,
200778,1610612745,James White,James White,200778,HOU,187.0,3,-4.0,7,7,1.0,7,2,14,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,11,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,1.5,,,1.5,,,1.0,,,11.11111111111111,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,0.53055,,,,,,,,,24.8,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
699,1610612745,Brent Barry,Brent Barry,699,HOU,618.0,10,6.0,20,19,6.0,4,4,39,,,,,,,1.0,4.0,1.0,1.0,,,,,1.0,4.0,,3.0,17,1.0,1.0,3.0,,,,,,,,,3.0,4.0,1.0,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,6.0,,,,1.0,0.25,1.0,,0.25,,,0.375,1.5,,0.375,1.5,,1.0,,,16.666666666666668,,,,,,,,,,,,,,,,,,,1.0,0.25,0.25,1.0,1.0,1.0,1.0,,,1.0,0.25,0.48982500000000007,0.5025,,,,,1.0,,,26.65,0.3,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
