EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,FtPoints,SecondChanceFtPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyOffPossPct,ShortMidRangeFGA,Offensive Fouls Drawn,3SecondViolations,ShortMidRangeFrequency,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Arc3Assists,AssistPoints,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyArc3FGA,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,TwoPtAssists,AtRimAssists,LongMidRangeAssists,LostBallSteals,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,DefAtRimReboundPct,DefCorner3ReboundPct,Arc3PctAssisted,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,DefShortMidRangeReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,Corner3FGA,PenaltyCorner3FGA,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,Corner3Assists,PenaltyFg3Pct,PenaltyArc3Accuracy,FTDefRebounds,DefFTReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallTurnovers,PenaltyTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,LongMidRangePctBlocked,ShortMidRangeFGM,HeaveAttempts,SelfOReb,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,Blocked3s,BlockedCorner3,OffCorner3ReboundPct,PenaltyCorner3Accuracy,BlockedArc3,BlockedLongMidRange,FTOffRebounds,Loose Ball Fouls,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,529.0,9,-2,19,21,2.0,40,1.0,,,1.0,2.0,,,,2.0,2.0,3.0,7.0,22,1.0,1.0,3.0,,,2.0,1.0,,,,1.0,,,1.0,,1.0,,,0.6666666666666666,1.0,0.6666666666666666,,0.6,1.5,0.5833333333333334,1.5,0.6,,,35.0,1.0,,,,0.2,,,,,0.4,0.5,0.5,,,0.8,0.5,0.48472,0.3729,0.42857142857142855,5.6,24.866666666666664,9.0,8.0,1.0,,,1.0,1.0,,,1.0,2.0,1.0,,,,,,9.0,0.14285714285714285,,0.125,,,,0.16666666666666666,0.3333333333333333,0.47368421052631576,1.0,,,0.2,,,,,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,,0.5064666666666667,,1.0,1.0,,6.0,,,,,,,,,1.0,0.3333333333333333,,1.0,,0.3333333333333333,,,,,1.0,,,,,,,0.2,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1501,1610612741,Tim Thomas,Tim Thomas,1501,CHI,907.0,15,-3,27,29,2.0,56,1.0,1.0,4.0,1.0,3.0,,1.0,2.0,6.0,1.0,4.0,7.0,30,,1.0,,4.0,,3.0,1.0,1.0,,,3.0,,,1.0,,1.0,1.0,1.0,0.25,,0.25,0.3333333333333333,0.35,,0.35,,0.4,0.16666666666666666,,36.66666666666667,1.0,,,,0.1,0.4,0.25,0.3333333333333333,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,,0.5,0.3333333333333333,0.48504,0.59595,,14.466666666666667,24.7,,8.0,,,1.0,1.0,3.0,,,,,,,,,,,,0.09090909090909091,0.25,0.13333333333333333,,0.5,,,,,1.0,,,0.1,1.0,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,,,,,,,,1.0,0.2,,1.0,,,,,,,1.0,,,,,,1.0,0.1,,,,,,,1.0,1.0,,,,1.0,,,,,,,,False,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1802,1610612741,Brad Miller,Brad Miller,1802,CHI,10736.0,179,47,354,329,38.0,683,19.0,5.0,16.0,2.0,3.0,1.0,1.0,19.0,44.0,4.0,6.0,61.0,339,1.0,1.0,9.0,32.0,,2.0,2.0,4.0,9.0,11.0,52.0,2.0,2.0,13.0,8.0,21.0,0.8421052631578947,1.0,0.6666666666666666,1.0,0.8,0.4318181818181818,0.5,0.5625,0.5350877192982456,0.5625,0.12,0.09090909090909091,0.15789473684210525,19.696969696969695,0.6190476190476191,0.0743801652892562,0.07051282051282051,0.18181818181818182,0.38,0.32,0.3125,0.3125,1.0,0.06,0.6666666666666666,0.6666666666666666,0.125,1.0,0.5,1.0,0.5036765306122449,0.5497,0.14754098360655737,8.402272727272727,33.15,113.0,114.0,11.0,,7.0,32.0,41.0,8.0,,17.0,16.0,7.0,6.0,6.0,,6.0,1.0,113.0,0.2318840579710145,0.18421052631578946,0.2215909090909091,0.140625,0.25,0.16666666666666666,0.12727272727272726,0.14285714285714285,0.3192090395480226,9.0,2.0,,0.18,11.0,3.0,6.0,3.0,5.0,3.0,7.0,6.0,13.0,20.0,6.0,6.0,4.0,9.0,2.0,22.0,11.0,24.0,20.0,0.42857142857142855,0.46153846153846156,0.5294117647058824,0.5,,0.02040816326530612,0.5789473684210527,0.6875,0.75,0.5,0.29411764705882354,0.6,0.51209375,0.32786885245901637,3.0,4.0,2.0,12.0,5.0,3.0,2.0,,1.0,2.0,2.0,2.0,1.0,0.24444444444444444,0.07142857142857142,1.0,1.0,0.17647058823529413,0.41379310344827586,2.0,0.05714285714285714,0.07142857142857142,3.0,1.0,,,,,0.7272727272727273,0.06,0.058823529411764705,2.0,2.0,2.0,0.5,0.6666666666666666,2.0,0.2857142857142857,2.0,,,5.0,8.0,0.6666666666666666,0.6666666666666666,1.0,,,,False,,3.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,0.1111111111111111,0.047619047619047616,0.3333333333333333,0.375,1.0,,,,,,,,,,,,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,18298.0,305,-29,581,586,66.0,1167,44.0,24.0,48.0,,4.0,,,56.0,112.0,,4.0,132.0,650,,,22.0,34.0,,4.0,,8.0,8.0,11.0,42.0,4.0,2.0,22.0,13.0,35.0,0.30357142857142855,0.32075471698113206,,,,0.5,0.4827586206896552,0.6666666666666666,0.5238095238095238,0.6875,0.034482758620689655,0.07142857142857142,0.09090909090909091,24.693251533742334,0.6285714285714286,0.03902439024390244,0.04150943396226415,0.024096385542168676,0.3793103448275862,0.41379310344827586,0.5,0.5333333333333333,0.4166666666666667,0.034482758620689655,,,,,0.41379310344827586,,0.4762969298245614,0.4978083333333334,0.16666666666666666,10.132142857142856,32.95,137.0,145.0,20.0,2.0,6.0,24.0,31.0,13.0,,21.0,23.0,8.0,4.0,3.0,1.0,4.0,3.0,137.0,0.10810810810810811,0.09375,0.1048951048951049,0.13333333333333333,0.06521739130434782,0.75,0.06611570247933884,0.06837606837606838,0.23580034423407917,20.0,,,0.1724137931034483,24.0,5.0,8.0,6.0,10.0,10.0,15.0,11.0,19.0,33.0,78.0,6.0,14.0,45.0,11.0,104.0,12.0,24.0,33.0,0.6666666666666666,0.5789473684210527,0.4782608695652174,0.5689655172413793,0.023809523809523808,0.0625,0.5454545454545454,0.6,0.5333333333333333,0.625,0.43478260869565216,0.6,0.4579309523809523,0.25,4.0,4.0,11.0,,31.0,12.0,18.0,2.0,,5.0,2.0,5.0,,0.09523809523809523,0.16666666666666666,,,0.17391304347826086,0.08333333333333333,3.0,0.05,0.0625,,,,,,,0.25,,,,,3.0,,,1.0,0.05,,,,9.0,9.0,,,,,,,False,0.0625,8.0,,2.0,5.0,2.0,1.0,4.0,3.0,0.05,0.0425531914893617,0.4,0.42105263157894735,0.125,1.0,2.0,1.0,0.2,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,12093.0,202,-11,385,392,43.0,777,10.0,10.0,19.0,5.0,16.0,,,16.0,30.0,11.0,27.0,81.0,428,,,3.0,14.0,3.0,16.0,5.0,1.0,1.0,2.0,18.0,12.0,2.0,4.0,2.0,7.0,0.4375,0.4666666666666667,0.4074074074074074,,0.4074074074074074,0.5333333333333333,0.5701754385964912,0.25,0.5955882352941176,0.3,0.47368421052631576,0.03333333333333333,0.1,16.933638443935926,0.5714285714285714,0.007407407407407408,0.011299435028248588,,0.17543859649122806,0.3333333333333333,0.5263157894736842,0.5263157894736842,0.5,0.2807017543859649,0.3125,0.3333333333333333,,,0.6491228070175439,0.3125,0.5108035087719299,0.38186666666666663,0.037037037037037035,12.966666666666667,24.43703703703703,125.0,162.0,16.0,1.0,3.0,13.0,16.0,3.0,,14.0,23.0,6.0,3.0,2.0,1.0,3.0,2.0,125.0,0.09219858156028368,0.075,0.08839779005524862,0.11475409836065574,0.038461538461538464,0.6666666666666666,0.109375,0.16666666666666666,0.3246753246753247,1.0,,,0.017543859649122806,5.0,1.0,2.0,1.0,1.0,1.0,4.0,4.0,6.0,16.0,18.0,2.0,3.0,20.0,1.0,43.0,10.0,17.0,16.0,0.25,0.6666666666666666,0.4583333333333333,0.5,,0.022727272727272728,0.5,0.5555555555555556,0.5,0.5,0.08333333333333333,1.0,0.4309208333333334,0.19753086419753085,5.0,6.0,5.0,30.0,17.0,9.0,5.0,10.0,1.0,4.0,4.0,2.0,0.9090909090909091,0.0625,0.14285714285714285,0.8,,0.4166666666666667,0.09375,1.0,0.023809523809523808,0.030303030303030304,11.0,1.0,1.0,,0.037037037037037035,,0.4,0.19298245614035087,0.08333333333333333,1.0,1.0,2.0,0.16666666666666666,0.2,,,6.0,,,2.0,2.0,0.5454545454545454,0.5454545454545454,1.0,,,,False,,1.0,,,2.0,,,,,,,1.0,1.0,,3.0,1.0,,,1.0,0.0625,0.03571428571428571,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,17741.0,296,-19,567,566,63.0,1133,20.0,17.0,39.0,14.0,38.0,2.0,2.0,35.0,85.0,16.0,43.0,167.0,631,3.0,3.0,15.0,20.0,15.0,38.0,14.0,5.0,1.0,2.0,19.0,3.0,2.0,6.0,4.0,8.0,0.2857142857142857,0.2857142857142857,0.37209302325581395,1.0,0.37209302325581395,0.4117647058823529,0.4609375,0.6875,0.5366666666666666,0.7777777777777778,0.3359375,0.058823529411764705,0.15,24.53125,0.75,0.004975124378109453,0.007633587786259542,,0.15625,0.3046875,0.4358974358974359,0.4473684210526316,0.5294117647058824,0.296875,0.3684210526315789,0.3783783783783784,0.25,1.0,0.4921875,0.3684210526315789,0.47363242187499993,0.5612571428571428,0.08982035928143713,11.75529411764706,24.911627906976744,138.0,161.0,49.0,4.0,4.0,13.0,17.0,2.0,,39.0,56.0,21.0,,,,1.0,1.0,138.0,0.0593607305936073,0.06896551724137931,0.061371841155234655,0.09782608695652174,0.07142857142857142,1.0,0.1554054054054054,0.20388349514563106,0.24338624338624337,26.0,4.0,,0.203125,10.0,1.0,3.0,3.0,8.0,1.0,5.0,14.0,29.0,51.0,50.0,,5.0,20.0,3.0,45.0,6.0,22.0,51.0,0.2,0.4827586206896552,0.4868421052631579,0.5568181818181818,0.022727272727272728,,0.5,0.5882352941176471,0.375,0.3333333333333333,0.21052631578947367,0.375,0.44358684210526317,0.30538922155688625,7.0,9.0,14.0,33.0,15.0,11.0,4.0,1.0,,2.0,1.0,1.0,0.6875,0.012048192771084338,0.0625,0.6428571428571429,,0.18421052631578946,0.06818181818181818,1.0,0.01639344262295082,,5.0,2.0,1.0,7.0,0.023255813953488372,,0.1,0.0390625,0.05263157894736842,2.0,3.0,2.0,0.3333333333333333,0.2857142857142857,,,2.0,1.0,1.0,2.0,3.0,0.4,0.4,1.0,0.125,1.0,1.0,False,0.02564102564102564,8.0,,1.0,,,1.0,1.0,3.0,0.038461538461538464,0.014492753623188406,0.3076923076923077,0.32,,,1.0,,,2.0,0.02631578947368421,0.044444444444444446,1.0,1.0,1.0,0.09090909090909091,0.5,,,,,,,
2422,1610612741,John Salmons,John Salmons,2422,CHI,17839.0,297,-51,561,560,68.0,1121,34.0,7.0,18.0,9.0,29.0,,2.0,29.0,64.0,12.0,35.0,123.0,645,,2.0,4.0,28.0,18.0,29.0,9.0,10.0,6.0,6.0,30.0,8.0,2.0,5.0,2.0,11.0,0.4827586206896552,0.4827586206896552,0.34285714285714286,,0.34285714285714286,0.453125,0.47474747474747475,0.2,0.5394736842105263,0.2,0.35353535353535354,0.15625,0.17647058823529413,19.592476489028215,0.45454545454545453,0.02926829268292683,0.022388059701492536,0.034482758620689655,0.3434343434343434,0.18181818181818182,0.3888888888888889,0.4117647058823529,0.7142857142857143,0.29292929292929293,0.3103448275862069,0.32142857142857145,0.2,,0.696969696969697,0.3103448275862069,0.5015313131313132,0.40471875,0.032520325203252036,7.703124999999999,24.837142857142855,115.0,166.0,29.0,,9.0,12.0,24.0,6.0,2.0,23.0,33.0,15.0,5.0,4.0,,7.0,5.0,115.0,0.057692307692307696,0.14285714285714285,0.07749077490774908,0.0963855421686747,0.13043478260869565,0.7142857142857143,0.13513513513513514,0.19736842105263158,0.20499108734402852,12.0,3.0,,0.12121212121212122,18.0,1.0,4.0,2.0,7.0,2.0,8.0,4.0,9.0,21.0,30.0,,2.0,16.0,1.0,34.0,8.0,19.0,21.0,0.25,0.4444444444444444,0.36666666666666664,0.525,0.047619047619047616,0.013157894736842105,0.5294117647058824,0.6428571428571429,0.4,0.25,0.4666666666666667,0.2857142857142857,0.5081533333333332,0.17073170731707318,4.0,6.0,10.0,18.0,14.0,3.0,9.0,6.0,,3.0,4.0,3.0,0.5,0.05194805194805195,0.17647058823529413,0.4444444444444444,,0.26666666666666666,,,,,6.0,2.0,1.0,,0.02857142857142857,,0.3888888888888889,0.06060606060606061,0.13333333333333333,1.0,1.0,1.0,0.16666666666666666,0.25,3.0,0.15,3.0,,,3.0,1.0,0.5,0.5,0.6666666666666666,,,,False,0.05555555555555555,4.0,,1.0,,1.0,2.0,1.0,3.0,0.25,0.021739130434782608,0.3333333333333333,0.4444444444444444,0.5,2.0,2.0,,1.0,,0.034482758620689655,,,2.0,,,,2.0,1.0,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,15765.0,263,-69,489,506,57.0,995,45.0,,1.0,,,,,26.0,50.0,,,69.0,574,,,21.0,28.0,,,,5.0,24.0,27.0,89.0,6.0,3.0,3.0,1.0,8.0,0.5384615384615384,0.7777777777777778,,,,0.52,0.52,0.42857142857142855,0.575,0.45652173913043476,,0.1,0.1111111111111111,12.341197822141561,0.375,0.13043478260869565,0.11158798283261803,0.12,0.9,0.02,,,,,,,,,0.9,,0.567734,0.5637150000000001,0.30434782608695654,1.6720000000000002,,92.0,133.0,17.0,3.0,9.0,45.0,62.0,5.0,,21.0,23.0,8.0,15.0,15.0,,15.0,10.0,92.0,0.2356020942408377,0.14754098360655737,0.21428571428571427,0.189873417721519,0.18181818181818182,0.6666666666666666,0.14545454545454545,0.14545454545454545,0.18813905930470348,4.0,2.0,2.0,0.08,23.0,8.0,20.0,3.0,5.0,9.0,21.0,3.0,5.0,12.0,24.0,16.0,3.0,16.0,2.0,35.0,18.0,30.0,12.0,0.42857142857142855,0.6,0.6,0.6,0.15,0.13043478260869565,0.5111111111111111,0.575,0.9523809523809523,0.4,1.0,0.6,0.60162,0.17391304347826086,,,6.0,,13.0,5.0,6.0,3.0,3.0,5.0,4.0,4.0,,0.15492957746478872,0.058823529411764705,,,,0.4634146341463415,2.0,0.04081632653061224,0.05,,,,,,,0.5217391304347826,,,,,1.0,,,8.0,0.47058823529411764,,,,2.0,2.0,,,,,,,False,,3.0,,1.0,1.0,1.0,1.0,,3.0,,0.05263157894736842,0.75,0.75,0.6666666666666666,2.0,,,,,,,,,,,,,,1.0,4.0,1.0,1.0,0.1
200748,1610612741,Tyrus Thomas,Tyrus Thomas,200748,CHI,10698.0,178,-69,329,341,43.0,670,30.0,10.0,21.0,,1.0,,,27.0,61.0,,1.0,61.0,407,,,7.0,40.0,,,,5.0,5.0,8.0,42.0,6.0,1.0,4.0,3.0,10.0,0.7407407407407407,0.8,,,,0.4426229508196721,0.43548387096774194,0.3333333333333333,0.4552238805970149,0.4375,0.016129032258064516,0.08196721311475409,0.13333333333333333,20.316622691292874,0.4,0.04032258064516129,0.05194805194805195,0.038461538461538464,0.4838709677419355,0.3387096774193548,0.47619047619047616,0.47619047619047616,1.0,0.016129032258064516,,,,,0.5,,0.5086721311475411,0.5428999999999999,0.11475409836065574,8.191803278688525,49.9,48.0,55.0,7.0,3.0,5.0,26.0,34.0,6.0,1.0,12.0,10.0,4.0,16.0,13.0,3.0,16.0,6.0,48.0,0.2,0.16129032258064516,0.19254658385093168,0.2978723404255319,0.16,0.375,0.06060606060606061,0.06153846153846154,0.1458966565349544,10.0,,,0.16129032258064516,14.0,2.0,6.0,3.0,4.0,2.0,6.0,4.0,9.0,9.0,14.0,4.0,1.0,6.0,,13.0,12.0,23.0,9.0,0.3333333333333333,0.4444444444444444,0.4,0.4090909090909091,0.125,,0.4666666666666667,0.5384615384615384,1.0,0.3333333333333333,0.4,0.75,0.5141444444444444,0.14754098360655737,1.0,1.0,1.0,,5.0,3.0,1.0,5.0,,1.0,1.0,1.0,,0.17543859649122806,0.16666666666666666,,,0.1,0.07692307692307693,3.0,0.1,0.07692307692307693,,,,,,,0.6428571428571429,,,,,1.0,,,3.0,0.25,,,,1.0,1.0,,,,,,,False,,3.0,1.0,4.0,,1.0,,2.0,,0.1,0.13793103448275862,0.3,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,0.25,,,,,1.0,2.0,1.0,
201189,1610612741,Aaron Gray,Aaron Gray,201189,CHI,43.0,1,4,2,1,,3,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
