EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Usage,BlocksRecoveredPct,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PtsPutbacks,HeaveAttempts,Travels,Offensive Fouls,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,SecondChanceTurnovers,Defensive 3 Seconds Violations,on,BlockedCorner3,SecondChanceArc3FGM,DefensiveGoaltends,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,StepOutOfBoundsTurnovers,3SecondViolations
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,640.0,11,-10,20,22,7,9,42,1.0,1.0,34,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,7,5.0,1.0,1.0,0.3797,0.3797,19.7,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,10171.0,170,-5,309,310,100,103,619,25.0,46.0,342,14.0,4.0,18.0,2.0,40.0,2.0,1.0,3.0,1.0,100,24.56140350877193,0.3333333333333333,0.43859649122807015,0.48113245614035094,0.46847058823529414,11.069565217391306,0.32362459546925565,31.0,9.0,16.0,1.0,1.0,2.0,5.0,2.0,5.0,12.0,1.0,4.0,10.0,2.0,2.0,3.0,23.0,4.0,11.0,34.0,92.0,3.0,4.0,2.0,1.0,7.0,8.0,2.0,3.0,14.0,36.0,10.0,36.0,6.0,6.0,10.0,4.0,4.0,14.0,2.0,6.0,1.0,7.0,1.0,1.0,2.0,20.0,3.0,25.0,2.0,27.0,1.0,7.0,4.0,3.0,7.0,1.0,2.0,2.0,1.0,5.0,9.0,3.0,4.0,9.0,1.0,27.0,1.0,2.0,39.0,2.0,1.0,17.0,3.0,1.0,1.0,1.0,36.0,2.0,3.0,0.21739130434782608,0.21739130434782608,0.5,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.5,0.75,0.5714285714285714,0.5087719298245614,0.5,0.6470588235294118,0.6066666666666667,0.5833333333333334,0.7291666666666666,0.19298245614035087,0.08695652173913043,0.1875,0.2,0.7777777777777778,0.3333333333333333,0.20618556701030927,0.010101010101010102,0.045454545454545456,0.023809523809523808,0.15602836879432624,0.014184397163120567,0.02631578947368421,0.07142857142857142,0.15384615384615385,0.125,0.3235294117647059,0.07142857142857142,0.038461538461538464,0.2807017543859649,0.5625,0.6923076923076923,0.2222222222222222,0.08771929824561403,0.4,0.5,0.48,0.48,0.25,0.017543859649122806,0.17543859649122806,0.4,0.4,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.29411764705882354,0.4,0.17647058823529413,0.6666666666666666,0.47368421052631576,0.4,0.5008625,0.2361111111111111,0.2786885245901639,0.07608695652173914,0.391304347826087,24.990909090909096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,9975.0,166,7,307,313,107,124,620,11.0,55.0,343,15.0,14.0,45.0,10.0,104.0,,,,,107,25.14450867052023,,0.1746031746031746,0.49248032786885243,0.4577105263157895,6.51090909090909,0.3485342019543974,33.0,16.0,27.0,1.0,5.0,4.0,6.0,3.0,17.0,5.0,,,8.0,2.0,,5.0,24.0,,8.0,20.0,68.0,1.0,7.0,2.0,,2.0,7.0,,5.0,11.0,25.0,16.0,32.0,,,6.0,,5.0,31.0,4.0,14.0,3.0,14.0,1.0,9.0,11.0,12.0,3.0,26.0,10.0,36.0,2.0,10.0,1.0,9.0,5.0,2.0,3.0,6.0,2.0,2.0,11.0,7.0,4.0,10.0,,19.0,,1.0,30.0,2.0,,11.0,5.0,,,,25.0,,3.0,0.3333333333333333,0.34782608695652173,,,,,0.43636363636363634,0.14285714285714285,0.4666666666666667,0.38095238095238093,0.1111111111111111,0.35,0.44155844155844154,0.1111111111111111,0.46296296296296297,0.12698412698412698,0.09090909090909091,0.07407407407407407,0.17647058823529413,0.45454545454545453,0.3,0.12371134020618557,0.09278350515463918,0.22916666666666666,0.024390243902439025,0.15862068965517243,0.07246376811594203,0.10526315789473684,,0.10526315789473684,0.17647058823529413,0.08,0.3,0.06896551724137931,0.42857142857142855,0.5925925925925926,0.64,0.3125,0.2698412698412698,0.17647058823529413,0.21428571428571427,0.45454545454545453,0.45454545454545453,0.4,,0.12698412698412698,,,,0.5555555555555556,0.2,,0.2222222222222222,0.3,0.6666666666666666,0.25,,0.5555555555555556,,0.48729285714285714,0.1527777777777778,0.171875,0.029411764705882353,0.36764705882352944,31.575,2.0,2.0,1.0,1.0,0.038461538461538464,0.12121212121212122,0.038461538461538464,0.1111111111111111,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,7948.0,132,-10,242,234,53,60,476,23.0,28.0,277,4.0,,8.0,,16.0,,,,,53,19.318181818181817,,0.5,0.49863478260869576,0.4755875,17.34642857142857,0.2190082644628099,16.0,2.0,4.0,,,,,1.0,1.0,16.0,6.0,7.0,12.0,2.0,3.0,3.0,19.0,10.0,18.0,4.0,72.0,2.0,3.0,4.0,3.0,10.0,2.0,4.0,4.0,3.0,19.0,34.0,4.0,30.0,,12.0,7.0,1.0,8.0,,5.0,,3.0,,,2.0,11.0,2.0,15.0,,15.0,,4.0,3.0,1.0,3.0,1.0,2.0,1.0,,1.0,4.0,1.0,7.0,12.0,,6.0,,1.0,4.0,,1.0,,1.0,,,,19.0,1.0,1.0,0.8947368421052632,0.8947368421052632,1.0,0.5555555555555556,1.0,0.5555555555555556,0.6785714285714286,0.6666666666666666,0.5,0.7391304347826086,0.5,1.0,0.7553191489361702,0.5625,1.0,0.391304347826087,0.03571428571428571,,,0.75,0.2222222222222222,0.15714285714285714,,0.08333333333333333,,0.13829787234042554,,,,0.15,0.2692307692307692,0.041666666666666664,0.11764705882352941,,0.08695652173913043,0.5,0.5,0.5,0.021739130434782608,1.0,1.0,0.6956521739130435,0.7272727272727273,0.9375,0.13043478260869565,0.2608695652173913,0.5833333333333334,0.5833333333333334,1.0,,,,0.2857142857142857,,,0.375,1.0,0.4782608695652174,0.5833333333333334,0.5104666666666667,0.021739130434782608,,0.1388888888888889,0.2638888888888889,24.616666666666664,,,,,,,,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05555555555555555,0.043478260869565216,0.16666666666666666,0.5,0.6,1.0,0.2857142857142857,0.5,1.0,0.125,1.0,0.05555555555555555,,,,,True,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,14734.0,246,-5,447,448,129,143,895,14.0,23.0,498,6.0,5.0,12.0,5.0,29.0,5.0,2.0,5.0,3.0,129,11.823647294589177,0.6,0.2692307692307692,0.4933942307692308,0.4806730769230769,14.839130434782607,0.28859060402684567,45.0,1.0,4.0,,,1.0,1.0,2.0,5.0,6.0,16.0,5.0,13.0,2.0,1.0,3.0,9.0,13.0,29.0,4.0,61.0,1.0,1.0,2.0,,2.0,2.0,3.0,7.0,2.0,15.0,16.0,2.0,39.0,,13.0,5.0,2.0,7.0,,,,7.0,1.0,6.0,6.0,10.0,3.0,19.0,7.0,26.0,,2.0,1.0,1.0,3.0,1.0,1.0,2.0,,2.0,5.0,1.0,20.0,43.0,3.0,6.0,1.0,3.0,4.0,,,1.0,1.0,,,2.0,15.0,7.0,1.0,0.8888888888888888,0.8888888888888888,1.0,0.4482758620689655,0.42857142857142855,0.4482758620689655,0.391304347826087,1.0,0.3333333333333333,0.5480769230769231,0.3333333333333333,0.5,0.5648148148148148,0.3333333333333333,0.5357142857142857,0.5576923076923077,0.08695652173913043,0.5,,0.6,0.1875,0.06896551724137931,0.04081632653061224,0.1016949152542373,0.017857142857142856,0.0784313725490196,0.034482758620689655,0.01818181818181818,,0.09615384615384616,0.041666666666666664,0.06666666666666667,0.07894736842105263,,0.07692307692307693,0.25,0.5,,0.09615384615384616,0.4,0.4,0.42857142857142855,0.42857142857142855,1.0,0.3076923076923077,0.25,0.38461538461538464,0.38461538461538464,1.0,,,,0.6666666666666666,0.07692307692307693,1.0,0.23076923076923078,0.3333333333333333,0.6346153846153846,0.38461538461538464,0.5091333333333333,0.018867924528301886,0.041666666666666664,0.03278688524590164,0.2459016393442623,24.124137931034486,,,1.0,,,0.08620689655172414,0.02857142857142857,0.14285714285714285,1.0,8.0,,,2.0,4.0,,,,,,,,,0.5,0.5,1.0,,,,0.3076923076923077,0.5,,1.0,1.0,,,True,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,368.0,6,-4,10,15,2,7,25,,,15,,,,,,,,,,2,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,0.6,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,5442.0,91,-7,165,159,33,30,324,17.0,34.0,181,1.0,5.0,17.0,2.0,39.0,,,,,33,26.229508196721312,,0.3953488372093023,0.4453095238095238,0.45343999999999995,12.464705882352941,0.2,16.0,2.0,8.0,,,,,4.0,9.0,5.0,2.0,3.0,7.0,1.0,1.0,3.0,11.0,3.0,9.0,1.0,32.0,,2.0,1.0,,,,1.0,5.0,,3.0,12.0,10.0,6.0,3.0,6.0,3.0,2.0,12.0,3.0,4.0,3.0,5.0,,1.0,1.0,4.0,1.0,6.0,1.0,7.0,,1.0,,1.0,1.0,,,4.0,2.0,1.0,5.0,1.0,4.0,8.0,,4.0,,,1.0,1.0,,1.0,,,,,3.0,1.0,,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.2,0.375,0.3235294117647059,,,0.36046511627906974,,0.25,0.37209302325581395,,0.25,0.20930232558139536,0.058823529411764705,0.25,,0.2,0.16666666666666666,0.07272727272727272,0.016129032258064516,0.0625,,0.07042253521126761,0.012658227848101266,,,0.0625,,0.15789473684210525,,,0.18604651162790697,0.25,0.3333333333333333,1.0,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.29411764705882354,0.29411764705882354,0.8,0.046511627906976744,0.16279069767441862,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.3333333333333333,,,0.5,0.3333333333333333,0.3953488372093023,0.5,0.479325,0.023255813953488372,0.029411764705882353,,0.09375,27.311111111111114,,1.0,,1.0,0.0625,,,0.16666666666666666,,,,,,2.0,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,True,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,10481.0,175,9,317,319,99,111,636,9.0,25.0,342,5.0,3.0,11.0,,25.0,3.0,3.0,3.0,,99,19.88950276243094,,0.16981132075471697,0.5287858490566039,0.5533321428571428,8.78,0.31230283911671924,40.0,4.0,13.0,1.0,1.0,1.0,4.0,1.0,3.0,6.0,11.0,6.0,17.0,1.0,1.0,4.0,11.0,10.0,28.0,19.0,71.0,1.0,1.0,4.0,,5.0,2.0,4.0,9.0,11.0,27.0,18.0,4.0,30.0,,17.0,6.0,3.0,8.0,3.0,4.0,2.0,2.0,1.0,7.0,8.0,8.0,,16.0,8.0,24.0,,3.0,,3.0,8.0,1.0,3.0,2.0,1.0,5.0,10.0,1.0,10.0,14.0,,18.0,,,20.0,,1.0,5.0,3.0,,,,27.0,1.0,3.0,0.8181818181818182,0.8181818181818182,1.0,0.35714285714285715,0.4444444444444444,0.35714285714285715,0.44,1.0,0.4,0.49056603773584906,0.5,0.5714285714285714,0.5645161290322581,0.5,0.7105263157894737,0.5283018867924528,0.12,0.15384615384615385,0.3333333333333333,0.8,,0.07079646017699115,0.06542056074766354,0.17777777777777778,0.025,0.10126582278481013,0.05442176870748299,0.043478260869565216,0.07142857142857142,0.1,,0.12121212121212122,0.1724137931034483,,0.24528301886792453,0.3076923076923077,0.36363636363636365,1.0,0.05660377358490566,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.20754716981132076,0.32075471698113206,0.35294117647058826,0.35294117647058826,1.0,0.2,1.0,1.0,0.2,0.2857142857142857,0.25,0.2857142857142857,0.25,0.7735849056603774,0.35294117647058826,0.5963125,0.1016949152542373,0.16666666666666666,0.07042253521126761,0.38028169014084506,24.332142857142856,,,,,0.12,0.05555555555555555,,0.1875,1.0,4.0,1.0,3.0,3.0,5.0,1.0,,,1.0,0.25,,,,0.36363636363636365,0.36363636363636365,1.0,0.6,0.3333333333333333,1.0,0.35714285714285715,0.6,0.034482758620689655,,,3.0,,True,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,6768.0,113,5,204,203,58,76,407,10.0,37.0,229,10.0,5.0,7.0,2.0,19.0,1.0,1.0,1.0,1.0,58,23.873873873873872,1.0,0.2702702702702703,0.49849729729729725,0.46063,6.105405405405405,0.28431372549019607,17.0,14.0,21.0,,2.0,4.0,5.0,3.0,6.0,2.0,,,,,,,19.0,,,10.0,48.0,1.0,4.0,,2.0,4.0,6.0,,,4.0,16.0,32.0,6.0,,,,,3.0,2.0,3.0,1.0,,1.0,,6.0,1.0,11.0,1.0,13.0,6.0,19.0,,5.0,4.0,1.0,,,,9.0,1.0,,9.0,2.0,5.0,16.0,2.0,17.0,1.0,2.0,16.0,2.0,,9.0,,,,,16.0,,,0.8421052631578947,0.8421052631578947,,,,,0.5135135135135135,0.25,0.6,0.5135135135135135,0.25,0.6,0.5454545454545454,0.4,0.6666666666666666,,0.08108108108108109,0.09523809523809523,0.16666666666666666,,0.08333333333333333,0.1896551724137931,0.10526315789473684,0.043478260869565216,,0.14814814814814814,0.07792207792207792,0.14285714285714285,,0.3333333333333333,0.17647058823529413,0.08695652173913043,0.07142857142857142,,0.5675675675675675,0.6666666666666666,0.7368421052631579,0.8571428571428571,0.16216216216216217,0.5,0.6,0.2,0.2,1.0,,,,,,0.5,,,,0.5,0.8,,,0.5675675675675675,,0.5046999999999999,0.20454545454545456,0.20454545454545456,0.08333333333333333,0.3333333333333333,,,,3.0,5.0,0.14285714285714285,0.06896551724137931,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,7143.0,119,-5,214,217,57,52,431,5.0,39.0,229,11.0,,5.0,,10.0,6.0,5.0,6.0,3.0,57,17.813765182186234,0.5,0.1282051282051282,0.4885897435897436,0.5458818181818181,5.135897435897437,0.26635514018691586,27.0,11.0,21.0,2.0,7.0,5.0,6.0,8.0,13.0,4.0,,,,,,,23.0,,,3.0,49.0,3.0,8.0,,1.0,7.0,8.0,,,,16.0,36.0,10.0,,,,,3.0,5.0,,3.0,1.0,1.0,4.0,7.0,5.0,19.0,2.0,26.0,11.0,37.0,1.0,1.0,1.0,,1.0,,1.0,3.0,,,4.0,3.0,4.0,12.0,2.0,6.0,1.0,,4.0,2.0,,3.0,,,,1.0,16.0,1.0,,0.782608695652174,0.782608695652174,,,,,0.5897435897435898,0.375,0.7272727272727273,0.5897435897435898,0.375,0.7272727272727273,0.6125,0.3888888888888889,0.7272727272727273,,0.07692307692307693,0.14285714285714285,,0.25,0.6666666666666666,0.23170731707317074,0.08433734939759036,0.1388888888888889,0.12121212121212122,0.2033898305084746,0.09482758620689655,0.12903225806451613,,0.0967741935483871,0.25806451612903225,0.4,0.16666666666666666,0.07692307692307693,0.5384615384615384,0.5238095238095238,0.6111111111111112,1.0,0.3333333333333333,0.6153846153846154,0.6153846153846154,0.8,0.8,1.0,,,,,,0.875,0.2857142857142857,1.0,,0.5454545454545454,0.8333333333333334,,,0.5384615384615384,,0.57905,0.075,0.075,0.14285714285714285,0.32653061224489793,,,,1.0,2.0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.08333333333333333,0.375,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,
