EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,ShortMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,BadPassTurnovers,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,2pt And 1 Free Throw Trips,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangeAssists,Offensive Fouls,BlockedShortMidRange,DefAtRimReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Arc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Technical Free Throw Trips,OffCorner3ReboundPct,on,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls Drawn,Defensive 3 Seconds Violations,FTOffRebounds,OffFTReboundPct,Travels,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,LongMidRangePctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,BlockedLongMidRange
101177,1610612759,Fabricio Oberto,Fabricio Oberto,101177,SAS,1295.0,22,7.0,37,35,21,13,3,72,3.0,3.0,2.0,2.0,2.0,1.0,1.0,4.0,6.0,4.0,12.0,30,2.0,3.0,4.0,8.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,8.0,21,1.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.8,0.16666666666666666,0.5,25.0,0.5,1.0,0.07692307692307693,0.125,0.3333333333333333,0.05555555555555555,0.125,0.2,1.0,0.14285714285714285,0.5,1.0,1.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.5,0.46626666666666666,0.5139666666666666,0.14285714285714285,0.14285714285714285,0.6666666666666666,6.083333333333333,0.5675675675675675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,1680.0,28,-11.0,47,49,28,21,4,96,,1.0,,,,,,,1.0,,6.0,52,,,,6.0,,,,,,3.0,,6.0,,6.0,1.0,,1.0,,,,,,,,3.0,,1.0,1.0,,,,6.0,28,,,,,,0.6,0.75,0.6,0.75,,,9.615384615384615,,,,0.3333333333333333,,0.25,,,,0.25,0.2,,,,,,,,,,,1.0,0.57306,0.5718,,,1.0,,0.5957446808510638,2.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.5,0.5,0.5,0.8,0.2,0.16666666666666666,0.2857142857142857,1.0,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.75,0.6666666666666666,0.25,22.799999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1521,1610612759,Jacque Vaughn,Jacque Vaughn,1521,SAS,1275.0,21,11.0,36,36,22,18,3,72,,,,,2.0,1.0,3.0,2.0,5.0,3.0,7.0,29,2.0,3.0,3.0,7.0,,4.0,,,,,,,,,1.0,,1.0,,,,,,,,,,3.0,,6.0,2.0,1.0,7.0,22,1.0,,,0.4,0.6666666666666666,0.4,0.6666666666666666,0.4375,0.7,,,19.51219512195122,,,,,,,,,,,,,,,0.4,0.6,0.3333333333333333,0.3333333333333333,,,,,0.36376,0.3356333333333333,0.2857142857142857,0.2857142857142857,1.0,14.719999999999999,0.6111111111111112,,,,,,,,,,,,,2.0,4.0,1.0,10.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.2569,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201588,1610612759,George Hill,George Hill,201588,SAS,4571.0,76,-2.0,132,132,55,76,13,264,1.0,5.0,,1.0,3.0,1.0,5.0,4.0,13.0,6.0,23.0,135,2.0,5.0,2.0,12.0,6.0,2.0,3.0,,3.0,2.0,,5.0,3.0,8.0,2.0,,2.0,1.0,1.0,1.0,,2.0,,3.0,6.0,,4.0,1.0,7.0,1.0,1.0,12.0,55,1.0,0.75,0.75,0.3076923076923077,0.4,0.40476190476190477,0.625,0.4791666666666667,0.6666666666666666,0.23076923076923078,,17.808219178082194,0.5,,0.08108108108108109,0.08695652173913043,,0.07692307692307693,0.05,0.09090909090909091,,0.058823529411764705,0.23809523809523808,0.2,0.5,1.0,0.14285714285714285,0.23809523809523808,0.2,0.2,,0.125,,0.6190476190476191,0.5313142857142858,0.45490625000000007,0.08695652173913043,0.07142857142857142,0.5217391304347826,9.592307692307694,0.4166666666666667,3.0,6.0,2.0,3.0,2.0,,3.0,8.0,2.0,3.0,9.0,2.0,2.0,2.0,1.0,4.0,3.0,1.0,0.375,0.6666666666666666,0.375,0.38095238095238093,0.07142857142857142,0.13333333333333333,0.05263157894736842,0.16666666666666666,0.2857142857142857,0.5,0.5,1.0,0.09523809523809523,0.375,0.6666666666666666,,23.3625,2.0,,3.0,3.0,,,,1.0,,0.375,0.375,0.6666666666666666,0.6666666666666666,0.37629999999999997,0.13043478260869565,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6,0.1111111111111111,0.058823529411764705,0.09090909090909091,1.0,0.25,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2400,1610612759,Drew Gooden,Drew Gooden,2400,SAS,1380.0,23,5.0,41,39,21,20,3,80,,,,,2.0,3.0,9.0,3.0,11.0,3.0,9.0,33,2.0,5.0,,4.0,4.0,2.0,2.0,,,1.0,,4.0,,4.0,1.0,1.0,,1.0,,,1.0,1.0,,2.0,5.0,,3.0,,3.0,2.0,,4.0,21,,0.6666666666666666,0.6666666666666666,0.2727272727272727,0.4,0.25,0.3333333333333333,0.34615384615384615,0.3333333333333333,0.18181818181818182,1.0,30.434782608695652,1.0,,,0.1,,0.19047619047619047,,,,0.1111111111111111,,,,,0.16666666666666666,0.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.08333333333333333,0.3811,0.37871666666666665,0.15384615384615385,0.16666666666666666,0.4444444444444444,16.381818181818183,0.5121951219512195,,1.0,,1.0,,,,1.0,,1.0,,,,,,,3.0,,,,,0.08333333333333333,0.2727272727272727,0.4,0.25,,0.08333333333333333,,,,,0.16666666666666666,,,22.8,,,1.0,2.0,,,,,,,0.5,,,0.3667,0.2222222222222222,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
703,1610612759,Kurt Thomas,Kurt Thomas,703,SAS,1530.0,26,-9.0,45,45,15,21,4,90,1.0,2.0,1.0,1.0,,2.0,2.0,3.0,4.0,2.0,8.0,45,1.0,1.0,2.0,4.0,6.0,,1.0,,1.0,2.0,,9.0,1.0,10.0,,,,,,1.0,,1.0,,1.0,3.0,,2.0,,2.0,,1.0,4.0,15,1.0,1.0,1.0,0.75,1.0,0.75,1.0,0.8,1.0,0.25,,12.0,,,0.058823529411764705,0.25,,0.36,0.043478260869565216,,,0.3333333333333333,0.5,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.509725,0.652,,,0.5,8.75,0.3333333333333333,,,,,,,,,,,,,1.0,1.0,,2.0,7.0,,,,,,0.4117647058823529,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,0.5,,0.1111111111111111,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2137,1610612759,Ime Udoka,Ime Udoka,2137,SAS,2663.0,44,,78,77,27,39,9,155,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,,4.0,76,2.0,2.0,,4.0,2.0,2.0,,,2.0,2.0,,5.0,2.0,7.0,1.0,1.0,,2.0,,,,2.0,,2.0,8.0,,1.0,,,,,4.0,27,,0.5,1.0,0.6666666666666666,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,,,9.090909090909092,1.0,,0.07692307692307693,0.14285714285714285,,0.11904761904761904,0.05405405405405406,0.16666666666666666,,0.09090909090909091,0.16666666666666666,1.0,1.0,,0.16666666666666666,0.16666666666666666,,,,0.25,1.0,0.6666666666666666,0.5119916666666667,0.522375,,,1.0,8.333333333333334,0.34615384615384615,,,,,3.0,2.0,,3.0,,2.0,,3.0,1.0,1.0,1.0,2.0,3.0,,,,,0.5,0.10714285714285714,0.25,,0.3333333333333333,,,,,0.5,,,0.5,24.099999999999998,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5654,0.5,,,,,,2.0,,,,,3.0,,,,0.07692307692307693,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2427,1610612759,Roger Mason Jr.,Roger Mason Jr.,2427,SAS,534.0,9,-10.0,17,19,12,14,2,36,,,,,,,,,,1.0,4.0,26,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,,2.0,,1.0,1.0,12,1.0,,,,,0.75,,0.6666666666666666,0.5,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,1.0,0.547725,,,,0.25,,0.7058823529411765,,,,,2.0,,1.0,2.0,,,3.0,2.0,,1.0,,3.0,,1.0,0.5,,0.5,1.0,,,,,,,,,1.0,,,,24.6,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,0.5,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,
2588,1610612759,Matt Bonner,Matt Bonner,2588,SAS,832.0,14,-3.0,23,24,7,22,2,47,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,7,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,1.0,0.44625000000000004,0.44625000000000004,,,,,0.30434782608695654,,1.0,,1.0,2.0,2.0,,3.0,,3.0,,2.0,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,24.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,2588.0,43,3.0,76,75,26,50,7,151,7.0,8.0,3.0,4.0,2.0,3.0,5.0,11.0,15.0,4.0,26.0,82,3.0,5.0,2.0,8.0,10.0,12.0,,,1.0,1.0,,3.0,1.0,4.0,1.0,1.0,,3.0,,,1.0,3.0,1.0,3.0,7.0,,5.0,1.0,6.0,2.0,1.0,8.0,26,1.0,0.45454545454545453,0.45454545454545453,0.7333333333333333,0.6,0.6111111111111112,0.375,0.6190476190476191,0.4444444444444444,,,29.26829268292683,1.0,,0.07692307692307693,0.125,,0.09090909090909091,0.03571428571428571,,,0.25,0.4444444444444444,0.875,0.875,0.42857142857142855,0.1111111111111111,0.2777777777777778,0.6,0.6,0.6666666666666666,0.5,0.75,0.6111111111111112,0.5015416666666667,0.53809375,0.1,0.11764705882352941,0.3076923076923077,8.16,0.34210526315789475,,1.0,,1.0,2.0,2.0,,3.0,,3.0,,2.0,10.0,11.0,3.0,23.0,2.0,,,,,0.16666666666666666,0.08,,,,0.05555555555555555,,,,0.1111111111111111,0.125,,0.25,24.633333333333336,1.0,,,,1.0,,1.0,4.0,,,,0.5,0.5,,,,,,,,2.0,,,,,1.0,,,0.2,,,,,,,,,,,,3.0,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
