EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,PtsPutbacks,ThreePtAssists,Corner3Assists,AtRimAssists,Loose Ball Fouls,OffAtRimReboundPct,DefAtRimReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFrequency,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,LostBallTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,FG3APct,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Arc3Assists,DeadBallTurnovers,Offensive Fouls,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,Offensive Fouls Drawn,HeaveAttempts,NonShootingPenaltyNonTakeFouls,RecoveredBlocks,BlocksRecoveredPct,on,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SelfOReb,LostBallSteals,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedShortMidRange,SecondChanceFg3Pct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Technical Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,BadPassOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,3SecondViolations
101112,1610612757,Channing Frye,Channing Frye,101112,POR,2154.0,36,-14,61,62,22.0,26.0,13.0,123,1.0,3.0,1.0,1.0,4.0,11.0,5.0,14.0,2.0,12.0,79,1.0,1.0,2.0,3.0,4.0,6.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,6.0,22.0,0.8,0.8,0.35714285714285715,1.0,0.75,0.35714285714285715,1.0,0.75,0.4,1.0,0.75,0.07142857142857142,0.3333333333333333,20.0,0.08333333333333333,0.034482758620689655,0.1111111111111111,0.09523809523809523,0.029411764705882353,0.07142857142857142,0.2,1.0,0.21428571428571427,0.3333333333333333,0.5,1.0,0.7857142857142857,0.36363636363636365,0.36363636363636365,0.75,0.25,1.0,0.21428571428571427,0.42315714285714284,0.3773,0.428075,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.5,16.07857142857143,0.36065573770491804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,1610612757,Michael Ruffin,Michael Ruffin,1913,POR,327.0,5,2,8,9,7.0,9.0,3.0,17,,1.0,,1.0,,,,1.0,1.0,1.0,8,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,1.0,,2.0,3.0,5.0,1.0,1.0,2.0,2.0,,1.0,1.0,7.0,,,,,,,,,0.25,0.5,0.25,1.0,1.0,25.0,,0.25,0.5,0.25,0.4,0.5,,,1.0,,,,,,,,1.0,,1.0,0.6066,,0.6066,0.5,0.5,1.0,1.0,,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200771,1610612757,Sergio Rodriguez,Sergio Rodriguez,200771,POR,869.0,14,4,25,24,12.0,8.0,9.0,49,1.0,3.0,,,,1.0,2.0,5.0,,4.0,27,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,9.0,1.0,,1.0,1.0,1.0,2.0,1.0,3.0,,,,,2.0,12.0,0.5,1.0,0.4,0.5,0.5,0.4,0.5,0.5,0.4,0.5,0.5,0.2,0.3333333333333333,14.705882352941176,0.2,0.06666666666666667,,0.125,0.058823529411764705,,,,0.6,0.3333333333333333,0.5,1.0,0.2,,,,,,0.6,0.52852,0.60355,0.367,,,0.5,0.5,6.0200000000000005,0.48,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.25,0.5,0.2,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201573,1610612757,Jerryd Bayless,Jerryd Bayless,201573,POR,685.0,11,3,18,19,12.0,9.0,5.0,37,2.0,3.0,1.0,2.0,,1.0,2.0,5.0,2.0,6.0,20,,,,1.0,3.0,3.0,,4.0,,,,,,,1.0,,1.0,,1.0,,,2.0,3.0,1.0,1.0,3.0,12.0,,,0.4,,0.3333333333333333,0.3333333333333333,,0.25,0.42857142857142855,,0.3,,,33.333333333333336,,,0.25,0.1111111111111111,,,,,0.5,0.6666666666666666,0.6666666666666666,,0.16666666666666666,,,,0.5,0.5,0.6666666666666666,0.5779416666666667,0.76695,0.6252875,0.16666666666666666,0.2,,0.5,5.8,0.6666666666666666,,1.0,,,,1.0,,1.0,,,1.0,,,,,0.25,,,1.0,,,,,,,,0.16666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.25,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201587,1610612757,Nicolas Batum,Nicolas Batum,201587,POR,435.0,7,5,14,14,14.0,8.0,5.0,28,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,5.0,12,1.0,1.0,2.0,1.0,2.0,5.0,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,5.0,14.0,,,0.5,1.0,0.5,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,1.0,0.8333333333333334,,,15.789473684210526,,0.2,,,0.16666666666666666,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,0.3333333333333333,1.0,0.6666666666666666,0.5470333333333334,0.7138,0.5470333333333334,,,0.4,1.0,11.4,1.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,0.5,,,,,1.0,,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,23.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201164,1610612757,Rudy Fernandez,Rudy Fernandez,201164,POR,1506.0,25,-9,41,42,2.0,12.0,8.0,83,,,,,,,,1.0,,9.0,55,,,,,,,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,3.0,3.0,,,,,2.0,,,,,,0.75,,,0.75,,,,,12.0,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.5376916666666666,,,,,,,8.0,0.04878048780487805,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.16666666666666666,,,,5.0,,,5.0,,,5.0,,,,,,,0.8333333333333334,0.8333333333333334,,,24.5,,,,,,3.0,,6.0,0.6666666666666666,0.6,,0.6,,,,,,,,3.0,3.0,3.0,1.0,1.0,0.6,0.6,0.6666666666666666,0.6,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2566,1610612757,Travis Outlaw,Travis Outlaw,2566,POR,1624.0,27,-22,47,47,9.0,19.0,7.0,94,1.0,1.0,,,1.0,3.0,3.0,8.0,1.0,7.0,64,,1.0,,,1.0,,2.0,4.0,1.0,,1.0,,3.0,1.0,,2.0,2.0,2.0,4.0,,1.0,1.0,2.0,,1.0,,9.0,0.3333333333333333,0.3333333333333333,0.375,,,0.375,,,0.3888888888888889,,,0.125,,21.818181818181817,0.2,0.043478260869565216,,0.13333333333333333,0.07407407407407407,,0.2,,0.125,1.0,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,0.125,0.411675,0.4208,0.3758,0.1111111111111111,0.1111111111111111,,,12.3625,0.19148936170212766,,,1.0,,,2.0,1.0,3.0,,,0.6666666666666666,,,0.25,0.25,,,1.0,4.0,,1.0,,,,,,0.5,0.25,0.3333333333333333,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.25,0.16666666666666666,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200746,1610612757,LaMarcus Aldridge,LaMarcus Aldridge,200746,POR,868.0,14,-8,24,25,7.0,11.0,5.0,49,,,,,1.0,2.0,1.0,4.0,,2.0,32,,1.0,,1.0,2.0,2.0,2.0,,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,4.0,,,2.0,,,,2.0,7.0,1.0,1.0,0.25,,0.5,0.25,,0.5,0.25,,0.5,,,21.428571428571427,0.25,0.14285714285714285,0.25,0.25,0.13333333333333333,0.16666666666666666,,,,,,,0.5,0.5,0.5,1.0,,,,0.390175,0.3683,0.4075,,,,1.0,14.775,0.2916666666666667,,,,,,2.0,,2.0,1.0,,1.0,,,,,0.25,,,2.0,,,,1.0,,,,0.5,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.5,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200750,1610612757,Brandon Roy,Brandon Roy,200750,POR,865.0,14,-18,25,26,10.0,12.0,3.0,51,1.0,3.0,,1.0,2.0,3.0,3.0,6.0,2.0,8.0,39,1.0,1.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,,1.0,,3.0,1.0,1.0,,1.0,1.0,2.0,,,3.0,3.0,1.0,1.0,3.0,10.0,0.3333333333333333,0.5,0.5,1.0,0.5,0.375,1.0,0.25,0.4444444444444444,1.5,0.3,0.16666666666666666,0.3333333333333333,32.14285714285714,,0.09090909090909091,0.2,0.14285714285714285,0.07692307692307693,,,,0.375,0.3333333333333333,0.5,,0.375,0.6666666666666666,0.6666666666666666,0.5,0.25,,0.625,0.48349285714285717,0.6341,0.4582166666666667,0.125,0.16666666666666666,0.375,0.375,8.733333333333334,0.4,1.0,1.0,,,,,,,,,,,,,,0.25,1.0,,,2.0,1.0,,,,0.3333333333333333,,,,,1.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,,,,1.0,0.25,0.25,,0.5,40.25,1.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2581,1610612757,Steve Blake,Steve Blake,2581,POR,499.0,8,-6,15,16,9.0,11.0,2.0,31,,,,,,,,,,,21,,,,,,,,,,3.0,3.0,2.0,6.0,,1.0,,1.0,,1.0,,1.0,,,,,,9.0,,,,,,,,,,,,,,5.88235294117647,,,0.5,0.2,,,,,,,,,,,,,,,1.0,0.3975,,0.3975,,,,,,0.6,,,,,,,,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
