EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,Loose Ball Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,DefFTReboundPct,OffFTReboundPct,SelfOReb,LostBallOutOfBoundsTurnovers,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Travels,3SecondViolations,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BlockedLongMidRange,on,StepOutOfBoundsTurnovers,OffCorner3ReboundPct,SecondChanceArc3FGM,Technical Free Throw Trips,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,7573.0,126,-43.0,250,247,92.0,93.0,31,497,9.0,14.0,5.0,6.0,1.0,1.0,5.0,15.0,1.0,4.0,15.0,1.0,2.0,8.0,15.0,30.0,4.0,16.0,25.0,67.0,293,1.0,1.0,1.0,4.0,6.0,8.0,10.0,2.0,8.0,10.0,32.0,14.0,16.0,6.0,6.0,15.0,4.0,1.0,26.0,3.0,29.0,2.0,1.0,14.0,3.0,9.0,61.0,1.0,1.0,9.0,10.0,1.0,11.0,4.0,1.0,3.0,9.0,3.0,7.0,5.0,2.0,14.0,2.0,3.0,5.0,11.0,1.0,21.0,1.0,31.0,1.0,12.0,4.0,2.0,1.0,1.0,2.0,2.0,32.0,92.0,1.0,3.0,0.4666666666666667,0.4666666666666667,0.5,0.25,0.25,0.25,0.5,1.0,0.8,0.45652173913043476,0.5,0.6111111111111112,0.5491803278688525,0.75,0.6956521739130435,0.34782608695652173,0.03333333333333333,0.07142857142857142,25.25597269624573,0.6428571428571429,0.10843373493975904,0.01020408163265306,0.043478260869565216,0.09433962264150944,0.008333333333333333,0.02702702702702703,0.037037037037037035,0.13043478260869565,0.15151515151515152,0.06666666666666667,1.0,0.30434782608695654,0.6428571428571429,0.6923076923076923,0.6666666666666666,0.021739130434782608,1.0,1.0,0.32608695652173914,0.3333333333333333,0.3333333333333333,0.2,0.021739130434782608,0.32608695652173914,0.26666666666666666,0.26666666666666666,0.5,0.5,0.3333333333333333,0.8333333333333334,0.4444444444444444,0.25,0.6521739130434783,0.26666666666666666,0.5357923913043479,0.49207500000000004,0.5576583333333333,0.21052631578947367,0.2926829268292683,0.08955223880597014,0.47761194029850745,9.886666666666667,25.237499999999997,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,1957.0,33,-17.0,62,64,26.0,33.0,10,126,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,,,1.0,,,1.0,4.0,8.0,,1.0,3.0,11.0,83,1.0,2.0,,,2.0,1.0,4.0,,1.0,,2.0,6.0,2.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,,2.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,1.0,,,,1.0,1.0,,,2.0,5.0,,6.0,,4.0,,2.0,,,,,,,2.0,26.0,,,0.75,1.0,,,,,0.5,0.5,0.25,0.4444444444444444,0.5,0.2,0.5,0.5,0.2,0.1111111111111111,0.125,0.5,15.789473684210526,1.0,0.08333333333333333,,,0.06896551724137931,0.029411764705882353,,0.1,,0.125,,,0.2222222222222222,0.5,1.0,,0.1111111111111111,1.0,1.0,0.5555555555555556,0.4,0.4,1.0,,0.1111111111111111,,,,,0.4,0.5,0.2,,0.3333333333333333,,0.45816666666666667,0.507,0.47691999999999996,0.18181818181818182,0.2,0.18181818181818182,0.18181818181818182,12.450000000000001,25.2,0.41935483870967744,1.0,1.0,2.0,1.0,1.0,0.25,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,1619.0,27,-6.0,58,55,26.0,36.0,5,113,1.0,3.0,1.0,2.0,1.0,2.0,3.0,7.0,,,,,,,5.0,12.0,,,,10.0,62,1.0,1.0,,,2.0,3.0,6.0,,,,6.0,10.0,,,,,,2.0,3.0,,3.0,,,2.0,,1.0,6.0,,1.0,2.0,4.0,1.0,5.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,4.0,7.0,,2.0,,,,,,,,,,,6.0,26.0,,,1.0,1.0,,,,,0.4166666666666667,1.0,0.5,0.4166666666666667,1.0,0.5,0.4166666666666667,1.0,0.5,,0.16666666666666666,0.6666666666666666,20.0,,0.125,,0.25,0.15,,,,0.14285714285714285,0.25,0.3333333333333333,,0.25,0.3333333333333333,1.0,1.0,0.16666666666666666,0.5,0.5,0.5833333333333334,0.42857142857142855,0.42857142857142855,1.0,,,,,,,0.3333333333333333,0.5,,,0.25,,0.42194166666666666,0.3598,0.44271666666666665,,,0.2,0.6,11.700000000000001,,0.4482758620689655,,,,,,,,1.0,,,1.0,1.0,2.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,8179.0,136,-45.0,268,267,95.0,98.0,33,535,12.0,22.0,5.0,7.0,3.0,5.0,6.0,15.0,,1.0,5.0,2.0,1.0,4.0,21.0,42.0,1.0,5.0,10.0,55.0,316,2.0,9.0,2.0,1.0,5.0,7.0,14.0,1.0,4.0,2.0,19.0,36.0,6.0,3.0,,5.0,1.0,3.0,10.0,,10.0,,,6.0,,4.0,20.0,6.0,2.0,2.0,7.0,7.0,14.0,11.0,7.0,4.0,2.0,2.0,1.0,3.0,1.0,5.0,,2.0,2.0,6.0,,10.0,,14.0,,6.0,1.0,3.0,1.0,2.0,3.0,2.0,19.0,95.0,1.0,1.0,0.8571428571428571,0.9,1.0,0.2,0.25,0.2,0.5,0.2222222222222222,0.5,0.4787234042553192,0.18181818181818182,0.4722222222222222,0.5092592592592593,0.20833333333333334,0.475,0.10638297872340426,0.07142857142857142,0.13636363636363635,18.849840255591054,0.4,0.022727272727272728,0.05825242718446602,0.08333333333333333,0.03571428571428571,0.05555555555555555,0.07692307692307693,,,0.058823529411764705,0.0625,0.6666666666666666,0.46808510638297873,0.5454545454545454,0.631578947368421,0.8333333333333334,0.10638297872340426,0.6,0.6,0.3191489361702128,0.4,0.4,1.0,,0.10638297872340426,0.2,0.2,1.0,0.18181818181818182,0.3888888888888889,0.7142857142857143,0.2222222222222222,0.25,0.574468085106383,0.2,0.4978287234042554,0.5399833333333333,0.47213055555555555,0.11320754716981132,0.125,0.09090909090909091,0.34545454545454546,7.985714285714285,25.920000000000005,0.35447761194029853,1.0,7.0,2.0,1.0,1.0,0.043478260869565216,0.045454545454545456,0.6666666666666666,0.6363636363636364,0.14285714285714285,,3.0,,0.3,,1.0,1.0,0.07142857142857142,0.04,0.125,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,5292.0,88,-37.0,173,173,66.0,69.0,22,346,11.0,23.0,3.0,4.0,1.0,4.0,2.0,3.0,,,,,,,14.0,30.0,,,6.0,34.0,210,3.0,10.0,,,6.0,3.0,6.0,,,4.0,10.0,22.0,6.0,,,,,4.0,5.0,,5.0,,,2.0,1.0,2.0,10.0,13.0,2.0,6.0,8.0,16.0,24.0,3.0,3.0,,,,,4.0,,4.0,,1.0,5.0,9.0,,8.0,,13.0,1.0,3.0,4.0,2.0,2.0,,2.0,1.0,10.0,66.0,1.0,3.0,0.7857142857142857,0.8461538461538461,,,,,0.4666666666666667,0.3,0.5,0.4666666666666667,0.3,0.5,0.4722222222222222,0.2727272727272727,0.5555555555555556,,0.13333333333333333,0.17391304347826086,19.801980198019802,,0.1016949152542373,0.19696969696969696,0.14285714285714285,0.1095890410958904,0.1875,0.25925925925925924,0.05263157894736842,0.17647058823529413,0.08695652173913043,,0.5,0.7666666666666667,0.4782608695652174,0.5789473684210527,0.8181818181818182,0.13333333333333333,0.25,0.25,0.1,0.6666666666666666,0.6666666666666666,0.5,,,,,,,0.6666666666666666,0.75,,,0.7666666666666667,,0.51931,0.560911111111111,0.4945,0.09375,0.09375,0.17647058823529413,0.29411764705882354,3.5233333333333334,,0.3815028901734104,3.0,10.0,2.0,2.0,,0.14285714285714285,0.15384615384615385,1.0,1.0,0.3,1.0,,,,0.1111111111111111,4.0,1.0,0.1,0.1724137931034483,0.3333333333333333,0.3333333333333333,1.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,6662.0,111,-35.0,219,222,74.0,75.0,27,441,5.0,11.0,2.0,3.0,6.0,11.0,6.0,15.0,,,,,,,17.0,37.0,,,14.0,48.0,260,2.0,5.0,,2.0,6.0,5.0,11.0,,,11.0,21.0,18.0,16.0,,,,,3.0,7.0,1.0,8.0,1.0,,6.0,,1.0,17.0,3.0,6.0,26.0,35.0,5.0,40.0,5.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,8.0,,2.0,9.0,12.0,2.0,14.0,,20.0,,8.0,2.0,1.0,1.0,,1.0,1.0,21.0,74.0,1.0,2.0,0.5294117647058824,0.5625,,,,,0.4594594594594595,0.4,0.45454545454545453,0.4594594594594595,0.4,0.45454545454545453,0.5106382978723404,0.5,0.5833333333333334,,0.08108108108108109,0.09090909090909091,21.400778210116734,0.5,0.37142857142857144,0.034482758620689655,0.3,0.35555555555555557,0.038461538461538464,0.03225806451612903,0.48,0.25,0.3448275862068966,0.38461538461538464,1.0,0.2972972972972973,0.45454545454545453,0.5,0.6,0.2972972972972973,0.5454545454545454,0.6666666666666666,0.40540540540540543,0.4,0.4,0.5,,,,,,,0.2727272727272727,0.6666666666666666,,,0.2972972972972973,,0.45820540540540544,0.48250000000000004,0.4607727272727273,0.17777777777777778,0.17777777777777778,0.125,0.4375,9.637837837837838,,0.3378995433789954,1.0,2.0,2.0,1.0,2.0,0.058823529411764705,0.0625,0.5,0.4,0.5,1.0,3.0,,0.3333333333333333,0.07692307692307693,,,,0.044444444444444446,0.14285714285714285,,,,1.0,0.18181818181818182,,,,,,,,,,,,,,,,,,True,,,,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,1448.0,24,-4.0,43,43,,,5,86,,1.0,,,,,1.0,3.0,,1.0,3.0,,,,1.0,4.0,1.0,3.0,,5.0,47,,1.0,,,,,,,,,,2.0,,3.0,,3.0,1.0,1.0,4.0,,4.0,,,,1.0,3.0,8.0,,2.0,4.0,6.0,2.0,8.0,,,,2.0,,1.0,,1.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.25,,,0.35714285714285715,,,0.35714285714285715,,,0.42857142857142855,0.25,1.0,18.0,1.0,0.2857142857142857,,0.3333333333333333,0.3,0.05263157894736842,,0.5,0.2,0.2857142857142857,0.25,,0.14285714285714285,,,,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5714285714285714,0.3333333333333333,0.49081428571428576,0.5626,,,,,,13.9,25.3,,,1.0,,1.0,,0.2,0.2,,1.0,,1.0,,,,0.3333333333333333,1.0,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,377.0,6,-1.0,12,10,2.0,1.0,3,22,,,,,,,,,,,,,,,,,,,1.0,1.0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,3.0,,1.0,,2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,6.25,,,0.16666666666666666,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,2420.0,40,-5.0,81,77,58.0,47.0,13,158,1.0,1.0,1.0,1.0,,1.0,,4.0,2.0,,2.0,,,2.0,1.0,6.0,2.0,4.0,2.0,10.0,91,,,1.0,,3.0,1.0,2.0,1.0,3.0,,5.0,2.0,,6.0,,2.0,,1.0,1.0,,1.0,,,1.0,,,2.0,1.0,,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,1.0,2.0,,3.0,,2.0,,1.0,,,,,,,5.0,58.0,1.0,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,0.16666666666666666,,0.5,0.4,1.5,0.5,0.45454545454545453,1.5,0.5,0.4,0.16666666666666666,,11.0,,0.08,0.030303030303030304,,0.06451612903225806,0.023809523809523808,0.09090909090909091,,0.125,0.1,,,0.1,1.0,1.0,1.0,0.1,,,0.4,,,,0.2,0.2,,,,,0.2,1.0,0.4,,0.5,,0.4761850000000001,0.58485,0.5088400000000001,0.09090909090909091,0.14285714285714285,0.3,0.5,15.133333333333335,23.625,0.7160493827160493,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,,True,,,,,,
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,4762.0,79,-30.0,156,157,33.0,33.0,14,313,7.0,10.0,3.0,4.0,,1.0,4.0,13.0,,,1.0,,,1.0,11.0,24.0,,1.0,4.0,26.0,183,3.0,3.0,,1.0,7.0,4.0,7.0,,1.0,2.0,10.0,18.0,4.0,,,1.0,,,5.0,2.0,7.0,1.0,1.0,4.0,1.0,,16.0,3.0,2.0,3.0,5.0,3.0,8.0,2.0,2.0,,4.0,,2.0,1.0,2.0,5.0,,1.0,5.0,5.0,,5.0,1.0,6.0,2.0,4.0,,1.0,,,1.0,1.0,10.0,33.0,,,0.8181818181818182,0.8181818181818182,,,,,0.4583333333333333,1.0,0.5714285714285714,0.44,1.0,0.5,0.48148148148148145,0.875,0.5555555555555556,0.04,,,18.497109826589597,0.8,0.06,0.05555555555555555,0.11764705882352941,0.07462686567164178,0.04477611940298507,,,,0.15,,1.0,0.4,0.7,0.7,0.8571428571428571,0.04,,,0.52,0.3076923076923077,0.3076923076923077,0.75,,0.04,,,,,0.5,0.75,0.125,,0.44,,0.506576,0.4997,0.49782499999999996,0.14814814814814814,0.15384615384615385,0.2692307692307692,0.38461538461538464,11.029166666666669,24.4,0.21153846153846154,2.0,2.0,,,,,,,0.6666666666666666,1.0,,,,,,,,0.2,0.06896551724137931,0.2857142857142857,,1.0,,0.5,,,,,,,,,,,,,,,,,,1.0,True,,,,,,
