EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,Corner3Assists,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,PenaltyTurnovers,Clear Path Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,AtRimAssists,SelfOReb,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Travels,Loose Ball Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceFtPoints,SecondChanceAtRimPctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceTurnovers,on,SecondChanceArc3FGM,Fg3aBlocked,BlockedArc3,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedLongMidRange,Corner3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,3SecondViolations
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,2570.0,43,-32,83,88,23,38,6.0,171,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,3.0,9.0,106,1.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,7.0,2.0,9.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,4.0,23,3.0,1.0,0.6666666666666666,1.0,0.6,0.5,0.5,0.6,0.5,0.5,0.6428571428571429,0.5,0.6666666666666666,8.88888888888889,0.6666666666666666,0.06896551724137931,0.0625,0.3,0.1282051282051282,0.05,0.2222222222222222,0.08333333333333333,0.07692307692307693,0.375,0.75,0.4,0.5,0.5,0.2,1.0,1.0,1.0,0.4,0.5,0.5,1.0,1.0,0.5,0.4,0.46820000000000006,0.59755,0.3462,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.4444444444444444,8.74,0.27710843373493976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,4848.0,81,-29,159,161,54,65,9.0,320,5.0,7.0,,,2.0,4.0,6.0,12.0,13.0,23.0,19.0,45.0,187,,,,7.0,10.0,4.0,18.0,8.0,18.0,,4.0,2.0,6.0,1.0,4.0,14.0,,3.0,11.0,1.0,15.0,,15.0,4.0,3.0,,3.0,3.0,6.0,,,16.0,1.0,25.0,10.0,1.0,,,,,,,18.0,54,2.0,1.0,0.3076923076923077,0.3076923076923077,0.5652173913043478,,0.7,0.4642857142857143,,0.5384615384615384,0.5641025641025641,,0.5666666666666667,25.0,0.25,0.2391304347826087,,0.13636363636363635,0.20588235294117646,,,0.07692307692307693,0.2916666666666667,0.16666666666666666,,0.25,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.5,0.5,0.5,0.42857142857142855,0.5,0.5,0.3333333333333333,,,0.42857142857142855,0.4556464285714286,0.46905,0.42293461538461535,0.2894736842105263,0.3125,,0.4,11.060869565217391,0.33962264150943394,2.0,2.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.17857142857142858,1.0,0.3333333333333333,0.2,0.03571428571428571,0.14285714285714285,1.0,0.15384615384615385,1.0,0.07692307692307693,0.15384615384615385,0.16666666666666666,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,2921.0,49,3,110,112,48,51,8.0,222,8.0,10.0,1.0,1.0,2.0,10.0,4.0,5.0,14.0,25.0,5.0,36.0,106,1.0,2.0,2.0,6.0,12.0,3.0,15.0,12.0,16.0,2.0,11.0,1.0,12.0,1.0,3.0,25.0,2.0,5.0,5.0,1.0,11.0,2.0,13.0,3.0,3.0,1.0,3.0,2.0,9.0,,,6.0,2.0,6.0,3.0,,,,,,,,15.0,48,2.0,,0.42857142857142855,0.46153846153846156,0.56,0.5,0.5,0.5961538461538461,0.5,0.5,0.6206896551724138,0.5,0.5357142857142857,26.89075630252101,0.3333333333333333,0.13157894736842105,0.05714285714285714,0.2777777777777778,0.17857142857142858,0.045454545454545456,0.3333333333333333,0.10526315789473684,0.14285714285714285,0.23076923076923078,,0.38461538461538464,0.8,0.8888888888888888,0.38461538461538464,0.2,0.3333333333333333,0.5,0.19230769230769232,0.8,0.8,0.5,0.5,1.0,0.4230769230769231,0.4400076923076923,0.49485,0.37250000000000005,0.10344827586206896,0.10714285714285714,0.05555555555555555,0.4166666666666667,7.692,0.43636363636363634,2.0,2.0,,,,1.0,,1.0,,,1.0,,,2.0,2.0,,2.0,,,,,0.038461538461538464,0.6666666666666666,0.16666666666666666,0.375,,0.038461538461538464,,0.16666666666666666,1.0,,,,25.1,1.0,1.0,3.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,1.0,0.2,0.1,0.4,0.4,0.16666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200796,1610612738,Leon Powe,Leon Powe,200796,BOS,807.0,13,-9,28,29,6,6,3.0,57,2.0,5.0,,1.0,,1.0,,,2.0,6.0,2.0,6.0,28,,1.0,,,,,,2.0,2.0,,,,,,,,,,4.0,,4.0,1.0,5.0,,,,,1.0,1.0,,,3.0,1.0,4.0,2.0,,,,,,,,,6,,,0.5,0.5,0.3333333333333333,,,0.3333333333333333,,,0.375,,,25.0,,0.4,,,0.2857142857142857,0.058823529411764705,,0.5,,,,0.8333333333333334,0.4,0.4,0.16666666666666666,,,,,,,,1.0,,0.8333333333333334,0.5704166666666667,,,0.25,0.25,,,2.983333333333333,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
950,1610612738,Stephon Marbury,Stephon Marbury,950,BOS,9962.0,166,-38,320,322,86,100,23.0,642,4.0,13.0,,,4.0,12.0,9.0,29.0,17.0,54.0,9.0,52.0,347,1.0,3.0,2.0,2.0,9.0,2.0,9.0,18.0,16.0,,19.0,6.0,25.0,3.0,9.0,56.0,1.0,3.0,7.0,1.0,11.0,2.0,13.0,1.0,,4.0,10.0,8.0,15.0,,1.0,8.0,,9.0,4.0,1.0,,,,,,,9.0,86,3.0,1.0,0.5294117647058824,0.5294117647058824,0.3148148148148148,0.3333333333333333,0.2222222222222222,0.32575757575757575,0.25,0.25,0.37142857142857144,0.25,0.3,23.121387283236995,0.09090909090909091,0.06481481481481481,0.008771929824561403,0.07317073170731707,0.06711409395973154,0.013986013986013986,,0.027777777777777776,0.15,0.03125,,0.19696969696969696,0.3076923076923077,0.4,0.18181818181818182,0.3333333333333333,0.36363636363636365,,0.4393939393939394,0.3103448275862069,0.3103448275862069,0.6666666666666666,,,0.3787878787878788,0.4477730769230769,0.479325,0.4010846153846154,0.057971014492753624,0.07017543859649122,0.038461538461538464,0.17307692307692307,12.71111111111111,0.26875,,1.0,3.0,,2.0,9.0,3.0,12.0,1.0,5.0,8.0,3.0,1.0,6.0,5.0,1.0,2.0,,1.0,,,0.18181818181818182,0.6,,0.75,0.045454545454545456,0.13636363636363635,,0.07142857142857142,,0.14285714285714285,0.21428571428571427,,26.5,3.0,3.0,6.0,3.0,4.0,6.0,,,0.6666666666666666,0.25,0.2727272727272727,0.07407407407407407,0.23076923076923078,0.08333333333333333,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.375,1.0,0.034482758620689655,,1.0,1.0,1.0,3.0,1.0,4.0,2.0,0.2,0.03333333333333333,0.05263157894736842,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2067,1610612738,Eddie House,Eddie House,2067,BOS,6403.0,107,-38,201,192,30,35,14.0,393,,1.0,,,,,8.0,16.0,8.0,17.0,2.0,30.0,220,1.0,2.0,5.0,,2.0,2.0,8.0,14.0,2.0,,6.0,,6.0,,1.0,12.0,,3.0,7.0,2.0,12.0,,12.0,5.0,2.0,1.0,5.0,6.0,10.0,,,4.0,,2.0,,1.0,,,,,,,8.0,30,,1.0,0.875,0.875,0.47058823529411764,0.5,,0.4827586206896552,0.5,0.75,0.5,0.5,0.8,16.129032258064516,0.4,0.1076923076923077,,0.13636363636363635,0.11494252873563218,,,0.11764705882352941,0.03333333333333333,0.16666666666666666,,0.034482758620689655,,,,,,,0.5517241379310345,0.5,0.5,0.875,,,0.4482758620689655,0.4700948275862069,0.5152875,0.4386,,,0.16666666666666666,0.26666666666666666,19.31764705882353,0.14925373134328357,,,5.0,2.0,1.0,7.0,1.0,12.0,3.0,2.0,7.0,,3.0,4.0,3.0,1.0,,,,,,0.41379310344827586,0.8,0.2222222222222222,,0.1724137931034483,0.2413793103448276,0.4,,,0.25,0.25,,24.341666666666665,3.0,4.0,12.0,3.0,,5.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,,,,1.0,1.0,2.0,,,,,1.0,,,0.2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.2,1.0,0.5,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,
2243,1610612738,Brian Scalabrine,Brian Scalabrine,2243,BOS,5442.0,91,-7,165,159,33,30,16.0,324,1.0,3.0,,,2.0,3.0,1.0,2.0,4.0,8.0,2.0,22.0,181,,,,1.0,1.0,2.0,4.0,6.0,2.0,,3.0,2.0,5.0,2.0,3.0,12.0,2.0,1.0,3.0,1.0,5.0,2.0,7.0,,,2.0,2.0,8.0,14.0,1.0,,3.0,1.0,2.0,,1.0,3.0,,2.0,,3.0,2.0,4.0,33,1.0,1.0,0.75,0.75,0.5,,1.0,0.625,,0.5,0.6470588235294118,,0.6666666666666666,10.382513661202186,0.16666666666666666,0.05454545454545454,0.03225806451612903,0.0625,0.056338028169014086,0.02531645569620253,,0.0625,0.10526315789473684,,0.6666666666666666,0.1875,0.3333333333333333,0.5,0.1875,0.6666666666666666,0.6666666666666666,1.0,0.125,0.5,0.5,1.0,,,0.6875,0.499009375,0.65715,0.5586249999999999,,,,0.18181818181818182,9.7375,0.2,1.0,1.0,5.0,,,3.0,1.0,8.0,1.0,1.0,3.0,,,,,,1.0,,,,,0.5,,,,0.3125,0.1875,,0.5,1.0,,0.5,,24.075000000000003,1.0,4.0,12.0,1.0,1.0,,,1.0,1.0,0.5,0.5,0.125,0.3333333333333333,,0.16666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,1.0,,3.0,,,,,0.6,0.6,1.0,,,,1.0,1.0,1.0,0.07407407407407407,,,,,,,True,,,,,,,,,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,3932.0,66,-18,124,129,30,29,7.0,253,6.0,8.0,1.0,1.0,3.0,10.0,1.0,1.0,10.0,19.0,2.0,22.0,127,1.0,1.0,3.0,1.0,2.0,,2.0,16.0,4.0,,4.0,,4.0,,,8.0,1.0,3.0,12.0,,15.0,3.0,18.0,1.0,1.0,4.0,6.0,2.0,9.0,,3.0,3.0,,4.0,2.0,,5.0,,3.0,,5.0,3.0,2.0,30,,,0.8,0.8,0.5263157894736842,1.0,0.5,0.5263157894736842,1.0,0.5,0.5238095238095238,0.75,0.5,20.454545454545453,,0.25,0.023255813953488372,0.16666666666666666,0.22727272727272727,0.05454545454545454,,0.11764705882352941,0.3333333333333333,0.21428571428571427,0.6,0.42105263157894735,0.75,0.8571428571428571,0.5263157894736842,0.3,0.375,0.3333333333333333,0.05263157894736842,1.0,1.0,1.0,1.0,1.0,0.42105263157894735,0.4538789473684211,0.7405,0.55145,0.09523809523809523,0.09523809523809523,0.13636363636363635,0.09090909090909091,4.942105263157895,0.24193548387096775,1.0,1.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,,,,,,0.3333333333333333,0.3157894736842105,1.0,,,,0.5,1.0,,,,,,,,,3.0,3.0,,,,,,0.15789473684210525,0.125,0.2,,,,,,,2.0,0.16666666666666666,,,,,,,1.0,,,,0.18181818181818182,,,,,,,,,,,,,,1.0,1.0,2.0,0.058823529411764705,1.0,1.0,,,,,True,,,,,,,,,,,,,,
201175,1610612738,Glen Davis,Glen Davis,201175,BOS,5660.0,94,9,173,170,33,41,13.0,343,10.0,16.0,1.0,2.0,2.0,5.0,3.0,13.0,15.0,34.0,9.0,39.0,165,1.0,4.0,5.0,4.0,10.0,2.0,10.0,22.0,8.0,2.0,5.0,4.0,9.0,2.0,4.0,22.0,6.0,2.0,8.0,1.0,11.0,7.0,18.0,6.0,3.0,5.0,6.0,3.0,22.0,2.0,5.0,15.0,1.0,15.0,8.0,,3.0,,3.0,,3.0,3.0,10.0,33,5.0,,0.7333333333333333,0.7857142857142857,0.4411764705882353,0.25,0.4,0.4411764705882353,0.25,0.4,0.47560975609756095,0.5,0.45454545454545453,25.13368983957219,0.1,0.14035087719298245,0.09375,0.09523809523809523,0.1282051282051282,0.07692307692307693,0.11764705882352941,0.2777777777777778,0.08,0.0625,1.0,0.47058823529411764,0.625,0.7692307692307693,0.14705882352941177,0.4,0.5,0.5,0.38235294117647056,0.23076923076923078,0.23076923076923078,1.0,0.5,0.5,0.47058823529411764,0.4897235294117647,0.45615,0.48532000000000003,0.1951219512195122,0.1951219512195122,0.1282051282051282,0.2564102564102564,8.399999999999999,0.1907514450867052,4.0,4.0,,,,,,,,,,2.0,3.0,1.0,,1.0,,,1.0,,,,0.16666666666666666,0.07142857142857142,0.7,,,,0.4,1.0,,,,,,,,,4.0,1.0,,,,,,0.11764705882352941,0.1875,0.2,0.2,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,1.0,,0.08108108108108109,3.0,,1.0,1.0,0.3333333333333333,,True,,,,,,,,,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,5274.0,88,-3,172,172,44,56,14.0,344,6.0,8.0,,,1.0,1.0,3.0,9.0,10.0,18.0,8.0,43.0,177,,,3.0,2.0,2.0,3.0,16.0,14.0,6.0,,4.0,,4.0,,,8.0,2.0,2.0,4.0,,6.0,3.0,9.0,4.0,1.0,1.0,5.0,1.0,2.0,,,10.0,,9.0,4.0,1.0,2.0,,2.0,,2.0,,16.0,44,,1.0,0.7,0.7,0.5555555555555556,,1.0,0.5833333333333334,1.5,1.0833333333333333,0.6323529411764706,1.5,1.1428571428571428,20.74468085106383,,0.06451612903225806,0.037037037037037035,0.07692307692307693,0.06818181818181818,0.04225352112676056,,0.09523809523809523,0.1111111111111111,0.047619047619047616,,0.26666666666666666,0.75,0.75,0.03333333333333333,1.0,1.0,,0.3,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.6666666666666666,0.5342233333333333,0.6039,0.6031583333333334,0.12121212121212122,0.19047619047619047,0.06976744186046512,0.37209302325581395,10.5,0.2558139534883721,2.0,2.0,3.0,1.0,2.0,9.0,2.0,12.0,1.0,4.0,9.0,,3.0,4.0,3.0,1.0,1.0,,1.0,,,0.4,0.8,,0.8333333333333334,0.1,0.3,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,24.391666666666666,3.0,5.0,15.0,3.0,,2.0,,1.0,1.0,0.4166666666666667,0.4166666666666667,,,,0.2,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.058823529411764705,0.2,,1.0,3.0,,,2.0,,0.75,0.06666666666666667,,,0.5,2.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,,,,0.041666666666666664,,,,,,1.0,True,,,,,,,,,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,1331.0,22,-22,41,52,19,25,2.0,93,1.0,1.0,,,,1.0,,,1.0,2.0,1.0,3.0,63,,,,1.0,1.0,1.0,3.0,2.0,,,1.0,,1.0,,,2.0,,1.0,4.0,,5.0,,5.0,,,,,3.0,4.0,,,1.0,,1.0,1.0,,,,,,,,3.0,19,,,1.0,1.0,0.5,,1.0,0.5,,1.0,0.75,,1.5,4.545454545454546,,0.25,,0.2,0.23809523809523808,,,0.2857142857142857,0.16666666666666666,0.2,,0.5,1.0,1.0,0.5,,,,,,,,,,0.5,0.50775,,0.5616,0.5,0.5,,1.0,5.5,0.4634146341463415,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201172,1610612738,Gabe Pruitt,Gabe Pruitt,201172,BOS,330.0,6,-3,12,12,12,12,,24,,,,,,,,1.0,,1.0,,,14,,,,,1.0,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.3846,,0.3846,,,,,20.7,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201611,1610612738,Henry Walker,Henry Walker,201611,BOS,330.0,6,-3,12,12,12,12,,24,,1.0,,,,1.0,,,,2.0,2.0,2.0,14,,,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,,2.0,12,,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,33.333333333333336,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,0.5,0.50105,,0.50105,,,,1.0,2.7,1.0,,1.0,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1630,1610612738,Mikki Moore,Mikki Moore,1630,BOS,1376.0,23,-4,45,51,30,42,7.0,96,2.0,4.0,2.0,3.0,,,,1.0,2.0,5.0,2.0,6.0,51,2.0,3.0,4.0,1.0,4.0,,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,1.0,,2.0,4.0,6.0,1.0,1.0,,,1.0,3.0,1.0,,3.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,1.0,2.0,30,2.0,,0.5,1.0,0.4,0.6666666666666666,0.25,0.4,0.6666666666666666,0.25,0.5,0.6666666666666666,0.25,11.11111111111111,,0.1111111111111111,0.1875,0.2,0.14285714285714285,0.18181818181818182,0.14285714285714285,,0.25,0.2,1.0,0.8,0.5,0.5,,,,,0.2,,,,1.0,0.6666666666666666,0.8,0.5588200000000001,0.6337999999999999,0.531425,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,4.619999999999999,0.6666666666666666,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,0.5,0.2,,,,,,,,,,,,,,,,,0.14285714285714285,,0.5,,,,,False,,,,,,,,,,,,,,
