EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,SecondChanceAtRimFrequency,FTOffRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFGM,PtsPutbacks,SelfOReb,Travels,3SecondViolations,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,on
101114,1610612762,Deron Williams,Deron Williams,101114,UTA,10826.0,180,-33.0,359,357,127.0,134.0,48.0,716,12.0,22.0,6.0,9.0,2.0,5.0,6.0,17.0,1.0,9.0,21.0,2.0,3.0,9.0,20.0,44.0,9.0,22.0,29.0,96.0,402,1.0,1.0,2.0,7.0,9.0,10.0,16.0,3.0,9.0,13.0,42.0,16.0,24.0,18.0,9.0,21.0,9.0,4.0,37.0,8.0,45.0,6.0,2.0,22.0,4.0,11.0,98.0,1.0,3.0,1.0,11.0,12.0,4.0,16.0,8.0,5.0,3.0,12.0,4.0,10.0,8.0,2.0,1.0,20.0,3.0,4.0,4.0,13.0,2.0,26.0,1.0,35.0,1.0,14.0,4.0,1.0,1.0,1.0,1.0,42.0,127.0,1.0,3.0,0.4,0.4,0.6666666666666666,0.4090909090909091,0.3333333333333333,0.4090909090909091,0.45454545454545453,1.0,0.625,0.5075757575757576,0.3333333333333333,0.58,0.5783132530120482,0.6428571428571429,0.6774193548387096,0.3333333333333333,0.09090909090909091,0.13636363636363635,0.2,24.343675417661096,0.6,0.10679611650485436,0.021897810218978103,0.03125,0.03125,0.08888888888888889,0.023668639053254437,0.04081632653061224,0.014084507042253521,0.038461538461538464,0.05555555555555555,0.14814814814814814,0.125,0.05263157894736842,1.0,0.3333333333333333,0.5454545454545454,0.631578947368421,0.5833333333333334,0.07575757575757576,0.4,0.5,0.25757575757575757,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.015151515151515152,0.3181818181818182,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.36,0.6666666666666666,0.36,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.5270431818181819,0.45515,0.534336,0.17721518987341772,0.24561403508771928,0.09375,0.4375,8.227272727272727,25.313636363636363,0.35376044568245124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
101139,1610612762,CJ Miles,CJ Miles,101139,UTA,1632.0,27,-9.0,55,57,31.0,33.0,11.0,112,,1.0,,1.0,,,,3.0,2.0,,1.0,,,1.0,,4.0,,3.0,3.0,3.0,67,,3.0,,,,,2.0,,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,,,2.0,1.0,,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,2.0,3.0,,3.0,,4.0,,2.0,,1.0,1.0,1.0,1.0,,31.0,,,,,,,,,,,,,,,0.16666666666666666,,,0.42857142857142855,,,,14.492753623188406,,0.09523809523809523,,,0.14285714285714285,0.08333333333333333,0.03125,,,0.2,,0.25,0.16666666666666666,,1.0,0.14285714285714285,,,,,,,0.42857142857142855,,,,0.2857142857142857,0.14285714285714285,,,,,0.3333333333333333,,0.3333333333333333,,0.5714285714285714,,0.5210785714285714,0.507,0.51745,0.2222222222222222,0.3333333333333333,,,12.525,24.7,0.5636363636363636,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,920.0,15,3.0,37,33,18.0,26.0,6.0,70,1.0,1.0,1.0,1.0,,,1.0,3.0,,,1.0,,,,2.0,4.0,,1.0,2.0,6.0,33,,,,,,1.0,2.0,,,2.0,4.0,4.0,,,,1.0,,,2.0,,2.0,,,2.0,,,4.0,1.0,,,,1.0,2.0,3.0,,,,1.0,,1.0,,,,1.0,1.0,,2.0,5.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,,4.0,18.0,,1.0,1.0,1.0,,,,,0.5,,0.5,0.4,,0.5,0.5,,0.6666666666666666,0.2,,,,15.909090909090908,1.0,,,,0.1,,0.058823529411764705,,,,,,,,,0.2,1.0,1.0,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,,0.2,,,,,0.5,1.0,,,0.4,,0.42449000000000003,,0.43720000000000003,,,,0.6666666666666666,11.25,24.6,0.4864864864864865,,,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,6253.0,104,-24.0,209,210,99.0,108.0,34.0,419,13.0,23.0,6.0,7.0,,2.0,1.0,4.0,,,,,,,14.0,29.0,,,5.0,33.0,237,4.0,10.0,,,8.0,6.0,10.0,,,4.0,16.0,24.0,4.0,,,,,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,2.0,13.0,2.0,8.0,11.0,16.0,27.0,4.0,4.0,,,,,4.0,,,4.0,,2.0,7.0,13.0,1.0,6.0,,11.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,16.0,99.0,3.0,3.0,0.8571428571428571,0.9230769230769231,,,,,0.4827586206896552,0.4,0.6,0.4827586206896552,0.4,0.6,0.4852941176470588,0.36363636363636365,0.6153846153846154,,0.06896551724137931,0.08695652173913043,,15.261044176706825,,0.125,0.16666666666666666,0.1111111111111111,0.10526315789473684,0.12195121951219512,0.15463917525773196,0.1724137931034483,0.175,0.07142857142857142,0.125,0.17647058823529413,0.08695652173913043,,0.3333333333333333,0.7931034482758621,0.5652173913043478,0.6190476190476191,0.8461538461538461,0.06896551724137931,,,0.13793103448275862,0.25,0.25,1.0,,,,,,,0.7,0.8571428571428571,,,0.7931034482758621,,0.5371275862068965,0.55138,0.5134299999999999,0.06666666666666667,0.06666666666666667,0.24242424242424243,0.48484848484848486,3.2551724137931037,,0.47368421052631576,9.0,0.9,1.0,1.0,,,0.1111111111111111,0.09090909090909091,0.2,4.0,2.0,4.0,1.0,2.0,0.1111111111111111,0.25,0.3076923076923077,0.4444444444444444,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,11134.0,186,-40.0,368,369,132.0,142.0,50.0,737,15.0,28.0,8.0,11.0,11.0,18.0,12.0,26.0,,,,,,,38.0,72.0,,,27.0,103.0,418,5.0,9.0,,5.0,15.0,14.0,25.0,,,19.0,47.0,48.0,28.0,,,,,5.0,10.0,1.0,11.0,1.0,,8.0,,2.0,23.0,1.0,10.0,8.0,39.0,54.0,12.0,66.0,8.0,3.0,5.0,10.0,1.0,6.0,5.0,4.0,,15.0,1.0,7.0,12.0,18.0,2.0,22.0,,35.0,1.0,16.0,2.0,2.0,2.0,2.0,2.0,47.0,132.0,4.0,2.0,0.631578947368421,0.6857142857142857,,,,,0.5277777777777778,0.5555555555555556,0.56,0.5277777777777778,0.5555555555555556,0.56,0.5786516853932584,0.6818181818181818,0.6527777777777778,,0.06944444444444445,0.10714285714285714,0.1111111111111111,24.186046511627907,0.6666666666666666,0.3611111111111111,0.07194244604316546,0.24242424242424243,0.029411764705882353,0.3333333333333333,0.06358381502890173,0.08163265306122448,0.0821917808219178,0.037037037037037035,0.38461538461538464,0.3103448275862069,0.375,0.3157894736842105,1.0,0.3888888888888889,0.5357142857142857,0.6,0.6666666666666666,0.25,0.6111111111111112,0.6875,0.3611111111111111,0.46153846153846156,0.46153846153846156,0.6666666666666666,,,,,,,0.44,0.7272727272727273,,,0.3888888888888889,,0.4759555555555555,0.5153222222222222,0.493104,0.1839080459770115,0.1839080459770115,0.14563106796116504,0.4563106796116505,8.216666666666667,,0.358695652173913,5.0,0.5555555555555556,1.0,7.0,1.0,2.0,0.4117647058823529,0.058823529411764705,,3.0,6.0,,,1.0,,0.14285714285714285,,0.6,0.3333333333333333,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,6662.0,111,-35.0,219,222,74.0,75.0,27.0,441,10.0,18.0,4.0,6.0,2.0,4.0,4.0,11.0,,1.0,4.0,2.0,1.0,3.0,16.0,33.0,1.0,4.0,4.0,39.0,260,2.0,7.0,2.0,1.0,5.0,4.0,10.0,1.0,3.0,2.0,13.0,30.0,2.0,3.0,,4.0,1.0,2.0,9.0,,9.0,,,6.0,,3.0,18.0,1.0,4.0,2.0,2.0,6.0,5.0,11.0,9.0,6.0,3.0,1.0,2.0,1.0,3.0,,,4.0,,1.0,1.0,3.0,,6.0,,8.0,,3.0,1.0,2.0,1.0,2.0,1.0,13.0,74.0,,1.0,0.9375,1.0,1.0,0.25,0.3333333333333333,0.25,0.48484848484848486,0.2857142857142857,0.4,0.47297297297297297,0.2222222222222222,0.4230769230769231,0.47560975609756095,0.25,0.43333333333333335,0.10810810810810811,0.06060606060606061,0.1111111111111111,,17.509727626459146,0.25,0.02857142857142857,0.04597701149425287,0.1,0.058823529411764705,0.044444444444444446,0.04807692307692308,0.06451612903225806,0.044444444444444446,0.0625,,,0.06896551724137931,0.07692307692307693,0.5,0.4864864864864865,0.5555555555555556,0.625,0.9,0.10810810810810811,0.5,0.5,0.2972972972972973,0.36363636363636365,0.36363636363636365,1.0,,0.10810810810810811,0.25,0.25,1.0,0.2222222222222222,0.46153846153846156,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.5945945945945946,0.25,0.5068648648648649,0.5469357142857143,0.49531538461538466,0.075,0.08333333333333333,0.1282051282051282,0.3333333333333333,7.66060606060606,26.275,0.3378995433789954,5.0,0.5555555555555556,,2.0,,1.0,0.2222222222222222,,,1.0,2.0,1.0,,,,0.14285714285714285,0.05555555555555555,0.2,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,1529.0,25,-10.0,45,47,,,6.0,92,,2.0,,,,,1.0,4.0,,1.0,3.0,,,,1.0,6.0,1.0,3.0,,5.0,56,,1.0,,,,,,,,,,2.0,,3.0,,3.0,1.0,1.0,4.0,,4.0,,,,1.0,3.0,8.0,1.0,,2.0,2.0,5.0,2.0,7.0,,,,2.0,,1.0,,1.0,,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,,0.2777777777777778,,,0.2777777777777778,,,0.3333333333333333,0.16666666666666666,0.5,,20.754716981132074,1.0,0.15384615384615385,,0.3333333333333333,0.16666666666666666,0.21052631578947367,0.043478260869565216,,,0.16666666666666666,,0.25,0.14285714285714285,0.25,,0.2222222222222222,,,,,,,0.4444444444444444,0.25,0.25,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.5555555555555556,0.3333333333333333,0.4920111111111112,0.5626,,,,,,11.65,25.3,,1.0,1.0,1.0,1.0,,,0.3333333333333333,0.5,,,,1.0,,,,0.5,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2594,1610612762,Kyle Korver,Kyle Korver,2594,UTA,5891.0,98,-15.0,195,195,90.0,91.0,29.0,390,1.0,1.0,,,,1.0,2.0,12.0,7.0,5.0,11.0,2.0,1.0,3.0,3.0,14.0,8.0,18.0,5.0,35.0,222,,,3.0,,6.0,,4.0,2.0,4.0,2.0,8.0,6.0,,24.0,,11.0,5.0,1.0,5.0,1.0,6.0,1.0,,3.0,1.0,1.0,13.0,,1.0,,4.0,4.0,1.0,5.0,2.0,1.0,1.0,2.0,,2.0,,,,2.0,,1.0,2.0,7.0,,7.0,1.0,7.0,,1.0,1.0,1.0,,1.0,1.0,8.0,90.0,5.0,1.0,1.0,1.0,1.0,0.4444444444444444,0.5,0.4444444444444444,0.21428571428571427,,,0.46875,1.0,0.375,0.5,1.0,0.4444444444444444,0.5625,0.07142857142857142,,,15.584415584415584,1.0,0.0784313725490196,0.012987012987012988,,,0.058823529411764705,0.010526315789473684,0.038461538461538464,,,,0.14285714285714285,0.10526315789473684,,1.0,0.03125,1.0,1.0,1.0,0.03125,,,0.375,0.16666666666666666,0.18181818181818182,1.0,0.21875,0.34375,0.45454545454545453,0.45454545454545453,1.0,0.6666666666666666,,,0.375,0.3333333333333333,0.59375,0.45454545454545453,0.5081625,0.57815,0.4550625,0.030303030303030304,0.06666666666666667,0.17142857142857143,0.22857142857142856,16.435714285714287,24.27777777777778,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.6666666666666666,0.08333333333333333,0.42857142857142855,0.42857142857142855,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.125,1.0,True
200758,1610612762,Ronnie Brewer,Ronnie Brewer,200758,UTA,8642.0,144,-27.0,284,284,83.0,93.0,31.0,568,10.0,16.0,5.0,8.0,1.0,2.0,7.0,25.0,,,1.0,,,,18.0,43.0,,1.0,10.0,46.0,316,3.0,5.0,,1.0,7.0,7.0,15.0,,,7.0,21.0,30.0,6.0,,,1.0,,3.0,7.0,5.0,12.0,4.0,1.0,4.0,2.0,1.0,29.0,1.0,4.0,7.0,6.0,14.0,5.0,19.0,6.0,6.0,,7.0,,5.0,4.0,2.0,3.0,11.0,1.0,4.0,6.0,8.0,,11.0,1.0,14.0,2.0,8.0,,1.0,,1.0,1.0,21.0,83.0,1.0,,0.8333333333333334,0.8333333333333334,,,,,0.4186046511627907,0.6,0.4666666666666667,0.4090909090909091,0.6,0.4666666666666667,0.46,0.5833333333333334,0.5526315789473685,0.022727272727272728,0.06976744186046512,0.1875,,19.0625,0.6363636363636364,0.07894736842105263,0.039603960396039604,0.23333333333333334,0.045454545454545456,0.12264150943396226,0.04065040650406504,,0.05555555555555555,0.058823529411764705,0.08,,0.13333333333333333,0.125,1.0,0.36363636363636365,0.625,0.7692307692307693,0.9,0.045454545454545456,0.5,0.5,0.5681818181818182,0.28,0.28,0.7142857142857143,,0.022727272727272728,,,,,0.5333333333333333,0.625,,,0.38636363636363635,,0.4876420454545455,0.4567399999999999,0.49234666666666665,0.16,0.16326530612244897,0.15217391304347827,0.45652173913043476,11.748837209302327,25.3,0.29225352112676056,3.0,0.6,,1.0,,,0.08333333333333333,,,2.0,,,1.0,,0.09090909090909091,0.35714285714285715,,0.6666666666666666,0.5,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,True
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,1873.0,31,-3.0,60,59,1.0,,6.0,119,1.0,1.0,,,,1.0,,3.0,,,,,,,1.0,5.0,,,6.0,8.0,63,1.0,1.0,,2.0,4.0,,,,,2.0,2.0,,2.0,,,,,,1.0,,1.0,,,,,1.0,2.0,,4.0,,5.0,6.0,4.0,10.0,1.0,1.0,,,,,,,,,,,2.0,7.0,,8.0,3.0,8.0,,3.0,1.0,,,,,2.0,1.0,,1.0,,,,,,,0.2,1.0,,0.2,1.0,,0.4444444444444444,1.0,1.0,,,,,13.432835820895521,,0.3125,0.16,,,0.25,0.14285714285714285,0.3333333333333333,0.06666666666666667,,0.14285714285714285,0.2,0.75,,,0.2,1.0,1.0,,0.2,,,0.6,,,,,,,,,,,,,,0.2,,0.45010000000000006,0.5818,,0.375,0.375,0.5,0.25,12.02,,0.016666666666666666,1.0,1.0,,1.0,,,0.5,,,1.0,2.0,1.0,,,0.25,,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True
